year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
1976,COLORADO,CO,8,84,62,US HOUSE,001,GEN,FALSE,FALSE,PRISCILLA SCHENK,SOCIALIST WORKERS,FALSE,TOTAL,681,193610,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,002,GEN,FALSE,FALSE,ED SCOTT,REPUBLICAN,FALSE,TOTAL,118938,240278,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,002,GEN,FALSE,FALSE,TIMOTHY E WIRTH,DEMOCRAT,FALSE,TOTAL,121340,240278,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,003,GEN,FALSE,FALSE,ALFREDO ARCHER,LA RAZA UNIDA,FALSE,TOTAL,2429,175232,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,003,GEN,FALSE,FALSE,FRANK E EVANS,DEMOCRAT,FALSE,TOTAL,89302,175232,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,003,GEN,FALSE,FALSE,HENRY JOHN OLSHAW,AMERICAN,FALSE,TOTAL,1186,175232,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,003,GEN,FALSE,FALSE,MELVIN H TAKAKI,REPUBLICAN,FALSE,TOTAL,82315,175232,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,004,GEN,FALSE,FALSE,DANIEL M OGDEN JR,DEMOCRAT,FALSE,TOTAL,76995,221018,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,004,GEN,FALSE,FALSE,DICK DAVIS,INDEPENDENT,FALSE,TOTAL,20398,221018,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,004,GEN,FALSE,FALSE,HENRY THIEL JR,INDEPENDENT,FALSE,TOTAL,4167,221018,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,004,GEN,FALSE,FALSE,"JAMES P ""JIM"" JOHNSON",REPUBLICAN,FALSE,TOTAL,119458,221018,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,005,GEN,FALSE,FALSE,DOROTHY HORES,DEMOCRAT,FALSE,TOTAL,64067,190851,FALSE,20230706,FALSE
1976,COLORADO,CO,8,84,62,US HOUSE,005,GEN,FALSE,FALSE,WILLIAM L ARMSTRONG,REPUBLICAN,FALSE,TOTAL,126784,190851,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,001,GEN,FALSE,FALSE,CHARLIE A BURKE,AMERICAN INDEPENDENT,FALSE,TOTAL,1326,225076,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,001,GEN,FALSE,FALSE,DONNA C MCDONOUGH,U.S. LABOR,FALSE,TOTAL,1110,225076,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,001,GEN,FALSE,FALSE,LUCIEN P DI FAZIO JR,REPUBLICAN,FALSE,TOTAL,94106,225076,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,001,GEN,FALSE,FALSE,WILLIAM R COTTER,DEMOCRAT,FALSE,TOTAL,128479,225076,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,001,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,55,225076,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,002,GEN,FALSE,FALSE,ANTHONY DISCEPOLO,INDPENDENT,FALSE,TOTAL,1857,219308,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,002,GEN,FALSE,FALSE,CHRISTOPHER J DODD,DEMOCRAT,FALSE,TOTAL,142684,219308,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,002,GEN,FALSE,FALSE,RICHARD M JACKSON,REPUBLICAN,FALSE,TOTAL,74743,219308,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,002,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,24,219308,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,003,GEN,FALSE,FALSE,JOELLE R FISHMAN,COMMUNIST,FALSE,TOTAL,2947,222643,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,003,GEN,FALSE,FALSE,JOHN G PUCCIANO,REPUBLICAN,FALSE,TOTAL,96714,222643,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,003,GEN,FALSE,FALSE,ROBERT G COSSETTE,AMERICAN INDEPENDENT,FALSE,TOTAL,1339,222643,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,003,GEN,FALSE,FALSE,ROBERT N GIAIMO,DEMOCRAT,FALSE,TOTAL,121623,222643,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,003,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,20,222643,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,004,GEN,FALSE,FALSE,GEOFFREY G PETERSON,DEMOCRAT,FALSE,TOTAL,76722,207058,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,004,GEN,FALSE,FALSE,RICHARD H G CUNNINGHAM,AMERICAN INDEPENDENT,FALSE,TOTAL,3318,207058,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,004,GEN,FALSE,FALSE,STEWART B MCKINNEY,REPUBLICAN,FALSE,TOTAL,126314,207058,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,004,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,25,207058,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,004,GEN,FALSE,FALSE,ZOLTAN TOTH SOLYMOSSY,CONSERVATIVE,FALSE,TOTAL,679,207058,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,005,GEN,FALSE,FALSE,MICHAEL J ADANTI,DEMOCRAT,FALSE,TOTAL,77308,236087,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,005,GEN,FALSE,FALSE,RONALD A SARASIN,REPUBLICAN,FALSE,TOTAL,157009,236087,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,005,GEN,FALSE,FALSE,WILLIAM KOZAK JR,AMERICAN INDEPENDENT,FALSE,TOTAL,1743,236087,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,005,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,27,236087,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,006,GEN,FALSE,FALSE,ANTHONY TOBY MOFFETT,DEMOCRAT,FALSE,TOTAL,134914,238300,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,006,GEN,FALSE,FALSE,LOUIS J MARIETTA,INDEPENDENT,FALSE,TOTAL,1004,238300,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,006,GEN,FALSE,FALSE,THOMAS F UPSON,REPUBLICAN,FALSE,TOTAL,102364,238300,FALSE,20230706,FALSE
1976,CONNECTICUT,CT,9,16,1,US HOUSE,006,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,18,238300,FALSE,20230706,FALSE
1976,DELAWARE,DE,10,51,11,US HOUSE,000,GEN,FALSE,FALSE,JOSEPH B HOLLON SR,SOCIALIST LABOR,FALSE,TOTAL,347,215085,FALSE,20230706,FALSE
1976,DELAWARE,DE,10,51,11,US HOUSE,000,GEN,FALSE,FALSE,PHILIP VALENTI,U.S. LABOR,FALSE,TOTAL,158,215085,FALSE,20230706,FALSE
1976,DELAWARE,DE,10,51,11,US HOUSE,000,GEN,FALSE,FALSE,RAYMOND R GREEN,PROHIBITION,FALSE,TOTAL,693,215085,FALSE,20230706,FALSE
1976,DELAWARE,DE,10,51,11,US HOUSE,000,GEN,FALSE,FALSE,ROBERT G LOPRESTI,AMERICAN,FALSE,TOTAL,840,215085,FALSE,20230706,FALSE
1976,DELAWARE,DE,10,51,11,US HOUSE,000,GEN,FALSE,FALSE,SAMUEL L SHIPLEY,DEMOCRAT,FALSE,TOTAL,102411,215085,FALSE,20230706,FALSE
1976,DELAWARE,DE,10,51,11,US HOUSE,000,GEN,FALSE,FALSE,THOMAS B EVANS JR,REPUBLICAN,FALSE,TOTAL,110636,215085,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,001,GEN,FALSE,FALSE,ROBERT L F SIKES,DEMOCRAT,FALSE,TOTAL,1,1,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,002,GEN,FALSE,FALSE,DON FUQUA,DEMOCRAT,FALSE,TOTAL,1,1,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,003,GEN,FALSE,FALSE,CHARLES E BENNETT,DEMOCRAT,FALSE,TOTAL,1,1,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,004,GEN,FALSE,FALSE,BILL CHAPPELL JR,DEMOCRAT,FALSE,TOTAL,1,1,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,005,GEN,FALSE,FALSE,JO ANN SAUNDERS,DEMOCRAT,FALSE,TOTAL,96260,234631,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,005,GEN,FALSE,FALSE,RICHARD KELLY,REPUBLICAN,FALSE,TOTAL,138371,234631,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,006,GEN,FALSE,FALSE,C W BILL YOUNG,REPUBLICAN,FALSE,TOTAL,151371,232218,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,006,GEN,FALSE,FALSE,GABRIEL CAZARES,DEMOCRAT,FALSE,TOTAL,80821,232218,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,006,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,26,232218,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,007,GEN,FALSE,FALSE,DUSTY OWENS,REPUBLICAN,FALSE,TOTAL,53599,156338,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,007,GEN,FALSE,FALSE,SAM GIBBONS,DEMOCRAT,FALSE,TOTAL,102739,156338,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,008,GEN,FALSE,FALSE,ANDY IRELAND,DEMOCRAT,FALSE,TOTAL,103360,178154,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,008,GEN,FALSE,FALSE,BOB JOHNSON,REPUBLICAN,FALSE,TOTAL,74794,178154,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,009,GEN,FALSE,FALSE,JOSEPH A ROSIER,DEMOCRAT,FALSE,TOTAL,36630,167139,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,009,GEN,FALSE,FALSE,LOUIS FREY JR,REPUBLICAN,FALSE,TOTAL,130509,167139,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,010,GEN,FALSE,FALSE,BILL SIKES,DEMOCRAT,FALSE,TOTAL,83413,247686,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,010,GEN,FALSE,FALSE,"L A ""SKIP"" BAFALIS",REPUBLICAN,FALSE,TOTAL,164273,247686,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,011,GEN,FALSE,FALSE,CLYDE ADAMS,AMERICAN,FALSE,TOTAL,19406,218437,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,011,GEN,FALSE,FALSE,PAUL G ROGERS,DEMOCRAT,FALSE,TOTAL,199031,218437,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,012,GEN,FALSE,FALSE,CHARLIE FRIEDMAN,DEMOCRAT,FALSE,TOTAL,91749,199076,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,012,GEN,FALSE,FALSE,J HERBERT BURKE,REPUBLICAN,FALSE,TOTAL,107268,199076,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,012,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,59,199076,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,013,GEN,FALSE,FALSE,LEE ARNOLD SPIEGELMAN,REPUBLICAN,FALSE,TOTAL,35357,163179,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,013,GEN,FALSE,FALSE,WILLIAM LEHMAN,DEMOCRAT,FALSE,TOTAL,127822,163179,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,014,GEN,FALSE,FALSE,CLAUDE PEPPER,DEMOCRAT,FALSE,TOTAL,82665,113439,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,014,GEN,FALSE,FALSE,EVELIO S ESTRELLA,REPUBLICAN,FALSE,TOTAL,30774,113439,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,014,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,0,113439,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,015,GEN,FALSE,FALSE,DANTE B FASCELL,DEMOCRAT,FALSE,TOTAL,121292,172233,FALSE,20230706,FALSE
1976,FLORIDA,FL,12,59,43,US HOUSE,015,GEN,FALSE,FALSE,PAUL R COBB,REPUBLICAN,FALSE,TOTAL,50941,172233,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,001,GEN,FALSE,FALSE,BO GINN,DEMOCRAT,FALSE,TOTAL,73826,73888,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,001,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,62,73888,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,002,GEN,FALSE,FALSE,DAWSON MATHIS,DEMOCRAT,FALSE,TOTAL,95807,96026,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,002,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,219,96026,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,003,GEN,FALSE,FALSE,JACK BRINKLEY,DEMOCRAT,FALSE,TOTAL,93174,105004,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,003,GEN,FALSE,FALSE,STEVEN DUGAN,REPUBLICAN,FALSE,TOTAL,11829,105004,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,003,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,1,105004,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,004,GEN,FALSE,FALSE,ELLIOTT H LEVITAS,DEMOCRAT,FALSE,TOTAL,110261,161412,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,004,GEN,FALSE,FALSE,GEORGE T WARREN II,REPUBLICAN,FALSE,TOTAL,51140,161412,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,004,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,11,161412,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,005,GEN,FALSE,FALSE,ANDREW YOUNG,DEMOCRAT,FALSE,TOTAL,96056,144063,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,005,GEN,FALSE,FALSE,EDWARD W GADRIX,REPUBLICAN,FALSE,TOTAL,47998,144063,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,005,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,9,144063,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,006,GEN,FALSE,FALSE,JOHN J FLYNT JR,DEMOCRAT,FALSE,TOTAL,77532,149944,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,006,GEN,FALSE,FALSE,NEWT GINGRICH,REPUBLICAN,FALSE,TOTAL,72400,149944,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,006,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,12,149944,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,007,GEN,FALSE,FALSE,LARRY P MCDONALD,DEMOCRAT,FALSE,TOTAL,84587,153554,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,007,GEN,FALSE,FALSE,QUINCY COLLINS,REPUBLICAN,FALSE,TOTAL,68947,153554,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,007,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,20,153554,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,008,GEN,FALSE,FALSE,BILL LEE EVANS,DEMOCRAT,FALSE,TOTAL,90559,130186,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,008,GEN,FALSE,FALSE,BILLY ADAMS,REPUBLICAN,FALSE,TOTAL,39623,130186,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,008,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,4,130186,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,009,GEN,FALSE,FALSE,ED JENKINS,DEMOCRAT,FALSE,TOTAL,113245,143357,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,009,GEN,FALSE,FALSE,LOUISE WOFFORD,REPUBLICAN,FALSE,TOTAL,29954,143357,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,009,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,158,143357,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,010,GEN,FALSE,FALSE,DOUG BARNARD,DEMOCRAT,FALSE,TOTAL,94782,94864,FALSE,20230706,FALSE
1976,GEORGIA,GA,13,58,44,US HOUSE,010,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,82,94864,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,001,GEN,FALSE,FALSE,CECIL L HEFTEL,DEMOCRAT,FALSE,TOTAL,60050,137602,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,001,GEN,FALSE,FALSE,FREDERICK ROHLFING,REPUBLICAN,FALSE,TOTAL,53745,137602,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,001,GEN,FALSE,FALSE,KATHY JOYCE HOSHIJO,INDEPENDENTS FOR GODLY GOVERNMENT,FALSE,TOTAL,23807,137602,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,002,GEN,FALSE,FALSE,BILL PENAROZA,INDEPENDENTS FOR GODLY GOVERNMENT,FALSE,TOTAL,3461,156099,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,002,GEN,FALSE,FALSE,DANIEL K AKAKA,DEMOCRAT,FALSE,TOTAL,124116,156099,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,002,GEN,FALSE,FALSE,DEXTER L CATE,PEOPLE'S,FALSE,TOTAL,2408,156099,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,002,GEN,FALSE,FALSE,DON SMITH,LIBERTARIAN,FALSE,TOTAL,2197,156099,FALSE,20230706,FALSE
1976,HAWAII,HI,15,95,82,US HOUSE,002,GEN,FALSE,FALSE,HANK INOUYE,REPUBLICAN,FALSE,TOTAL,23917,156099,FALSE,20230706,FALSE
1976,IDAHO,ID,16,82,63,US HOUSE,001,GEN,FALSE,FALSE,KEN PURSLEY,DEMOCRAT,FALSE,TOTAL,79662,175495,FALSE,20230706,FALSE
1976,IDAHO,ID,16,82,63,US HOUSE,001,GEN,FALSE,FALSE,STEVEN D SYMMS,REPUBLICAN,FALSE,TOTAL,95833,175495,FALSE,20230706,FALSE
1976,IDAHO,ID,16,82,63,US HOUSE,002,GEN,FALSE,FALSE,GEORGE HANSEN,REPUBLICAN,FALSE,TOTAL,84175,166412,FALSE,20230706,FALSE
1976,IDAHO,ID,16,82,63,US HOUSE,002,GEN,FALSE,FALSE,STAN KRESS,DEMOCRAT,FALSE,TOTAL,82237,166412,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,001,GEN,FALSE,FALSE,A A RAYNER JR,REPUBLICAN,FALSE,TOTAL,10147,137193,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,001,GEN,FALSE,FALSE,ANDREW C PULLEY,SOCIALIST WORKERS,FALSE,TOTAL,198,137193,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,001,GEN,FALSE,FALSE,DEBRA SIMONSEN,WORKERS,FALSE,TOTAL,211,137193,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,001,GEN,FALSE,FALSE,RALPH H METCALFE,DEMOCRAT,FALSE,TOTAL,126632,137193,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,001,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,5,137193,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,002,GEN,FALSE,FALSE,MORGAN F MURPHY,DEMOCRAT,FALSE,TOTAL,127297,150335,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,002,GEN,FALSE,FALSE,SPENCER LEAK,REPUBLICAN,FALSE,TOTAL,23037,150335,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,002,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,1,150335,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,003,GEN,FALSE,FALSE,FRANK COLLIN,WHITE POWER,FALSE,TOTAL,1338,196365,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,003,GEN,FALSE,FALSE,MARTIN A RUSSO,DEMOCRAT,FALSE,TOTAL,115591,196365,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,003,GEN,FALSE,FALSE,RONALD BUIKEMA,REPUBLICAN,FALSE,TOTAL,79434,196365,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,003,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,2,196365,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,004,GEN,FALSE,FALSE,EDWARD DERWINSKI,REPUBLICAN,FALSE,TOTAL,124847,189772,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,004,GEN,FALSE,FALSE,RONALD A RODGER,DEMOCRAT,FALSE,TOTAL,64924,189772,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,004,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,1,189772,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,005,GEN,FALSE,FALSE,JOHN G FARY,DEMOCRAT,FALSE,TOTAL,119336,155092,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,005,GEN,FALSE,FALSE,VINCENT KROK,REPUBLICAN,FALSE,TOTAL,35756,155092,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,006,GEN,FALSE,FALSE,HENRYJ HYDE,REPUBLICAN,FALSE,TOTAL,106667,176027,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,006,GEN,FALSE,FALSE,MARILYN D CLANCY,DEMOCRAT,FALSE,TOTAL,69359,176027,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,006,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,1,176027,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,007,GEN,FALSE,FALSE,CARDISS COLLINS,DEMOCRAT,FALSE,TOTAL,88239,104094,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,007,GEN,FALSE,FALSE,NEWELL WARD,REPUBLICAN,FALSE,TOTAL,15854,104094,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,007,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,1,104094,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,008,GEN,FALSE,FALSE,DANIEL D ROSTENKOWSKI,DEMOCRAT,FALSE,TOTAL,105595,131107,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,008,GEN,FALSE,FALSE,JOHN F URBASZEWSKI,REPUBLICAN,FALSE,TOTAL,25512,131107,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,009,GEN,FALSE,FALSE,SIDNEY R YATES,DEMOCRAT,FALSE,TOTAL,121915,168983,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,009,GEN,FALSE,FALSE,THOMAS J WAJERSKI,REPUBLICAN,FALSE,TOTAL,47054,168983,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,009,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,14,168983,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,010,GEN,FALSE,FALSE,ABNER J MIKVA,DEMOCRAT,FALSE,TOTAL,106804,213414,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,010,GEN,FALSE,FALSE,SAMUEL H YOUNG,REPUBLICAN,FALSE,TOTAL,106603,213414,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,010,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,7,213414,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,011,GEN,FALSE,FALSE,DANIEL C REBER,REPUBLICAN,FALSE,TOTAL,65680,201440,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,011,GEN,FALSE,FALSE,FRANK ANNUNZIO,DEMOCRAT,FALSE,TOTAL,135755,201440,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,011,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,5,201440,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,012,GEN,FALSE,FALSE,EDWIN L FRANK,DEMOCRAT,FALSE,TOTAL,56644,208553,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,012,GEN,FALSE,FALSE,PHILIP M CRANE,REPUBLICAN,FALSE,TOTAL,151899,208553,FALSE,20230706,FALSE
1976,ILLINOIS,IL,17,33,21,US HOUSE,012,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,10,208553,FALSE,20230706,FALSE
