LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
0102100,limestone county,AL,rural-distant,2016-2017,0.564665001628841,0.640677598001955,8.16592463894017,10.2399826256923,78.5644478227821,1.82430231295472,9209,Undiverse,NA,NA
0102130,linden city,AL,rural-remote,1994-1995,0,0.141843971631206,89.2198581560284,0.283687943262411,10.354609929078,NA,705,Undiverse,NA,NA
0102130,linden city,AL,rural-remote,2016-2017,0,0,95.3441295546559,1.417004048583,3.03643724696356,0.202429149797571,494,Extremely undiverse,NA,NA
0102160,lowndes county,AL,rural-distant,1994-1995,0,0.0341180484476288,99.351757079495,0,0.614124872057318,NA,2931,Extremely undiverse,NA,NA
0102160,lowndes county,AL,rural-distant,2016-2017,0,0.0663129973474801,98.342175066313,0.397877984084881,1.19363395225464,0,1508,Extremely undiverse,NA,NA
0102190,macon county,AL,town-distant,1994-1995,0.0234466588511137,0.257913247362251,93.9742086752638,0.164126611957796,5.58030480656506,NA,4265,Extremely undiverse,NA,NA
0102190,macon county,AL,town-distant,2016-2017,0,0.148294611962432,97.7261492832427,0.593178447849728,1.33465150766189,0.197726149283243,2023,Extremely undiverse,NA,NA
0102220,madison county,AL,suburban-large,1994-1995,4.69431679367111,1.45424931650282,12.6054330754465,0.913268570763772,80.3327322436159,NA,17191,Undiverse,NA,NA
0102220,madison county,AL,suburban-large,2016-2017,6.11823067383216,1.7207523770153,19.6672178586193,4.23728813559322,65.5332782141381,2.72323274080198,19352,Diverse,0.0541713273091044,Highly integrated
0102250,marengo county,AL,rural-remote,1994-1995,0,0,84.5768652979469,0,15.4231347020531,NA,1997,Undiverse,NA,NA
0102250,marengo county,AL,rural-remote,2016-2017,0,0.190839694656489,64.6946564885496,0.477099236641221,34.1603053435114,0.477099236641221,1048,Diverse,NA,NA
0102310,marion county,AL,town-remote,1994-1995,0.0734034744311231,0.171274773672621,3.67017372155615,0.342549547345241,95.7425984829949,NA,4087,Extremely undiverse,NA,NA
0102310,marion county,AL,town-remote,2016-2017,0.448698773556686,0.777744540831588,3.35028417588992,3.32037092431947,89.5901884534849,2.51271313191744,3343,Undiverse,NA,NA
0102350,midfield city,AL,suburban-large,1994-1995,0,0.97926267281106,61.0599078341014,0.0576036866359447,37.9032258064516,NA,1736,Diverse,NA,NA
0102350,midfield city,AL,suburban-large,2016-2017,0.276243093922652,0,93.8305709023941,3.40699815837937,0.644567219152855,1.84162062615101,1086,Extremely undiverse,NA,NA
0102370,mobile county,AL,city-midsize,1994-1995,0.323403196716214,1.34492194788233,48.4467317619255,0.219230051620126,49.6657130418558,NA,64316,Diverse,0.453903529655982,Not integrated
0102370,mobile county,AL,city-midsize,2016-2017,1.18035125256307,2.31256129089774,49.8635998930195,3.61415708299902,40.7042881340822,2.32504234643844,56085,Diverse,0.421840302246306,Not integrated
0102400,monroe county,AL,rural-distant,1994-1995,0.380517503805175,0.323439878234399,52.1499238964992,0.0951293759512938,47.0509893455099,NA,5256,Diverse,0.315222849594498,Not integrated
0102400,monroe county,AL,rural-distant,2016-2017,2.0005715918834,0.342955130037153,53.3866819091169,0.800228636753358,42.3549585595885,1.11460417262075,3499,Diverse,0.47394967737919,Not integrated
0102430,montgomery county,AL,city-midsize,1994-1995,0.0892882859529364,0.858319652063711,65.2812581007517,0.501166508251966,33.2699674529796,NA,34719,Diverse,0.23728045599073,Not integrated
0102430,montgomery county,AL,city-midsize,2016-2017,0.0831919070912782,3.64380553059798,78.3534657748494,6.82506405776846,10.1227912548667,0.971681474826129,30051,Undiverse,NA,NA
0102480,morgan county,AL,rural-distant,1994-1995,0.107715093577488,0.269287733943719,3.4468829944796,0.336609667429649,95.8395045105695,NA,7427,Extremely undiverse,NA,NA
0102480,morgan county,AL,rural-distant,2016-2017,0.585708707536119,0.585708707536119,2.64219705844071,9.89196928283223,85.2401405700898,1.05427567356501,7683,Undiverse,NA,NA
0102490,mountain brook city,AL,suburban-large,1994-1995,0.0273972602739726,0.465753424657534,0.0273972602739726,0.10958904109589,99.3698630136986,NA,3650,Extremely undiverse,NA,NA
0102490,mountain brook city,AL,suburban-large,2016-2017,0.0460511167395809,0.874971218052038,0.322357817177067,1.35850794381764,95.7863228183283,1.61178908588533,4343,Extremely undiverse,NA,NA
0102520,muscle shoals city,AL,city-small,1994-1995,0.0882223202470225,0.529333921482135,12.5716806352007,0.176444640494045,86.6343184825761,NA,2267,Undiverse,NA,NA
0102520,muscle shoals city,AL,city-small,2016-2017,0.832466181061394,2.53208463406174,15.227193895248,6.10475199445023,72.2858133888311,3.01768990634755,2883,Diverse,5.45848255126576e-4,Highly integrated
0102550,oneonta city,AL,rural-fringe,1994-1995,0,0.253807106598985,7.36040609137056,1.52284263959391,90.8629441624365,NA,1182,Extremely undiverse,NA,NA
0102550,oneonta city,AL,rural-fringe,2016-2017,0.268096514745308,0.804289544235925,4.28954423592493,23.2573726541555,66.8230563002681,4.55764075067024,1492,Diverse,NA,NA
0102580,opelika city,AL,city-small,1994-1995,0.242184059885513,1.16688683399384,54.4253632760898,0.0440334654337296,44.1215323645971,NA,4542,Diverse,0.00960343131834961,Highly integrated
0102580,opelika city,AL,city-small,2016-2017,0.43230944254835,1.45620022753129,58.1342434584755,8.78270762229807,29.3970420932878,1.79749715585893,4395,Diverse,0.0343053060018307,Highly integrated
0102610,opp city,AL,rural-fringe,1994-1995,0.186915887850467,0.124610591900312,20.2492211838006,0.186915887850467,79.2523364485981,NA,1605,Undiverse,NA,NA
0102610,opp city,AL,rural-fringe,2016-2017,0.302571860816944,0.453857791225416,21.6338880484115,1.8910741301059,75.1134644478064,0.605143721633888,1322,Undiverse,NA,NA
0102635,oxford city,AL,city-small,1994-1995,0.0352360817477097,0.422832980972516,19.6264975334743,0.528541226215645,79.3868921775899,NA,2838,Undiverse,NA,NA
0102635,oxford city,AL,city-small,2016-2017,0.0965483948829351,1.54477431812696,25.7784214337437,11.4651218923485,57.2773352643012,3.83779869659667,4143,Diverse,0.00632910580713275,Highly integrated
0102640,ozark city,AL,town-fringe,1994-1995,0.0896860986547085,0.568011958146487,37.5485799701046,1.01644245142003,60.7772795216741,NA,3345,Diverse,0.00954553765080511,Highly integrated
0102640,ozark city,AL,town-fringe,2016-2017,0.188857412653447,1.69971671388102,48.7252124645892,2.69121813031161,43.862134088763,2.8328611898017,2118,Diverse,NA,NA
0102650,pell city,AL,town-distant,1994-1995,0.0581564408258215,0.261703983716197,15.2369874963652,0.203547542890375,84.2396045362024,NA,3439,Undiverse,NA,NA
0102650,pell city,AL,town-distant,2016-2017,0.0750187546886722,0.725181295323831,12.8782195548887,3.32583145786447,81.1702925731433,1.82545636409102,3999,Undiverse,NA,NA
0102670,perry county,AL,rural-remote,1994-1995,0,0,97.8035640281807,0,2.19643597181931,NA,2413,Extremely undiverse,NA,NA
0102670,perry county,AL,rural-remote,2016-2017,0,0.0693481276005548,98.8210818307906,0.0693481276005548,0.901525658807212,0.13869625520111,1442,Extremely undiverse,NA,NA
0102700,phenix city,AL,suburban-large,1994-1995,0,0.266229776776572,52.6520581609666,0.696293262338726,46.3854187999181,NA,4883,Diverse,0.175095961242447,Somewhat integrated
0102700,phenix city,AL,suburban-large,2016-2017,0.583297766396358,0.654431640347133,57.703798548869,7.22720159339878,28.2686015080381,5.56266894295063,7029,Diverse,0.139359389215088,Somewhat integrated
0102730,pickens county,AL,rural-distant,1994-1995,0,0.0759301442672741,65.2493039736776,0.0506200961781827,34.624145785877,NA,3951,Diverse,0.312748101337732,Not integrated
0102730,pickens county,AL,rural-distant,2016-2017,0.536604062859333,0.574932924492143,58.2215408202376,2.68302031429667,36.5657339977003,1.41816788041395,2609,Diverse,0.35476919473735,Not integrated
0102760,piedmont city,AL,town-fringe,1994-1995,0,0.245901639344262,13.7704918032787,0.327868852459016,85.655737704918,NA,1220,Undiverse,NA,NA
0102760,piedmont city,AL,town-fringe,2016-2017,0.566801619433198,0.809716599190283,10.2834008097166,1.61943319838057,83.4008097165992,3.31983805668016,1235,Undiverse,NA,NA
0102790,pike county,AL,rural-distant,1994-1995,0.116459627329193,0,53.027950310559,0,46.8555900621118,NA,2576,Diverse,NA,NA
0102790,pike county,AL,rural-distant,2016-2017,1.08388312912347,0.188501413760603,49.057492931197,3.53440150801131,43.2610744580584,2.8746465598492,2122,Diverse,NA,NA
0102820,randolph county,AL,rural-remote,1994-1995,0,0,25.3345227475468,0.356824264049955,74.3086529884032,NA,2242,Diverse,NA,NA
0102820,randolph county,AL,rural-remote,2016-2017,0.22212350066637,0.177698800533096,14.260328742781,6.26388271879165,77.5655264326966,1.51043980453132,2251,Undiverse,NA,NA
0102850,roanoke city,AL,town-distant,1994-1995,0,0,45.0063211125158,0.379266750948167,54.614412136536,NA,1582,Diverse,NA,NA
0102850,roanoke city,AL,town-distant,2016-2017,0.0651465798045603,0.716612377850163,39.9348534201954,1.30293159609121,57.2638436482085,0.716612377850163,1535,Diverse,NA,NA
0102880,russell county,AL,rural-distant,1994-1995,0.081366965012205,0.32546786004882,43.8296718199078,0.27122321670735,55.4922701383238,NA,3687,Diverse,0.253460191217433,Not integrated
0102880,russell county,AL,rural-distant,2016-2017,0.411885848779053,1.58870255957635,38.5701676963813,5.29567519858782,49.4263018534863,4.70726684318917,3399,Diverse,0.0594166767187093,Highly integrated
0102910,russellville city,AL,town-distant,1994-1995,0,0.215703192407248,11.993097497843,0.647109577221743,87.144089732528,NA,2318,Undiverse,NA,NA
0102910,russellville city,AL,town-distant,2016-2017,0.909090909090909,0.592885375494071,5.25691699604743,47.2727272727273,43.9525691699605,2.01581027667984,2530,Diverse,NA,NA
0102940,scottsboro city,AL,town-distant,1994-1995,0.140795494544175,0.527983104540655,7.28616684266103,0.457585357268567,91.5874692009856,NA,2841,Extremely undiverse,NA,NA
0102940,scottsboro city,AL,town-distant,2016-2017,0.475812846946868,0.951625693893735,5.35289452815226,7.09754163362411,84.1792228390167,1.94290245836638,2522,Undiverse,NA,NA
0102970,selma city,AL,town-distant,1994-1995,0.0198412698412698,0.476190476190476,86.3690476190476,0.0793650793650794,13.0555555555556,NA,5040,Undiverse,NA,NA
0102970,selma city,AL,town-distant,2016-2017,0.0568828213879408,0.312855517633675,97.098976109215,0.199089874857793,2.16154721274175,0.170648464163823,3516,Extremely undiverse,NA,NA
0103000,sheffield city,AL,suburban-small,1994-1995,0.193423597678917,0.193423597678917,37.3952288845906,0.902643455834945,61.3152804642166,NA,1551,Diverse,NA,NA
0103000,sheffield city,AL,suburban-small,2016-2017,0.280898876404494,0.187265917602996,40.7303370786517,4.8689138576779,53.0898876404494,0.842696629213483,1068,Diverse,NA,NA
0103030,shelby county,AL,suburban-large,1994-1995,0.118570379989837,0.654960194229575,11.9643159618316,0.338772514256677,86.9233809496923,NA,17711,Undiverse,NA,NA
0103030,shelby county,AL,suburban-large,2016-2017,0.207900207900208,2.02455202455202,15.3697653697654,7.27155727155727,72.963072963073,2.16315216315216,20202,Diverse,0.0805210812371277,Somewhat integrated
0103062,st clair county,AL,rural-distant,1994-1995,0.0956175298804781,0.0956175298804781,9.29083665338645,0.780876494023904,89.7370517928287,NA,6275,Undiverse,NA,NA
0103062,st clair county,AL,rural-distant,2016-2017,0.274002630425252,1.00832967996493,9.65585269618588,4.42788250767207,82.9789565979833,1.65497588776852,9124,Undiverse,NA,NA
0103090,sumter county,AL,rural-remote,1994-1995,0,0,99.5812979762735,0.0348918353105373,0.383810188415911,NA,2866,Extremely undiverse,NA,NA
0103090,sumter county,AL,rural-remote,2016-2017,0,0.191204588910134,98.0242192479286,0.509878903760357,1.08349267049076,0.191204588910134,1569,Extremely undiverse,NA,NA
0103120,sylacauga city,AL,town-distant,1994-1995,0.0775494377665762,0.232648313299729,37.0686312524234,0.0775494377665762,62.5436215587437,NA,2579,Diverse,NA,NA
0103120,sylacauga city,AL,town-distant,2016-2017,0.0879507475813544,0.527704485488127,40.1055408970976,2.46262093227792,55.2330694810906,1.58311345646438,2274,Diverse,NA,NA
0103150,talladega city,AL,rural-fringe,1994-1995,0.219840615553724,0.109920307776862,49.3542181918109,0.274800769442154,50.0412201154163,NA,3639,Diverse,0.0250548860725727,Highly integrated
0103150,talladega city,AL,rural-fringe,2016-2017,0.0505050505050505,0.95959595959596,66.1616161616162,3.08080808080808,28.2828282828283,1.46464646464646,1980,Diverse,0.125525738459442,Somewhat integrated
0103180,talladega county,AL,rural-distant,1994-1995,0.0386349001931745,0.0643915003219575,41.3779781068899,0.128783000643915,58.3902124919511,NA,7765,Diverse,0.120737061770006,Somewhat integrated
0103180,talladega county,AL,rural-distant,2016-2017,0.131354262445816,0.407198213582031,32.6940759227637,2.15420990411139,63.4309733350847,1.18218836201235,7613,Diverse,0.159107391076292,Somewhat integrated
0103210,tallapoosa county,AL,rural-distant,1994-1995,0.151515151515152,0.151515151515152,38.8181818181818,0.0303030303030303,60.8484848484849,NA,3300,Diverse,NA,NA
0103210,tallapoosa county,AL,rural-distant,2016-2017,0.170765027322404,0.239071038251366,26.7418032786885,1.84426229508197,69.9795081967213,1.02459016393443,2928,Diverse,NA,NA
0103240,tallassee city,AL,rural-fringe,1994-1995,0,0,24.3988269794721,0.175953079178886,75.425219941349,NA,1705,Undiverse,NA,NA
0103240,tallassee city,AL,rural-fringe,2016-2017,0.162249864791779,0.865332612222823,25.743645213629,2.8664142779881,69.9296917252569,0.432666306111412,1849,Diverse,NA,NA
0103270,tarrant city,AL,suburban-large,1994-1995,0.0692041522491349,0.55363321799308,22.2145328719723,0.27681660899654,76.8858131487889,NA,1445,Undiverse,NA,NA
0103270,tarrant city,AL,suburban-large,2016-2017,1.53846153846154,1.1965811965812,66.6666666666667,23.7606837606838,4.78632478632479,2.05128205128205,1170,Diverse,NA,NA
0103300,thomasville city,AL,town-remote,1994-1995,0,0.370828182941904,39.3077873918418,0,60.3213844252163,NA,1618,Diverse,NA,NA
0103300,thomasville city,AL,town-remote,2016-2017,0,0.629425649095201,48.3084185680567,0.865460267505901,50.1180173092054,0.0786782061369001,1271,Diverse,NA,NA
0103330,troy city,AL,rural-fringe,1994-1995,0.0886132033673017,0.310146211785556,57.8201151971644,0.0443066016836509,41.7368187859991,NA,2257,Diverse,NA,NA
0103330,troy city,AL,rural-fringe,2016-2017,0.20746887966805,3.42323651452282,62.9668049792531,2.69709543568465,29.4605809128631,1.2448132780083,1928,Diverse,NA,NA
0103360,tuscaloosa city,AL,city-small,1994-1995,0.0193911188675587,1.02772929998061,65.6098506883847,0.252084545278263,33.0909443474889,NA,10314,Diverse,0.208065488468148,Somewhat integrated
0103360,tuscaloosa city,AL,city-small,2016-2017,0.250144314027323,2.07812199345776,69.905714835482,4.09851837598615,22.8785837983452,0.788916682701559,10394,Diverse,0.446878606629608,Not integrated
0103390,tuscaloosa county,AL,suburban-midsize,1994-1995,0.0338180588434224,0.229962800135272,22.4619546838011,0.202908353060534,77.0713561041596,NA,14785,Undiverse,NA,NA
0103390,tuscaloosa county,AL,suburban-midsize,2016-2017,0.21248774109186,0.83905415713196,28.7130870654898,7.41527732374414,61.3490247357524,1.4710689767898,18354,Diverse,0.243950987080706,Not integrated
0103420,tuscumbia city,AL,suburban-small,1994-1995,0.0670690811535882,0.201207243460765,30.8517773306506,0.134138162307176,68.7458081824279,NA,1491,Diverse,NA,NA
0103420,tuscumbia city,AL,suburban-small,2016-2017,0,0.4614370468029,26.9611074489123,1.1206328279499,70.7976268951879,0.659195781147001,1517,Diverse,NA,NA
0103430,vestavia hills city,AL,suburban-large,1994-1995,0.120076849183477,2.76176753121998,4.22670509125841,0.192122958693564,92.6993275696446,NA,4164,Extremely undiverse,NA,NA
0103430,vestavia hills city,AL,suburban-large,2016-2017,0.0699300699300699,6.32167832167832,6.78321678321678,4.05594405594406,80.4895104895105,2.27972027972028,7150,Undiverse,NA,NA
0103450,walker county,AL,rural-distant,1994-1995,0.0109086942293008,0.0654521653758045,7.12337733173339,0.14181302498091,92.6584487836806,NA,9167,Extremely undiverse,NA,NA
0103450,walker county,AL,rural-distant,2016-2017,0.142431697526868,0.181276705943286,6.02097630454487,2.47313220251198,90.1333678622297,1.0488152272433,7723,Extremely undiverse,NA,NA
0103480,washington county,AL,rural-remote,1994-1995,7.24367509986685,0.34620505992010697,35.6058588548602,0.0266311584553928,56.7776298268975,NA,3755,Diverse,0.098970248410268,Somewhat integrated
0103480,washington county,AL,rural-remote,2016-2017,9.6728307254623,0.248933143669986,25.4623044096728,0.782361308677098,62.7667140825036,1.06685633001422,2812,Diverse,0.144313617572305,Somewhat integrated
0103510,wilcox county,AL,rural-remote,1994-1995,0,0,99.1080984659294,0.0356760613628255,0.856225472707813,NA,2803,Extremely undiverse,NA,NA
0103510,wilcox county,AL,rural-remote,2016-2017,0.0565930956423316,0.11318619128466301,99.2076966610074,0.169779286926995,0.396151669496321,0.0565930956423316,1767,Extremely undiverse,NA,NA
0103540,winfield city,AL,rural-remote,1994-1995,0,0.141242937853107,5.29661016949153,0.282485875706215,94.2796610169492,NA,1416,Extremely undiverse,NA,NA
0103540,winfield city,AL,rural-remote,2016-2017,0.313479623824451,0.470219435736677,4.93730407523511,3.0564263322884,89.8119122257053,1.41065830721003,1276,Undiverse,NA,NA
