num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
243,athletic-jacket,Athletic Jacket,Tops,TRUE,240,bells,960,bells,Able Sisters,NA,NA,NA,nh,item-athletic-jacket,https://villagerdb.com/images/items/full/athletic-jacket.7dd2801.png
244,athletic-pants,Athletic Pants,Bottoms,NA,220,bells,880,bells,NA,NA,NA,NA,nh,item-athletic-pants,https://villagerdb.com/images/items/full/athletic-pants.957ff11.png
245,athletic-shorts,Athletic Shorts,Bottoms,TRUE,140,bells,560,bells,NA,NA,NA,NA,nh,item-athletic-shorts,https://villagerdb.com/images/items/full/athletic-shorts.66fd71a.png
246,atlas-moth,Atlas Moth,Bugs,FALSE,3000,bells,12000,bells,NA,NA,NA,NA,nh,item-atlas-moth,https://villagerdb.com/images/items/thumb/atlas-moth.bb9d6bd.png
247,attus-robe,Attus Robe,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-attus-robe,https://villagerdb.com/images/items/full/attus-robe.ae2d9b2.png
248,audies-photo,Audie's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
249,audies-poster,Audie's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
253,auroras-photo,Aurora's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
254,auroras-poster,Aurora's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
255,australopith,Australopith,Fossils,FALSE,1100,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-australopith,https://villagerdb.com/images/items/thumb/australopith.977bbc4.png
256,autograph-cards,Autograph Cards,Furniture,NA,350,bells,1400,bells,NA,NA,NA,NA,nh,item-autograph-cards,https://villagerdb.com/images/items/thumb/autograph-cards.031ba6a.png
257,automatic-washer,Automatic Washer,Furniture,TRUE,1125,bells,4500,bells,NA,NA,NA,NA,nh,item-automatic-washer,https://villagerdb.com/images/items/thumb/automatic-washer.9405355.png
260,autumn-wall,Autumn Wall,Wallpaper,NA,4700,bells,18800,bells,NA,NA,NA,NA,nh,NA,NA
261,avas-photo,Ava's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
262,avas-poster,Ava's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
263,averys-photo,Avery's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
264,averys-poster,Avery's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
266,axe,Axe,Tools,FALSE,625,bells,NA,NA,NA,FALSE,1,flimsy-axe,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
266,axe,Axe,Tools,FALSE,625,bells,NA,NA,NA,FALSE,3,wood,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
266,axe,Axe,Tools,FALSE,625,bells,NA,NA,NA,FALSE,1,iron-nugget,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
267,axels-photo,Axel's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
268,axels-poster,Axel's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
272,baabaras-photo,Baabara's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
273,baabaras-poster,Baabara's Poster,Furniture,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,item-baabaras-poster,https://villagerdb.com/images/items/thumb/baabaras-poster.7a62965.png
274,babouches,Babouches,Shoes,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-babouches,https://villagerdb.com/images/items/full/babouches.bb6a153.png
275,baby-bear,Baby Bear,Furniture,TRUE,450,bells,1800,bells,Nook's Cranny,TRUE,NA,NA,nh,item-baby-bear,https://villagerdb.com/images/items/thumb/baby-bear.3382840.png
277,baby-chair,Baby Chair,Furniture,TRUE,300,bells,1200,bells,Nook's Cranny,FALSE,NA,NA,nh,item-baby-chair,https://villagerdb.com/images/items/thumb/baby-chair.3370536.png
278,baby-chick-costume,Baby-chick Costume,Dresses,TRUE,425,bells,1700,bells,NA,NA,NA,NA,nh,item-baby-chick-costume,https://villagerdb.com/images/items/full/baby-chick-costume.a988ad8.png
279,baby-panda,Baby Panda,Furniture,TRUE,450,bells,1800,bells,Nook's Cranny,NA,NA,NA,nh,item-baby-panda,https://villagerdb.com/images/items/thumb/baby-panda.cbb21af.png
280,baby-romper,Baby Romper,Dresses,NA,480,bells,1920,bells,NA,NA,NA,NA,nh,item-baby-romper,https://villagerdb.com/images/items/full/baby-romper.9f46922.png
281,babys-hat,Baby's Hat,Hats,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-babys-hat,https://villagerdb.com/images/items/full/babys-hat.6af5892.png
282,back-bow-socks,Back-bow Socks,Socks,NA,150,bells,600,bells,NA,NA,NA,NA,nh,item-back-bow-socks,https://villagerdb.com/images/items/full/back-bow-socks.a5f0e70.png
285,backyard-fence-wall,Backyard-fence Wall,Wallpaper,FALSE,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
287,backyard-lawn,Backyard Lawn,Flooring,FALSE,600,bells,2400,bells,NA,NA,NA,NA,nh,NA,NA
293,baggy-shirt,Baggy Shirt,Tops,FALSE,10,bells,40,bells,NA,NA,NA,NA,nh,item-baggy-shirt,https://villagerdb.com/images/items/full/baggy-shirt.1ac886f.png
295,bagworm-model,Bagworm Model,Furniture,NA,1800,bells,NA,NA,NA,NA,NA,NA,nh,item-bagworm-model,https://villagerdb.com/images/items/thumb/bagworm-model.8934935.png
296,bagworm,Bagworm,Bugs,FALSE,600,bells,NA,NA,Shake trees (year round),NA,NA,NA,nh,item-bagworm,https://villagerdb.com/images/items/thumb/bagworm.c552933.png
297,baji-jeogori,Baji Jeogori,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-baji-jeogori,https://villagerdb.com/images/items/full/baji-jeogori.d88e84f.png
301,ball,Ball,Furniture,TRUE,130,bells,520,bells,Nook's Cranny,FALSE,NA,NA,nh,item-ball,https://villagerdb.com/images/items/thumb/ball.823ae05.png
302,ballet-outfit,Ballet Outfit,Dresses,NA,720,bells,2880,bells,NA,NA,NA,NA,nh,item-ballet-outfit,https://villagerdb.com/images/items/full/ballet-outfit.3f832a3.png
303,ballet-slippers,Ballet Slippers,Shoes,TRUE,550,bells,2200,bells,Kicks,NA,NA,NA,nh,item-ballet-slippers,https://villagerdb.com/images/items/full/ballet-slippers.82c17a5.png
311,balloon-hat,Balloon Hat,Hats,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-balloon-hat,https://villagerdb.com/images/items/full/balloon-hat.9e96d45.png
319,balmacaan-coat,Balmacaan Coat,Dresses,NA,385,bells,1540,bells,NA,NA,NA,NA,nh,item-balmacaan-coat,https://villagerdb.com/images/items/full/balmacaan-coat.7cab5b1.png
320,bamboo-basket,Bamboo Basket,Furniture,FALSE,1120,bells,4480,bells,NA,TRUE,7,bamboo-piece,nh,item-bamboo-basket,https://villagerdb.com/images/items/thumb/bamboo-basket.e1061d2.png
321,bamboo-bench,Bamboo Bench,Furniture,NA,1280,bells,5120,bells,NA,TRUE,8,bamboo-piece,nh,item-bamboo-bench,https://villagerdb.com/images/items/thumb/bamboo-bench.6b87011.png
322,bamboo-candleholder,Bamboo Candleholder,Furniture,NA,880,bells,3520,bells,NA,TRUE,3,bamboo-piece,nh,item-bamboo-candleholder,https://villagerdb.com/images/items/thumb/bamboo-candleholder.ed995c5.png
322,bamboo-candleholder,Bamboo Candleholder,Furniture,NA,880,bells,3520,bells,NA,TRUE,2,clay,nh,item-bamboo-candleholder,https://villagerdb.com/images/items/thumb/bamboo-candleholder.ed995c5.png
323,bamboo-doll,Bamboo Doll,Furniture,FALSE,2400,bells,NA,NA,NA,FALSE,6,young-spring-bamboo,nh,item-bamboo-doll,https://villagerdb.com/images/items/thumb/bamboo-doll.c683894.png
324,bamboo-drum,Bamboo Drum,Furniture,NA,720,bells,2880,bells,NA,NA,NA,NA,nh,item-bamboo-drum,https://villagerdb.com/images/items/thumb/bamboo-drum.40d0222.png
326,bamboo-floor-lamp,Bamboo Floor Lamp,Furniture,NA,1280,bells,5120,bells,NA,NA,NA,NA,nh,item-bamboo-floor-lamp,https://villagerdb.com/images/items/thumb/bamboo-floor-lamp.a7a4711.png
327,bamboo-flooring,Bamboo Flooring,Flooring,FALSE,2400,bells,9600,bells,NA,FALSE,15,bamboo-piece,nh,NA,NA
329,bamboo-grove-wall,Bamboo-grove Wall,Wallpaper,FALSE,4300,bells,NA,NA,NA,FALSE,7,young-spring-bamboo,nh,NA,NA
329,bamboo-grove-wall,Bamboo-grove Wall,Wallpaper,FALSE,4300,bells,NA,NA,NA,FALSE,3,bamboo-shoot,nh,NA,NA
330,bamboo-hat,Bamboo Hat,Hats,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-bamboo-hat,https://villagerdb.com/images/items/full/bamboo-hat.1cbb7d3.png
331,bamboo-lattice-fence,Bamboo Lattice Fence,Furniture,FALSE,96,bells,NA,NA,NA,FALSE,6,bamboo-piece,nh,item-bamboo-lattice-fence,https://villagerdb.com/images/items/thumb/bamboo-lattice-fence.ce10a2e.png
332,bamboo-lunch-box,Bamboo Lunch Box,Furniture,NA,640,bells,2560,bells,NA,NA,NA,NA,nh,item-bamboo-lunch-box,https://villagerdb.com/images/items/thumb/bamboo-lunch-box.fb25db0.png
333,bamboo-noodle-slide,Bamboo Noodle Slide,Furniture,FALSE,3160,bells,NA,NA,NA,FALSE,7,young-spring-bamboo,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
333,bamboo-noodle-slide,Bamboo Noodle Slide,Furniture,FALSE,3160,bells,NA,NA,NA,FALSE,3,wood,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
334,bamboo-partition,Bamboo Partition,Furniture,FALSE,2020,bells,NA,NA,NA,TRUE,7,bamboo-piece,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
334,bamboo-partition,Bamboo Partition,Furniture,FALSE,2020,bells,NA,NA,NA,TRUE,6,stone,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
335,bamboo-piece,Bamboo Piece,Usables,FALSE,80,bells,NA,NA,Hitting bamboo with an axe,NA,NA,NA,nh,item-bamboo-piece,https://villagerdb.com/images/items/thumb/bamboo-piece.cdf3531.png
336,bamboo-screen-wall,Bamboo-screen Wall,Wallpaper,NA,442,bells,1770,bells,NA,NA,NA,NA,nh,NA,NA
337,bamboo-shelf,Bamboo Shelf,Furniture,NA,2400,bells,9600,bells,NA,NA,NA,NA,nh,item-bamboo-shelf,https://villagerdb.com/images/items/thumb/bamboo-shelf.e7f1b64.png
338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,FALSE,4900,bells,19600,bells,NA,FALSE,4,young-spring-bamboo,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,FALSE,4900,bells,19600,bells,NA,FALSE,5,bamboo-shoot,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,FALSE,4900,bells,19600,bells,NA,FALSE,4,clay,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
339,bamboo-shoot,Bamboo Shoot,Usables,NA,250,bells,NA,NA,NA,NA,NA,NA,nh,item-bamboo-shoot,https://villagerdb.com/images/items/thumb/bamboo-shoot.f6bb552.jpg
340,bamboo-speaker,Bamboo Speaker,Furniture,NA,1230,bells,4920,bells,NA,NA,NA,NA,nh,item-bamboo-speaker,https://villagerdb.com/images/items/thumb/bamboo-speaker.fe294c7.png
341,bamboo-sphere,Bamboo Sphere,Furniture,NA,480,bells,1920,bells,NA,NA,3,bamboo-piece,nh,item-bamboo-sphere,https://villagerdb.com/images/items/thumb/bamboo-sphere.e88e826.png
342,bamboo-stool,Bamboo Stool,Furniture,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,item-bamboo-stool,https://villagerdb.com/images/items/thumb/bamboo-stool.01ada22.png
343,bamboo-stopblock,Bamboo Stopblock,Furniture,FALSE,480,bells,1920,bells,NA,TRUE,3,bamboo-piece,nh,item-bamboo-stopblock,https://villagerdb.com/images/items/thumb/bamboo-stopblock.5af1fae.png
344,bamboo-wall-decoration,Bamboo Wall Decoration,Furniture,FALSE,160,bells,NA,NA,NA,TRUE,1,bamboo-piece,nh,item-bamboo-wall-decoration,https://villagerdb.com/images/items/thumb/bamboo-wall-decoration.2ede8a7.png
345,bamboo-wall,Bamboo Wall,Wallpaper,NA,2400,bells,9600,bells,NA,NA,NA,NA,nh,NA,NA
346,bamboo-wand,Bamboo Wand,Tools,FALSE,3900,bells,NA,NA,NA,FALSE,6,young-spring-bamboo,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
346,bamboo-wand,Bamboo Wand,Tools,FALSE,3900,bells,NA,NA,NA,FALSE,3,star-fragment,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
347,bams-photo,Bam's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
348,bams-poster,Bam's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
352,bandage,Bandage,Accessories,TRUE,35,bells,140,bells,Able Sisters,NA,NA,NA,nh,item-bandage,https://villagerdb.com/images/items/full/bandage.e04cec2.png
354,banded-dragonfly,Banded Dragonfly,Bugs,FALSE,4500,bells,18000,bells,NA,NA,NA,NA,nh,item-banded-dragonfly,https://villagerdb.com/images/items/thumb/banded-dragonfly.e229f1e.png
355,bangles-photo,Bangle's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
356,bangles-poster,Bangle's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
357,bank-vault-wall,Bank-vault Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
360,barbecue,Barbecue,Furniture,TRUE,625,bells,2500,bells,Nook's Cranny,NA,NA,NA,nh,item-barbecue,https://villagerdb.com/images/items/thumb/barbecue.ca98d5d.png
361,barbed-wire-fence,Barbed-wire Fence,Furniture,FALSE,198,bells,NA,NA,NA,FALSE,4,hardwood,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
361,barbed-wire-fence,Barbed-wire Fence,Furniture,FALSE,198,bells,NA,NA,NA,FALSE,2,iron-nugget,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
363,barbell,Barbell,Furniture,NA,7500,bells,30000,bells,NA,NA,NA,NA,nh,item-barbell,https://villagerdb.com/images/items/thumb/barbell.926df76.png
367,barolds-photo,Barold's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
368,barolds-poster,Barold's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
369,barred-knifejaw-model,Barred Knifejaw Model,Furniture,NA,15000,bells,NA,NA,NA,NA,NA,NA,nh,item-barred-knifejaw-model,https://villagerdb.com/images/items/thumb/barred-knifejaw-model.b967484.png
370,barred-knifejaw,Barred Knifejaw,Fish,FALSE,5000,bells,NA,NA,"North: Medium Shadows at Sea, Mar-Nov (All day)",NA,NA,NA,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
370,barred-knifejaw,Barred Knifejaw,Fish,FALSE,5000,bells,NA,NA,"South: Medium Shadows at Sea, Sep-May (All day)",NA,NA,NA,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
372,barrel,Barrel,Furniture,FALSE,2100,bells,NA,NA,NA,FALSE,5,wood,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
372,barrel,Barrel,Furniture,FALSE,2100,bells,NA,NA,NA,FALSE,2,iron-nugget,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
373,barreleye-model,Barreleye Model,Furniture,NA,45000,bells,NA,NA,NA,NA,NA,NA,nh,item-barreleye-model,https://villagerdb.com/images/items/thumb/barreleye-model.79db110.png
374,barreleye,Barreleye,Fish,FALSE,15000,bells,NA,NA,"North: Small Shadows at Sea, All Year (9pm-4am)",NA,NA,NA,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
374,barreleye,Barreleye,Fish,FALSE,15000,bells,NA,NA,"South: Small Shadows at Sea, All Year (9pm-4am)",NA,NA,NA,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
375,barrette,Barrette,Hats,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-barrette,https://villagerdb.com/images/items/full/barrette.8eda61a.png
376,baseball-cap,Baseball Cap,Hats,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-baseball-cap,https://villagerdb.com/images/items/full/baseball-cap.7cf77c5.png
379,baseball-shirt,Baseball Shirt,Tops,TRUE,280,bells,1120,bells,NA,NA,NA,NA,nh,item-baseball-shirt,https://villagerdb.com/images/items/full/baseball-shirt.2a0d060.png
380,baseball-uniform,Baseball Uniform,Dresses,NA,440,bells,1760,bells,NA,NA,NA,NA,nh,item-baseball-uniform,https://villagerdb.com/images/items/full/baseball-uniform.afe8be7.png
382,basement-flooring,Basement Flooring,Flooring,NA,1500,bells,6000,bells,NA,NA,10,stone,nh,NA,NA
386,basic-teachers-desk,Basic Teacher's Desk,Furniture,TRUE,500,bells,2000,bells,NA,NA,NA,NA,nh,item-basic-teachers-desk,https://villagerdb.com/images/items/thumb/basic-teachers-desk.e289026.png
388,basic-wall,Basic Wall,Wallpaper,NA,150,bells,600,bells,NA,NA,NA,NA,nh,NA,NA
390,basket-pack,Basket Pack,Accessories,FALSE,2400,bells,NA,NA,NA,FALSE,6,young-spring-bamboo,nh,item-basket-pack,https://villagerdb.com/images/items/full/basket-pack.298bf08.png
391,basketball-hoop,Basketball Hoop,Furniture,TRUE,2750,bells,11000,bells,NA,NA,NA,NA,nh,item-basketball-hoop,https://villagerdb.com/images/items/thumb/basketball-hoop.d34d054.png
392,basketball-shoes,Basketball Shoes,Shoes,TRUE,375,bells,1500,bells,NA,NA,NA,NA,nh,item-basketball-shoes,https://villagerdb.com/images/items/full/basketball-shoes.0a8604e.png
393,basketball-shorts,Basketball Shorts,Bottoms,TRUE,245,bells,980,bells,Able Sisters,NA,NA,NA,nh,item-basketball-shorts,https://villagerdb.com/images/items/full/basketball-shorts.c77f4ce.png
394,basketball-tank,Basketball Tank,Tops,TRUE,280,bells,1120,bells,NA,NA,NA,NA,nh,item-basketball-tank,https://villagerdb.com/images/items/full/basketball-tank.4922b00.png
396,bat-umbrella,Bat Umbrella,Umbrellas,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-bat-umbrella,https://villagerdb.com/images/items/full/bat-umbrella.627d1c8.png
400,bath-towel-wrap,Bath-towel Wrap,Dresses,TRUE,157,bells,630,bells,NA,NA,NA,NA,nh,item-bath-towel-wrap,https://villagerdb.com/images/items/full/bath-towel-wrap.bf63226.png
402,bathrobe,Bathrobe,Dresses,TRUE,180,bells,720,bells,NA,NA,NA,NA,nh,item-bathrobe,https://villagerdb.com/images/items/full/bathrobe.9d68698.png
404,bathroom-sink,Bathroom Sink,Furniture,TRUE,825,bells,3300,bells,Nook's Cranny,NA,NA,NA,nh,item-bathroom-sink,https://villagerdb.com/images/items/thumb/bathroom-sink.1bed7fe.png
406,bathroom-towel-rack,Bathroom Towel Rack,Furniture,TRUE,350,bells,1400,bells,NA,NA,NA,NA,nh,item-bathroom-towel-rack,https://villagerdb.com/images/items/thumb/bathroom-towel-rack.cfb71b8.png
409,batters-helmet,Batter's Helmet,Hats,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-batters-helmet,https://villagerdb.com/images/items/full/batters-helmet.98c43f1.png
412,beach-ball,Beach Ball,Furniture,TRUE,107,bells,430,bells,NA,NA,NA,NA,nh,item-beach-ball,https://villagerdb.com/images/items/thumb/beach-ball.bb4a5a7.png
413,beach-chair,Beach Chair,Furniture,TRUE,230,bells,920,bells,Nook's Cranny,NA,NA,NA,nh,item-beach-chair,https://villagerdb.com/images/items/thumb/beach-chair.3994384.png
415,beach-towel,Beach Towel,Furniture,TRUE,95,bells,380,bells,NA,NA,NA,NA,nh,item-beach-towel,https://villagerdb.com/images/items/thumb/beach-towel.ba28245.png
416,beach-umbrella,Beach Umbrella,Umbrellas,NA,192,bells,770,bells,NA,NA,NA,NA,nh,item-beach-umbrella,https://villagerdb.com/images/items/full/beach-umbrella.8f27e60.png
418,beaded-curtain-wall,Beaded-curtain Wall,Wallpaper,NA,430,bells,1720,bells,NA,NA,NA,NA,nh,NA,NA
419,beaded-sandals,Beaded Sandals,Shoes,TRUE,450,bells,1800,bells,NA,NA,NA,NA,nh,item-beaded-sandals,https://villagerdb.com/images/items/full/beaded-sandals.c0e07ee.png
422,beak,Beak,Accessories,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-beak,https://villagerdb.com/images/items/full/beak.62d6e0d.png
424,bear-cap,Bear Cap,Hats,TRUE,280,bells,1120,bells,Able Sisters,NA,NA,NA,nh,item-bear-cap,https://villagerdb.com/images/items/full/bear-cap.4625f19.png
426,bear-costume,Bear Costume,Dresses,NA,425,bells,1700,bells,NA,NA,NA,NA,nh,item-bear-costume,https://villagerdb.com/images/items/full/bear-costume.bc8ba9a.png
429,bear-tee,Bear Tee,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-bear-tee,https://villagerdb.com/images/items/full/bear-tee.25dadc3.png
430,bear-umbrella,Bear Umbrella,Umbrellas,NA,392,bells,1570,bells,NA,NA,NA,NA,nh,item-bear-umbrella,https://villagerdb.com/images/items/full/bear-umbrella.28081fd.png
431,beardos-photo,Beardo's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
432,beardos-poster,Beardo's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
433,beas-photo,Bea's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
434,beas-poster,Bea's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
438,beaus-photo,Beau's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
439,beaus-poster,Beau's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
442,beckys-photo,Becky's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
443,beckys-poster,Becky's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
446,beekeepers-hive,Beekeeper's Hive,Furniture,FALSE,2400,bells,NA,NA,NA,TRUE,3,wasp-nest,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
446,beekeepers-hive,Beekeeper's Hive,Furniture,FALSE,2400,bells,NA,NA,NA,TRUE,5,wood,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
448,beige-art-deco-wall,Beige Art-deco Wall,Wallpaper,TRUE,695,bells,2780,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
449,beige-blossoming-wall,Beige Blossoming Wall,Wallpaper,TRUE,440,bells,1760,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
450,beige-desert-tile-flooring,Beige Desert-tile Flooring,Flooring,TRUE,525,bells,2100,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
451,beige-desert-tile-wall,Beige Desert-tile Wall,Wallpaper,TRUE,610,bells,2440,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
456,bekasab-robe,Bekasab Robe,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-bekasab-robe,https://villagerdb.com/images/items/full/bekasab-robe.e5eb0a9.png
457,bell-bottoms,Bell-bottoms,Bottoms,NA,330,bells,1320,bells,NA,NA,NA,NA,nh,item-bell-bottoms,https://villagerdb.com/images/items/full/bell-bottoms.3f60a64.png
458,bell-cricket-model,Bell Cricket Model,Furniture,NA,1290,bells,NA,NA,NA,NA,NA,NA,nh,item-bell-cricket-model,https://villagerdb.com/images/items/thumb/bell-cricket-model.e451e61.png
459,bell-cricket,Bell Cricket,Bugs,FALSE,430,bells,1720,bells,NA,NA,NA,NA,nh,item-bell-cricket,https://villagerdb.com/images/items/thumb/bell-cricket.a280887.png
