county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool
1011,2011,15.54,18.28,12.95,15.4,18.8,12.2,71.3,63.7,62.01,60.04,63.3,22.1,26,35789.6,25030.88,23388.96,28439.04,10877,99,28.6,70,0.2,0,0.2,0,1,6.3,3760,87,74,13,486,278,67,1,868,21.84,13.88,30.87,14.1,13.34,14.97,21.06,8.36,35.49,15.47,25.96,3.57,27.53,38.46,15.11,88.43,94.25,105.45,105.45,90.93,95.28,95.28,94.25
1011,2012,14.3,19.75,10.25,14.6,20.4,10.4,68.3,64.3,60.96,59.02,68.5,18.4,22.2,37950,25364.9,20869.2,32725,10779,99.2,28.1,70.6,0.2,0,0.3,0,0.8,5.8,3740,50,0,16,579,293,174,1,907,20.24,16.84,25.36,12.82,11.17,15.29,18.7,4.6,39.92,17.72,26.59,4.35,30.53,40.79,15.07,90.93,98.53,105.61,105.61,92.6,99.22,99.22,98.53
1011,2013,14.98,17.02,13.35,15.2,18.1,13,69.2,81.8,60.65,58.72,65.9,18.3,21.6,34595.64,23445.72,19811.52,26433,10746,99.2,27.9,70.9,0,0.1,0.3,0,0.8,5.7,3741,56,0,17,561,329,119,0,680,19.01,16.27,22.6,12.86,9.73,16.94,20.29,3.29,42.52,20.51,34.49,2.23,27.33,36.22,15.71,93.43,102.82,105.78,105.78,94.27,103.16,103.16,102.82
1011,2014,17.4,16.3,18.25,17.2,17.7,16.9,67.9,68.4,60.02,58.11,64,18.3,20.5,36892.24,24014.3,21153.36,29189.22,10693,98.8,26.2,71.4,0.7,0.1,0.4,0,1.2,4,3746,38,38,25,588,163,162,0,760,20.52,18.53,22.95,16.33,13.24,20.12,19.97,4.65,38.73,18.7,31.16,3.45,24.47,32.42,14.75,95.94,107.1,105.95,105.95,95.94,107.1,107.1,107.1
1011,2015,17.98,21.27,15.35,18.1,22.8,14.6,66.4,81.9,59.6,57.7,65.3,22.7,24.6,33854.28,23398.44,18834.08,30534.36,10678,98.7,26.6,70.7,1.2,0.2,0,0,1.3,4.4,3683,39,31,22,609,67,242,0,865,18.81,15.8,22.88,14.95,12.15,18.75,19.74,4.01,41.02,20.05,33.98,1.22,26.44,34.07,16.13,95.94,106.53,109.56,109.56,97.33,107.1,107.1,106.81
1011,2016,13.26,11,14.91,13.9,12.2,15,68.2,88.1,70.5,29.8,69.2,25.3,26.9,30801.75,23482.2,18435.9,28166.25,10552,98.9,21.8,75.5,0.8,0.8,0,0,1.1,0.1,3556,27,59,0,549,123,253,0,856,17.49,14.86,20.94,17.49,15.03,20.72,19.45,8.36,34.02,15.74,26.59,1.5,29.83,35.16,22.83,95.94,105.96,113.18,113.18,98.72,107.1,107.1,106.53
1011,2017,12.13,10.47,13.27,12.6,11.4,13.4,66.4,87.9,64.9,42.9,70.1,29.7,28.5,30544.65,25423.49,17977.62,32278.14,10478,99.3,21.9,75.6,1,0.7,0,0,0.7,0.3,3670,18,65,0,491,144,160,0,740,19.7,16.38,24.34,17.09,15.86,18.8,18.6,14.66,24.12,14.03,23.17,1.23,30.58,29.92,31.51,95.94,105.39,116.79,116.79,100.11,107.1,107.1,106.24
1011,2018,11.06,7.15,13.72,11.4,7.5,14,61.4,81.1,53.6,49.5,68,31,31.4,32152,26803,20712,31577,10352,100,22,76.2,1.2,0.5,0,0,0,0.5,3609,30,61,0,508,171,158,0,841,20.96,16.21,27.48,17.11,15.06,19.9,17.54,14.32,21.95,10.53,17.83,0.54,33.86,36.58,30.13,95.94,104.81,120.41,120.41,101.5,107.1,107.1,105.96
1013,2008,5.27,3.56,7.06,4.7,3.7,5.7,64.3,66.4,81.83,90.15,70.2,15.2,20.3,37523.35,28500.45,22318.05,36153.7,20155,99.16,57.24,41.24,0.2,0.56,0,0.01,0.84,0.43,8087,491,155,23,644,1111,140,116,1282,21.27,18.72,24,16.28,10.66,22.29,24.4,14.76,34.72,13.75,25.18,1.51,24.3,30.68,17.47,83.58,81.86,108.4,108.4,88.75,83.93,83.93,81.86
1013,2009,9.03,8.51,9.55,9,8.1,9.8,67.5,70.2,80.62,88.81,75.5,17.8,22,37367.46,25978.68,21718.71,33353.19,20189,99.1,57.1,41.3,0.2,0.6,0,0,0.9,0.4,8056,483,184,14,603,1235,215,94,1476,20.82,15.4,26.12,15.92,13.65,18.15,26.97,17.01,36.73,12.07,23.1,1.27,24.21,30.84,17.73,86.17,86.17,108.57,108.57,90.48,87.89,87.89,86.17
1013,2010,9.52,8,11.1,9.8,8,11.7,65.3,70.5,80.35,88.52,71.3,19.7,25,35564.44,25604.68,21693.16,33207.32,20895,98.9,55,42.9,0.1,0.8,0,0,1.1,0.3,8019,494,155,38,588,1235,166,133,1504,22.24,16.78,27.31,17.76,15.13,20.2,26.05,16.02,35.35,11.26,21.89,1.39,22.7,30.18,15.75,88.75,90.48,108.75,108.75,92.2,91.86,91.86,90.48
1013,2011,12.08,8.62,15.81,11.8,8.3,15.6,68.2,72.2,79.81,87.92,71.3,21.4,25.7,35025.76,26166.56,22239.84,31964.8,20860,99.3,54.8,43.6,0.1,0.8,0,0,0.7,0.4,8090,513,129,32,622,1228,146,109,1583,24.08,18.87,28.54,18.65,16.19,20.75,25.82,14.4,35.57,8.4,17.42,0.69,23.06,33.12,14.45,91.34,94.79,108.92,108.92,93.92,95.82,95.82,94.79
1013,2012,13.8,11.17,16.55,13.3,10.9,16,69,75,78.46,86.43,70.7,21.6,25.7,33827.2,26966.5,21745.9,32875.7,20730,99.3,54.9,43.2,0.2,0.9,0,0.1,0.7,1,8149,461,122,36,633,1197,222,77,1531,26.63,22.08,30.63,19.04,14.53,23.02,23.74,13.75,32.53,9.85,19.82,1.07,20.74,29.83,12.75,93.92,99.09,109.09,109.09,95.65,99.78,99.78,99.09
1013,2013,14.82,13.54,16.2,14.3,12.9,15.9,67.4,78.9,78.05,85.99,70.9,23.3,28.4,32311.44,26396.28,21265.2,32329.8,20624,99.4,54.8,43.8,0.1,0.5,0,0.2,0.6,1.1,8235,405,83,40,726,1157,207,72,1491,28.12,22.89,32.79,17.87,12.54,22.63,21.31,11.84,29.77,9.91,19.55,1.31,22.78,33.18,13.5,96.51,103.4,109.26,109.26,97.37,103.75,103.75,103.4
1013,2014,12.2,10.21,14.32,11.6,9.5,13.9,67.2,78.3,77.24,85.1,71.1,21.3,25.9,33465.26,25979.54,21017.68,32845.16,20523,99.3,54.6,43.7,0.1,0.6,0,0.2,0.7,1.1,8253,395,85,28,735,1092,200,59,1456,27,21.79,31.62,18.07,11.77,23.65,20.25,10.35,29.02,9.98,20.12,1,24.7,35.98,14.72,99.09,107.71,109.44,109.44,99.09,107.71,107.71,107.71
1013,2015,10.91,9.14,12.78,10.1,8.6,11.8,66.8,74.7,76.7,84.5,73,20.5,25.4,34162.74,27104.2,22756.08,32468.86,20354,98.9,54.2,44,0.1,0.4,0,0.3,1.1,1.2,8056,434,85,19,697,1048,280,51,1367,27.49,20.19,34.12,16.59,12.34,20.44,21.91,12.23,30.7,10.3,20.54,1,23.7,34.69,13.73,99.09,107.14,113.17,113.17,100.53,107.71,107.71,107.42
1013,2016,9.8,10.14,9.44,9.3,9.3,9.4,66.8,75.6,76.6,81.9,72.3,20.6,25.7,36030.75,27225.45,22607.55,32404.05,20280,98.7,53.6,43.8,0.1,1,0,0.2,1.3,1.2,7675,396,117,20,620,1104,301,36,1295,28.14,21.38,34.48,17.12,13.92,20.12,20.13,9.55,30.04,10.97,19.93,2.58,23.64,35.22,12.78,99.09,106.56,116.9,116.9,101.97,107.71,107.71,107.14
1013,2017,7.65,7.86,7.42,7.2,6.6,7.7,63.1,75.7,77.7,73.1,71.1,19.3,24.4,37415.78,25986.9,22382.93,29650.61,20126,98.5,52.4,44.9,0.1,1.1,0,0.1,1.5,0.3,7050,369,142,11,629,1122,260,43,1132,26.87,21.59,31.91,17.34,13.87,20.67,18.49,8.04,28.5,11.65,20.96,2.74,25.65,35.54,16.19,99.09,105.99,120.64,120.64,103.4,107.71,107.71,106.85
1013,2018,6.71,5.86,7.66,6.5,5.1,8,67.4,84.5,86.9,70.7,70.4,18.9,23.5,39109,25679,21562,27391,20025,98.4,52,45.2,0,1.2,0,0,1.6,0.3,6708,404,125,9,653,1206,188,73,1255,26.92,21.06,32.08,16.04,12.77,18.92,19.21,6.64,30.27,11.59,21.47,2.91,26.23,38.06,15.82,99.09,105.41,124.37,124.37,104.84,107.71,107.71,106.56
1015,2008,9.76,11.75,8.03,8.7,10.9,6.8,65.4,65.9,81.94,69.24,79.7,14.7,17.9,44913.25,28465.95,20628.7,36605.65,112952,98.6,77,19.5,0.5,0.8,0,0.8,1.4,2.3,46713,2893,1632,125,3026,5961,2734,709,4890,27.47,22.95,32.9,15.77,12.68,19.48,23.79,15.52,33.73,12.58,21.36,2.05,20.38,27.49,11.85,73.41,70.6,80.09,80.09,73.41,72.14,72.14,71.29
1015,2009,9.58,11.14,8.24,8.4,10,7,64.3,65,80.72,68.21,80,14,17.5,44906.94,28916.55,21268.26,37112.4,112969,98.8,76.9,19.6,0.5,0.8,0.1,1,1.2,2.4,47046,2749,1885,168,2701,5980,2747,555,5023,28.88,25.59,32.86,15.43,11.36,20.35,23.42,15.53,32.95,12.31,20.97,1.84,19.96,26.55,11.99,75.08,72.83,81.75,81.75,75.08,73.68,73.68,73.68
1015,2010,11.68,13.35,10.22,10.4,12.2,8.9,63.5,68,80.45,67.99,77.7,15.2,19.5,44552.12,27953.68,20562.16,36483.16,117149,98.7,75.5,20.4,0.4,0.7,0.1,1.5,1.3,3,46421,2697,1622,203,2947,5982,2630,650,5644,27.71,23.94,32.19,16.07,12.18,20.72,23.74,15.36,33.73,11.9,20.32,1.85,20.58,28.19,11.51,76.75,75.06,83.42,83.42,76.75,75.23,76.08,76.08
1015,2011,12.03,13.49,10.76,10.7,12.2,9.4,64.2,66.9,79.91,67.53,77.8,15.4,20.4,44203.04,27455.68,20342.56,35294.56,117614,98.2,75.2,20.5,0.3,0.6,0.1,1.5,1.8,3.2,45923,2435,1746,185,3024,6024,2747,577,5754,26.76,23.24,30.94,17.21,14.22,20.77,24.16,15.27,34.69,11.23,19.27,1.69,20.64,28,11.91,78.42,77.28,85.09,85.09,78.42,76.77,78.48,78.48
1015,2012,13.3,14.35,12.28,11.8,12.6,11,64.3,69.5,78.56,66.39,77.4,16.1,21.4,44102.3,26725.6,20141,34469.6,117834,98.2,75,20.7,0.3,0.7,0.1,1.4,1.8,3.3,45764,2519,1720,199,3145,6117,2656,620,5482,25.82,22.09,30.09,17.26,14.16,20.82,24.87,15.88,35.17,11.48,20.3,1.38,20.57,27.58,12.54,80.09,79.51,86.76,86.76,80.09,78.31,80.88,80.88
1015,2013,14.2,14.67,13.78,12.7,13,12.4,63.5,71.8,78.15,66.04,77,17,21.9,43158.96,25910.28,19886.04,34105.32,117714,98.2,75.1,20.7,0.3,0.7,0,1.4,1.8,3.4,45196,2440,1637,150,3176,6228,2572,476,5516,26.69,23.19,30.64,19.05,15.87,22.64,23.97,14.32,34.87,10.28,18.1,1.45,20.01,28.51,10.4,81.75,81.74,88.43,88.43,81.75,79.85,83.28,83.28
1015,2014,13.5,14.95,12.28,12.3,13.6,11.2,64.9,74.5,77.34,65.36,77.5,17,21.7,43374.14,25778.14,20243.88,32997.8,117186,98.2,75.2,20.8,0.2,0.8,0,1.1,1.8,3.4,45348,2440,1377,127,3295,6526,2562,558,5263,27.24,22.87,32.22,18.46,15.74,21.56,24.09,14.39,35.14,10.05,17.47,1.59,20.16,29.53,9.49,83.42,83.97,90.1,90.1,83.42,81.4,85.68,85.68
1015,2015,12.28,12.66,11.93,11.3,11.5,11.2,66.5,82.1,76.8,64.9,78,16.5,20.5,44205.18,24949.22,20514.18,31769.26,116648,97.6,75.1,20.5,0.2,0.9,0,1,2.4,3.5,45154,2452,1288,145,3333,6585,2577,602,4949,27.27,22.52,32.53,17.67,15.04,20.59,24.18,15.07,34.26,10.51,18.32,1.88,20.36,29.05,10.75,86.2,81.97,92.04,92.04,86.2,82.82,85.68,85.68
1015,2016,11.68,12.61,10.81,10.7,11.5,10,66.2,81.4,76.8,70,76.6,15.8,19.6,44051.7,25635.75,21005.25,32002.95,115883,97.7,74.9,20.5,0.3,0.9,0,1.1,2.3,3.4,45071,2844,982,139,3156,6678,2528,704,4719,28.31,23.34,33.75,17.46,14.27,20.94,23.78,15.34,33.02,10.44,18.52,1.59,20.02,28.52,10.71,88.98,79.97,93.99,93.99,88.98,84.25,85.68,85.68
1015,2017,10.07,10.9,9.31,9.5,10.1,8.9,66.3,72.9,75.8,72.6,76.6,14.9,18.6,44996.58,27110.63,22214.01,32280.2,115527,97.7,74.6,20.5,0.4,1,0,1.3,2.3,3.6,45099,2572,1133,223,2956,6652,2361,493,5052,28.95,23.31,35.17,17.45,14.17,21.06,23.73,15.53,32.76,10.45,18.39,1.7,19.42,28.6,9.31,91.76,77.97,95.94,95.94,91.76,85.68,85.68,85.68
1015,2018,8.77,10.13,7.51,8.2,9.4,7,67.2,68.6,74.7,72.6,76.7,14.6,18.6,45197,26898,22162,31878,115098,97.6,74.3,20.6,0.3,0.9,0,1.5,2.4,3.7,45033,2394,1224,285,2883,6404,2161,576,4776,28.22,22.55,34.53,16.85,13.44,20.64,23.17,14.6,32.69,10.45,18.64,1.36,21.3,30.78,10.77,94.55,75.97,97.88,97.88,94.55,87.11,87.11,85.68
1017,2008,10.34,8.3,12.19,8,4.9,10.8,67.1,76.5,86.53,67.11,79.2,12.2,15.2,40163.75,28004.8,23771.65,30917.75,34635,98.33,60.46,37.39,0.19,0.2,0,0.1,1.67,1.24,13907,782,415,59,793,2337,606,149,1759,22.03,19,25.23,12.69,11.17,14.3,27.4,17.13,38.25,13.21,23.93,1.89,24.67,28.77,20.34,88.43,92.53,98.77,98.77,90.76,93.39,93.39,93.39
1017,2009,12.22,10.78,13.52,10.6,8.7,12.4,67.2,78.6,85.24,66.11,78.6,12.3,16,37946.61,27808.56,25042.68,30914.91,34704,98.2,60.4,37.3,0.2,0.2,0,0.1,1.8,1.3,13672,921,507,33,908,1817,703,80,1983,21.31,17.85,25.03,14.67,13.79,15.62,26.61,14.33,39.82,12.1,22.37,1.05,25.31,31.65,18.48,87.59,94.25,100.11,100.11,90.93,94.25,94.25,94.25
1017,2010,14.24,13.02,15.36,13.3,11.5,14.9,67,79.8,84.96,65.89,77.7,16.4,20.3,36501.72,26349.4,23809,30276,34579,98.8,59.1,39.1,0,0.4,0,0.2,1.2,1.5,13681,770,358,30,1032,1753,619,53,2268,23.48,19.56,27.67,13.96,12.79,15.21,25.73,13.81,38.47,13.8,24.91,1.94,23.02,28.94,16.71,86.76,95.96,101.44,101.44,91.1,95.1,95.1,95.1
1017,2011,14.91,14.13,15.67,13.9,13.2,14.5,69.6,79.9,84.38,65.45,75.5,17.3,21,36048.32,25658.08,22830.08,30476.32,34375,99,59.1,39.2,0,0.4,0,0.1,1,1.6,13562,693,345,40,963,1432,571,114,2416,23.54,20.25,26.83,14.64,10.95,18.32,27.42,15.36,39.48,13.09,24.74,1.44,21.32,28.7,13.94,85.92,97.67,102.78,102.78,91.26,95.96,95.96,95.96
1017,2012,16,15.35,16.72,14.9,14.6,15.2,68,78.3,82.96,64.34,74.3,20.2,23.3,35399.1,26954.4,23497.1,31428.1,34228,98.9,58.9,39.2,0,0.5,0,0.1,1.1,1.6,13634,681,372,13,1016,1273,501,156,2471,24.16,20.55,27.82,14.34,10.91,17.81,27.56,14.3,41,12.31,23.38,1.09,21.62,30.85,12.28,85.09,99.39,104.11,104.11,91.43,96.82,96.82,96.82
1017,2013,17.18,18.56,15.85,16.4,17.9,14.9,67.4,73.4,82.53,64.01,73.2,21,24.1,34994.16,27615.6,25110,32341.68,34145,99.2,58.2,40.2,0.1,0.5,0,0.1,0.8,0.5,13722,605,361,15,1161,1113,459,114,2370,25.5,19.92,31.46,13.7,12.03,15.49,26.09,13.88,39.16,11.99,22.31,0.94,22.72,31.86,12.94,84.26,101.1,105.45,105.45,91.6,97.67,97.67,97.67
1017,2014,12.7,13.25,12.12,11.2,11.6,10.9,66.1,65.9,81.67,63.34,72.7,19.5,23.9,34805.1,28205.54,23776.86,33746.16,34091,99.2,58,40.3,0.2,0.6,0,0.1,0.8,0.5,13901,465,390,16,1159,1145,462,151,2222,25.73,20.57,31.25,13.94,11.06,17.01,25.16,13.39,37.75,12.85,23.28,1.7,22.32,31.7,12.28,83.42,102.82,106.78,106.78,91.76,98.53,98.53,98.53
1017,2015,8.91,8.57,9.24,8,7.9,8.1,66.2,67.4,81.1,62.9,72.1,17.2,21.6,36227.62,27979.76,24089.56,33224.64,34079,99,57.7,40.3,0.2,0.8,0,0,1,0.4,13787,451,328,23,1172,1312,426,241,1998,23.27,19.52,27.14,14.52,11.71,17.43,26.28,14.24,38.73,11.55,20.97,1.81,24.38,33.56,14.89,91.76,104.24,111.23,111.23,98.72,104.24,104.24,102.82
1017,2016,7.49,7.93,7.08,7.3,7.9,6.8,65.9,69.7,82.8,61.4,75,15.3,20.3,37828.35,28188.3,23644.95,33654.6,34018,98.9,57.1,40.5,0.2,0.9,0,0.1,1.1,0.4,13851,602,302,22,1078,1473,324,174,1915,23.07,19.39,27.11,13.57,12.57,14.67,25.24,12.08,39.65,11.75,20.91,1.7,26.38,35.05,16.88,100.11,105.67,115.68,115.68,105.67,109.96,109.96,107.1
1017,2017,6.4,6.16,6.62,6.3,6.1,6.6,66.8,63.3,85.2,66.7,77.6,14,18.8,38462.26,27728.63,24421.3,32014.46,33895,99,57.7,39.3,0.3,1,0,0.7,1,2.2,13694,550,404,15,951,1523,417,158,1819,24.32,19.9,29.35,13.49,12.32,14.83,23.02,11.46,36.16,11.55,20.52,1.35,27.62,35.81,18.3,108.45,107.1,120.13,120.13,112.62,115.67,115.67,111.38
1017,2018,4.97,4.25,5.61,4.7,4.1,5.3,67.2,69.2,78.1,85.4,78.2,11.3,16.6,39872,27688,24471,32249,33826,99,57.6,39.4,0.3,1.2,0,0.5,1,2.3,13516,644,284,24,816,1409,289,161,1921,24.56,21.35,28.08,15.96,14.8,17.23,19.55,8.53,31.62,9.97,17.9,1.28,29.97,37.42,21.8,116.79,108.53,124.58,124.58,119.57,121.38,121.38,115.67
1019,2008,10.3,9.28,11.14,7.3,8.6,6.1,67,60.7,68.07,75.22,81.9,12.1,15.8,48323,31221.35,21652.2,40926.2,24515,99.29,92.27,5.59,0.57,0.19,0.18,0.57,0.71,1.17,9999,860,447,0,366,1291,431,126,761,24.95,22.49,27.87,16.34,9.63,24.28,17.6,11.6,24.68,14.09,23.17,3.37,27.01,33.12,19.8,77.21,69.8,79.97,79.97,77.9,69.28,70.83,70.83
1019,2009,11.17,11.35,11.01,9.1,11.2,7.3,65.1,62.9,67.06,74.1,78,10.7,14.6,47080.8,31029.57,22375.08,38373.66,24427,99.3,92.2,5.6,0.6,0.2,0.2,0.6,0.7,1.2,10261,796,418,0,357,1421,539,166,701,23.98,21.23,27.25,15.91,12.41,20.07,20.27,12.09,30,15.34,25.68,3.04,24.5,28.59,19.63,77.55,68.94,81.86,81.86,79.28,68.94,69.8,69.8
1019,2010,12.42,14.19,10.98,9,12.1,6.5,64.6,67.1,66.83,73.85,78.9,13.7,17.6,47200.4,31172.68,22493.56,38195.32,25700,99.1,92.8,4.7,0.8,0.3,0.1,0.5,0.9,1.2,11352,861,431,0,297,1590,439,160,800,25.15,21.46,29.85,15.21,10.1,21.71,20.18,13.3,28.95,14,23.33,2.13,25.46,31.81,17.36,77.9,68.07,83.76,83.76,80.65,68.59,68.76,68.76
1019,2011,12.91,16.22,10.21,10.5,14.6,7.1,64.1,60.5,66.38,73.35,78.2,16.5,20.8,42372.96,29927.52,22925.28,35539.84,25819,99,92.8,5,0.7,0.2,0,0.4,1,1.3,11508,512,575,22,401,1521,487,180,862,24.98,20,31.52,12.8,7.39,19.92,22.41,14.52,32.8,14.67,25.3,0.68,25.14,32.79,15.08,78.24,67.21,85.65,85.65,82.03,68.25,68.25,67.73
1019,2012,10.5,13.46,8.02,9.3,12.1,7,62,64.2,65.26,72.11,77.6,15.9,19.5,39865.1,30427.1,23875.5,35262.7,25917,99,92.9,4.8,0.6,0.3,0,0.3,1,1.3,11758,574,623,37,404,1426,535,166,811,28.43,23.74,34.56,12.91,6.54,21.23,21.39,13.59,31.57,14.24,24.01,1.48,23.03,32.11,11.15,78.59,66.35,87.55,87.55,83.41,67.9,67.9,66.7
1019,2013,10.51,14.71,7.16,9.6,13.4,6.6,60.9,70.1,64.92,71.74,75.1,16.9,21.2,37699.56,29278.8,23261.04,33418.44,26034,98.8,93,4.8,0.5,0.3,0,0.1,1.2,1.4,11656,608,422,24,455,1294,519,94,1015,28.16,23.12,35.04,14.54,8.84,22.33,20.83,12.95,31.59,14.98,25.08,1.17,21.49,30.01,9.87,78.93,65.49,89.44,89.44,84.79,67.56,67.56,65.66
1019,2014,9.6,11.87,7.83,8.3,10.3,6.7,61.7,73.3,64.25,71,75.8,17,21,37081.98,27981.88,22822.86,32619.38,26042,98.7,93,4.9,0.4,0.3,0,0.1,1.3,1.4,11726,559,366,21,399,1219,499,116,1030,29.79,24.79,36.22,13.78,9.21,19.66,20.51,11.74,31.77,13.33,23.09,0.79,22.59,31.16,11.56,79.28,64.63,91.34,91.34,86.17,67.21,67.21,64.63
1019,2015,7.9,8.65,7.31,7.7,8.7,6.9,60.3,75.3,63.8,70.5,73.8,15.1,19.2,38473.76,28760.98,23516.1,32604.54,26008,98.8,92.9,4.9,0.6,0.3,0,0.1,1.2,1.5,11278,581,301,29,449,1188,676,122,1004,29.34,23.21,37.24,16.02,11.78,21.5,19.47,11.85,29.3,13.66,23.66,0.74,21.52,29.5,11.21,80.14,64.63,92.49,92.49,87.03,67.79,67.79,64.63
1019,2016,5.86,5.26,6.33,5.6,5.5,5.7,59.1,77,66.1,81.4,73.7,13.3,16.4,40871.25,30500.4,24914.4,33308.1,25897,99,93.3,4.7,0.6,0.4,0,0,1,1.6,10999,704,190,24,414,1385,518,129,1039,30.98,23.66,40.17,15.84,12.34,20.24,17.72,10.98,26.17,12.69,21.91,1.11,22.77,31.1,12.32,81,64.63,93.64,93.64,87.89,68.36,68.36,64.63
1019,2017,5.34,4.63,5.86,4.9,4.8,5,56.3,75.6,59.7,80.9,73.1,12.8,16.1,41242.23,31368.65,25293.71,33260.76,25855,99,93.1,5,0.5,0.2,0,0.2,1,1.6,10795,671,181,19,278,1463,756,102,821,28.77,20.66,39.63,14.78,13.82,16.06,18.07,10.32,28.45,11.9,20.19,0.81,26.48,35,15.06,81.86,64.63,94.79,94.79,88.75,68.94,68.94,64.63
1019,2018,5.59,3.54,7.13,5.1,3.5,6.3,57.6,80.2,64.3,82.1,75.2,12.5,15,41014,30455,25948,32347,25853,99.2,92.8,4.9,0.9,0.2,0,0.3,0.8,1.5,10606,766,162,24,277,1824,591,137,790,29.19,18.98,42.35,12.24,10.03,15.08,16.37,9.02,25.85,13.02,22.64,0.63,29.18,39.33,16.09,82.72,64.63,95.94,95.94,89.62,69.51,69.51,64.63
1021,2008,8.43,9.47,7.66,8.1,9.6,7,62.4,56.9,77.03,38.2,84.7,13,18.3,42913.4,29799.95,20001.95,37189.85,42104,99,87.6,10.3,0.7,0.1,0,0.3,1,4.3,15919,1033,1063,28,748,2506,1817,221,1304,24.1,19.51,30.48,13.9,9.56,19.94,20.57,10.08,35.16,20.19,34.41,0.41,21.24,26.44,14.02,83.58,81.86,108.4,108.4,88.75,83.93,83.93,81.86
1021,2009,7.63,8.64,6.88,7.6,8.8,6.6,63.6,57.8,75.89,37.63,85.8,13.7,17.2,45590.22,30774.51,21179.34,37877.58,42272,98.9,86.7,10.7,0.4,0.1,0,0.9,1.1,4.7,16176,992,1090,43,800,2723,1579,281,1447,22.16,18.34,27.43,13.35,10.07,17.85,23.43,10.44,41.3,19.66,33.43,0.72,21.4,27.72,12.71,86.17,86.17,108.57,108.57,90.48,87.89,87.89,86.17
1021,2010,9.1,10.35,8.17,9,10.5,7.8,63.6,53.7,75.63,37.5,84,14.4,18.4,45803.76,31475.44,24073.48,38634.96,43121,98.6,87.5,9.4,0.6,0.2,0,1,1.4,6.5,16563,989,1109,41,915,2739,1643,277,1555,23.34,19.42,28.72,14.7,10.42,20.56,22.58,9.72,40.2,19.27,33.06,0.37,20.11,27.37,10.15,88.75,90.48,108.75,108.75,92.2,91.86,91.86,90.48
1021,2011,11.14,11.42,10.92,11,11.5,10.7,65.6,61.2,75.12,37.25,81.2,13.6,17.4,45268.16,30994.88,24001.6,36264.48,43444,98.8,87.4,9.6,0.6,0.2,0,0.9,1.2,7,16277,1053,990,53,908,2732,1670,232,1626,24.85,20.2,30.83,14.23,10.73,18.72,24.97,12.92,40.46,18.29,31.94,0.75,17.66,24.21,9.24,91.34,94.79,108.92,108.92,93.92,95.82,95.82,94.79
1021,2012,11.3,13.28,9.81,11.2,13.2,9.6,64.7,55.3,73.85,36.62,81.6,14.7,18.6,44917.4,32126.6,24734.6,36066.8,43611,99.2,86.8,9.9,0.4,0.2,0,1.9,0.8,7.4,16293,936,1184,56,943,2745,1539,300,1618,25.24,19.68,32.63,13.67,11.19,16.98,25.96,14.69,40.93,18.29,31.22,1.11,16.84,23.22,8.35,93.92,99.09,109.09,109.09,95.65,99.78,99.78,99.09
1021,2013,10.27,12.54,8.51,9.8,12.4,7.7,62.9,47.6,73.47,36.43,79.5,15.5,19.5,44550,32509.08,25194.24,36460.8,43744,99,85.6,10,0.3,0.2,0,2.9,1,7.7,16232,877,1274,109,870,2505,1347,332,1818,26.12,22.06,31.58,15.51,12.88,19.04,25.27,12.68,42.24,16.86,28.47,1.23,16.24,23.91,5.91,96.51,103.4,109.26,109.26,97.37,103.75,103.75,103.4
1021,2014,9.7,11.29,8.47,9.3,11.2,7.8,61.4,44.8,72.71,36.05,78.9,14.9,18.8,44292.1,32225.06,24932.26,36457.64,43781,99.3,84.6,10.2,0.4,0.2,0,3.9,0.7,7.7,16281,944,1206,93,970,2642,1341,286,1735,26.97,22.84,32.55,15,11.77,19.38,24.45,13.61,39.12,15.21,25.24,1.65,18.36,26.53,7.3,99.09,107.71,109.44,109.44,99.09,107.71,107.71,107.71
1021,2015,9.15,9.23,9.09,8.6,8.9,8.3,60.9,49.2,72.2,35.8,78.4,14.9,19.1,44124.62,30018.14,23359.22,34629.14,43819,99.1,84,10.3,0.4,0.3,0,4.1,0.9,7.6,16237,815,1277,124,961,2547,1500,272,1525,27.16,21.59,34.51,14.28,10.28,19.56,23.7,14.86,35.38,15.33,25.47,1.94,19.53,27.8,8.6,99.09,107.14,113.17,113.17,100.53,107.71,107.71,107.42
