id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id
quep1238,Quepos,North America,NA,NA,NA,CR,FALSE,uncl1493
neut1237,Neutral-Atiouandaronk,North America,NA,NA,NA,US,FALSE,uncl1493
okwa1236,Okwa,Africa,NA,NA,NA,GH,FALSE,uncl1493
pita1243,Pitaguary,South America,NA,NA,NA,BR,FALSE,uncl1493
waka1282,Wakabunga,Australia,-20.82138,139.05905,wwb,AU,FALSE,uncl1493
peri1250,Pericú,North America,23.316718,-109.614813,NA,MX,FALSE,uncl1493
yana1258,Yanacona,South America,NA,NA,NA,CO,FALSE,uncl1493
aran1265,Aranama,North America,28.65425,-97.38526,xrt,US,FALSE,uncl1493
kain1277,Kainuu Saami,Eurasia,NA,NA,NA,FI,FALSE,uncl1493
raet1238,Raetic,Eurasia,NA,NA,xrr,IT,FALSE,uncl1493
quig1235,Quignam,South America,-8.099583,-79.053383,NA,PE,FALSE,uncl1493
hoxa1234,Hoxa,South America,NA,NA,NA,CO,FALSE,uncl1493
uamu1236,Uamué,South America,-8.49999,-38.75,uam,BR,FALSE,uncl1493
tait1247,Cushitic Taita,Africa,NA,NA,NA,KE,FALSE,uncl1493
kaim1235,Kaimbé,South America,-10.4795944,-39.0262926,xai,BR,FALSE,uncl1493
tart1237,Tartessian,Eurasia,37.23754,-8.12394,txr,PT,FALSE,uncl1493
idab1234,Idabaez,South America,NA,NA,NA,CO,FALSE,uncl1493
mang1364,Mangio,Africa,NA,NA,NA,ET,FALSE,uncl1493
mino1236,Minoan,Eurasia,35.2072,24.99936,omn,GR,FALSE,uncl1493
illy1234,Illyrian,Eurasia,43,18,xil,AL,FALSE,uncl1493
wavu1234,Wawu-II,Africa,NA,NA,NA,TG,FALSE,uncl1493
catu1242,Catuquinaru-Bach,South America,-8.20712,-70.13971,NA,BR,FALSE,uncl1493
numi1241,Numidian,Africa,NA,NA,nxm,LY,FALSE,uncl1493
tapa1261,Tapajó,South America,NA,NA,NA,BR,FALSE,uncl1493
eteo1236,Eteocretan,Eurasia,NA,NA,ecr,GR,FALSE,uncl1493
copa1238,Copallen,South America,NA,NA,NA,PE,FALSE,uncl1493
mara1417,Marau Wawa,Papunesia,-10.825887,162.1901,NA,SB,FALSE,uncl1493
xoco1235,Xoco,South America,-7.633768,-38.6336387,NA,BR,FALSE,uncl1493
pict1238,Pictish,Eurasia,56.374,-3.9,xpi,GB,FALSE,uncl1493
dama1262,Dama (Sierra Leone),Africa,NA,NA,NA,SL,FALSE,uncl1493
muel1234,Muellamues,South America,NA,NA,NA,CO,FALSE,uncl1493
cara1245,Carabayo,South America,-1.7922,-69.9099,cby,CO,FALSE,uncl1493
kogu1234,Koguryo,Eurasia,NA,NA,zkg,KR,FALSE,uncl1493
gail1235,Gail,Africa,-28.77,26.895,gic,ZA,FALSE,uncl1493
vazi1234,Vazimba,Africa,NA,NA,NA,MG,FALSE,uncl1493
chho1235,Chholo,South America,NA,NA,NA,BO,FALSE,uncl1493
kake1234,Kakesio Dorobo,Africa,NA,NA,NA,TZ,FALSE,uncl1493
hamb1239,Hamba NW of Nachingwea south of Mbemkuru River,Africa,NA,NA,NA,TZ,FALSE,uncl1493
nort1401,North Picene,Eurasia,NA,NA,nrp,ES,FALSE,uncl1493
cacu1241,Kakua,South America,0.88778,-69.5659,cbv,CO,FALSE,kaku1242
nuka1242,Nukak Makú,South America,2.65939,-71.4629,mbr,CO,FALSE,kaku1242
gunw1252,Bininj Kun-Wok,Australia,-12.3398,133.358,gup,AU,FALSE,gunw1250
ngal1292,Ngalkbun,Australia,-13.9783,133.936,ngk,AU,FALSE,gunw1250
kunb1251,Kunbarlang,Australia,-11.9133,133.723,wlg,AU,FALSE,gunw1250
chan1296,Chaná,South America,-33.69,-57.78,NA,UY,FALSE,char1238
guen1235,Güenoa,South America,-33.810189,-54.473877,NA,UY,FALSE,char1238
char1240,Charrúa,South America,-34.9,-56.16,NA,UY,FALSE,char1238
misk1235,Mískito,North America,15.1576,-84.2942,miq,HN;NI,FALSE,misu1242
lard1243,Lardil,Australia,-16.56152,139.4343,lbz,AU,FALSE,tang1340
mika1239,Mikasuki,North America,31.5,-84,mik,US,FALSE,musk1252
cree1270,Creek,North America,31,-87.5,mus,US,FALSE,musk1252
taih1245,Tai Pao (Retired),Eurasia,19.1282,104.225,thc,LA;VN,FALSE,book1242
muji1236,Muji Yi,NA,NA,NA,ymj,NA,FALSE,book1242
laht1236,Lahta Karen,Eurasia,20.1797,97.3791,kvt,MM,FALSE,book1242
oldp1255,Old Persian,NA,NA,NA,ope,NA,FALSE,book1242
dume1236,Dume,Africa,NA,NA,NA,ET,FALSE,book1242
kich1267,"K'iche', Joyabaj",North America,NA,NA,quj,GT,FALSE,book1242
patl1234,Patla-Chicontla Totonac,NA,NA,NA,tot,NA,FALSE,book1242
kung1262,Kunggara,Australia,-17.62553,141.1441,kvs,AU,FALSE,book1242
ayic1234,Ayi (China),Eurasia,27.1213,98.8684,ayx,CN,FALSE,book1242
puto1237,Putoh,Papunesia,3.42467,116.443,put,ID,FALSE,book1242
kuku1279,Kuku-Mangk,Australia,-14.2866,141.824,xmq,AU,FALSE,book1242
sout3221,Southern Zhuang,NA,NA,NA,ccy,NA,FALSE,book1242
mamt1234,"Mam, Tajumulco",North America,NA,NA,mpf,MX,FALSE,book1242
rufi1234,Rufiji,Africa,-7.99059,38.7133,rui,TZ,FALSE,book1242
ahir1243,Ahirani,Eurasia,21.552,73.685,ahr,IN,FALSE,book1242
mada1299,Madang (Malaysia),NA,NA,NA,mqd,NA,FALSE,book1242
tzel1255,"Tzeltal, Bachajón",North America,16.64,-92.28,tzb,MX,FALSE,book1242
chip1236,Chipiajes,South America,3.08332,-71.1667,cbe,CO,FALSE,book1242
kaqc1273,"Kaqchikel, Eastern",North America,14.47,-90.99,cke,GT,FALSE,book1242
jiar1242,Jiarong,NA,NA,NA,NA,NA,FALSE,book1242
buma1247,Bumang,Eurasia,23.02,103.34,bvp,CN,FALSE,book1242
tand1259,Tanda,Papunesia,-5.744131,146.607144,NA,PG,FALSE,book1242
tare1239,Tareng,Eurasia,15.4928,107.296,tgr,LA;VN,FALSE,book1242
sans1276,Sansu,Eurasia,21.6402,100.099,sca,MM,FALSE,book1242
bana1306,Banawá,NA,NA,NA,bnh,NA,FALSE,book1242
kaha1240,Kahayan,NA,NA,NA,xah,NA,FALSE,book1242
onte1239,Ontenu,Papunesia,-6.45912,145.765,ont,PG,FALSE,book1242
nort3144,Northwestern Tamang,Eurasia,27.9087,85.1648,tmk,NP,FALSE,book1242
huas1256,"Huastec, Southeastern",North America,21.34901,-98.22951,hsf,MX,FALSE,book1242
jaka1246,"Jakalteko, Western",North America,NA,NA,jai,GT;MX,FALSE,book1242
cauc1241,Cauca,South America,2.09246,-75.87725,cca,CO,FALSE,book1242
yamp1243,Yamphe,Eurasia,27.6069,87.1309,yma,NP,FALSE,book1242
suba1254,Suba (Retired),NA,NA,NA,suh,NA,FALSE,book1242
yari1235,Yarí,South America,1.43017,-74.3715,yri,CO,FALSE,book1242
sout3223,Sierra Negra Nahuatl-Southeastern Puebla Nahuatl,NA,NA,NA,nhs,NA,FALSE,book1242
pray1239,Pray 3,Eurasia,19.4306,101.021,pry,LA;TH,FALSE,book1242
nupb1238,Nupbikha,Eurasia,27.4301,90.534,npb,BT,FALSE,book1242
taen1234,Taensa,North America,NA,NA,NA,US,FALSE,book1242
yang1301,Yangbye,Eurasia,18.524,94.2543,ybd,MM,FALSE,book1242
chau1262,Chaungtha,Eurasia,20.0653,96.2457,ccq,MM,FALSE,book1242
tape1236,Tapeba,South America,-4.99999,-40.3333,tbb,BR,FALSE,book1242
west2863,Western Frisian (Retired),NA,NA,NA,fri,NA,FALSE,book1242
buxi1237,Buxinhua,NA,NA,NA,bxt,NA,FALSE,book1242
rawa1268,Rawas (Retired),NA,NA,NA,rws,NA,FALSE,book1242
urad1239,Uradhi,Australia,-12.0679,142.135,urf,AU,FALSE,book1242
omat1240,Omati,Papunesia,-7.39808,144.005,mgx,PG,FALSE,book1242
bhal1245,Bhalay,Eurasia,21.2665,77.8268,bhx,IN,FALSE,book1242
soul1243,Souletin Basque,NA,NA,NA,bsz,NA,FALSE,book1242
maha1308,Mahakam Kenyah,NA,NA,NA,xkm,NA,FALSE,book1242
piru1241,Piru,Papunesia,-3.05368,128.197,ppr,ID,FALSE,book1242
aghu1256,Aghu Tharnggalu (Retired),Australia,-15,144,gtu,AU,FALSE,book1242
vatr1237,Vatrata,Papunesia,-13.83,167.42,vlr,VU,FALSE,book1242
kofa1236,Kofa,Africa,9.76068,12.8757,kso,NG,FALSE,book1242
kuan1250,Kuanhua,Eurasia,21.9802,101.158,xnh,CN,FALSE,book1242
gamo1244,Gamo-Gofa-Dawro,Africa,6.57645,37.1381,gmo,ET,FALSE,book1242
mund1339,Mundari (Retired),NA,NA,NA,muw,NA,FALSE,book1242
beti1250,Beti (Cameroon),Africa,3.22265,11.6896,btb,CM,FALSE,book1242
sout3225,Southern Marakwet,NA,NA,NA,tle,NA,FALSE,book1242
chuj1251,"Chuj, Ixtatán",North America,NA,NA,cnm,GT;MX,FALSE,book1242
bemb1258,Bemba (Democratic Republic of Congo),Africa,-10,28.08,bmy,CD,FALSE,book1242
oung1238,!O!ung,Africa,-15.3,14.35,oun,AO;NA,FALSE,book1242
ihie1238,Ihievbe,Africa,7.00917,6.08581,ihi,NG,FALSE,book1242
mawa1268,Mawakwa,South America,3.11,-66.238404,NA,VE,FALSE,book1242
yaum1238,Yauma,Africa,-15.821495,21.881345,yax,AO;ZM,FALSE,book1242
saka1300,Sakan,NA,NA,NA,xsk,NA,FALSE,book1242
land1262,Land Dayak (Retired),NA,NA,NA,dyk,NA,FALSE,book1242
nyen1255,Nyeng,Africa,NA,NA,nfg,NG,FALSE,book1242
kior1239,Kiorr,Eurasia,21.0684,101.211,xko,LA;MM,FALSE,book1242
takp1246,Takpa (Retired),Eurasia,28.1652,88.4254,tkk,CN,FALSE,book1242
puwa1234,Puwa Yi,NA,NA,NA,ypw,NA,FALSE,book1242
puko1234,Pu Ko,Eurasia,20.2551,101.731,puk,LA,FALSE,book1242
kaqc1274,"Kaqchikel, Southern",North America,14.47,-90.99,ckf,GT,FALSE,book1242
ahea1240,Ahe,NA,NA,NA,ahe,NA,FALSE,book1242
tawa1289,Tawang Monpa,Eurasia,27.7686,92.1838,twm,BT;CN;IN,FALSE,book1242
lumb1250,Lumba-Yakkha,Eurasia,27.232,87.3146,luu,NP,FALSE,book1242
odut1238,Odut,Africa,5.20317,8.27253,oda,NG,FALSE,book1242
auve1240,Auvergnat,NA,NA,NA,auv,NA,FALSE,book1242
baga1271,Baga Kaloum,Africa,9.951,-12.887,bqf,GN,FALSE,book1242
palu1254,Palu,Eurasia,18.5,97.1666,pbz,MM,FALSE,book1242
song1304,Songa,Africa,-4.01205,26.016,sgo,CD,FALSE,book1242
cagu1236,Cagua,South America,3.99999,-74,cbh,CO,FALSE,book1242
lema1244,Lematang,NA,NA,NA,lmt,NA,FALSE,book1242
poqo1257,"Poqomam, Eastern",North America,NA,NA,poa,GT,FALSE,book1242
cume1234,Cumeral,South America,2.83332,-69.5,cum,CO,FALSE,book1242
nort3249,Northern Zhuang,NA,NA,NA,ccx,NA,FALSE,book1242
chol1285,"Chol, Tila",North America,17.49,-92.47,cti,MX,FALSE,book1242
nyad1241,Nyadu,NA,NA,NA,nxj,NA,FALSE,book1242
kich1264,"K'iche', Cunén",North America,NA,NA,cun,GT,FALSE,book1242
mali1288,Malinguat,Papunesia,NA,NA,sic,PG,FALSE,book1242
tzot1264,"Tzotzil, Zinacantán",North America,16.64,-92.74,tzz,MX,FALSE,book1242
kabi1264,Kabixí,South America,-14.2403,-58.9931,xbx,BR,FALSE,book1242
nort3250,North Korowai,NA,NA,NA,krg,NA,FALSE,book1242
ward1243,Warduji,Eurasia,36.6083,71.1475,wrd,AF,FALSE,book1242
nucl1668,Katukína,South America,-8.19121,-70.3822,kav,BR,FALSE,book1242
samr1245,Samre of Siem Reap,Eurasia,13.479,103.978,sxm,KH;TH,FALSE,book1242
kukn1238,Kukna,Eurasia,20.5657,73.5713,kex,IN,FALSE,book1242
puim1234,Puimei Naga,Eurasia,25.2973,93.7344,npu,IN,FALSE,book1242
kahu1242,Kahumamahon Saluan,NA,NA,NA,slb,NA,FALSE,book1242
puru1262,Purum (Retired),Eurasia,24.662,93.982,puz,IN,FALSE,book1242
bain1260,Bainouk-Samik,Africa,12.5053,-15.9969,bcb,GW;SN,FALSE,book1242
sind1280,Sindang Kelingi,NA,NA,NA,sdi,NA,FALSE,book1242
toal1234,Toala',Papunesia,NA,NA,tlz,ID,FALSE,book1242
alag1249,Alaguilac,North America,NA,NA,NA,GT,FALSE,book1242
gowl1242,Gowlan,Eurasia,21.5096,77.2647,goj,IN,FALSE,book1242
nija1242,Nijadali,Australia,-22.85576,120.83057,nad,AU,FALSE,book1242
tush1243,Tushan Names,Eurasia,NA,NA,NA,IR,FALSE,book1242
bika1251,Bikaru-Bragge,Papunesia,-4.86,142.945,bic,PG,FALSE,book1242
ndon1252,Ndonde Hamba,Africa,-10.5584,38.1253,njd,TZ,FALSE,book1242
prov1247,Provençal (Retired),NA,NA,NA,prv,NA,FALSE,book1242
poqo1255,"Poqomam, Southern",North America,NA,NA,pou,GT,FALSE,book1242
tzut1249,"Tz'utujil, Western",North America,NA,NA,tzt,GT,FALSE,book1242
yidd1241,Yiddish Sign Language,Eurasia,31.7342,34.7818,yds,IL,FALSE,book1242
lowe1441,Lower Pokomo,NA,NA,NA,poj,NA,FALSE,book1242
nisi1239,Dafla,Eurasia,27.3708,93.1284,dap,IN,FALSE,book1242
buya1245,Buya,Africa,-4.90828,26.298,byy,CD,FALSE,book1242
ngom1265,Ngombe (Central African Republic),Africa,3.90658,15.2154,nmj,CF,FALSE,book1242
khia1237,Khiamniungan Naga (Retired),NA,NA,NA,nky,NA,FALSE,book1242
zarp1238,Zarphatic,Eurasia,45.5627,4.38771,zrp,FR,FALSE,book1242
kamb1287,Kamba (Brazil),South America,-18.8333,-57.3333,xba,BR,FALSE,book1242
gowl1241,Gowli,Eurasia,21.7726,77.3733,gok,IN,FALSE,book1242
sout3125,Southern Betsimisaraka Malagasy (Retired),Africa,-20.8687,48.1108,bjq,MG,FALSE,book1242
tasm1247,Tasmanian,Australia,NA,NA,xtz,AU,FALSE,book1242
khua1244,Khuai,Africa,NA,NA,NA,ZA,FALSE,book1242
rajb1244,Rajbanshi (Retired),NA,NA,NA,rjb,NA,FALSE,book1242
adap1234,Adap,Eurasia,27.141,90.3369,adp,BT,FALSE,book1242
huas1255,"Huastec, San Luís Potosí",North America,21.34901,-98.22951,hva,MX,FALSE,book1242
naxi1246,Naxi (Retired),Eurasia,27.45988,100.18172,nbf,CN,FALSE,book1242
siki1239,Sikiana,South America,3.01294,-57.9221,sik,BR;SR;VE,FALSE,book1242
band1337,Bandjigali,Australia,-30.0771,143.282,bjd,AU,FALSE,book1242
sela1262,Selako,NA,NA,NA,skl,NA,FALSE,book1242
baga1274,Baga Sobané,Africa,9.98865,-13.9054,bsv,GN,FALSE,book1242
gela1261,Gelao,Eurasia,26.1545,106.235,gio,CN,FALSE,book1242
adab1235,Adabe,Papunesia,-8.22674,125.576,adb,ID;TL,FALSE,book1242
chet1237,Chetco,North America,42.6864,-124.376,ctc,US,FALSE,book1242
chak1275,Chakato,Africa,9.044733,9.503132,NA,NG,FALSE,book1242
kuku1286,Kukura,South America,NA,NA,NA,BR,FALSE,book1242
kaqc1276,"Kaqchikel, Santa María de Jesús",North America,14.47,-90.99,cki,GT,FALSE,book1242
tlal1234,Tlalitzlipa Nahuatl,NA,NA,NA,nhj,NA,FALSE,book1242
chor1275,Chorotega,North America,10.8154,-85.1228,cjr,CR,FALSE,book1242
aiku1240,Aiku,NA,NA,NA,mzf,NA,FALSE,book1242
amer1256,Amerax,NA,NA,NA,aex,NA,FALSE,book1242
yars1234,Yarsun,Papunesia,-2.21222,139.472,yrs,ID,FALSE,book1242
salc1238,Salchuq,Eurasia,37.0392,47.3487,slq,IR,FALSE,book1242
uppe1424,Upper Tanudan Kalinga,Papunesia,17.2143,121.202,kgh,PH,FALSE,book1242
foma1238,Foma,Africa,0.88032,24.3202,fom,CD,FALSE,book1242
belg1241,Belgian Sign Language,NA,NA,NA,bvs,NA,FALSE,book1242
tome1239,Tomedes,South America,3.24999,-69.6666,toe,CO,FALSE,book1242
yend1240,Yendang (Retired),Africa,9.0159,12.1396,yen,NG,FALSE,book1242
koko1273,Koko Babangk,Australia,-15.82602,141.48016,okg,AU,FALSE,book1242
kayu1244,Kayu Agung,NA,NA,NA,vky,NA,FALSE,book1242
paoo1245,Pao,Eurasia,24.0622,80.9619,ppa,IN,FALSE,book1242
ipek1240,Ipeka-Tapuia,NA,NA,NA,paj,NA,FALSE,book1242
thee1240,The,Eurasia,14.6733,106.667,thx,LA,FALSE,book1242
ying1248,Yinglish,NA,NA,NA,yib,NA,FALSE,book1242
tarp1241,Sufrai,NA,NA,NA,suf,NA,FALSE,book1242
ndeg1238,Nde-Gbite,Africa,7.065,10.47,ned,NG,FALSE,book1242
sang1338,Sangab Mandaya,Papunesia,7.39531,126.409,myt,PH,FALSE,book1242
adug1238,Aduge,Africa,7.64567,6.13085,adu,NG,FALSE,book1242
tzot1261,"Tzotzil, Huixtán",North America,16.64,-92.74,tzu,MX,FALSE,book1242
kari1309,Karipuna do Amapa,South America,-2.92,-52.42,kgm,BR,FALSE,book1242
nand1263,Nand,Eurasia,NA,NA,NA,NA,FALSE,book1242
mams1234,"Mam, Southern",North America,NA,NA,mms,GT,FALSE,book1242
buso1242,Buso,Africa,12.5008,17.6011,bso,TD,FALSE,book1242
orok1270,Orokaiva (Retired),NA,NA,NA,ork,NA,FALSE,book1242
elpa1240,Elpaputih,Papunesia,-3.078,128.263,elp,ID,FALSE,book1242
buga1251,Bugan (Retired),Eurasia,NA,NA,bgh,CN,FALSE,book1242
bubi1249,Bubia,Africa,4.02178,9.22304,bbx,CM,FALSE,book1242
kaqc1277,"Kaqchikel, Akatenango Southwestern",North America,14.47,-90.99,ckk,GT,FALSE,book1242
mahe1238,Mahei,Eurasia,21.6558,100.017,mja,CN,FALSE,book1242
garr1261,Garreh-Ajuran,NA,NA,NA,ggh,NA,FALSE,book1242
yang1292,Yangho,Africa,-1.92218,13.0213,ynh,GA,FALSE,book1242
lang1333,Lang'e,Eurasia,NA,NA,yne,CN,FALSE,book1242
thul1247,Thu Lao,Eurasia,22.7528,104.251,tyl,VN,FALSE,book1242
euro1250,Europanto,NA,NA,NA,eur,NA,FALSE,book1242
kunf1238,Kunfal,NA,NA,NA,xuf,NA,FALSE,book1242
mamt1235,"Mam, Todos Santos Cuchumatán",North America,NA,NA,mvj,GT;MX,FALSE,book1242
amik1238,Amikoana,NA,NA,NA,akn,NA,FALSE,book1242
itut1240,Itutang,NA,NA,NA,itu,NA,FALSE,book1242
guli1244,Guliguli,Papunesia,-8.10266,157.564,gli,SB,FALSE,book1242
irrr1240,Ir,Eurasia,15.7188,106.564,irr,LA,FALSE,book1242
mara1407,Maramba,Papunesia,-4.23908,143.735,myd,PG,FALSE,book1242
kaqc1272,"Kaqchikel, South Central",North America,14.47,-90.99,ckd,GT,FALSE,book1242
baku1265,Bakung Kenyah,NA,NA,NA,boc,NA,FALSE,book1242
anca1236,Áncá,Africa,6.66524,11.1087,acb,NG,FALSE,book1242
mimi1246,Mimi,NA,NA,NA,miv,NA,FALSE,book1242
dara1255,Darang Deng,NA,NA,NA,dat,NA,FALSE,book1242
foia1236,Foia Foia,Papunesia,NA,NA,ffi,PG,FALSE,book1242
wira1260,Wirangu-Nauo,Australia,-31.6356,131.719,wiw,AU,FALSE,book1242
ibil1238,Ibilo,Africa,7.42662,6.08384,ibi,NG,FALSE,book1242
tzot1260,"Tzotzil, San Andrés Larrainzar",North America,16.64,-92.74,tzs,MX,FALSE,book1242
kich1266,"K'iche', West Central",North America,NA,NA,qut,GT,FALSE,book1242
mamc1234,"Mam, Central",North America,NA,NA,mvc,GT,FALSE,book1242
mala1431,Malakhel,Eurasia,33.0726,69.0719,mld,AF,FALSE,book1242
lama1290,Lamam,Eurasia,14.3658,107.336,lmm,KH,FALSE,book1242
fala1245,Falam Chin (Retired),NA,NA,NA,flm,NA,FALSE,book1242
aram1252,Aramanik,Africa,-2.90656,37.3491,aam,TZ,FALSE,book1242
nort3251,Northern Nambikuára,NA,NA,NA,mbg,NA,FALSE,book1242
sung1271,Sungkai (Indonesia),NA,NA,NA,suu,NA,FALSE,book1242
horu1241,Horuru,Papunesia,-3.12875,129.387,hrr,ID,FALSE,book1242
khao1244,Khao,Eurasia,21.4543,103.467,xao,VN,FALSE,book1242
sout2718,Southwestern Tamang,Eurasia,27.5722,84.9036,tsf,NP,FALSE,book1242
sana1281,Sanapaná (Retired),South America,-22.11454,-58.90698,sap,PY,FALSE,book1242
gema1236,Geman Deng,NA,NA,NA,gen,NA,FALSE,book1242
atue1238,Atuence,NA,NA,NA,atf,NA,FALSE,book1242
dhan1267,Dhanwar (India),Eurasia,23.0613,83.1644,dha,IN,FALSE,book1242
taca1258,Tacanec,North America,NA,NA,mtz,GT;MX,FALSE,book1242
kumb1267,Kumbaran,Eurasia,NA,NA,wkb,IN,FALSE,book1242
ting1238,Tingui-Boto,South America,-11.5816,-37.538,tgv,BR,FALSE,book1242
lopi1243,Lopi,Eurasia,25.0833,97.0833,lov,CN,FALSE,book1242
walo1239,Walo Kumbe Dogon,Africa,NA,NA,dwl,ML,FALSE,book1242
lach1251,Lachirioag Zapotec,NA,NA,NA,ztc,NA,FALSE,book1242
tanj1248,Tanjong,NA,NA,NA,tnj,NA,FALSE,book1242
bisu1247,Bisu (Retired),NA,NA,NA,bii,NA,FALSE,book1242
nara1265,Narau,Papunesia,-3.43594,139.876,nxu,ID,FALSE,book1242
occi1241,Occidental,NA,NA,NA,occ,NA,FALSE,book1242
kann1253,"Kurumba, Kannada",Eurasia,11.3824,76.5256,kfi,IN,FALSE,book1242
loar1234,Loarki,Eurasia,26.095,68.715,lrk,PK,FALSE,book1242
khal1270,Khalaj,Eurasia,36.5317,49.576,kjf,AZ;IR,FALSE,book1242
cham1329,Chamari,Eurasia,21.3532,79.6232,cdg,IN,FALSE,book1242
kati1278,Katingan,NA,NA,NA,kxg,NA,FALSE,book1242
mina1267,Mina (India),Eurasia,23.7425,74.5977,myi,IN,FALSE,book1242
laop1234,Laopang,Eurasia,20.7809,100.079,lbg,LA,FALSE,book1242
puna1274,Punan Merap,Papunesia,3.10143,116.251,puc,ID,FALSE,book1242
fore1268,Forest Maninka,Africa,9.49685,-7.53151,myq,CI,FALSE,book1242
konk1268,Kon Keu,Eurasia,21.6369,100.278,kkn,CN,FALSE,book1242
sara1320,Sara Dunjo,Africa,8.99175,19.9446,koj,CF;TD,FALSE,book1242
pars1251,Parsi,Eurasia,20.625,74.438,prp,CN;GB;IN;PK;US,FALSE,book1242
natu1249,Natügu (Retired),Papunesia,-10.6771,165.835,stc,SB,FALSE,book1242
pula1268,Pula Yi,NA,NA,NA,ypl,NA,FALSE,book1242
ngon1275,Ngong,Africa,8.78874,13.42855,nnx,CM,FALSE,book1242
laba1241,Laba,Papunesia,1.66675,127.583,lau,ID,FALSE,book1242
jude1262,Judeo-Berber,Africa,30.9,-7.95,jbe,MA,FALSE,book1242
ides1238,Idesa,Africa,7.34629,6.2929,ids,NG,FALSE,book1242
kang1282,Kang,Eurasia,22.4373,100.671,kyp,CN;LA,FALSE,book1242
mund1321,Munda,Eurasia,25.0391,87.1792,unx,IN,FALSE,book1242
pong1252,Pongyong,Eurasia,26.8613,88.0925,pgy,NP,FALSE,book1242
born1252,Borna (Democratic Republic of Congo),Africa,1.79156,26.0814,bxx,CD,FALSE,book1242
tang1374,Tangshewi,Eurasia,38.2267,71.2542,tnf,AF,FALSE,book1242
doro1267,Dororo,Papunesia,-8.30556,157.767,drr,SB,FALSE,book1242
oldt1247,Old Turkish,Eurasia,37,59,otk,MN,FALSE,book1242
maya1286,"Maya, Chan Santa Cruz",North America,NA,NA,yus,MX,FALSE,book1242
amap1241,Amapá Creole,NA,NA,NA,amd,NA,FALSE,book1242
yugh1240,Yugh (Retired),Eurasia,60.87784,89.74791,yuu,RU,FALSE,book1242
cata1284,Cataelano Mandaya,Papunesia,7.77188,126.373,mst,PH,FALSE,book1242
gabu1248,Gabutamon,Papunesia,-5.8075,146.621,gav,PG,FALSE,book1242
quet1239,Quetzaltepec Mixe,North America,16.92147,-95.67269,pxm,MX,FALSE,book1242
tzot1263,"Tzotzil, Chenalhó",North America,16.64,-92.74,tze,MX,FALSE,book1242
daya1245,Dayao Yi,NA,NA,NA,yio,NA,FALSE,book1242
anas1239,Anasi,Papunesia,-1.73908,137.716,bpo,ID,FALSE,book1242
pona1251,Ponares,South America,4.83332,-71.5,pod,CO,FALSE,book1242
tomy1239,Tomyang,NA,NA,NA,tmx,NA,FALSE,book1242
kham1280,Khamla,Eurasia,NA,NA,NA,NA,FALSE,book1242
lama1289,Lama (Myanmar),Eurasia,27.6237,98.4694,lay,CN,FALSE,book1242
limo1250,Limousin,NA,NA,NA,lms,NA,FALSE,book1242
emok1238,Emok,South America,-24.9202,-57.8892,emo,PY,FALSE,book1242
medi1249,Mediak,Africa,-2.780485,36.59766,mwx,TZ,FALSE,book1242
kose1239,Kosena,Papunesia,-6.46414,145.66,kze,PG,FALSE,book1242
sout3222,Southwest Gbaya (Retired),NA,NA,NA,mdo,NA,FALSE,book1242
baha1262,Bahau River Kenyah,NA,NA,NA,bwv,NA,FALSE,book1242
geya1234,Gey,Africa,9.37513,13.5809,guv,CM,FALSE,book1242
achi1258,"Achi', Cubulco",North America,NA,NA,acc,GT,FALSE,book1242
jaru1257,Jaruára,NA,NA,NA,jap,NA,FALSE,book1242
mirg1238,Mirgan,Eurasia,23.43055,81.33599,zrg,IN,FALSE,book1242
wume1236,Wumeng Yi,NA,NA,NA,ywm,NA,FALSE,book1242
ijaz1238,Ija-Zuba,Africa,8.97183,6.9861,vki,NG,FALSE,book1242
kayo1247,Kayort,Eurasia,26.6179,87.6042,kyv,NP,FALSE,book1242
coxi1236,Coxima,South America,6.08332,-72.0833,kox,CO,FALSE,book1242
chum1264,Chumash,North America,NA,NA,chs,US,FALSE,book1242
laos1235,Laos Sign Language,Eurasia,18.387,104.518,lso,LA,FALSE,book1242
nort2640,Northwestern Fars,Eurasia,29.643,52.925,faz,IR,FALSE,book1242
thud1238,Thudam,Eurasia,27.7678,87.6189,thw,CN;NP,FALSE,book1242
calo1235,Calo,Eurasia,40.8339,-3.5144,rmr,ES,FALSE,book1242
pana1292,Panang,Eurasia,30.7272,86.8317,pcr,CN,FALSE,book1242
phan1256,Phangduwali,Eurasia,27.15945,87.35371,phw,NP,FALSE,book1242
luaa1235,Lua',Eurasia,19.1198,101.217,prb,LA;TH,FALSE,book1242
arak1256,Arakanese,NA,NA,NA,mhv,NA,FALSE,book1242
tete1252,Tetete,South America,-0.02668,-76.5761,teb,EC,FALSE,book1242
kpat1244,Kpatili,Africa,5.17203,21.8594,kym,CF,FALSE,book1242
kaya1334,Kayan River Kenyah,NA,NA,NA,knh,NA,FALSE,book1242
kolu1247,Kolum So Dogon,Africa,14.3617,-3.8795,dkl,ML,FALSE,book1242
kaqc1275,"Kaqchikel, Northern",North America,14.47,-90.99,ckc,GT,FALSE,book1242
sing1237,Singapore Sign Language,Eurasia,1.33069,103.864,sls,SG,FALSE,book1242
moin1242,Moinba,NA,NA,NA,mob,NA,FALSE,book1242
gugu1257,Gugu Mini,Australia,NA,NA,ggm,AU,FALSE,book1242
