incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip,cost_repairs_infl_adj
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Z6007,American robin,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,B-737-800,D,ZS009,Yellow-rumped warbler,N,2,11,2018,Night,2045,NA,NA,Arrival,Some Cloud,None,NA
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,UNKNOWN,NA,ZD102,Cedar waxwing,N,NA,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,1C2201,Brazilian free-tailed bat,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Z9002,Ruby-crowned kinglet,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Z6007,American robin,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,B-777-200,D,UNKB,Unknown bird,NA,2,11,2018,Day,1756,3000,NA,Approach,NA,NA,NA
2018-11-04T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,11,2018,Day,635,NA,NA,Departure,NA,NA,NA
2018-11-03T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,11,2018,Night,2150,1000,180,Climb,No Cloud,None,NA
2018-11-03T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,1C2201,Brazilian free-tailed bat,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-03T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,11,2018,Night,2015,1500,140,Approach,Some Cloud,Rain,NA
2018-11-03T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02T00:00:00Z,SC,KGSP,GREENVILLE-SPARTANBURG INTL,AMERICAN AIRLINES,B-737-800,D,Q2101,Yellow-billed cuckoo,N,2,11,2018,NA,NA,1000,150,Approach,No Cloud,None,NA
2018-11-02T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,O2205,Mourning dove,N,2,11,2018,Night,1900,30,145,Approach,Some Cloud,None,NA
2018-11-02T00:00:00Z,TN,KBNA,NASHVILLE INTL,AMERICAN AIRLINES,A-320,D,ZX000,Finches,N,2,11,2018,Day,1545,1000,145,Approach,Overcast,None,NA
2018-11-02T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZX314,Lincoln's sparrow,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,AMERICAN AIRLINES,B-737-800,D,ZS034,Blackburnian warbler,N,2,11,2018,Night,2115,3000,180,Approach,No Cloud,None,NA
2018-11-01T00:00:00Z,HI,PHOG,KAHULUI ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,11,2018,Day,1115,0,145,Landing Roll,No Cloud,None,NA
2018-11-01T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,1C2201,Brazilian free-tailed bat,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-01T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,11,2018,Day,1252,0,NA,Landing Roll,No Cloud,NA,NA
2018-11-01T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Z6007,American robin,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-01T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Z6007,American robin,N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-01T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,Y,Perching birds (y),N,2,11,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-31T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Z9002,Ruby-crowned kinglet,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-31T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,10,2018,Day,820,NA,NA,Climb,No Cloud,None,NA
2018-10-31T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZX302,Swamp sparrow,NA,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-31T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-319,D,O2205,Mourning dove,N,2,10,2018,NA,NA,600,180,Climb,NA,NA,NA
2018-10-31T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZX004,Dark-eyed junco,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-31T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,Z6007,American robin,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-31T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,10,2018,Night,2045,5000,180,Approach,Some Cloud,None,NA
2018-10-30T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,A-321,D,Z6007,American robin,N,2,10,2018,Night,2217,NA,NA,Approach,Some Cloud,None,NA
2018-10-30T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,10,2018,Night,500,1000,150,Approach,No Cloud,None,NA
2018-10-30T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,Z6007,American robin,N,2,10,2018,Dusk,1904,4000,250,Approach,Some Cloud,None,NA
2018-10-30T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,A-321,D,Z6007,American robin,N,2,10,2018,Night,2034,3000,180,Approach,Some Cloud,None,NA
2018-10-30T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,B-767-300,D,ZX313,Chipping sparrow,N,2,10,2018,Night,2214,NA,NA,Approach,Some Cloud,None,NA
2018-10-30T00:00:00Z,MI,KGRR,GERALD R. FORD INTL ARPT,AMERICAN AIRLINES,MD-83,D,1F131,Red fox,N,2,10,2018,Night,2339,0,NA,Landing Roll,Overcast,Rain,NA
2018-10-30T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,UNKBM,Unknown bird - medium,N,2,10,2018,Night,1000,5000,240,Climb,Some Cloud,None,NA
2018-10-30T00:00:00Z,NJ,KEWR,NEWARK LIBERTY INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2,10,2018,Night,2245,3000,180,Approach,No Cloud,None,NA
2018-10-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-30T00:00:00Z,KS,KICT,WICHITA DWIGHT D EISENHOWER NATL ARPT,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,NA,2,10,2018,NA,1344,NA,NA,Climb,Overcast,NA,NA
2018-10-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZX303,Savannah sparrow,N,2,10,2018,NA,NA,NA,NA,NA,No Cloud,None,NA
2018-10-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,UNKNOWN,NA,ZS009,Yellow-rumped warbler,N,NA,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,Z6018,Wood thrush,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,CRJ700,D,O2205,Mourning dove,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-29T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2240,4000,250,Climb,No Cloud,None,NA
2018-10-29T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Z9002,Ruby-crowned kinglet,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-29T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,B-777-200,D,K5114,American kestrel,N,2,10,2018,Day,1816,100,180,Climb,Some Cloud,None,NA
2018-10-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZX018,House finch,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Y,Perching birds (y),N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-27T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,10,2018,Night,1920,500,160,Approach,No Cloud,NA,NA
2018-10-27T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2,10,2018,Night,2004,3500,230,Climb,Overcast,None,NA
2018-10-26T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,A-319,D,ZX013,Purple finch,N,2,10,2018,Day,1134,1000,145,Approach,Some Cloud,None,NA
2018-10-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,EMB-170,D,ZS009,Yellow-rumped warbler,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,ZT001,Eastern meadowlark,N,2,10,2018,Day,1431,0,NA,Landing Roll,Overcast,None,NA
2018-10-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,MD-83,D,ZT001,Eastern meadowlark,N,2,10,2018,Day,830,0,80,Landing Roll,No Cloud,None,NA
2018-10-26T00:00:00Z,NV,KLAS,MC CARRAN INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2,10,2018,Day,1450,6100,200,Climb,No Cloud,None,NA
2018-10-25T00:00:00Z,FL,KMCO,ORLANDO INTL,AMERICAN AIRLINES,A-321,D,O2205,Mourning dove,NA,2,10,2018,Day,1008,0,NA,Landing Roll,NA,NA,NA
2018-10-25T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,AMERICAN AIRLINES,A-320,D,UNKB,Unknown bird,N,2,10,2018,Night,2019,NA,NA,Approach,NA,NA,NA
2018-10-25T00:00:00Z,N/A,MUHA,JOSE MARTI INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,Day,800,200,150,Approach,No Cloud,None,NA
2018-10-25T00:00:00Z,CA,KLAX,LOS ANGELES INTL,AMERICAN AIRLINES,B-737-800,D,ZT002,Western meadowlark,NA,2,10,2018,Day,853,0,NA,Landing Roll,Overcast,None,NA
2018-10-25T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-319,D,UNKBL,Unknown bird - large,M?,2,10,2018,Day,1110,1200,170,Climb,No Cloud,None,1000
2018-10-25T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,ZX305,White-throated sparrow,N,2,10,2018,Night,2307,NA,NA,Approach,Some Cloud,None,NA
2018-10-25T00:00:00Z,TX,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2140,500,140,Approach,No Cloud,None,NA
2018-10-25T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Z6007,American robin,NA,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-25T00:00:00Z,N/A,MMUN,CANCUN INTL,AMERICAN AIRLINES,A-321,D,UNKBL,Unknown bird - large,M?,2,10,2018,Day,1545,1300,175,Approach,No Cloud,None,NA
2018-10-24T00:00:00Z,N/A,MROC,JUAN SANTAMARIA INTL,AMERICAN AIRLINES,B-737-800,D,YL001,European starling,N,2,10,2018,Day,618,0,156,Take-off run,No Cloud,None,NA
2018-10-24T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,NA,2,10,2018,Night,1948,500,155,Approach,Some Cloud,None,NA
2018-10-24T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737,D,Z9002,Ruby-crowned kinglet,NA,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-24T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,B-737-800,D,Z6014,Hermit thrush,N,2,10,2018,Night,2024,NA,NA,Approach,No Cloud,None,NA
2018-10-24T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Z4007,Winter wren,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-24T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Y,Perching birds (y),NA,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-24T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,Z9002,Ruby-crowned kinglet,N,2,10,2018,Day,921,4000,180,Approach,No Cloud,None,NA
2018-10-24T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,UNKNOWN,NA,ZX010,Pine siskin,N,NA,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-24T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,UNKBL,Unknown bird - large,M?,2,10,2018,Night,2100,300,210,Approach,No Cloud,None,NA
2018-10-23T00:00:00Z,CA,KSMF,SACRAMENTO INTL,AMERICAN AIRLINES,A-321,D,Z4001,Marsh wren,N,2,10,2018,Night,2030,300,145,Approach,No Cloud,None,NA
2018-10-23T00:00:00Z,CT,KBDL,BRADLEY INTL,AMERICAN AIRLINES,A-319,D,ZX302,Swamp sparrow,N,2,10,2018,Night,10,400,150,Approach,Some Cloud,None,NA
2018-10-23T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-320,D,ZX303,Savannah sparrow,N,2,10,2018,Day,1544,NA,NA,Approach,Some Cloud,None,NA
2018-10-23T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,B-767-300,D,K3302,Red-tailed hawk,M?,2,10,2018,Day,1228,500,145,Approach,Some Cloud,None,NA
2018-10-23T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,Z6007,American robin,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-23T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-319,D,YI005,Barn swallow,NA,2,10,2018,Day,856,0,NA,Take-off run,Overcast,Rain,NA
2018-10-23T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZS005,Northern parula,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-23T00:00:00Z,N/A,MPTO,TOCUMEN INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2020,50,145,Approach,No Cloud,None,NA
2018-10-23T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,UNKNOWN,NA,Y,Perching birds (y),NA,NA,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-23T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2130,2000,170,Approach,No Cloud,None,NA
2018-10-23T00:00:00Z,ME,KPWM,PORTLAND INTL JETPORT (ME),AMERICAN AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2,10,2018,NA,1310,15,150,Climb,Overcast,None,NA
2018-10-23T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2,10,2018,Day,850,10,150,Climb,Overcast,NA,NA
2018-10-23T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,10,2018,Night,2130,300,200,Climb,No Cloud,None,NA
2018-10-23T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZC204,American pipit,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22T00:00:00Z,TX,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2329,NA,130,Approach,Some Cloud,NA,NA
2018-10-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,N5111,Killdeer,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Y,Perching birds (y),N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,J2107,Blue-winged teal,N,2,10,2018,Dawn,613,0,NA,Landing Roll,NA,NA,NA
2018-10-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZX305,White-throated sparrow,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,10,2018,Day,1650,30,144,Approach,Overcast,Rain,NA
2018-10-22T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2,10,2018,Night,2055,3000,NA,Climb,NA,NA,NA
2018-10-22T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,Day,1040,50,160,Approach,No Cloud,None,NA
2018-10-22T00:00:00Z,VA,KRIC,RICHMOND INTL,AMERICAN AIRLINES,A-319,D,O2205,Mourning dove,NA,2,10,2018,Day,1315,0,120,Landing Roll,No Cloud,None,NA
2018-10-22T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,10,2018,Day,943,NA,NA,Approach,No Cloud,None,NA
2018-10-21T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,EMB-190,D,ZS023,Palm warbler,N,2,10,2018,Night,2257,NA,NA,NA,NA,NA,NA
2018-10-21T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,EMB-190,D,UNKB,Unknown bird,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,O2205,Mourning dove,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,1920,1500,170,Approach,Some Cloud,None,NA
2018-10-21T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2330,1000,130,Approach,No Cloud,None,NA
2018-10-21T00:00:00Z,NJ,KEWR,NEWARK LIBERTY INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,NA,2,10,2018,Night,2335,4000,190,Approach,No Cloud,None,NA
2018-10-21T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,2110,2000,180,Approach,No Cloud,None,NA
2018-10-20T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZX303,Savannah sparrow,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-20T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,A-321,D,YI,Swallows,N,2,10,2018,Day,948,400,140,Approach,Overcast,None,NA
2018-10-20T00:00:00Z,BC,CYVR,VANCOUVER INTL,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2,10,2018,Dawn,840,0,150,Take-off run,Overcast,Fog,NA
2018-10-20T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-319,D,YI005,Barn swallow,N,2,10,2018,Night,2245,1000,130,Approach,No Cloud,None,NA
2018-10-20T00:00:00Z,MO,KMCI,KANSAS CITY INTL,AMERICAN AIRLINES,A-320,D,ZX303,Savannah sparrow,N,2,10,2018,Night,2308,1400,NA,Approach,No Cloud,None,NA
2018-10-20T00:00:00Z,CA,KLAX,LOS ANGELES INTL,AMERICAN AIRLINES,A-321,D,ZS009,Yellow-rumped warbler,N,2,10,2018,Day,911,0,NA,Take-off run,No Cloud,None,NA
2018-10-20T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,A-321,D,O2205,Mourning dove,N,2,10,2018,Night,2046,0,NA,Landing Roll,Overcast,None,NA
2018-10-20T00:00:00Z,MI,KDTW,DETROIT METRO WAYNE COUNTY ARPT,AMERICAN AIRLINES,EMB-170,D,O2205,Mourning dove,N,2,10,2018,Day,1327,0,NA,Landing Roll,Overcast,None,NA
2018-10-19T00:00:00Z,CA,KLAX,LOS ANGELES INTL,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,NA,2,10,2018,Day,1041,NA,NA,Departure,NA,NA,NA
2018-10-19T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,B-737-800,D,YI005,Barn swallow,N,2,10,2018,Day,1610,NA,NA,Departure,Overcast,Rain,NA
2018-10-19T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,AMERICAN AIRLINES,A-320,D,UNKB,Unknown bird,N,2,10,2018,Dusk,1842,100,130,Approach,No Cloud,None,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,Z9002,Ruby-crowned kinglet,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZS023,Palm warbler,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Z5301,Gray catbird,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-777-300,D,ZS019,Nashville warbler,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZX010,Pine siskin,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,50,500,150,Approach,Overcast,Rain,NA
2018-10-19T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,10,2018,Night,1022,1000,170,Approach,No Cloud,None,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,1C2106,Silver-haired bat,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,S5210,Common poorwill,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,EMB-190,D,Z6014,Hermit thrush,N,2,10,2018,NA,NA,NA,NA,NA,NA,NA,NA
