fiscal_year,month_grouping,month_abbv,land_border_region,state,demographic,citizenship,title_of_authority,encounter_count
2020,FYTD,APR,Southwest Land Border,NM,FMUA,HONDURAS,Title 42,5
2020,FYTD,APR,Southwest Land Border,NM,FMUA,MEXICO,Title 42,14
2020,FYTD,APR,Southwest Land Border,NM,FMUA,MEXICO,Title 8,2
2020,FYTD,APR,Southwest Land Border,NM,FMUA,NICARAGUA,Title 42,2
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,BRAZIL,Title 42,22
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,BRAZIL,Title 8,8
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,CUBA,Title 42,47
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,CUBA,Title 8,16
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,ECUADOR,Title 42,117
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,ECUADOR,Title 8,58
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,EL SALVADOR,Title 42,33
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,EL SALVADOR,Title 8,4
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,GUATEMALA,Title 42,98
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,GUATEMALA,Title 8,10
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,HONDURAS,Title 42,72
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,HONDURAS,Title 8,5
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,MEXICO,Title 42,504
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,MEXICO,Title 8,43
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,NICARAGUA,Title 42,1
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,NICARAGUA,Title 8,1
2020,FYTD,APR,Southwest Land Border,NM,Single Adults,OTHER,Title 8,1
2020,FYTD,APR,Southwest Land Border,NM,UC / Single Minors,ECUADOR,Title 42,1
2020,FYTD,APR,Southwest Land Border,NM,UC / Single Minors,ECUADOR,Title 8,2
2020,FYTD,APR,Southwest Land Border,NM,UC / Single Minors,GUATEMALA,Title 42,1
2020,FYTD,APR,Southwest Land Border,NM,UC / Single Minors,GUATEMALA,Title 8,1
2020,FYTD,APR,Southwest Land Border,NM,UC / Single Minors,MEXICO,Title 42,53
2020,FYTD,APR,Southwest Land Border,NM,UC / Single Minors,MEXICO,Title 8,1
2020,FYTD,APR,Southwest Land Border,TX,Accompanied Minors,BRAZIL,Title 42,1
2020,FYTD,APR,Southwest Land Border,TX,Accompanied Minors,BRAZIL,Title 8,0
2020,FYTD,APR,Southwest Land Border,TX,Accompanied Minors,MEXICO,Title 42,11
2020,FYTD,APR,Southwest Land Border,TX,Accompanied Minors,MEXICO,Title 8,3
2020,FYTD,APR,Southwest Land Border,TX,FMUA,BRAZIL,Title 8,4
2020,FYTD,APR,Southwest Land Border,TX,FMUA,CUBA,Title 8,3
2020,FYTD,APR,Southwest Land Border,TX,FMUA,ECUADOR,Title 42,36
2020,FYTD,APR,Southwest Land Border,TX,FMUA,ECUADOR,Title 8,12
2020,FYTD,APR,Southwest Land Border,TX,FMUA,EL SALVADOR,Title 42,45
2020,FYTD,APR,Southwest Land Border,TX,FMUA,GUATEMALA,Title 42,38
2020,FYTD,APR,Southwest Land Border,TX,FMUA,HAITI,Title 42,6
2020,FYTD,APR,Southwest Land Border,TX,FMUA,HAITI,Title 8,8
2020,FYTD,APR,Southwest Land Border,TX,FMUA,HONDURAS,Title 42,153
2020,FYTD,APR,Southwest Land Border,TX,FMUA,HONDURAS,Title 8,7
2020,FYTD,APR,Southwest Land Border,TX,FMUA,MEXICO,Title 42,146
2020,FYTD,APR,Southwest Land Border,TX,FMUA,MEXICO,Title 8,10
2020,FYTD,APR,Southwest Land Border,TX,FMUA,NICARAGUA,Title 42,2
2020,FYTD,APR,Southwest Land Border,TX,FMUA,OTHER,Title 42,1
2020,FYTD,APR,Southwest Land Border,TX,FMUA,OTHER,Title 8,6
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,BRAZIL,Title 42,30
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,BRAZIL,Title 8,10
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,COLOMBIA,Title 42,3
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,CUBA,Title 42,30
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,CUBA,Title 8,40
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,ECUADOR,Title 42,255
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,ECUADOR,Title 8,119
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,EL SALVADOR,Title 42,346
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,EL SALVADOR,Title 8,14
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,GUATEMALA,Title 42,722
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,GUATEMALA,Title 8,15
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,HAITI,Title 42,1
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,HONDURAS,Title 42,1273
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,HONDURAS,Title 8,45
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,INDIA,Title 8,12
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,MEXICO,Title 42,4655
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,MEXICO,Title 8,399
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,NICARAGUA,Title 42,47
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,NICARAGUA,Title 8,26
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,OTHER,Title 42,5
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,OTHER,Title 8,36
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,PERU,Title 42,14
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,PERU,Title 8,4
2020,FYTD,APR,Southwest Land Border,TX,Single Adults,VENEZUELA,Title 42,2
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,ECUADOR,Title 42,3
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,ECUADOR,Title 8,4
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,EL SALVADOR,Title 42,15
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,EL SALVADOR,Title 8,4
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,GUATEMALA,Title 42,67
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,GUATEMALA,Title 8,2
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,HONDURAS,Title 42,49
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,HONDURAS,Title 8,4
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,INDIA,Title 8,4
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,MEXICO,Title 42,267
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,MEXICO,Title 8,5
2020,FYTD,APR,Southwest Land Border,TX,UC / Single Minors,OTHER,Title 8,2
2020,FYTD,AUG,Northern Land Border,AK,Single Adults,RUSSIA,Title 8,1
2020,FYTD,AUG,Northern Land Border,ID,Single Adults,CANADA,Title 8,2
2020,FYTD,AUG,Northern Land Border,ID,Single Adults,INDIA,Title 8,1
2020,FYTD,AUG,Northern Land Border,ME,Accompanied Minors,CANADA,Title 42,1
2020,FYTD,AUG,Northern Land Border,ME,Accompanied Minors,CANADA,Title 8,0
2020,FYTD,AUG,Northern Land Border,ME,Accompanied Minors,OTHER,Title 42,3
2020,FYTD,AUG,Northern Land Border,ME,Accompanied Minors,OTHER,Title 8,0
2020,FYTD,AUG,Northern Land Border,ME,FMUA,CANADA,Title 8,4
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,CANADA,Title 42,12
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,CANADA,Title 8,741
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 42,1
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,HONDURAS,Title 8,1
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,INDIA,Title 42,5
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,INDIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,OTHER,Title 42,10
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,OTHER,Title 8,1
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,PHILIPPINES,Title 8,14
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,ROMANIA,Title 42,1
2020,FYTD,AUG,Northern Land Border,ME,Single Adults,ROMANIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,ME,UC / Single Minors,CANADA,Title 8,1
2020,FYTD,AUG,Northern Land Border,MI,Accompanied Minors,CANADA,Title 42,2
2020,FYTD,AUG,Northern Land Border,MI,Accompanied Minors,CANADA,Title 8,0
2020,FYTD,AUG,Northern Land Border,MI,Accompanied Minors,OTHER,Title 42,2
2020,FYTD,AUG,Northern Land Border,MI,Accompanied Minors,OTHER,Title 8,0
2020,FYTD,AUG,Northern Land Border,MI,FMUA,OTHER,Title 8,10
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,CANADA,Title 42,13
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,CANADA,Title 8,126
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,COLOMBIA,Title 8,1
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,ECUADOR,Title 8,1
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,EL SALVADOR,Title 8,2
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,HONDURAS,Title 8,2
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,INDIA,Title 42,3
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,INDIA,Title 8,6
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,MEXICO,Title 8,7
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,OTHER,Title 42,14
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,OTHER,Title 8,12
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,PHILIPPINES,Title 8,1
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,ROMANIA,Title 42,2
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,ROMANIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,MI,Single Adults,UKRAINE,Title 8,1
2020,FYTD,AUG,Northern Land Border,MI,UC / Single Minors,CANADA,Title 8,1
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,CANADA,Title 42,4
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,CANADA,Title 8,2
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,INDIA,Title 42,3
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,INDIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,MEXICO,Title 8,6
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,OTHER,Title 42,1
2020,FYTD,AUG,Northern Land Border,MN,Single Adults,OTHER,Title 8,0
2020,FYTD,AUG,Northern Land Border,MT,Accompanied Minors,CANADA,Title 42,2
2020,FYTD,AUG,Northern Land Border,MT,Accompanied Minors,CANADA,Title 8,0
2020,FYTD,AUG,Northern Land Border,MT,Accompanied Minors,PHILIPPINES,Title 42,3
2020,FYTD,AUG,Northern Land Border,MT,Accompanied Minors,PHILIPPINES,Title 8,0
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,CANADA,Title 42,6
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,CANADA,Title 8,14
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,CUBA,Title 42,1
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,CUBA,Title 8,0
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,INDIA,Title 42,4
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,INDIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,OTHER,Title 42,24
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,OTHER,Title 8,0
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,PHILIPPINES,Title 42,8
2020,FYTD,AUG,Northern Land Border,MT,Single Adults,PHILIPPINES,Title 8,0
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,BRAZIL,Title 42,1
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,BRAZIL,Title 8,0
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,CANADA,Title 42,4
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,CANADA,Title 8,15
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 42,12
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,0
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,HAITI,Title 42,2
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,HAITI,Title 8,0
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,INDIA,Title 42,23
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,INDIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,OTHER,Title 42,4
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,OTHER,Title 8,4
2020,FYTD,AUG,Northern Land Border,ND,Single Adults,ROMANIA,Title 8,2
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,CANADA,Title 42,9
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,CANADA,Title 8,1
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 42,2
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,0
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,MEXICO,Title 42,2
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,MEXICO,Title 8,0
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,OTHER,Title 42,22
2020,FYTD,AUG,Northern Land Border,NY,Accompanied Minors,OTHER,Title 8,1
2020,FYTD,AUG,Northern Land Border,NY,FMUA,BRAZIL,Title 8,4
2020,FYTD,AUG,Northern Land Border,NY,FMUA,CANADA,Title 8,24
2020,FYTD,AUG,Northern Land Border,NY,FMUA,INDIA,Title 8,3
2020,FYTD,AUG,Northern Land Border,NY,FMUA,OTHER,Title 8,14
2020,FYTD,AUG,Northern Land Border,NY,FMUA,ROMANIA,Title 8,3
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,BRAZIL,Title 42,2
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,BRAZIL,Title 8,3
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,CANADA,Title 42,120
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,CANADA,Title 8,195
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 42,6
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,6
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,COLOMBIA,Title 42,3
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,COLOMBIA,Title 8,2
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,CUBA,Title 42,6
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,CUBA,Title 8,1
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,ECUADOR,Title 42,1
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,ECUADOR,Title 8,0
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,EL SALVADOR,Title 8,4
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,GUATEMALA,Title 42,1
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,GUATEMALA,Title 8,0
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,HAITI,Title 42,3
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,HAITI,Title 8,3
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,HONDURAS,Title 8,15
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,INDIA,Title 42,62
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,INDIA,Title 8,23
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,MEXICO,Title 42,5
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,MEXICO,Title 8,6
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,OTHER,Title 42,104
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,OTHER,Title 8,52
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,RUSSIA,Title 8,1
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,TURKEY,Title 42,1
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,TURKEY,Title 8,0
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,UKRAINE,Title 42,1
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,UKRAINE,Title 8,0
2020,FYTD,AUG,Northern Land Border,NY,Single Adults,VENEZUELA,Title 8,1
2020,FYTD,AUG,Northern Land Border,NY,UC / Single Minors,CANADA,Title 42,2
2020,FYTD,AUG,Northern Land Border,NY,UC / Single Minors,CANADA,Title 8,4
2020,FYTD,AUG,Northern Land Border,NY,UC / Single Minors,MEXICO,Title 8,1
2020,FYTD,AUG,Northern Land Border,NY,UC / Single Minors,OTHER,Title 42,3
2020,FYTD,AUG,Northern Land Border,NY,UC / Single Minors,OTHER,Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,BRAZIL,Title 42,1
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,BRAZIL,Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,CANADA,Title 42,1
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,CANADA,Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 42,3
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,HAITI,Title 42,1
2020,FYTD,AUG,Northern Land Border,VT,Accompanied Minors,HAITI,Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,FMUA,COLOMBIA,Title 8,4
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,BRAZIL,Title 42,2
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,BRAZIL,Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,CANADA,Title 42,6
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,CANADA,Title 8,391
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 42,5
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,COLOMBIA,Title 8,2
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,ECUADOR,Title 8,7
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,EL SALVADOR,Title 8,2
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,GUATEMALA,Title 42,1
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,GUATEMALA,Title 8,2
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,HAITI,Title 8,1
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,HONDURAS,Title 8,2
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,INDIA,Title 42,5
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,INDIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,MEXICO,Title 8,2
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,OTHER,Title 42,18
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,OTHER,Title 8,5
2020,FYTD,AUG,Northern Land Border,VT,Single Adults,RUSSIA,Title 8,1
2020,FYTD,AUG,Northern Land Border,WA,Accompanied Minors,CANADA,Title 42,3
2020,FYTD,AUG,Northern Land Border,WA,Accompanied Minors,CANADA,Title 8,0
2020,FYTD,AUG,Northern Land Border,WA,Accompanied Minors,INDIA,Title 42,3
2020,FYTD,AUG,Northern Land Border,WA,Accompanied Minors,INDIA,Title 8,0
2020,FYTD,AUG,Northern Land Border,WA,Accompanied Minors,MEXICO,Title 42,2
2020,FYTD,AUG,Northern Land Border,WA,Accompanied Minors,MEXICO,Title 8,0
2020,FYTD,AUG,Northern Land Border,WA,FMUA,MEXICO,Title 8,4
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,CANADA,Title 42,12
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,CANADA,Title 8,30
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 42,5
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,0
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,HONDURAS,Title 42,1
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,HONDURAS,Title 8,1
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,INDIA,Title 42,8
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,INDIA,Title 8,5
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,MEXICO,Title 42,4
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,MEXICO,Title 8,7
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,OTHER,Title 42,16
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,OTHER,Title 8,5
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,PHILIPPINES,Title 8,1
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,ROMANIA,Title 42,1
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,RUSSIA,Title 8,1
2020,FYTD,AUG,Northern Land Border,WA,Single Adults,TURKEY,Title 8,2
2020,FYTD,AUG,Northern Land Border,WA,UC / Single Minors,CANADA,Title 42,2
2020,FYTD,AUG,Northern Land Border,WA,UC / Single Minors,HONDURAS,Title 42,1
2020,FYTD,AUG,Other,AK,Single Adults,INDIA,Title 8,29
2020,FYTD,AUG,Other,AK,Single Adults,MYANMAR (BURMA),Title 8,12
2020,FYTD,AUG,Other,AK,Single Adults,OTHER,Title 8,52
2020,FYTD,AUG,Other,AK,Single Adults,PHILIPPINES,Title 8,162
2020,FYTD,AUG,Other,AK,Single Adults,ROMANIA,Title 8,11
2020,FYTD,AUG,Other,AK,Single Adults,RUSSIA,Title 8,74
2020,FYTD,AUG,Other,AK,Single Adults,TURKEY,Title 8,15
2020,FYTD,AUG,Other,AK,Single Adults,UKRAINE,Title 8,5
2020,FYTD,AUG,Other,AL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,20
2020,FYTD,AUG,Other,AL,Single Adults,INDIA,Title 8,41
2020,FYTD,AUG,Other,AL,Single Adults,MYANMAR (BURMA),Title 8,11
2020,FYTD,AUG,Other,AL,Single Adults,OTHER,Title 8,10
2020,FYTD,AUG,Other,AL,Single Adults,PHILIPPINES,Title 8,87
2020,FYTD,AUG,Other,AL,Single Adults,RUSSIA,Title 8,9
2020,FYTD,AUG,Other,AL,Single Adults,TURKEY,Title 8,18
2020,FYTD,AUG,Other,AL,Single Adults,UKRAINE,Title 8,11
2020,FYTD,AUG,Other,AZ,Single Adults,MEXICO,Title 8,4
2020,FYTD,AUG,Other,CA,FMUA,MEXICO,Title 8,27
2020,FYTD,AUG,Other,CA,Single Adults,BRAZIL,Title 8,7
2020,FYTD,AUG,Other,CA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,99
2020,FYTD,AUG,Other,CA,Single Adults,COLOMBIA,Title 8,2
2020,FYTD,AUG,Other,CA,Single Adults,ECUADOR,Title 8,3
2020,FYTD,AUG,Other,CA,Single Adults,EL SALVADOR,Title 8,2
2020,FYTD,AUG,Other,CA,Single Adults,GUATEMALA,Title 8,5
2020,FYTD,AUG,Other,CA,Single Adults,INDIA,Title 8,274
2020,FYTD,AUG,Other,CA,Single Adults,MEXICO,Title 8,530
2020,FYTD,AUG,Other,CA,Single Adults,MYANMAR (BURMA),Title 8,23
2020,FYTD,AUG,Other,CA,Single Adults,OTHER,Title 8,386
2020,FYTD,AUG,Other,CA,Single Adults,PERU,Title 8,1
2020,FYTD,AUG,Other,CA,Single Adults,PHILIPPINES,Title 8,994
2020,FYTD,AUG,Other,CA,Single Adults,ROMANIA,Title 8,16
2020,FYTD,AUG,Other,CA,Single Adults,RUSSIA,Title 8,59
2020,FYTD,AUG,Other,CA,Single Adults,TURKEY,Title 8,14
2020,FYTD,AUG,Other,CA,Single Adults,UKRAINE,Title 8,142
2020,FYTD,AUG,Other,CA,Single Adults,VENEZUELA,Title 8,4
2020,FYTD,AUG,Other,CA,UC / Single Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2020,FYTD,AUG,Other,CA,UC / Single Minors,MEXICO,Title 8,3
2020,FYTD,AUG,Other,CA,UC / Single Minors,OTHER,Title 8,1
2020,FYTD,AUG,Other,CA,UC / Single Minors,UKRAINE,Title 8,1
2020,FYTD,AUG,Other,CO,FMUA,MEXICO,Title 8,2
2020,FYTD,AUG,Other,CO,Single Adults,CANADA,Title 8,1
2020,FYTD,AUG,Other,CO,Single Adults,MEXICO,Title 8,20
2020,FYTD,AUG,Other,CO,Single Adults,OTHER,Title 8,1
2020,FYTD,AUG,Other,DC,Accompanied Minors,OTHER,Title 8,1
2020,FYTD,AUG,Other,DC,FMUA,CANADA,Title 8,2
2020,FYTD,AUG,Other,DC,FMUA,HAITI,Title 8,1
2020,FYTD,AUG,Other,DC,FMUA,INDIA,Title 8,3
2020,FYTD,AUG,Other,DC,FMUA,OTHER,Title 8,8
2020,FYTD,AUG,Other,DC,Single Adults,BRAZIL,Title 8,1
2020,FYTD,AUG,Other,DC,Single Adults,CANADA,Title 8,373
2020,FYTD,AUG,Other,DC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,7
2020,FYTD,AUG,Other,DC,Single Adults,COLOMBIA,Title 8,1
2020,FYTD,AUG,Other,DC,Single Adults,EL SALVADOR,Title 8,2
2020,FYTD,AUG,Other,DC,Single Adults,HAITI,Title 8,4
2020,FYTD,AUG,Other,DC,Single Adults,INDIA,Title 8,5
2020,FYTD,AUG,Other,DC,Single Adults,MEXICO,Title 8,3
2020,FYTD,AUG,Other,DC,Single Adults,OTHER,Title 8,123
2020,FYTD,AUG,Other,DC,Single Adults,PERU,Title 8,1
2020,FYTD,AUG,Other,DC,Single Adults,PHILIPPINES,Title 8,5
2020,FYTD,AUG,Other,DC,Single Adults,RUSSIA,Title 8,1
2020,FYTD,AUG,Other,DC,Single Adults,TURKEY,Title 8,1
2020,FYTD,AUG,Other,DC,Single Adults,UKRAINE,Title 8,1
2020,FYTD,AUG,Other,DC,UC / Single Minors,CANADA,Title 8,9
2020,FYTD,AUG,Other,DC,UC / Single Minors,OTHER,Title 8,10
2020,FYTD,AUG,Other,DE,Single Adults,INDIA,Title 8,3
2020,FYTD,AUG,Other,DE,Single Adults,OTHER,Title 8,10
2020,FYTD,AUG,Other,DE,Single Adults,PHILIPPINES,Title 8,12
2020,FYTD,AUG,Other,DE,Single Adults,RUSSIA,Title 8,4
2020,FYTD,AUG,Other,DE,Single Adults,TURKEY,Title 8,1
