Genus,Species,Date,Locality
Catharus,fuscescens,1986-05-06,MP
Catharus,fuscescens,1986-05-06,MP
Catharus,fuscescens,1986-05-06,MP
Catharus,fuscescens,1986-05-06,MP
Catharus,fuscescens,1986-05-07,MP
Catharus,fuscescens,1986-05-07,MP
Catharus,fuscescens,1986-05-12,MP
Catharus,fuscescens,1986-05-14,MP
Catharus,fuscescens,1986-05-16,MP
Catharus,fuscescens,1986-05-16,MP
Catharus,fuscescens,1986-05-17,MP
Catharus,fuscescens,1986-05-17,MP
Catharus,fuscescens,1986-05-19,MP
Catharus,fuscescens,1986-05-23,MP
Catharus,fuscescens,1986-05-24,MP
Catharus,fuscescens,1986-05-26,MP
Catharus,fuscescens,1986-05-30,MP
Catharus,fuscescens,1986-08-24,MP
Catharus,fuscescens,1986-08-28,MP
Catharus,fuscescens,1986-08-28,MP
Catharus,fuscescens,1986-09-12,MP
Catharus,fuscescens,1987-05-09,MP
Catharus,fuscescens,1987-05-09,MP
Catharus,fuscescens,1987-05-11,MP
Catharus,fuscescens,1987-05-11,MP
Catharus,fuscescens,1987-05-14,MP
Catharus,fuscescens,1987-05-19,MP
Catharus,fuscescens,1987-05-21,MP
Catharus,fuscescens,1987-08-30,MP
Catharus,fuscescens,1987-08-31,CHI
Catharus,fuscescens,1987-08-31,MP
Catharus,fuscescens,1987-09-08,MP
Catharus,fuscescens,1988-05-09,MP
Catharus,fuscescens,1988-05-09,MP
Catharus,fuscescens,1988-05-10,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-13,MP
Catharus,fuscescens,1988-05-14,MP
Catharus,fuscescens,1988-05-14,MP
Catharus,fuscescens,1988-05-14,MP
Catharus,fuscescens,1988-05-14,MP
Catharus,fuscescens,1988-05-15,MP
Catharus,fuscescens,1988-05-15,MP
Catharus,fuscescens,1988-05-15,MP
Catharus,fuscescens,1988-05-16,MP
Catharus,fuscescens,1988-05-16,MP
Catharus,fuscescens,1988-05-16,MP
Catharus,fuscescens,1988-05-16,MP
Catharus,fuscescens,1988-05-28,MP
Catharus,fuscescens,1988-05-28,MP
Catharus,fuscescens,1988-08-25,MP
Catharus,fuscescens,1988-08-25,MP
Catharus,fuscescens,1988-08-26,MP
Catharus,fuscescens,1988-08-30,MP
Catharus,fuscescens,1988-08-30,MP
Catharus,fuscescens,1988-08-30,MP
Catharus,fuscescens,1988-08-31,MP
Catharus,fuscescens,1988-09-01,MP
Catharus,fuscescens,1989-05-04,MP
Catharus,fuscescens,1989-05-24,MP
Catharus,fuscescens,1989-08-30,MP
Catharus,fuscescens,1989-09-07,MP
Catharus,fuscescens,1989-09-09,MP
Catharus,fuscescens,1990-04-27,MP
Catharus,fuscescens,1990-04-28,MP
Catharus,fuscescens,1990-05-07,MP
Catharus,fuscescens,1990-05-07,MP
Catharus,fuscescens,1990-05-07,MP
Catharus,fuscescens,1990-05-07,MP
Catharus,fuscescens,1990-05-07,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-08,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-09,MP
Catharus,fuscescens,1990-05-12,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-15,MP
Catharus,fuscescens,1990-05-16,MP
Catharus,fuscescens,1990-05-17,MP
Catharus,fuscescens,1990-05-17,MP
Catharus,fuscescens,1990-05-17,MP
Catharus,fuscescens,1990-05-20,MP
Catharus,fuscescens,1990-05-20,MP
Catharus,fuscescens,1990-05-21,MP
Catharus,fuscescens,1990-05-21,MP
Catharus,fuscescens,1990-05-22,CHI
Catharus,fuscescens,1990-05-24,MP
Catharus,fuscescens,1990-05-25,MP
Catharus,fuscescens,1990-05-25,MP
Catharus,fuscescens,1990-08-27,MP
Catharus,fuscescens,1990-08-28,MP
Catharus,fuscescens,1990-09-07,MP
Catharus,fuscescens,1990-09-07,MP
Catharus,fuscescens,1991-05-09,MP
Catharus,fuscescens,1991-05-09,MP
Catharus,fuscescens,1991-05-27,MP
Catharus,fuscescens,1991-08-23,MP
Catharus,fuscescens,1991-08-30,MP
Catharus,fuscescens,1991-09-10,MP
Catharus,fuscescens,1991-09-16,MP
Catharus,fuscescens,1992-05-02,MP
Catharus,fuscescens,1992-05-11,MP
Catharus,fuscescens,1992-05-12,MP
Catharus,fuscescens,1992-05-12,MP
Catharus,fuscescens,1992-05-12,MP
Catharus,fuscescens,1992-05-12,MP
Catharus,fuscescens,1992-05-13,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-17,MP
Catharus,fuscescens,1992-05-21,MP
Catharus,fuscescens,1992-08-30,MP
Catharus,fuscescens,1992-08-30,MP
Catharus,fuscescens,1992-08-31,MP
Catharus,fuscescens,1992-09-09,MP
Catharus,fuscescens,1992-09-09,MP
Catharus,fuscescens,1992-09-10,MP
Catharus,fuscescens,1992-09-20,MP
Catharus,fuscescens,1993-05-05,MP
Catharus,fuscescens,1993-05-10,MP
Catharus,fuscescens,1993-05-11,MP
Catharus,fuscescens,1993-05-15,MP
Catharus,fuscescens,1993-05-15,MP
Catharus,fuscescens,1993-05-15,MP
Catharus,fuscescens,1993-05-16,MP
Catharus,fuscescens,1993-05-17,MP
Catharus,fuscescens,1993-05-17,MP
Catharus,fuscescens,1993-05-23,MP
Catharus,fuscescens,1993-05-24,MP
Catharus,fuscescens,1993-05-24,MP
Catharus,fuscescens,1993-05-24,MP
Catharus,fuscescens,1993-05-24,MP
Catharus,fuscescens,1993-05-28,MP
Catharus,fuscescens,1993-08-21,CHI
Catharus,fuscescens,1993-09-10,MP
Catharus,fuscescens,1993-09-10,MP
Catharus,fuscescens,1994-05-05,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-09,MP
Catharus,fuscescens,1994-05-10,MP
Catharus,fuscescens,1994-05-10,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-11,MP
Catharus,fuscescens,1994-05-12,MP
Catharus,fuscescens,1994-08-25,MP
Catharus,fuscescens,1994-08-28,MP
Catharus,fuscescens,1994-08-30,MP
Catharus,fuscescens,1995-05-10,MP
Catharus,fuscescens,1995-05-10,MP
Catharus,fuscescens,1995-05-10,MP
Catharus,fuscescens,1995-05-14,MP
Catharus,fuscescens,1995-05-14,MP
Catharus,fuscescens,1995-05-17,MP
Catharus,fuscescens,1995-05-17,MP
Catharus,fuscescens,1995-05-17,MP
Catharus,fuscescens,1995-05-17,MP
Catharus,fuscescens,1995-05-20,MP
Catharus,fuscescens,1995-05-21,MP
Catharus,fuscescens,1995-05-21,MP
Catharus,fuscescens,1995-05-21,MP
Catharus,fuscescens,1995-05-23,MP
Catharus,fuscescens,1995-08-30,MP
Catharus,fuscescens,1996-05-04,MP
Catharus,fuscescens,1996-05-09,MP
Catharus,fuscescens,1996-05-10,MP
Catharus,fuscescens,1996-05-10,MP
Catharus,fuscescens,1996-05-10,MP
Catharus,fuscescens,1996-05-17,MP
Catharus,fuscescens,1996-05-17,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-18,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-19,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-20,MP
Catharus,fuscescens,1996-05-23,MP
Catharus,fuscescens,1996-08-22,MP
Catharus,fuscescens,1997-05-05,MP
Catharus,fuscescens,1997-05-11,MP
Catharus,fuscescens,1997-05-17,MP
Catharus,fuscescens,1997-05-17,MP
Catharus,fuscescens,1997-05-17,MP
Catharus,fuscescens,1997-05-17,MP
Catharus,fuscescens,1997-05-17,MP
Catharus,fuscescens,1997-05-17,MP
Catharus,fuscescens,1998-05-16,MP
Catharus,fuscescens,1998-05-16,MP
Catharus,fuscescens,1998-05-16,MP
Catharus,fuscescens,1998-05-16,MP
Catharus,fuscescens,1998-05-17,MP
Catharus,fuscescens,1998-05-18,MP
Catharus,fuscescens,1998-05-29,MP
Catharus,fuscescens,1998-05-31,MP
Catharus,fuscescens,1998-08-25,CHI
Catharus,fuscescens,1998-09-03,MP
Catharus,fuscescens,1998-09-07,MP
Catharus,fuscescens,1998-09-07,MP
Catharus,fuscescens,1999-05-18,MP
Catharus,fuscescens,1999-05-18,MP
Catharus,fuscescens,1999-05-18,MP
Catharus,fuscescens,1999-05-18,MP
Catharus,fuscescens,2000-05-01,MP
Catharus,fuscescens,2000-05-04,MP
Catharus,fuscescens,2000-05-04,MP
Catharus,fuscescens,2000-05-04,MP
Catharus,fuscescens,2000-05-05,MP
Catharus,fuscescens,2000-05-13,MP
Catharus,fuscescens,2000-05-14,MP
Catharus,fuscescens,2000-05-15,MP
Catharus,fuscescens,2000-09-08,MP
Catharus,fuscescens,2000-09-08,MP
Catharus,fuscescens,2000-09-09,MP
Catharus,fuscescens,2000-09-09,MP
Catharus,fuscescens,2000-09-09,MP
Catharus,fuscescens,2000-09-09,MP
Catharus,fuscescens,2000-09-26,MP
Catharus,fuscescens,2001-05-10,MP
Catharus,fuscescens,2001-05-15,MP
Catharus,fuscescens,2001-05-23,MP
Catharus,fuscescens,2001-08-31,MP
Catharus,fuscescens,2002-05-06,MP
Catharus,fuscescens,2002-05-06,MP
Catharus,fuscescens,2002-05-06,MP
Catharus,fuscescens,2002-05-06,MP
Catharus,fuscescens,2002-05-06,MP
Catharus,fuscescens,2002-05-06,MP
Catharus,fuscescens,2002-05-07,MP
Catharus,fuscescens,2002-05-07,MP
Catharus,fuscescens,2002-05-07,MP
Catharus,fuscescens,2002-05-07,MP
Catharus,fuscescens,2002-05-09,MP
Catharus,fuscescens,2002-05-16,MP
Catharus,fuscescens,2002-09-02,CHI
Catharus,fuscescens,2002-09-21,MP
Catharus,fuscescens,2002-10-05,MP
Catharus,fuscescens,2003-05-11,MP
Catharus,fuscescens,2003-05-11,MP
Catharus,fuscescens,2003-05-11,MP
Catharus,fuscescens,2003-05-11,MP
Catharus,fuscescens,2003-05-13,MP
Catharus,fuscescens,2003-05-15,MP
Catharus,fuscescens,2003-09-08,CHI
Catharus,fuscescens,2003-09-15,CHI
Catharus,fuscescens,2004-05-10,MP
Catharus,fuscescens,2004-05-12,MP
Catharus,fuscescens,2004-05-14,MP
Catharus,fuscescens,2004-05-17,MP
Catharus,fuscescens,2004-05-18,MP
Catharus,fuscescens,2004-05-18,MP
Catharus,fuscescens,2004-08-28,MP
Catharus,fuscescens,2004-09-04,CHI
Catharus,fuscescens,2004-09-13,MP
Catharus,fuscescens,2004-09-14,MP
Catharus,fuscescens,2005-05-09,CHI
Catharus,fuscescens,2005-05-09,MP
Catharus,fuscescens,2005-05-10,CHI
Catharus,fuscescens,2005-05-14,CHI
Catharus,fuscescens,2005-05-17,CHI
Catharus,fuscescens,2005-08-25,CHI
Catharus,fuscescens,2005-08-31,CHI
Catharus,fuscescens,2005-09-04,CHI
Catharus,fuscescens,2006-05-04,CHI
Catharus,fuscescens,2006-05-09,CHI
Catharus,fuscescens,2006-05-10,CHI
Catharus,fuscescens,2006-05-10,CHI
Catharus,fuscescens,2006-05-10,CHI
Catharus,fuscescens,2006-05-17,CHI
Catharus,fuscescens,2006-05-18,MP
Catharus,fuscescens,2006-05-20,CHI
Catharus,fuscescens,2006-08-22,CHI
Catharus,fuscescens,2006-08-27,CHI
Catharus,fuscescens,2006-08-28,CHI
Catharus,fuscescens,2006-09-02,CHI
Catharus,fuscescens,2006-09-04,CHI
Catharus,fuscescens,2006-09-04,MP
Catharus,fuscescens,2006-09-06,MP
Catharus,fuscescens,2006-09-14,CHI
Catharus,fuscescens,2006-09-18,CHI
Catharus,fuscescens,2006-09-21,CHI
Catharus,fuscescens,2007-05-08,CHI
Catharus,fuscescens,2007-05-08,CHI
Catharus,fuscescens,2007-05-09,CHI
Catharus,fuscescens,2007-05-10,CHI
Catharus,fuscescens,2007-05-11,CHI
Catharus,fuscescens,2007-05-15,MP
Catharus,fuscescens,2007-05-24,MP
Catharus,fuscescens,2007-08-24,CHI
Catharus,fuscescens,2007-08-25,CHI
Catharus,fuscescens,2007-08-26,CHI
Catharus,fuscescens,2007-08-26,CHI
Catharus,fuscescens,2007-08-26,CHI
Catharus,fuscescens,2007-08-31,CHI
Catharus,fuscescens,2007-09-03,MP
Catharus,fuscescens,2008-05-05,MP
Catharus,fuscescens,2008-05-06,CHI
Catharus,fuscescens,2008-05-07,MP
Catharus,fuscescens,2008-05-07,MP
Catharus,fuscescens,2008-05-14,CHI
Catharus,fuscescens,2008-05-17,MP
Catharus,fuscescens,2008-05-22,MP
Catharus,fuscescens,2008-05-24,CHI
Catharus,fuscescens,2008-08-30,CHI
Catharus,fuscescens,2008-08-30,CHI
Catharus,fuscescens,2008-08-30,CHI
Catharus,fuscescens,2008-08-31,CHI
Catharus,fuscescens,2008-09-07,CHI
Catharus,fuscescens,2008-09-08,MP
Catharus,fuscescens,2008-09-08,CHI
Catharus,fuscescens,2008-09-08,CHI
Catharus,fuscescens,2008-09-09,MP
Catharus,fuscescens,2008-09-18,CHI
Catharus,fuscescens,2009-04-30,CHI
Catharus,fuscescens,2009-05-08,CHI
Catharus,fuscescens,2009-05-08,MP
Catharus,fuscescens,2009-05-09,MP
Catharus,fuscescens,2009-05-09,MP
Catharus,fuscescens,2009-05-09,MP
Catharus,fuscescens,2009-05-09,MP
Catharus,fuscescens,2009-05-09,MP
Catharus,fuscescens,2009-05-13,CHI
Catharus,fuscescens,2009-05-14,MP
Catharus,fuscescens,2009-05-16,CHI
Catharus,fuscescens,2009-05-20,MP
Catharus,fuscescens,2009-08-22,CHI
Catharus,fuscescens,2009-08-29,CHI
Catharus,fuscescens,2009-08-31,CHI
Catharus,fuscescens,2009-09-04,CHI
Catharus,fuscescens,2009-09-04,CHI
Catharus,fuscescens,2009-09-07,MP
Catharus,fuscescens,2009-09-10,CHI
Catharus,fuscescens,2009-09-12,CHI
Catharus,fuscescens,2010-05-05,CHI
Catharus,fuscescens,2010-05-11,MP
Catharus,fuscescens,2010-05-14,MP
Catharus,fuscescens,2010-05-14,CHI
Catharus,fuscescens,2010-05-15,MP
Catharus,fuscescens,2010-05-16,CHI
Catharus,fuscescens,2010-05-26,CHI
Catharus,fuscescens,2010-09-02,CHI
Catharus,fuscescens,2010-09-02,MP
Catharus,fuscescens,2010-09-03,CHI
Catharus,fuscescens,2010-09-03,CHI
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-03,MP
Catharus,fuscescens,2010-09-04,CHI
Catharus,fuscescens,2010-09-05,CHI
Catharus,fuscescens,2010-09-06,MP
Catharus,fuscescens,2010-09-08,CHI
Catharus,fuscescens,2010-09-10,CHI
Catharus,fuscescens,2010-09-12,CHI
Catharus,fuscescens,2010-09-12,CHI
Catharus,fuscescens,2010-09-13,CHI
Catharus,fuscescens,2010-09-22,CHI
Catharus,fuscescens,2011-05-10,CHI
Catharus,fuscescens,2011-05-12,CHI
Catharus,fuscescens,2011-05-12,CHI
Catharus,fuscescens,2011-05-13,CHI
Catharus,fuscescens,2011-05-20,CHI
Catharus,fuscescens,2011-08-25,CHI
Catharus,fuscescens,2011-09-04,MP
Catharus,fuscescens,2011-09-04,CHI
Catharus,fuscescens,2011-09-04,CHI
Catharus,fuscescens,2011-09-04,CHI
Catharus,fuscescens,2011-09-04,CHI
Catharus,fuscescens,2011-09-04,CHI
Catharus,fuscescens,2011-09-04,CHI
Catharus,fuscescens,2011-09-05,CHI
Catharus,fuscescens,2011-09-09,CHI
Catharus,fuscescens,2011-09-10,CHI
Catharus,fuscescens,2011-09-13,MP
Catharus,fuscescens,2011-09-13,CHI
Catharus,fuscescens,2011-09-14,CHI
Catharus,fuscescens,2011-09-19,CHI
Catharus,fuscescens,2011-09-20,CHI
Catharus,fuscescens,2011-09-20,CHI
Catharus,fuscescens,2011-09-20,CHI
Catharus,fuscescens,2011-09-23,CHI
Catharus,fuscescens,2011-09-25,CHI
Catharus,fuscescens,2012-05-04,MP
Catharus,fuscescens,2012-05-13,CHI
Catharus,fuscescens,2012-05-21,CHI
Catharus,fuscescens,2012-08-23,CHI
Catharus,fuscescens,2012-08-27,CHI
Catharus,fuscescens,2012-08-28,MP
Catharus,fuscescens,2012-08-31,MP
Catharus,fuscescens,2012-09-05,CHI
Catharus,fuscescens,2012-09-06,MP
Catharus,fuscescens,2012-09-13,MP
Catharus,fuscescens,2012-09-13,MP
Catharus,fuscescens,2012-09-22,CHI
Catharus,fuscescens,2013-04-30,MP
Catharus,fuscescens,2013-05-16,CHI
Catharus,fuscescens,2013-05-20,MP
Catharus,fuscescens,2013-05-20,CHI
Catharus,fuscescens,2013-08-29,CHI
Catharus,fuscescens,2013-08-29,CHI
Catharus,fuscescens,2013-08-30,CHI
Catharus,fuscescens,2013-09-02,CHI
Catharus,fuscescens,2013-09-03,CHI
Catharus,fuscescens,2013-09-05,CHI
Catharus,fuscescens,2013-09-05,CHI
Catharus,fuscescens,2013-09-05,MP
Catharus,fuscescens,2013-09-06,MP
Catharus,fuscescens,2013-09-11,MP
Catharus,fuscescens,2013-09-11,MP
Catharus,fuscescens,2013-09-13,CHI
Catharus,fuscescens,2013-09-16,CHI
Catharus,fuscescens,2013-09-29,CHI
Catharus,fuscescens,2013-09-29,CHI
Catharus,fuscescens,2014-05-08,CHI
Catharus,fuscescens,2014-05-08,CHI
Catharus,fuscescens,2014-05-09,MP
Catharus,fuscescens,2014-05-09,MP
Catharus,fuscescens,2014-05-10,MP
Catharus,fuscescens,2014-05-13,CHI
Catharus,fuscescens,2014-05-20,MP
Catharus,fuscescens,2014-05-20,CHI
Catharus,fuscescens,2014-05-26,MP
Catharus,fuscescens,2014-05-31,MP
Catharus,fuscescens,2014-08-22,MP
Catharus,fuscescens,2014-08-31,CHI
Catharus,fuscescens,2014-08-31,CHI
Catharus,fuscescens,2014-08-31,CHI
Catharus,fuscescens,2014-09-02,CHI
Catharus,fuscescens,2014-09-02,CHI
Catharus,fuscescens,2014-09-02,CHI
Catharus,fuscescens,2014-09-03,CHI
Catharus,fuscescens,2014-09-03,CHI
Catharus,fuscescens,2014-09-04,CHI
Catharus,fuscescens,2014-09-07,CHI
Catharus,fuscescens,2014-09-07,CHI
Catharus,fuscescens,2014-09-11,CHI
Catharus,fuscescens,2015-05-04,MP
Catharus,fuscescens,2015-05-08,CHI
Catharus,fuscescens,2015-05-08,CHI
Catharus,fuscescens,2015-05-08,MP
Catharus,fuscescens,2015-05-08,CHI
Catharus,fuscescens,2015-05-13,CHI
Catharus,fuscescens,2015-05-15,CHI
Catharus,fuscescens,2015-05-15,CHI
Catharus,fuscescens,2015-05-16,MP
Catharus,fuscescens,2015-05-17,MP
Catharus,fuscescens,2015-05-18,MP
Catharus,fuscescens,2015-05-18,MP
Catharus,fuscescens,2015-05-18,CHI
Catharus,fuscescens,2015-08-23,CHI
Catharus,fuscescens,2015-08-28,CHI
Catharus,fuscescens,2015-08-29,MP
Catharus,fuscescens,2015-08-31,CHI
Catharus,fuscescens,2015-09-01,CHI
Catharus,fuscescens,2015-09-01,MP
Catharus,fuscescens,2015-09-02,CHI
Catharus,fuscescens,2015-09-02,CHI
Catharus,fuscescens,2015-09-03,CHI
Catharus,fuscescens,2015-09-03,CHI
Catharus,fuscescens,2015-09-03,CHI
Catharus,fuscescens,2015-09-03,MP
Catharus,fuscescens,2015-09-05,CHI
Catharus,fuscescens,2015-09-08,CHI
Catharus,fuscescens,2015-09-08,CHI
Catharus,fuscescens,2015-09-08,CHI
Catharus,fuscescens,2015-09-08,MP
Catharus,fuscescens,2015-09-10,CHI
Catharus,fuscescens,2015-09-11,MP
Catharus,fuscescens,2015-09-19,CHI
Catharus,fuscescens,2016-05-13,MP
Catharus,fuscescens,2016-08-30,MP
Catharus,fuscescens,2016-09-08,MP
Catharus,fuscescens,2016-09-08,CHI
Catharus,fuscescens,2016-09-08,CHI
Catharus,fuscescens,2016-09-11,MP
Catharus,fuscescens,2016-09-12,CHI
Catharus,fuscescens,2016-09-15,CHI
Catharus,guttatus,1978-09-28,MP
Catharus,guttatus,1978-09-28,MP
Catharus,guttatus,1978-10-06,MP
Catharus,guttatus,1978-10-06,MP
Catharus,guttatus,1978-10-06,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-10,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-13,MP
Catharus,guttatus,1978-10-24,MP
Catharus,guttatus,1978-10-24,MP
Catharus,guttatus,1978-10-24,MP
Catharus,guttatus,1978-10-24,MP
Catharus,guttatus,1978-10-26,MP
Catharus,guttatus,1978-10-30,MP
Catharus,guttatus,1978-10-30,MP
Catharus,guttatus,1979-04-13,MP
Catharus,guttatus,1979-04-13,MP
Catharus,guttatus,1979-04-13,MP
Catharus,guttatus,1979-04-13,MP
Catharus,guttatus,1979-04-13,MP
Catharus,guttatus,1979-04-14,MP
Catharus,guttatus,1979-04-19,MP
Catharus,guttatus,1979-04-19,MP
Catharus,guttatus,1979-04-19,MP
Catharus,guttatus,1979-04-23,MP
Catharus,guttatus,1979-04-27,MP
Catharus,guttatus,1979-05-02,MP
Catharus,guttatus,1979-05-04,MP
Catharus,guttatus,1979-05-07,MP
Catharus,guttatus,1979-09-30,MP
Catharus,guttatus,1979-10-04,MP
Catharus,guttatus,1979-10-04,MP
Catharus,guttatus,1979-10-04,MP
Catharus,guttatus,1979-10-05,MP
Catharus,guttatus,1979-10-06,MP
Catharus,guttatus,1979-10-06,MP
Catharus,guttatus,1979-10-06,MP
Catharus,guttatus,1979-10-09,MP
Catharus,guttatus,1979-10-10,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-12,MP
Catharus,guttatus,1979-10-14,MP
Catharus,guttatus,1979-10-14,MP
Catharus,guttatus,1979-10-14,MP
Catharus,guttatus,1979-10-14,MP
Catharus,guttatus,1979-10-15,MP
Catharus,guttatus,1979-10-15,MP
