event,host_city,year,host_country,event_url,section,artist,song,artist_url,image_url,artist_country,country_emoji,running_order,total_points,rank,rank_ordinal,qualified,winner
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Stefania,Last Dance,https://eurovision.tv/participant/stefania-2021,https://static.eurovision.tv/hb-cgi/images/92f1a64c-00db-4876-a8b5-cc4baed25c2c/avatar_small.jpg,Greece,:flag_gr:,4,184,6,6th,TRUE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Hurricane,Loco Loco,https://eurovision.tv/participant/hurricane-2021,https://static.eurovision.tv/hb-cgi/images/92f1a994-93bf-44cf-9e38-d62747443127/avatar_small.jpg,Serbia,:flag_rs:,9,124,8,8th,TRUE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Senhit,Adrenalina,https://eurovision.tv/participant/senhit-2021,https://static.eurovision.tv/hb-cgi/images/92f1a95a-b0b5-47ec-aa67-efb98dbc79fb/avatar_small.jpg,San Marino,:flag_sm:,1,118,9,9th,TRUE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Anxhela Peristeri,Karma,https://eurovision.tv/participant/anxhela-peristeri-2021,https://static.eurovision.tv/hb-cgi/images/92efae07-1502-4c59-ba25-105873729eda/avatar_small.jpg,Albania,:flag_al:,11,112,10,10th,TRUE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Fyr Og Flamme,Øve Os På Hinanden,https://eurovision.tv/participant/fyr-og-flamme-2021,https://static.eurovision.tv/hb-cgi/images/92efacb1-1937-410d-9f16-f8f7d7524ef6/avatar_small.jpg,Denmark,:flag_dk:,17,89,11,11th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Vincent Bueno,Amen,https://eurovision.tv/participant/vincent-bueno-2021,https://static.eurovision.tv/hb-cgi/images/92efae54-8275-42e7-99b5-6affe952ff80/avatar_small.jpg,Austria,:flag_at:,5,66,12,12th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Uku Suviste,The Lucky One,https://eurovision.tv/participant/uku-suviste-2021,https://static.eurovision.tv/hb-cgi/images/901ea9fa-299f-483f-affd-c96109e9555c/avatar_small.jpeg,Estonia,:flag_ee:,2,58,13,13th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,RAFAŁ,The Ride,https://eurovision.tv/participant/rafal-2021,https://static.eurovision.tv/hb-cgi/images/92ead8b5-6d9e-4b02-9334-604755026aa1/avatar_small.jpg,Poland,:flag_pl:,6,35,14,14th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Benny Cristo,omaga,https://eurovision.tv/participant/benny-cristo-2021,https://static.eurovision.tv/hb-cgi/images/93694847-673f-4ff3-93bc-3b875b412a73/avatar_small.jpg,Czech Republic,:flag_cz:,3,23,15,15th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Tornike Kipiani,You,https://eurovision.tv/participant/tornike-kipiani-2021,https://static.eurovision.tv/hb-cgi/images/92f5dea5-8c3b-4d06-9116-9ccb2773ae13/avatar_small.jpg,Georgia,:flag_ge:,10,16,16,16th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Natalia Gordienko,SUGAR,https://eurovision.tv/participant/natalia-gordienko-2021,https://static.eurovision.tv/hb-cgi/images/92f1a84e-77d5-4a2a-a49a-00f45b8cab7d/avatar_small.jpg,Moldova,:flag_md:,7,179,7,7th,TRUE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,second-semi-final,Samanta Tīna,The Moon Is Rising,https://eurovision.tv/participant/samanta-tina-2021,https://static.eurovision.tv/hb-cgi/images/92f1a790-a926-4afa-bfb6-5527a8e8dd1e/avatar_small.jpg,Latvia,:flag_lv:,15,14,17,17th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Måneskin,Zitti E Buoni,https://eurovision.tv/participant/maneskin-2021,https://static.eurovision.tv/hb-cgi/images/92f1a74f-b230-455c-9833-4667eb612abc/avatar_small.jpg,Italy,:flag_it:,24,524,1,1st,FALSE,TRUE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Barbara Pravi,Voilà,https://eurovision.tv/participant/barbara-pravi-2021,https://static.eurovision.tv/hb-cgi/images/92efac2a-8ca2-4e4d-bc6c-d58b09ba2b95/avatar_small.jpg,France,:flag_fr:,20,499,2,2nd,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Go_A,Shum,https://eurovision.tv/participant/go-a-2021,https://static.eurovision.tv/hb-cgi/images/92f1ab17-2246-44a1-a495-155e51acbb78/avatar_small.jpg,Ukraine,:flag_ua:,19,364,5,5th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Destiny,Je Me Casse,https://eurovision.tv/participant/destiny-2021,https://static.eurovision.tv/hb-cgi/images/92f1a818-cc76-4466-b494-f5b137a514e5/avatar_small.jpg,Malta,:flag_mt:,6,255,7,7th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,The Roop,Discoteque,https://eurovision.tv/participant/the-roop-2021,https://static.eurovision.tv/hb-cgi/images/92f1a7d3-5db6-4131-ad8c-0aa4e204c735/avatar_small.jpg,Lithuania,:flag_lt:,18,220,8,8th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Manizha,Russian Woman,https://eurovision.tv/participant/manizha-2021,https://static.eurovision.tv/hb-cgi/images/92e74384-875b-4608-abf9-ad344db17de0/avatar_small.jpg,Russia,:flag_ru:,5,204,9,9th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,VICTORIA,Growing Up Is Getting Old,https://eurovision.tv/participant/victoria-2021,https://static.eurovision.tv/hb-cgi/images/92efadcb-9dcd-4efc-82ad-4aa1d398e028/avatar_small.jpg,Bulgaria,:flag_bg:,17,170,11,11th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Tusse,Voices,https://eurovision.tv/participant/tusse-2021,https://static.eurovision.tv/hb-cgi/images/92fb67ff-3d74-49dc-aa8a-2df9fd614c2d/avatar_small.jpg,Sweden,:flag_se:,25,109,14,14th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Hurricane,Loco Loco,https://eurovision.tv/participant/hurricane-2021,https://static.eurovision.tv/hb-cgi/images/92f1a994-93bf-44cf-9e38-d62747443127/avatar_small.jpg,Serbia,:flag_rs:,8,102,15,15th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Elena Tsagrinou,El Diablo,https://eurovision.tv/participant/elena-tsagrinou-2021,https://static.eurovision.tv/hb-cgi/images/92efad53-4a42-4ee0-9a0c-609c6f031b19/avatar_small.jpg,Cyprus,:flag_cy:,1,94,16,16th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Eden Alene,Set Me Free,https://eurovision.tv/participant/eden-alene-2021,https://static.eurovision.tv/hb-cgi/images/92f1a70a-b901-40c7-8c96-5b2d875a6ab5/avatar_small.jpg,Israel,:flag_il:,3,93,17,17th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,TIX,Fallen Angel,https://eurovision.tv/participant/tix-2021,https://static.eurovision.tv/hb-cgi/images/92c78b55-4caa-4d8f-9781-7dfee7983b30/avatar_small.jpg,Norway,:flag_no:,22,75,18,18th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Hooverphonic,The Wrong Place,https://eurovision.tv/participant/hooverphonic-2021,https://static.eurovision.tv/hb-cgi/images/92de8a0a-1507-4677-ba7a-d52be4c4a9d4/avatar_small.jpg,Belgium,:flag_be:,4,74,19,19th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Efendi,Mata Hari,https://eurovision.tv/participant/efendi-2021,https://static.eurovision.tv/hb-cgi/images/92f0dcd1-b608-4ed3-88b8-7678ac4a034d/avatar_small.jpg,Azerbaijan,:flag_az:,21,65,20,20th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Jeangu Macrooy,Birth Of A New Age,https://eurovision.tv/participant/jeangu-macrooy-2021,https://static.eurovision.tv/hb-cgi/images/93214c83-03f5-4784-bc22-7fdaa1fe357a/avatar_small.jpg,Netherlands,:flag_nl:,23,11,23,23rd,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Daði og Gagnamagnið,10 Years,https://eurovision.tv/participant/dadi-og-gagnamagnid-2021,https://static.eurovision.tv/hb-cgi/images/92f1a684-36e3-4fe4-8195-7f991d707b90/avatar_small.jpg,Iceland,:flag_is:,12,378,4,4th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Blind Channel,Dark Side,https://eurovision.tv/participant/blind-channel-2021,https://static.eurovision.tv/hb-cgi/images/92efac7c-4877-460d-a155-4c0c01c794c4/avatar_small.jpg,Finland,:flag_fi:,16,301,6,6th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Stefania,Last Dance,https://eurovision.tv/participant/stefania-2021,https://static.eurovision.tv/hb-cgi/images/92f1a64c-00db-4876-a8b5-cc4baed25c2c/avatar_small.jpg,Greece,:flag_gr:,10,170,10,10th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,The Black Mamba,Love Is On My Side,https://eurovision.tv/participant/the-black-mamba-2021,https://static.eurovision.tv/hb-cgi/images/92f1a915-efe2-4c27-8cfb-688f0febe9e6/avatar_small.jpg,Portugal,:flag_pt:,7,153,12,12th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Natalia Gordienko,SUGAR,https://eurovision.tv/participant/natalia-gordienko-2021,https://static.eurovision.tv/hb-cgi/images/92f1a84e-77d5-4a2a-a49a-00f45b8cab7d/avatar_small.jpg,Moldova,:flag_md:,14,115,13,13th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Senhit,Adrenalina,https://eurovision.tv/participant/senhit-2021,https://static.eurovision.tv/hb-cgi/images/92f1a95a-b0b5-47ec-aa67-efb98dbc79fb/avatar_small.jpg,San Marino,:flag_sm:,26,50,22,22nd,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Gjon's Tears,Tout l'Univers,https://eurovision.tv/participant/gjons-tears-2021,https://static.eurovision.tv/hb-cgi/images/92f1aa88-d6c7-49fa-91f8-ad1981b355bb/avatar_small.jpg,Switzerland,:flag_ch:,11,432,3,3rd,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Anxhela Peristeri,Karma,https://eurovision.tv/participant/anxhela-peristeri-2021,https://static.eurovision.tv/hb-cgi/images/92efae07-1502-4c59-ba25-105873729eda/avatar_small.jpg,Albania,:flag_al:,2,57,21,21st,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Blas Cantó,Voy A Quedarme,https://eurovision.tv/participant/blas-canto-2021,https://static.eurovision.tv/hb-cgi/images/92f1aa44-5eaa-498d-8c77-058b5cc04802/avatar_small.jpg,Spain,:flag_es:,13,6,24,24th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,Jendrik,I Don't Feel Hate,https://eurovision.tv/participant/jendrik-sigwart-2021,https://static.eurovision.tv/hb-cgi/images/92a8d5b3-d66d-44a9-b95b-29ebf033672d/avatar_small.jpg,Germany,:flag_de:,15,3,25,25th,FALSE,FALSE
Rotterdam 2021,Rotterdam,2021,Netherlands,https://eurovision.tv/event/rotterdam-2021,grand-final,James Newman,Embers,https://eurovision.tv/participant/james-newman-2021,https://static.eurovision.tv/hb-cgi/images/92f1ab58-348d-4854-acfb-df8744e3bf3c/avatar_small.jpg,United Kingdom,:flag_gb:,9,0,26,26th,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Ana Soklič,Voda,https://eurovision.tv/participant/ana-soklic,https://static.eurovision.tv/hb-cgi/images/901af45e-32b3-46f2-81e1-92d854ebadde/avatar_small.jpeg,Slovenia,:flag_si:,5,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Ulrikke,Attention,https://eurovision.tv/participant/ulrikke,https://static.eurovision.tv/hb-cgi/images/901b06f6-0d75-4112-a411-697b628fbdc7/avatar_small.jpeg,Norway,:flag_no:,14,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Eden Alene,Feker Libi,https://eurovision.tv/participant/eden-alene,https://static.eurovision.tv/hb-cgi/images/9000527b-080e-4981-8a05-191c9848f840/avatar_small.jpeg,Israel,:flag_il:,15,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Sandro,Running,https://eurovision.tv/participant/sandro,https://static.eurovision.tv/hb-cgi/images/900c790a-b711-48a0-9987-9be788e2bf43/avatar_small.jpeg,Cyprus,:flag_cy:,13,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Efendi,Cleopatra,https://eurovision.tv/participant/efendi,https://static.eurovision.tv/hb-cgi/images/900c6748-fdd4-43f8-8f80-63d343d0a723/avatar_small.jpeg,Azerbaijan,:flag_az:,12,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Go_A,Solovey,https://eurovision.tv/participant/go_a,https://static.eurovision.tv/hb-cgi/images/900d61fa-2773-4ebb-a294-3f203229f00c/avatar_small.jpeg,Ukraine,:flag_ua:,17,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Hooverphonic,Release Me,https://eurovision.tv/participant/hooverphonic-1,https://static.eurovision.tv/hb-cgi/images/8ec984e0-e133-49f9-bf26-71a555a56f36/avatar_small.jpeg,Belgium,:flag_be:,9,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Little Big,Uno,https://eurovision.tv/participant/little-big,https://static.eurovision.tv/hb-cgi/images/8ffd1f05-450e-409a-80b2-72de55937b87/avatar_small.png,Russia,:flag_ru:,8,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Vasil,YOU,https://eurovision.tv/participant/vasil,https://static.eurovision.tv/hb-cgi/images/9002b09a-fbae-4d03-bdc6-8313ab0dfd13/avatar_small.jpeg,North Macedonia,:flag_mk:,4,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,The Roop,On Fire,https://eurovision.tv/participant/the-roop,https://static.eurovision.tv/hb-cgi/images/8ffabd1c-dc65-444e-825f-7527870233e7/avatar_small.jpeg,Lithuania,:flag_lt:,6,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Montaigne,Don't Break Me,https://eurovision.tv/participant/montaigne,https://static.eurovision.tv/hb-cgi/images/8fce584b-6a67-435b-947a-c01273f72faa/avatar_small.png,Australia,:flag_au:,3,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Lesley Roy,Story Of My Life,https://eurovision.tv/participant/lesley-roy,https://static.eurovision.tv/hb-cgi/images/9000da1e-b754-450d-8d11-8f65b45ddd19/avatar_small.jpeg,Ireland,:flag_ie:,7,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Damir Kedžo,Divlji Vjetre,https://eurovision.tv/participant/damir-kedzo,https://static.eurovision.tv/hb-cgi/images/901b68b2-09d1-473f-85d3-1add2c0df292/avatar_small.jpeg,Croatia,:flag_hr:,11,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,The Mamas,Move,https://eurovision.tv/participant/the-mamas,https://static.eurovision.tv/hb-cgi/images/900c7edf-74be-418f-b609-6ae310e78b6a/avatar_small.jpeg,Sweden,:flag_se:,1,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,VAL,Da Vidna,https://eurovision.tv/participant/val,https://static.eurovision.tv/hb-cgi/images/900c8479-d68a-4c1c-815c-f6868400bb10/avatar_small.jpeg,Belarus,:flag_by:,2,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,Destiny,All Of My Love,https://eurovision.tv/participant/destiny-chukunyere,https://static.eurovision.tv/hb-cgi/images/901b1016-55ef-4b19-a42d-7d4345ae5230/avatar_small.jpeg,Malta,:flag_mt:,10,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,first-semi-final,ROXEN,Alcohol You,https://eurovision.tv/participant/roxen,https://static.eurovision.tv/hb-cgi/images/9018944a-4e06-4b9a-81aa-e6873c9cdf91/avatar_small.jpeg,Romania,:flag_ro:,16,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Benny Cristo,Kemama,https://eurovision.tv/participant/benny-cristo,https://static.eurovision.tv/hb-cgi/images/8fc46eaa-e939-4f37-9e37-233184ba2024/avatar_small.png,Czech Republic,:flag_cz:,6,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Natalia Gordienko,Prison,https://eurovision.tv/participant/natalia-gordienko,https://static.eurovision.tv/hb-cgi/images/9010a8cb-96ae-4191-8596-af01d7245128/avatar_small.jpeg,Moldova,:flag_md:,4,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Stefania,SUPERG!RL,https://eurovision.tv/participant/stefania,https://static.eurovision.tv/hb-cgi/images/900c71a8-f3da-4274-8c9c-37de47a681f4/avatar_small.jpeg,Greece,:flag_gr:,1,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Elisa,Medo De Sentir,https://eurovision.tv/participant/elisa,https://static.eurovision.tv/hb-cgi/images/900c75ad-67a9-4fec-b6d0-0307ddcc9d0f/avatar_small.jpeg,Portugal,:flag_pt:,15,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Daði og Gagnamagnið,Think About Things,https://eurovision.tv/participant/dadji-freyr,https://static.eurovision.tv/hb-cgi/images/901b4995-1bf6-4002-8350-099ba7b51146/avatar_small.jpeg,Iceland,:flag_is:,9,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Alicja,Empires,https://eurovision.tv/participant/alicja-szemplinska,https://static.eurovision.tv/hb-cgi/images/8fe87401-a938-460b-9559-346def3626f3/avatar_small.jpeg,Poland,:flag_pl:,8,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Vincent Bueno,Alive,https://eurovision.tv/participant/vincent-bueno,https://static.eurovision.tv/hb-cgi/images/901b5b33-f05b-4194-aa38-81a47dd1464f/avatar_small.jpeg,Austria,:flag_at:,3,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Aksel,Looking Back,https://eurovision.tv/participant/aksel-kankaanranta,https://static.eurovision.tv/hb-cgi/images/8fa9da2b-41fd-4613-ae26-344c17cfb2d0/avatar_small.jpeg,Finland,:flag_fi:,13,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Hurricane,Hasta La Vista,https://eurovision.tv/participant/hurricane,https://static.eurovision.tv/hb-cgi/images/900af4fc-e165-4d6d-afcc-5a473ddd077c/avatar_small.jpeg,Serbia,:flag_rs:,7,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Ben & Tan,YES,https://eurovision.tv/participant/ben-tan,https://static.eurovision.tv/hb-cgi/images/901b612d-4efa-46db-97dc-998201735350/avatar_small.jpeg,Denmark,:flag_dk:,11,NA,NA,NA,FALSE,FALSE
Rotterdam 2020,Rotterdam,2020,Netherlands,https://eurovision.tv/event/rotterdam-2020,second-semi-final,Uku Suviste,What Love Is,https://eurovision.tv/participant/uku-suviste,https://static.eurovision.tv/hb-cgi/images/900c8edb-53ec-437a-b1c1-8f373e8c4670/avatar_small.jpeg,Estonia,:flag_ee:,2,NA,NA,NA,FALSE,FALSE
