Entity,Code,Year,LifeExpectancy0,LifeExpectancy10,LifeExpectancy25,LifeExpectancy45,LifeExpectancy65,LifeExpectancy80
American Samoa,ASM,1992,70.6474,71.9805,72.6883,74.3638,78.714096,85.916
American Samoa,ASM,1993,70.7756,72.0616,72.7572,74.413,78.7325,85.9176
American Samoa,ASM,1994,70.8463,72.093,72.7778,74.4173,78.7202,85.8967
American Samoa,ASM,1995,71.1018,72.307205,72.970795,74.5751,78.819,85.9361
American Samoa,ASM,1996,71.1089,72.3,72.953,74.5476,78.7875,85.9046
American Samoa,ASM,1997,71.3037,72.4741,73.105896,74.6714,78.8568,85.9353
American Samoa,ASM,1998,71.3386,72.4981,73.115204,74.6699,78.8386,85.9234
American Samoa,ASM,1999,71.0654,72.2794,72.8892,74.456,78.6495,85.7972
American Samoa,ASM,2000,70.9929,72.245804,72.841095,74.4028,78.595,85.7657
American Samoa,ASM,2001,70.9182,72.1752,72.758896,74.3194,78.5337,85.7337
American Samoa,ASM,2002,71.2689,72.460205,73.0152,74.5327,78.6741,85.8048
American Samoa,ASM,2003,71.132,72.388504,72.9542,74.4828,78.6373,85.7849
American Samoa,ASM,2004,72.031,72.993805,73.4946,74.9276,78.9235,85.917
American Samoa,ASM,2005,72.2841,73.1556,73.6358,75.0389,78.993,85.9547
American Samoa,ASM,2006,72.0837,72.988495,73.457504,74.8598,78.8264,85.8224
American Samoa,ASM,2007,72.1379,73.0316,73.4853,74.8707,78.8218,85.8125
American Samoa,ASM,2008,72.0891,72.9757,73.4193,74.7963,78.757904,85.7715
American Samoa,ASM,2009,70.4747,71.8928,72.6488,74.3385,78.5693,85.7046
American Samoa,ASM,2010,72.0701,72.9368,73.3616,74.708405,78.6793,85.7002
American Samoa,ASM,2011,72.1207,72.9749,73.390396,74.7149,78.6791,85.6837
American Samoa,ASM,2012,72.3202,73.16,73.5621,74.8528,78.7789,85.7304
American Samoa,ASM,2013,72.2683,73.106995,73.5046,74.7817,78.7192,85.6786
American Samoa,ASM,2014,72.3403,73.1726,73.5629,74.8129,78.7252,85.658
American Samoa,ASM,2015,72.522,73.328,73.710495,74.9251,78.7943,85.6852
American Samoa,ASM,2016,72.3712,73.1829,73.568695,74.7771,78.6793,85.621
American Samoa,ASM,2017,72.483,73.2917,73.6728,74.8508,78.7269,85.6469
American Samoa,ASM,2018,72.4915,73.2929,73.672,74.827805,78.7033,85.6282
American Samoa,ASM,2019,72.3023,73.0922,73.4759,74.626,78.548996,85.5414
American Samoa,ASM,2020,72.4432,73.2361,73.611,74.725204,78.6081,85.5724
American Samoa,ASM,2021,72.5398,73.3737,73.7526,74.8441,78.740204,85.7303
Americas,NA,1770,34.8,NA,NA,NA,NA,NA
Americas,NA,1830,34.8,NA,NA,NA,NA,NA
Americas,NA,1850,35.1,NA,NA,NA,NA,NA
Americas,NA,1870,35.1,NA,NA,NA,NA,NA
Americas,NA,1900,41,NA,NA,NA,NA,NA
Americas,NA,1913,45.1,NA,NA,NA,NA,NA
Americas,NA,1950,58.116535,NA,NA,NA,NA,NA
Americas,NA,1951,58.380806,NA,NA,NA,NA,NA
Americas,NA,1952,58.803745,NA,NA,NA,NA,NA
Americas,NA,1953,59.247337,NA,NA,NA,NA,NA
Americas,NA,1954,59.963135,NA,NA,NA,NA,NA
Americas,NA,1955,60.246532,NA,NA,NA,NA,NA
Americas,NA,1956,60.603485,NA,NA,NA,NA,NA
Americas,NA,1957,60.745056,NA,NA,NA,NA,NA
Americas,NA,1958,61.212376,NA,NA,NA,NA,NA
Americas,NA,1959,61.558346,NA,NA,NA,NA,NA
Americas,NA,1960,61.80732,NA,NA,NA,NA,NA
Americas,NA,1961,62.25979,NA,NA,NA,NA,NA
Americas,NA,1962,62.41015,NA,NA,NA,NA,NA
Americas,NA,1963,62.526306,NA,NA,NA,NA,NA
Americas,NA,1964,62.89323,NA,NA,NA,NA,NA
Americas,NA,1965,63.09759,NA,NA,NA,NA,NA
Americas,NA,1966,63.272923,NA,NA,NA,NA,NA
Americas,NA,1967,63.578182,NA,NA,NA,NA,NA
Americas,NA,1968,63.6167,NA,NA,NA,NA,NA
Americas,NA,1969,63.889507,NA,NA,NA,NA,NA
Americas,NA,1970,63.97181,NA,NA,NA,NA,NA
Americas,NA,1971,64.60218,NA,NA,NA,NA,NA
Americas,NA,1972,64.801865,NA,NA,NA,NA,NA
Americas,NA,1973,65.18238,NA,NA,NA,NA,NA
Americas,NA,1974,65.608505,NA,NA,NA,NA,NA
Americas,NA,1975,66.12243,NA,NA,NA,NA,NA
Americas,NA,1976,66.33444,NA,NA,NA,NA,NA
Americas,NA,1977,66.80778,NA,NA,NA,NA,NA
Americas,NA,1978,67.07002,NA,NA,NA,NA,NA
Americas,NA,1979,67.413704,NA,NA,NA,NA,NA
Americas,NA,1980,67.60014,NA,NA,NA,NA,NA
Americas,NA,1981,68.02618,NA,NA,NA,NA,NA
Americas,NA,1982,68.32327,NA,NA,NA,NA,NA
Americas,NA,1983,68.70117,NA,NA,NA,NA,NA
Americas,NA,1984,68.98525,NA,NA,NA,NA,NA
Americas,NA,1985,69.16918,NA,NA,NA,NA,NA
Americas,NA,1986,69.55379,NA,NA,NA,NA,NA
Americas,NA,1987,69.86552,NA,NA,NA,NA,NA
Americas,NA,1988,70.1082,NA,NA,NA,NA,NA
Americas,NA,1989,70.418915,NA,NA,NA,NA,NA
Americas,NA,1990,70.69617,NA,NA,NA,NA,NA
Americas,NA,1991,70.97822,NA,NA,NA,NA,NA
Americas,NA,1992,71.280075,NA,NA,NA,NA,NA
Americas,NA,1993,71.40328,NA,NA,NA,NA,NA
Americas,NA,1994,71.70575,NA,NA,NA,NA,NA
Americas,NA,1995,71.9336,NA,NA,NA,NA,NA
Americas,NA,1996,72.28241,NA,NA,NA,NA,NA
Americas,NA,1997,72.612305,NA,NA,NA,NA,NA
Americas,NA,1998,72.821526,NA,NA,NA,NA,NA
Americas,NA,1999,73.09786,NA,NA,NA,NA,NA
Americas,NA,2000,73.349495,NA,NA,NA,NA,NA
Americas,NA,2001,73.56241,NA,NA,NA,NA,NA
Americas,NA,2002,73.80509,NA,NA,NA,NA,NA
Americas,NA,2003,73.97127,NA,NA,NA,NA,NA
Americas,NA,2004,74.324066,NA,NA,NA,NA,NA
Americas,NA,2005,74.57749,NA,NA,NA,NA,NA
Americas,NA,2006,74.82221,NA,NA,NA,NA,NA
Americas,NA,2007,74.99746,NA,NA,NA,NA,NA
Americas,NA,2008,75.186874,NA,NA,NA,NA,NA
Americas,NA,2009,75.45351,NA,NA,NA,NA,NA
Americas,NA,2010,75.345955,NA,NA,NA,NA,NA
Americas,NA,2011,75.78988,NA,NA,NA,NA,NA
Americas,NA,2012,75.98362,NA,NA,NA,NA,NA
Americas,NA,2013,76.15026,NA,NA,NA,NA,NA
Americas,NA,2014,76.30933,NA,NA,NA,NA,NA
Americas,NA,2015,76.299194,NA,NA,NA,NA,NA
Americas,NA,2016,76.26651,NA,NA,NA,NA,NA
Americas,NA,2017,76.35949,NA,NA,NA,NA,NA
Americas,NA,2018,76.48758,NA,NA,NA,NA,NA
Americas,NA,2019,76.66325,NA,NA,NA,NA,NA
Americas,NA,2020,74.835236,NA,NA,NA,NA,NA
Americas,NA,2021,74.189156,NA,NA,NA,NA,NA
Andorra,AND,1950,64.5863,69.5695,70.8422,73.292496,78.1944,85.5753
Andorra,AND,1951,64.2338,69.3705,70.6802,73.1922,78.1499,85.5636
Andorra,AND,1952,67.4204,71.1745,72.1547,74.1122,78.5853,85.7053
Andorra,AND,1953,68.2467,71.6765,72.577896,74.399704,78.735504,85.7502
Andorra,AND,1954,69.4804,72.4553,73.2413,74.8633,78.9868,85.8459
Andorra,AND,1955,69.2563,72.312,73.1151,74.7762,78.9496,85.8359
Andorra,AND,1956,69.3102,72.3454,73.1396,74.7943,78.9692,85.8453
Andorra,AND,1957,69.126,72.2269,73.0335,74.719604,78.9409,85.8323
Andorra,AND,1958,71.3539,73.7218,74.343796,75.6921,79.5115,86.0736
Andorra,AND,1959,71.2312,73.6367,74.2655,75.6325,79.4916,86.0702
Andorra,AND,1960,72.0245,74.2001,74.7706,76.0261,79.7448,86.1931
Andorra,AND,1961,72.094,74.2472,74.811005,76.0548,79.7674,86.2148
Andorra,AND,1962,72.3752,74.4435,74.986496,76.1871,79.8425,86.2665
Andorra,AND,1963,72.1537,74.287,74.847,76.0771,79.7789,86.2599
Andorra,AND,1964,72.8129,74.7785,75.3006,76.445,80.0232,86.4073
Andorra,AND,1965,73.3534,75.1796,75.671005,76.742004,80.2117,86.522
Andorra,AND,1966,73.3789,75.1932,75.6856,76.7474,80.2148,86.5425
Andorra,AND,1967,73.2992,75.1297,75.632,76.7,80.1877,86.536
Andorra,AND,1968,73.5397,75.3091,75.8009,76.8379,80.2743,86.591
Andorra,AND,1969,72.954,74.8546,75.384,76.4872,80.0382,86.4782
Andorra,AND,1970,74.2557,75.8551,76.3078,77.2601,80.5386,86.7618
Andorra,AND,1971,73.7187,75.4363,75.9216,76.936005,80.3213,86.655
Andorra,AND,1972,74.8666,76.3315,76.7484,77.6331,80.7728,86.9002
Andorra,AND,1973,74.5689,76.0917,76.5251,77.4421,80.6358,86.8314
Andorra,AND,1974,74.8656,76.3314,76.749405,77.6361,80.763,86.9236
Andorra,AND,1975,75.0925,76.5213,76.929794,77.7968,80.8736,87.0196
Andorra,AND,1976,75.3484,76.7342,77.1306,77.974396,80.9883,87.0806
Andorra,AND,1977,75.7804,77.0998,77.4776,78.2844,81.2018,87.1744
Andorra,AND,1978,75.9075,77.2084,77.5812,78.3779,81.264404,87.1915
Andorra,AND,1979,76.3711,77.604,77.957596,78.7156,81.5045,87.3224
Andorra,AND,1980,76.8404,78.005,78.3387,79.0571,81.745,87.4499
Andorra,AND,1981,76.9879,78.1317,78.459,79.165405,81.8175,87.4797
Andorra,AND,1982,77.5412,78.6087,78.9135,79.575806,82.1088,87.6327
Andorra,AND,1983,77.259,78.3626,78.6759,79.36,81.9379,87.5147
Andorra,AND,1984,77.5617,78.6284,78.930405,79.5935,82.1108,87.6167
Andorra,AND,1985,77.4522,78.5322,78.8368,79.5081,82.0413,87.5644
Andorra,AND,1986,77.6884,78.7354,79.0299,79.681305,82.1642,87.6247
Andorra,AND,1987,77.8469,78.876,79.166595,79.807,82.2661,87.6894
Andorra,AND,1988,77.81,78.8446,79.1375,79.7806,82.2529,87.672
Andorra,AND,1989,77.7791,78.8206,79.1164,79.763504,82.252304,87.6716
Andorra,AND,1990,78.4063,79.374,79.649506,80.252,82.6246,87.8751
Andorra,AND,1991,77.9805,78.9906,79.2773,79.9046,82.3507,87.6708
Andorra,AND,1992,80.3241,81.1222,81.3414,81.833694,83.803696,88.4496
Andorra,AND,1993,78.6633,79.6031,79.866,80.4487,82.7558,87.8635
Andorra,AND,1994,82.638,83.2873,83.459,83.852005,85.419,89.403
Andorra,AND,1995,78.9616,79.8697,80.1222,80.684296,82.9266,87.9381
Andorra,AND,1996,80.334,81.1204,81.3377,81.8235,83.8109,88.4561
Andorra,AND,1997,80.9439,81.6954,81.9003,82.362595,84.2233,88.6811
Andorra,AND,1998,79.4259,80.2896,80.5316,81.0655,83.2473,88.1651
Andorra,AND,1999,81.3173,82.039,82.2359,82.679794,84.4861,88.8617
Andorra,AND,2000,80.9193,81.6741,81.8796,82.3442,84.2093,88.6808
Andorra,AND,2001,81.6857,82.3679,82.5571,82.9766,84.7647,89.1043
Andorra,AND,2002,82.2368,82.8972,83.075806,83.479904,85.14,89.2771
Andorra,AND,2003,83.9209,84.4708,84.6192,84.952805,86.3842,90.1186
Andorra,AND,2004,80.0836,80.9103,81.1341,81.6446,83.639,88.3054
Andorra,AND,2005,81.7599,82.4518,82.6398,83.064606,84.8022,89.0544
Andorra,AND,2006,82.9664,83.5862,83.751205,84.1279,85.6621,89.5755
Andorra,AND,2007,82.6594,83.2836,83.4542,83.8358,85.4534,89.4943
Andorra,AND,2008,82.6982,83.3216,83.4918,83.872604,85.485596,89.5178
Andorra,AND,2009,82.752,83.3748,83.5447,83.924805,85.5326,89.5514
Andorra,AND,2010,82.8156,83.4381,83.6078,83.987305,85.5878,89.6042
Andorra,AND,2011,82.8975,83.5199,83.689606,84.0686,85.6611,89.6782
Andorra,AND,2012,82.9166,83.538,83.707596,84.0859,85.6756,89.6856
Andorra,AND,2013,82.9343,83.5546,83.724,84.1018,85.6862,89.6956
Andorra,AND,2014,82.9483,83.5676,83.7369,84.114105,85.6942,89.697
Andorra,AND,2015,82.9534,83.5721,83.7413,84.117905,85.6945,89.6881
Andorra,AND,2016,82.9671,83.5846,83.7534,84.129,85.6983,89.6858
Andorra,AND,2017,82.9803,83.5966,83.7651,84.140305,85.7053,89.6962
Andorra,AND,2018,82.9923,83.6074,83.775604,84.1501,85.7109,89.7035
Andorra,AND,2019,83.0039,83.6179,83.7856,84.1596,85.7171,89.7105
Andorra,AND,2020,79.0234,79.6067,79.7634,80.2666,83.1513,88.8299
Andorra,AND,2021,80.3684,80.9487,81.1048,81.5405,84.1412,89.4133
Angola,AGO,1950,36.349,56.7422,61.3798,68.2475,75.6657,84.6927
Angola,AGO,1951,36.3863,56.7121,61.3463,68.2294,75.663,84.6931
Angola,AGO,1952,36.5193,56.7432,61.3553,68.2258,75.6608,84.6924
Angola,AGO,1953,36.7284,56.8791,61.4663,68.2945,75.7005,84.7115
Angola,AGO,1954,36.8921,56.9324,61.4958,68.309,75.712204,84.7177
Angola,AGO,1955,37.1165,57.0554,61.5887,68.3627,75.7419,84.73
Angola,AGO,1956,37.2748,57.0698,61.5756,68.3464,75.7356,84.7263
Angola,AGO,1957,37.4945,57.1638,61.6412,68.3891,75.765,84.7396
Angola,AGO,1958,37.7024,57.2218,61.6676,68.4048,75.7807,84.7475
Angola,AGO,1959,37.9711,57.3536,61.7642,68.4593,75.8123,84.7606
Angola,AGO,1960,38.2107,57.4205,61.7928,68.4657,75.8175,84.7618
Angola,AGO,1961,37.2669,55.6742,60.4268,68.020004,75.7222,84.7406
Angola,AGO,1962,37.5394,55.7726,60.4916,68.0576,75.7486,84.7541
Angola,AGO,1963,37.824,55.8708,60.5536,68.0901,75.7697,84.7641
Angola,AGO,1964,38.1307,55.9881,60.6341,68.1353,75.7988,84.7779
Angola,AGO,1965,38.4954,56.1787,60.7834,68.223,75.8479,84.8
Angola,AGO,1966,38.7572,56.2091,60.7813,68.2155,75.8514,84.8026
Angola,AGO,1967,39.0922,56.3506,60.8838,68.2714,75.8837,84.817
Angola,AGO,1968,39.4837,56.5609,61.0446,68.3532,75.9251,84.8353
Angola,AGO,1969,39.8291,56.7018,61.1423,68.4047,75.9549,84.85
Angola,AGO,1970,40.1904,56.8652,61.263,68.4711,75.9915,84.8687
Angola,AGO,1971,40.5543,57.0314,61.3855,68.5383,76.0267,84.8875
Angola,AGO,1972,40.9052,57.1725,61.4789,68.581,76.048004,84.9
Angola,AGO,1973,41.2705,57.3484,61.608,68.6569,76.0912,84.9242
Angola,AGO,1974,41.6522,57.555,61.7637,68.7436,76.1357,84.9467
Angola,AGO,1975,41.1909,56.9098,61.2408,68.4516,76.0022,84.9085
Angola,AGO,1976,41.1634,56.7266,61.0821,68.3584,75.9607,84.9001
Angola,AGO,1977,41.4365,56.8256,61.1328,68.3805,75.9767,84.9088
Angola,AGO,1978,41.8296,57.0998,61.3478,68.504,76.0377,84.9348
Angola,AGO,1979,42.1755,57.3289,61.5234,68.6045,76.0885,84.9565
Angola,AGO,1980,42.4486,57.477,61.6238,68.6587,76.1185,84.9723
Angola,AGO,1981,42.7715,57.687,61.7844,68.738,76.1476,84.9752
Angola,AGO,1982,43.0506,57.8342,61.8804,68.809204,76.2004,85.0037
Angola,AGO,1983,42.0916,56.8017,61.0359,68.3195,75.9605,84.9204
Angola,AGO,1984,42.353,56.9739,61.1611,68.3984,76.0063,84.9415
Angola,AGO,1985,42.648,57.1782,61.3144,68.4777,76.0399,84.9528
Angola,AGO,1986,42.8426,57.2984,61.3951,68.519104,76.0591,84.958496
Angola,AGO,1987,40.9174,55.4779,59.9515,67.716,75.6746,84.8336
Angola,AGO,1988,41.545,56.0586,60.4049,67.9676,75.7959,84.875
Angola,AGO,1989,41.7646,56.2572,60.5563,68.0502,75.831604,84.8866
Angola,AGO,1990,41.8933,56.3725,60.6408,68.0948,75.8533,84.8948
Angola,AGO,1991,43.8127,58.1817,62.0769,68.8947,76.2433,85.0272
Angola,AGO,1992,42.2088,56.8287,60.9879,68.1969,75.8754,84.9036
Angola,AGO,1993,42.1009,55.9019,60.3121,68.291595,76.072,84.9761
Angola,AGO,1994,43.4217,57.152,61.3129,68.8453,76.343,85.0684
Angola,AGO,1995,45.8491,60.3204,63.7255,69.629105,76.5548,85.1328
Angola,AGO,1996,46.0329,60.4257,63.7943,69.645004,76.5589,85.1335
Angola,AGO,1997,46.3065,60.5498,63.8852,69.7012,76.5971,85.154
Angola,AGO,1998,45.057,59.1884,62.8145,69.1301,76.3362,85.074700000000007
Angola,AGO,1999,45.3858,58.9134,62.6197,69.2384,76.4702,85.129
Angola,AGO,2000,46.0236,59.6062,63.1061,69.2871,76.4362,85.1213
Angola,AGO,2001,46.5905,59.605,63.1224,69.445496,76.5759,85.1805
Angola,AGO,2002,47.3865,60.3007,63.6125,69.532104,76.5721,85.1845
Angola,AGO,2003,49.6173,61.9467,64.8724,70.2203,76.9198,85.3092
Angola,AGO,2004,50.592,62.4403,65.2501,70.4264,77.0332,85.3617
Angola,AGO,2005,51.5699,62.8816,65.5792,70.6085,77.1386,85.4096
Angola,AGO,2006,52.3688,63.1494,65.7675,70.706604,77.213196,85.4513
Angola,AGO,2007,53.6419,63.8233,66.2767,70.9757,77.3489,85.5083
Angola,AGO,2008,54.6327,64.212296,66.549194,71.1253,77.4385,85.5484
Angola,AGO,2009,55.7516,64.783005,66.993805,71.378,77.581604,85.6166
Angola,AGO,2010,56.7258,65.215195,67.3135,71.5465,77.679,85.663
Angola,AGO,2011,57.5961,65.5801,67.575806,71.6703,77.7427,85.6905
Angola,AGO,2012,58.6231,66.1215,68.0052,71.9149,77.8762,85.7541
Angola,AGO,2013,59.3074,66.3831,68.1768,71.9749,77.9032,85.7689
Angola,AGO,2014,60.0397,66.7446,68.4603,72.139404,77.9945,85.8109
Angola,AGO,2015,60.6546,67.0514,68.700806,72.2721,78.0624,85.8438
Angola,AGO,2016,61.0923,67.2053,68.802795,72.3096,78.0731,85.8442
Angola,AGO,2017,61.6798,67.558,69.0943,72.4782,78.153,85.8803
Angola,AGO,2018,62.1438,67.807495,69.2952,72.5997,78.2266,85.9257
Angola,AGO,2019,62.4484,67.9002,69.353,72.6366,78.2522,85.9359
Angola,AGO,2020,62.2612,67.4733,68.854004,71.9702,77.7072,85.6742
Angola,AGO,2021,61.6434,66.6046,67.9376,71.1015,77.1315,85.3463
Angola,AGO,1940,26.98,NA,NA,NA,NA,NA
Anguilla,AIA,1950,55.2621,64.7399,66.984,70.8203,76.8602,85.1261
Anguilla,AIA,1951,55.515,64.8481,67.0651,70.860504,76.8795,85.1318
Anguilla,AIA,1952,55.975,65.0099,67.1806,70.916,76.9071,85.1503
Anguilla,AIA,1953,56.5086,65.2484,67.3604,71.0173,76.9623,85.1775
Anguilla,AIA,1954,57.0461,65.497696,67.548904,71.1186,77.0072,85.1946
Anguilla,AIA,1955,57.55,65.7154,67.707,71.1845,77.0435,85.211
Anguilla,AIA,1956,58.1332,66.0251,67.951996,71.33,77.0999,85.2417
Anguilla,AIA,1957,58.6757,66.292404,68.1582,71.4481,77.1368,85.2773
Anguilla,AIA,1958,59.24,66.5809,68.3846,71.5819,77.1806,85.3064
Anguilla,AIA,1959,59.8696,66.9412,68.6764,71.764404,77.2567,85.3216
Anguilla,AIA,1960,58.9733,66.3969,68.3387,71.5678,77.1779,85.2773
Anguilla,AIA,1961,60.8979,67.444595,69.0811,72.0188,77.3892,85.329
Anguilla,AIA,1962,61.343,67.6277,69.225494,72.1074,77.4486,85.3512
Anguilla,AIA,1963,61.862,67.8909,69.4395,72.2379,77.5338,85.3844
Anguilla,AIA,1964,62.3557,68.1331,69.6366,72.3497,77.608,85.4093
Anguilla,AIA,1965,62.874,68.3993,69.8564,72.4898,77.7148,85.455
Anguilla,AIA,1966,63.2933,68.5663,69.9895,72.575195,77.7938,85.4877
Anguilla,AIA,1967,63.7041,68.726105,70.117096,72.6552,77.8663,85.5235
Anguilla,AIA,1968,64.179,68.954895,70.3024,72.770096,77.9491,85.5652
Anguilla,AIA,1969,64.7183,69.252,70.5441,72.9309,78.0605,85.6172
Anguilla,AIA,1970,65.1144,69.4068,70.660706,73.0037,78.1142,85.6582
Anguilla,AIA,1971,65.5199,69.5759,70.790695,73.0845,78.1634,85.7038
Anguilla,AIA,1972,65.9989,69.826096,70.9946,73.2204,78.2318,85.7677
Anguilla,AIA,1973,66.3752,69.979095,71.1151,73.2896,78.244,85.8076
Anguilla,AIA,1974,66.803,70.1886,71.2914,73.4044,78.2809,85.8625
Anguilla,AIA,1975,67.2743,70.458496,71.5276,73.5839,78.3892,85.9267
Anguilla,AIA,1976,67.6856,70.675995,71.715195,73.7312,78.4795,85.9799
Anguilla,AIA,1977,68.0195,70.8192,71.8397,73.843796,78.5666,86.0343
Anguilla,AIA,1978,68.4098,71.0276,72.0229,74.0052,78.6872,86.103
Anguilla,AIA,1979,68.685,71.1316,72.1128,74.0983,78.7659,86.1526
Anguilla,AIA,1980,68.9625,71.256,72.2228,74.1989,78.8406,86.2062
Anguilla,AIA,1981,69.1437,71.307,72.2686,74.2505,78.8858,86.2481
Anguilla,AIA,1982,69.35,71.4079,72.3607,74.3311,78.9388,86.2848
Anguilla,AIA,1983,69.5141,71.492905,72.4371,74.4023,78.9876,86.3278
Anguilla,AIA,1984,69.6946,71.617096,72.543594,74.485596,79.0381,86.3555
Anguilla,AIA,1985,69.8919,71.7759,72.6823,74.5853,79.1163,86.3769
Anguilla,AIA,1986,70.1679,72.0161,72.895905,74.7361,79.2072,86.3884
Anguilla,AIA,1987,70.5042,72.3062,73.1501,74.9161,79.3006,86.3952
Anguilla,AIA,1988,70.8806,72.6211,73.4247,75.1149,79.4039,86.412796
Anguilla,AIA,1989,71.2367,72.9009,73.6711,75.299805,79.508,86.4357
Anguilla,AIA,1990,71.7787,73.3571,74.0792,75.6089,79.681,86.4826
Anguilla,AIA,1991,72.5549,74.0452,74.693405,76.072,79.9252,86.5613
Anguilla,AIA,1992,73.2999,74.7042,75.282196,76.5242,80.173004,86.6484
Anguilla,AIA,1993,73.7589,75.0939,75.6313,76.8021,80.3485,86.6996
Anguilla,AIA,1994,74.0801,75.3616,75.8724,76.9966,80.4887,86.734
Anguilla,AIA,1995,74.4342,75.6756,76.1579,77.225494,80.649704,86.7727
Anguilla,AIA,1996,74.6978,75.9085,76.3668,77.386,80.7435,86.7745
Anguilla,AIA,1997,74.9822,76.1637,76.599304,77.5703,80.8452,86.7978
Anguilla,AIA,1998,75.3192,76.4673,76.879105,77.7995,80.9834,86.8515
Anguilla,AIA,1999,75.6482,76.7572,77.1467,78.0197,81.1122,86.9011
Anguilla,AIA,2000,75.9922,77.0567,77.4246,78.251495,81.2473,86.9608
Anguilla,AIA,2001,76.2945,77.3106,77.6629,78.457596,81.3778,87.0263
Anguilla,AIA,2002,76.4679,77.435,77.782104,78.5719,81.4811,87.1016
Anguilla,AIA,2003,76.5095,77.4304,77.781204,78.590195,81.5458,87.163
Anguilla,AIA,2004,76.5169,77.3963,77.7528,78.5886,81.6083,87.2219
Anguilla,AIA,2005,76.5311,77.3753,77.7359,78.5954,81.6608,87.2779
Anguilla,AIA,2006,76.6497,77.4652,77.8215,78.6797,81.734695,87.3351
Anguilla,AIA,2007,76.9023,77.6949,78.037796,78.867294,81.8621,87.4088
Anguilla,AIA,2008,77.1457,77.9201,78.2499,79.048096,81.9774,87.4772
Anguilla,AIA,2009,77.4142,78.1747,78.490295,79.2509,82.0956,87.552704
Anguilla,AIA,2010,77.7357,78.4859,78.7855,79.499695,82.2279,87.645996
Anguilla,AIA,2011,77.9068,78.6495,78.9418,79.6336,82.2937,87.687
Anguilla,AIA,2012,77.8034,78.5403,78.8395,79.5518,82.2463,87.6602
Anguilla,AIA,2013,77.5746,78.3065,78.6204,79.374695,82.1483,87.6277
Anguilla,AIA,2014,77.3574,78.0833,78.409805,79.203,82.048004,87.5829
Anguilla,AIA,2015,77.0668,77.7854,78.1293,78.9766,81.9179,87.5224
Anguilla,AIA,2016,76.8269,77.5371,77.8975,78.7929,81.8163,87.4712
Anguilla,AIA,2017,75.9208,76.9956,77.5016,78.5412,81.707,87.4235
Anguilla,AIA,2018,76.8119,77.5025,77.8692,78.782104,81.8225,87.4657
Anguilla,AIA,2019,76.8816,77.5606,77.927,78.8415,81.8741,87.5161
Anguilla,AIA,2020,76.902,77.5687,77.9355,78.8547,81.8875,87.524
Anguilla,AIA,2021,76.6138,77.2646,77.6286,78.554596,81.663,87.3804
Antigua and Barbuda,ATG,1950,57.1374,65.3516,67.1,70.4354,76.7381,85.2142
Antigua and Barbuda,ATG,1951,57.5265,65.5541,67.252106,70.519196,76.7735,85.223404
Antigua and Barbuda,ATG,1952,57.9067,65.7738,67.4332,70.638,76.8471,85.254196
Antigua and Barbuda,ATG,1953,58.2632,65.9754,67.594604,70.7344,76.8952,85.2608
Antigua and Barbuda,ATG,1954,58.6752,66.2604,67.8379,70.905,77.0027,85.3059
Antigua and Barbuda,ATG,1955,59.0788,66.484604,68.03,71.0367,77.0879,85.3374
Antigua and Barbuda,ATG,1956,59.4789,66.6987,68.2109,71.1525,77.1438,85.3387
Antigua and Barbuda,ATG,1957,59.9093,66.935394,68.420395,71.3014,77.237,85.373
Antigua and Barbuda,ATG,1958,60.3722,67.1858,68.6419,71.4574,77.3219,85.3985
Antigua and Barbuda,ATG,1959,60.9333,67.480804,68.907394,71.6531,77.4366,85.4453
Antigua and Barbuda,ATG,1960,61.5505,67.7943,69.2009,71.8788,77.570404,85.5049
Antigua and Barbuda,ATG,1961,62.3628,68.1883,69.5502,72.1405,77.7261,85.5772
Antigua and Barbuda,ATG,1962,63.192,68.595795,69.9249,72.4328,77.9156,85.6748
Antigua and Barbuda,ATG,1963,64.1013,69.0664,70.3578,72.7743,78.1322,85.7883
Antigua and Barbuda,ATG,1964,65.0582,69.583694,70.8416,73.1676,78.4038,85.9549
Antigua and Barbuda,ATG,1965,66.0263,70.1203,71.3423,73.5785,78.666504,86.111496
Antigua and Barbuda,ATG,1966,66.9564,70.6458,71.835495,73.9857,78.9295,86.2729
Antigua and Barbuda,ATG,1967,67.8593,71.1817,72.341,74.4075,79.2118,86.453
Antigua and Barbuda,ATG,1968,68.6708,71.6681,72.8012,74.791504,79.4704,86.6139
Antigua and Barbuda,ATG,1969,69.5348,72.256195,73.3577,75.2638,79.8086,86.827
Antigua and Barbuda,ATG,1970,70.0583,72.5402,73.630005,75.4874,79.9638,86.9166
Antigua and Barbuda,ATG,1971,70.6835,72.9713,74.0372,75.833405,80.207596,87.0809
Antigua and Barbuda,ATG,1972,71.0159,73.137405,74.1911,75.9543,80.2683,87.1117
Antigua and Barbuda,ATG,1973,71.3493,73.3357,74.3698,76.0989,80.3412,87.1412
Antigua and Barbuda,ATG,1974,71.7471,73.6137,74.6234,76.3171,80.4906,87.2426
Antigua and Barbuda,ATG,1975,71.9768,73.7345,74.723404,76.4004,80.5259,87.2582
Antigua and Barbuda,ATG,1976,72.3589,74.0165,74.969894,76.6147,80.6472,87.3141
Antigua and Barbuda,ATG,1977,72.5457,74.105,75.037,76.672104,80.663,87.3199
Antigua and Barbuda,ATG,1978,72.8705,74.3418,75.243195,76.8564,80.7835,87.4039
