Entity,Code,Year,LifeExpectancyDiffFM
Armenia,ARM,1989,6.584297
Armenia,ARM,1990,6.5423965
Armenia,ARM,1991,7.1135025
Armenia,ARM,1992,7.656601
Armenia,ARM,1993,7.805298
Armenia,ARM,1994,7.867897
Armenia,ARM,1995,7.5788956
Armenia,ARM,1996,7.7686996
Armenia,ARM,1997,6.970398
Armenia,ARM,1998,7.2481995
Armenia,ARM,1999,7.2125015
Armenia,ARM,2000,7.261902
Armenia,ARM,2001,7.514
Armenia,ARM,2002,7.582199
Armenia,ARM,2003,8.069199
Armenia,ARM,2004,7.6216965
Armenia,ARM,2005,8.185493
Armenia,ARM,2006,8.268402
Armenia,ARM,2007,8.241501
Armenia,ARM,2008,8.577301
Armenia,ARM,2009,8.907005
Armenia,ARM,2010,8.8395
Armenia,ARM,2011,9.100403
Armenia,ARM,2012,8.445999
Armenia,ARM,2013,8.8508
Armenia,ARM,2014,9.2621
Armenia,ARM,2015,9.2382965
Armenia,ARM,2016,9.530403
Armenia,ARM,2017,9.4608
Armenia,ARM,2018,9.609306
Armenia,ARM,2019,9.452698
Armenia,ARM,2020,9.944496
Armenia,ARM,2021,10.795601
Aruba,ABW,1950,6.151802
Aruba,ABW,1951,6.145397
Aruba,ABW,1952,5.946499
Aruba,ABW,1953,5.896202
Aruba,ABW,1954,6.0363007
Aruba,ABW,1955,6.0369034
Aruba,ABW,1956,6.182499
Aruba,ABW,1957,6.4877014
Aruba,ABW,1958,6.548603
Aruba,ABW,1959,6.8414
Aruba,ABW,1960,7.200302
Aruba,ABW,1961,7.389099
Aruba,ABW,1962,7.5566025
Aruba,ABW,1963,7.6195984
Aruba,ABW,1964,7.6581
Aruba,ABW,1965,7.7629967
Aruba,ABW,1966,7.571602
Aruba,ABW,1967,7.5789986
Aruba,ABW,1968,7.706299
Aruba,ABW,1969,7.8004
Aruba,ABW,1970,7.870495
Aruba,ABW,1971,7.9328995
Aruba,ABW,1972,8.268799
Aruba,ABW,1973,8.618401
Aruba,ABW,1974,8.650604
Aruba,ABW,1975,8.856499
Aruba,ABW,1976,8.610298
Aruba,ABW,1977,8.3853
Aruba,ABW,1978,8.124001
Aruba,ABW,1979,7.838196
Aruba,ABW,1980,7.4574966
Aruba,ABW,1981,7.119499
Aruba,ABW,1982,7.0485
Aruba,ABW,1983,7.120697
Aruba,ABW,1984,7.1035004
Aruba,ABW,1985,7.191002
Aruba,ABW,1986,7.185402
Aruba,ABW,1987,6.536804
Aruba,ABW,1988,6.030304
Aruba,ABW,1989,6.1080017
Aruba,ABW,1990,6.1001053
Aruba,ABW,1991,6.004898
Aruba,ABW,1992,6.0034027
Aruba,ABW,1993,5.995102
Aruba,ABW,1994,5.9822006
Aruba,ABW,1995,6.0494995
Aruba,ABW,1996,5.9561005
Aruba,ABW,1997,5.8638
Aruba,ABW,1998,5.8377
Aruba,ABW,1999,5.874199
Aruba,ABW,2000,5.8802032
Aruba,ABW,2001,5.770401
Aruba,ABW,2002,5.737602
Aruba,ABW,2003,5.5928955
Aruba,ABW,2004,5.8199005
Aruba,ABW,2005,5.5942
Aruba,ABW,2006,5.157501
Aruba,ABW,2007,4.680298
Aruba,ABW,2008,5.687805
Aruba,ABW,2009,5.7272034
Aruba,ABW,2010,6.4861984
Aruba,ABW,2011,6.3965073
Aruba,ABW,2012,6.257103
Aruba,ABW,2013,6.441704
Aruba,ABW,2014,6.165001
Aruba,ABW,2015,6.074997
Aruba,ABW,2016,5.9044037
Aruba,ABW,2017,5.9564056
Aruba,ABW,2018,5.7584
Aruba,ABW,2019,5.7235947
Aruba,ABW,2020,5.616501
Aruba,ABW,2021,5.5171967
Asia (UN),NA,1950,2.9458008
Asia (UN),NA,1951,2.5334015
Asia (UN),NA,1952,2.0746994
Asia (UN),NA,1953,1.8943024
Asia (UN),NA,1954,1.8376999
Asia (UN),NA,1955,1.9538994
Asia (UN),NA,1956,1.9822998
Asia (UN),NA,1957,2.008297
Asia (UN),NA,1958,2.1142998
Asia (UN),NA,1959,2.0494995
Asia (UN),NA,1960,1.9139977
Asia (UN),NA,1961,2.0447006
Asia (UN),NA,1962,2.2344017
Asia (UN),NA,1963,2.2846985
Asia (UN),NA,1964,2.3266983
Asia (UN),NA,1965,2.6669006
Asia (UN),NA,1966,2.397499
Asia (UN),NA,1967,2.3855972
Asia (UN),NA,1968,2.420601
Asia (UN),NA,1969,2.4034996
Asia (UN),NA,1970,2.3484993
Asia (UN),NA,1971,3.4251022
Asia (UN),NA,1972,2.4225006
Asia (UN),NA,1973,2.4695015
Asia (UN),NA,1974,2.5625992
Asia (UN),NA,1975,2.8127975
Asia (UN),NA,1976,2.6479988
Asia (UN),NA,1977,2.7511978
Asia (UN),NA,1978,2.9286003
Asia (UN),NA,1979,3.0594978
Asia (UN),NA,1980,3.212902
Asia (UN),NA,1981,3.3938026
Asia (UN),NA,1982,3.5257988
Asia (UN),NA,1983,3.6140976
Asia (UN),NA,1984,3.6344986
Asia (UN),NA,1985,3.6679
Asia (UN),NA,1986,3.7089958
Asia (UN),NA,1987,3.7441978
Asia (UN),NA,1988,3.8350983
Asia (UN),NA,1989,3.7917023
Asia (UN),NA,1990,3.7680016
Asia (UN),NA,1991,3.5859947
Asia (UN),NA,1992,3.6641998
Asia (UN),NA,1993,3.7227974
Asia (UN),NA,1994,3.6212997
Asia (UN),NA,1995,3.652401
Asia (UN),NA,1996,3.5946045
Asia (UN),NA,1997,3.6769943
Asia (UN),NA,1998,3.8293
Asia (UN),NA,1999,3.7433014
Asia (UN),NA,2000,3.8739014
Asia (UN),NA,2001,4.178993
Asia (UN),NA,2002,4.2082977
Asia (UN),NA,2003,4.362694
Asia (UN),NA,2004,4.3936005
Asia (UN),NA,2005,4.5289993
Asia (UN),NA,2006,4.655403
Asia (UN),NA,2007,4.743698
Asia (UN),NA,2008,4.7184067
Asia (UN),NA,2009,4.8275986
Asia (UN),NA,2010,4.8386
Asia (UN),NA,2011,4.8548965
Asia (UN),NA,2012,4.931099
Asia (UN),NA,2013,4.9710007
Asia (UN),NA,2014,4.886894
Asia (UN),NA,2015,4.8488007
Asia (UN),NA,2016,4.888298
Asia (UN),NA,2017,5.0721054
Asia (UN),NA,2018,4.9713974
Asia (UN),NA,2019,4.9774017
Asia (UN),NA,2020,5.1419983
Asia (UN),NA,2021,5.031502
Australia,AUS,1921,4.080002
Australia,AUS,1922,4.2299995
Australia,AUS,1923,3.6800003
Australia,AUS,1924,3.7400017
Australia,AUS,1925,4.079998
Australia,AUS,1926,4.079998
Australia,AUS,1927,3.75
Australia,AUS,1928,3.3899994
Australia,AUS,1929,4.290001
Australia,AUS,1930,3.75
Australia,AUS,1931,3.7800026
Australia,AUS,1932,3.7699966
Australia,AUS,1933,3.8099976
Australia,AUS,1934,3.6000023
Australia,AUS,1935,3.9899979
Australia,AUS,1936,3.8199959
Australia,AUS,1937,4.200001
Australia,AUS,1938,4.130001
Australia,AUS,1939,4.419998
Australia,AUS,1940,4.709999
Australia,AUS,1941,4.1800003
Australia,AUS,1942,4
Australia,AUS,1943,3.6800003
Australia,AUS,1944,3.540001
Australia,AUS,1945,3.659996
Australia,AUS,1946,4.279999
Australia,AUS,1947,4.6800003
Australia,AUS,1948,4.8600006
Australia,AUS,1949,5.1399994
Australia,AUS,1950,5.2024994
Australia,AUS,1951,5.5151978
Australia,AUS,1952,5.5923004
Australia,AUS,1953,5.4917984
Australia,AUS,1954,5.611
Australia,AUS,1955,5.911804
Australia,AUS,1956,5.766197
Australia,AUS,1957,6.0121
Australia,AUS,1958,6.072899
Australia,AUS,1959,6.2973022
Australia,AUS,1960,6.102997
Australia,AUS,1961,6.4736023
Australia,AUS,1962,6.4776993
Australia,AUS,1963,6.405205
Australia,AUS,1964,6.492302
Australia,AUS,1965,6.581299
Australia,AUS,1966,6.4926987
Australia,AUS,1967,6.7292023
Australia,AUS,1968,6.7701035
Australia,AUS,1969,6.9236984
Australia,AUS,1970,6.751404
Australia,AUS,1971,6.6511993
Australia,AUS,1972,6.836403
Australia,AUS,1973,7.0326004
Australia,AUS,1974,7.0389023
Australia,AUS,1975,7.0462036
Australia,AUS,1976,7.004799
Australia,AUS,1977,6.9885025
Australia,AUS,1978,7.001198
Australia,AUS,1979,7.144905
Australia,AUS,1980,7.1417007
Australia,AUS,1981,7.1343
Australia,AUS,1982,6.977501
Australia,AUS,1983,6.6748047
Australia,AUS,1984,6.574402
Australia,AUS,1985,6.397896
Australia,AUS,1986,6.4146957
Australia,AUS,1987,6.4226074
Australia,AUS,1988,6.4167023
Australia,AUS,1989,6.254402
Australia,AUS,1990,6.169403
Australia,AUS,1991,6.001404
Australia,AUS,1992,5.993103
Australia,AUS,1993,5.953697
Australia,AUS,1994,5.905098
Australia,AUS,1995,5.739998
Australia,AUS,1996,5.8023987
Australia,AUS,1997,5.5200043
Australia,AUS,1998,5.679001
Australia,AUS,1999,5.5444946
Australia,AUS,2000,5.327301
Australia,AUS,2001,5.218704
Australia,AUS,2002,4.993202
Australia,AUS,2003,4.968895
Australia,AUS,2004,4.905403
Australia,AUS,2005,4.806404
Australia,AUS,2006,4.6716995
Australia,AUS,2007,4.6164017
Australia,AUS,2008,4.5505066
Australia,AUS,2009,4.547203
Australia,AUS,2010,4.388695
Australia,AUS,2011,4.335701
Australia,AUS,2012,4.0330963
Australia,AUS,2013,4.1633987
Australia,AUS,2014,3.974701
Australia,AUS,2015,4.045601
Australia,AUS,2016,4.0853043
Australia,AUS,2017,3.980095
Australia,AUS,2018,4.012802
Australia,AUS,2019,3.9722977
Australia,AUS,2020,2.8296967
Australia,AUS,2021,2.667801
Austria,AUT,1947,5.0600014
Austria,AUT,1948,5.239998
Austria,AUT,1949,4.749996
Austria,AUT,1950,5.102497
Austria,AUT,1951,5.3372955
Austria,AUT,1952,5.138603
Austria,AUT,1953,5.0918045
Austria,AUT,1954,5.3904037
Austria,AUT,1955,5.799103
Austria,AUT,1956,5.9115067
Austria,AUT,1957,6.297798
Austria,AUT,1958,6.033699
Austria,AUT,1959,6.2004013
Austria,AUT,1960,6.5115967
Austria,AUT,1961,6.3668976
Austria,AUT,1962,6.195999
Austria,AUT,1963,6.252304
Austria,AUT,1964,6.4142
Austria,AUT,1965,6.3856964
Austria,AUT,1966,6.5002975
Austria,AUT,1967,6.756897
Austria,AUT,1968,6.763603
Austria,AUT,1969,6.7089996
Austria,AUT,1970,6.9136047
Austria,AUT,1971,7.0110016
Austria,AUT,1972,7.0749054
Austria,AUT,1973,7.032402
Austria,AUT,1974,7.179199
Austria,AUT,1975,7.044098
Austria,AUT,1976,6.868805
Austria,AUT,1977,6.9449997
Austria,AUT,1978,7.2145004
Austria,AUT,1979,7.1921997
Austria,AUT,1980,7.0839005
Austria,AUT,1981,7.1194
Austria,AUT,1982,7.2071
Austria,AUT,1983,7.092903
Austria,AUT,1984,7.1784973
Austria,AUT,1985,6.978897
Austria,AUT,1986,6.7554016
Austria,AUT,1987,6.640999
Austria,AUT,1988,6.670906
Austria,AUT,1989,6.774002
Austria,AUT,1990,6.6420975
Austria,AUT,1991,6.719307
Austria,AUT,1992,6.639
Austria,AUT,1993,6.5841064
Austria,AUT,1994,6.5186005
Austria,AUT,1995,6.6561966
Austria,AUT,1996,6.4210052
Austria,AUT,1997,6.5210037
Austria,AUT,1998,6.370796
Austria,AUT,1999,6.045204
Austria,AUT,2000,5.999901
Austria,AUT,2001,5.983902
Austria,AUT,2002,5.884094
Austria,AUT,2003,5.6282043
Austria,AUT,2004,5.704796
Austria,AUT,2005,5.5947037
Austria,AUT,2006,5.5574036
Austria,AUT,2007,5.556305
Austria,AUT,2008,5.3676987
Austria,AUT,2009,5.456604
Austria,AUT,2010,5.465004
Austria,AUT,2011,5.3567047
Austria,AUT,2012,5.0250015
Austria,AUT,2013,5.1091003
Austria,AUT,2014,4.8231964
Austria,AUT,2015,4.950699
Austria,AUT,2016,4.787697
Austria,AUT,2017,4.614197
Austria,AUT,2018,4.690605
Austria,AUT,2019,4.662201
Austria,AUT,2020,4.852104
Austria,AUT,2021,5.040703
Azerbaijan,AZE,1950,7.8677025
Azerbaijan,AZE,1951,8.045002
Azerbaijan,AZE,1952,7.9527016
Azerbaijan,AZE,1953,8.037697
Azerbaijan,AZE,1954,8.127499
Azerbaijan,AZE,1955,8.433998
Azerbaijan,AZE,1956,8.179302
Azerbaijan,AZE,1957,8.3764
Azerbaijan,AZE,1958,8.514999
Azerbaijan,AZE,1959,8.594299
Azerbaijan,AZE,1960,8.644299
Azerbaijan,AZE,1961,8.523403
Azerbaijan,AZE,1962,8.708599
Azerbaijan,AZE,1963,8.711399
Azerbaijan,AZE,1964,8.809799
Azerbaijan,AZE,1965,8.895901
Azerbaijan,AZE,1966,8.637501
Azerbaijan,AZE,1967,8.567802
Azerbaijan,AZE,1968,8.822498
Azerbaijan,AZE,1969,8.497803
Azerbaijan,AZE,1970,8.533501
Azerbaijan,AZE,1971,8.626801
Azerbaijan,AZE,1972,8.574699
Azerbaijan,AZE,1973,8.330105
Azerbaijan,AZE,1974,8.628799
Azerbaijan,AZE,1975,8.278797
Azerbaijan,AZE,1976,8.548897
Azerbaijan,AZE,1977,8.231201
Azerbaijan,AZE,1978,8.237999
Azerbaijan,AZE,1979,8.0882
Azerbaijan,AZE,1980,7.876602
Azerbaijan,AZE,1981,7.7665977
Azerbaijan,AZE,1982,7.694496
Azerbaijan,AZE,1983,7.541397
Azerbaijan,AZE,1984,7.066704
Azerbaijan,AZE,1985,6.854599
Azerbaijan,AZE,1986,6.8998985
Azerbaijan,AZE,1987,7.304001
Azerbaijan,AZE,1988,7.3793983
Azerbaijan,AZE,1989,7.1169014
Azerbaijan,AZE,1990,7.629902
Azerbaijan,AZE,1991,8.084499
Azerbaijan,AZE,1992,9.3824005
Azerbaijan,AZE,1993,9.309498
Azerbaijan,AZE,1994,9.027798
Azerbaijan,AZE,1995,8.502098
Azerbaijan,AZE,1996,7.969902
Azerbaijan,AZE,1997,8.231205
Azerbaijan,AZE,1998,8.060005
Azerbaijan,AZE,1999,7.896
Azerbaijan,AZE,2000,7.7620964
Azerbaijan,AZE,2001,7.658802
Azerbaijan,AZE,2002,7.294998
Azerbaijan,AZE,2003,7.1745987
Azerbaijan,AZE,2004,6.8899994
Azerbaijan,AZE,2005,6.7929993
Azerbaijan,AZE,2006,6.795601
Azerbaijan,AZE,2007,6.8359985
Azerbaijan,AZE,2008,6.3664017
Azerbaijan,AZE,2009,6.800804
Azerbaijan,AZE,2010,6.5662003
Azerbaijan,AZE,2011,6.703499
Azerbaijan,AZE,2012,6.9274063
Azerbaijan,AZE,2013,6.7950974
Azerbaijan,AZE,2014,6.5702972
Azerbaijan,AZE,2015,6.7073975
Azerbaijan,AZE,2016,7.176193
Azerbaijan,AZE,2017,6.514702
Azerbaijan,AZE,2018,6.015297
Azerbaijan,AZE,2019,5.601097
Azerbaijan,AZE,2020,8.011795
Azerbaijan,AZE,2021,7.641304
Bahamas,BHS,1950,5.4188004
Bahamas,BHS,1951,5.349903
Bahamas,BHS,1952,5.3498
Bahamas,BHS,1953,5.527302
Bahamas,BHS,1954,5.5297966
Bahamas,BHS,1955,5.443302
Bahamas,BHS,1956,5.461399
Bahamas,BHS,1957,5.5291023
Bahamas,BHS,1958,5.6463966
Bahamas,BHS,1959,5.6252975
Bahamas,BHS,1960,5.6779976
Bahamas,BHS,1961,5.7023964
Bahamas,BHS,1962,5.887001
Bahamas,BHS,1963,5.9380035
Bahamas,BHS,1964,5.989197
Bahamas,BHS,1965,5.9830017
Bahamas,BHS,1966,5.976902
Bahamas,BHS,1967,5.9777985
Bahamas,BHS,1968,5.958702
Bahamas,BHS,1969,6.105999
Bahamas,BHS,1970,6.103298
Bahamas,BHS,1971,6.1553
Bahamas,BHS,1972,6.194401
Bahamas,BHS,1973,6.2433014
Bahamas,BHS,1974,6.3114967
Bahamas,BHS,1975,6.4433975
Bahamas,BHS,1976,6.0614014
Bahamas,BHS,1977,6.4149017
Bahamas,BHS,1978,7.043495
Bahamas,BHS,1979,6.886406
Bahamas,BHS,1980,6.753105
Bahamas,BHS,1981,6.8302
Bahamas,BHS,1982,6.543503
Bahamas,BHS,1983,6.090103
Bahamas,BHS,1984,6.733795
Bahamas,BHS,1985,7.127495
Bahamas,BHS,1986,7.0819016
Bahamas,BHS,1987,6.922394
Bahamas,BHS,1988,6.8704987
Bahamas,BHS,1989,6.493698
Bahamas,BHS,1990,6.5386963
Bahamas,BHS,1991,7.8265
Bahamas,BHS,1992,6.4375
Bahamas,BHS,1993,6.5286026
Bahamas,BHS,1994,6.399597
Bahamas,BHS,1995,6.5794983
Bahamas,BHS,1996,6.5804977
Bahamas,BHS,1997,6.7573013
Bahamas,BHS,1998,6.481102
Bahamas,BHS,1999,6.333496
Bahamas,BHS,2000,6.3608017
Bahamas,BHS,2001,6.576195
Bahamas,BHS,2002,6.5609055
Bahamas,BHS,2003,6.5883026
Bahamas,BHS,2004,6.5215073
Bahamas,BHS,2005,6.593094
Bahamas,BHS,2006,6.703499
Bahamas,BHS,2007,6.452202
Bahamas,BHS,2008,6.642105
Bahamas,BHS,2009,7.0029984
Bahamas,BHS,2010,6.8712006
Bahamas,BHS,2011,6.461502
Bahamas,BHS,2012,6.413597
Bahamas,BHS,2013,6.6108017
Bahamas,BHS,2014,6.6255035
Bahamas,BHS,2015,6.611702
Bahamas,BHS,2016,6.871704
Bahamas,BHS,2017,7.130806
Bahamas,BHS,2018,7.0949936
Bahamas,BHS,2019,5.384903
Bahamas,BHS,2020,7.167801
Bahamas,BHS,2021,6.9751053
Bahrain,BHR,1950,1.301197
Bahrain,BHR,1951,1.2315025
Bahrain,BHR,1952,1.3464012
Bahrain,BHR,1953,1.1800003
Bahrain,BHR,1954,1.2835999
Bahrain,BHR,1955,1.3344994
Bahrain,BHR,1956,1.3280983
Bahrain,BHR,1957,1.3276978
Bahrain,BHR,1958,1.3405991
Bahrain,BHR,1959,1.5995026
Bahrain,BHR,1960,1.8423996
Bahrain,BHR,1961,1.6365967
Bahrain,BHR,1962,1.5368996
Bahrain,BHR,1963,1.5732002
Bahrain,BHR,1964,1.8368988
Bahrain,BHR,1965,1.7854996
Bahrain,BHR,1966,1.8825989
Bahrain,BHR,1967,1.9289017
Bahrain,BHR,1968,2.0475998
Bahrain,BHR,1969,1.7444992
Bahrain,BHR,1970,2.059597
Bahrain,BHR,1971,2.1930008
Bahrain,BHR,1972,2.2309952
Bahrain,BHR,1973,2.2324982
Bahrain,BHR,1974,2.174797
Bahrain,BHR,1975,2.3149033
Bahrain,BHR,1976,2.3245926
Bahrain,BHR,1977,2.058899
Bahrain,BHR,1978,2.3664017
Bahrain,BHR,1979,2.0828018
Bahrain,BHR,1980,2.3518982
Bahrain,BHR,1981,2.0934982
Bahrain,BHR,1982,2.3430023
Bahrain,BHR,1983,2.2925034
Bahrain,BHR,1984,1.9605026
Bahrain,BHR,1985,1.9087982
Bahrain,BHR,1986,1.8134995
Bahrain,BHR,1987,1.732399
Bahrain,BHR,1988,1.625
Bahrain,BHR,1989,1.8835983
Bahrain,BHR,1990,1.8619003
Bahrain,BHR,1991,1.5498047
Bahrain,BHR,1992,1.8828964
Bahrain,BHR,1993,1.7748032
Bahrain,BHR,1994,2.1056976
Bahrain,BHR,1995,2.3085022
Bahrain,BHR,1996,2.781601
Bahrain,BHR,1997,3.1333008
Bahrain,BHR,1998,3.3911972
Bahrain,BHR,1999,2.980301
Bahrain,BHR,2000,3.381096
Bahrain,BHR,2001,3.0351028
Bahrain,BHR,2002,3.1353989
Bahrain,BHR,2003,2.844101
Bahrain,BHR,2004,2.9449997
Bahrain,BHR,2005,3.1058044
Bahrain,BHR,2006,3.0990982
Bahrain,BHR,2007,3.1884995
Bahrain,BHR,2008,2.8805008
Bahrain,BHR,2009,2.578598
Bahrain,BHR,2010,2.2286987
Bahrain,BHR,2011,2.2270966
Bahrain,BHR,2012,2.338707
Bahrain,BHR,2013,2.520897
Bahrain,BHR,2014,2.612999
Bahrain,BHR,2015,2.498703
Bahrain,BHR,2016,2.5706024
Bahrain,BHR,2017,2.5032043
Bahrain,BHR,2018,2.3792038
Bahrain,BHR,2019,2.338997
Bahrain,BHR,2020,2.2678986
Bahrain,BHR,2021,2.2612
Bangladesh,BGD,1950,-0.10689926
Bangladesh,BGD,1951,-0.17449951
Bangladesh,BGD,1952,-0.26119995
Bangladesh,BGD,1953,-0.44039917
Bangladesh,BGD,1954,-0.5201988
Bangladesh,BGD,1955,-0.6230011
Bangladesh,BGD,1956,-0.70399857
Bangladesh,BGD,1957,-0.76039886
Bangladesh,BGD,1958,-0.67010117
Bangladesh,BGD,1959,-0.68019867
Bangladesh,BGD,1960,-0.80669785
Bangladesh,BGD,1961,-0.8904991
Bangladesh,BGD,1962,-1.1035995
Bangladesh,BGD,1963,-1.7545013
Bangladesh,BGD,1964,-1.6194
Bangladesh,BGD,1965,-2.067299
Bangladesh,BGD,1966,-1.8143997
Bangladesh,BGD,1967,-1.7493019
Bangladesh,BGD,1968,-1.8506012
Bangladesh,BGD,1969,-1.8557014
Bangladesh,BGD,1970,-3.8195992
Bangladesh,BGD,1971,9.9230995
Bangladesh,BGD,1972,-2.0536003
Bangladesh,BGD,1973,-1.9808998
Bangladesh,BGD,1974,-2.0998993
Bangladesh,BGD,1975,-1.9612999
Bangladesh,BGD,1976,-2.537201
Bangladesh,BGD,1977,-2.075901
Bangladesh,BGD,1978,-2.2444
Bangladesh,BGD,1979,-2.2854996
Bangladesh,BGD,1980,-2.038601
Bangladesh,BGD,1981,-2.1324997
Bangladesh,BGD,1982,-1.9976006
Bangladesh,BGD,1983,-1.9421997
Bangladesh,BGD,1984,-1.6233978
Bangladesh,BGD,1985,-1.1189003
Bangladesh,BGD,1986,-1.5113983
Bangladesh,BGD,1987,-1.2120972
Bangladesh,BGD,1988,-1.2140007
Bangladesh,BGD,1989,-2.1130981
Bangladesh,BGD,1990,-2.4534988
Bangladesh,BGD,1991,-2.1472015
Bangladesh,BGD,1992,-1.1431999
Bangladesh,BGD,1993,-1.3246002
Bangladesh,BGD,1994,-1.0179024
Bangladesh,BGD,1995,-0.9001999
Bangladesh,BGD,1996,-1.720501
Bangladesh,BGD,1997,-0.21089935
Bangladesh,BGD,1998,0.06929779
Bangladesh,BGD,1999,-0.37239838
Bangladesh,BGD,2000,0.6380005
Bangladesh,BGD,2001,0.99479675
Bangladesh,BGD,2002,1.8869019
Bangladesh,BGD,2003,2.5699997
Bangladesh,BGD,2004,2.496193
Bangladesh,BGD,2005,2.812004
Bangladesh,BGD,2006,2.8825073
Bangladesh,BGD,2007,2.7963943000000002
Bangladesh,BGD,2008,3.1343994
Bangladesh,BGD,2009,2.7518997
Bangladesh,BGD,2010,3.1464005
Bangladesh,BGD,2011,3.1280975
Bangladesh,BGD,2012,4.226303
Bangladesh,BGD,2013,5.431595
Bangladesh,BGD,2014,4.543701
Bangladesh,BGD,2015,4.2414017
Bangladesh,BGD,2016,4.2398987
Bangladesh,BGD,2017,4.1279984
Bangladesh,BGD,2018,3.4567032
Bangladesh,BGD,2019,4.376503
Bangladesh,BGD,2020,3.769699
Bangladesh,BGD,2021,3.6682968
Barbados,BRB,1950,3.989399
Barbados,BRB,1951,3.869999
Barbados,BRB,1952,3.7457008
Barbados,BRB,1953,3.660801
Barbados,BRB,1954,3.561798
Barbados,BRB,1955,3.2702026
Barbados,BRB,1956,3.7546997
Barbados,BRB,1957,3.7073975
Barbados,BRB,1958,3.7874985
Barbados,BRB,1959,3.9305992
Barbados,BRB,1960,3.9472008
Barbados,BRB,1961,4.141304
Barbados,BRB,1962,4.1651
Barbados,BRB,1963,4.3547974
Barbados,BRB,1964,4.376404
Barbados,BRB,1965,4.407196
Barbados,BRB,1966,4.501396
Barbados,BRB,1967,4.5839005
Barbados,BRB,1968,4.4136963
Barbados,BRB,1969,4.6554947
Barbados,BRB,1970,4.487999
Barbados,BRB,1971,4.6291046
Barbados,BRB,1972,4.580002
Barbados,BRB,1973,4.6171036
Barbados,BRB,1974,4.450897
Barbados,BRB,1975,4.4064026
Barbados,BRB,1976,4.3302
Barbados,BRB,1977,4.5046997
Barbados,BRB,1978,4.437401
Barbados,BRB,1979,4.522003
Barbados,BRB,1980,4.8768005
Barbados,BRB,1981,4.6278
Barbados,BRB,1982,4.5266037
Barbados,BRB,1983,4.7291946
Barbados,BRB,1984,4.838196
Barbados,BRB,1985,4.602295
Barbados,BRB,1986,4.8330994
Barbados,BRB,1987,4.850502
Barbados,BRB,1988,5.006302
Barbados,BRB,1989,5.0718994
Barbados,BRB,1990,4.9851
Barbados,BRB,1991,5.0671997
Barbados,BRB,1992,5.092201
Barbados,BRB,1993,5.4263
Barbados,BRB,1994,5.517395
Barbados,BRB,1995,5.364296
Barbados,BRB,1996,5.3656006
Barbados,BRB,1997,5.3414993
Barbados,BRB,1998,5.2701035
Barbados,BRB,1999,5.0625
Barbados,BRB,2000,4.7377014
Barbados,BRB,2001,4.5435944
Barbados,BRB,2002,4.415596
Barbados,BRB,2003,4.5778046
Barbados,BRB,2004,4.4020004
Barbados,BRB,2005,4.2897034
Barbados,BRB,2006,4.448395
Barbados,BRB,2007,4.4953003
Barbados,BRB,2008,4.4389954
Barbados,BRB,2009,4.4617996
Barbados,BRB,2010,4.1128006
Barbados,BRB,2011,4.0831985
Barbados,BRB,2012,4.0419006
Barbados,BRB,2013,4.0495987
Barbados,BRB,2014,4.0942
Barbados,BRB,2015,4.050995
Barbados,BRB,2016,3.986206
Barbados,BRB,2017,3.978302
Barbados,BRB,2018,3.9448013
Barbados,BRB,2019,3.893898
Barbados,BRB,2020,3.7910004
Barbados,BRB,2021,3.730194
Belarus,BLR,1950,8.091499
Belarus,BLR,1951,8.153103
Belarus,BLR,1952,7.8918
Belarus,BLR,1953,7.6163025
Belarus,BLR,1954,7.3025017
Belarus,BLR,1955,7.0461006
Belarus,BLR,1956,6.9600983
Belarus,BLR,1957,6.7590027
Belarus,BLR,1958,7.243599
Belarus,BLR,1959,7.0476
Belarus,BLR,1960,6.796501
Belarus,BLR,1961,6.6104965
Belarus,BLR,1962,6.985504
Belarus,BLR,1963,6.6604004
Belarus,BLR,1964,6.9916
Belarus,BLR,1965,7.176399
Belarus,BLR,1966,7.099495
Belarus,BLR,1967,7.4384003
Belarus,BLR,1968,7.193596
Belarus,BLR,1969,7.8703003
Belarus,BLR,1970,7.749298
Belarus,BLR,1971,7.1166
Belarus,BLR,1972,7.5592957
Belarus,BLR,1973,7.325699
Belarus,BLR,1974,7.7348022
Belarus,BLR,1975,8.192497
Belarus,BLR,1976,8.049896
Belarus,BLR,1977,8.444
Belarus,BLR,1978,8.304199
Belarus,BLR,1979,9.131798
Belarus,BLR,1980,8.551895
Belarus,BLR,1981,8.855095
Belarus,BLR,1982,9.2332
Belarus,BLR,1983,9.1964035
Belarus,BLR,1984,9.7416
Belarus,BLR,1985,9.241699
Belarus,BLR,1986,7.9730988
Belarus,BLR,1987,8.321503
Belarus,BLR,1988,8.910706
Belarus,BLR,1989,8.545296
Belarus,BLR,1990,9.3270035
Belarus,BLR,1991,9.912201
Belarus,BLR,1992,9.794601
Belarus,BLR,1993,10.445099
Belarus,BLR,1994,11.727097
Belarus,BLR,1995,12.100697
Belarus,BLR,1996,12.061302
Belarus,BLR,1997,12.122303
Belarus,BLR,1998,12.200596000000001
Belarus,BLR,1999,12.120899
Belarus,BLR,2000,11.889004
Belarus,BLR,2001,11.694599
Belarus,BLR,2002,11.985401
Belarus,BLR,2003,11.940701
Belarus,BLR,2004,11.8050995
Belarus,BLR,2005,12.022701
Belarus,BLR,2006,11.7808
Belarus,BLR,2007,11.447998
Belarus,BLR,2008,11.5354
Belarus,BLR,2009,11.391006
