Entity,Code,Year,gini_disposable__age_total,gini_market__age_total,population_historical,owid_region
Africa (UN),NA,1983,NA,NA,528232357,NA
Africa (UN),NA,1984,NA,NA,543637734,NA
Africa (UN),NA,1985,NA,NA,559663726,NA
Africa (UN),NA,1986,NA,NA,575966951,NA
Africa (UN),NA,1987,NA,NA,592600988,NA
Africa (UN),NA,1988,NA,NA,609387340,NA
Africa (UN),NA,1989,NA,NA,626358837,NA
Africa (UN),NA,1990,NA,NA,643774979,NA
Africa (UN),NA,1991,NA,NA,661103454,NA
Africa (UN),NA,1992,NA,NA,678557766,NA
Africa (UN),NA,1993,NA,NA,696621428,NA
Africa (UN),NA,1994,NA,NA,714502339,NA
Africa (UN),NA,1995,NA,NA,732695095,NA
Africa (UN),NA,1996,NA,NA,751473444,NA
Africa (UN),NA,1997,NA,NA,770384365,NA
Africa (UN),NA,1998,NA,NA,789981404,NA
Africa (UN),NA,1999,NA,NA,810079502,NA
Africa (UN),NA,2000,NA,NA,830582475,NA
Africa (UN),NA,2001,NA,NA,851690036,NA
Africa (UN),NA,2002,NA,NA,873411015,NA
Africa (UN),NA,2003,NA,NA,895734171,NA
Africa (UN),NA,2004,NA,NA,918778168,NA
Africa (UN),NA,2005,NA,NA,942546337,NA
Africa (UN),NA,2006,NA,NA,966932085,NA
Africa (UN),NA,2007,NA,NA,992055553,NA
Africa (UN),NA,2008,NA,NA,1018065221,NA
Africa (UN),NA,2009,NA,NA,1044777480,NA
Africa (UN),NA,2010,NA,NA,1072216450,NA
Africa (UN),NA,2011,NA,NA,1100148553,NA
Africa (UN),NA,2012,NA,NA,1128843402,NA
Africa (UN),NA,2013,NA,NA,1158780240,NA
Africa (UN),NA,2014,NA,NA,1189220297,NA
Africa (UN),NA,2015,NA,NA,1220075440,NA
Africa (UN),NA,2016,NA,NA,1251208407,NA
Africa (UN),NA,2017,NA,NA,1282902065,NA
Africa (UN),NA,2018,NA,NA,1315409722,NA
Africa (UN),NA,2019,NA,NA,1348005440,NA
Africa (UN),NA,2020,NA,NA,1380821116,NA
Africa (UN),NA,2021,NA,NA,1413753005,NA
Africa (UN),NA,2022,NA,NA,1446883598,NA
Africa (UN),NA,2023,NA,NA,1480770476,NA
Akrotiri and Dhekelia,OWID_AKD,1800,NA,NA,3710,NA
Akrotiri and Dhekelia,OWID_AKD,2005,NA,NA,15700,NA
Akrotiri and Dhekelia,OWID_AKD,2008,NA,NA,15700,NA
Aland Islands,ALA,2023,NA,NA,NA,Europe
Albania,ALB,-10000,NA,NA,1199,NA
Albania,ALB,-9000,NA,NA,1999,NA
Albania,ALB,-8000,NA,NA,3332,NA
Albania,ALB,-7000,NA,NA,5554,NA
Albania,ALB,-6000,NA,NA,9256,NA
Albania,ALB,-5000,NA,NA,15428,NA
Albania,ALB,-4000,NA,NA,25713,NA
Albania,ALB,-3000,NA,NA,42855,NA
Albania,ALB,-2000,NA,NA,71426,NA
Albania,ALB,-1000,NA,NA,119043,NA
Albania,ALB,0,NA,NA,198405,NA
Albania,ALB,100,NA,NA,198604,NA
Albania,ALB,200,NA,NA,198803,NA
Albania,ALB,300,NA,NA,199002,NA
Albania,ALB,400,NA,NA,199201,NA
Albania,ALB,500,NA,NA,199400,NA
Albania,ALB,600,NA,NA,199600,NA
Albania,ALB,700,NA,NA,199800,NA
Albania,ALB,800,NA,NA,200000,NA
Albania,ALB,900,NA,NA,200000,NA
Albania,ALB,1000,NA,NA,200000,NA
Albania,ALB,1100,NA,NA,200000,NA
Albania,ALB,1200,NA,NA,200000,NA
Albania,ALB,1300,NA,NA,200000,NA
Albania,ALB,1400,NA,NA,200000,NA
Albania,ALB,1500,NA,NA,200000,NA
Albania,ALB,1600,NA,NA,200000,NA
Albania,ALB,1700,NA,NA,300000,NA
Albania,ALB,1710,NA,NA,311416,NA
Albania,ALB,1720,NA,NA,322833,NA
Albania,ALB,1730,NA,NA,334250,NA
Albania,ALB,1740,NA,NA,345666,NA
Albania,ALB,1750,NA,NA,357083,NA
Albania,ALB,1760,NA,NA,368500,NA
Albania,ALB,1770,NA,NA,379916,NA
Albania,ALB,1780,NA,NA,391333,NA
Albania,ALB,1790,NA,NA,402750,NA
Albania,ALB,1800,NA,NA,400000,NA
Albania,ALB,1801,NA,NA,401773,NA
Albania,ALB,1802,NA,NA,403554,NA
Albania,ALB,1803,NA,NA,405343,NA
Albania,ALB,1804,NA,NA,407140,NA
Albania,ALB,1805,NA,NA,408945,NA
Albania,ALB,1806,NA,NA,410758,NA
Albania,ALB,1807,NA,NA,412579,NA
Albania,ALB,1808,NA,NA,414408,NA
Albania,ALB,1809,NA,NA,416246,NA
Albania,ALB,1810,NA,NA,418099,NA
Albania,ALB,1811,NA,NA,419953,NA
Albania,ALB,1812,NA,NA,421814,NA
Albania,ALB,1813,NA,NA,423684,NA
Albania,ALB,1814,NA,NA,425563,NA
Albania,ALB,1815,NA,NA,427449,NA
Albania,ALB,1816,NA,NA,429344,NA
Albania,ALB,1817,NA,NA,431248,NA
Albania,ALB,1818,NA,NA,433159,NA
Albania,ALB,1819,NA,NA,435086,NA
Albania,ALB,1820,NA,NA,437026,NA
Albania,ALB,1821,NA,NA,438981,NA
Albania,ALB,1822,NA,NA,440950,NA
Albania,ALB,1823,NA,NA,442934,NA
Albania,ALB,1824,NA,NA,444927,NA
Albania,ALB,1825,NA,NA,446929,NA
Albania,ALB,1826,NA,NA,448940,NA
Albania,ALB,1827,NA,NA,450959,NA
Albania,ALB,1828,NA,NA,452988,NA
Albania,ALB,1829,NA,NA,455027,NA
Albania,ALB,1830,NA,NA,457074,NA
Albania,ALB,1831,NA,NA,459130,NA
Albania,ALB,1832,NA,NA,461196,NA
Albania,ALB,1833,NA,NA,463271,NA
Albania,ALB,1834,NA,NA,465356,NA
Albania,ALB,1835,NA,NA,467449,NA
Albania,ALB,1836,NA,NA,469552,NA
Albania,ALB,1837,NA,NA,471665,NA
Albania,ALB,1838,NA,NA,473787,NA
Albania,ALB,1839,NA,NA,475919,NA
Albania,ALB,1840,NA,NA,478060,NA
Albania,ALB,1841,NA,NA,480211,NA
Albania,ALB,1842,NA,NA,482372,NA
Albania,ALB,1843,NA,NA,484542,NA
Albania,ALB,1844,NA,NA,486722,NA
Albania,ALB,1845,NA,NA,488912,NA
Albania,ALB,1846,NA,NA,491112,NA
Albania,ALB,1847,NA,NA,493321,NA
Albania,ALB,1848,NA,NA,495541,NA
Albania,ALB,1849,NA,NA,498261,NA
Albania,ALB,1850,NA,NA,501490,NA
Albania,ALB,1851,NA,NA,505313,NA
Albania,ALB,1852,NA,NA,509659,NA
Albania,ALB,1853,NA,NA,514536,NA
Albania,ALB,1854,NA,NA,519460,NA
Albania,ALB,1855,NA,NA,524430,NA
Albania,ALB,1856,NA,NA,529449,NA
Albania,ALB,1857,NA,NA,534515,NA
Albania,ALB,1858,NA,NA,539629,NA
Albania,ALB,1859,NA,NA,544793,NA
Albania,ALB,1860,NA,NA,550006,NA
Albania,ALB,1861,NA,NA,555269,NA
Albania,ALB,1862,NA,NA,560582,NA
Albania,ALB,1863,NA,NA,565946,NA
Albania,ALB,1864,NA,NA,571361,NA
Albania,ALB,1865,NA,NA,576828,NA
Albania,ALB,1866,NA,NA,582348,NA
Albania,ALB,1867,NA,NA,587920,NA
Albania,ALB,1868,NA,NA,593546,NA
Albania,ALB,1869,NA,NA,599215,NA
Albania,ALB,1870,NA,NA,604928,NA
Albania,ALB,1871,NA,NA,610685,NA
Albania,ALB,1872,NA,NA,616487,NA
Albania,ALB,1873,NA,NA,622333,NA
Albania,ALB,1874,NA,NA,628235,NA
Albania,ALB,1875,NA,NA,634193,NA
Albania,ALB,1876,NA,NA,640208,NA
Albania,ALB,1877,NA,NA,646279,NA
Albania,ALB,1878,NA,NA,652408,NA
Albania,ALB,1879,NA,NA,658596,NA
Albania,ALB,1880,NA,NA,664842,NA
Albania,ALB,1881,NA,NA,671147,NA
Albania,ALB,1882,NA,NA,677511,NA
Albania,ALB,1883,NA,NA,683937,NA
Albania,ALB,1884,NA,NA,690423,NA
Albania,ALB,1885,NA,NA,696970,NA
Albania,ALB,1886,NA,NA,703580,NA
Albania,ALB,1887,NA,NA,710252,NA
Albania,ALB,1888,NA,NA,716988,NA
Albania,ALB,1889,NA,NA,723850,NA
Albania,ALB,1890,NA,NA,730840,NA
Albania,ALB,1891,NA,NA,737961,NA
Albania,ALB,1892,NA,NA,745214,NA
Albania,ALB,1893,NA,NA,752600,NA
Albania,ALB,1894,NA,NA,760060,NA
Albania,ALB,1895,NA,NA,767593,NA
Albania,ALB,1896,NA,NA,775202,NA
Albania,ALB,1897,NA,NA,782885,NA
Albania,ALB,1898,NA,NA,790645,NA
Albania,ALB,1899,NA,NA,798342,NA
Albania,ALB,1900,NA,NA,805974,NA
Albania,ALB,1901,NA,NA,813539,NA
Albania,ALB,1902,NA,NA,821036,NA
Albania,ALB,1903,NA,NA,828461,NA
Albania,ALB,1904,NA,NA,835954,NA
Albania,ALB,1905,NA,NA,843514,NA
Albania,ALB,1906,NA,NA,851143,NA
Albania,ALB,1907,NA,NA,858841,NA
Albania,ALB,1908,NA,NA,866609,NA
Albania,ALB,1909,NA,NA,874016,NA
Albania,ALB,1910,NA,NA,881057,NA
Albania,ALB,1911,NA,NA,887724,NA
Albania,ALB,1912,NA,NA,894013,NA
Albania,ALB,1913,NA,NA,899917,NA
Albania,ALB,1914,NA,NA,905859,NA
Albania,ALB,1915,NA,NA,911841,NA
Albania,ALB,1916,NA,NA,917862,NA
Albania,ALB,1917,NA,NA,923923,NA
Albania,ALB,1918,NA,NA,929879,NA
Albania,ALB,1919,NA,NA,935646,NA
Albania,ALB,1920,NA,NA,941221,NA
Albania,ALB,1921,NA,NA,946603,NA
Albania,ALB,1922,NA,NA,951788,NA
Albania,ALB,1923,NA,NA,956775,NA
Albania,ALB,1924,NA,NA,961788,NA
Albania,ALB,1925,NA,NA,966828,NA
Albania,ALB,1926,NA,NA,971893,NA
Albania,ALB,1927,NA,NA,976986,NA
Albania,ALB,1928,NA,NA,982104,NA
Albania,ALB,1929,NA,NA,988255,NA
Albania,ALB,1930,NA,NA,995454,NA
Albania,ALB,1931,NA,NA,1003716,NA
Albania,ALB,1932,NA,NA,1013057,NA
Albania,ALB,1933,NA,NA,1023495,NA
Albania,ALB,1934,NA,NA,1034040,NA
Albania,ALB,1935,NA,NA,1044694,NA
Albania,ALB,1936,NA,NA,1055458,NA
Albania,ALB,1937,NA,NA,1066333,NA
Albania,ALB,1938,NA,NA,1077319,NA
Albania,ALB,1939,NA,NA,1088816,NA
Albania,ALB,1940,NA,NA,1100833,NA
Albania,ALB,1941,NA,NA,1113381,NA
Albania,ALB,1942,NA,NA,1126469,NA
Albania,ALB,1943,NA,NA,1140109,NA
Albania,ALB,1944,NA,NA,1153914,NA
Albania,ALB,1945,NA,NA,1167887,NA
Albania,ALB,1946,NA,NA,1182028,NA
Albania,ALB,1947,NA,NA,1196341,NA
Albania,ALB,1948,NA,NA,1210827,NA
Albania,ALB,1949,NA,NA,1229519,NA
Albania,ALB,1950,NA,NA,1247805,NA
Albania,ALB,1951,NA,NA,1276310,NA
Albania,ALB,1952,NA,NA,1308316,NA
Albania,ALB,1953,NA,NA,1343538,NA
Albania,ALB,1954,NA,NA,1381040,NA
Albania,ALB,1955,NA,NA,1418800,NA
Albania,ALB,1956,NA,NA,1456773,NA
Albania,ALB,1957,NA,NA,1497895,NA
Albania,ALB,1958,NA,NA,1543926,NA
Albania,ALB,1959,NA,NA,1594983,NA
Albania,ALB,1960,NA,NA,1649347,NA
Albania,ALB,1961,NA,NA,1698752,NA
Albania,ALB,1962,NA,NA,1743691,NA
Albania,ALB,1963,NA,NA,1791245,NA
Albania,ALB,1964,NA,NA,1841400,NA
Albania,ALB,1965,NA,NA,1894260,NA
Albania,ALB,1966,NA,NA,1949994,NA
Albania,ALB,1967,NA,NA,2008475,NA
Albania,ALB,1968,NA,NA,2068792,NA
Albania,ALB,1969,NA,NA,2126841,NA
Albania,ALB,1970,NA,NA,2181184,NA
Albania,ALB,1971,NA,NA,2234943,NA
Albania,ALB,1972,NA,NA,2289216,NA
Albania,ALB,1973,NA,NA,2344054,NA
Albania,ALB,1974,NA,NA,2399351,NA
Albania,ALB,1975,NA,NA,2454821,NA
Albania,ALB,1976,NA,NA,2510543,NA
Albania,ALB,1977,NA,NA,2566552,NA
Albania,ALB,1978,NA,NA,2624568,NA
Albania,ALB,1979,NA,NA,2681342,NA
Albania,ALB,1980,NA,NA,2735375,NA
Albania,ALB,1981,NA,NA,2790376,NA
Albania,ALB,1982,NA,NA,2846846,NA
Albania,ALB,1983,NA,NA,2905083,NA
Albania,ALB,1984,NA,NA,2964906,NA
Albania,ALB,1985,NA,NA,3026198,NA
Albania,ALB,1986,NA,NA,3087615,NA
Albania,ALB,1987,NA,NA,3148799,NA
Albania,ALB,1988,NA,NA,3212878,NA
Albania,ALB,1989,NA,NA,3260326,NA
Albania,ALB,1990,NA,NA,3277919,NA
Albania,ALB,1991,NA,NA,3282561,NA
Albania,ALB,1992,NA,NA,3282454,NA
Albania,ALB,1993,NA,NA,3277776,NA
Albania,ALB,1994,NA,NA,3269363,NA
Albania,ALB,1995,NA,NA,3258518,NA
Albania,ALB,1996,NA,NA,3245632,NA
Albania,ALB,1997,NA,NA,3229610,NA
Albania,ALB,1998,NA,NA,3210081,NA
Albania,ALB,1999,NA,NA,3188548,NA
Albania,ALB,2000,NA,NA,3166104,NA
Albania,ALB,2001,NA,NA,3147892,NA
Albania,ALB,2002,NA,NA,3134049,NA
Albania,ALB,2003,NA,NA,3118038,NA
Albania,ALB,2004,NA,NA,3098613,NA
Albania,ALB,2005,NA,NA,3076108,NA
Albania,ALB,2006,NA,NA,3050754,NA
Albania,ALB,2007,NA,NA,3022843,NA
Albania,ALB,2008,NA,NA,2992879,NA
Albania,ALB,2009,NA,NA,2961436,NA
Albania,ALB,2010,NA,NA,2928681,NA
Albania,ALB,2011,NA,NA,2911446,NA
Albania,ALB,2012,NA,NA,2909947,NA
Albania,ALB,2013,NA,NA,2907512,NA
Albania,ALB,2014,NA,NA,2903689,NA
Albania,ALB,2015,NA,NA,2898589,NA
Albania,ALB,2016,NA,NA,2897815,NA
Albania,ALB,2017,NA,NA,2898198,NA
Albania,ALB,2018,NA,NA,2894181,NA
Albania,ALB,2019,NA,NA,2884969,NA
Albania,ALB,2020,NA,NA,2871900,NA
Albania,ALB,2021,NA,NA,2849591,NA
Albania,ALB,2022,NA,NA,2827562,NA
Albania,ALB,2023,NA,NA,2811615,Europe
Algeria,DZA,-10000,NA,NA,12090,NA
Algeria,DZA,-9000,NA,NA,20150,NA
Algeria,DZA,-8000,NA,NA,33584,NA
Algeria,DZA,-7000,NA,NA,55973,NA
Algeria,DZA,-6000,NA,NA,93289,NA
Algeria,DZA,-5000,NA,NA,155482,NA
Algeria,DZA,-4000,NA,NA,259137,NA
Algeria,DZA,-3000,NA,NA,431895,NA
Algeria,DZA,-2000,NA,NA,719826,NA
Algeria,DZA,-1000,NA,NA,1199710,NA
Algeria,DZA,0,NA,NA,1999517,NA
Algeria,DZA,100,NA,NA,1959366,NA
Algeria,DZA,200,NA,NA,1920021,NA
Algeria,DZA,300,NA,NA,1881466,NA
Algeria,DZA,400,NA,NA,1843686,NA
Algeria,DZA,500,NA,NA,1806664,NA
Algeria,DZA,600,NA,NA,1770386,NA
Algeria,DZA,700,NA,NA,1734836,NA
Algeria,DZA,800,NA,NA,1700000,NA
Algeria,DZA,900,NA,NA,1850000,NA
Algeria,DZA,1000,NA,NA,2000000,NA
Algeria,DZA,1100,NA,NA,1950000,NA
Algeria,DZA,1200,NA,NA,1900000,NA
Algeria,DZA,1300,NA,NA,1685000,NA
Algeria,DZA,1400,NA,NA,1470000,NA
Algeria,DZA,1500,NA,NA,1500000,NA
Algeria,DZA,1600,NA,NA,2250000,NA
Algeria,DZA,1700,NA,NA,1750000,NA
Algeria,DZA,1710,NA,NA,1828250,NA
Algeria,DZA,1720,NA,NA,1906500,NA
Algeria,DZA,1730,NA,NA,1984750,NA
Algeria,DZA,1740,NA,NA,2063000,NA
Algeria,DZA,1750,NA,NA,2141250,NA
Algeria,DZA,1760,NA,NA,2219500,NA
Algeria,DZA,1770,NA,NA,2297750,NA
Algeria,DZA,1780,NA,NA,2376000,NA
Algeria,DZA,1790,NA,NA,2454250,NA
Algeria,DZA,1800,NA,NA,2500000,NA
Algeria,DZA,1801,NA,NA,2509126,NA
Algeria,DZA,1802,NA,NA,2518286,NA
Algeria,DZA,1803,NA,NA,2527479,NA
Algeria,DZA,1804,NA,NA,2536706,NA
Algeria,DZA,1805,NA,NA,2545967,NA
Algeria,DZA,1806,NA,NA,2555261,NA
Algeria,DZA,1807,NA,NA,2564589,NA
Algeria,DZA,1808,NA,NA,2573951,NA
Algeria,DZA,1809,NA,NA,2583348,NA
Algeria,DZA,1810,NA,NA,2592813,NA
Algeria,DZA,1811,NA,NA,2602278,NA
Algeria,DZA,1812,NA,NA,2611778,NA
Algeria,DZA,1813,NA,NA,2621312,NA
Algeria,DZA,1814,NA,NA,2630882,NA
Algeria,DZA,1815,NA,NA,2640486,NA
Algeria,DZA,1816,NA,NA,2650125,NA
Algeria,DZA,1817,NA,NA,2659800,NA
Algeria,DZA,1818,NA,NA,2669510,NA
Algeria,DZA,1819,NA,NA,2678262,NA
Algeria,DZA,1820,NA,NA,2686052,NA
Algeria,DZA,1821,NA,NA,2692874,NA
Algeria,DZA,1822,NA,NA,2698723,NA
Algeria,DZA,1823,NA,NA,2703593,NA
Algeria,DZA,1824,NA,NA,2708472,NA
Algeria,DZA,1825,NA,NA,2713360,NA
Algeria,DZA,1826,NA,NA,2718256,NA
Algeria,DZA,1827,NA,NA,2723162,NA
Algeria,DZA,1828,NA,NA,2728076,NA
Algeria,DZA,1829,NA,NA,2732999,NA
Algeria,DZA,1830,NA,NA,2737931,NA
Algeria,DZA,1831,NA,NA,2742872,NA
Algeria,DZA,1832,NA,NA,2747822,NA
Algeria,DZA,1833,NA,NA,2752781,NA
Algeria,DZA,1834,NA,NA,2757748,NA
Algeria,DZA,1835,NA,NA,2762725,NA
Algeria,DZA,1836,NA,NA,2767711,NA
Algeria,DZA,1837,NA,NA,2772705,NA
Algeria,DZA,1838,NA,NA,2777709,NA
Algeria,DZA,1839,NA,NA,2782722,NA
Algeria,DZA,1840,NA,NA,2787744,NA
Algeria,DZA,1841,NA,NA,2792774,NA
Algeria,DZA,1842,NA,NA,2797814,NA
Algeria,DZA,1843,NA,NA,2802863,NA
Algeria,DZA,1844,NA,NA,2807921,NA
Algeria,DZA,1845,NA,NA,2812989,NA
Algeria,DZA,1846,NA,NA,2818065,NA
Algeria,DZA,1847,NA,NA,2823150,NA
Algeria,DZA,1848,NA,NA,2828245,NA
Algeria,DZA,1849,NA,NA,2838059,NA
Algeria,DZA,1850,NA,NA,2852648,NA
Algeria,DZA,1851,NA,NA,2872405,NA
Algeria,DZA,1852,NA,NA,2897058,NA
Algeria,DZA,1853,NA,NA,2926664,NA
Algeria,DZA,1854,NA,NA,2956573,NA
Algeria,DZA,1855,NA,NA,2986788,NA
Algeria,DZA,1856,NA,NA,3017311,NA
Algeria,DZA,1857,NA,NA,3048147,NA
Algeria,DZA,1858,NA,NA,3079297,NA
Algeria,DZA,1859,NA,NA,3110766,NA
Algeria,DZA,1860,NA,NA,3142556,NA
Algeria,DZA,1861,NA,NA,3174671,NA
Algeria,DZA,1862,NA,NA,3207115,NA
Algeria,DZA,1863,NA,NA,3239889,NA
Algeria,DZA,1864,NA,NA,3272999,NA
Algeria,DZA,1865,NA,NA,3306447,NA
Algeria,DZA,1866,NA,NA,3340237,NA
Algeria,DZA,1867,NA,NA,3374372,NA
Algeria,DZA,1868,NA,NA,3408856,NA
Algeria,DZA,1869,NA,NA,3443692,NA
Algeria,DZA,1870,NA,NA,3478884,NA
Algeria,DZA,1871,NA,NA,3514436,NA
Algeria,DZA,1872,NA,NA,3550350,NA
Algeria,DZA,1873,NA,NA,3586632,NA
Algeria,DZA,1874,NA,NA,3623285,NA
Algeria,DZA,1875,NA,NA,3660312,NA
Algeria,DZA,1876,NA,NA,3697718,NA
Algeria,DZA,1877,NA,NA,3735505,NA
Algeria,DZA,1878,NA,NA,3773679,NA
Algeria,DZA,1879,NA,NA,3812243,NA
Algeria,DZA,1880,NA,NA,3851201,NA
Algeria,DZA,1881,NA,NA,3890557,NA
Algeria,DZA,1882,NA,NA,3930315,NA
Algeria,DZA,1883,NA,NA,3970479,NA
Algeria,DZA,1884,NA,NA,4011054,NA
Algeria,DZA,1885,NA,NA,4052043,NA
Algeria,DZA,1886,NA,NA,4093452,NA
Algeria,DZA,1887,NA,NA,4135283,NA
Algeria,DZA,1888,NA,NA,4177542,NA
Algeria,DZA,1889,NA,NA,4219933,NA
Algeria,DZA,1890,NA,NA,4262454,NA
Algeria,DZA,1891,NA,NA,4305104,NA
Algeria,DZA,1892,NA,NA,4347882,NA
Algeria,DZA,1893,NA,NA,4390784,NA
Algeria,DZA,1894,NA,NA,4434110,NA
Algeria,DZA,1895,NA,NA,4477863,NA
Algeria,DZA,1896,NA,NA,4522048,NA
Algeria,DZA,1897,NA,NA,4566669,NA
Algeria,DZA,1898,NA,NA,4611731,NA
Algeria,DZA,1899,NA,NA,4663386,NA
Algeria,DZA,1900,NA,NA,4721802,NA
Algeria,DZA,1901,NA,NA,4787149,NA
Algeria,DZA,1902,NA,NA,4859600,NA
Algeria,DZA,1903,NA,NA,4939332,NA
Algeria,DZA,1904,NA,NA,5020372,NA
Algeria,DZA,1905,NA,NA,5102742,NA
Algeria,DZA,1906,NA,NA,5186463,NA
Algeria,DZA,1907,NA,NA,5271557,NA
Algeria,DZA,1908,NA,NA,5358048,NA
Algeria,DZA,1909,NA,NA,5433528,NA
Algeria,DZA,1910,NA,NA,5497750,NA
Algeria,DZA,1911,NA,NA,5550464,NA
Algeria,DZA,1912,NA,NA,5591415,NA
Algeria,DZA,1913,NA,NA,5620343,NA
Algeria,DZA,1914,NA,NA,5649420,NA
Algeria,DZA,1915,NA,NA,5678648,NA
Algeria,DZA,1916,NA,NA,5708027,NA
Algeria,DZA,1917,NA,NA,5737558,NA
Algeria,DZA,1918,NA,NA,5766569,NA
Algeria,DZA,1919,NA,NA,5802743,NA
Algeria,DZA,1920,NA,NA,5846192,NA
Algeria,DZA,1921,NA,NA,5897033,NA
Algeria,DZA,1922,NA,NA,5955381,NA
Algeria,DZA,1923,NA,NA,6021355,NA
Algeria,DZA,1924,NA,NA,6088060,NA
Algeria,DZA,1925,NA,NA,6155505,NA
Algeria,DZA,1926,NA,NA,6223696,NA
Algeria,DZA,1927,NA,NA,6292643,NA
Algeria,DZA,1928,NA,NA,6362353,NA
Algeria,DZA,1929,NA,NA,6441431,NA
Algeria,DZA,1930,NA,NA,6530132,NA
Algeria,DZA,1931,NA,NA,6628718,NA
Algeria,DZA,1932,NA,NA,6737455,NA
Algeria,DZA,1933,NA,NA,6856617,NA
Algeria,DZA,1934,NA,NA,6977885,NA
Algeria,DZA,1935,NA,NA,7101299,NA
Algeria,DZA,1936,NA,NA,7226895,NA
Algeria,DZA,1937,NA,NA,7354713,NA
Algeria,DZA,1938,NA,NA,7484792,NA
Algeria,DZA,1939,NA,NA,7613042,NA
Algeria,DZA,1940,NA,NA,7739370,NA
Algeria,DZA,1941,NA,NA,7863680,NA
Algeria,DZA,1942,NA,NA,7985870,NA
Algeria,DZA,1943,NA,NA,8105839,NA
Algeria,DZA,1944,NA,NA,8227611,NA
Algeria,DZA,1945,NA,NA,8351211,NA
Algeria,DZA,1946,NA,NA,8476669,NA
Algeria,DZA,1947,NA,NA,8604011,NA
Algeria,DZA,1948,NA,NA,8733267,NA
Algeria,DZA,1949,NA,NA,8871792,NA
Algeria,DZA,1950,NA,NA,9018372,NA
Algeria,DZA,1951,NA,NA,9269819,NA
Algeria,DZA,1952,NA,NA,9521159,NA
Algeria,DZA,1953,NA,NA,9772605,NA
Algeria,DZA,1954,NA,NA,10014341,NA
Algeria,DZA,1955,NA,NA,10247375,NA
Algeria,DZA,1956,NA,NA,10482131,NA
Algeria,DZA,1957,NA,NA,10717453,NA
Algeria,DZA,1958,NA,NA,10953584,NA
Algeria,DZA,1959,NA,NA,11189572,NA
Algeria,DZA,1960,NA,NA,11424876,NA
Algeria,DZA,1961,NA,NA,11628830,NA
Algeria,DZA,1962,NA,NA,11800720,NA
Algeria,DZA,1963,NA,NA,11982065,NA
Algeria,DZA,1964,NA,NA,12179764,NA
Algeria,DZA,1965,NA,NA,12365928,NA
Algeria,DZA,1966,NA,NA,12590021,NA
Algeria,DZA,1967,NA,NA,12876068,NA
Algeria,DZA,1968,NA,NA,13172561,NA
Algeria,DZA,1969,NA,NA,13475921,NA
Algeria,DZA,1970,NA,NA,13783680,NA
Algeria,DZA,1971,NA,NA,14098891,NA
Algeria,DZA,1972,NA,NA,14427026,NA
Algeria,DZA,1973,NA,NA,14771102,NA
Algeria,DZA,1974,NA,NA,15133462,NA
Algeria,DZA,1975,NA,NA,15678549,NA
Algeria,DZA,1976,NA,NA,16409124,NA
Algeria,DZA,1977,NA,NA,17015940,NA
Algeria,DZA,1978,NA,NA,17506931,NA
Algeria,DZA,1979,NA,NA,18036608,NA
Algeria,DZA,1980,NA,NA,18607122,NA
Algeria,DZA,1981,NA,NA,19220656,NA
Algeria,DZA,1982,NA,NA,19872306,NA
Algeria,DZA,1983,NA,NA,20558077,NA
Algeria,DZA,1984,NA,NA,21271910,NA
Algeria,DZA,1985,NA,NA,22008492,NA
Algeria,DZA,1986,NA,NA,22745453,NA
Algeria,DZA,1987,NA,NA,23443581,NA
Algeria,DZA,1988,NA,NA,24109485,NA
Algeria,DZA,1989,NA,NA,24754440,NA
Algeria,DZA,1990,NA,NA,25375759,NA
Algeria,DZA,1991,NA,NA,25987891,NA
Algeria,DZA,1992,NA,NA,26628518,NA
Algeria,DZA,1993,NA,NA,27276996,NA
Algeria,DZA,1994,NA,NA,27887227,NA
Algeria,DZA,1995,NA,NA,28470152,NA
Algeria,DZA,1996,NA,NA,29032996,NA
Algeria,DZA,1997,NA,NA,29579249,NA
Algeria,DZA,1998,NA,NA,30054098,NA
Algeria,DZA,1999,NA,NA,30474312,NA
Algeria,DZA,2000,NA,NA,30903850,NA
Algeria,DZA,2001,NA,NA,31331173,NA
Algeria,DZA,2002,NA,NA,31750790,NA
Algeria,DZA,2003,NA,NA,32175762,NA
Algeria,DZA,2004,NA,NA,32628233,NA
Algeria,DZA,2005,NA,NA,33109211,NA
Algeria,DZA,2006,NA,NA,33623459,NA
Algeria,DZA,2007,NA,NA,34189375,NA
Algeria,DZA,2008,NA,NA,34816912,NA
Algeria,DZA,2009,NA,NA,35490399,NA
Algeria,DZA,2010,NA,NA,36188192,NA
Algeria,DZA,2011,NA,NA,36903328,NA
Algeria,DZA,2012,NA,NA,37646120,NA
Algeria,DZA,2013,NA,NA,38414134,NA
Algeria,DZA,2014,NA,NA,39204992,NA
Algeria,DZA,2015,NA,NA,40019473,NA
Algeria,DZA,2016,NA,NA,40850673,NA
Algeria,DZA,2017,NA,NA,41689261,NA
Algeria,DZA,2018,NA,NA,42504975,NA
Algeria,DZA,2019,NA,NA,43294503,NA
Algeria,DZA,2020,NA,NA,44042041,NA
Algeria,DZA,2021,NA,NA,44761051,NA
Algeria,DZA,2022,NA,NA,45477339,NA
Algeria,DZA,2023,NA,NA,46164169,Africa
American Samoa,ASM,0,NA,NA,1,NA
American Samoa,ASM,100,NA,NA,2,NA
American Samoa,ASM,200,NA,NA,4,NA
American Samoa,ASM,300,NA,NA,6,NA
American Samoa,ASM,400,NA,NA,9,NA
