,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
120,50340163,NYHAMN,Beds,450.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-foam-mattress-firm-50340163/,No,"        Foam mattress,          140x200 cm",IKEA of Sweden/L Hilland,,,140
121,29291956,SLÄKT,Beds,1395.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/,No,"        Bed frame w storage+slatted bedbase,          90x200 cm",IKEA of Sweden/Ebba Strandmark,57,14,96
122,70284203,ASKEBY,Beds,995.0,No old price,True,https://www.ikea.com/sa/en/p/askeby-two-seat-sofa-bed-black-70284203/,No,        Two-seat sofa-bed,"702.842.03 A sofa-bed with small, neat dimensions which is easy to furnish with, even when space is limited.Readily converts into a bed.Fixed cover.",72,72,149
123,20228709,BRIMNES,Beds,220.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-20228709/,Yes,"        Headboard with storage compartment,          140 cm",K Hagberg/M Hagberg,28,111,146
124,49046068,SUNDVIK,Beds,849.0,No old price,True,https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-white-s49046068/,No,"        Ext bed frame with slatted bed base,          80x200 cm",IKEA of Sweden,,80,
125,20404806,MALM,Beds,1595.0,No old price,True,https://www.ikea.com/sa/en/p/malm-ottoman-bed-white-20404806/,Yes,"        Ottoman bed,          160x200 cm",Eva Lilja Löwenhielm,,,175
126,9186126,HEMNES,Beds,2185.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-husvika-firm-s09186126/,Yes,"        Day-bed w 3 drawers/2 mattresses,          80x200 cm",Carina Bengs/IKEA of Sweden,70,18,89
127,70362427,SOLGUL,Beds,395.0,No old price,True,https://www.ikea.com/sa/en/p/solgul-cradle-with-foam-mattress-white-70362427/,No,"        Cradle with foam mattress,          66x84 cm",IKEA of Sweden,,53,66
128,102452,MYDAL,Beds,795.0,No old price,True,https://www.ikea.com/sa/en/p/mydal-bunk-bed-frame-pine-00102452/,No,"        Bunk bed frame,          90x200 cm",IKEA of Sweden,,157,
129,40349847,NORDLI,Beds,1595.0,No old price,True,https://www.ikea.com/sa/en/p/nordli-bed-frame-with-storage-white-40349847/,Yes,"        Bed frame with storage,          140x200 cm",Ola Wihlborg,51,16,140
130,30099293,VIKARE,Beds,95.0,No old price,True,https://www.ikea.com/sa/en/p/vikare-guard-rail-white-30099293/,No,        Guard rail,IKEA of Sweden,,7,
131,70426537,DELAKTIG,Beds,595.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-headboard-rattan-70426537/,No,"        Headboard,          160 cm",Tom Dixon,,70,150
132,90299449,TUFFING,Beds,645.0,No old price,True,https://www.ikea.com/sa/en/p/tuffing-loft-bed-frame-dark-grey-90299449/,No,"        Loft bed frame,          90x200 cm","902.994.49 A good solution where space is limited.It’s easier to get in and out of the bed with a centered ladder. You can use the space under the bed for storage, a workspace or seating.Recommended for ages from 6 years.High beds and the upper bed of bunk or loft beds are not suitable for children under 6 years due to the risk of injury from falls.Bed base included.Mattress and bedlinen are sold separately.Max load indicates static weight, in other words the load which the bed withstands if you lie or sit on it.",,179,97
133,39277498,VALLENTUNA,Beds,1848.0,"SR 2,310",True,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-with-backrests-orrsta-light-grey-s39277498/,Yes,        Sofa-bed module with backrests,Fredriksson/L Löwenhielm/Hilland,93,84,113
134,40411410,VITVAL,Beds,200.0,No old price,True,https://www.ikea.com/sa/en/p/vitval-desk-top-white-40411410/,No,"        Desk top,          95x45 cm",IKEA of Sweden,45,73,95
135,89302914,PLATSA,Beds,2307.0,"SR 2,560",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-drawers-white-fonnes-s89302914/,No,"        Bed frame with 10 drawers,          140x244x103 cm",IKEA of Sweden,40,43,140
136,10453086,PLATSA,Beds,1195.0,No old price,True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-10453086/,No,"        Bed frame with storage,          140x200 cm",IKEA of Sweden,40,43,140
137,9324284,PLATSA,Beds,3339.0,"SR 3,760",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-6-doors-12-drawers-white-fonnes-s09324284/,No,"        Bed frame with 6 doors+12 drawers,          140x244x203 cm",Ola Wihlborg/IKEA of Sweden,40,43,140
138,19302922,VITVAL,Beds,1590.0,No old price,True,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-with-underbed-white-light-grey-s19302922/,No,"        Bunk bed frame with underbed,          90x200 cm",IKEA of Sweden/Tord Björklund,,162,97
139,90229017,BUSUNGE,Beds,795.0,No old price,True,https://www.ikea.com/sa/en/p/busunge-extendable-bed-light-pink-90229017/,No,"        Extendable bed,          80x200 cm",Carl Öjerstam,,,90
140,80341496,NYHAMN,Beds,600.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-pocket-sprung-mattress-firm-80341496/,No,"        Pocket sprung mattress,          140x200 cm",IKEA of Sweden/L Hilland,,,140
141,228705,BRIMNES,Beds,1095.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/,No,"        Day-bed frame with 2 drawers,          80x200 cm",K Hagberg/M Hagberg,53,21,86
142,29241160,SONGESAND,Beds,1245.0,No old price,True,https://www.ikea.com/sa/en/p/songesand-bed-frame-with-4-storage-boxes-brown-loenset-s29241160/,Yes,"        Bed frame with 4 storage boxes,          140x200 cm",IKEA of Sweden,64,14,153
143,59167074,LAUVIK,Beds,2146.0,"SR 3,130",True,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-medium-firm-tuddal-dark-beige-s59167074/,Yes,"        Divan bed,          140x200 cm",Synnöve Mork/Ola Wihlborg/IKEA of Sweden,,120,140
144,89386070,SLÄKT,Beds,1260.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-3-storage-boxes-white-s89386070/,No,"        Bed frame with 3 storage boxes,          90x200 cm",Ebba Strandmark/IKEA of Sweden,53,35,96
145,10247973,SVÄRTA,Beds,895.0,No old price,True,https://www.ikea.com/sa/en/p/svaerta-bunk-bed-frame-silver-colour-10247973/,No,"        Bunk bed frame,          90x200 cm",Tord Björklund,,159,97
146,99278070,VALLENTUNA,Beds,7796.0,"SR 9,745",True,https://www.ikea.com/sa/en/p/vallentuna-4-seat-modular-sofa-w-3-sofa-beds-and-storage-murum-orrsta-black-olive-green-s99278070/,Yes,        4-seat modular sofa w 3 sofa-beds,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,,84,346
147,19166180,LYCKSELE MURBO,Beds,1445.0,No old price,True,https://www.ikea.com/sa/en/p/lycksele-murbo-two-seat-sofa-bed-ebbarp-black-white-s19166180/,Yes,        Two-seat sofa-bed,IKEA of Sweden,100,87,142
148,79288188,DELAKTIG,Beds,2595.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-rattan-s79288188/,No,"        Bed frame/headboard/2 side tables,          160x200 cm",Tom Dixon/IKEA of Sweden,,99,204
149,99302918,PLATSA,Beds,1767.0,"SR 1,885",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-drawers-white-fonnes-s99302918/,No,"        Bed frame with 2 drawers,          142x244x103 cm",IKEA of Sweden,40,43,141
150,60433901,MARKERAD,Beds,267.0,SR 445,True,https://www.ikea.com/sa/en/p/markerad-cover-for-day-bed-beige-60433901/,No,"        Cover for day-bed,          80x200 cm",Virgil Abloh,,,80
151,102065,LYCKSELE LÖVÅS,Beds,495.0,No old price,True,https://www.ikea.com/sa/en/p/lycksele-loevas-mattress-00102065/,No,"        Mattress,          140x188 cm",IKEA of Sweden,,,
152,39227837,UTÅKER,Beds,1285.0,No old price,True,https://www.ikea.com/sa/en/p/utaker-stackable-bed-with-2-mattresses-pine-moshult-firm-s39227837/,Yes,"        Stackable bed with 2 mattresses,          80x200 cm",IKEA of Sweden/Henrik Preutz,,2,83
153,39041660,SUNDVIK,Beds,849.0,No old price,True,https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-grey-brown-s39041660/,No,"        Ext bed frame with slatted bed base,          80x200 cm",IKEA of Sweden,,80,
154,59302915,PLATSA,Beds,2905.0,"SR 3,265",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-doors-6-drawers-white-fonnes-ridabu-s59302915/,No,"        Bed frame with 4 doors+6 drawers,          140x200x223 cm",IKEA of Sweden,40,43,141
155,60299691,BRYNILEN,Beds,30.0,SR 50/4 pack,True,https://www.ikea.com/sa/en/p/brynilen-leg-oak-60299691/,No,"        Leg,          10 cm",Ola Wihlborg,,,
156,39279280,FYRESDAL,Beds,1139.0,No old price,True,https://www.ikea.com/sa/en/p/fyresdal-day-bed-with-2-mattresses-black-moshult-firm-s39279280/,Yes,"        Day-bed with 2 mattresses,          80x200 cm",K Hagberg/M Hagberg/IKEA of Sweden,,94,88
157,9149879,VALLENTUNA,Beds,1160.0,"SR 1,450",True,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/,Yes,        Sofa-bed module,Fredriksson/L Löwenhielm/Hilland,100,45,80
158,19287530,DELAKTIG,Beds,1400.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-aluminium-s19287530/,No,"        Bed frame,          160x200 cm",IKEA of Sweden/Tom Dixon,,29,164
159,400692,BRIMNES,Beds,220.0,SR 250,True,https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-00400692/,No,"        Headboard with storage compartment,          90 cm",K Hagberg/M Hagberg,28,110,96
160,19326428,SLÄKT,Beds,520.0,No old price,False,https://www.ikea.com/sa/en/p/slaekt-ext-bed-frame-with-slatted-bed-base-white-s19326428/,No,"        Ext bed frame with slatted bed base,          80x200 cm",Ebba Strandmark/IKEA of Sweden,,,91
161,80332468,SUFFLETT,Beds,85.0,No old price,True,https://www.ikea.com/sa/en/p/sufflett-bed-tent-pink-80332468/,No,"        Bed tent,          70/80/90",IKEA of Sweden,,80,
162,90332458,KURA,Beds,175.0,No old price,True,https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-grey-white-90332458/,No,        Bed tent with curtain,Malin Unnborn,,68,97
163,90338403,LÖVA,Beds,55.0,No old price,True,https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/,No,        Bed canopy,A Huldén/S Dahlman,,,90
164,99211621,HEMNES,Beds,2085.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-grey-moshult-firm-s99211621/,Yes,"        Day-bed w 3 drawers/2 mattresses,          80x200 cm",IKEA of Sweden/Carina Bengs,,83,87
165,20320128,FLEKKE,Beds,1495.0,No old price,True,https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/,No,"        Day-bed frame with 2 drawers,          80x200 cm",K Hagberg/M Hagberg,,86,88
166,69304829,MARKERAD,Beds,1092.0,"SR 1,590",True,https://www.ikea.com/sa/en/p/markerad-day-bed-s69304829/,No,"        Day-bed,          80x200 cm",IKEA of Sweden/Virgil Abloh,,,80
167,99302975,PLATSA,Beds,2163.5,"SR 2,360",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-door-3-drawers-white-fonnes-s99302975/,No,"        Bed frame with 2 door+3 drawers,          142x244x163 cm",IKEA of Sweden,40,43,141
168,50393830,KURA,Beds,149.0,No old price,True,https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-brown-50393830/,No,        Bed tent with curtain,S Edholm/L Ullenius,,68,97
169,89275265,STUVA / FÖLJA,Beds,1915.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-2-drawer-2-doors-white-s89275265/,No,"        Loft bed combo w 2 drawer/2 doors,          207x99x182 cm",IKEA of Sweden/Ebba Strandmark,,182,
170,39288128,DELAKTIG,Beds,2495.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-black-s39288128/,No,"        Bed frame/headboard/2 side tables,          160x200 cm",IKEA of Sweden/Tom Dixon,,99,204
171,70340567,GRÄLVIKEN,Beds,1995.0,No old price,True,https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/,No,        3-seat sofa-bed,IKEA of Sweden,86,74,225
172,89240761,HOLMSUND,Beds,2295.0,No old price,True,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-orrsta-light-white-grey-s89240761/,Yes,        Three-seat sofa-bed,K Hagberg/M Hagberg,99,96,230
173,59250756,LAUVIK,Beds,2902.0,"SR 4,040",True,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-tuddal-dark-beige-s59250756/,Yes,"        Divan bed,          160x200 cm",Synnöve Mork/Ola Wihlborg/IKEA of Sweden,,120,160
174,79253259,STUVA / FRITIDS,Beds,1990.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-3-drawers-2-doors-white-white-s79253259/,Yes,"        Loft bed combo w 3 drawers/2 doors,          207x99x182 cm",Ebba Strandmark/IKEA of Sweden,,182,
175,20247982,SVÄRTA,Beds,875.0,No old price,True,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-silver-colour-20247982/,No,"        Loft bed frame,          90x200 cm",Tord Björklund,,186,97
176,9302913,PLATSA,Beds,1611.0,"SR 1,715",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/,No,"        Bed frame with 4 drawers,          142x244x43 cm",IKEA of Sweden,40,42,141
177,29278101,GRÖNLID,Beds,3595.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,Yes,        2-seat sofa-bed,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,98,104,196
178,80411272,VITVAL,Beds,1295.0,No old price,True,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/,No,"        Bunk bed frame,          90x200 cm",IKEA of Sweden,,162,97
179,49278591,GRÖNLID,Beds,7610.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-5-seat-with-chaise-longue-ljungen-dark-red-s49278591/,Yes,"        Corner sofa-bed, 5-seat",Francis Cayouette/Ehlén Johansson/IKEA of Sweden,164,104,252
180,19129932,BRIMNES,Beds,1795.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-malfors-medium-firm-s19129932/,Yes,"        Day-bed w 2 drawers/2 mattresses,          80x200 cm",IKEA of Sweden/K Hagberg/M Hagberg,53,21,86
181,80362974,SLÄKT,Beds,295.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,No,"        Storage box with castors,          62x62x35 cm",Ebba Strandmark,53,35,62
182,10372976,NORDLI,Beds,695.0,No old price,True,https://www.ikea.com/sa/en/p/nordli-headboard-white-10372976/,No,"        Headboard,          140/160 cm",Ola Wihlborg,,84,240
183,69287537,DELAKTIG,Beds,2095.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-black-s69287537/,No,"        Bed frame with headboard,          160x200 cm",IKEA of Sweden/Tom Dixon,,99,164
184,257953,GONATT,Beds,1095.0,No old price,True,https://www.ikea.com/sa/en/p/gonatt-cot-light-grey-00257953/,No,"        Cot,          60x120 cm",J Asshoff/H Brogård,,103,66
185,20299688,BRENNÅSEN,Beds,30.0,SR 50/4 pack,True,https://www.ikea.com/sa/en/p/brennasen-leg-black-stained-20299688/,No,"        Leg,          10 cm",Ola Wihlborg,7,,7
186,9217849,BRÅTHULT,Beds,1991.0,"SR 2,100",True,https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/,Yes,        Corner sofa-bed,Lisa Hilland/David Wahl/IKEA of Sweden,78,69,212
187,19302917,PLATSA,Beds,2210.0,"SR 2,395",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-s19302917/,No,"        Bed frame with storage,          140x244x223 cm",IKEA of Sweden,40,43,140
188,59151271,SVÄRTA,Beds,1175.0,"SR 1,250",True,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-with-desk-top-silver-colour-s59151271/,No,"        Loft bed frame with desk top,          90x200 cm",Tord Björklund,,186,97
189,9306435,NYHAMN,Beds,1445.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-yellow-s09306435/,Yes,        3-seat sofa-bed,IKEA of Sweden/L Hilland/Lisa Hilland,97,90,200
190,29277639,LIDHULT,Beds,9585.0,No old price,True,https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-6-seat-with-chaise-longue-lejde-red-brown-red-brown-s29277639/,Yes,"        Corner sofa-bed, 6-seat",Henrik Preutz/IKEA of Sweden,164,102,387
191,40299687,BURFJORD,Beds,40.0,SR 50/4 pack,True,https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/,No,"        Leg,          10 cm",Ola Wihlborg,55,,55
192,49277105,VALLENTUNA,Beds,4488.0,"SR 5,610",True,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-and-storage-hillared-murum-dark-grey-black-s49277105/,Yes,        3-seat modular sofa with sofa-bed,Fredriksson/L Löwenhielm/Hilland,,84,266
193,69302566,VITVAL,Beds,1195.0,No old price,True,https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-with-desk-top-white-light-grey-s69302566/,No,"        Loft bed frame with desk top,          90x200 cm",IKEA of Sweden,,195,135
194,9278003,VALLENTUNA,Beds,5780.0,"SR 7,225",True,https://www.ikea.com/sa/en/p/vallentuna-modular-corner-sofa-3-seat-sofa-bed-and-storage-murum-white-s09278003/,Yes,        Modular corner sofa 3-seat+sofa-bed,Ehlén Johansson,93,84,266
195,19290014,LIDHULT,Beds,3340.0,No old price,True,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-lejde-grey-black-s19290014/,Yes,        2-seat sofa-bed section,IKEA of Sweden/Henrik Preutz,97,95,160
196,20426525,DELAKTIG,Beds,495.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-headboard-black-20426525/,No,"        Headboard,          160 cm",Tom Dixon,,70,150
197,10248519,GULLIVER,Beds,595.0,No old price,True,https://www.ikea.com/sa/en/p/gulliver-cot-white-10248519/,No,"        Cot,          60x120 cm",IKEA of Sweden,,80,66
198,60429471,DELAKTIG,Beds,200.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-fitting-for-headboard-60429471/,No,        Fitting for headboard,Tom Dixon,,,
199,89300750,FLOTTEBO,Beds,2236.0,"SR 2,795",True,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-gunnared-medium-grey-s89300750/,Yes,"        Sofa-bed with side table,          120 cm",C Halskov/H Dalsgaard,120,79,200
200,29288100,DELAKTIG,Beds,1800.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-2-side-tables-aluminium-black-s29288100/,No,"        Bed frame with 2 side tables,          160x200 cm",IKEA of Sweden/Tom Dixon,,29,204
201,49292686,VIMLE,Beds,4645.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-medium-grey-s49292686/,Yes,        3-seat sofa-bed,Ehlén Johansson/IKEA of Sweden,98,83,271
202,49306443,NYHAMN,Beds,1295.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-foam-mattress-skiftebo-yellow-s49306443/,Yes,        3-seat sofa-bed,IKEA of Sweden/L Hilland/Lisa Hilland,97,90,200
203,45932080,SULTAN,Beds,50.0,No old price,True,https://www.ikea.com/sa/en/p/sultan-supporting-leg-black-45932080/,No,        Supporting leg,IKEA of Sweden,,,
