event_id,time,latitude,longitude,depth_km,duration_magnitude_md,md_error,area,type,review_level,year
22283,2013-04-30T02:05:38Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22282,2013-04-30T02:06:07Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22281,2013-04-30T02:08:05Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22280,2013-04-30T04:03:31Z,NA,NA,NA,1.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22279,2013-04-30T19:10:05Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22278,2013-04-30T22:42:55Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22277,2013-05-02T17:01:15Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22276,2013-05-02T17:02:57Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22273,2013-05-02T18:49:54Z,40.8265,14.42517,0.27,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22272,2013-05-02T18:50:06Z,NA,NA,NA,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22271,2013-05-02T18:53:17Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22270,2013-05-02T19:15:35Z,NA,NA,NA,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2013
22269,2013-05-02T19:16:00Z,40.825329,14.42567,1.3,1.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22268,2013-05-02T19:18:52Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22261,2013-05-03T23:12:57Z,NA,NA,NA,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22260,2013-05-04T18:25:43Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22257,2013-05-06T00:42:50Z,40.816502,14.42933,0.5,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22255,2013-05-06T05:08:04Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22254,2013-05-08T05:24:55Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22253,2013-05-09T04:10:59Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22252,2013-05-09T04:50:18Z,NA,NA,NA,1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22251,2013-05-09T12:27:03Z,40.827671,14.42717,0.25,1.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22250,2013-05-09T17:24:41Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22249,2013-05-09T21:53:16Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22248,2013-05-11T02:47:18Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22247,2013-05-11T20:41:26Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22246,2013-05-12T00:37:14Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22245,2013-05-12T05:09:34Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22244,2013-05-12T09:17:37Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22243,2013-05-12T22:42:14Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22242,2013-05-13T16:27:17Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22241,2013-05-13T18:25:28Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22240,2013-05-13T18:32:13Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22239,2013-05-14T16:24:41Z,NA,NA,NA,1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22238,2013-05-14T23:17:34Z,NA,NA,NA,1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22237,2013-05-15T03:10:10Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22236,2013-05-16T19:00:46Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22235,2013-05-16T19:03:24Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22234,2013-05-18T07:55:18Z,NA,NA,NA,1.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22233,2013-05-19T19:20:37Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22232,2013-05-19T22:34:16Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22231,2013-05-20T18:26:48Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22230,2013-05-25T06:05:37Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22229,2013-05-25T19:14:32Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22228,2013-05-25T19:16:10Z,NA,NA,NA,1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22227,2013-05-25T21:28:51Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22226,2013-05-27T22:53:29Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22225,2013-05-28T02:40:00Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22224,2013-05-28T19:17:18Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22223,2013-05-30T06:05:17Z,40.826328,14.42633,0.58,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22222,2013-05-31T00:03:34Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22221,2013-05-31T05:14:46Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22220,2013-06-02T01:11:16Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22219,2013-06-02T07:49:34Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22218,2013-06-02T22:04:09Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22217,2013-06-04T02:09:29Z,40.827171,14.42633,1.5,2.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22216,2013-06-04T05:05:46Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22215,2013-06-04T11:28:01Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22214,2013-06-05T19:40:00Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22213,2013-06-05T22:11:18Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22212,2013-06-06T05:52:51Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22211,2013-06-06T10:48:41Z,40.828171,14.4275,0.02,2.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22210,2013-06-06T18:06:48Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22209,2013-06-06T19:53:30Z,40.816669,14.43233,0.15,1.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22208,2013-06-09T03:06:00Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22206,2013-06-11T02:51:41Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22205,2013-06-11T15:30:40Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22204,2013-06-11T16:04:24Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22203,2013-06-11T16:04:35Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22202,2013-06-11T16:05:06Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22201,2013-06-11T16:05:42Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22200,2013-06-11T17:40:04Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22199,2013-06-11T17:43:08Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22198,2013-06-12T17:05:29Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22197,2013-06-12T17:13:35Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22196,2013-06-13T08:04:14Z,40.814331,14.435,0.12,1.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22195,2013-06-13T17:03:09Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22194,2013-06-13T17:50:57Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22193,2013-06-14T02:54:12Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22192,2013-06-16T06:40:13Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22191,2013-06-16T06:40:30Z,40.818161,14.42933,0.19,1.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22190,2013-06-16T06:42:02Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22189,2013-06-18T02:25:33Z,40.819672,14.43417,0.64,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22188,2013-06-19T03:15:34Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22187,2013-06-19T09:51:43Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22186,2013-06-19T17:36:51Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22185,2013-06-21T18:22:41Z,40.821659,14.42933,0.11,2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22184,2013-06-22T05:04:09Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22182,2013-06-25T05:37:47Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22181,2013-06-27T03:30:16Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22180,2013-06-27T05:19:54Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22179,2013-06-27T05:19:55Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22178,2013-06-28T16:31:31Z,NA,NA,NA,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22177,2013-06-28T16:32:03Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22176,2013-06-28T16:46:30Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22175,2013-06-29T16:26:10Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22174,2013-07-01T05:33:36Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22173,2013-07-01T20:34:26Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22172,2013-07-02T21:22:29Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22171,2013-07-03T23:26:40Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22170,2013-07-05T03:25:58Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22169,2013-07-05T19:23:44Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22168,2013-07-05T19:24:11Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22167,2013-07-05T19:25:37Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22166,2013-07-06T03:51:19Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22165,2013-07-06T03:51:56Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22164,2013-07-07T21:08:12Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22163,2013-07-07T21:42:35Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22162,2013-07-07T22:03:32Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22161,2013-07-08T00:11:15Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22160,2013-07-08T16:14:53Z,NA,NA,NA,1.5,0.3,Mount Vesuvius,earthquake,preliminary,2013
22159,2013-07-08T20:25:35Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22158,2013-07-12T07:35:46Z,40.825829,14.42583,0.24,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2013
22157,2013-07-12T20:16:15Z,40.824329,14.425,0.93,1.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22156,2013-07-12T21:17:14Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22155,2013-07-12T22:48:19Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22154,2013-07-13T01:41:15Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22153,2013-07-13T01:48:50Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22152,2013-07-14T17:54:38Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22151,2013-07-14T17:55:16Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22150,2013-07-15T02:13:26Z,40.826832,14.42833,0.23,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22149,2013-07-15T02:14:14Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22148,2013-07-15T02:17:30Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22147,2013-07-15T02:19:05Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22146,2013-07-15T02:24:35Z,40.827332,14.42983,0.05,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22145,2013-07-15T19:16:59Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22144,2013-07-16T00:01:33Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22143,2013-07-16T00:54:37Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22142,2013-07-16T03:47:26Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22141,2013-07-16T04:23:13Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22140,2013-07-18T01:01:33Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22138,2013-07-18T21:46:57Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22137,2013-07-21T06:26:45Z,40.82333,14.429,0.17,1.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22136,2013-07-22T19:47:05Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22135,2013-07-24T01:43:08Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22134,2013-07-25T03:57:07Z,NA,NA,NA,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2013
22133,2013-07-26T12:55:42Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22132,2013-07-27T03:40:15Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22131,2013-07-30T23:14:00Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22130,2013-07-31T01:03:47Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22129,2013-07-31T01:12:13Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22128,2013-07-31T18:10:21Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22127,2013-08-01T01:31:59Z,NA,NA,NA,1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22126,2013-08-02T00:13:26Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22125,2013-08-02T21:51:54Z,NA,NA,NA,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22124,2013-08-03T01:54:50Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22123,2013-08-03T19:42:35Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22122,2013-08-05T22:08:54Z,NA,NA,NA,1.5,0.3,Mount Vesuvius,earthquake,preliminary,2013
22121,2013-08-07T07:20:56Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22120,2013-08-07T19:00:02Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22118,2013-08-14T06:51:56Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22117,2013-08-14T19:03:43Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22116,2013-08-15T04:14:20Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22115,2013-08-16T01:30:18Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22114,2013-08-16T19:20:02Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22113,2013-08-17T02:34:19Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22112,2013-08-17T02:56:22Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22111,2013-08-20T05:37:09Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22110,2013-08-20T06:04:54Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22109,2013-08-20T06:28:57Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22108,2013-08-20T06:34:07Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22107,2013-08-20T08:21:03Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22106,2013-08-21T18:22:28Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22105,2013-08-24T03:05:43Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22104,2013-08-27T01:34:37Z,40.819672,14.43183,0.15,2.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22103,2013-08-27T04:51:55Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22101,2013-08-29T23:54:26Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22100,2013-08-30T01:34:33Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22098,2013-09-03T00:13:50Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22097,2013-09-03T17:13:13Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22096,2013-09-03T17:13:29Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22095,2013-09-03T17:41:19Z,NA,NA,NA,1.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22094,2013-09-05T00:15:51Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22093,2013-09-05T00:51:11Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22092,2013-09-05T02:24:01Z,40.826672,14.42567,0.97,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22091,2013-09-05T19:34:33Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22090,2013-09-05T21:37:06Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22089,2013-09-05T21:37:15Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22088,2013-09-06T14:47:48Z,40.827671,14.42683,0.88,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22087,2013-09-08T01:35:29Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22086,2013-09-08T02:09:45Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22084,2013-09-08T02:11:03Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22085,2013-09-08T02:11:03Z,NA,NA,NA,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22083,2013-09-08T02:11:52Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22082,2013-09-08T02:39:21Z,40.824001,14.42783,0.22,1.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22081,2013-09-08T02:40:19Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22080,2013-09-08T02:41:32Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22079,2013-09-08T02:51:23Z,NA,NA,NA,1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22078,2013-09-08T02:55:31Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22077,2013-09-08T02:58:38Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22076,2013-09-08T03:01:14Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22073,2013-09-09T21:58:57Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22072,2013-09-09T21:58:58Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22071,2013-09-10T03:36:48Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22069,2013-09-10T22:53:24Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22068,2013-09-10T22:53:34Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22066,2013-09-12T04:52:19Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22065,2013-09-12T05:26:47Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22064,2013-09-12T07:01:03Z,NA,NA,NA,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22063,2013-09-12T07:01:36Z,NA,NA,NA,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22062,2013-09-12T07:15:47Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22061,2013-09-13T17:09:34Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22060,2013-09-13T17:16:34Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22058,2013-09-13T23:55:26Z,40.824669,14.42567,0.24,1.9,0.3,Mount Vesuvius,earthquake,preliminary,2013
22057,2013-09-14T00:26:16Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22056,2013-09-14T00:27:55Z,NA,NA,NA,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22055,2013-09-15T01:42:26Z,NA,NA,NA,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22053,2013-09-17T19:32:51Z,NA,NA,NA,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2013
22052,2013-09-18T03:47:45Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22050,2013-09-19T19:32:06Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22049,2013-09-19T19:41:42Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22048,2013-09-19T19:41:53Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22047,2013-09-19T23:34:17Z,NA,NA,NA,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22046,2013-09-19T23:55:13Z,40.820999,14.4275,0.04,1.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22044,2013-09-21T04:30:48Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22043,2013-09-23T23:52:05Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22041,2013-09-26T00:26:17Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22040,2013-09-26T01:04:24Z,NA,NA,NA,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22039,2013-09-26T23:04:39Z,NA,NA,NA,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2013
22038,2013-09-26T23:35:04Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22037,2013-09-26T23:35:21Z,40.827499,14.426,0.16,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22036,2013-09-27T13:19:30Z,40.820499,14.43067,0.16,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22035,2013-09-27T22:22:47Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22034,2013-09-27T23:32:38Z,NA,NA,NA,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2013
22033,2013-09-29T06:39:04Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22032,2013-09-29T06:39:21Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2013
22031,2013-09-29T20:35:35Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
22030,2013-10-01T10:11:37Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22029,2013-10-01T12:20:32Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22028,2013-10-01T12:21:09Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22027,2013-10-01T12:29:53Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22026,2013-10-01T12:45:45Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2013
22025,2013-10-01T12:49:20Z,NA,NA,NA,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22024,2013-10-01T12:51:17Z,NA,NA,NA,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2013
22023,2013-10-01T12:51:34Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2013
22022,2013-10-01T12:58:04Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2013
22021,2013-10-01T12:58:04Z,NA,NA,NA,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2013
22020,2013-10-01T12:58:21Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2013
