country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Brazil,2019,Minuano,0,2,NA,0,0,0,0,NA,2,3,419
Brazil,2019,Cantinho Do Vale,0,0,NA,0,2,0,0,NA,2,3,419
Brazil,2019,Máximo,0,2,NA,0,0,0,0,NA,2,3,419
Brazil,2019,Cantina Do Vale,0,0,NA,0,2,0,0,NA,2,3,419
Brazil,2019,Docile Alimentos Ltda,0,0,NA,0,0,2,0,NA,2,3,419
Brazil,2019,Britvic - Ebba,0,0,NA,2,0,0,0,NA,2,3,419
Brazil,2019,Semar,0,2,NA,0,0,0,0,NA,2,3,419
Brazil,2019,Cacau Show,0,0,NA,0,0,2,0,NA,2,3,419
Brazil,2019,Cory Alimentos,0,0,NA,0,0,2,0,NA,2,3,419
Brazil,2019,Danone,0,2,NA,0,0,0,0,NA,2,3,419
Brazil,2019,Ferrero Group,0,0,NA,2,0,0,0,NA,2,3,419
Brazil,2019,Simba,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Ajax,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,União,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Ajinomoto Group,0,0,NA,1,0,0,0,NA,1,3,419
Brazil,2019,Brasil Kirin,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Amanco,0,0,NA,1,0,0,0,NA,1,3,419
Brazil,2019,Tudo Green Açaí,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Pinguim Sorvete,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Trigre,0,0,NA,1,0,0,0,NA,1,3,419
Brazil,2019,Toffano Produtos Alimentícios,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Serra Negra,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Tek,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Tampico Bevarages,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Prefeitura Local,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Pé De Moça,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Bom Sabor,0,0,NA,1,0,0,0,NA,1,3,419
Brazil,2019,Amendupã Produtos Alimentícios Ltda,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Subway,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Spani,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Bioleve,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Soberana,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Sinco,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Dimbinho,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Kaskão,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Paraíbuna,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Ki Sabor,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Crocs,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Epocler,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Extra Power,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Criket,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Flora,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Froneri,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Fruteverão,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Gilette,0,0,NA,1,0,0,0,NA,1,3,419
Brazil,2019,Companhia Müller De Bebidas,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Himalaia,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Hits Power,0,0,NA,0,1,0,0,NA,1,3,419
Brazil,2019,Cadbury Adams,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Airon,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Inoar,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Kid Lat,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Maguary,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Paleta Mexicana,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Minalba,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Milho De Ouro,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Mergetlec,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Casa Suiça,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Kimberly-Clark,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,Chinnut´S Alimentos,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Los Humanos,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Lindoya,0,0,NA,0,0,1,0,NA,1,3,419
Brazil,2019,Clipper,0,1,NA,0,0,0,0,NA,1,3,419
Brazil,2019,GuaranÃ¡,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Hellmans,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Sukita,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Corote,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Prata,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Askov,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,ItubaÃ­na,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Natural One,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Cristal,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Schin,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Dolly,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Vibe,0,0,NA,0,0,0,0,NA,0,3,419
Brazil,2019,Non Identified,0,0,NA,0,0,0,0,NA,0,3,419
Bulgaria,2019,Grand Total,0,NA,NA,NA,8,NA,NA,NA,8,1,15
Bulgaria,2019,Unbranded,0,NA,NA,NA,8,NA,NA,NA,8,1,15
Bulgaria,2019,Shumensko - Carlsberg Bulgaria,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Nova Brasilia - Jacobs Douwe Egberts BG,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Novest - M - Sahand Ltd.,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Peshtera - mastic,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Pirinsko - Carlsberg Bulgaria,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Prestizh,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Prestizh - Cosmetic Company Rosa,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Speedy,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Lukchecta - Zaharni zavodi,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Tastino wffle,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Test,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,The Coca-Cola Company,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Tuborg,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Zagorka,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Zhivel Agro,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Nestlé,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,"""ESE""",0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,"""Inko"" noodles / Ð®Ñ„ÐºÐ° â€œÐ˜Ð½ÐºÐ¾""",0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Lidl - Argus beer,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Ariana,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Brazil kaffee,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Cherisa,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Crispy waffles,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Derby,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Devin,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Elvan truffles,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Evrikom,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Fiorre Sherry 61,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Fresh,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Istanbul,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Joe waffles,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Kanchevi,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,King,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Lidl,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Bulgaria,2019,Lidl Lager beer,0,NA,NA,NA,0,NA,NA,NA,0,1,15
Burkina Faso,2019,Grand Total,NA,NA,2089,304,3254,113,52,6,5818,1,235
Burkina Faso,2019,Inconnu,NA,NA,2000,254,602,113,27,0,2996,1,235
Burkina Faso,2019,Idéale,NA,NA,0,0,600,0,0,0,600,1,235
Burkina Faso,2019,Babali,NA,NA,0,0,450,0,0,0,450,1,235
Burkina Faso,2019,Benita Coffee,NA,NA,0,0,331,0,0,0,331,1,235
Burkina Faso,2019,Kraft Foods,NA,NA,0,0,251,0,0,0,251,1,235
Burkina Faso,2019,Baradji,NA,NA,0,0,210,0,0,0,210,1,235
Burkina Faso,2019,Koom,NA,NA,0,0,200,0,0,0,200,1,235
Burkina Faso,2019,The Coca-Cola Company,NA,NA,0,0,132,0,0,0,132,1,235
Burkina Faso,2019,Maman,NA,NA,0,0,100,0,0,0,100,1,235
Burkina Faso,2019,Fadi,NA,NA,0,0,90,0,0,0,90,1,235
Burkina Faso,2019,Lafi,NA,NA,0,0,80,0,0,0,80,1,235
Burkina Faso,2019,Nestlé,NA,NA,0,21,49,0,0,0,70,1,235
Burkina Faso,2019,Flag; Fanta; Faxe; Inconnu,NA,NA,57,0,0,0,0,0,57,1,235
Burkina Faso,2019,Youki,NA,NA,0,0,50,0,0,0,50,1,235
Burkina Faso,2019,Djana,NA,NA,0,0,50,0,0,0,50,1,235
Burkina Faso,2019,Sahel,NA,NA,0,0,33,0,0,0,33,1,235
Burkina Faso,2019,Saba,NA,NA,32,0,0,0,0,0,32,1,235
Burkina Faso,2019,Hamilton,NA,NA,0,0,0,0,25,0,25,1,235
Burkina Faso,2019,Dafani,NA,NA,0,0,21,0,0,0,21,1,235
Burkina Faso,2019,Vody,NA,NA,0,15,0,0,0,0,15,1,235
Burkina Faso,2019,House Hold Product,NA,NA,0,0,0,0,0,6,6,1,235
Burkina Faso,2019,Softcare,NA,NA,0,5,0,0,0,0,5,1,235
Burkina Faso,2019,Mosquito,NA,NA,0,5,0,0,0,0,5,1,235
Burkina Faso,2019,Or Bleu,NA,NA,0,0,4,0,0,0,4,1,235
Burkina Faso,2019,Socuco,NA,NA,0,4,0,0,0,0,4,1,235
Burkina Faso,2019,Swet Water,NA,NA,0,0,1,0,0,0,1,1,235
Cameroon,2019,Grand Total,NA,595,3425,1009,3263,284,10,9,8595,10,387
Cameroon,2019,EI Sahely group,NA,0,0,0,682,209,0,0,891,10,387
Cameroon,2019,Bakhresa Group,NA,0,0,0,621,0,0,0,621,10,387
Cameroon,2019,Les Sociétés Anonymes des Brasseries du Cameroun,NA,0,0,13,457,0,0,0,470,10,387
Cameroon,2019,Les Brasseries du Cameroun,NA,0,36,24,393,0,0,0,453,10,387
Cameroon,2019,Lion dor,NA,0,365,0,0,0,0,0,365,10,387
Cameroon,2019,Unbranded,NA,264,58,20,0,0,0,0,342,10,387
Cameroon,2019,Mondelez International,NA,0,255,0,0,0,0,0,255,10,387
Cameroon,2019,The Coca-Cola Company,NA,0,0,51,174,0,0,0,225,10,387
Cameroon,2019,Whisky Classic,NA,0,208,0,0,0,0,0,208,10,387
Cameroon,2019,Monarch Beverage Company,NA,0,0,0,161,0,0,0,161,10,387
Cameroon,2019,Café-Rhum,NA,0,151,0,0,0,0,0,151,10,387
Cameroon,2019,Djino,NA,0,0,0,136,0,0,0,136,10,387
Cameroon,2019,Ufresh,NA,0,125,0,7,0,0,0,132,10,387
Cameroon,2019,Parle G,NA,0,132,0,0,0,0,0,132,10,387
Cameroon,2019,Dolait,NA,41,0,0,89,0,0,0,130,10,387
Cameroon,2019,Brazzeries Du Cameroon,NA,0,0,126,0,0,0,0,126,10,387
Cameroon,2019,Nestlé,NA,3,86,21,0,16,0,0,126,10,387
Cameroon,2019,Nutrisnack,NA,0,119,0,0,0,0,0,119,10,387
Cameroon,2019,Nutri-Milk,NA,65,0,0,48,0,0,0,113,10,387
Cameroon,2019,Blu,NA,0,110,0,0,0,0,0,110,10,387
Cameroon,2019,Madar,NA,0,105,0,0,0,0,0,105,10,387
Cameroon,2019,Bullet,NA,0,0,101,0,0,0,0,101,10,387
Cameroon,2019,Ole,NA,0,0,98,0,0,0,0,98,10,387
Cameroon,2019,Amie,NA,0,83,14,0,0,0,0,97,10,387
Cameroon,2019,Canada Dry Motts,NA,0,0,0,94,0,0,0,94,10,387
Cameroon,2019,Fighter,NA,0,91,0,0,0,0,0,91,10,387
Cameroon,2019,Société Bic,NA,0,79,0,7,0,0,0,86,10,387
Cameroon,2019,Fako Volcanic Spring,NA,0,84,0,0,0,0,0,84,10,387
Cameroon,2019,Mambo,NA,0,84,0,0,0,0,0,84,10,387
Cameroon,2019,Intafact Beverages Limited,NA,0,0,82,0,0,0,0,82,10,387
Cameroon,2019,Société Camerounaise de Fermentations,NA,0,74,0,0,0,0,0,74,10,387
Cameroon,2019,Opur,NA,0,0,0,73,0,0,0,73,10,387
Cameroon,2019,Houchens Industries,NA,0,51,0,21,0,0,0,72,10,387
Cameroon,2019,Special,NA,0,0,0,71,0,0,0,71,10,387
Cameroon,2019,Nourisse,NA,0,71,0,0,0,0,0,71,10,387
Cameroon,2019,Saba,NA,11,60,0,0,0,0,0,71,10,387
Cameroon,2019,O'Choco,NA,0,69,0,0,0,0,0,69,10,387
Cameroon,2019,Goal,NA,0,67,0,0,0,0,0,67,10,387
Cameroon,2019,Molfix,NA,0,0,60,0,0,0,0,60,10,387
Cameroon,2019,Mayor,NA,0,0,0,60,0,0,0,60,10,387
Cameroon,2019,Citabac,NA,0,0,58,0,0,0,0,58,10,387
Cameroon,2019,Nexttel,NA,0,57,0,0,0,0,0,57,10,387
Cameroon,2019,Dura Pack,NA,56,0,0,0,0,0,0,56,10,387
Cameroon,2019,Oran,NA,0,55,0,0,0,0,0,55,10,387
Cameroon,2019,Perfetti van Melle,NA,0,52,0,0,0,0,0,52,10,387
Cameroon,2019,Ochoco,NA,0,52,0,0,0,0,0,52,10,387
Cameroon,2019,Dely'S,NA,0,47,0,0,0,0,0,47,10,387
Cameroon,2019,P&G,NA,0,28,19,0,0,0,0,47,10,387
Cameroon,2019,Brasserie Du Cameroon,NA,0,0,0,42,0,0,0,42,10,387
Cameroon,2019,New Food,NA,0,41,0,0,0,0,0,41,10,387
Cameroon,2019,Nido,NA,0,29,9,0,0,0,0,38,10,387
Cameroon,2019,Kiss Sweet,NA,0,38,0,0,0,0,0,38,10,387
Cameroon,2019,Broli,NA,5,21,4,7,0,0,0,37,10,387
Cameroon,2019,Joylinks,NA,0,34,0,0,0,0,0,34,10,387
Cameroon,2019,Bonbon Kola,NA,0,34,0,0,0,0,0,34,10,387
Cameroon,2019,Ok.Food,NA,0,34,0,0,0,0,0,34,10,387
Cameroon,2019,Colgate-Palmolive,NA,15,0,0,0,19,0,0,34,10,387
Cameroon,2019,Ozil,NA,0,34,0,0,0,0,0,34,10,387
Cameroon,2019,Biopharma,NA,33,0,0,0,0,0,0,33,10,387
Cameroon,2019,CWAY Group,NA,0,0,0,32,0,0,0,32,10,387
Cameroon,2019,Tartina,NA,29,0,0,0,3,0,0,32,10,387
Cameroon,2019,Naya,NA,0,27,0,0,0,0,0,27,10,387
Cameroon,2019,Pure Bliss,NA,0,27,0,0,0,0,0,27,10,387
Cameroon,2019,Sitabac,NA,0,0,26,0,0,0,0,26,10,387
Cameroon,2019,Kiss,NA,0,13,12,0,0,0,0,25,10,387
Cameroon,2019,La Pasta,NA,0,24,0,0,0,0,0,24,10,387
Cameroon,2019,Soticam,NA,14,0,0,0,0,10,0,24,10,387
Cameroon,2019,Reaktor,NA,0,0,0,23,0,0,0,23,10,387
Cameroon,2019,Cicam,NA,0,0,23,0,0,0,0,23,10,387
Cameroon,2019,Sardine,NA,0,0,22,0,0,0,0,22,10,387
Cameroon,2019,Sodicam,NA,0,0,0,0,21,0,0,21,10,387
Cameroon,2019,Uninope,NA,0,0,21,0,0,0,0,21,10,387
Cameroon,2019,Tino,NA,0,20,0,0,0,0,0,20,10,387
Cameroon,2019,Faytex,NA,0,0,19,0,0,0,0,19,10,387
Cameroon,2019,L And B Menthol,NA,0,0,18,0,0,0,0,18,10,387
Cameroon,2019,Mer Du Sud,NA,0,0,18,0,0,0,0,18,10,387
Cameroon,2019,Extra Power,NA,0,0,18,0,0,0,0,18,10,387
Cameroon,2019,Heineken International,NA,0,0,17,0,0,0,0,17,10,387
Cameroon,2019,Panzani,NA,0,16,0,0,0,0,0,16,10,387
Cameroon,2019,Curry Powder,NA,0,16,0,0,0,0,0,16,10,387
Cameroon,2019,Bril,NA,0,16,0,0,0,0,0,16,10,387
Cameroon,2019,Mada,NA,0,15,0,0,0,0,0,15,10,387
Cameroon,2019,Malta Guiness,NA,0,0,14,0,0,0,0,14,10,387
Cameroon,2019,Big Gum,NA,0,14,0,0,0,0,0,14,10,387
Cameroon,2019,Martinal,NA,0,13,0,0,0,0,0,13,10,387
Cameroon,2019,Pampers Diapers,NA,0,0,12,0,0,0,0,12,10,387
Cameroon,2019,"Mars, Incorporated",NA,10,2,0,0,0,0,0,12,10,387
Cameroon,2019,vhuobtc,NA,0,0,0,12,0,0,0,12,10,387
Cameroon,2019,Unilever,NA,0,10,2,0,0,0,0,12,10,387
Cameroon,2019,Beiersdorf Global AG,NA,11,0,0,0,0,0,0,11,10,387
Cameroon,2019,Benson,NA,0,0,11,0,0,0,0,11,10,387
Cameroon,2019,Vitale,NA,0,3,0,8,0,0,0,11,10,387
Cameroon,2019,Sivoderme,NA,11,0,0,0,0,0,0,11,10,387
Cameroon,2019,Paracetamol,NA,0,0,0,0,11,0,0,11,10,387
Cameroon,2019,Tnejr,NA,0,0,0,10,0,0,0,10,10,387
Cameroon,2019,Splash,NA,0,5,5,0,0,0,0,10,10,387
Cameroon,2019,Marda,NA,0,10,0,0,0,0,0,10,10,387
Cameroon,2019,Mayo,NA,0,10,0,0,0,0,0,10,10,387
Cameroon,2019,Azur,NA,0,4,0,5,0,0,0,9,10,387
Cameroon,2019,Oridel,NA,0,9,0,0,0,0,0,9,10,387
Cameroon,2019,Oilio,NA,0,0,0,9,0,0,0,9,10,387
Cameroon,2019,Anna Super,NA,0,0,8,0,0,0,0,8,10,387
Cameroon,2019,Jsltqr China Hb,NA,0,0,8,0,0,0,0,8,10,387
Cameroon,2019,Nigerian Breweries Plc,NA,0,0,8,0,0,0,0,8,10,387
Cameroon,2019,Tiger Brands,NA,0,7,0,0,0,0,0,7,10,387
Cameroon,2019,Signale,NA,5,0,0,0,2,0,0,7,10,387
Cameroon,2019,Tomtom,NA,0,6,0,0,0,0,0,6,10,387
Cameroon,2019,Every Month,NA,0,0,6,0,0,0,0,6,10,387
Cameroon,2019,Reckitt Benckiser,NA,0,6,0,0,0,0,0,6,10,387
Cameroon,2019,Malta,NA,0,0,6,0,0,0,0,6,10,387
Cameroon,2019,Sano,NA,0,0,0,6,0,0,0,6,10,387
Cameroon,2019,Martina,NA,0,6,0,0,0,0,0,6,10,387
Cameroon,2019,Ucb,NA,0,0,0,5,0,0,0,5,10,387
Cameroon,2019,Ami,NA,0,0,5,0,0,0,0,5,10,387
Cameroon,2019,Gino,NA,0,5,0,0,0,0,0,5,10,387
Cameroon,2019,Parfic Derma,NA,5,0,0,0,0,0,0,5,10,387
Cameroon,2019,Forment Cam,NA,0,0,5,0,0,0,0,5,10,387
Cameroon,2019,Oridelle,NA,0,0,4,0,0,0,0,4,10,387
Cameroon,2019,Prudence Plus,NA,0,4,0,0,0,0,0,4,10,387
Cameroon,2019,Girlfriend,NA,4,0,0,0,0,0,0,4,10,387
Cameroon,2019,Honig,NA,0,4,0,0,0,0,0,4,10,387
Cameroon,2019,Sivoderm,NA,4,0,0,0,0,0,0,4,10,387
Cameroon,2019,Cimencam,NA,0,0,3,0,0,0,0,3,10,387
Cameroon,2019,Ferrero Group,NA,3,0,0,0,0,0,0,3,10,387
Cameroon,2019,Super Star,NA,0,0,3,0,0,0,0,3,10,387
Cameroon,2019,Maya,NA,0,3,0,0,0,0,0,3,10,387
Cameroon,2019,Elena Tomato,NA,0,3,0,0,0,0,0,3,10,387
Cameroon,2019,Raolfix,NA,0,0,3,0,0,0,0,3,10,387
Cameroon,2019,Camlait,NA,0,0,0,0,3,0,0,3,10,387
Cameroon,2019,Bridel,NA,3,0,0,0,0,0,0,3,10,387
Cameroon,2019,Pazani,NA,0,3,0,0,0,0,0,3,10,387
Cameroon,2019,Atur,NA,0,0,0,3,0,0,0,3,10,387
Cameroon,2019,Schweppps,NA,0,0,0,3,0,0,0,3,10,387
Cameroon,2019,Pipes,NA,0,0,0,0,0,0,3,3,10,387
Cameroon,2019,FrieslandCampina,NA,0,0,3,0,0,0,0,3,10,387
Cameroon,2019,Water Pipe,NA,0,0,0,0,0,0,2,2,10,387
Cameroon,2019,Toys,NA,0,0,0,0,0,0,2,2,10,387
Cameroon,2019,Manyan,NA,0,2,0,0,0,0,0,2,10,387
Cameroon,2019,Sacks And Motors,NA,0,0,2,0,0,0,0,2,10,387
Cameroon,2019,Nan,NA,0,0,2,0,0,0,0,2,10,387
Cameroon,2019,Oragina,NA,0,0,0,2,0,0,0,2,10,387
Cameroon,2019,Sosucam,NA,0,0,2,0,0,0,0,2,10,387
Cameroon,2019,Pafic Derma,NA,2,0,0,0,0,0,0,2,10,387
Cameroon,2019,Pasta,NA,0,2,0,0,0,0,0,2,10,387
Cameroon,2019,Pipe,NA,0,0,0,0,0,0,2,2,10,387
Cameroon,2019,Mor Fixe,NA,0,0,2,0,0,0,0,2,10,387
Cameroon,2019,Total Clair,NA,1,0,0,0,0,0,0,1,10,387
Cameroon,2019,Toyota,NA,0,0,1,0,0,0,0,1,10,387
Cameroon,2019,Tamica,NA,0,0,0,1,0,0,0,1,10,387
Cameroon,2019,Eezzee,NA,0,0,0,1,0,0,0,1,10,387
Cameroon,2019,Bomkar,NA,0,1,0,0,0,0,0,1,10,387
Canada,2019,Grand Total,0,NA,NA,1,NA,NA,NA,NA,1,1,9
Canada,2019,The Coca-Cola Company,0,NA,NA,1,NA,NA,NA,NA,1,1,9
Canada,2019,Best Way,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Walmart,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Vype,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Unbranded,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Tim Hortons,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Swiss Delice,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Starbucks,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Stag,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Solo Cup Co.,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Real Canadian,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Ocho Rios,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Belmont,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Molson,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,McDonald's Corporation,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Lifestyles,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,LCBO,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Humpty Dumpty,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Home Coffee Solutions,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Heineken International,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Grace,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,French's,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Fererro Rocher,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Bistro Box,0,NA,NA,0,NA,NA,NA,NA,0,1,9
Canada,2019,Nestlé,0,NA,NA,0,NA,NA,NA,NA,0,1,9
China,2019,Grand Total,NA,NA,NA,2276,1183,NA,NA,NA,3459,48,1439
China,2019,Tingyi (Cayman Islands) Holding Corporation,NA,NA,NA,55,337,NA,NA,NA,392,48,1439
China,2019,Nongfu Spring,NA,NA,NA,23,220,NA,NA,NA,243,48,1439
China,2019,China Resources Group,NA,NA,NA,25,177,NA,NA,NA,202,48,1439
China,2019,The Coca-Cola Company,NA,NA,NA,35,146,NA,NA,NA,181,48,1439
China,2019,Hangzhou Wahaha Group,NA,NA,NA,20,83,NA,NA,NA,103,48,1439
China,2019,Mulanhua,NA,NA,NA,97,0,NA,NA,NA,97,48,1439
China,2019,Mengniu,NA,NA,NA,96,0,NA,NA,NA,96,48,1439
China,2019,Yili,NA,NA,NA,74,2,NA,NA,NA,76,48,1439
China,2019,Ganten,NA,NA,NA,21,51,NA,NA,NA,72,48,1439
China,2019,Shuanghui,NA,NA,NA,69,0,NA,NA,NA,69,48,1439
China,2019,Double Happiness Cigarette,NA,NA,NA,65,0,NA,NA,NA,65,48,1439
China,2019,Want Want,NA,NA,NA,60,1,NA,NA,NA,61,48,1439
China,2019,Boyuan,NA,NA,NA,60,0,NA,NA,NA,60,48,1439
China,2019,Septwolves Cigarette,NA,NA,NA,51,0,NA,NA,NA,51,48,1439
China,2019,Redbull,NA,NA,NA,49,0,NA,NA,NA,49,48,1439
China,2019,Liqun Cigarette,NA,NA,NA,43,0,NA,NA,NA,43,48,1439
China,2019,Furongwang Cigarette,NA,NA,NA,43,0,NA,NA,NA,43,48,1439
China,2019,Shenzhen Ganten Food & Beverage Co.,NA,NA,NA,0,41,NA,NA,NA,41,48,1439
China,2019,Indofood,NA,NA,NA,40,0,NA,NA,NA,40,48,1439
China,2019,Vitasoy International Holdings Limited,NA,NA,NA,38,0,NA,NA,NA,38,48,1439
China,2019,Dali Foods,NA,NA,NA,35,1,NA,NA,NA,36,48,1439
China,2019,RedBull,NA,NA,NA,32,0,NA,NA,NA,32,48,1439
China,2019,Yakult,NA,NA,NA,28,1,NA,NA,NA,29,48,1439
China,2019,Jinluofood,NA,NA,NA,27,0,NA,NA,NA,27,48,1439
China,2019,CHANG BAISHAN,NA,NA,NA,24,0,NA,NA,NA,24,48,1439
