"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"274","11/21/2001","Spy Game",9e+07,62362560,143049560,"Universal","R","Action"
"275","4/4/1997","The Saint",9e+07,61363304,169400000,"Paramount Pictures","PG-13","Action"
"276","3/10/2000","Mission to Mars",9e+07,60874615,1.06e+08,"Walt Disney","PG","Adventure"
"277","12/17/1999","Bicentennial Man",9e+07,58220776,87420776,"Walt Disney","PG","Drama"
"278","3/16/2018","Tomb Raider",9e+07,57421715,272648985,"Warner Bros.","PG-13","Action"
"279","7/7/2004","King Arthur",9e+07,51877963,203877963,"Walt Disney","PG-13","Adventure"
"280","4/25/1997","Volcano",9e+07,47546796,120100000,"20th Century Fox","PG-13","Action"
"281","7/19/2002","K-19: The Widowmaker",9e+07,35168966,65716126,"Paramount Pictures","PG-13","Action"
"282","4/21/2017","The Promise",9e+07,8224288,10551417,"Open Road","PG-13","Drama"
"283","5/10/1996","Twister",8.8e+07,241688385,495700000,"Warner Bros.","PG-13","Action"
"284","6/3/2005","Cinderella Man",8.8e+07,61649911,105021488,"Universal","PG-13","Drama"
"285","9/14/2018","The Predator",8.8e+07,50787159,127987159,"20th Century Fox","R","Action"
"286","7/8/2005","Fantastic Four",87500000,154696080,333132750,"20th Century Fox","PG-13","Action"
"287","2/9/2001","Hannibal",8.7e+07,165092266,350100280,"MGM","R","Horror"
"288","7/25/2003","Seabiscuit",8.6e+07,120277854,148715342,"Universal","PG-13","Drama"
"289","12/22/2000","Cast Away",8.5e+07,233632142,427230516,"20th Century Fox","PG-13","Drama"
"290","11/17/2006","Happy Feet",8.5e+07,198000317,385000317,"Warner Bros.","PG","Adventure"
"291","7/25/1997","Air Force One",8.5e+07,172956409,315268353,"Sony Pictures","R","Action"
"292","4/3/2009","Fast & Furious",8.5e+07,155064265,363064265,"Universal","PG-13","Action"
"293","3/14/2008","Horton Hears a Who",8.5e+07,154529439,299477886,"20th Century Fox","G","Adventure"
"294","3/21/2014","Divergent",8.5e+07,150947895,276014965,"Lionsgate","PG-13","Adventure"
"295","9/28/2012","Hotel Transylvania",8.5e+07,148313048,378505812,"Sony Pictures","PG","Adventure"
"296","7/20/2007","I Now Pronounce You Chuck and Larry",8.5e+07,119725280,185708462,"Universal","PG-13","Comedy"
"297","6/8/2007","Ocean's Thirteen",8.5e+07,117144465,311744465,"Warner Bros.","PG-13","Adventure"
"298","11/20/1998","Enemy of the State",8.5e+07,111549836,250649836,"Walt Disney","R","Action"
"299","9/29/2006","Open Season",8.5e+07,85105259,191932158,"Sony Pictures","PG","Adventure"
"300","11/4/2011","Tower Heist",8.5e+07,78046570,150422946,"Universal","PG-13","Comedy"
"301","11/22/2000","102 Dalmatians",8.5e+07,66941559,66941559,"Walt Disney","G","Adventure"
"302","3/30/2012","Mirror Mirror",8.5e+07,64935167,173613482,"Relativity","PG","Adventure"
"303","12/9/2005","Memoirs of a Geisha",8.5e+07,57010853,161510853,"Sony Pictures","PG-13","Drama"
"304","3/16/2001","Enemy at the Gates",8.5e+07,51396781,96971293,"Paramount Pictures","R","Drama"
"305","6/18/1993","Last Action Hero",8.5e+07,50016394,137298489,"Sony Pictures","PG-13","Action"
"306","9/26/2003","The Rundown",8.5e+07,47641743,80831893,"Universal","PG-13","Action"
"307","11/23/2011","Arthur Christmas",8.5e+07,46462469,149717124,"Sony Pictures","PG","Adventure"
"308","1/20/2017","xXx: Return of Xander Cage",8.5e+07,44898413,345044476,"Paramount Pictures","PG-13","Action"
"309","11/13/1998","Meet Joe Black",8.5e+07,44650003,44650003,"Universal","PG-13","Drama"
"310","2/8/2002","Collateral Damage",8.5e+07,40048332,78353508,"Warner Bros.","R","Action"
"311","3/15/2002","Showtime",8.5e+07,37948765,78948765,"Warner Bros.","PG-13","Comedy"
"312","6/30/1995","Judge Dredd",8.5e+07,34687912,113487912,"Walt Disney","R","Action"
"313","8/13/2010","Scott Pilgrim vs. The World",8.5e+07,31611316,48056764,"Universal","PG-13","Comedy"
"314","3/28/2003","The Core",8.5e+07,31111260,74132631,"Paramount Pictures","PG-13","Action"
"315","5/9/1997","Father's Day",8.5e+07,28681080,35681080,"Warner Bros.","PG-13","Comedy"
"316","6/14/2002","Scooby-Doo",8.4e+07,153294164,276294164,"Warner Bros.","PG","Adventure"
"317","7/28/2000","Nutty Professor II: The Klumps",8.4e+07,123307945,166307945,"Universal","PG-13","Comedy"
"318","7/19/2013","RED 2",8.4e+07,53262560,141507355,"Lionsgate","PG-13","Action"
"319","6/23/2006","Click",82500000,137355633,237685089,"Sony Pictures","PG-13","Comedy"
"320","12/15/2006","Charlotte's Web",82500000,82985708,143985708,"Paramount Pictures","G","Drama"
"321","2/14/2008","Jumper",82500000,80172128,222640812,"20th Century Fox","PG-13","Adventure"
"322","7/11/2008","Hellboy II: The Golden Army",82500000,75986503,160388063,"Universal","PG-13","Action"
"323","5/27/2005","The Longest Yard",8.2e+07,158119460,191558505,"Paramount Pictures","PG-13","Comedy"
"324","8/13/2010","The Expendables",8.2e+07,103068524,268268174,"Lionsgate","R","Action"
"325","11/17/2000","The 6th Day",8.2e+07,34543701,96024898,"Sony Pictures","PG-13","Action"
"326","5/23/2003","Bruce Almighty",8.1e+07,242704995,484468608,"Universal","PG-13","Comedy"
"327","5/26/2011","The Hangover Part II",8e+07,254464305,586464305,"Warner Bros.","R","Comedy"
"328","5/21/1996","Mission: Impossible",8e+07,180981886,457697994,"Paramount Pictures","PG-13","Action"
"329","2/10/2017","The Lego Batman Movie",8e+07,175750384,310692896,"Warner Bros.","PG","Adventure"
"330","9/25/2015","Hotel Transylvania 2",8e+07,169700110,469500298,"Sony Pictures","PG","Adventure"
"331","6/18/1992","Batman Returns",8e+07,162833635,266824291,"Warner Bros.","PG-13","Action"
"332","5/7/1999","The Mummy",8e+07,155385488,416385488,"Universal","PG-13","Adventure"
"333","5/19/2006","Over the Hedge",8e+07,155019340,343397247,"Paramount Pictures","PG","Adventure"
"334","6/21/2002","Lilo & Stitch",8e+07,145771527,245800000,"Walt Disney","PG","Adventure"
"335","5/8/1998","Deep Impact",8e+07,140464664,349464664,"Paramount Pictures","PG-13","Adventure"
"336","7/12/2013","Grown Ups 2",8e+07,133668525,247023808,"Sony Pictures","PG-13","Comedy"
"337","6/20/2008","Get Smart",8e+07,130319208,226739416,"Warner Bros.","PG-13","Comedy"
"338","3/11/2005","Robots",8e+07,128200012,260700012,"20th Century Fox","PG","Adventure"
"339","11/26/2008","Four Christmases",8e+07,120146040,168311558,"Warner Bros.","PG-13","Comedy"
"340","6/27/1997","Face/Off",8e+07,112276146,241200000,"Paramount Pictures","R","Action"
"341","12/25/2008","Bedtime Stories",8e+07,110101975,221468935,"Walt Disney","PG","Adventure"
"342","7/12/2002","Road to Perdition",8e+07,104054514,183354514,"Dreamworks SKG","R","Drama"
"343","2/14/2003","Daredevil",8e+07,102543518,182782518,"20th Century Fox","PG-13","Action"
"344","6/6/1997","Con Air",8e+07,101117573,224117573,"Walt Disney","R","Action"
"345","12/17/2010","Yogi Bear",8e+07,100246011,204774690,"Warner Bros.","PG","Adventure"
"346","12/25/2003","Cold Mountain",8e+07,95632614,165173909,"Miramax","R","Drama"
"347","1/15/2010","The Book of Eli",8e+07,94835059,158750817,"Warner Bros.","R","Action"
"348","11/26/1997","Flubber",8e+07,92993801,177993801,"Walt Disney","PG","Comedy"
"349","7/23/1999","The Haunting",8e+07,91188905,180188905,"Dreamworks SKG","PG-13","Horror"
"350","11/15/1996","Space Jam",8e+07,90463534,250200000,"Warner Bros.","PG","Adventure"
"351","10/17/2014","Fury",8e+07,85817906,210315681,"Sony Pictures","R","Drama"
"352","2/10/2006","The Pink Panther",8e+07,82226474,158926474,"Sony Pictures","PG","Adventure"
"353","12/12/2008","The Day the Earth Stood Still",8e+07,79366978,233066978,"20th Century Fox","PG-13","Adventure"
"354","5/24/2002","Spirit: Stallion of the Cimarron",8e+07,73215310,106515310,"Dreamworks SKG","G","Adventure"
"355","6/8/2001","Swordfish",8e+07,69772969,147080413,"Warner Bros.","R","Action"
"356","4/3/1998","Lost In Space",8e+07,69117629,136047317,"New Line","PG-13","Adventure"
"357","9/28/2018","Smallfoot",8e+07,66361035,137161035,"Warner Bros.","PG","Adventure"
"358","6/24/2005","Bewitched",8e+07,63313159,131159306,"Sony Pictures","PG-13","Comedy"
"359","3/8/2002","The Time Machine",8e+07,56684819,98983590,"Dreamworks SKG","PG-13","Adventure"
"360","10/2/1998","What Dreams May Come",8e+07,55485043,71485043,"Polygram","PG-13","Drama"
"361","12/25/1998","Mighty Joe Young",8e+07,50632037,50632037,"Walt Disney","PG","Adventure"
"362","10/28/2005","The Legend of Zorro",8e+07,45575336,141475336,"Sony Pictures","PG","Adventure"
"363","11/10/2000","Little Nicky",8e+07,39442871,58270391,"New Line","PG-13","Comedy"
"364","9/25/2009","Surrogates",8e+07,38577772,119668350,"Walt Disney","PG-13","Action"
"365","6/8/2001","Evolution",8e+07,38311134,98341932,"Dreamworks SKG","PG-13","Comedy"
"366","8/26/2005","The Brothers Grimm",8e+07,37899638,105299638,"Miramax/Dimension","PG-13","Adventure"
"367","12/13/1996","Mars Attacks!",8e+07,37771017,101371017,"Warner Bros.","PG-13","Comedy"
"368","4/14/2006","The Wild",8e+07,37384046,99010667,"Walt Disney","G","Adventure"
"369","12/20/2013","Walking with Dinosaurs",8e+07,36076121,123386322,"20th Century Fox","PG","Adventure"
"370","12/22/2000","Thirteen Days",8e+07,34566746,66554547,"New Line","PG-13","Drama"
"371","12/6/1996","Daylight",8e+07,32908290,158908290,"Universal","PG-13","Action"
"372","10/23/2015","The Last Witch Hunter",8e+07,27367660,131437876,"Lionsgate","PG-13","Action"
"373","2/21/2014","Pompeii",8e+07,23169033,108469033,"Sony Pictures","PG-13","Drama"
"374","11/14/2003","Looney Tunes: Back in Action",8e+07,20950820,54540662,"Warner Bros.","PG","Adventure"
"375","11/26/2003","Timeline",8e+07,19480739,26703184,"Paramount Pictures","PG-13","Adventure"
"376","11/25/1998","Babe: Pig in the City",8e+07,18319860,69131860,"Universal","G","Adventure"
"377","12/25/1997","The Postman",8e+07,17650704,20841123,"Warner Bros.","R","Action"
"378","11/10/2000","Red Planet",8e+07,17480890,33463969,"Warner Bros.","PG-13","Action"
"379","1/12/2007","Arthur et les Minimoys",8e+07,15132763,113325743,"Weinstein Co.","PG","Adventure"
"380","9/2/2005","A Sound of Thunder",8e+07,1900451,6300451,"Warner Bros.","PG-13","Action"
"381","6/15/1994","The Lion King",79300000,421785283,986332275,"Walt Disney","G","Adventure"
"382","2/10/2012","Journey 2: The Mysterious Island",7.9e+07,103860290,318146162,"Warner Bros.","PG","Adventure"
"383","11/11/2011","Jack and Jill",7.9e+07,74158157,150519217,"Sony Pictures","PG","Comedy"
"384","12/21/2001","A Beautiful Mind",7.8e+07,170708996,317668058,"Universal","PG-13","Drama"
"385","9/27/2013","Cloudy with a Chance of Meatballs 2",7.8e+07,119793567,274392649,"Sony Pictures","PG","Adventure"
"386","8/20/2004","Exorcist: The Beginning",7.8e+07,41814863,43957541,"Warner Bros.","R","Horror"
"387","2/12/2016","The Little Prince",77500000,1311213,102029819,"Entertainment One","PG","Adventure"
"388","7/3/2013","Despicable Me 2",7.6e+07,368065385,975216835,"Universal","PG","Adventure"
"389","6/6/2003","2 Fast 2 Furious",7.6e+07,127120058,236410607,"Universal","PG-13","Action"
"390","7/8/2016","The Secret Life of Pets",7.5e+07,368384330,886767422,"Universal","PG","Adventure"
"391","7/2/1996","Independence Day",7.5e+07,306169255,817400878,"20th Century Fox","PG-13","Adventure"
"392","12/21/2016","Sing",7.5e+07,270329045,634547945,"Universal","PG","Adventure"
"393","6/30/2017","Despicable Me 3",7.5e+07,264624300,1034520868,"Universal","PG","Adventure"
"394","5/22/1997","The Lost World: Jurassic Park",7.5e+07,229086679,618638999,"Universal","PG-13","Action"
"395","3/31/2006","Ice Age: The Meltdown",7.5e+07,195330621,651899282,"20th Century Fox","PG","Adventure"
"396","5/27/2005","Madagascar",7.5e+07,193595521,556559566,"Dreamworks SKG","PG","Adventure"
"397","6/25/2010","Grown Ups",7.5e+07,162001186,272223430,"Sony Pictures","PG-13","Comedy"
"398","10/1/2004","Shark Tale",7.5e+07,161412000,371917043,"Dreamworks SKG","PG","Adventure"
"399","7/14/2000","X-Men",7.5e+07,157299717,296872367,"20th Century Fox","PG-13","Action"
"400","6/27/2008","Wanted",7.5e+07,134508551,342416460,"Universal","R","Action"
"401","6/7/1996","The Rock",7.5e+07,134069511,336069511,"Walt Disney","R","Action"
"402","8/3/2018","Christopher Robin",7.5e+07,98677443,186977443,"Walt Disney","PG","Adventure"
"403","7/23/1999","Inspector Gadget",7.5e+07,97387965,97387965,"Walt Disney","PG","Adventure"
"404","11/11/2011","Immortals",7.5e+07,83504017,211562435,"Relativity","R","Action"
"405","6/18/2004","The Terminal",7.5e+07,77073959,218673959,"Dreamworks SKG","PG-13","Drama"
"406","2/18/2005","Constantine",7.5e+07,75976178,221594911,"Warner Bros.","R","Action"
"407","7/21/2006","Monster House",7.5e+07,73661010,141267370,"Sony Pictures","PG","Adventure"
"408","12/8/2000","Vertical Limit",7.5e+07,68473360,213500000,"Sony Pictures","PG-13","Action"
"409","12/21/2007","Charlie Wilson's War",7.5e+07,66661095,119512771,"Universal","R","Drama"
"410","3/4/2005","Be Cool",7.5e+07,55849401,94944017,"MGM","PG-13","Comedy"
"411","12/23/2005","Munich",7.5e+07,47379090,131492772,"Universal","R","Drama"
"412","6/4/2010","Killers",7.5e+07,47059963,95572749,"Lionsgate","PG-13","Action"
"413","8/14/2015","The Man From U.N.C.L.E.",7.5e+07,45445109,105445109,"Warner Bros.","PG-13","Action"
"414","3/7/2003","Tears of the Sun",7.5e+07,43632458,85632458,"Sony Pictures","R","Action"
"415","7/21/2006","Lady in the Water",7.5e+07,42285169,72785169,"Warner Bros.","PG-13","Drama"
"416","12/17/2004","Spanglish",7.5e+07,42044321,54344321,"Sony Pictures","PG-13","Comedy"
"417","12/17/1999","Anna and the King",7.5e+07,39251128,39251128,"20th Century Fox","PG-13","Drama"
"418","7/7/1995","First Knight",7.5e+07,37361412,127361412,"Sony Pictures","PG-13","Drama"
"419","3/25/2011","Sucker Punch",7.5e+07,36392502,89758389,"Warner Bros.","PG-13","Action"
"420","3/11/2005","Hostage",7.5e+07,34636443,77636443,"Miramax","R","Action"
"421","6/13/2003","Hollywood Homicide",7.5e+07,30207785,50409753,"Sony Pictures","PG-13","Action"
"422","6/16/2000","Titan A.E.",7.5e+07,22751979,36751979,"20th Century Fox","PG","Adventure"
"423","12/17/2004","Flight of the Phoenix",7.5e+07,21009180,34009180,"20th Century Fox","PG-13","Adventure"
"424","10/23/1998","Soldier",7.5e+07,14623082,14623082,"Warner Bros.","R","Action"
"425","1/15/1999","Virus",7.5e+07,14010690,30626690,"Universal","R","Action"
"426","2/23/2001","Monkeybone",7.5e+07,5409517,5409517,"20th Century Fox","PG-13","Comedy"
"427","7/10/2015","Minions",7.4e+07,336045770,1162781621,"Universal","PG","Adventure"
"428","5/20/2016","The Angry Birds Movie",7.3e+07,107509366,352829528,"Sony Pictures","PG","Adventure"
"429","2/13/1998","Sphere",7.3e+07,37068294,50168294,"Warner Bros.","PG-13","Horror"
"430","7/27/2007","The Simpsons Movie",72500000,183135014,527071022,"20th Century Fox","PG-13","Adventure"
"431","2/8/2008","Fool's Gold",72500000,70231041,109362966,"Warner Bros.","PG-13","Adventure"
"432","7/31/2009","Funny People",72500000,51855045,71880305,"Universal","R","Comedy"
"433","9/28/2007","The Kingdom",72500000,47467250,86509602,"Universal","R","Action"
"434","6/22/2001","Dr. Dolittle 2",7.2e+07,112950721,176101721,"20th Century Fox","PG","Adventure"
"435","5/24/1995","Braveheart",7.2e+07,75545647,209045244,"Paramount Pictures","R","Drama"
"436","11/4/2005","Jarhead",7.2e+07,62647540,96947540,"Universal","R","Drama"
"437","4/27/2001","Driven",7.2e+07,32616869,54616869,"Warner Bros.","PG-13","Action"
"438","12/21/2001","The Majestic",7.2e+07,27796042,37306334,"Warner Bros.","PG","Drama"
"439","6/25/2004","Two Brothers",7.2e+07,19176754,62176754,"Universal","PG","Drama"
"440","6/26/1998","Doctor Dolittle",71500000,144156605,294156605,"20th Century Fox","PG-13","Adventure"
"441","5/19/2004","Shrek 2",7e+07,441226247,937008132,"Dreamworks SKG","PG","Adventure"
"442","6/9/2006","Cars",7e+07,244082982,461651246,"Walt Disney","G","Adventure"
"443","6/22/1988","Who Framed Roger Rabbit?",7e+07,154112492,351500000,"Walt Disney","PG","Adventure"
"444","8/9/2002","xXx",7e+07,141930000,267200000,"Sony Pictures","PG-13","Action"
"445","6/8/2018","Ocean’s 8",7e+07,139377762,296277762,"Warner Bros.","PG-13","Action"
"446","11/8/1996","Ransom",7e+07,136492681,308700000,"Walt Disney","R","Action"
"447","8/21/2009","Inglourious Basterds",7e+07,120774594,316915264,"Weinstein Co.","R","Action"
"448","12/11/1991","Hook",7e+07,119654823,300854823,"Sony Pictures","PG","Adventure"
"449","7/3/1990","Die Hard 2",7e+07,117323878,239814025,"20th Century Fox","R","Action"
"450","8/8/2003","S.W.A.T.",7e+07,116877597,207154748,"Sony Pictures","PG-13","Action"
"451","11/10/2017","Daddy’s Home 2",7e+07,104029443,175809810,"Paramount Pictures","PG-13","Comedy"
"452","11/19/1999","Sleepy Hollow",7e+07,101068340,207068340,"Paramount Pictures","R","Horror"
"453","3/11/2011","Battle: Los Angeles",7e+07,83552429,213463976,"Sony Pictures","PG-13","Action"
"454","8/13/2004","AVP: Alien Vs. Predator",7e+07,80281096,172543519,"20th Century Fox","PG-13","Horror"
"455","12/25/2011","War Horse",7e+07,79883359,156815529,"Walt Disney","PG-13","Drama"
"456","3/1/2002","We Were Soldiers",7e+07,78120196,114658262,"Paramount Pictures","R","Drama"
"457","2/7/2014","The Monuments Men",7e+07,78031620,158702748,"Sony Pictures","PG-13","Drama"
"458","9/23/2016","Storks",7e+07,72679278,174030321,"Warner Bros.","PG","Adventure"
"459","12/11/1998","Star Trek: Insurrection",7e+07,70187658,117800000,"Paramount Pictures","PG","Adventure"
"460","12/10/2003","Big Fish",7e+07,66432867,123954323,"Sony Pictures","PG-13","Drama"
"461","1/20/2012","Underworld: Awakening",7e+07,62321039,160379930,"Sony Pictures","R","Action"
"462","9/22/2017","The Lego Ninjago Movie",7e+07,59281555,122739546,"Warner Bros.","PG","Adventure"
"463","10/10/2014","Dracula Untold",7e+07,55991880,220241723,"Universal","PG-13","Action"
"464","9/29/2006","The Guardian",7e+07,55011732,94973540,"Walt Disney","PG-13","Action"
"465","8/9/1989","The Abyss",7e+07,54243125,54243125,"20th Century Fox","PG-13","Action"
"466","9/24/2010","Wall Street 2: Money Never Sleeps",7e+07,52474616,137431619,"20th Century Fox","PG-13","Drama"
"467","1/14/2011","The Dilemma",7e+07,48475290,70546865,"Universal","PG-13","Comedy"
"468","12/25/2005","Rumor Has It",7e+07,42996140,88933562,"Warner Bros.","PG-13","Comedy"
"469","11/6/1998","The Siege",7e+07,40934175,116625798,"20th Century Fox","R","Action"
