year,week,dataset_name,variable,class,n_unique,min,max,description
2018,30,movie_profit,mpaa_rating,character,5,NA,NA,NA
2018,30,movie_profit,genre,character,5,Action,Horror,NA
2018,31,r-downloads,date,Date,1,2018-10-23,2018-10-23,NA
2018,31,r-downloads,time,hms,5456,3,86385,NA
2018,31,r-downloads,size,double,3900,345,83625697,NA
2018,31,r-downloads,version,character,36,2.0.0,latest,NA
2018,31,r-downloads,os,character,4,NA,NA,NA
2018,31,r-downloads,country,character,108,NA,NA,NA
2018,31,r-downloads,ip_id,double,3130,1,3130,NA
2018,31,r_downloads_year,...1,double,938115,1,938115,NA
2018,31,r_downloads_year,date,Date,366,2017-10-20,2018-10-20,NA
2018,31,r_downloads_year,time,hms,86387,0,86399,NA
2018,31,r_downloads_year,size,double,157330,0,83702175,NA
2018,31,r_downloads_year,version,character,81,2.0.0,latest,NA
2018,31,r_downloads_year,os,character,4,NA,NA,NA
2018,31,r_downloads_year,country,character,223,NA,NA,NA
2018,31,r_downloads_year,ip_id,double,3748,1,3748,NA
2018,32,us_wind,case_id,double,58185,3000001,3087216,NA
2018,32,us_wind,faa_ors,character,49757,02-000669,missing,NA
2018,32,us_wind,faa_asn,character,49493,1987-AGL-900-OE,missing,NA
2018,32,us_wind,usgs_pr_id,double,42833,-9999,49135,NA
2018,32,us_wind,t_state,character,45,AK,WY,NA
2018,32,us_wind,t_county,character,521,Adair County,Zapata County,NA
2018,32,us_wind,t_fips,character,631,02013,72133,NA
2018,32,us_wind,p_name,character,1479,251 Wind,Zotos,NA
2018,32,us_wind,p_year,double,37,-9999,2018,NA
2018,32,us_wind,p_tnum,double,178,1,1831,NA
2018,32,us_wind,p_cap,double,599,-9999,495.01,NA
2018,32,us_wind,t_manu,character,71,AAER,Zond,NA
2018,32,us_wind,t_model,character,261,1.5-70.5,Z50,NA
2018,32,us_wind,t_cap,double,80,-9999,6000,NA
2018,32,us_wind,t_hh,double,83,-9999,130,NA
2018,32,us_wind,t_rd,double,94,-9999,150,NA
2018,32,us_wind,t_rsa,double,94,-9999,17671.46,NA
2018,32,us_wind,t_ttlh,double,284,-9999,200.3,NA
2018,32,us_wind,t_conf_atr,double,3,1,3,NA
2018,32,us_wind,t_conf_loc,double,3,1,3,NA
2018,32,us_wind,t_img_date,character,556,1/1/2006,missing,NA
2018,32,us_wind,t_img_srce,character,4,Bing Maps Aerial,NAIP,NA
2018,32,us_wind,xlong,double,50709,-171.713074,144.722656,NA
2018,32,us_wind,ylat,double,47465,13.389381,66.839905,NA
2018,33,malaria_deaths,Entity,character,228,Afghanistan,Zimbabwe,NA
2018,33,malaria_deaths,Code,character,197,NA,NA,NA
2018,33,malaria_deaths,Year,double,27,1990,2016,NA
2018,33,malaria_deaths,"Deaths - Malaria - Sex: Both - Age: Age-standardized (Rate) (per 100,000 people)",double,3617,0,229.228881455,NA
2018,33,malaria_deaths_age,...1,double,30780,1,30780,NA
2018,33,malaria_deaths_age,entity,character,228,Afghanistan,Zimbabwe,NA
2018,33,malaria_deaths_age,code,character,197,NA,NA,NA
2018,33,malaria_deaths_age,year,double,27,1990,2016,NA
2018,33,malaria_deaths_age,age_group,character,5,15-49,Under 5,NA
2018,33,malaria_deaths_age,deaths,double,17811,0,752025.548675,NA
2018,33,malaria_inc,Entity,character,127,Afghanistan,Zimbabwe,NA
2018,33,malaria_inc,Code,character,101,NA,NA,NA
2018,33,malaria_inc,Year,double,4,2000,2015,NA
2018,33,malaria_inc,"Incidence of malaria (per 1,000 population at risk) (per 1,000 population at risk)",double,416,0,1741,NA
2018,34,thanksgiving_meals,id,double,1058,4335894916,4337954960,NA
2018,34,thanksgiving_meals,celebrate,character,2,No,Yes,NA
2018,34,thanksgiving_meals,main_dish,character,9,NA,NA,NA
2018,34,thanksgiving_meals,main_dish_other,character,33,NA,NA,NA
2018,34,thanksgiving_meals,main_prep,character,6,NA,NA,NA
2018,34,thanksgiving_meals,main_prep_other,character,33,NA,NA,NA
2018,34,thanksgiving_meals,stuffing,character,5,NA,NA,NA
2018,34,thanksgiving_meals,stuffing_other,character,30,NA,NA,NA
2018,34,thanksgiving_meals,cranberry,character,5,NA,NA,NA
2018,34,thanksgiving_meals,cranberry_other,character,25,NA,NA,NA
2018,34,thanksgiving_meals,gravy,character,3,NA,NA,NA
2018,34,thanksgiving_meals,side1,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side2,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side3,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side4,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side5,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side6,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side7,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side8,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side9,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side10,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side11,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side12,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side13,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side14,character,2,NA,NA,NA
2018,34,thanksgiving_meals,side15,character,90,NA,NA,NA
2018,34,thanksgiving_meals,pie1,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie2,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie3,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie4,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie5,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie6,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie7,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie8,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie9,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie10,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie11,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie12,character,2,NA,NA,NA
2018,34,thanksgiving_meals,pie13,character,62,NA,NA,NA
2018,34,thanksgiving_meals,dessert1,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert2,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert3,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert4,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert5,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert6,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert7,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert8,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert9,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert10,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert11,character,2,NA,NA,NA
2018,34,thanksgiving_meals,dessert12,character,93,NA,NA,NA
2018,34,thanksgiving_meals,prayer,character,3,NA,NA,NA
2018,34,thanksgiving_meals,travel,character,5,NA,NA,NA
2018,34,thanksgiving_meals,watch_program,character,2,NA,NA,NA
2018,34,thanksgiving_meals,kids_table_age,character,13,NA,NA,NA
2018,34,thanksgiving_meals,hometown_friends,character,3,NA,NA,NA
2018,34,thanksgiving_meals,friendsgiving,character,3,NA,NA,NA
2018,34,thanksgiving_meals,black_friday,character,3,NA,NA,NA
2018,34,thanksgiving_meals,work_retail,character,3,NA,NA,NA
2018,34,thanksgiving_meals,work_black_friday,character,4,NA,NA,NA
2018,34,thanksgiving_meals,community_type,character,4,NA,NA,NA
2018,34,thanksgiving_meals,age,character,5,NA,NA,NA
2018,34,thanksgiving_meals,gender,character,3,NA,NA,NA
2018,34,thanksgiving_meals,family_income,character,12,NA,NA,NA
2018,34,thanksgiving_meals,us_region,character,10,NA,NA,NA
2018,35,baltimore_bridges,lat,double,1433,38.74147415,39.7183638888889,NA
2018,35,baltimore_bridges,long,double,1499,-77.2635222222222,-76.08393,NA
2018,35,baltimore_bridges,county,character,7,Anne Arundel County,Howard County,NA
2018,35,baltimore_bridges,carries,character,1204,28TH STREET,YORK ROAD,NA
2018,35,baltimore_bridges,yr_built,double,121,1809,2017,NA
2018,35,baltimore_bridges,bridge_condition,character,3,Fair,Poor,NA
2018,35,baltimore_bridges,avg_daily_traffic,double,1288,100,222500,NA
2018,35,baltimore_bridges,total_improve_cost_thousands,double,376,NA,NA,NA
2018,35,baltimore_bridges,inspection_mo,character,12,01,12,NA
2018,35,baltimore_bridges,inspection_yr,double,6,9,17,NA
2018,35,baltimore_bridges,owner,character,12,NA,NA,NA
2018,35,baltimore_bridges,responsibility,character,11,NA,NA,NA
2018,35,baltimore_bridges,vehicles,character,1288,100 vehicles,999 vehicles,NA
2018,36,medium_datasci,x1,double,60451,0,437504,NA
2018,36,medium_datasci,title,character,73954,NA,NA,NA
2018,36,medium_datasci,subtitle,character,45839,NA,NA,NA
2018,36,medium_datasci,image,double,2,0,1,NA
2018,36,medium_datasci,author,character,33305,NA,NA,NA
2018,36,medium_datasci,publication,character,7298,NA,NA,NA
2018,36,medium_datasci,year,double,2,2017,2018,NA
2018,36,medium_datasci,month,double,12,1,12,NA
2018,36,medium_datasci,day,double,31,1,31,NA
2018,36,medium_datasci,reading_time,double,64,0,100,NA
2018,36,medium_datasci,claps,double,1130,0,60000,NA
2018,36,medium_datasci,url,character,78388,https://18pillowtalks.io/top-articles-beyond-automation-ai-is-open-for-business-750c010e3986,https://zolbayar.com/shallow-neural-network-75c3dcd7b79,NA
2018,36,medium_datasci,author_url,character,36006,https://18pillowtalks.io/@18Havas,https://zolbayar.com/@Zolbayar,NA
2018,36,medium_datasci,tag_ai,double,2,0,1,NA
2018,36,medium_datasci,tag_artificial_intelligence,double,2,0,1,NA
2018,36,medium_datasci,tag_big_data,double,2,0,1,NA
2018,36,medium_datasci,tag_data,double,2,0,1,NA
2018,36,medium_datasci,tag_data_science,double,2,0,1,NA
2018,36,medium_datasci,tag_data_visualization,double,2,0,1,NA
2018,36,medium_datasci,tag_deep_learning,double,2,0,1,NA
2018,36,medium_datasci,tag_machine_learning,double,2,0,1,NA
2018,37,nyc_restaurants,camis,double,26541,30075445,50086669,NA
2018,37,nyc_restaurants,dba,character,21139,NA,NA,NA
2018,37,nyc_restaurants,boro,character,6,BRONX,STATEN ISLAND,NA
2018,37,nyc_restaurants,zipcode,double,224,NA,NA,NA
2018,37,nyc_restaurants,cuisine_description,character,85,Afghan,Vietnamese/Cambodian/Malaysia,NA
2018,37,nyc_restaurants,inspection_date,character,1367,01/01/1900,12/31/2016,NA
2018,37,nyc_restaurants,action,character,6,NA,NA,NA
2018,37,nyc_restaurants,violation_code,character,100,NA,NA,NA
2018,37,nyc_restaurants,violation_description,character,92,NA,NA,NA
2018,37,nyc_restaurants,critical_flag,character,3,Critical,Not Critical,NA
2018,37,nyc_restaurants,score,double,131,NA,NA,NA
2018,37,nyc_restaurants,grade,character,7,NA,NA,NA
2018,37,nyc_restaurants,inspection_type,character,33,NA,NA,NA
2018,38,allCetaceanData,...1,double,2194,1,2194,NA
2018,38,allCetaceanData,species,character,37,Amazon River; Boto,"White-sided, Pacific","The common name for an individual animal's species (e.g., Bottlenose, Killer whale; orca etc.)"
2018,38,allCetaceanData,id,character,2161," NOA00006744, AZA ????",UNK0001562,"One or more individual identification numbers assigned to an animal. Note: Not all individual animals have an ID number. If an animal has no number, it is denoted as NA."
2018,38,allCetaceanData,name,character,1368,NA,NA,"An individual animal's name. Some animals have been known by more than one name. Where possible, the additional name(s) are noted in Notes."
2018,38,allCetaceanData,sex,character,3,F,U,An individual animal's sex. • M = male• F = female• U = unknown
2018,38,allCetaceanData,accuracy,character,3,a,u,"The accuracy of an animal's birth date (i.e., birth dates for wild-caught animals are estimated). • a = actual date  • e = estimated date • u = unknown"
2018,38,allCetaceanData,birthYear,double,77,NA,NA,"The year that an individual animal was born (see Accuracy to determine if that birth year is known or estimated). If a birth year is unknown and not estimated, it is coded as NA."
2018,38,allCetaceanData,acquisition,character,6,Born,Unknown,"The method through which an animal was acquired and brought into the captive cetacean group.  • Born = animal was born in captivity  • Capture = animal was captured from the ocean  • Rescue = animal was rescued (e.g., had stranded or required medical intervention) and was deemed unreleasable. Note: If the recorder was unsure how an animal was acquired, they may have included a ? with the above code (e.g., born?)."
2018,38,allCetaceanData,originDate,Date,1460,NA,NA,"The year that an animal entered captivity. For a wild-caught or rescued animal, this will be the year that they were rescued/captured. For captive-born animals, this will be the same as the birth year. Unknown dates are encoded as NA."
2018,38,allCetaceanData,originLocation,character,121,"Amazon River, Peru","Yukon Harbor, WA, US","The location that an animal originated from. For captured/rescued animals this is an approximate location in the ocean (e.g., Atlantic Ocean or Gulf of Mexico, MS, US), but for animals born in captivity it will list the facility where the animal was born."
2018,38,allCetaceanData,mother,character,234,NA,NA,"The name of an animal's biological mother (if known). Note: Some names contain species scientific names (e.g., Cindy (T.t. gilli)). Unknown names are encoded as NA."
2018,38,allCetaceanData,father,character,152,NA,NA,"The name of an animal's biological father (if known). Note: Some names contain species scientific names (e.g., Jethro (T.t. gilli)). Unknown names are encoded as NA."
2018,38,allCetaceanData,transfers,character,634,NA,NA,"A list of facilities that an animal was transferred to, with the approximate dates that they were transferred (e.g., SeaWorld Orlando to New England Aquarium (22-Feb-1982) to Dolphin Research Center (23-Oct-1991)). If no transfers are known, this field is encoded as NA."
2018,38,allCetaceanData,currently,character,97,Animal Wonderland,ZooQuarium (Aqua Circus of Cape Cod),"The location where a living animal currently resides (as of May 7, 2017) or the last location where an animal lived before it died. If an animal's last location is unknown it is encoded as Unknown."
2018,38,allCetaceanData,region,character,1,US,US,The region of the world where the animal either currently or most-recently lived.
2018,38,allCetaceanData,status,character,9,Alive,Unknown,"The current status of an animal.  • Alive = animal is still alive and living in captivity (as of May 7, 2017)  • Died = animal has been confirmed as dead.  • Stillbirth = Calf that died before birth. • Miscarriage = Calf that was miscarried before full-term gestation. • Released = Animal had lived in captivity for some period of time but has since been released to the ocean.  • Unknown = The animal's current status is unknown. Note: When the recorder of an animal's status wasn't sure exactly what happened to the animal, they may have included a ? with the above code (e.g., stillbirth?)."
2018,38,allCetaceanData,statusDate,Date,1417,NA,NA,"The date that an animal's status changed. For living animals, the status date is NA, but for animals that have died or been released, this is their date of death or release."
2018,38,allCetaceanData,COD,character,1003,NA,NA,"The animal's reported cause of death. For living animals, this is NA. Note: Use these data with caution. COD is reported differently between facilities and are not always reported by a pathologist that can properly identify the cause of death."
2018,38,allCetaceanData,notes,character,165,NA,NA,NA
2018,38,allCetaceanData,transferDate,Date,15,NA,NA,"The date an animal was transferred into the US. For animals that were born in the US, this is NA."
2018,38,allCetaceanData,transfer,character,2,Foreign,US,The types of transfers that an animal has been involved with. • US = The animal was only transferred between facilities in the US • Foreign = The animal was transferred from outside of the US into the US.
2018,38,allCetaceanData,entryDate,Date,1459,NA,NA,"The date that an individual animal entered the US captive population. For captive-born animals, this is their birth date or the day they were transferred to a facility in the US. For captured or rescued animals, this is either the date that they were captured/rescued or the day that they were transferred from a foreign facility to a US one."
2019,1,rstats_tweets,user_id,character,26150,1000006101675466753,999959809,NA
2019,1,rstats_tweets,status_id,character,429513,1000000986172112896,999999899893682177,NA
2019,1,rstats_tweets,created_at,POSIXct,422544,2008-09-07 19:54:26,2018-12-19 19:32:01,NA
2019,1,rstats_tweets,screen_name,character,26150,_____waleed,zzwwyyzzllhh,NA
2019,1,rstats_tweets,text,character,423097,'-' New R emojis? I think Ross just broke maths. #IhakaLectures #rstats https://t.co/MQgp72VVzH,食わず嫌いをしていたdplyrを初めて使ったが、なかなか便利ね。 #rstats ただ、dplyrもggplot2も、Rに入門する際には最初からそれ使って教えてくれれば良かったのに、という感じ。… https://t.co/mmSR3DE1B5,NA
2019,1,rstats_tweets,source,character,950,  HTC Peep,はてなブックマーク,NA
2019,1,rstats_tweets,display_text_width,double,313,0,324,NA
2019,1,rstats_tweets,reply_to_status_id,character,28618,NA,NA,NA
2019,1,rstats_tweets,reply_to_user_id,character,10819,NA,NA,NA
2019,1,rstats_tweets,reply_to_screen_name,character,10820,NA,NA,NA
2019,1,rstats_tweets,is_quote,logical,2,0,1,NA
2019,1,rstats_tweets,is_retweet,logical,1,0,0,NA
2019,1,rstats_tweets,favorite_count,integer,613,0,4017,NA
2019,1,rstats_tweets,retweet_count,integer,325,0,2628,NA
2019,1,rstats_tweets,hashtags,list,81505,NA,NA,NA
2019,1,rstats_tweets,symbols,list,109,NA,NA,NA
2019,1,rstats_tweets,urls_url,list,151124,NA,NA,NA
2019,1,rstats_tweets,urls_t.co,list,250564,NA,NA,NA
2019,1,rstats_tweets,urls_expanded_url,list,195407,NA,NA,NA
2019,1,rstats_tweets,media_url,list,77612,NA,NA,NA
2019,1,rstats_tweets,media_t.co,list,83866,NA,NA,NA
2019,1,rstats_tweets,media_expanded_url,list,77619,NA,NA,NA
2019,1,rstats_tweets,media_type,list,3,NA,NA,NA
2019,1,rstats_tweets,ext_media_url,list,77612,NA,NA,NA
2019,1,rstats_tweets,ext_media_t.co,list,83866,NA,NA,NA
2019,1,rstats_tweets,ext_media_expanded_url,list,77619,NA,NA,NA
2019,1,rstats_tweets,ext_media_type,character,1,NA,NA,NA
2019,1,rstats_tweets,mentions_user_id,list,49527,NA,NA,NA
2019,1,rstats_tweets,mentions_screen_name,list,49527,NA,NA,NA
2019,1,rstats_tweets,lang,character,43,ar,zh,NA
2019,1,rstats_tweets,quoted_status_id,character,19938,NA,NA,NA
2019,1,rstats_tweets,quoted_text,character,19926,NA,NA,NA
2019,1,rstats_tweets,quoted_created_at,POSIXct,19929,NA,NA,NA
2019,1,rstats_tweets,quoted_source,character,274,NA,NA,NA
2019,1,rstats_tweets,quoted_favorite_count,integer,1095,NA,NA,NA
2019,1,rstats_tweets,quoted_retweet_count,integer,731,NA,NA,NA
2019,1,rstats_tweets,quoted_user_id,character,6908,NA,NA,NA
2019,1,rstats_tweets,quoted_screen_name,character,6908,NA,NA,NA
2019,1,rstats_tweets,quoted_name,character,6890,NA,NA,NA
2019,1,rstats_tweets,quoted_followers_count,integer,4084,NA,NA,NA
2019,1,rstats_tweets,quoted_friends_count,integer,2400,NA,NA,NA
2019,1,rstats_tweets,quoted_statuses_count,integer,4952,NA,NA,NA
2019,1,rstats_tweets,quoted_location,character,2570,NA,NA,NA
2019,1,rstats_tweets,quoted_description,character,6648,NA,NA,NA
2019,1,rstats_tweets,quoted_verified,logical,3,NA,NA,NA
2019,1,rstats_tweets,retweet_status_id,character,1,NA,NA,NA
2019,1,rstats_tweets,retweet_text,character,1,NA,NA,NA
2019,1,rstats_tweets,retweet_created_at,POSIXct,1,NA,NA,NA
2019,1,rstats_tweets,retweet_source,character,1,NA,NA,NA
2019,1,rstats_tweets,retweet_favorite_count,integer,1,NA,NA,NA
2019,1,rstats_tweets,retweet_retweet_count,integer,1,NA,NA,NA
2019,1,rstats_tweets,retweet_user_id,character,1,NA,NA,NA
2019,1,rstats_tweets,retweet_screen_name,character,1,NA,NA,NA
