
DV_DEVICE_NUMBER,Device Status,DV_DEVICE_STATUS_DESCRIPTION,BIN,TAX_BLOCK,TAX_LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,Borough,Device Type,DV_LASTPER_INSP_DATE,DV_LASTPER_INSP_DISP,DV_APPROVAL_DATE,DV_MANUFACTURER,DV_TRAVEL_DISTANCE,DV_SPEED_FPM,DV_CAPACITY_LBS,DV_CAR_BUFFER_TYPE,DV_GOVERNOR_TYPE,DV_MACHINE_TYPE,DV_SAFETY_TYPE,DV_MODE_OPERATION,DV_STATUS_DATE,DV_FLOOR_FROM,DV_FLOOR_TO,,LATITUDE,LONGITUDE
1D10203,A,ACTIVE,1022645,998,47,126,WEST 46 STREET,100360000,Manhattan,Dumbwaiter (D),20150831,NV,20000829,,,,500,,,OD,,P,20090114,LL,P,,40.757791503931884,-73.9837893715326
1D10207,A,ACTIVE,1027461,1115,7502,61,COLUMBUS AVE,100230000,Manhattan,Dumbwaiter (D),20150423,NV,20010205,,,,300,,,OG,,P,20090115,1,2,,40.77111434332488,-73.98283661877937
1D10208,A,ACTIVE,1016075,843,29,27,UNION SQUARE W,100030000,Manhattan,Dumbwaiter (D),20150805,NV,20010402,,,,,,,,,,20090116,,,,40.73652050407165,-73.99118460864234
1D10210,A,ACTIVE,1085866,1379,109,9,EAST 64 STREET,100210000,Manhattan,Dumbwaiter (D),20150804,NV,20010321,,,,,,,,,,20090115,,,,40.76721411339984,-73.96972577032201
1D10211,A,ACTIVE,1017846,873,22,52,IRVING PL,100030000,Manhattan,Dumbwaiter (D),20150112,NV,20001218,,,,,,,,,,20090115,,,,40.735858625773346,-73.98703143598595
1D10212,A,ACTIVE,1040868,1376,69,807,5TH AVE,100210000,Manhattan,Dumbwaiter (D),20150630,NV,20010208,,,,500,,,BD,,A,20090115,2,4,,40.76584492551147,-73.97144115110525
1D10213,J,NO JURIST,1041810,1391,67,8,E 77TH ST,100210000,Manhattan,Dumbwaiter (D),20120331,DF,20001016,PVT HOUSE,,,250,,,,,,20090115,B,2,,40.775180477495695,-73.96410417352823
1D10214,A,ACTIVE,1025206,1042,18,331,WEST 51 ST,100190000,Manhattan,Dumbwaiter (D),,,20001031,,,,500,,,BD,,A,20090115,LL,UP,,40.76366564316652,-73.9868346969389
1D10215,A,ACTIVE,1017113,864,53,22,EAST 35 ST,100160000,Manhattan,Dumbwaiter (D),20150105,DF,20001128,,,,500,,,OG,,A,20090115,1,2,,40.74802269778039,-73.98208105805081
1D10216,A,ACTIVE,1034194,1257,1,476,FIFTH AVENUE,10018,Manhattan,Dumbwaiter (D),20150930,NV,20001031,,,,500,,,OG,,A,20090115,LL,UL,,40.753202065128974,-73.98226735010505
1D10217,A,ACTIVE,1041221,1382,32,49,E 67TH ST,100210000,Manhattan,Dumbwaiter (D),20130611,NV,20010417,,,,50,,,RP,,P,20090115,1,2,,40.76834407728179,-73.96658081322992
1D10219,A,ACTIVE,1003099,238,3,122,MOTT STREET,100130000,Manhattan,Dumbwaiter (D),20150311,NV,20010312,,,,,,,,,,20090114,,,,40.71807327881628,-73.99644307404793
1D10220,A,ACTIVE,1003099,238,3,122,MOTT STREET,100130000,Manhattan,Dumbwaiter (D),20150311,NV,20010312,,,,,,,,,,20090114,,,,40.71807327881628,-73.99644307404793
1D10221,A,ACTIVE,1080799,873,1,201,PARK AVENUE SOUTH,0,Manhattan,Dumbwaiter (D),20150824,DF,20001208,,,,350,,,BD,,P,20090331,B,1,,40.736588892560974,-73.98856487764326
1D10222,A,ACTIVE,1008258,525,32,169,SULLIVAN ST,100120000,Manhattan,Dumbwaiter (D),20150326,DF,20010131,,,,100,,,,,A,20090115,B,1,,40.72786662537375,-74.00107156415498
1D10227,A,ACTIVE,1016278,851,1,175,5 AVE,100100000,Manhattan,Dumbwaiter (D),20150817,DF,20010331,,,,,,,,,,20090115,,,,40.740991577854025,-73.98965394061649
1D10228,A,ACTIVE,1016278,851,1,175,5 AVE,100100000,Manhattan,Dumbwaiter (D),20150817,DF,20010313,,,,,,,,,,20090115,,,,40.740991577854025,-73.98965394061649
1D10229,A,ACTIVE,1016278,851,1,175,5 AVE,100100000,Manhattan,Dumbwaiter (D),20150817,DF,20010313,,,,,,,,,,20090115,,,,40.740991577854025,-73.98965394061649
1D10230,A,ACTIVE,1006678,463,30,129,2 AVENUE,100030000,Manhattan,Dumbwaiter (D),20150504,DF,20010205,,,,300,,,OD,,P,20090114,B,1,,40.728524759599125,-73.98812608594929
1D10231,A,ACTIVE,1015414,819,26,21,WEST 17 STREET,100110000,Manhattan,Dumbwaiter (D),20140714,DF,20010316,,,,,,,,,,20090331,,,,40.73861764057072,-73.99335306510129
1D10232,A,ACTIVE,1033748,1244,56,318,WEST 81 ST,100240000,Manhattan,Dumbwaiter (D),20110527,DF,20011029,,,,300,,,BD,,A,20090115,C,2,,40.78587527914711,-73.98120059485007
1D10233,A,ACTIVE,1024870,1027,4,938,8 AVENUE,100190000,Manhattan,Dumbwaiter (D),20150922,DF,20010328,,,,,,,,,,20090115,,,,40.76557003799591,-73.98331456791227
1D10234,A,ACTIVE,1014393,784,10,259,WEST 34 STREET,100010000,Manhattan,Dumbwaiter (D),20150625,NV,20010329,,,,,,,,,,20090116,,,,40.75214646726235,-73.99263707869933
1D10236,A,ACTIVE,1087959,1248,10,349,WEST 86 STREET,100240000,Manhattan,Dumbwaiter (D),20130508,DF,20030505,,,,250,,,OD,,,20090115,C,6,,40.789926235474375,-73.97962130267436
1D10237,A,ACTIVE,1041363,1386,33,740,PARK AVE,100210000,Manhattan,Dumbwaiter (D),20130613,DF,20020506,,,,200,,,BD,,P,20090115,15,16,,40.770846732127026,-73.9647419202993
1D10238,A,ACTIVE,1003516,281,50,27,DIVISION ST,100020000,Manhattan,Dumbwaiter (D),20140501,DF,20010406,,,,300,,,OG,,A,20090116,L,1,,40.713961617227554,-73.9961258592091
1D10239,A,ACTIVE,1003516,281,50,27,DIVISION ST,100020000,Manhattan,Dumbwaiter (D),20140501,DF,20010404,,,,,,,,,,20090116,,,,40.713961617227554,-73.9961258592091
1D10240,A,ACTIVE,1028832,1134,25,111,AMSTERDAM AVE,100230000,Manhattan,Dumbwaiter (D),20150511,DF,20021213,LINCOLN CENTER,,,500,,,,,,20090114,1,2,,40.773510738970586,-73.98452207341391
1D10241,A,ACTIVE,1028832,1134,25,111,AMSTERDAM AVE,100230000,Manhattan,Dumbwaiter (D),20150511,DF,20021213,LINCOLN CENTER,,,500,,,,,,20090114,1,2,,40.773510738970586,-73.98452207341391
1D10242,A,ACTIVE,1087362,488,3,60,THOMPSON STREET,0,Manhattan,Dumbwaiter (D),20150319,NV,20011016,,,,,,,,,,20090115,,,,40.72395530994166,-74.00310266359554
1D10243,J,NO JURIST,1031313,1198,36,249,CENTRAL PARK WEST,100240000,Manhattan,Dumbwaiter (D),20130415,,20010509,,,,,,,,,,20090116,,,,40.784640575755034,-73.97020533667761
1D10244,A,ACTIVE,1035441,1284,33,280,PARK AVE,100170000,Manhattan,Dumbwaiter (D),20141030,NV,20020111,,,,,,,,,,20121018,36,37,,40.75641757975323,-73.97509440432206
1D10247,A,ACTIVE,1007372,490,23,206,SPRING STREET,10012,Manhattan,Dumbwaiter (D),20150318,NV,20020124,,,,,,,,,,20090331,,,,40.725195919545264,-74.00379542193646
1D10248,A,ACTIVE,1047608,1511,14,127,EAST 82 ST,100280000,Manhattan,Dumbwaiter (D),20150925,NV,20010921,,,,500,,,OD,,,20090114,B,1,,40.77723958954625,-73.95766530028766
1D10250,A,ACTIVE,1032762,1230,32,466,AMSTERDAM AVENUE,100240000,Manhattan,Dumbwaiter (D),20130419,DF,20010522,,,,,,,,,,20090115,,,,40.78552867976013,-73.97699377887402
1D10251,A,ACTIVE,1036890,1311,58,130,E 57 ST,100220000,Manhattan,Dumbwaiter (D),20141119,DF,20010926,,,,300,,,,,A,20090114,SC,2,,40.760794122121624,-73.96957707912087
1D10253,A,ACTIVE,1046974,1501,33,1100,PARK AVE,101280000,Manhattan,Dumbwaiter (D),20131010,NV,20010813,,,,,,,,,,20090114,,,,40.78251166699128,-73.95616702675426
1D10254,A,ACTIVE,1002360,197,24,244,CANAL STREET,100130000,Manhattan,Dumbwaiter (D),20150306,NV,20010725,,,,,,,,,,20090116,,,,40.71802118267827,-74.00038599470516
1D10255,A,ACTIVE,1002360,197,24,244,CANAL STREET,100130000,Manhattan,Dumbwaiter (D),20150306,NV,20010725,,,,,,,,,,20090116,,,,40.71802118267827,-74.00038599470516
1D10258,A,ACTIVE,1041328,1385,7502,845,MADISON AVE,100210000,Manhattan,Dumbwaiter (D),20150729,DF,20011116,,,,,,,,,,20090115,,,,40.770635708197695,-73.9658070638759
1D10259,A,ACTIVE,1086606,353,75,140,DELANCEY STREET,100020000,Manhattan,Dumbwaiter (D),20140430,NV,20020126,,,,,,,,,,20090114,,,,40.71847878364143,-73.98664521294445
1D10260,A,ACTIVE,1010357,596,92,319,SPRING STREET,100130000,Manhattan,Dumbwaiter (D),20150408,NV,20011120,,,,,,,,,,20090115,,,,40.727473759191064,-74.00924353934445
1D10262,A,ACTIVE,1007287,486,14,90,WOOSTER ST,100120000,Manhattan,Dumbwaiter (D),20150316,DF,20020320,,,,,,,,,,20090115,,,,40.72398279433627,-74.00107150170668
1D10263,A,ACTIVE,1001254,90,13,1,BEEKMAN ST,100380000,Manhattan,Dumbwaiter (D),20140213,DF,20040114,,,,250,,,,,P,20090114,.B,3,,40.711480205297555,-74.00699411485188
1D10264,A,ACTIVE,1001254,90,13,1,BEEKMAN ST,100380000,Manhattan,Dumbwaiter (D),20140213,DF,20040202,,,,250,,,BD,,P,20090114,B,4,,40.711480205297555,-74.00699411485188
1D10265,A,ACTIVE,1077284,1264,5,10,ROCKEFELLER PLAZA,0,Manhattan,Dumbwaiter (D),20151006,NV,20020111,,,,,,,,,,20090114,,,,40.758419427029224,-73.97984029976347
1D10266,A,ACTIVE,1035256,1274,7503,56,CENTRAL PK S,100190000,Manhattan,Dumbwaiter (D),20141015,NV,20020227,,,,,,,,,,20090115,,,,40.765247620142446,-73.9760405284764
1D10267,A,ACTIVE,1087632,1314,15,222,EAST   41 STREET,0,Manhattan,Dumbwaiter (D),20150313,NV,20020219,,,,500,,,OG,,A,20090115,1,2,,40.74932493124559,-73.97408289255863
1D10268,A,ACTIVE,1024656,1013,29,592,SEVENTH AVE,100360000,Manhattan,Dumbwaiter (D),20150916,NV,20020425,,,,,,,,,,20090115,,,,40.755856928956895,-73.98757257343249
1D10270,A,ACTIVE,1084564,1139,7503,1992,BWAY,100230000,Manhattan,Dumbwaiter (D),20150506,NV,20020701,,,,300,,,BD,,,20090331,1,2,,40.77480306146778,-73.98147811885326
1D10271,A,ACTIVE,1084469,1973,1,3010,BROADWAY,0,Manhattan,Dumbwaiter (D),20141201,NV,20020402,,,,,,,,,,20090116,,,,40.80866261449598,-73.96152496691722
1D10272,A,ACTIVE,1047958,1515,26,157,E 86TH ST,100280000,Manhattan,Dumbwaiter (D),20141009,NV,20020313,,,,,,,,,,20090114,,,,40.77944798746265,-73.95473196283488
1D10273,A,ACTIVE,1046684,1493,68,2,E 82ND ST,100280000,Manhattan,Dumbwaiter (D),20150921,NV,20020610,,,,500,,,OG,,P,20090331,G,1,,40.778542085737776,-73.96193954838692
1D10275,A,ACTIVE,1041249,1382,161,16,E 68TH ST,100210000,Manhattan,Dumbwaiter (D),20131212,NV,20021101,,,,500,,,BD,,,20090114,1,2,,40.769272206183835,-73.96801359828852
1D10276,A,ACTIVE,1007250,484,12,521,BWAY,100120000,Manhattan,Dumbwaiter (D),20150312,NV,20050825,,,,,,,,,,20090115,,,,40.722917831345704,-73.99933257694241
1D10277,A,ACTIVE,1047391,1506,5,1,E 94TH ST,101280000,Manhattan,Dumbwaiter (D),20121005,DF,20030331,,,,200,,,BD,,,20090114,1,2,,40.78656560360464,-73.95607407932164
1D10281,A,ACTIVE,1007043,474,21,104,GRAND STREET,100130000,Manhattan,Dumbwaiter (D),20150312,DF,20030314,,,,300,,,BD,,A,20090114,L,16,,40.72141369640611,-74.00146468997724
1D10284,A,ACTIVE,1027074,1086,18,521,W 57TH ST,100190000,Manhattan,Dumbwaiter (D),20150618,NV,20020806,,,,300,,,BD,,,20090115,..7,8,,40.76989374314422,-73.98959890727522
1D10285,A,ACTIVE,1007156,479,1,180,MOTT ST,100120000,Manhattan,Dumbwaiter (D),20150317,DF,20020625,,,,100,,,BG,,,20090115,1,2,,40.72054627893203,-73.99562763263893
1D10286,A,ACTIVE,1010613,608,29,118,W 13 ST,100110000,Manhattan,Dumbwaiter (D),20150407,DF,20021024,,,,500,,,OD,,,20090114,B,1,,40.736880393496826,-73.99843754192852
1D10287,A,ACTIVE,1002675,208,19,241,CANAL ST,100130000,Manhattan,Dumbwaiter (D),20150313,DF,20020808,,,,,,,,,,20090116,,,,40.71860307210503,-73.99974387043612
1D10288,A,ACTIVE,1003510,281,40,49,DIVISION STREET,100020000,Manhattan,Dumbwaiter (D),20140424,NV,20020715,,,,300,,,OG,,A,20090115,.B,2,,40.71403294518659,-73.99517715849038
1D10289,D,DISMANTLED,1027125,1096,7501,654,12 AVE,100190000,Manhattan,Dumbwaiter (D),20120717,DF,20110330,,60,50,500,,,BD,I,A,20110404,B,2,,40.765477874184796,-73.99657772227634
1D10290,A,ACTIVE,1027125,1096,7501,654,12 AVE,100190000,Manhattan,Dumbwaiter (D),20120717,NV,20020726,,,,500,,,,,P,20090115,B,2,,40.765477874184796,-73.99657772227634
1D10291,A,ACTIVE,1046757,1494,30,67,E 82ND ST,100280000,Manhattan,Dumbwaiter (D),20150921,NV,20020802,,,,75,,,BD,,A,20090115,..1,2,,40.77806646127543,-73.95963259544864
1D10292,A,ACTIVE,1009092,560,7503,759,BROADWAY,100030000,Manhattan,Dumbwaiter (D),20150406,DF,20021004,641,,,500,,,OD,,P,20090115,B,1,,40.73109422951878,-73.99266826992924
1D10293,A,ACTIVE,1046963,1500,58,22,E 89TH ST,101280000,Manhattan,Dumbwaiter (D),20140923,NV,20020927,#458,,,500,,,OD,,A,20090115,1,2,,40.7828362550163,-73.95807338894625
1D10294,A,ACTIVE,1035706,1288,1,655,FIFTH AVE,100220000,Manhattan,Dumbwaiter (D),20141110,NV,20030708,,,,2500,,,BD,,A,20090115,B,1,,40.75977182177151,-73.9758656234515
1D10295,A,ACTIVE,1050239,1555,3,1770,2 AVENUE,101280000,Manhattan,Dumbwaiter (D),20141101,NV,20021209,,,,,,,,,,20090115,,,,40.78178113197127,-73.94847993981443
1D10296,A,ACTIVE,1007234,483,7502,512,BROADWAY,100120000,Manhattan,Dumbwaiter (D),20150311,DF,20021022,DUMBWAITER----------,,,500,,,OD,,,20090115,SB,1,,40.72231672486449,-73.99878782635301
1D10297,D,DISMANTLED,1007234,483,7502,512,BROADWAY,100120000,Manhattan,Dumbwaiter (D),20150311,DF,20021112,,,,,,,,,,20021122,,,,40.72231672486449,-73.99878782635301
1D10298,A,ACTIVE,1041307,1384,30,33,E 69TH ST,100210000,Manhattan,Dumbwaiter (D),20130611,NV,20021120,,,,500,,,OD,,A,20090115,B,2,,40.7696668226992,-73.96583283290295
1D10299,A,ACTIVE,1001877,173,7501,72,LEONARD ST,100130000,Manhattan,Dumbwaiter (D),20150309,DF,20030108,,,,500,,,OD,,P,20090115,B,1,,40.71734857853376,-74.0056491739128
1D103,W,WK IN PROG,1035370,1279,17,346,MADISON AVE,100170000,Manhattan,Dumbwaiter (D),,,,,,,,,,,,,20090115,,,,40.754428337028344,-73.97856378042289
1D10300,A,ACTIVE,1024656,1013,29,592,SEVENTH AVE,100360000,Manhattan,Dumbwaiter (D),20150916,NV,20021113,,,,300,,,,,,20090115,1,2,,40.755856928956895,-73.98757257343249
1D10301,A,ACTIVE,1002075,181,16,179,FRANKLIN STREET,10013,Manhattan,Dumbwaiter (D),20150225,DF,20021106,,9'0,50,500,,,OD,I,A,20090115,BAS,1,,40.71917632512259,-74.00962117498119
1D10302,A,ACTIVE,1010518,606,4,121,WEST 10 STREET,100110000,Manhattan,Dumbwaiter (D),20140414,DF,20030122,,"12'0""",50,300,S,,OD,I,A,20090114,B,1,,40.73486301023149,-73.99974019959548
1D10303,A,ACTIVE,1085955,1329,1,915,   3 AVENUE,100220000,Manhattan,Dumbwaiter (D),20150326,DF,20021211,,"23'1""",50,500,,,BD,,A,20090115,C,2,,40.75896283575071,-73.96758900130365
1D10304,A,ACTIVE,1044058,1430,5,220,E. 76 ST,100210000,Manhattan,Dumbwaiter (D),20150909,NV,20021210,,49',50,500,,,OG,I,A,20090115,BMT,4,,40.77154157009899,-73.95782055623675
1D10305,A,ACTIVE,1087468,1951,4,133,MORNINGSIDE AVENUE,0,Manhattan,Dumbwaiter (D),20141125,DF,20031201,,73-10,100,500,,,OG,,P,20090114,C,5,,40.81095435164709,-73.95376406798475
1D10306,A,ACTIVE,1087468,1951,4,133,MORNINGSIDE AVENUE,0,Manhattan,Dumbwaiter (D),20141125,DF,20031201,,73-10,100,500,,,OG,,A,20090114,C,5,,40.81095435164709,-73.95376406798475
1D10307,D,DISMANTLED,1019481,895,34,141,E 39 ST,100160000,Manhattan,Dumbwaiter (D),20150203,NV,20030331,,,,,,,,,,20050421,,,,40.74941878535212,-73.97656954489567
1D10308,A,ACTIVE,1041820,1392,12,19,E 77TH ST,100210000,Manhattan,Dumbwaiter (D),20130618,DF,20040325,DUMBWAITER,"20""8""",50,200,,,,,A,20090331,"B,1",2,,40.77541632976601,-73.96348303408452
1D10309,A,ACTIVE,1003919,304,2,97,BOWERY,100020000,Manhattan,Dumbwaiter (D),20140423,DF,20030505,,"16'1""",50,500,,,OD,I,P,20090115,B,2,,40.71733214109783,-73.99502540938488
1D10310,A,ACTIVE,1085024,1041,44,324,WEST   51 STREET,0,Manhattan,Dumbwaiter (D),20150609,DF,20030310,,9'2',50,300,S,,BD,I,C,20090115,B,1,,40.76319629882201,-73.9868925476957
1D10311,A,ACTIVE,1001486,136,27,110,CHAMBERS ST,100070000,Manhattan,Dumbwaiter (D),20150219,DF,20030620,,24'10,50,500,,,OD,I,P,20090114,B,2,,40.71488087609724,-74.00832915686176
1D10313,A,ACTIVE,1041283,1383,60,16,EAST 69 STREET,10021,Manhattan,Dumbwaiter (D),20130610,DF,20040629,,11,50,500,,,,I,A,20090114,1F,2R,,40.769848440717475,-73.96743929419905
1D10314,A,ACTIVE,1046656,1492,146,40,EAST 81 STREET,100280000,Manhattan,Dumbwaiter (D),20121206,NV,20031223,,9.75,25,75,,,OD,,A,20090115,1,2,,40.77718301826864,-73.96068021443588
1D10315,A,ACTIVE,1001480,136,7503,60,WARREN STREET,10007,Manhattan,Dumbwaiter (D),20150224,NV,20070109,,37.6,50,75,S,,BG,,A,20090115,6,9,,40.715007058179744,-74.00933199203205
1D10316,A,ACTIVE,1024656,1013,29,592,SEVENTH AVE,100360000,Manhattan,Dumbwaiter (D),20150916,NV,20030609,RED LOBSTER,"23""0",50,500,,,OD,,A,20090115,1MZ,2,,40.755856928956895,-73.98757257343249
1D10318,A,ACTIVE,1023164,1006,60,160,WEST 54 ST,100190000,Manhattan,Dumbwaiter (D),20150909,DF,20010626,,,,500,,,OD,,A,20090331,B,2,,40.76318999972709,-73.98106982273158
1D10319,A,ACTIVE,1024706,1015,29,1505,BROADWAY,100360000,Manhattan,Dumbwaiter (D),20150918,NV,20030916,,,,,,,,,,20090114,,,,40.75722097136872,-73.98671324600855
1D10322,A,ACTIVE,1024706,1015,29,1505,BROADWAY,100360000,Manhattan,Dumbwaiter (D),20150918,NV,20030916,,,,,,,,,,20090114,,,,40.75722097136872,-73.98671324600855
1D10323,A,ACTIVE,1053310,1718,159,58,WEST 120 STREET,100270000,Manhattan,Dumbwaiter (D),20141216,DF,20030801,,"9'6""",50,3000,S,,BD,I,C,20090115,C,1,,40.803883655903235,-73.94673986963777
1D10324,A,ACTIVE,1015900,837,48,386,5TH AVE,100180000,Manhattan,Dumbwaiter (D),20150805,NV,20030619,,13'3',50,500,S,,,I,A,20090115,B,1,,40.74974670520761,-73.98416668024491
1D10325,A,ACTIVE,1001399,124,4,9,PARK PL,100070000,Manhattan,Dumbwaiter (D),20140218,DF,20030620,,15'6,50,300,,,OG,I,A,20090115,1,P,,40.7131626627898,-74.00822794155525
1D10327,A,ACTIVE,1006963,471,14,177,MULBERRY STREET,100130000,Manhattan,Dumbwaiter (D),20150324,NV,20060620,,10'0,50,300,S,,,I,C,20090115,B,1,,40.72032399866203,-73.9970490226304
1D10328,A,ACTIVE,1803048,1687,17,333,EAST 115 STREET,100290000,Manhattan,Dumbwaiter (D),20131111,NV,20031105,,,,500,,,BD,,A,20090115,C,1,,40.795885896620014,-73.93663365565614
1D10329,A,ACTIVE,1011060,615,98,277,WEST 12 STREET,100140000,Manhattan,Dumbwaiter (D),20140415,NV,20040505,,,30,100,,,OH,I,A,20090116,1,5,,40.737681815327214,-74.00360849160525
1D10330,A,ACTIVE,1046458,1491,61,18,EAST 80TH ST,100210000,Manhattan,Dumbwaiter (D),20121002,NV,20030909,DUMBWAITER,8'-10,50,150,,,BD,I,A,20090115,1,2,,40.777038093738994,-73.96231591297804
1D10331,A,ACTIVE,1081180,1323,8,211,E 49TH ST,100170000,Manhattan,Dumbwaiter (D),20150402,NV,20030915,,25,50,100,,,BG,,A,20090115,B,2,,40.755181290621564,-73.97023295120633
1D10332,J,NO JURIST,1084771,1304,1,301,PARK AVE,100220000,Manhattan,Dumbwaiter (D),20110713,DF,20031118,MTA OWNED,"16'1""",50,500,,,BD,,A,20120125,G,1,,40.756502276729826,-73.9733509786878
1D10333,A,ACTIVE,1026476,1055,130,647,9 AVENUE,100360000,Manhattan,Dumbwaiter (D),20140604,DF,20030924,,,,300,,,OD,,A,20090115,B,L,,40.76066606817661,-73.99136911928937
1D10334,D,DISMANTLED,1036082,1294,1,767,5 AVE,100220000,Manhattan,Dumbwaiter (D),20141114,PI,20141009,,12,50,500,,,,I,A,20141021,1,2,,40.76360820287269,-73.97243483170939
1D10335,A,ACTIVE,1084594,16,10,40, 1 PLACE,0,Manhattan,Dumbwaiter (D),20150116,NV,20040428,,10,50,300,,,,I,A,20090115,,,,40.70598938854138,-74.01860014420072
1D10336,A,ACTIVE,1086164,1293,14,19,E 57 ST,100220000,Manhattan,Dumbwaiter (D),20141204,NV,20031105,DUMBWAITER,12,50,500,,,BD,,A,20090331,B,1,,40.76268051185716,-73.97256877995487
1D10337,J,NO JURIST,1043032,1408,11,123,E 73RD ST,100210000,Manhattan,Dumbwaiter (D),20110726,DF,20041022,PRIVATE RESIDENCE,22FT,25,120,,,,,A,20110727,BMT,2ND,,40.771523849575466,-73.96211685506019
1D10338,A,ACTIVE,1047500,1508,58,140,E 80TH ST,100210000,Manhattan,Dumbwaiter (D),20150929,NV,20051019,,11'4',50,300,,,OD,I,A,20090114,,,,40.775549233649706,-73.95877481191496
1D10339,A,ACTIVE,1008117,519,70,176,VARICK STREET,100140000,Manhattan,Dumbwaiter (D),20150323,DF,20041025,,12'2,35,200,S,,,I,A,20090115,7,8,,40.72748224986247,-74.0051377055764
1D10340,A,ACTIVE,1022621,996,54,152,W 44 ST,100360000,Manhattan,Dumbwaiter (D),20150831,DF,20040121,DUMBWAITER,"21""",30,500,S,,BD,I,A,20090114,1,3,,40.75674045340043,-73.98517568458473
1D10341,A,ACTIVE,1051496,1608,69,2,E 103 ST,100290000,Manhattan,Dumbwaiter (D),20131107,DF,20040331,,26,50,500,,,,I,A,20090331,CLR,2ND,,40.79196569705888,-73.95220628156719
1D10342,J,NO JURIST,1061667,2068,30,410,WEST  154 STREET,100310000,Manhattan,Dumbwaiter (D),,,20040105,PRIVATE RESIDENCE,"22'8""",25,750,,,BD,,A,20101216,B,2,,40.83016771659006,-73.94232841777148
1D10344,A,ACTIVE,1001662,152,7501,321,BROADWAY,100070000,Manhattan,Dumbwaiter (D),20150223,DF,20070622,,10,50,100,,,BG,,A,20090115,B,1ST,,40.71604758677813,-74.00512239487526
1D10346,A,ACTIVE,1046611,1492,7,5,E 80TH ST,100210000,Manhattan,Dumbwaiter (D),20150916,NV,20040220,DUMBWAITER,12,50,500,S,,,,A,20090115,B,1ST,,40.77758707873761,-73.96243114323896
1D10347,A,ACTIVE,1014460,787,44,512,7TH AVE,100180000,Manhattan,Dumbwaiter (D),20150706,NV,20040126,,15,50,300,,,BD,I,A,20090115,B,1,,40.753449958073894,-73.98927663369346
1D10348,A,ACTIVE,1001607,147,7509,137,DUANE ST,100130000,Manhattan,Dumbwaiter (D),20140220,DF,20040126,,14',50,300,S,,,I,A,20090114,C,1,,40.716607381447005,-74.00759347308598
1D10350,A,ACTIVE,1026318,1049,7501,10,COLUMBUS CIRCLE,100190000,Manhattan,Dumbwaiter (D),20150610,NV,20040211,,,,,,,,,,20090114,,,,40.76846845218198,-73.98309362200585
1D10351,A,ACTIVE,1040899,1377,33,560,PARK AVE,100210000,Manhattan,Dumbwaiter (D),20150720,NV,20040503,,120,100,150,,,BG,,P,20090115,SB,7,,40.765147052387626,-73.96871230556525
1D10352,A,ACTIVE,1040899,1377,33,560,PARK AVE,100210000,Manhattan,Dumbwaiter (D),20150720,NV,20040526,,120,100,250,,,BG,,A,20090115,B,7,,40.765147052387626,-73.96871230556525
1D10353,D,DISMANTLED,1011691,629,1,22,9TH AVE,100140000,Manhattan,Dumbwaiter (D),20150410,NV,20100820,,20'2,50,500,,,,I,A,20100902,B,2,,40.7403715983219,-74.00548152003464
1D10354,A,ACTIVE,1012217,645,62,835,WASHINGTON STREET,100140000,Manhattan,Dumbwaiter (D),20150422,NV,20040409,ATLAS ELEVATOR,"258""",50,300,S,,,I,A,20090115,CLR,2/F,,40.74042911397521,-74.00765753493214
1D10355,A,ACTIVE,1046741,1494,7,3,E 82ND ST,100280000,Manhattan,Dumbwaiter (D),20140915,NV,20040929,DUMBWAITER,42,40,100,S,,,I,A,20090116,1ST,4TH,,40.778843851889434,-73.96147359269277
1D10356,A,ACTIVE,1081585,1860,20,121,W 105 ST,100250000,Manhattan,Dumbwaiter (D),20150710,DF,19660630,,,,,,,,,,20090114,,,,40.799350643998466,-73.96426811993445
1D10357,A,ACTIVE,1018503,889,50,160,EAST 34 STREET,100160000,Manhattan,Dumbwaiter (D),20150120,DF,20040628,DUMBWAITER,"13""0""",50,200,,,,I,A,20090331,5TH,6TH,,40.74572204515437,-73.97882281560014
1D10359,A,ACTIVE,1042867,1407,64,122,EAST   73 STREET,100210000,Manhattan,Dumbwaiter (D),20120506,NV,20040924,,8'11,30,50,,,,I,A,20090114,B,1,,40.77123032173822,-73.96260441385121
1D10360,A,ACTIVE,1046965,1501,1,1080,FIFTH AVE,101280000,Manhattan,Dumbwaiter (D),20131008,DF,20040702,,"17'6""",50,100,S,,BG,I,A,20090114,18,19,,40.7834896870793,-73.95858573587769
1D10361,A,ACTIVE,1036160,1297,31,155,E 42ND ST,100170000,Manhattan,Dumbwaiter (D),20150303,DF,20040908,,11',50,500,S,,OH,I,A,20090114,,,,40.75125193088728,-73.97492670193327
1D10365,J,NO JURIST,1041669,1389,63,10,E 75 ST,100210000,Manhattan,Dumbwaiter (D),20130619,NV,20050118,,12,50,100,S,,OH,I,,20150520,1,2,,40.773841278170586,-73.96485947971482
1D10366,J,NO JURIST,1043799,1416,29,246,EAST  62 STREET,100210000,Manhattan,Dumbwaiter (D),20131206,NV,20050812,PRIVATE RESIDENCE,33'8,25,120,,,,,A,20141006,"B,G",1,,40.76251609602788,-73.9636272806548
