year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2010,Guatemala,GUA,GTM,Austria,AUS,AUT,5,0,0,0,0,0,0,NA,NA
2010,Guinea,GUI,GIN,Austria,AUS,AUT,47,113,0,0,0,0,0,NA,NA
2010,Croatia,HRV,HRV,Austria,AUS,AUT,8,9,0,0,0,0,0,NA,NA
2010,Cote d'Ivoire,ICO,CIV,Austria,AUS,AUT,28,38,0,0,0,0,0,NA,NA
2010,India,IND,IND,Austria,AUS,AUT,43,588,0,0,0,0,0,NA,NA
2010,Iran (Islamic Rep. of),IRN,IRN,Austria,AUS,AUT,2357,577,0,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Austria,AUS,AUT,2320,912,0,0,0,0,0,NA,NA
2010,Israel,ISR,ISR,Austria,AUS,AUT,0,14,0,0,0,0,0,NA,NA
2010,Jordan,JOR,JOR,Austria,AUS,AUT,9,25,0,0,0,0,0,NA,NA
2010,Kazakhstan,KAZ,KAZ,Austria,AUS,AUT,34,53,0,0,0,0,0,NA,NA
2010,Kenya,KEN,KEN,Austria,AUS,AUT,11,35,0,0,0,0,0,NA,NA
2010,Kyrgyzstan,KGZ,KGZ,Austria,AUS,AUT,217,141,0,0,0,0,0,NA,NA
2010,Liberia,LBR,LBR,Austria,AUS,AUT,27,38,0,0,0,0,0,NA,NA
2010,Libya,LBY,LBY,Austria,AUS,AUT,0,6,0,0,0,0,0,NA,NA
2010,Lebanon,LEB,LBN,Austria,AUS,AUT,36,122,0,0,0,0,0,NA,NA
2010,Sri Lanka,LKA,LKA,Austria,AUS,AUT,31,45,0,0,0,0,0,NA,NA
2010,Mauritania,MAU,MRT,Austria,AUS,AUT,6,5,0,0,0,0,0,NA,NA
2010,North Macedonia,MCD,MKD,Austria,AUS,AUT,161,327,0,0,0,0,0,NA,NA
2010,Rep. of Moldova,MDA,MDA,Austria,AUS,AUT,137,97,0,0,0,0,0,NA,NA
2010,Mali,MLI,MLI,Austria,AUS,AUT,0,31,0,0,0,0,0,NA,NA
2010,Mongolia,MNG,MNG,Austria,AUS,AUT,131,632,0,0,0,0,0,NA,NA
2010,Morocco,MOR,MAR,Austria,AUS,AUT,14,83,0,0,0,0,0,NA,NA
2010,Montenegro,MNE,MNE,Austria,AUS,AUT,12,11,0,0,0,0,0,NA,NA
2010,Myanmar,MYA,MMR,Austria,AUS,AUT,7,7,0,0,0,0,0,NA,NA
2010,Nepal,NEP,NPL,Austria,AUS,AUT,35,73,0,0,0,0,0,NA,NA
2010,Niger,NGR,NER,Austria,AUS,AUT,0,5,0,0,0,0,0,NA,NA
2010,Nigeria,NIG,NGA,Austria,AUS,AUT,228,1200,0,0,0,0,0,NA,NA
2010,Pakistan,PAK,PAK,Austria,AUS,AUT,69,494,0,0,0,0,0,NA,NA
2010,Peru,PER,PER,Austria,AUS,AUT,5,0,0,0,0,0,0,NA,NA
2010,Philippines,PHI,PHL,Austria,AUS,AUT,6,8,0,0,0,0,0,NA,NA
2010,Romania,ROM,ROU,Austria,AUS,AUT,40,47,0,0,0,0,0,NA,NA
2010,South Africa,RSA,ZAF,Austria,AUS,AUT,0,6,0,0,0,0,0,NA,NA
2010,Russian Federation,RUS,RUS,Austria,AUS,AUT,17229,3870,0,0,0,0,0,NA,NA
2010,Rwanda,RWA,RWA,Austria,AUS,AUT,54,10,0,0,0,0,0,NA,NA
2010,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Austria,AUS,AUT,3353,2797,0,0,0,0,0,NA,NA
2010,Senegal,SEN,SEN,Austria,AUS,AUT,5,48,0,0,0,0,0,NA,NA
2010,Sierra Leone,SLE,SLE,Austria,AUS,AUT,46,37,0,0,0,0,0,NA,NA
2010,Somalia,SOM,SOM,Austria,AUS,AUT,1093,407,0,0,0,0,0,NA,NA
2010,Viet Nam,SRV,VNM,Austria,AUS,AUT,42,9,0,0,0,0,0,NA,NA
2010,Sudan,SUD,SDN,Austria,AUS,AUT,191,88,0,0,0,0,0,NA,NA
2010,Slovakia,SVK,SVK,Austria,AUS,AUT,5,0,0,0,0,0,0,NA,NA
2010,Syrian Arab Rep.,SYR,SYR,Austria,AUS,AUT,505,471,0,0,0,0,0,NA,NA
2010,Tajikistan,TJK,TJK,Austria,AUS,AUT,44,32,0,0,0,0,0,NA,NA
2010,Turkmenistan,TKM,TKM,Austria,AUS,AUT,14,0,0,0,0,0,0,NA,NA
2010,Togo,TOG,TGO,Austria,AUS,AUT,27,6,0,0,0,0,0,NA,NA
2010,Tunisia,TUN,TUN,Austria,AUS,AUT,13,43,0,0,0,0,0,NA,NA
2010,Türkiye,TUR,TUR,Austria,AUS,AUT,1288,1007,0,0,0,0,0,NA,NA
2010,Uganda,UGA,UGA,Austria,AUS,AUT,18,28,0,0,0,0,0,NA,NA
2010,Ukraine,UKR,UKR,Austria,AUS,AUT,282,238,0,0,0,0,0,NA,NA
2010,Uzbekistan,UZB,UZB,Austria,AUS,AUT,117,79,0,0,0,0,0,NA,NA
2010,Yemen,YEM,YEM,Austria,AUS,AUT,9,0,0,0,0,0,0,NA,NA
2010,Zimbabwe,ZIM,ZWE,Austria,AUS,AUT,18,18,0,0,0,0,0,NA,NA
2010,Stateless,STA,XXA,Austria,AUS,AUT,443,278,0,0,0,401,0,NA,NA
2010,Unknown,UKN,UNK,Austria,AUS,AUT,313,3626,0,0,0,0,0,NA,NA
2010,Afghanistan,AFG,AFG,Azerbaijan,AZE,AZE,718,0,10,0,0,0,0,NA,NA
2010,Armenia,ARM,ARM,Azerbaijan,AZE,AZE,5,5,0,0,0,0,0,NA,NA
2010,Azerbaijan,AZE,AZE,Azerbaijan,AZE,AZE,0,0,0,592860,0,0,0,NA,NA
2010,Palestinian,GAZ,PSE,Azerbaijan,AZE,AZE,11,0,0,0,0,0,0,NA,NA
2010,Iran (Islamic Rep. of),IRN,IRN,Azerbaijan,AZE,AZE,104,0,0,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Azerbaijan,AZE,AZE,23,0,0,0,0,0,0,NA,NA
2010,Pakistan,PAK,PAK,Azerbaijan,AZE,AZE,5,5,0,0,0,0,0,NA,NA
2010,Russian Federation,RUS,RUS,Azerbaijan,AZE,AZE,1028,5,19,0,0,0,0,NA,NA
2010,Stateless,STA,XXA,Azerbaijan,AZE,AZE,0,0,0,0,0,2078,0,NA,NA
2010,Iraq,IRQ,IRQ,Bahrain,BAH,BHR,165,66,0,0,0,0,0,NA,NA
2010,Burundi,BDI,BDI,Burundi,BDI,BDI,0,0,0,157167,0,0,0,NA,NA
2010,Benin,BEN,BEN,Burundi,BDI,BDI,6,0,0,0,0,0,0,NA,NA
2010,Dem. Rep. of the Congo,COD,COD,Burundi,BDI,BDI,28957,11563,1101,0,0,0,0,NA,NA
2010,Comoros,COI,COM,Burundi,BDI,BDI,0,5,0,0,0,0,0,NA,NA
2010,Mauritania,MAU,MRT,Burundi,BDI,BDI,8,0,0,0,0,0,0,NA,NA
2010,Rwanda,RWA,RWA,Burundi,BDI,BDI,366,461,0,0,0,0,0,NA,NA
2010,Somalia,SOM,SOM,Burundi,BDI,BDI,17,30,0,0,0,0,0,NA,NA
2010,Uganda,UGA,UGA,Burundi,BDI,BDI,10,0,9,0,0,0,0,NA,NA
2010,Stateless,STA,XXA,Burundi,BDI,BDI,0,0,0,0,0,1059,0,NA,NA
2010,Afghanistan,AFG,AFG,Belgium,BEL,BEL,501,0,0,0,0,0,0,NA,NA
2010,Albania,ALB,ALB,Belgium,BEL,BEL,216,0,0,0,0,0,0,NA,NA
2010,Algeria,ALG,DZA,Belgium,BEL,BEL,35,0,0,0,0,0,0,NA,NA
2010,Angola,ANG,AGO,Belgium,BEL,BEL,117,0,0,0,0,0,0,NA,NA
2010,Egypt,ARE,EGY,Belgium,BEL,BEL,9,0,0,0,0,0,0,NA,NA
2010,Armenia,ARM,ARM,Belgium,BEL,BEL,61,0,0,0,0,0,0,NA,NA
2010,Azerbaijan,AZE,AZE,Belgium,BEL,BEL,26,0,0,0,0,0,0,NA,NA
2010,Burundi,BDI,BDI,Belgium,BEL,BEL,255,0,0,0,0,0,0,NA,NA
2010,Bangladesh,BGD,BGD,Belgium,BEL,BEL,10,0,0,0,0,0,0,NA,NA
2010,Burkina Faso,BKF,BFA,Belgium,BEL,BEL,24,0,0,0,0,0,0,NA,NA
2010,Belarus,BLR,BLR,Belgium,BEL,BEL,76,0,0,0,0,0,0,NA,NA
2010,Bolivia (Plurinational State of),BOL,BOL,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Bosnia and Herzegovina,BSN,BIH,Belgium,BEL,BEL,67,0,5,0,0,0,0,NA,NA
2010,Bulgaria,BUL,BGR,Belgium,BEL,BEL,24,0,0,0,0,0,0,NA,NA
2010,Cambodia,CAM,KHM,Belgium,BEL,BEL,13,0,0,0,0,0,0,NA,NA
2010,Central African Rep.,CAR,CAF,Belgium,BEL,BEL,18,0,0,0,0,0,0,NA,NA
2010,Chad,CHD,TCD,Belgium,BEL,BEL,49,0,0,0,0,0,0,NA,NA
2010,China,CHI,CHN,Belgium,BEL,BEL,441,0,0,0,0,0,0,NA,NA
2010,Chile,CHL,CHL,Belgium,BEL,BEL,59,0,0,0,0,0,0,NA,NA
2010,Cameroon,CMR,CMR,Belgium,BEL,BEL,266,0,0,0,0,0,0,NA,NA
2010,Congo,COB,COG,Belgium,BEL,BEL,31,0,0,0,0,0,0,NA,NA
2010,Dem. Rep. of the Congo,COD,COD,Belgium,BEL,BEL,689,0,0,0,0,0,0,NA,NA
2010,Colombia,COL,COL,Belgium,BEL,BEL,33,0,0,0,0,0,0,NA,NA
2010,Czechia,CZE,CZE,Belgium,BEL,BEL,11,0,0,0,0,0,0,NA,NA
2010,Djibouti,DJB,DJI,Belgium,BEL,BEL,68,0,0,0,0,0,0,NA,NA
2010,Eritrea,ERT,ERI,Belgium,BEL,BEL,36,0,0,0,0,0,0,NA,NA
2010,Estonia,EST,EST,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Ethiopia,ETH,ETH,Belgium,BEL,BEL,87,0,0,0,0,0,0,NA,NA
2010,Palestinian,GAZ,PSE,Belgium,BEL,BEL,122,0,0,0,0,0,0,NA,NA
2010,Georgia,GEO,GEO,Belgium,BEL,BEL,19,0,0,0,0,0,0,NA,NA
2010,Germany,GFR,DEU,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Ghana,GHA,GHA,Belgium,BEL,BEL,9,0,0,0,0,0,0,NA,NA
2010,Guinea-Bissau,GNB,GNB,Belgium,BEL,BEL,9,0,0,0,0,0,0,NA,NA
2010,Guatemala,GUA,GTM,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Guinea,GUI,GIN,Belgium,BEL,BEL,979,0,0,0,0,0,0,NA,NA
2010,Haiti,HAI,HTI,Belgium,BEL,BEL,6,0,0,0,0,0,0,NA,NA
2010,Croatia,HRV,HRV,Belgium,BEL,BEL,8,0,0,0,0,0,0,NA,NA
2010,Hungary,HUN,HUN,Belgium,BEL,BEL,88,0,0,0,0,0,0,NA,NA
2010,Cote d'Ivoire,ICO,CIV,Belgium,BEL,BEL,185,0,0,0,0,0,0,NA,NA
2010,India,IND,IND,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Iran (Islamic Rep. of),IRN,IRN,Belgium,BEL,BEL,341,0,0,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Belgium,BEL,BEL,962,0,0,0,0,0,0,NA,NA
2010,Jordan,JOR,JOR,Belgium,BEL,BEL,17,0,0,0,0,0,0,NA,NA
2010,Kazakhstan,KAZ,KAZ,Belgium,BEL,BEL,13,0,0,0,0,0,0,NA,NA
2010,Kenya,KEN,KEN,Belgium,BEL,BEL,18,0,0,0,0,0,0,NA,NA
2010,Kyrgyzstan,KGZ,KGZ,Belgium,BEL,BEL,10,0,0,0,0,0,0,NA,NA
2010,Dem. People's Rep. of Korea,KRN,PRK,Belgium,BEL,BEL,22,0,0,0,0,0,0,NA,NA
2010,Lao People's Dem. Rep.,LAO,LAO,Belgium,BEL,BEL,16,0,0,0,0,0,0,NA,NA
2010,Liberia,LBR,LBR,Belgium,BEL,BEL,21,0,0,0,0,0,0,NA,NA
2010,Libya,LBY,LBY,Belgium,BEL,BEL,10,0,0,0,0,0,0,NA,NA
2010,Lebanon,LEB,LBN,Belgium,BEL,BEL,62,0,0,0,0,0,0,NA,NA
2010,Sri Lanka,LKA,LKA,Belgium,BEL,BEL,212,0,0,0,0,0,0,NA,NA
2010,Lithuania,LTU,LTU,Belgium,BEL,BEL,17,0,0,0,0,0,0,NA,NA
2010,Latvia,LVA,LVA,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Mauritania,MAU,MRT,Belgium,BEL,BEL,128,0,0,0,0,0,0,NA,NA
2010,North Macedonia,MCD,MKD,Belgium,BEL,BEL,22,0,0,0,0,0,0,NA,NA
2010,Rep. of Moldova,MDA,MDA,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Mali,MLI,MLI,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Morocco,MOR,MAR,Belgium,BEL,BEL,16,0,0,0,0,0,0,NA,NA
2010,Myanmar,MYA,MMR,Belgium,BEL,BEL,11,0,0,0,0,0,0,NA,NA
2010,Nepal,NEP,NPL,Belgium,BEL,BEL,19,0,0,0,0,0,0,NA,NA
2010,Niger,NGR,NER,Belgium,BEL,BEL,15,0,0,0,0,0,0,NA,NA
2010,Nigeria,NIG,NGA,Belgium,BEL,BEL,37,0,0,0,0,0,0,NA,NA
2010,Pakistan,PAK,PAK,Belgium,BEL,BEL,45,0,0,0,0,0,0,NA,NA
2010,Peru,PER,PER,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Poland,POL,POL,Belgium,BEL,BEL,274,0,0,0,0,0,0,NA,NA
2010,Romania,ROM,ROU,Belgium,BEL,BEL,40,0,0,0,0,0,0,NA,NA
2010,Russian Federation,RUS,RUS,Belgium,BEL,BEL,2964,0,0,0,0,0,0,NA,NA
2010,Rwanda,RWA,RWA,Belgium,BEL,BEL,981,0,0,0,0,0,0,NA,NA
2010,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Belgium,BEL,BEL,1040,0,0,0,0,0,0,NA,NA
2010,Senegal,SEN,SEN,Belgium,BEL,BEL,75,0,0,0,0,0,0,NA,NA
2010,Sierra Leone,SLE,SLE,Belgium,BEL,BEL,30,0,0,0,0,0,0,NA,NA
2010,Somalia,SOM,SOM,Belgium,BEL,BEL,117,0,0,0,0,0,0,NA,NA
2010,Spain,SPA,ESP,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Viet Nam,SRV,VNM,Belgium,BEL,BEL,59,0,0,0,0,0,0,NA,NA
2010,Sudan,SUD,SDN,Belgium,BEL,BEL,63,0,0,0,0,0,0,NA,NA
2010,Syrian Arab Rep.,SYR,SYR,Belgium,BEL,BEL,229,0,0,0,0,0,0,NA,NA
2010,United Rep. of Tanzania,TAN,TZA,Belgium,BEL,BEL,28,0,0,0,0,0,0,NA,NA
2010,Togo,TOG,TGO,Belgium,BEL,BEL,123,0,0,0,0,0,0,NA,NA
2010,Tunisia,TUN,TUN,Belgium,BEL,BEL,11,0,0,0,0,0,0,NA,NA
2010,Türkiye,TUR,TUR,Belgium,BEL,BEL,510,0,0,0,0,0,0,NA,NA
2010,Uganda,UGA,UGA,Belgium,BEL,BEL,13,0,0,0,0,0,0,NA,NA
2010,Ukraine,UKR,UKR,Belgium,BEL,BEL,86,0,0,0,0,0,0,NA,NA
2010,Uruguay,URU,URY,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Uzbekistan,UZB,UZB,Belgium,BEL,BEL,33,0,0,0,0,0,0,NA,NA
2010,Yemen,YEM,YEM,Belgium,BEL,BEL,5,0,0,0,0,0,0,NA,NA
2010,Stateless,STA,XXA,Belgium,BEL,BEL,0,0,0,0,0,691,0,NA,NA
2010,Tibetan,TIB,TIB,Belgium,BEL,BEL,16,0,0,0,0,0,0,NA,NA
2010,Unknown,UKN,UNK,Belgium,BEL,BEL,4478,18288,0,0,0,0,0,NA,NA
2010,Angola,ANG,AGO,Benin,BEN,BEN,5,0,0,0,0,0,0,NA,NA
2010,Burundi,BDI,BDI,Benin,BEN,BEN,23,0,10,0,0,0,0,NA,NA
2010,Central African Rep.,CAR,CAF,Benin,BEN,BEN,11,0,0,0,0,0,0,NA,NA
2010,Chad,CHD,TCD,Benin,BEN,BEN,214,6,0,0,0,0,0,NA,NA
2010,Cameroon,CMR,CMR,Benin,BEN,BEN,12,0,0,0,0,0,0,NA,NA
2010,Congo,COB,COG,Benin,BEN,BEN,271,0,0,0,0,0,0,NA,NA
2010,Dem. Rep. of the Congo,COD,COD,Benin,BEN,BEN,380,35,6,0,0,0,0,NA,NA
2010,Equatorial Guinea,EGU,GNQ,Benin,BEN,BEN,11,0,0,0,0,0,0,NA,NA
2010,Guinea,GUI,GIN,Benin,BEN,BEN,7,0,0,0,0,0,0,NA,NA
2010,Cote d'Ivoire,ICO,CIV,Benin,BEN,BEN,57,0,9,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Benin,BEN,BEN,6,0,0,0,0,0,0,NA,NA
2010,Liberia,LBR,LBR,Benin,BEN,BEN,5,0,0,0,0,0,0,NA,NA
2010,Niger,NGR,NER,Benin,BEN,BEN,0,5,0,0,0,0,0,NA,NA
2010,Nigeria,NIG,NGA,Benin,BEN,BEN,63,0,0,0,0,0,0,NA,NA
2010,Rwanda,RWA,RWA,Benin,BEN,BEN,141,7,0,0,0,0,0,NA,NA
2010,Somalia,SOM,SOM,Benin,BEN,BEN,5,0,0,0,0,0,0,NA,NA
2010,Viet Nam,SRV,VNM,Benin,BEN,BEN,5,0,0,0,0,0,0,NA,NA
2010,Sudan,SUD,SDN,Benin,BEN,BEN,8,5,0,0,0,0,0,NA,NA
2010,Togo,TOG,TGO,Benin,BEN,BEN,5912,35,20,0,0,0,0,NA,NA
2010,Iran (Islamic Rep. of),IRN,IRN,Bangladesh,BGD,BGD,5,0,0,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Bangladesh,BGD,BGD,5,0,0,0,0,0,0,NA,NA
2010,Sri Lanka,LKA,LKA,Bangladesh,BGD,BGD,5,0,0,0,0,0,0,NA,NA
2010,Myanmar,MYA,MMR,Bangladesh,BGD,BGD,229226,0,0,0,0,0,0,NA,NA
2010,Somalia,SOM,SOM,Bangladesh,BGD,BGD,15,0,0,0,0,0,0,NA,NA
2010,Cuba,CUB,CUB,Bahamas,BHS,BHS,27,0,0,0,0,0,0,NA,NA
2010,Haiti,HAI,HTI,Bahamas,BHS,BHS,0,8,0,0,0,0,0,NA,NA
2010,Algeria,ALG,DZA,Burkina Faso,BKF,BFA,0,5,0,0,0,0,0,NA,NA
2010,Burundi,BDI,BDI,Burkina Faso,BKF,BFA,61,44,0,0,0,0,0,NA,NA
2010,Central African Rep.,CAR,CAF,Burkina Faso,BKF,BFA,0,24,0,0,0,0,0,NA,NA
2010,Chad,CHD,TCD,Burkina Faso,BKF,BFA,170,83,0,0,0,0,0,NA,NA
2010,Cameroon,CMR,CMR,Burkina Faso,BKF,BFA,8,21,0,0,0,0,0,NA,NA
2010,Congo,COB,COG,Burkina Faso,BKF,BFA,98,67,0,0,0,0,0,NA,NA
2010,Dem. Rep. of the Congo,COD,COD,Burkina Faso,BKF,BFA,42,52,8,0,0,0,0,NA,NA
2010,Guinea,GUI,GIN,Burkina Faso,BKF,BFA,5,5,0,0,0,0,0,NA,NA
2010,Cote d'Ivoire,ICO,CIV,Burkina Faso,BKF,BFA,21,98,0,0,0,0,0,NA,NA
2010,Sri Lanka,LKA,LKA,Burkina Faso,BKF,BFA,0,5,0,0,0,0,0,NA,NA
2010,Mali,MLI,MLI,Burkina Faso,BKF,BFA,5,0,0,0,0,0,0,NA,NA
2010,Niger,NGR,NER,Burkina Faso,BKF,BFA,0,9,0,0,0,0,0,NA,NA
2010,Nigeria,NIG,NGA,Burkina Faso,BKF,BFA,0,20,0,0,0,0,0,NA,NA
2010,Rwanda,RWA,RWA,Burkina Faso,BKF,BFA,77,28,0,0,0,0,0,NA,NA
2010,Viet Nam,SRV,VNM,Burkina Faso,BKF,BFA,5,0,0,0,0,0,0,NA,NA
2010,Sudan,SUD,SDN,Burkina Faso,BKF,BFA,6,0,0,0,0,0,0,NA,NA
2010,Togo,TOG,TGO,Burkina Faso,BKF,BFA,32,70,0,0,0,0,0,NA,NA
2010,Afghanistan,AFG,AFG,Belarus,BLR,BLR,417,55,0,0,0,0,0,NA,NA
2010,Armenia,ARM,ARM,Belarus,BLR,BLR,5,0,0,0,0,0,0,NA,NA
2010,Azerbaijan,AZE,AZE,Belarus,BLR,BLR,25,0,0,0,0,0,0,NA,NA
2010,Ethiopia,ETH,ETH,Belarus,BLR,BLR,10,0,0,0,0,0,0,NA,NA
2010,Palestinian,GAZ,PSE,Belarus,BLR,BLR,5,0,0,0,0,0,0,NA,NA
2010,Georgia,GEO,GEO,Belarus,BLR,BLR,96,7,5,0,0,0,0,NA,NA
2010,Iran (Islamic Rep. of),IRN,IRN,Belarus,BLR,BLR,14,0,0,0,0,0,0,NA,NA
2010,Tajikistan,TJK,TJK,Belarus,BLR,BLR,15,0,0,0,0,0,0,NA,NA
2010,Stateless,STA,XXA,Belarus,BLR,BLR,0,0,0,0,0,7731,0,NA,NA
2010,Chile,CHL,CHL,Bolivia (Plurinational State of),BOL,BOL,8,0,0,0,0,0,0,NA,NA
2010,Colombia,COL,COL,Bolivia (Plurinational State of),BOL,BOL,127,33,0,0,0,0,0,NA,NA
2010,Cuba,CUB,CUB,Bolivia (Plurinational State of),BOL,BOL,9,0,0,0,0,0,0,NA,NA
2010,Honduras,HON,HND,Bolivia (Plurinational State of),BOL,BOL,0,5,0,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Bolivia (Plurinational State of),BOL,BOL,16,0,0,0,0,0,0,NA,NA
2010,Peru,PER,PER,Bolivia (Plurinational State of),BOL,BOL,515,5,0,0,0,0,0,NA,NA
2010,Russian Federation,RUS,RUS,Bolivia (Plurinational State of),BOL,BOL,5,0,0,0,0,0,0,NA,NA
2010,Angola,ANG,AGO,Botswana,BOT,BWA,512,0,5,0,0,0,0,NA,NA
2010,Burundi,BDI,BDI,Botswana,BOT,BWA,61,17,0,0,0,0,0,NA,NA
2010,Dem. Rep. of the Congo,COD,COD,Botswana,BOT,BWA,116,95,0,0,0,0,0,NA,NA
2010,Eritrea,ERT,ERI,Botswana,BOT,BWA,8,0,0,0,0,0,0,NA,NA
2010,Ethiopia,ETH,ETH,Botswana,BOT,BWA,8,5,0,0,0,0,0,NA,NA
2010,Namibia,NAM,NAM,Botswana,BOT,BWA,967,0,28,0,0,0,0,NA,NA
2010,Rwanda,RWA,RWA,Botswana,BOT,BWA,63,10,0,0,0,0,0,NA,NA
2010,Somalia,SOM,SOM,Botswana,BOT,BWA,478,25,0,0,0,0,0,NA,NA
2010,Sudan,SUD,SDN,Botswana,BOT,BWA,10,5,0,0,0,0,0,NA,NA
2010,Uganda,UGA,UGA,Botswana,BOT,BWA,10,22,0,0,0,0,0,NA,NA
2010,Zimbabwe,ZIM,ZWE,Botswana,BOT,BWA,750,72,77,0,0,0,0,NA,NA
2010,Afghanistan,AFG,AFG,Brazil,BRA,BRA,22,0,0,0,0,0,0,NA,NA
2010,Algeria,ALG,DZA,Brazil,BRA,BRA,7,0,0,0,0,0,0,NA,NA
2010,Angola,ANG,AGO,Brazil,BRA,BRA,1686,17,0,0,0,0,0,NA,NA
2010,Egypt,ARE,EGY,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,Argentina,ARG,ARG,Brazil,BRA,BRA,11,0,0,0,0,0,0,NA,NA
2010,Armenia,ARM,ARM,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,Burundi,BDI,BDI,Brazil,BRA,BRA,33,0,0,0,0,0,0,NA,NA
2010,Bangladesh,BGD,BGD,Brazil,BRA,BRA,0,25,0,0,0,0,0,NA,NA
2010,Bhutan,BHU,BTN,Brazil,BRA,BRA,7,0,0,0,0,0,0,NA,NA
2010,Bolivia (Plurinational State of),BOL,BOL,Brazil,BRA,BRA,119,11,0,0,0,0,0,NA,NA
2010,Bosnia and Herzegovina,BSN,BIH,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,Central African Rep.,CAR,CAF,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,China,CHI,CHN,Brazil,BRA,BRA,0,5,0,0,0,0,0,NA,NA
2010,Chile,CHL,CHL,Brazil,BRA,BRA,21,0,0,0,0,0,0,NA,NA
2010,Cameroon,CMR,CMR,Brazil,BRA,BRA,6,0,0,0,0,0,0,NA,NA
2010,Congo,COB,COG,Brazil,BRA,BRA,8,0,0,0,0,0,0,NA,NA
2010,Dem. Rep. of the Congo,COD,COD,Brazil,BRA,BRA,443,12,0,0,0,0,0,NA,NA
2010,Colombia,COL,COL,Brazil,BRA,BRA,602,16,7,0,0,0,0,NA,NA
2010,Cuba,CUB,CUB,Brazil,BRA,BRA,133,29,0,0,0,0,0,NA,NA
2010,Ecuador,ECU,ECU,Brazil,BRA,BRA,26,0,0,0,0,0,0,NA,NA
2010,Eritrea,ERT,ERI,Brazil,BRA,BRA,20,7,0,0,0,0,0,NA,NA
2010,Ethiopia,ETH,ETH,Brazil,BRA,BRA,20,5,0,0,0,0,0,NA,NA
2010,Palestinian,GAZ,PSE,Brazil,BRA,BRA,117,5,0,0,0,0,0,NA,NA
2010,Georgia,GEO,GEO,Brazil,BRA,BRA,10,0,0,0,0,0,0,NA,NA
2010,Ghana,GHA,GHA,Brazil,BRA,BRA,6,6,0,0,0,0,0,NA,NA
2010,Guinea-Bissau,GNB,GNB,Brazil,BRA,BRA,10,6,0,0,0,0,0,NA,NA
2010,Guinea,GUI,GIN,Brazil,BRA,BRA,5,5,0,0,0,0,0,NA,NA
2010,Haiti,HAI,HTI,Brazil,BRA,BRA,5,592,0,0,0,0,0,NA,NA
2010,Croatia,HRV,HRV,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,Cote d'Ivoire,ICO,CIV,Brazil,BRA,BRA,16,0,0,0,0,0,0,NA,NA
2010,Iran (Islamic Rep. of),IRN,IRN,Brazil,BRA,BRA,31,0,0,0,0,0,0,NA,NA
2010,Iraq,IRQ,IRQ,Brazil,BRA,BRA,202,6,0,0,0,0,0,NA,NA
2010,Israel,ISR,ISR,Brazil,BRA,BRA,0,15,0,0,0,0,0,NA,NA
2010,Liberia,LBR,LBR,Brazil,BRA,BRA,258,0,0,0,0,0,0,NA,NA
2010,Lebanon,LEB,LBN,Brazil,BRA,BRA,29,0,0,0,0,0,0,NA,NA
2010,Sri Lanka,LKA,LKA,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,North Macedonia,MCD,MKD,Brazil,BRA,BRA,6,0,0,0,0,0,0,NA,NA
2010,Mali,MLI,MLI,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,Morocco,MOR,MAR,Brazil,BRA,BRA,5,0,0,0,0,0,0,NA,NA
2010,Nigeria,NIG,NGA,Brazil,BRA,BRA,29,15,0,0,0,0,0,NA,NA
2010,Pakistan,PAK,PAK,Brazil,BRA,BRA,16,29,0,0,0,0,0,NA,NA
2010,Paraguay,PAR,PRY,Brazil,BRA,BRA,7,0,0,0,0,0,0,NA,NA
