index,series.name,network,season,title,imdb,engagement,date.aired,run.time,format,monster.name,monster.gender,monster.type,monster.subtype,monster.species,monster.real,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,snack.fred,snack.daphnie,snack.velma,snack.shaggy,snack.scooby,unmask.other,caught.other,caught.not,trap.work.first,setting.terrain,setting.country/state,suspects.amount,non-suspect,arrested,culprit.name,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,door.gag,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo,batman,scooby-dum,scrappy-doo,hex.girls,blue.falcon,fred.va,daphnie.va,velma.va,shaggy.va,scooby.va
36,The New Scooby-Doo Movies,CBS,1,The Ghost of the Red Baron,7.6,86,1972-11-18,43,TV Series,Ghost of the Red Baron,Male,Ghost,Pilot,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,3,FALSE,TRUE,Mr. Siegfried,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
37,The New Scooby-Doo Movies,CBS,1,The Ghostly Creep from the Deep,7.4,90,1972-11-25,43,TV Series,"Ghost of Redbeard,Ghost of Redbeard's crew,Ghost of Redbeard's crew,Ghost of Redbeard's crew","Male,Male,Male,Male","Ghost,Ghost,Ghost,Ghost","Pirate,Pirate,Pirate,Pirate","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NULL,Swamp,United States,1,TRUE,TRUE,Oil Pirate,Male,1,Natural Resource,NULL,NULL,FALSE,1,0,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
38,The New Scooby-Doo Movies,CBS,1,The Haunted Horseman of Hagglethorn Hall,7.8,86,1972-12-02,41,TV Series,"Haunted Horseman,Moat Monster","Male,Male","Ghost,Animal","Horseman,Amphibian","Human,Frog",FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,4,FALSE,FALSE,"Duke of Strathmore,Cyrus Wheedly","Male,Male",2,Competition,brats,NULL,FALSE,0,0,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
39,The New Scooby-Doo Movies,CBS,1,The Phantom of the Country Music Hall,7.6,81,1972-12-09,41,TV Series,"Possessed Viking Mannequin,Possessed Davy Crockett Mannequin","Male,Male","Possessed Object,Possessed Object","Viking,Soldier","Human,Human",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,Tennessee,2,FALSE,TRUE,"Bertha,Ben Bing","Female,Male",2,Theft,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
40,The New Scooby-Doo Movies,CBS,1,The Caped Crusader Caper,7.2,183,1972-12-16,43,TV Series,"Dryad,Troll","Male,Male","Mythical,Mythical","Tree,Humanoid","Dryad,Troll",FALSE,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Forest,United States,2,FALSE,TRUE,"The Joker,The Penguin","Male,Male",2,Theft,NULL,NULL,FALSE,0,0,0,0,1,1,0,0,5,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
41,The New Scooby-Doo Movies,CBS,1,The Lochness Mess,7.9,114,1972-12-23,43,TV Series,"Sea Serpent,Ghost of Paul Revere,Minuteman Ghost,Redcoat Ghost","Male,Male,Male,Male","Mythical,Ghost,Ghost,Ghost","Sea-Monster,Phantom,Phantom,Phantom","Serpent,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Massachusetts,4,FALSE,TRUE,"Morgan,Winslow,Selby","Male,Male,Male",3,Treasure,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
42,The New Scooby-Doo Movies,CBS,2,The Mystery of Haunted Island,7.4,103,1973-09-08,44,TV Series,"Hooded Ghosts,Hooded Ghosts,Hooded Ghosts","Male,Male,Male","Ghost,Ghost,Ghost","Phantom,Phantom,Phantom","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NULL,Island,United States,2,FALSE,FALSE,"Scorpions Owner,Scorpions Coach,Scorpions Trainer","Male,Male,Male",3,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
43,The New Scooby-Doo Movies,CBS,2,The Haunted Showboat,7.9,82,1973-09-15,43,TV Series,"Ghost of Injun Joe,Ghost of Captain Scavenger","Male,Male","Ghost,Ghost","Phantom,Phantom","Human,Human",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,Coast,Missouri,3,FALSE,TRUE,"Jack Canna,Jack Canna's Partner","Male,Male",2,Counterfeit,NULL,NULL,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
44,The New Scooby-Doo Movies,CBS,2,Mystery in Persia,7.5,82,1973-09-22,43,TV Series,Jadal,Male,Mythical,Phantom,Genie,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Iran,3,FALSE,TRUE,Abdullah,Male,1,Competition,NULL,NULL,FALSE,3,0,0,0,1,1,0,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
45,The New Scooby-Doo Movies,CBS,2,The Spirited Spooked Sports Show,7.4,73,1973-09-29,43,TV Series,Spirit of Fireball McPhan,Male,Ghost,Phantom,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NULL,Urban,United States,3,FALSE,TRUE,"Jesse Finster,Mr Griffith's Twin Brother","Male,Male",2,Competition,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
46,The New Scooby-Doo Movies,CBS,2,The Exterminator,7.6,85,1973-10-06,44,TV Series,"Cat Creature,Frankenstein,Creepy Man,Ghost Bird,Unknown Exterminator,Ghostly Man,Invisible Couple,Sea Monster","Male,Male,Male,Male,Male,Male,Male,Male","Animal,Undead,Disguised,Animal,Disguise,Ghost,Ghost,Animal","Humanoid,Frankenstein's Monster,Creepy,Headless,Exterminator,Phantom,Phantom,Sea-Monster","Human,Human,Human,Bird,Human,Human,Human,Fish",FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Forest,California,1,FALSE,FALSE,"Otto,Lorne Chumley","Male,Male",2,Competition,NULL,NULL,FALSE,0,0,0,0,0,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
47,The New Scooby-Doo Movies,CBS,2,The Weird Winds of Winona,7.3,91,1973-10-13,44,TV Series,"Windmakers,Windmakers,Windmakers,Windmakers","Male,Male,Male,Male","Disguised,Disguised,Disguised,Disguised","Hooded,Hooded,Hooded,Hooded","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NULL,Rural,Mississippi,2,FALSE,TRUE,P.J. Peabody,Male,1,Competition,those meddling kids,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
48,The New Scooby-Doo Movies,CBS,2,The Haunted Candy Factory,7.8,104,1973-10-20,43,TV Series,"Green Globs,Green Globs","Male,Male","Possessed Object,Possessed Object","Humanoid,Humanoid","Human,Human",FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NULL,Urban,United States,2,FALSE,TRUE,"Mr. Crink,Sterling Smith","Male,Male",2,Smuggling,NULL,NULL,FALSE,0,0,0,0,0,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
49,The New Scooby-Doo Movies,CBS,2,The Haunted Carnival,7.6,92,1973-10-27,43,TV Series,Ghostly Strongman,Male,Ghost,Phantom,Human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,0,FALSE,TRUE,Masked Marvel,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
50,The Scooby-Doo Show,ABC,1,High Rise Hair Raiser,7.6,112,1976-09-11,24,TV Series,"Specter of Ebenezer Crabbe,Ghost of Netty Crabbe","Male,Female","Ghost,Ghost","Phantom,Phantom","Human,Human",FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,4,FALSE,TRUE,"Jim Rivets,Red Sparks","Male,Male",2,Theft,NULL,NULL,FALSE,0,0,0,0,0,2,0,0,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
51,"Dynomutt, Dogwonder",ABC,Crossover,Everyone Hyde!,7.2,12,1976-09-11,22,Crossover,"Mr. Hyde,Snitch","Male,Male","Disguised,Animal","Split-Personality,Split-Personality","Human,Hound",TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,United States,2,FALSE,TRUE,Willie the Weasel,Male,1,Theft,NULL,NULL,FALSE,0,0,0,1,0,0,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
52,The Scooby-Doo Show,ABC,1,The Fiesta Host is an Aztec Ghost,7.4,97,1976-09-18,24,TV Series,"Ghost of King Katazuma,Aztec Statue Monster","Male,Male","Ghost,Possessed Object","Phantom,Statue","Human,Human",FALSE,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,Mexico,4,FALSE,TRUE,"Prof. Stonehack,Elina Stonehack","Male,Female",2,Treasure,NULL,NULL,FALSE,2,0,1,0,0,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
53,"Dynomutt, Dogwonder",ABC,Crossover,"What Now, Lowbrow?",6.9,11,1976-09-18,22,Crossover,"Lowbrow,Lowbrow's Henchmen,Lowbrow's Henchmen","Male,Male,Male","Super-Villain,Super-Villain,Super-Villain","Idiot,Henchman,Henchman","Human,Human,Human",TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,United States,1,FALSE,TRUE,NULL,NULL,3,Theft,NULL,NULL,FALSE,0,0,0,0,0,2,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
54,The Scooby-Doo Show,ABC,1,The Gruesome Game of the Gator Ghoul,7.5,95,1976-09-25,24,TV Series,Ghost of Gator Ghoul,Male,Ghost,Amphibian,Alligator,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,Georgia,4,FALSE,TRUE,Alice Dovely,Female,1,Competition,NULL,NULL,FALSE,0,0,1,0,1,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
55,The Scooby-Doo Show,ABC,1,Whatta Shocking Ghost,8,101,1976-10-02,24,TV Series,10000 Volt Ghost,Male,Ghost,Electric,Human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Snow,United States,3,FALSE,TRUE,"Mr. Voltner,Mayor Dudley","Male,Male",2,Competition,you meddling kids,NULL,FALSE,1 box,1,0,0,0,0,0,0,5,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
56,The Scooby-Doo Show,ABC,1,The Headless Horseman of Halloween,8,127,1976-10-09,24,TV Series,Headless Horseman,Male,Ghost,Headless,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,United States,4,FALSE,TRUE,Elwood Crane,Male,1,Theft,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,10,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
57,The Scooby-Doo Show,ABC,1,Scared a Lot in Camelot,7.6,93,1976-10-16,24,TV Series,"Ghost of Merlin,Black Knight","Male,Male","Ghost,Possessed Object",Witch,"Human,Human",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,United States,3,FALSE,TRUE,Zarko,Male,1,Theft,NULL,NULL,FALSE,a couple,0,0,1,0,0,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
58,The Scooby-Doo Show,ABC,1,The Harum-Scarum Sanitarium,8.2,99,1976-10-23,24,TV Series,Ghost of Dr. Coffin,Male,Ghost,Phantom,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Forest,Canada,2,FALSE,TRUE,Officer Oldfield,Male,1,Smuggling,NULL,NULL,FALSE,0,1,0,0,4,0,0,0,13,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
59,The Scooby-Doo Show,ABC,1,The No-Face Zombie Chase Case,7.7,91,1976-10-30,24,TV Series,"No-Face Zombie,Gorilla","Male,Male","Undead,Animal","Zombie,Beast","Human,Gorilla",FALSE,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,5,FALSE,TRUE,Mr. Dilly,Male,1,Theft,these meddling kids,NULL,TRUE,1,0,0,0,0,0,0,0,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
60,The Scooby-Doo Show,ABC,1,Mamba Wamba and the Voodoo Hoodoo,7,81,1976-11-06,24,TV Series,"Mamba Wamba,Zombie Lila,Mamba Zombie,","Male,Female,Male","Ghost,Undead,Undead","Witch Doctor,Zombie,Zombie","Human,Human,Human",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,United States,5,FALSE,TRUE,"Rodger,Lila","Male,Female",2,Extortion,NULL,NULL,FALSE,2,2,0,0,2,1,0,0,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
61,The Scooby-Doo Show,ABC,1,A Frightened Hound Meets Demons Underground,7.4,84,1976-11-13,24,TV Series,Demon,Male,Mythical,Demon,Demon,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Washington,4,FALSE,TRUE,Sam Crenshaw,Male,1,Theft,you and that dog coming along,NULL,FALSE,0,1,0,0,5,1,0,1,12,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
62,"Dynomutt, Dogwonder",ABC,Crossover,The Wizard of Ooze,6.3,7,1976-11-13,22,Crossover,Swamp Rat,Male,Animal,Humanoid,Rat,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Swamp,United States,0,FALSE,TRUE,Mudmouth,Male,2,Theft,NULL,NULL,FALSE,0,0,0,0,0,2,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
63,The Scooby-Doo Show,ABC,1,A Bum Steer for Scooby,6.8,84,1976-11-20,24,TV Series,"Tamuka the Ghost Bull,Medicine Man Ghost,Talking Bull","Male,Male,Male","Ghost,Ghost,Animal","Beast,Witch Doctor,Beast","Bull,Human,Bull",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NULL,Rural,Texas,5,FALSE,TRUE,"Sam Farren,Lenny,Sam Farren's Foreman","Male,Male,Male",3,Theft,pesky pair in the cow costume,NULL,FALSE,0,0,1,0,0,3,1,1,4,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
64,The Scooby-Doo Show,ABC,1,There's a Demon Shark in the Foggy Dark,7.2,80,1976-11-25,24,TV Series,Demon Shark,Male,Mythical,Demon,Shark,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Mr. Wells,Male,1,Smuggling,NULL,NULL,FALSE,0,0,1,0,0,1,0,0,7,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
65,The Scooby-Doo Show,ABC,1,"Scooby-Doo, Where's the Crew?",7.3,77,1976-11-27,24,TV Series,"Ghost of Captain Pescado,Kelp Monster,Octopus Monster","Male,Male,Male","Ghost,Plant,Animal","Pirate,Humanoid,Octopus","Human,Kelp,Octopus",FALSE,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ocean,United States,2,FALSE,TRUE,Mr. Carp,Male,1,Treasure,these meddling laddies and lasses,NULL,FALSE,4,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
66,The Scooby-Doo Show,ABC,1,The Ghost That Sacked the Quarterback,6.8,75,1976-12-04,24,TV Series,Rambling Ghost,Male,Ghost,Athlete,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,6,FALSE,TRUE,Buck Bender,Male,1,Competition,nosy kids,dog,FALSE,0,1,1,0,1,0,0,0,8,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
67,The Scooby-Doo Show,ABC,1,The Ghost of the Bad Humor Man,7.7,84,1976-12-11,24,TV Series,"Strawberry Technicolor Phantom,Chocolate Technicolor Phantom,Vanilla Technicolor Phantom","Male,Male,Male","Ghost,Ghost,Ghost","Phantom,Phantom,Phantom","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,2,FALSE,TRUE,Sammy the Shrimp,Male,1,Theft,those brats,NULL,FALSE,0,0,0,0,0,0,0,0,5,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
68,The Scooby-Doo Show,ABC,1,The Spirits of '76,7.5,81,1976-12-18,24,TV Series,"Ghost of Benedict Arnold,Ghost of William Demont,Ghost of Major Andre","Male,Male,Male","Ghost,Ghost,Ghost","Statue,Statue,Statue","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Washington D.C.,3,FALSE,TRUE,"Mr. Clive,Mr. Wilit","Male,Male",2,Counterfeit,NULL,NULL,FALSE,0,1,0,0,0,1,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
69,The Scooby-Doo Show,ABC,2,The Curse of the Viking Lake,7.4,71,1977-09-10,24,TV Series,"Viking Ghost,Viking Ghost,Viking Ghost","Male,Male,Male","Ghost,Ghost,Ghost","Viking,Viking,Viking","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Forest,United States,3,FALSE,TRUE,Mr. Hansen,Male,1,Natural Resource,NULL,NULL,FALSE,0,2,1,0,3,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
70,Laff-a-Lympics,ABC,1,The Swiss Alps,6.9,25,1977-09-10,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,NULL,Mountain,Switzerland,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,FALSE,FALSE,FALSE,FALSE,TRUE,NULL,NULL,NULL,NULL,Don Messick
