year,months,state,stressor,stress_pct
2015,July-September,Iowa,Pesticides,4.7
2015,July-September,Iowa,Other,5.6
2015,July-September,Iowa,Unknown,3.4
2015,July-September,Kansas,Varroa mites,22.5
2015,July-September,Kansas,Other pests/parasites,16.2
2015,July-September,Kansas,Disesases,0.2
2015,July-September,Kansas,Pesticides,14.1
2015,July-September,Kansas,Other,14.8
2015,July-September,Kansas,Unknown,1.7
2015,July-September,Kentucky,Varroa mites,40.4
2015,July-September,Kentucky,Other pests/parasites,11.3
2015,July-September,Kentucky,Disesases,1.2
2015,July-September,Kentucky,Pesticides,6.5
2015,July-September,Kentucky,Other,9
2015,July-September,Kentucky,Unknown,2
2015,July-September,Louisiana,Varroa mites,25.9
2015,July-September,Louisiana,Other pests/parasites,2.3
2015,July-September,Louisiana,Disesases,NA
2015,July-September,Louisiana,Pesticides,1.6
2015,July-September,Louisiana,Other,3
2015,July-September,Louisiana,Unknown,0.2
2015,July-September,Maine,Varroa mites,9.9
2015,July-September,Maine,Other pests/parasites,3.4
2015,July-September,Maine,Disesases,13.2
2015,July-September,Maine,Pesticides,NA
2015,July-September,Maine,Other,2.6
2015,July-September,Maine,Unknown,7.8
2015,July-September,Maryland,Varroa mites,26.9
2015,July-September,Maryland,Other pests/parasites,19.1
2015,July-September,Maryland,Disesases,2.9
2015,July-September,Maryland,Pesticides,22.8
2015,July-September,Maryland,Other,7.1
2015,July-September,Maryland,Unknown,2
2015,July-September,Massachusetts,Varroa mites,16.3
2015,July-September,Massachusetts,Other pests/parasites,2.9
2015,July-September,Massachusetts,Disesases,0.4
2015,July-September,Massachusetts,Pesticides,2.1
2015,July-September,Massachusetts,Other,2.5
2015,July-September,Massachusetts,Unknown,0.3
2015,July-September,Michigan,Varroa mites,44.6
2015,July-September,Michigan,Other pests/parasites,16.3
2015,July-September,Michigan,Disesases,7.3
2015,July-September,Michigan,Pesticides,13.7
2015,July-September,Michigan,Other,1.8
2015,July-September,Michigan,Unknown,8.8
2015,July-September,Minnesota,Varroa mites,33.3
2015,July-September,Minnesota,Other pests/parasites,14.6
2015,July-September,Minnesota,Disesases,7.4
2015,July-September,Minnesota,Pesticides,27.4
2015,July-September,Minnesota,Other,7
2015,July-September,Minnesota,Unknown,7.2
2015,July-September,Mississippi,Varroa mites,45.5
2015,July-September,Mississippi,Other pests/parasites,2.2
2015,July-September,Mississippi,Disesases,NA
2015,July-September,Mississippi,Pesticides,1.1
2015,July-September,Mississippi,Other,3.8
2015,July-September,Mississippi,Unknown,1.4
2015,July-September,Missouri,Varroa mites,11.1
2015,July-September,Missouri,Other pests/parasites,11.7
2015,July-September,Missouri,Disesases,3
2015,July-September,Missouri,Pesticides,2
2015,July-September,Missouri,Other,2.1
2015,July-September,Missouri,Unknown,1.4
2015,July-September,Montana,Varroa mites,52.5
2015,July-September,Montana,Other pests/parasites,16.4
2015,July-September,Montana,Disesases,10.7
2015,July-September,Montana,Pesticides,2.3
2015,July-September,Montana,Other,6.4
2015,July-September,Montana,Unknown,5.3
2015,July-September,Nebraska,Varroa mites,33.2
2015,July-September,Nebraska,Other pests/parasites,10.3
2015,July-September,Nebraska,Disesases,10.9
2015,July-September,Nebraska,Pesticides,13.2
2015,July-September,Nebraska,Other,4.6
2015,July-September,Nebraska,Unknown,4.3
2015,July-September,New Jersey,Varroa mites,7.2
2015,July-September,New Jersey,Other pests/parasites,1
2015,July-September,New Jersey,Disesases,0.1
2015,July-September,New Jersey,Pesticides,NA
2015,July-September,New Jersey,Other,1.1
2015,July-September,New Jersey,Unknown,0.7
2015,July-September,New Mexico,Varroa mites,61.2
2015,July-September,New Mexico,Other pests/parasites,55
2015,July-September,New Mexico,Disesases,55
2015,July-September,New Mexico,Pesticides,58
2015,July-September,New Mexico,Other,55.5
2015,July-September,New Mexico,Unknown,0.7
2015,July-September,New York,Varroa mites,40
2015,July-September,New York,Other pests/parasites,14.3
2015,July-September,New York,Disesases,5.7
2015,July-September,New York,Pesticides,17.1
2015,July-September,New York,Other,8.8
2015,July-September,New York,Unknown,1.5
2015,July-September,North Carolina,Varroa mites,33.9
2015,July-September,North Carolina,Other pests/parasites,27.9
2015,July-September,North Carolina,Disesases,0.7
2015,July-September,North Carolina,Pesticides,7.5
2015,July-September,North Carolina,Other,5.7
2015,July-September,North Carolina,Unknown,8.5
2015,July-September,North Dakota,Varroa mites,33.8
2015,July-September,North Dakota,Other pests/parasites,15.5
2015,July-September,North Dakota,Disesases,8.1
2015,July-September,North Dakota,Pesticides,12.3
2015,July-September,North Dakota,Other,4.1
2015,July-September,North Dakota,Unknown,3.7
2015,July-September,Ohio,Varroa mites,30.7
2015,July-September,Ohio,Other pests/parasites,8
2015,July-September,Ohio,Disesases,0.6
2015,July-September,Ohio,Pesticides,23.4
2015,July-September,Ohio,Other,1.6
2015,July-September,Ohio,Unknown,1.7
2015,July-September,Oklahoma,Varroa mites,1.6
2015,July-September,Oklahoma,Other pests/parasites,2.3
2015,July-September,Oklahoma,Disesases,0.1
2015,July-September,Oklahoma,Pesticides,0.1
2015,July-September,Oklahoma,Other,0.6
2015,July-September,Oklahoma,Unknown,0.4
2015,July-September,Oregon,Varroa mites,56
2015,July-September,Oregon,Other pests/parasites,20.8
2015,July-September,Oregon,Disesases,5.2
2015,July-September,Oregon,Pesticides,3.1
2015,July-September,Oregon,Other,4.8
2015,July-September,Oregon,Unknown,3.8
2015,July-September,Pennsylvania,Varroa mites,45.1
2015,July-September,Pennsylvania,Other pests/parasites,11.3
2015,July-September,Pennsylvania,Disesases,3.7
2015,July-September,Pennsylvania,Pesticides,5.1
2015,July-September,Pennsylvania,Other,7.2
2015,July-September,Pennsylvania,Unknown,0.8
2015,July-September,South Carolina,Varroa mites,58.4
2015,July-September,South Carolina,Other pests/parasites,31
2015,July-September,South Carolina,Disesases,18.3
2015,July-September,South Carolina,Pesticides,14.7
2015,July-September,South Carolina,Other,3.9
2015,July-September,South Carolina,Unknown,3
2015,July-September,South Dakota,Varroa mites,22
2015,July-September,South Dakota,Other pests/parasites,7.3
2015,July-September,South Dakota,Disesases,2
2015,July-September,South Dakota,Pesticides,7.1
2015,July-September,South Dakota,Other,1.9
2015,July-September,South Dakota,Unknown,5.7
2015,July-September,Tennessee,Varroa mites,50.8
2015,July-September,Tennessee,Other pests/parasites,38.4
2015,July-September,Tennessee,Disesases,0.5
2015,July-September,Tennessee,Pesticides,4.8
2015,July-September,Tennessee,Other,2.2
2015,July-September,Tennessee,Unknown,1
2015,July-September,Texas,Varroa mites,30.7
2015,July-September,Texas,Other pests/parasites,26
2015,July-September,Texas,Disesases,1.3
2015,July-September,Texas,Pesticides,19.4
2015,July-September,Texas,Other,4.7
2015,July-September,Texas,Unknown,5.2
2015,July-September,Utah,Varroa mites,40.1
2015,July-September,Utah,Other pests/parasites,25
2015,July-September,Utah,Disesases,41.6
2015,July-September,Utah,Pesticides,33.6
2015,July-September,Utah,Other,3.6
2015,July-September,Utah,Unknown,0.1
2015,July-September,Vermont,Varroa mites,22.7
2015,July-September,Vermont,Other pests/parasites,0.5
2015,July-September,Vermont,Disesases,NA
2015,July-September,Vermont,Pesticides,NA
2015,July-September,Vermont,Other,0.4
2015,July-September,Vermont,Unknown,NA
2015,July-September,Virginia,Varroa mites,29
2015,July-September,Virginia,Other pests/parasites,14.2
2015,July-September,Virginia,Disesases,1.3
2015,July-September,Virginia,Pesticides,3.7
2015,July-September,Virginia,Other,3.5
2015,July-September,Virginia,Unknown,8.9
2015,July-September,Washington,Varroa mites,45.6
2015,July-September,Washington,Other pests/parasites,3.7
2015,July-September,Washington,Disesases,2.3
2015,July-September,Washington,Pesticides,1.4
2015,July-September,Washington,Other,3.8
2015,July-September,Washington,Unknown,0.3
2015,July-September,West Virginia,Varroa mites,21.7
2015,July-September,West Virginia,Other pests/parasites,5.3
2015,July-September,West Virginia,Disesases,1
2015,July-September,West Virginia,Pesticides,1.5
2015,July-September,West Virginia,Other,3
2015,July-September,West Virginia,Unknown,1.1
2015,July-September,Wisconsin,Varroa mites,47.3
2015,July-September,Wisconsin,Other pests/parasites,20.1
2015,July-September,Wisconsin,Disesases,8.3
2015,July-September,Wisconsin,Pesticides,20.9
2015,July-September,Wisconsin,Other,12.6
2015,July-September,Wisconsin,Unknown,13.5
2015,July-September,Wyoming,Varroa mites,28.5
2015,July-September,Wyoming,Other pests/parasites,11
2015,July-September,Wyoming,Disesases,6.4
2015,July-September,Wyoming,Pesticides,3.4
2015,July-September,Wyoming,Other,2
2015,July-September,Wyoming,Unknown,0.4
2015,July-September,Other States,Varroa mites,8.8
2015,July-September,Other States,Other pests/parasites,0.2
2015,July-September,Other States,Disesases,NA
2015,July-September,Other States,Pesticides,0.4
2015,July-September,Other States,Other,0.7
2015,July-September,Other States,Unknown,0.2
2015,July-September,United States,Varroa mites,41.2
2015,July-September,United States,Other pests/parasites,17.6
2015,July-September,United States,Disesases,8
2015,July-September,United States,Pesticides,15.2
2015,July-September,United States,Other,8.8
2015,July-September,United States,Unknown,4.8
2015,October-December,Alabama,Varroa mites,3.1
2015,October-December,Alabama,Other pests/parasites,6.4
2015,October-December,Alabama,Disesases,0.2
2015,October-December,Alabama,Pesticides,0.2
2015,October-December,Alabama,Other,2.8
2015,October-December,Alabama,Unknown,1.9
2015,October-December,Arizona,Varroa mites,50.1
2015,October-December,Arizona,Other pests/parasites,1.7
2015,October-December,Arizona,Disesases,1.1
2015,October-December,Arizona,Pesticides,3.5
2015,October-December,Arizona,Other,0.5
2015,October-December,Arizona,Unknown,15.5
2015,October-December,Arkansas,Varroa mites,38.1
2015,October-December,Arkansas,Other pests/parasites,9.7
2015,October-December,Arkansas,Disesases,0.1
2015,October-December,Arkansas,Pesticides,8.2
2015,October-December,Arkansas,Other,8.5
2015,October-December,Arkansas,Unknown,0.6
2015,October-December,California,Varroa mites,37.3
2015,October-December,California,Other pests/parasites,12.7
2015,October-December,California,Disesases,6.2
2015,October-December,California,Pesticides,11.7
2015,October-December,California,Other,10.5
2015,October-December,California,Unknown,7.3
2015,October-December,Colorado,Varroa mites,47.6
2015,October-December,Colorado,Other pests/parasites,24.4
2015,October-December,Colorado,Disesases,21.2
2015,October-December,Colorado,Pesticides,19.7
2015,October-December,Colorado,Other,8.4
2015,October-December,Colorado,Unknown,1.8
2015,October-December,Connecticut,Varroa mites,10.5
2015,October-December,Connecticut,Other pests/parasites,1.7
2015,October-December,Connecticut,Disesases,0.5
2015,October-December,Connecticut,Pesticides,1.1
2015,October-December,Connecticut,Other,3.4
2015,October-December,Connecticut,Unknown,2
2015,October-December,Florida,Varroa mites,27.3
2015,October-December,Florida,Other pests/parasites,18.4
2015,October-December,Florida,Disesases,2.5
2015,October-December,Florida,Pesticides,6.8
2015,October-December,Florida,Other,3
2015,October-December,Florida,Unknown,4.2
2015,October-December,Georgia,Varroa mites,43.5
2015,October-December,Georgia,Other pests/parasites,13.9
2015,October-December,Georgia,Disesases,5.3
2015,October-December,Georgia,Pesticides,4.5
2015,October-December,Georgia,Other,3.7
2015,October-December,Georgia,Unknown,1.3
2015,October-December,Hawaii,Varroa mites,31
2015,October-December,Hawaii,Other pests/parasites,33.9
2015,October-December,Hawaii,Disesases,0.2
2015,October-December,Hawaii,Pesticides,NA
2015,October-December,Hawaii,Other,NA
2015,October-December,Hawaii,Unknown,NA
2015,October-December,Idaho,Varroa mites,38.9
2015,October-December,Idaho,Other pests/parasites,0.6
2015,October-December,Idaho,Disesases,4.3
2015,October-December,Idaho,Pesticides,4
2015,October-December,Idaho,Other,2.8
2015,October-December,Idaho,Unknown,4.5
2015,October-December,Illinois,Varroa mites,9.4
2015,October-December,Illinois,Other pests/parasites,2.5
2015,October-December,Illinois,Disesases,0.3
2015,October-December,Illinois,Pesticides,0.9
2015,October-December,Illinois,Other,1
2015,October-December,Illinois,Unknown,3.1
2015,October-December,Indiana,Varroa mites,15.1
2015,October-December,Indiana,Other pests/parasites,0.5
2015,October-December,Indiana,Disesases,6.3
2015,October-December,Indiana,Pesticides,0.1
2015,October-December,Indiana,Other,0.6
2015,October-December,Indiana,Unknown,3.7
2015,October-December,Iowa,Varroa mites,53.4
2015,October-December,Iowa,Other pests/parasites,0.9
2015,October-December,Iowa,Disesases,0.6
2015,October-December,Iowa,Pesticides,6.4
2015,October-December,Iowa,Other,24.8
2015,October-December,Iowa,Unknown,1.4
2015,October-December,Kansas,Varroa mites,44.5
2015,October-December,Kansas,Other pests/parasites,24.8
2015,October-December,Kansas,Disesases,0.2
2015,October-December,Kansas,Pesticides,25.1
2015,October-December,Kansas,Other,33.9
2015,October-December,Kansas,Unknown,19
2015,October-December,Kentucky,Varroa mites,22.2
2015,October-December,Kentucky,Other pests/parasites,14.8
2015,October-December,Kentucky,Disesases,0.4
2015,October-December,Kentucky,Pesticides,9.8
2015,October-December,Kentucky,Other,7.2
2015,October-December,Kentucky,Unknown,1.7
2015,October-December,Louisiana,Varroa mites,10.9
2015,October-December,Louisiana,Other pests/parasites,1
2015,October-December,Louisiana,Disesases,NA
2015,October-December,Louisiana,Pesticides,0.6
2015,October-December,Louisiana,Other,2.4
2015,October-December,Louisiana,Unknown,0.2
2015,October-December,Maine,Varroa mites,18
2015,October-December,Maine,Other pests/parasites,0.2
2015,October-December,Maine,Disesases,NA
2015,October-December,Maine,Pesticides,NA
2015,October-December,Maine,Other,0.1
2015,October-December,Maine,Unknown,0.4
2015,October-December,Maryland,Varroa mites,5.6
2015,October-December,Maryland,Other pests/parasites,2
2015,October-December,Maryland,Disesases,0.1
2015,October-December,Maryland,Pesticides,NA
2015,October-December,Maryland,Other,0.2
2015,October-December,Maryland,Unknown,4.3
2015,October-December,Massachusetts,Varroa mites,31.4
2015,October-December,Massachusetts,Other pests/parasites,1.6
2015,October-December,Massachusetts,Disesases,6.2
2015,October-December,Massachusetts,Pesticides,1.9
2015,October-December,Massachusetts,Other,2.6
2015,October-December,Massachusetts,Unknown,1.1
2015,October-December,Michigan,Varroa mites,30.2
2015,October-December,Michigan,Other pests/parasites,4.1
2015,October-December,Michigan,Disesases,NA
2015,October-December,Michigan,Pesticides,4.1
2015,October-December,Michigan,Other,3.2
2015,October-December,Michigan,Unknown,3.7
2015,October-December,Minnesota,Varroa mites,43.6
2015,October-December,Minnesota,Other pests/parasites,8.7
2015,October-December,Minnesota,Disesases,8.4
2015,October-December,Minnesota,Pesticides,25
2015,October-December,Minnesota,Other,3.8
2015,October-December,Minnesota,Unknown,8.9
2015,October-December,Mississippi,Varroa mites,10.6
2015,October-December,Mississippi,Other pests/parasites,2.5
2015,October-December,Mississippi,Disesases,0.3
2015,October-December,Mississippi,Pesticides,NA
2015,October-December,Mississippi,Other,0.7
2015,October-December,Mississippi,Unknown,1.3
2015,October-December,Missouri,Varroa mites,2.8
2015,October-December,Missouri,Other pests/parasites,6
2015,October-December,Missouri,Disesases,3.3
2015,October-December,Missouri,Pesticides,0.1
2015,October-December,Missouri,Other,0.8
2015,October-December,Missouri,Unknown,1.5
2015,October-December,Montana,Varroa mites,35.5
2015,October-December,Montana,Other pests/parasites,19.8
2015,October-December,Montana,Disesases,14.4
2015,October-December,Montana,Pesticides,11.4
2015,October-December,Montana,Other,3.2
2015,October-December,Montana,Unknown,13.9
2015,October-December,Nebraska,Varroa mites,15.5
2015,October-December,Nebraska,Other pests/parasites,NA
2015,October-December,Nebraska,Disesases,0.2
2015,October-December,Nebraska,Pesticides,0.3
2015,October-December,Nebraska,Other,0.4
2015,October-December,Nebraska,Unknown,1.7
2015,October-December,New Jersey,Varroa mites,7.7
2015,October-December,New Jersey,Other pests/parasites,2.2
2015,October-December,New Jersey,Disesases,NA
2015,October-December,New Jersey,Pesticides,0.4
2015,October-December,New Jersey,Other,0.4
2015,October-December,New Jersey,Unknown,1.2
2015,October-December,New Mexico,Varroa mites,30.9
2015,October-December,New Mexico,Other pests/parasites,0.3
2015,October-December,New Mexico,Disesases,0.2
2015,October-December,New Mexico,Pesticides,8.4
2015,October-December,New Mexico,Other,0.6
2015,October-December,New Mexico,Unknown,1.7
2015,October-December,New York,Varroa mites,24.5
2015,October-December,New York,Other pests/parasites,2.2
2015,October-December,New York,Disesases,0.8
2015,October-December,New York,Pesticides,0.9
2015,October-December,New York,Other,0.4
2015,October-December,New York,Unknown,6.2
2015,October-December,North Carolina,Varroa mites,9.6
2015,October-December,North Carolina,Other pests/parasites,3.4
2015,October-December,North Carolina,Disesases,0.5
2015,October-December,North Carolina,Pesticides,0.4
