Donor Name,"""True"" Donor - Pride Sponsor Match Only","""True"" Donor - Fortune Match Only",Pride and Sponsor Match?,Donor Name - Combined
BAR-G RANCH,NA,NA,NA,NA
BARBARA G. SCHANZLE REV TRUST,NA,NA,NA,NA
BARBARA NELSON TRUST,NA,NA,NA,NA
BARBEE MEDIA GROUP,NA,NA,NA,NA
BARBER CONSTRUCTION,NA,NA,NA,NA
BARBER REVOCABLE LIVING TRUST,NA,NA,NA,NA
BARNEY BISHOP CONSULTING LLC,NA,NA,NA,NA
"BARNEY BISHOP CONSULTING, LLC",NA,NA,NA,NA
"BARRACO AND ASSOCIATES, INC.",NA,NA,NA,NA
BARRY AND LANA ANDREWS REVOCABLE TRUST,NA,NA,NA,NA
BASIC PRINCIPLES,NA,NA,NA,NA
"BASKIN FARMS, LLC",NA,NA,NA,NA
BAST AMRON LLP,NA,NA,NA,NA
BATES & MYERS COMPANY,NA,NA,NA,NA
BAXTER HEALTHCARE CORPORATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
"BAY AREA METRO, LLC",NA,NA,NA,NA
BAYER,NA,NA,NA,NA
BAYER CORPORATION,NA,NA,NA,NA
BAYER US LLC EMPLOYEE PAC,NA,NA,NA,NA
"BAYOU ANIMAL CLINIC, SLIDELL, LLC",NA,NA,NA,NA
"BAYOU CITY BARKS, LLC",NA,NA,NA,NA
BAYSIDE LAKES PHARMACY LLC,NA,NA,NA,NA
BAYSIDE LIQUOR,NA,NA,NA,NA
BB&S GOOD GOVT. COMMITTEE,NA,NA,NA,NA
BDS REVOCABLE TRUST,NA,NA,NA,NA
BEARBACKERPAC,NA,NA,NA,NA
BEATY FARMS,NA,NA,NA,NA
BEAU BROKER REAL ESTATE,NA,NA,NA,NA
BECHTEL ENTERPRISES,NA,NA,NA,NA
BECHTEL FAMILY TRUST,NA,NA,NA,NA
BECKER & POLIAKOFF PA,NA,NA,NA,NA
"BECKER & POLIAKOFF, P.A.",NA,NA,NA,NA
"BECKER & POLIAKOFF, PA",NA,NA,NA,NA
BECKER FOR CONGRESS,NA,NA,NA,NA
BECPAC,NA,NA,NA,NA
BEDNER FARMS INC,NA,NA,NA,NA
"BEDNER FARMS, INC",NA,NA,NA,NA
BEDNER GROWERS INC,NA,NA,NA,NA
"BEDNER GROWERS, INC",NA,NA,NA,NA
BEEF PAC,NA,NA,NA,NA
BEEL LIVING TRUST,NA,NA,NA,NA
BEER & WINE DIST OF AZ PAC,NA,NA,NA,NA
BEER & WINE DISTRIBUTORS OF ARIZONA,NA,NA,NA,NA
BEER ALLIANCE OF TEXAS PAC,NA,NA,NA,NA
BEER ALLIANCE OF TEXAS POLITCAL ACTION COMMITTEE,NA,NA,NA,NA
BEER DISTRIBUTOR'S CMTY FOR GOOD GOV.,NA,NA,NA,NA
BEER DISTRIBUTOR'S COMMITTEE FOR GOOD CO,NA,NA,NA,NA
BEER DISTRIBUTORS COMMITTEE FOR GOOD GOV,NA,NA,NA,NA
BEER DISTRIBUTORS COMMITTEE FOR GOOD GOVERNMENT,NA,NA,NA,NA
BELL & ASSOCIATES CONSTRUCTION LP,NA,NA,NA,NA
BELL FAM TR,NA,NA,NA,NA
BELL FAMILY TRUST,NA,NA,NA,NA
BELL PAC,NA,NA,NA,NA
BELLA VISTA PLANTATION,NA,NA,NA,NA
BELLEAIR WOMENS REPUBLICAN PC,NA,NA,NA,NA
"BENDALL BUILDERS, INC.",NA,NA,NA,NA
BENJAMIN J WIDLANSKI PA,NA,NA,NA,NA
BENNETT FAMILY TRUST,NA,NA,NA,NA
BENNY FOWLER ENTERPRISES,NA,NA,NA,NA
BENTLEY FARMS,NA,NA,NA,NA
BERCOW RADELL FERNANDEZ & LARKIN,NA,NA,NA,NA
"BERNER OIL CO., INC.",NA,NA,NA,NA
BETTER FLORIDA EDUCATION,NA,NA,NA,NA
BETTER FLORIDA FUND CORP,NA,NA,NA,NA
BETTER FLORIDA FUND CORP.,NA,NA,NA,NA
BETTER GOVERNMENT LEADERSHIP FUND,NA,NA,NA,NA
BETTY ANN GLAZE REVOCABLE LIVING TRUST,NA,NA,NA,NA
BETTY BARTON THOMAS REV LIVING TR- B AC,NA,NA,NA,NA
BETTY HASKINS REVOCABLE TRUST,NA,NA,NA,NA
BETTY M. HAKSINS REVOCABLE TRUST,NA,NA,NA,NA
BETTY ROBERTS REVOCABLE LIVING TRUST,NA,NA,NA,NA
BEVERAGE ASSOCIATION OF TENNESSEE PAC,NA,NA,NA,NA
"BH & ASSOCIATES, INC.",NA,NA,NA,NA
BHAWANI 2015 LLC,NA,NA,NA,NA
"BHAWANI 2015, LLC",NA,NA,NA,NA
BHK INCORPORATED,NA,NA,NA,NA
BICKERSTAFF TRUST,NA,NA,NA,NA
BICO ASSOCIATES,NA,NA,NA,NA
BIG CREEK TIMBER LLC,NA,NA,NA,NA
BIG D ROOFING,NA,NA,NA,NA
BIG D ROOFING SERVICES,NA,NA,NA,NA
"BILL ALEXANDER INSURANCE AGENCY, INC",NA,NA,NA,NA
BILL BLACK RANCH,NA,NA,NA,NA
BILL GERKE SALES,NA,NA,NA,NA
BILL WILSON ENTERPRISES,NA,NA,NA,NA
"BILLY C. MITCHELL, INC.",NA,NA,NA,NA
BILLY RAY THANE AND ANNA VERNELL THANE FAMILY TRUST,NA,NA,NA,NA
BILLY REED TRUCKING,NA,NA,NA,NA
"BINGHAM REALTY, INC.",NA,NA,NA,NA
BIPAC,NA,NA,NA,NA
BISHOP FARMS INC,NA,NA,NA,NA
BIV-PAC,NA,NA,NA,NA
BJ'S GUN & TROPHY SHOP,NA,NA,NA,NA
BJBLANB REVOCABLE TRUST,NA,NA,NA,NA
BLACK SHEEP WOODLANDS LLC,NA,NA,NA,NA
BLACKRIDGE,NA,NA,NA,NA
BLACKRIDGE ASSOCIATES,NA,NA,NA,NA
BLACKSTONE HAND PROPERTIES,NA,NA,NA,NA
BLANCHE G BRITAIN TRUST,NA,NA,NA,NA
BLANCO-HERRERA LAW LLC,NA,NA,NA,NA
BLANKENSHIP LAW FIRM,NA,NA,NA,NA
BLEDSOE FARMS,NA,NA,NA,NA
BLM MINERALS LP,NA,NA,NA,NA
BLR TRUST - M/M,NA,NA,NA,NA
BLUE BANK RESORT,NA,NA,NA,NA
BLUE CHIP FINANCIAL,NA,NA,NA,NA
BLUE CROSS & BLUE SHIELD PAC,NA,NA,NA,NA
BLUE CROSS BLUE SHIELD ALABAMA,NA,NA,NA,NA
BLUE CROSS BLUE SHIELD OF ARIZONA HEALTH GOVERNMENT COMMITTEE,NA,NA,NA,NA
BLUE CROSS BLUE SHIELD OF ARIZONA HEALTHY GOVERNMENT COMMITTEE,NA,NA,NA,NA
BLUE CROSS BLUE SHIELD OF AZ HEALTH GOVERNMENT COMMITTEE,NA,NA,NA,NA
BLUE CROSS BLUE SHIELD OF AZ HEALTHY GOVERNMENT COMMITTEE,NA,NA,NA,NA
BLUE CROSS BLUE SHIELD OF TN PAC,NA,NA,NA,NA
BLUE CROSS OF IDAHO,NA,NA,NA,NA
BLUE DOG INVESTMENT LLC,NA,NA,NA,NA
BLUE MOUNTAIN PEAK RANCH,NA,NA,NA,NA
BLUE WATER GLOBAL ENTERPRISES INC,NA,NA,NA,NA
BNSF RAILPAC,NA,NA,NA,NA
BNSF RAILWAY,NA,NA,NA,NA
BNSF RAILWAY CO,NA,NA,NA,NA
BNSF RAILWAY COMPANY,NA,NA,NA,NA
BNSF RAILWAY COMPANY RAILPAC,NA,NA,NA,NA
BOATING TRADES ASSOCIATION OF TEXAS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
BOBBY G. LEWIS FAMILY TRUST,NA,NA,NA,NA
BOGGUS MANAGEMENT TRUST,NA,NA,NA,NA
BOLLINGER FAMILY TRUST,NA,NA,NA,NA
BOLT REVOCABLE TRUST,NA,NA,NA,NA
"BON ART PAINT, INC.",NA,NA,NA,NA
BONDS SOUTHEAST INC,NA,NA,NA,NA
BONNEVILLE COUNTY REPUBLICAN CENTRAL COMMITTEE,NA,NA,NA,NA
BORDER HEALTH PAC,NA,NA,NA,NA
BORRERO STORY,NA,NA,NA,NA
BOUCHER BROTHERS MANAGEMENT INC,NA,NA,NA,NA
"BOUCHER BROTHERS MANAGEMENT, INC.",NA,NA,NA,NA
BOUCHER BROTHERS WEST COAST LLC,NA,NA,NA,NA
"BOUCHER BROTHERS WEST COAST, LLC",NA,NA,NA,NA
BOUNDS PL J. CLANCEY,NA,NA,NA,NA
BOUYAH WATER SPORTS FT LAUDERDALE LLC,NA,NA,NA,NA
"BOUYAH WATER SPORTS, LLC",NA,NA,NA,NA
BOUYAH WATERSPORTS FT LAUDERDALE LLC,NA,NA,NA,NA
"BOUYAH WATERSPORTS SOBE, LLC",NA,NA,NA,NA
BOW-PAC,NA,NA,NA,NA
BOWHEAD CONSTRUCTION LLC,NA,NA,NA,NA
BOWHEAD ROOFING,NA,NA,NA,NA
"BOWMAN GROWERS, INC",NA,NA,NA,NA
BOYD HOLDING CO.,NA,NA,NA,NA
BOYD'S NURSERY & LANDSCAPE,NA,NA,NA,NA
BRACEWELL,NA,NA,NA,NA
BRACEWELL PAC,NA,NA,NA,NA
BRACEWELLPAC,NA,NA,NA,NA
BRADFORD AGRICULTURE LLC,NA,NA,NA,NA
BRADLEY ARANT BOULT CUMMINGS LLP AL STATE POLITICAL ACTION COM,NA,NA,NA,NA
BRADLEY ARANT BOULT CUMMINGS LLP PAC,NA,NA,NA,NA
BRADLEY ARANT BOULT CUMMINGS TENNESSEE STATE PAC,NA,NA,NA,NA
BRADY FOR CONGRESS,NA,NA,NA,NA
BRAGG FARMS,NA,NA,NA,NA
BRAMAN CADILLAC INC,NA,NA,NA,NA
BRAMAN HONDA,NA,NA,NA,NA
BRAMAN HYUNDAI,NA,NA,NA,NA
BRAMAN IMPORTS INC,NA,NA,NA,NA
BRAMAN MOTORS,NA,NA,NA,NA
BRANCH BANKING AND TRUST COMPANY TENNESSEE PAC,NA,NA,NA,NA
BRANDON CONSTRUCTION COMPANY GENERAL CON,NA,NA,NA,NA
BRAZOS BRITE SERVICES,NA,NA,NA,NA
"BRELAND MACHINERY, LLC",NA,NA,NA,NA
BRENDA KAY JOHNSON FAMILY LIVING TRUST,NA,NA,NA,NA
BRENTWOOD FUNERAL SERVIES,NA,NA,NA,NA
BRENTWOOD PUBLIC AFFAIRS,NA,NA,NA,NA
BRIAN BREMER LIVING TRUST,NA,NA,NA,NA
BRIAN L BILZIN PA,NA,NA,NA,NA
BRIANTICS,NA,NA,NA,NA
BRIDEWATER RESIDENTIAL,NA,NA,NA,NA
BRIDGETTE'S CLEANING,NA,NA,NA,NA
BRIGGS PAC,NA,NA,NA,NA
BRINKER INTERNATIONAL PAC,NA,NA,NA,NA
BRISTOL MOTOR SPEEDWAY PAC,NA,NA,NA,NA
BROOKSHIRE BROTHERS PAC,NA,NA,NA,NA
BROSSEAU FAMILY TRUST,NA,NA,NA,NA
BROWARD BUILDERS POLITICAL ACTION COMMIT,NA,NA,NA,NA
BROWARD COUNTY OPTOMETRIC ASSC,NA,NA,NA,NA
BROWARD COUNTY OPTOMETRIC ASSOCIATION,NA,NA,NA,NA
BROWARD COUNTY POLICE BENEVOLENT ASSOC,NA,NA,NA,NA
BROWARD COUNTY POLICE BENEVOLENT ASSOC.,NA,NA,NA,NA
BROWN & GRIFFIN REAL ESTATE ADVISORS,NA,NA,NA,NA
BROWN AND BROWN INSURANCE OF FLORIDA INC,NA,NA,NA,NA
BROWN ELECTRIC,NA,NA,NA,NA
BROWN FAMILY REVOCABLE LIVING TRUST,NA,NA,NA,NA
BROWN FAMILY TRUST,NA,NA,NA,NA
"BROWNING LAW FIRM, PLLC",NA,NA,NA,NA
"BRV CONSTRUCTION SERVICES, INC.",NA,NA,NA,NA
BRYAN M. MILBERGER FARM,NA,NA,NA,NA
BRYANT DISTILLERY LLC,NA,NA,NA,NA
"BRYSON CONSTRUCTION, LLC",NA,NA,NA,NA
BUCBINDER & ELEGANT PA,NA,NA,NA,NA
BUCHMILLER FAMILY LIVING TRUST,NA,NA,NA,NA
BUCK W. MILLER 2006 REVOCABLE TRUST,NA,NA,NA,NA
BUCKNER AND MILES PA,NA,NA,NA,NA
BUILD PAC,NA,NA,NA,NA
BUILDING A BETTER FLORIDA PC,NA,NA,NA,NA
BUILDING INDUSTRY PAC,NA,NA,NA,NA
BULIN FAMILY LIVING TRUST,NA,NA,NA,NA
"BURGESS CONSTRUCTION, LLC",NA,NA,NA,NA
BURROWS LAW FIRM P.C,NA,NA,NA,NA
BURT AND SCHELD FACULTATIVE CORP.,NA,NA,NA,NA
BURT HOLDINGS LLC,NA,NA,NA,NA
BUSCH-TRANSOU L.C. D/B/A/ TRI-EAGLE SALE,NA,NA,NA,NA
BUSINESS POLITICAL ACTION COMMITTEE OF P,NA,NA,NA,NA
BUSINESS POLITICAL ACTION COMMITTEE OF PALM BEACH CO.,NA,NA,NA,NA
BUSINESS VOICE POLITICAL COMMITTEE INC,NA,NA,NA,NA
BUSY B RANCH,NA,NA,NA,NA
BUTCHER FAMILY REVOCABLE LIVING TRUST,NA,NA,NA,NA
"BUTLER INSURANCE GROUP, LLC",NA,NA,NA,NA
BUTLER SNOW PAC,NA,NA,NA,NA
BWC PARTNERSHIP,NA,NA,NA,NA
BY THE PEOPLE FOR THE PEOPLE,NA,NA,NA,NA
"C & C EQUIPMENT RENTAL, INC",NA,NA,NA,NA
C & J LUMBER,NA,NA,NA,NA
C & R MOBILE HOME SUPPLY,NA,NA,NA,NA
C A CATTLE CO.,NA,NA,NA,NA
C OF C OF THE PALM BEACHES LEADERSHIP PAC,NA,NA,NA,NA
C. E. ELIAS & COMPANY,NA,NA,NA,NA
"C.A.P. GOVERNMENT, INC.",NA,NA,NA,NA
C&L FARM AND CATTLE COMPANY,NA,NA,NA,NA
C5 PAC,NA,NA,NA,NA
CABE FAMILY TRUST,NA,NA,NA,NA
"CADENCE BANK, NA PAC",NA,NA,NA,NA
"CAHABA MANAGEMENT GROUP, INC",NA,NA,NA,NA
CAI PAC TENNESSEE,NA,NA,NA,NA
CALDWELL & RIFFEE LAW FIRM PLLC,NA,NA,NA,NA
CALHOUN FINANCE INC,NA,NA,NA,NA
CALLEN REVOCABLE LIVING TRUST,NA,NA,NA,NA
CALPINE CORPORATION PAC,NA,NA,NA,NA
CAM PAC,NA,NA,NA,NA
CAMBRO PARTNERS,NA,NA,NA,NA
"CAMMACK AND STRONG, P.C.",NA,NA,NA,NA
CAMPAIGN TO END CIVIL ASSET FORFEITURE IN TENNESSE,NA,NA,NA,NA
CAMPBELL COUNTY REPUBLICAN WOMEN'S CLUB,NA,NA,NA,NA
CAMPBELL TRUST,NA,NA,NA,NA
"CAMPBELL VISION CENTER, INC.",NA,NA,NA,NA
CAMPUS FREE SPEECH PC,NA,NA,NA,NA
CANADIAN MEDSTORE OF CENTRAL FLORIDA INC.,NA,NA,NA,NA
"CANADIAN MEDSTORE OF LAKELAND, INC.",NA,NA,NA,NA
CANADIAN MEDSTORE OF TARPON SPRINGS INC.,NA,NA,NA,NA
CANAVERAL PILOT ASSOCIATION,NA,NA,NA,NA
CANAVERAL PILOTS ASSOCIATION,NA,NA,NA,NA
CANFOR SOUTHERN PINE INC,NA,NA,NA,NA
CANYON COUNTY REPUBLICAN,NA,NA,NA,NA
CAPE REGIONAL EYE CENTER,NA,NA,NA,NA
CAPITAL ADVOCACY GROUP,NA,NA,NA,NA
"CAPITAL ADVOCACY GROUP, INC",NA,NA,NA,NA
"CAPITAL ADVOCACY GROUP, INC.",NA,NA,NA,NA
CAPITAL ALLIANCE GROUP INC,NA,NA,NA,NA
"CAPITAL AUTOMOTIVE GROUP, LLC",NA,NA,NA,NA
"CAPITAL INSURANCE AGENCY, INC.",NA,NA,NA,NA
CAPITOL & 5TH,NA,NA,NA,NA
CAPITOL ALLIANCE GROUP INC,NA,NA,NA,NA
"CAPITOL ALLIANCE GROUP, INC.",NA,NA,NA,NA
CAPITOL PARTNERS LLC,NA,NA,NA,NA
CAPITOL SOLUTIONS,NA,NA,NA,NA
CAPITOL SOLUTIONS LLC,NA,NA,NA,NA
"CAPITOL SOLUTIONS, LLC",NA,NA,NA,NA
CARD MANAGEMENT TRUST,NA,NA,NA,NA
CAREMARK RX INC,NA,NA,NA,NA
CAREMARK RX INC.,NA,NA,NA,NA
"CAREMARK RX, INC.",NA,NA,NA,NA
CAREY RODRIGUEZ MILIAN GONYA LLP,NA,NA,NA,NA
CARIBE RESORT,NA,NA,NA,NA
CARL B. SCHORN LIVING TRUST,NA,NA,NA,NA
CARL F AND LOUISE GRANTHAM REV LIVING TRUST,NA,NA,NA,NA
CARL H. SCHMUCK LIVING TRUST AND JOYCE L. SCHMUCK LIVING TRUST,NA,NA,NA,NA
"CARL H. SCHMUCK LIVING TRUST AND JOYCE L. SCHMUCK LIVING TRUST, TENANTS INCL.",NA,NA,NA,NA
CARL MILLER FARMS LLC,NA,NA,NA,NA
CARLIE DELUCCA SCHOOL OF GOLF INC,NA,NA,NA,NA
CARLILE FAMILY TRUST,NA,NA,NA,NA
CARNEY FAMILY TRUST,NA,NA,NA,NA
CAROLE & ROY WELLS IRREVOCABLE TRUST,NA,NA,NA,NA
CAROLINE DORRIS INSURANCE AGENCY INC,NA,NA,NA,NA
CAROLYN J FRIEDLE LIVING TRUST,NA,NA,NA,NA
CARPAC,NA,NA,NA,NA
CARPENTER HAZELWOOD DELGADO AND BOLEN,NA,NA,NA,NA
CARROLL DISTRIBUTING COMPANY,NA,NA,NA,NA
CARROLL FULMER LOGISTICS CORP,NA,NA,NA,NA
CARROLLTON REGIONAL MEDICAL CENTER LLC,NA,NA,NA,NA
CARSENN CONSTRUCTION CO INC,NA,NA,NA,NA
"CARTER PRITCHETT ADVERTISING, INC.",NA,NA,NA,NA
CARTWRIGHT & SONS INVESTMENTS,NA,NA,NA,NA
CATAPOLT LLC,NA,NA,NA,NA
CCCS,NA,NA,NA,NA
CDR ENTERPRISES INC,NA,NA,NA,NA
CDR MAGUIRE INC,NA,NA,NA,NA
CECIL ATKISSION INSURANCE AGENCY,NA,NA,NA,NA
CEDAR CREEK SOLUTIONS,NA,NA,NA,NA
CELGENE CORPORATION PAC,NA,NA,NA,NA
CEMEX MATERIALS,NA,NA,NA,NA
CEMEX MATERIALS LLC,NA,NA,NA,NA
"CEMEX MATERIALS, LLC",NA,NA,NA,NA
CENTAURI SPECIALTY MANAGERS INC.,NA,NA,NA,NA
"CENTERPOINT 360, LLC",NA,NA,NA,NA
CENTRAL FLORIDA CITIZENS FOR JUSTICE,NA,NA,NA,NA
CENTRAL FLORIDA CITIZENS FOR JUSTICE CCE,NA,NA,NA,NA
CENTRAL FLORIDA GAMING LLC,NA,NA,NA,NA
"CENTRAL FLORIDA MEDIATORS, LLC",NA,NA,NA,NA
CENTRAL PHARMACY,NA,NA,NA,NA
CENTRAL STATE BANK,NA,NA,NA,NA
CENTRAL TEXAS EQUITY TRUST,NA,NA,NA,NA
CENTURY FIRE PROTECTION LLC,NA,NA,NA,NA
CENTURYLINK ARIZONA PAC,NA,NA,NA,NA
CENTURYLINK AZ PAC (FORMERLY QWEST AZ PAC),NA,NA,NA,NA
CENTURYLINK FLORIDA EMPLOYEES' PAC,NA,NA,NA,NA
CENTURYLINK FLORIDA EMPLYEES' POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
CEOMC FLORIDA INC,NA,NA,NA,NA
"CEOMC FLORIDA, INC.",NA,NA,NA,NA
"CEOMC FLORIDA, INC. #525",NA,NA,NA,NA
CHANDLER POLICE PAC,NA,NA,NA,NA
CHANNEL MARK CONSTRUCTION,NA,NA,NA,NA
CHARLES A HADLEY TRUST,NA,NA,NA,NA
CHARLES AND DIANNE GYURKO LIVING TRUST,NA,NA,NA,NA
CHARLES BENGE INSURANCE,NA,NA,NA,NA
CHARLES F THOMAS MANAGEMENT TRUST,NA,NA,NA,NA
CHARLES GILBERT HOWARD REVOCABLE TRUST,NA,NA,NA,NA
CHARLES H LICHTMAN PA,NA,NA,NA,NA
CHARLES L BAKER FAMILY TRUST,NA,NA,NA,NA
CHARLES R PHILLIPS & LOYCE J PHILLIPS REVOCABLE LIVING TRUST,NA,NA,NA,NA
CHARLES SHILEY REVOCABLE TRUST,NA,NA,NA,NA
CHARLES W JACKSON REVOCABLE TRUST,NA,NA,NA,NA
CHARLES WEBB TRUST,NA,NA,NA,NA
CHARLOTTE A. WURM REV. TRUST,NA,NA,NA,NA
CHARLOTTE G WAITZ LIVING TRUST,NA,NA,NA,NA
CHARLOTTE R INLOW REVOCABLE TRUST,NA,NA,NA,NA
CHARPENTIER LAW FIRM PA,NA,NA,NA,NA
CHATTANOOGA AGC PAC,NA,NA,NA,NA
CHATTANOOGA GAS PAC,NA,NA,NA,NA
CHAVEZ JP,NA,NA,NA,NA
CHAZ GLACE TRUST,NA,NA,NA,NA
CHAZ J GLACE 2002 TRUST,NA,NA,NA,NA
CHECKSMART FINANCIAL LLC PAC,NA,NA,NA,NA
"CHENOWETH, VENUS",NA,NA,NA,NA
CHERYL MOELLER FAMILY TRUST,NA,NA,NA,NA
CHESAPEAKE ENERGY FOR TEXANS,NA,NA,NA,NA
"CHEYENNE WALSH, PLC",NA,NA,NA,NA
CHIANG PATEL AND YERBY INC PAC,NA,NA,NA,NA
CHIANG PATEL AND YERBY INC. PAC,NA,NA,NA,NA
CHIROPAC II PC,NA,NA,NA,NA
CHIROPAC PC,NA,NA,NA,NA
CHOAT FAMILY TRUST,NA,NA,NA,NA
CHOATE CATTLE COMPANY,NA,NA,NA,NA
CHRIS BOSWELL CAMPAIGN FUND,NA,NA,NA,NA
CHRIS TEL COMPANY OF SOUTHWEST FLORIDA INC,NA,NA,NA,NA
CHRIS YOUNG COMPANIES,NA,NA,NA,NA
CHRISTENSEN LIVING TRUST,NA,NA,NA,NA
CHRISTIE STRATEGY GROUP,NA,NA,NA,NA
CICUR REVOCABLE TRUST,NA,NA,NA,NA
CINDY PETRIE LIVING TRUST,NA,NA,NA,NA
CIRCLE M MARKETING LLP,NA,NA,NA,NA
CITIZENS FOR AGRICUTLURE DEVELOPMENT,NA,NA,NA,NA
CITIZENS FOR CANCER AWARENESS PC,NA,NA,NA,NA
CITIZENS FOR HOME RULE PAC,NA,NA,NA,NA
CITIZENS FOR INTEGRITY PC,NA,NA,NA,NA
CITIZENS FOR PRINCIPLED LEADERSHIP PC,NA,NA,NA,NA
CLARENCE O OGLE OR HAYRIYE OGLE REVOCABLE LIVING TRUST,NA,NA,NA,NA
CLARK K. COULTER TRUST,NA,NA,NA,NA
CLAY COOLEY INVESTMENTS,NA,NA,NA,NA
CLAY JOHNS CUTTING HORSES,NA,NA,NA,NA
CLAYTON BRUNNER REVOCABLE TRUST,NA,NA,NA,NA
"CLD & ASSOCIATES, LLC",NA,NA,NA,NA
"CLEARPAC, INC.",NA,NA,NA,NA
CLERMONT LLC,NA,NA,NA,NA
CLOSTER FARMS INC,NA,NA,NA,NA
"CLOSTER FARMS, INC",NA,NA,NA,NA
"CLOSTER FARMS, INC.",NA,NA,NA,NA
CM GARVER INVESTMENTS,NA,NA,NA,NA
CNS PAC,NA,NA,NA,NA
COALITION FOR BETTER CARE PC,NA,NA,NA,NA
COALITION FOR THE ENHANCEMENT OF PRE-HOSPITAL CARE,NA,NA,NA,NA
COALITION OF AFFORDABLE HOUSING PC,NA,NA,NA,NA
COALITION OF AFFORDABLE HOUSING PROVIDER,NA,NA,NA,NA
COALITION OF AFFORDABLE HOUSING PROVIDERS PC,NA,NA,NA,NA
COAST & SOLE FOOT AND ANKLE SPECIALISTS,NA,NA,NA,NA
COASTAL CONDOMINIUMS,NA,NA,NA,NA
COASTAL CONSTRUCTION COMPANY,NA,NA,NA,NA
"COASTAL CONSTRUCTION OF M. D. COUNTY, IN",NA,NA,NA,NA
COASTAL CONSTRUCTION SERVICE GROUP,NA,NA,NA,NA
COASTAL HOMES,NA,NA,NA,NA
COASTAL JAW SURGERY OF NEW PORT RICHEY,NA,NA,NA,NA
COASTAL MED SPA LLC,NA,NA,NA,NA
COASTAL PLAIN LAND & TIMBER INC,NA,NA,NA,NA
"COATES LAW FIRM, PL",NA,NA,NA,NA
COCOA BEACH DISCOUNT PHARMACY LLC,NA,NA,NA,NA
CODE BLUE INDUSTRIES INC,NA,NA,NA,NA
COEUR D' ALENE TRIBE,NA,NA,NA,NA
COEUR D'ALENE HONDA,NA,NA,NA,NA
COEUR D'ALENE TRIBE,NA,NA,NA,NA
COKER FAMILY REVOCABLE TRUST,NA,NA,NA,NA
COLEMAN OIL,NA,NA,NA,NA
"COLLEGIATE SUITES MIAMI, LP",NA,NA,NA,NA
COLLIER PHYSICIANS REGIONAL,NA,NA,NA,NA
COLLINS FAMILY LIVING TRUST,NA,NA,NA,NA
"COLORADO AURA PROP. PARTNERS, LLC",NA,NA,NA,NA
"COLTEC ENGINEERING, INC",NA,NA,NA,NA
"COLUMBIA SOUTHERN EDUCATION GROUP, INC",NA,NA,NA,NA
COLWELL CHIROPRACTIC PLLC,NA,NA,NA,NA
COMBINED INSURANCE,NA,NA,NA,NA
COMMERCIAL ADVISORS LLC,NA,NA,NA,NA
"COMMERCIAL ADVISORS, LLC",NA,NA,NA,NA
COMMITTE OF FLORIDA AGENTS,NA,NA,NA,NA
COMMITTEE FOR ACCESSIBLE GOVERNMENT,NA,NA,NA,NA
COMMITTEE FOR ANESTHESIA SAFETY,NA,NA,NA,NA
COMMITTEE FOR RESPONSIBLE GOVERNMENT,NA,NA,NA,NA
COMMITTEE FOR RESPONSIBLE REPRESENTATION,NA,NA,NA,NA
COMMITTEE FOR SPECIAL PURPOSE,NA,NA,NA,NA
COMMITTEE OF AUTOMOTIVE RETAILERS POLITICAL ACTION COMMITTEE OF FLORIDA,NA,NA,NA,NA
COMMITTEE OF FLORIDA AGENTS,NA,NA,NA,NA
COMMITTEE TO ELECT WENDY HORMAN,NA,NA,NA,NA
COMMITTEE TO PROTECT FLORIDA,NA,NA,NA,NA
COMMUNITY CHOICE,NA,NA,NA,NA
COMMUNITY HEALTHCARE PC,NA,NA,NA,NA
COMMUNITY MENTAL HEALTH COMMITTEE PAC,NA,NA,NA,NA
COMMUNITY SPIRIT BANK,NA,NA,NA,NA
"COMPASS HOLDINGS, LLC",NA,NA,NA,NA
COMPLETE MANAGEMENT SOLUTIONS,NA,NA,NA,NA
COMPREHENSIVE HEALTH MANAGEMENT INC,NA,NA,NA,NA
COMPREHENSIVE HEALTH MANAGEMENT INC.,NA,NA,NA,NA
CONCERNED AUTOMOTIVE RETAILERS PAC,NA,NA,NA,NA
CONCERNED CONSTITUTIONAL CONSERVATIVES,NA,NA,NA,NA
CONCERNED HEALTHCARE EXECUTIVES PAC,NA,NA,NA,NA
CONE DISTRIBUTING,NA,NA,NA,NA
CONE DISTRIBUTING INC.,NA,NA,NA,NA
"CONFIANZA CONSULTING, INC.",NA,NA,NA,NA
"CONN APPLIANCES, INC. EMPLOYEES PAC",NA,NA,NA,NA
CONRAD FAMILY LIVING TRUST,NA,NA,NA,NA
CONSERVATIVE COALITION,NA,NA,NA,NA
CONSERVATIVE FLORIDA,NA,NA,NA,NA
"CONSERVATIVE LEADERSHIP COMMITTEE, INC",NA,NA,NA,NA
CONSERVATIVE PRINCIPLES FOR FLORIDA,NA,NA,NA,NA
CONSERVATIVE SOLUTIONS FOR JACKSONVILLE,NA,NA,NA,NA
CONSERVATIVES FOR A BETTER FLORIDA,NA,NA,NA,NA
"CONSERVATIVES FOR A CONSTITUTIONAL REPUBLIC, CONSERVATIVES FOR A CONSTITUTIONAL REPUBLIC",NA,NA,NA,NA
