bird_observation_id,record_id,species_common_name,species_scientific_name,species_abbreviation,age,wan_plumage_phase,plumage_phase,sex,count,n_feeding,feeding,n_sitting_on_water,sitting_on_water,n_sitting_on_ice,sitting_on_ice,sitting_on_ship,in_hand,n_flying_past,flying_past,n_accompanying,accompanying,n_following_ship,following_ship,moulting,naturally_feeding
120,1088008,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
121,1088008,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,6,TRUE,0,FALSE,NA,FALSE
122,1088008,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,5,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,5,TRUE,0,FALSE,0,FALSE,NA,FALSE
123,1088008,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,26,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE
124,1088008,Black-bellied storm petrel,Fregetta tropica,FRETRO,NA,NA,NA,NA,5,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE
125,1088008,Tern (unidentified),Sterna sp.,STENSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
126,1088009,Shearwater (unidentified),Puffinus sp.,PUFSP,NA,NA,NA,NA,100,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE
127,1088010,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,11,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE
128,1088010,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
129,1088010,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
130,1088010,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
131,1088010,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
132,1088010,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,32,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE
133,1088010,White-bellied storm petrel,Fregetta grallaria,FREGRA,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
134,1088011,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,11,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE
135,1088011,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
136,1088011,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,5,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,5,TRUE,0,FALSE,NA,FALSE
137,1088011,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,100,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,100,TRUE,0,FALSE,0,FALSE,NA,FALSE
138,1088011,Shearwater (unidentified),Puffinus sp.,PUFSP,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,8,TRUE,0,FALSE,0,FALSE,NA,FALSE
139,1088011,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
140,1088012,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
141,1088013,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
142,1088013,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
143,1088013,Tern (unidentified),Sterna sp.,STENSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
144,1088014,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
145,1088014,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
146,1088014,Black-bellied storm petrel,Fregetta tropica,FRETRO,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
147,1088015,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
148,1088015,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
149,1088015,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
150,1088015,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,9,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,9,TRUE,0,FALSE,NA,FALSE
151,1088015,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,27,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,27,TRUE,0,FALSE,NA,FALSE
152,1088015,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
153,1088015,Black-bellied storm petrel,Fregetta tropica,FRETRO,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
154,1088016,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1088016,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,1088016,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,1088016,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,1088017,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
159,1088017,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,5,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,5,TRUE,0,FALSE,NA,FALSE
160,1088017,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
161,1088017,Buller's mollymawk,Thalassarche bulleri,THABUL,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
162,1088017,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
163,1088017,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
164,1088017,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,25,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,25,TRUE,0,FALSE,NA,FALSE
165,1088017,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,20,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,20,TRUE,0,FALSE,0,FALSE,NA,FALSE
166,1092001,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,2,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE
167,1092001,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
168,1092001,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,3,TRUE,NA,FALSE
169,1092001,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
170,1092001,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,8,TRUE,0,FALSE,0,FALSE,NA,FALSE
171,1092001,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
172,1092001,Southern black-backed gull AD,Larus dominicanus AD,LARDOM AD,adult,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
173,1092002,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
174,1092002,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,9,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,9,TRUE,0,FALSE,0,FALSE,NA,FALSE
175,1092002,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
176,1092002,Storm-petrel (unidentified),NA,STPEUN,NA,NA,NA,NA,8,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE
177,1092003,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
178,1092003,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,4,TRUE,0,FALSE,0,FALSE,NA,FALSE
179,1092003,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,202,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,202,TRUE,0,FALSE,0,FALSE,NA,FALSE
180,1092003,Australasian gannet,Morus serrator,MORSER,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
181,1092004,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,1092005,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
183,1092005,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,2,2,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
184,1092005,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
185,1092005,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,NA,NA,NA,NA,9,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE
186,1092005,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,73,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE
187,1092005,Australasian gannet,Morus serrator,MORSER,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,4,TRUE,0,FALSE,0,FALSE,NA,FALSE
188,1092005,Southern black-backed gull AD,Larus dominicanus AD,LARDOM AD,adult,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
189,1092006,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
190,1092006,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
191,1092006,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
192,1092006,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
193,1092006,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
194,1092006,All dark shearwater (unidentified),NA,PUFSPDRK,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
195,1092007,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,5,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,5,TRUE,0,FALSE,NA,FALSE
196,1092007,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
197,1092007,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
198,1092007,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE
199,1092007,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
200,1092007,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,2,0,FALSE,2,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
201,1092008,Wandering albatross sensu lato SUBAD,Diomedea antipodensis / exulans SUBAD,DIOANTEXU SUBAD,subadult,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
202,1092008,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
203,1092008,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
204,1092008,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
205,1092009,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
206,1092009,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
207,1092009,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
208,1092009,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
209,1092009,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
210,1092009,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
211,1092009,Shearwater (unidentified),Puffinus sp.,PUFSP,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,4,TRUE,0,FALSE,0,FALSE,NA,FALSE
212,1092010,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
213,1092010,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
214,1092010,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
215,1092010,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
216,1092010,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
217,1092010,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
218,1092010,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,7,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,7,TRUE,0,FALSE,NA,FALSE
219,1092011,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,1092012,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
221,1092012,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
222,1092012,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
223,1092012,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
224,1092012,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
225,1092012,Shearwater (unidentified),Puffinus sp.,PUFSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
226,1092013,Red-tailed tropicbird,Phaethon rubricauda,PHARUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1092014,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
228,1092014,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
229,1092014,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
230,1092014,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
231,1092014,Shearwater (unidentified),Puffinus sp.,PUFSP,NA,NA,NA,NA,7,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,7,TRUE,0,FALSE,0,FALSE,NA,FALSE
232,1092015,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
233,1092015,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
234,1092015,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
235,1092015,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
236,1092015,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
237,1092015,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
238,1092015,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
239,1092016,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
