state,variable,year,raw,inf_adj,inf_adj_perchild
Indiana,SNAP,1997,135642.546875,193404.734375,0.11877132952213287
Iowa,SNAP,1997,60053.359375,85626.5546875,0.11048516631126404
Kansas,SNAP,1997,55899.55078125,79703.8828125,0.10726800560951233
Kentucky,SNAP,1997,170579.359375,243219.09375,0.22935546934604645
Louisiana,SNAP,1997,268429.125,382737.3125,0.2918907105922699
Maine,SNAP,1997,42339.08203125,60368.80859375,0.18733009696006775
Maryland,SNAP,1997,164534.46875,234600.03125,0.1694958359003067
Massachusetts,SNAP,1997,136892.828125,195187.4375,0.12545429170131683
Michigan,SNAP,1997,337462.65625,481168.1875,0.1767149716615677
Minnesota,SNAP,1997,94169.2734375,134270.4375,0.10071668028831482
Mississippi,SNAP,1997,153492.40625,218855.8125,0.26654723286628723
Missouri,SNAP,1997,199955.265625,285104.46875,0.19029304385185242
Montana,SNAP,1997,27097.359375,38636.53125,0.15663819015026093
Nebraska,SNAP,1997,36922.6171875,52645.7890625,0.11075256764888763
Nevada,SNAP,1997,37403,53330.7421875,0.1147487461566925
New Hampshire,SNAP,1997,16840.748046875,24012.232421875,0.07543188333511353
New Jersey,SNAP,1997,228915.8125,326397.59375,0.15344052016735077
New Mexico,SNAP,1997,89904.765625,128189.921875,0.23669487237930298
New York,SNAP,1997,808804.5,1153226.875,0.23466752469539642
North Carolina,SNAP,1997,231889.25,330637.25,0.168282151222229
North Dakota,SNAP,1997,14093.7314453125,20095.423828125,0.11291339993476868
Ohio,SNAP,1997,351871.375,501712.71875,0.16413213312625885
Oklahoma,SNAP,1997,124945.7421875,178152.796875,0.1886584311723709
Oregon,SNAP,1997,94287.8359375,134439.484375,0.15334771573543549
Pennsylvania,SNAP,1997,408254.6875,582106.375,0.1873561441898346
Rhode Island,SNAP,1997,36812.4921875,52488.76953125,0.20457476377487183
South Carolina,SNAP,1997,144627.921875,206216.453125,0.1947326809167862
South Dakota,SNAP,1997,20468.97265625,29185.505859375,0.13383549451828003
Tennessee,SNAP,1997,218793.546875,311964.875,0.21721048653125763
Texas,SNAP,1997,993436.0625,1416482.125,0.23805198073387146
Utah,SNAP,1997,42434.54296875,60504.921875,0.08122087270021439
Vermont,SNAP,1997,16637.3984375,23722.2890625,0.14982908964157104
Virginia,SNAP,1997,182829.5,260685.84375,0.14699387550354004
Washington,SNAP,1997,178949.25,255153.21875,0.16446611285209656
West Virginia,SNAP,1997,97777.2109375,139414.78125,0.3128971755504608
Wisconsin,SNAP,1997,88407.6875,126055.328125,0.08773430436849594
Wyoming,SNAP,1997,12148.458984375,17321.7734375,0.12159641087055206
Alabama,socsec,1997,276733.3637015037,394577.84375,0.3323410153388977
Alaska,socsec,1997,30713.22195341121,43792.1796875,0.22242742776870728
Arizona,socsec,1997,201307.38252830302,287032.375,0.22023186087608337
Arkansas,socsec,1997,158875.93712893507,226531.859375,0.3153248131275177
California,socsec,1997,1176634.537151555,1677694.125,0.17551440000534058
Colorado,socsec,1997,156353.05252767558,222934.625,0.20548352599143982
Connecticut,socsec,1997,134440.1640134323,191690.328125,0.2242674082517624
Delaware,socsec,1997,36127.75371117963,51512.44140625,0.26161593198776245
District of Columbia,socsec,1997,23373.86494925839,33327.421875,0.2622925937175751
Florida,socsec,1997,725088.2670409335,1033860.75,0.2808424234390259
Georgia,socsec,1997,400435.5708842394,570957.5625,0.2662123441696167
Hawaii,socsec,1997,48279.32212756861,68838.6484375,0.21220166981220245
Idaho,socsec,1997,51182.271877554005,72977.796875,0.1920534074306488
Illinois,socsec,1997,519825.55630882503,741188.75,0.21857792139053345
Indiana,socsec,1997,274670.6120014861,391636.6875,0.2405070811510086
Iowa,socsec,1997,105638.21129929094,150623.3125,0.19435140490531921
Kansas,socsec,1997,106729.88566403299,152179.875,0.20480848848819733
Kentucky,socsec,1997,220880.5891734144,314940.65625,0.2969888746738434
Louisiana,socsec,1997,283112.70299792796,403673.78125,0.3078576922416687
Maine,socsec,1997,53367.390108770036,76093.4296875,0.23612506687641144
Maryland,socsec,1997,233309.1848795729,332661.875,0.24034439027309418
Massachusetts,socsec,1997,235232.74403855915,335404.5625,0.2155771106481552
Michigan,socsec,1997,486665.12510071194,693907.1875,0.2548460066318512
Minnesota,socsec,1997,160040.11508195975,228191.796875,0.17116738855838776
Mississippi,socsec,1997,201241.6421294897,286938.625,0.34946614503860474
Missouri,socsec,1997,281969.74439206097,402044.09375,0.2683444321155548
Montana,socsec,1997,42721.76246549344,60914.453125,0.24695615470409393
Nebraska,socsec,1997,59608.484761026084,84992.234375,0.1788007766008377
Nevada,socsec,1997,74950.75585904016,106867.8828125,0.22994159162044525
New Hampshire,socsec,1997,51882.96492552264,73976.875,0.23239052295684814
New Jersey,socsec,1997,354676.4080710153,505712.25,0.23773689568042755
New Mexico,socsec,1997,93502.3080535099,133319.453125,0.24616624414920807
New York,socsec,1997,806536.0568106226,1149992.375,0.23400935530662537
North Carolina,socsec,1997,370876.6035657939,528811.1875,0.2691453695297241
North Dakota,socsec,1997,21334.016450008694,30418.919921875,0.17091970145702362
Ohio,socsec,1997,474286.1266193128,676256.75,0.22123311460018158
Oklahoma,socsec,1997,166719.62103930765,237715.71875,0.25173377990722656
Oregon,socsec,1997,137007.15071151056,195350.453125,0.22282551229000092
Pennsylvania,socsec,1997,487341.3365559623,694871.375,0.22365057468414307
Rhode Island,socsec,1997,39385.60512293462,56157.62109375,0.21887409687042236
South Carolina,socsec,1997,222612.71779434461,317410.40625,0.2997344732284546
South Dakota,socsec,1997,32786.78740142046,46748.75390625,0.21437498927116394
Tennessee,socsec,1997,287841.2622266649,410415.9375,0.2857586145401001
Texas,socsec,1997,905194.8717520137,1290664.25,0.21690720319747925
Utah,socsec,1997,91657.46707011841,130689,0.1754349023103714
Vermont,socsec,1997,24760.9617663006,35305.19921875,0.22298631072044373
Virginia,socsec,1997,290361.47511000716,414009.375,0.23344896733760834
Washington,socsec,1997,216485.7185050032,308674.28125,0.19896459579467773
West Virginia,socsec,1997,104608.1973934567,149154.6875,0.3347570598125458
Wisconsin,socsec,1997,200223.04940974142,285486.28125,0.1986979842185974
Wyoming,socsec,1997,22921.21202830189,32682.009765625,0.22942310571670532
Alabama,fedSSI,1997,128645.01084,183427.359375,0.15449532866477966
Alaska,fedSSI,1997,4678.1592,6670.3125,0.03387957438826561
Arizona,fedSSI,1997,60955.206,86912.4453125,0.06668547540903091
Arkansas,fedSSI,1997,76165.97604,108600.59375,0.15116840600967407
California,fedSSI,1997,307368.8475344208,438259.1875,0.04584912210702896
Colorado,fedSSI,1997,42516.112799999995,60621.2265625,0.055875856429338455
Connecticut,fedSSI,1997,26299.839119999997,37499.39453125,0.04387228190898895
Delaware,fedSSI,1997,11825.694720000001,16861.5625,0.08563472330570221
District of Columbia,fedSSI,1997,13946.815200000001,19885.9453125,0.15650583803653717
Florida,fedSSI,1997,292188.624,416614.59375,0.11317100375890732
Georgia,fedSSI,1997,136657.48992000002,194851.890625,0.0908508449792862
Hawaii,fedSSI,1997,5102.339040000001,7275.12548828125,0.022426266223192215
Idaho,fedSSI,1997,15139.114559999998,21585.974609375,0.05680713802576065
Illinois,fedSSI,1997,213840.20916,304902.1875,0.08991621434688568
Indiana,fedSSI,1997,85669.632,122151.296875,0.07501404732465744
Iowa,fedSSI,1997,27259.21152,38867.30859375,0.0501510426402092
Kansas,fedSSI,1997,32364.772200000003,46147.02734375,0.06210612878203392
Kentucky,fedSSI,1997,109605.89315999999,156280.609375,0.1473725289106369
Louisiana,fedSSI,1997,163643.724,233329.96875,0.17794671654701233
Maine,fedSSI,1997,12757.09968,18189.599609375,0.056444037705659866
Maryland,fedSSI,1997,63392.787840000005,90388.0546875,0.06530433148145676
Massachusetts,fedSSI,1997,68785.71566000074,98077.5078125,0.06303809583187103
Michigan,fedSSI,1997,191336.7564,272815.84375,0.10019499808549881
Minnesota,fedSSI,1997,48793.8936,69572.34375,0.05218643322587013
Mississippi,fedSSI,1997,106124.24856000001,151316.328125,0.1842900514602661
Missouri,fedSSI,1997,89763.48,127988.4765625,0.08542594313621521
Montana,fedSSI,1997,10031.67264,14303.572265625,0.057988788932561874
Nebraska,fedSSI,1997,18103.1028,25812.150390625,0.05430181324481964
Nevada,fedSSI,1997,16938.97296,24152.287109375,0.051967114210128784
New Hampshire,fedSSI,1997,8173.70232,11654.40234375,0.03661107271909714
New Jersey,fedSSI,1997,93825.05961783712,133779.640625,0.06289022415876389
New Mexico,fedSSI,1997,29576.9508,42172.03515625,0.07786808907985687
New York,fedSSI,1997,322706.36753539526,460128.0625,0.09363041818141937
North Carolina,fedSSI,1997,140721.62292000002,200646.6875,0.1021217554807663
North Dakota,fedSSI,1997,5123.04408,7304.6474609375,0.041043803095817566
Ohio,fedSSI,1997,241373.07360000003,344159.6875,0.11258966475725174
Oklahoma,fedSSI,1997,55846.37040000001,79628.0625,0.0843237116932869
Oregon,fedSSI,1997,31755.661679999997,45278.53125,0.051646728068590164
Pennsylvania,fedSSI,1997,214314.29784,305578.15625,0.0983530655503273
Rhode Island,fedSSI,1997,15790.300559999998,22514.462890625,0.08775002509355545
South Carolina,fedSSI,1997,81571.80960000001,116308.453125,0.10983147472143173
South Dakota,fedSSI,1997,11243.8656,16031.9677734375,0.07351753115653992
Tennessee,fedSSI,1997,108608.60435999998,154858.625,0.10782277584075928
Texas,fedSSI,1997,250033.971,356508.75,0.05991435423493385
Utah,fedSSI,1997,18265.5246,26043.73828125,0.03496071323752403
Vermont,fedSSI,1997,5556.256484162643,7922.33984375,0.0500372014939785
Virginia,fedSSI,1997,101758.593,145091.59375,0.08181332051753998
Washington,fedSSI,1997,59610.768,84995.4921875,0.054786212742328644
West Virginia,fedSSI,1997,39933.9072,56939.4140625,0.12779264152050018
Wisconsin,fedSSI,1997,90578.79936,129150.9921875,0.08988887816667557
Wyoming,fedSSI,1997,4876.885439999999,6953.66455078125,0.04881374537944794
Alabama,fedEITC,1997,777301,1108307.875,0.9334942698478699
Alaska,fedEITC,1997,37444,53389.19921875,0.2711722254753113
Arizona,fedEITC,1997,540008,769965.6875,0.5907729864120483
Arkansas,fedEITC,1997,421488,600975,0.8365371823310852
California,fedEITC,1997,3678384,5244791.5,0.54869145154953
Colorado,fedEITC,1997,334125,476409.21875,0.43911638855934143
Connecticut,fedEITC,1997,196440,280092.25,0.3276929259300232
Delaware,fedEITC,1997,76212,108666.2109375,0.5518824458122253
District of Columbia,fedEITC,1997,79636,113548.296875,0.8936448097229004
Florida,fedEITC,1997,1997956,2848768,0.773851752281189
Georgia,fedEITC,1997,1153161,1644224.5,0.7666293382644653
Hawaii,fedEITC,1997,81529,116247.4140625,0.3583436906337738
Idaho,fedEITC,1997,124412,177391.765625,0.4668363928794861
Illinois,fedEITC,1997,1126013,1605515.75,0.4734695255756378
Indiana,fedEITC,1997,546748,779575.875,0.4787434935569763
Iowa,fedEITC,1997,212169,302519.3125,0.3903449773788452
Kansas,fedEITC,1997,216463,308641.875,0.41538000106811523
Kentucky,fedEITC,1997,453628,646801.5,0.6099334359169006
Louisiana,fedEITC,1997,852446,1215452.625,0.9269525408744812
Maine,fedEITC,1997,112697,160688.03125,0.4986300766468048
Maryland,fedEITC,1997,490921,699975.4375,0.5057242512702942
Massachusetts,fedEITC,1997,367706,524290.375,0.3369811177253723
Michigan,fedEITC,1997,826354,1178249.625,0.43272677063941956
Minnesota,fedEITC,1997,295830,421806.625,0.3163984715938568
Mississippi,fedEITC,1997,636843,908037,1.1059097051620483
Missouri,fedEITC,1997,590464,841907.9375,0.5619316697120667
Montana,fedEITC,1997,94821,135199.6875,0.5481194257736206
Nebraska,fedEITC,1997,138134,196957.15625,0.41434481739997864
Nevada,fedEITC,1997,176939,252286.921875,0.542831540107727
New Hampshire,fedEITC,1997,77268,110171.8984375,0.3460933566093445
New Jersey,fedEITC,1997,653969,932456,0.4383504390716553
New Mexico,fedEITC,1997,276693,394520.28125,0.7284576296806335
New York,fedEITC,1997,1885239,2688051.5,0.5469855070114136
North Carolina,fedEITC,1997,1029859,1468415.5,0.7473692893981934
North Dakota,fedEITC,1997,52612,75016.359375,0.42150652408599854
Ohio,fedEITC,1997,1008230,1437575.875,0.4702938497066498
Oklahoma,fedEITC,1997,443442,632277.875,0.6695631742477417
Oregon,fedEITC,1997,289491,412768.21875,0.47082197666168213
Pennsylvania,fedEITC,1997,980167,1397562.5,0.4498180150985718
Rhode Island,fedEITC,1997,80759,115149.515625,0.44879475235939026
South Carolina,fedEITC,1997,615850,878104.3125,0.8292044401168823
South Dakota,fedEITC,1997,70969,101190.53125,0.4640277624130249
Tennessee,fedEITC,1997,759032,1082259.125,0.7535400986671448
Texas,fedEITC,1997,3212454,4580449.5,0.7697838544845581
Utah,fedEITC,1997,165649,236189.171875,0.31705671548843384
Vermont,fedEITC,1997,49308,70305.3828125,0.44404613971710205
Virginia,fedEITC,1997,670120,955484.75,0.5387726426124573
Washington,fedEITC,1997,418207,596296.8125,0.3843597173690796
West Virginia,fedEITC,1997,201410,287178.6875,0.6445327997207642
Wisconsin,fedEITC,1997,369134,526326.5,0.3663223683834076
Wyoming,fedEITC,1997,47737,68065.3828125,0.4778093993663788
Alabama,CTC,1997,0,0,0
Alaska,CTC,1997,0,0,0
Arizona,CTC,1997,0,0,0
Arkansas,CTC,1997,0,0,0
California,CTC,1997,0,0,0
Colorado,CTC,1997,0,0,0
Connecticut,CTC,1997,0,0,0
Delaware,CTC,1997,0,0,0
District of Columbia,CTC,1997,0,0,0
Florida,CTC,1997,0,0,0
Georgia,CTC,1997,0,0,0
Hawaii,CTC,1997,0,0,0
Idaho,CTC,1997,0,0,0
Illinois,CTC,1997,0,0,0
Indiana,CTC,1997,0,0,0
Iowa,CTC,1997,0,0,0
Kansas,CTC,1997,0,0,0
Kentucky,CTC,1997,0,0,0
Louisiana,CTC,1997,0,0,0
Maine,CTC,1997,0,0,0
Maryland,CTC,1997,0,0,0
Massachusetts,CTC,1997,0,0,0
Michigan,CTC,1997,0,0,0
Minnesota,CTC,1997,0,0,0
Mississippi,CTC,1997,0,0,0
Missouri,CTC,1997,0,0,0
Montana,CTC,1997,0,0,0
Nebraska,CTC,1997,0,0,0
Nevada,CTC,1997,0,0,0
New Hampshire,CTC,1997,0,0,0
New Jersey,CTC,1997,0,0,0
New Mexico,CTC,1997,0,0,0
New York,CTC,1997,0,0,0
North Carolina,CTC,1997,0,0,0
North Dakota,CTC,1997,0,0,0
Ohio,CTC,1997,0,0,0
Oklahoma,CTC,1997,0,0,0
Oregon,CTC,1997,0,0,0
Pennsylvania,CTC,1997,0,0,0
Rhode Island,CTC,1997,0,0,0
South Carolina,CTC,1997,0,0,0
South Dakota,CTC,1997,0,0,0
Tennessee,CTC,1997,0,0,0
Texas,CTC,1997,0,0,0
Utah,CTC,1997,0,0,0
Vermont,CTC,1997,0,0,0
Virginia,CTC,1997,0,0,0
Washington,CTC,1997,0,0,0
West Virginia,CTC,1997,0,0,0
Wisconsin,CTC,1997,0,0,0
Wyoming,CTC,1997,0,0,0
Alabama,addCC,1997,0,0,0
Alaska,addCC,1997,0,0,0
Arizona,addCC,1997,0,0,0
Arkansas,addCC,1997,0,0,0
California,addCC,1997,0,0,0
Colorado,addCC,1997,0,0,0
Connecticut,addCC,1997,0,0,0
Delaware,addCC,1997,0,0,0
District of Columbia,addCC,1997,0,0,0
Florida,addCC,1997,0,0,0
Georgia,addCC,1997,0,0,0
Hawaii,addCC,1997,0,0,0
Idaho,addCC,1997,0,0,0
Illinois,addCC,1997,0,0,0
Indiana,addCC,1997,0,0,0
Iowa,addCC,1997,0,0,0
Kansas,addCC,1997,0,0,0
Kentucky,addCC,1997,0,0,0
Louisiana,addCC,1997,0,0,0
Maine,addCC,1997,0,0,0
Maryland,addCC,1997,0,0,0
Massachusetts,addCC,1997,0,0,0
Michigan,addCC,1997,0,0,0
Minnesota,addCC,1997,0,0,0
Mississippi,addCC,1997,0,0,0
Missouri,addCC,1997,0,0,0
Montana,addCC,1997,0,0,0
Nebraska,addCC,1997,0,0,0
Nevada,addCC,1997,0,0,0
New Hampshire,addCC,1997,0,0,0
New Jersey,addCC,1997,0,0,0
New Mexico,addCC,1997,0,0,0
New York,addCC,1997,0,0,0
North Carolina,addCC,1997,0,0,0
North Dakota,addCC,1997,0,0,0
Ohio,addCC,1997,0,0,0
Oklahoma,addCC,1997,0,0,0
Oregon,addCC,1997,0,0,0
Pennsylvania,addCC,1997,0,0,0
Rhode Island,addCC,1997,0,0,0
South Carolina,addCC,1997,0,0,0
South Dakota,addCC,1997,0,0,0
Tennessee,addCC,1997,0,0,0
Texas,addCC,1997,0,0,0
Utah,addCC,1997,0,0,0
Vermont,addCC,1997,0,0,0
Virginia,addCC,1997,0,0,0
Washington,addCC,1997,0,0,0
West Virginia,addCC,1997,0,0,0
Wisconsin,addCC,1997,0,0,0
Wyoming,addCC,1997,0,0,0
Alabama,stateEITC,1997,0,0,0
Alaska,stateEITC,1997,0,0,0
Arizona,stateEITC,1997,0,0,0
Arkansas,stateEITC,1997,0,0,0
California,stateEITC,1997,0,0,0
Colorado,stateEITC,1997,0,0,0
Connecticut,stateEITC,1997,0,0,0
Delaware,stateEITC,1997,0,0,0
District of Columbia,stateEITC,1997,0,0,0
Florida,stateEITC,1997,0,0,0
Georgia,stateEITC,1997,0,0,0
Hawaii,stateEITC,1997,0,0,0
Idaho,stateEITC,1997,0,0,0
Illinois,stateEITC,1997,0,0,0
Indiana,stateEITC,1997,0,0,0
Iowa,stateEITC,1997,11584.427734375,16517.5546875,0.021312836557626724
Kansas,stateEITC,1997,0,0,0
Kentucky,stateEITC,1997,0,0,0
Louisiana,stateEITC,1997,0,0,0
Maine,stateEITC,1997,0,0,0
Maryland,stateEITC,1997,206186.8125,293989.65625,0.21240416169166565
Massachusetts,stateEITC,1997,33093.54296875,47186.140625,0.030328303575515747
Michigan,stateEITC,1997,0,0,0
Minnesota,stateEITC,1997,39937.05078125,56943.89453125,0.042713794857263565
Mississippi,stateEITC,1997,0,0,0
Missouri,stateEITC,1997,0,0,0
Montana,stateEITC,1997,0,0,0
Nebraska,stateEITC,1997,0,0,0
Nevada,stateEITC,1997,0,0,0
New Hampshire,stateEITC,1997,0,0,0
New Jersey,stateEITC,1997,0,0,0
New Mexico,stateEITC,1997,0,0,0
New York,stateEITC,1997,339343.03125,483849.28125,0.09845739603042603
North Carolina,stateEITC,1997,0,0,0
North Dakota,stateEITC,1997,0,0,0
Ohio,stateEITC,1997,0,0,0
Oklahoma,stateEITC,1997,0,0,0
Oregon,stateEITC,1997,12158.6220703125,17336.265625,0.019774524495005608
Pennsylvania,stateEITC,1997,0,0,0
Rhode Island,stateEITC,1997,18655.328125,26599.537109375,0.1036715880036354
South Carolina,stateEITC,1997,0,0,0
South Dakota,stateEITC,1997,0,0,0
Tennessee,stateEITC,1997,0,0,0
Texas,stateEITC,1997,0,0,0
Utah,stateEITC,1997,0,0,0
Vermont,stateEITC,1997,11094.2998046875,15818.7099609375,0.09991037845611572
Virginia,stateEITC,1997,0,0,0
Washington,stateEITC,1997,0,0,0
West Virginia,stateEITC,1997,0,0,0
Wisconsin,stateEITC,1997,60760.80078125,86635.2578125,0.060297995805740356
Wyoming,stateEITC,1997,0,0,0
Alabama,unemp,1997,279459,398464.15625,0.33561432361602783
Alaska,unemp,1997,137851,196553.640625,0.9983271360397339
Arizona,unemp,1997,211300,301280.25,0.2311638593673706
Arkansas,unemp,1997,260884,371979.15625,0.5177825689315796
