"id","name","uni_id","uni_name","notability","link","image_link"
"C7","Pierce Hawthorne","C","Community",32.6,"https://openpsychometrics.org/tests/characters/stats/C/7","https://openpsychometrics.org/tests/characters/test-resources/pics/C/7.jpg"
"C10","Ian Duncan","C","Community",22.9,"https://openpsychometrics.org/tests/characters/stats/C/10","https://openpsychometrics.org/tests/characters/test-resources/pics/C/10.jpg"
"WV1","Wanda Maximoff","WV","WandaVision",91.2,"https://openpsychometrics.org/tests/characters/stats/WV/1","https://openpsychometrics.org/tests/characters/test-resources/pics/WV/1.jpg"
"WV2","Vision","WV","WandaVision",86.2,"https://openpsychometrics.org/tests/characters/stats/WV/2","https://openpsychometrics.org/tests/characters/test-resources/pics/WV/2.jpg"
"WV3","Agatha Harkness","WV","WandaVision",74.2,"https://openpsychometrics.org/tests/characters/stats/WV/3","https://openpsychometrics.org/tests/characters/test-resources/pics/WV/3.jpg"
"MASH1","Benjamin 'Hawkeye' Pierce","MASH","M*A*S*H",84.9,"https://openpsychometrics.org/tests/characters/stats/MASH/1","https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/1.jpg"
"MASH4","Francis Mulcahy","MASH","M*A*S*H",77.2,"https://openpsychometrics.org/tests/characters/stats/MASH/4","https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/4.jpg"
"MASH6","Walter 'Radar' O'Reilly","MASH","M*A*S*H",75.3,"https://openpsychometrics.org/tests/characters/stats/MASH/6","https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/6.jpg"
"MASH2","Margaret 'Hot Lips' Houlihan","MASH","M*A*S*H",74.7,"https://openpsychometrics.org/tests/characters/stats/MASH/2","https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/2.jpg"
"MASH3","Maxwell Klinger","MASH","M*A*S*H",60.6,"https://openpsychometrics.org/tests/characters/stats/MASH/3","https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/3.jpg"
"MASH5","Frank Burns","MASH","M*A*S*H",39.1,"https://openpsychometrics.org/tests/characters/stats/MASH/5","https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/5.jpg"
"D1","Dexter Morgan","D","Dexter",90.4,"https://openpsychometrics.org/tests/characters/stats/D/1","https://openpsychometrics.org/tests/characters/test-resources/pics/D/1.jpg"
"D3","Debra Morgan","D","Dexter",79.5,"https://openpsychometrics.org/tests/characters/stats/D/3","https://openpsychometrics.org/tests/characters/test-resources/pics/D/3.jpg"
"D7","Harry Morgan","D","Dexter",78.8,"https://openpsychometrics.org/tests/characters/stats/D/7","https://openpsychometrics.org/tests/characters/test-resources/pics/D/7.jpg"
"D6","Angel Batista","D","Dexter",67.7,"https://openpsychometrics.org/tests/characters/stats/D/6","https://openpsychometrics.org/tests/characters/test-resources/pics/D/6.jpg"
"D2","Rita Bennett","D","Dexter",65.3,"https://openpsychometrics.org/tests/characters/stats/D/2","https://openpsychometrics.org/tests/characters/test-resources/pics/D/2.jpg"
"D4","James Doakes","D","Dexter",61,"https://openpsychometrics.org/tests/characters/stats/D/4","https://openpsychometrics.org/tests/characters/test-resources/pics/D/4.jpg"
"D5","Maria LaGuerta","D","Dexter",60.3,"https://openpsychometrics.org/tests/characters/stats/D/5","https://openpsychometrics.org/tests/characters/test-resources/pics/D/5.jpg"
"D10","Joey Quinn","D","Dexter",53.7,"https://openpsychometrics.org/tests/characters/stats/D/10","https://openpsychometrics.org/tests/characters/test-resources/pics/D/10.jpg"
"D9","Thomas Matthews","D","Dexter",52.6,"https://openpsychometrics.org/tests/characters/stats/D/9","https://openpsychometrics.org/tests/characters/test-resources/pics/D/9.jpg"
"D8","Vince Masuka","D","Dexter",47.2,"https://openpsychometrics.org/tests/characters/stats/D/8","https://openpsychometrics.org/tests/characters/test-resources/pics/D/8.jpg"
"SCDL1","Olivia Pope","SCDL","Scandal",94.6,"https://openpsychometrics.org/tests/characters/stats/SCDL/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/1.jpg"
"SCDL8","Fitzgerald Grant","SCDL","Scandal",81,"https://openpsychometrics.org/tests/characters/stats/SCDL/8","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/8.jpg"
"SCDL4","Huck","SCDL","Scandal",79.2,"https://openpsychometrics.org/tests/characters/stats/SCDL/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/4.jpg"
"SCDL10","Rowan Pope","SCDL","Scandal",76.9,"https://openpsychometrics.org/tests/characters/stats/SCDL/10","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/10.jpg"
"SCDL9","Jake Ballard","SCDL","Scandal",75.6,"https://openpsychometrics.org/tests/characters/stats/SCDL/9","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/9.jpg"
"SCDL7","Mellie Grant","SCDL","Scandal",72.7,"https://openpsychometrics.org/tests/characters/stats/SCDL/7","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/7.jpg"
"SCDL5","Cyrus Beene","SCDL","Scandal",70.6,"https://openpsychometrics.org/tests/characters/stats/SCDL/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/5.jpg"
"SCDL2","Abby Whelan","SCDL","Scandal",70.5,"https://openpsychometrics.org/tests/characters/stats/SCDL/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/2.jpg"
"SCDL6","David Rosen","SCDL","Scandal",64.4,"https://openpsychometrics.org/tests/characters/stats/SCDL/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/6.jpg"
"SCDL3","Quinn Perkins","SCDL","Scandal",54.1,"https://openpsychometrics.org/tests/characters/stats/SCDL/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SCDL/3.jpg"
"VK5","Ragnar Lothbrok","VK","Vikings",94.9,"https://openpsychometrics.org/tests/characters/stats/VK/5","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/5.jpg"
"VK1","Lagertha","VK","Vikings",91.5,"https://openpsychometrics.org/tests/characters/stats/VK/1","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/1.jpg"
"VK3","Floki","VK","Vikings",84.6,"https://openpsychometrics.org/tests/characters/stats/VK/3","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/3.jpg"
"VK2","Bjorn Lothbrok","VK","Vikings",84.1,"https://openpsychometrics.org/tests/characters/stats/VK/2","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/2.jpg"
"VK7","Ivar Ragnarsson","VK","Vikings",71.7,"https://openpsychometrics.org/tests/characters/stats/VK/7","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/7.jpg"
"VK8","Harald Finehair","VK","Vikings",60.9,"https://openpsychometrics.org/tests/characters/stats/VK/8","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/8.jpg"
"VK6","Rollo Sigurdsson","VK","Vikings",57,"https://openpsychometrics.org/tests/characters/stats/VK/6","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/6.jpg"
"VK4","Torvi","VK","Vikings",50.9,"https://openpsychometrics.org/tests/characters/stats/VK/4","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/4.jpg"
"VK10","Judith of Northumbria","VK","Vikings",49.2,"https://openpsychometrics.org/tests/characters/stats/VK/10","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/10.jpg"
"VK9","Ubbe Ragnarsson","VK","Vikings",42.4,"https://openpsychometrics.org/tests/characters/stats/VK/9","https://openpsychometrics.org/tests/characters/test-resources/pics/VK/9.jpg"
"TWCH2","Ciri","TWCH","The Witcher",95.4,"https://openpsychometrics.org/tests/characters/stats/TWCH/2","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/2.jpg"
"TWCH3","Yennefer","TWCH","The Witcher",94.5,"https://openpsychometrics.org/tests/characters/stats/TWCH/3","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/3.jpg"
"TWCH1","Geralt of Rivia","TWCH","The Witcher",90.4,"https://openpsychometrics.org/tests/characters/stats/TWCH/1","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/1.jpg"
"TWCH6","Tissaia","TWCH","The Witcher",69.4,"https://openpsychometrics.org/tests/characters/stats/TWCH/6","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/6.jpg"
"TWCH9","Jaskier","TWCH","The Witcher",66.1,"https://openpsychometrics.org/tests/characters/stats/TWCH/9","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/9.jpg"
"TWCH8","Triss","TWCH","The Witcher",64.9,"https://openpsychometrics.org/tests/characters/stats/TWCH/8","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/8.jpg"
"TWCH10","Istredd","TWCH","The Witcher",62.9,"https://openpsychometrics.org/tests/characters/stats/TWCH/10","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/10.jpg"
"TWCH4","Fringilla","TWCH","The Witcher",55.9,"https://openpsychometrics.org/tests/characters/stats/TWCH/4","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/4.jpg"
"TWCH7","Dara","TWCH","The Witcher",51.5,"https://openpsychometrics.org/tests/characters/stats/TWCH/7","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/7.jpg"
"TWCH5","Cahir","TWCH","The Witcher",50.1,"https://openpsychometrics.org/tests/characters/stats/TWCH/5","https://openpsychometrics.org/tests/characters/test-resources/pics/TWCH/5.jpg"
"SL1","Sherlock Holmes","SL","Sherlock",89.9,"https://openpsychometrics.org/tests/characters/stats/SL/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SL/1.jpg"
"SL2","Dr. John Watson","SL","Sherlock",83.7,"https://openpsychometrics.org/tests/characters/stats/SL/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SL/2.jpg"
"SL5","Mycroft Holmes","SL","Sherlock",72.2,"https://openpsychometrics.org/tests/characters/stats/SL/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SL/5.jpg"
"SL4","Mrs. Hudson","SL","Sherlock",67,"https://openpsychometrics.org/tests/characters/stats/SL/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SL/4.jpg"
"SL3","D.I. Greg Lestrade","SL","Sherlock",54.7,"https://openpsychometrics.org/tests/characters/stats/SL/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SL/3.jpg"
"SL6","Molly Hooper","SL","Sherlock",54.6,"https://openpsychometrics.org/tests/characters/stats/SL/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SL/6.jpg"
"SE3","Maeve Wiley","SE","Sex Education",82.7,"https://openpsychometrics.org/tests/characters/stats/SE/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/3.jpg"
"SE2","Jean Milburn","SE","Sex Education",82.3,"https://openpsychometrics.org/tests/characters/stats/SE/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/2.jpg"
"SE4","Eric Effiong","SE","Sex Education",80.7,"https://openpsychometrics.org/tests/characters/stats/SE/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/4.jpg"
"SE7","Aimee Gibbs","SE","Sex Education",77,"https://openpsychometrics.org/tests/characters/stats/SE/7","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/7.jpg"
"SE1","Otis Milburn","SE","Sex Education",73.1,"https://openpsychometrics.org/tests/characters/stats/SE/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/1.jpg"
"SE5","Adam Groff","SE","Sex Education",69.2,"https://openpsychometrics.org/tests/characters/stats/SE/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/5.jpg"
"SE6","Jackson Marchetti","SE","Sex Education",63,"https://openpsychometrics.org/tests/characters/stats/SE/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/6.jpg"
"SE9","Lily Iglehart","SE","Sex Education",54.8,"https://openpsychometrics.org/tests/characters/stats/SE/9","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/9.jpg"
"SE10","Ola Nyman","SE","Sex Education",51.1,"https://openpsychometrics.org/tests/characters/stats/SE/10","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/10.jpg"
"SE8","Michael Groff","SE","Sex Education",48.8,"https://openpsychometrics.org/tests/characters/stats/SE/8","https://openpsychometrics.org/tests/characters/test-resources/pics/SE/8.jpg"
"GLEE6","Santana Lopez","GLEE","Glee",83.6,"https://openpsychometrics.org/tests/characters/stats/GLEE/6","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/6.jpg"
"GLEE8","Mercedes Jones","GLEE","Glee",77.5,"https://openpsychometrics.org/tests/characters/stats/GLEE/8","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/8.jpg"
"GLEE2","Sue Sylvester","GLEE","Glee",76.2,"https://openpsychometrics.org/tests/characters/stats/GLEE/2","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/2.jpg"
"GLEE1","Kurt Hummel","GLEE","Glee",74.7,"https://openpsychometrics.org/tests/characters/stats/GLEE/1","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/1.jpg"
"GLEE3","Rachel Berry","GLEE","Glee",62.1,"https://openpsychometrics.org/tests/characters/stats/GLEE/3","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/3.jpg"
"GLEE10","Brittany Pierce","GLEE","Glee",62.1,"https://openpsychometrics.org/tests/characters/stats/GLEE/10","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/10.jpg"
"GLEE9","Noah Puckerman","GLEE","Glee",52.5,"https://openpsychometrics.org/tests/characters/stats/GLEE/9","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/9.jpg"
"GLEE4","Will Schuester","GLEE","Glee",49.1,"https://openpsychometrics.org/tests/characters/stats/GLEE/4","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/4.jpg"
"GLEE5","Artie Abrams","GLEE","Glee",46.1,"https://openpsychometrics.org/tests/characters/stats/GLEE/5","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/5.jpg"
"GLEE7","Tina Cohen-Chang","GLEE","Glee",32.7,"https://openpsychometrics.org/tests/characters/stats/GLEE/7","https://openpsychometrics.org/tests/characters/test-resources/pics/GLEE/7.jpg"
"MG2","Regina George","MG","Mean Girls",76,"https://openpsychometrics.org/tests/characters/stats/MG/2","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/2.jpg"
"MG1","Cady Heron","MG","Mean Girls",71.4,"https://openpsychometrics.org/tests/characters/stats/MG/1","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/1.jpg"
"MG5","Janis Ian","MG","Mean Girls",68.7,"https://openpsychometrics.org/tests/characters/stats/MG/5","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/5.jpg"
"MG6","Damian Leigh","MG","Mean Girls",67.8,"https://openpsychometrics.org/tests/characters/stats/MG/6","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/6.jpg"
"MG8","Ms. Sharon Norbury","MG","Mean Girls",57.4,"https://openpsychometrics.org/tests/characters/stats/MG/8","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/8.jpg"
"MG4","Karen Smith","MG","Mean Girls",53.3,"https://openpsychometrics.org/tests/characters/stats/MG/4","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/4.jpg"
"MG7","Aaron Samuels","MG","Mean Girls",49.7,"https://openpsychometrics.org/tests/characters/stats/MG/7","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/7.jpg"
"MG3","Gretchen Wieners","MG","Mean Girls",49.6,"https://openpsychometrics.org/tests/characters/stats/MG/3","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/3.jpg"
"MG9","June George","MG","Mean Girls",40.4,"https://openpsychometrics.org/tests/characters/stats/MG/9","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/9.jpg"
"MG10","Betsy Heron","MG","Mean Girls",25.5,"https://openpsychometrics.org/tests/characters/stats/MG/10","https://openpsychometrics.org/tests/characters/test-resources/pics/MG/10.jpg"
"CXG1","Rebecca Bunch","CXG","Craze Ex-Girlfriend",74.2,"https://openpsychometrics.org/tests/characters/stats/CXG/1","https://openpsychometrics.org/tests/characters/test-resources/pics/CXG/1.jpg"
"CXG2","Paula Proctor","CXG","Craze Ex-Girlfriend",71.9,"https://openpsychometrics.org/tests/characters/stats/CXG/2","https://openpsychometrics.org/tests/characters/test-resources/pics/CXG/2.jpg"
"CXG3","Josh Chan","CXG","Craze Ex-Girlfriend",55.7,"https://openpsychometrics.org/tests/characters/stats/CXG/3","https://openpsychometrics.org/tests/characters/test-resources/pics/CXG/3.jpg"
"WE1","Wynonna Earp","WE","Wynonna Earp",91.2,"https://openpsychometrics.org/tests/characters/stats/WE/1","https://openpsychometrics.org/tests/characters/test-resources/pics/WE/1.jpg"
"WE3","Waverly Earp","WE","Wynonna Earp",88,"https://openpsychometrics.org/tests/characters/stats/WE/3","https://openpsychometrics.org/tests/characters/test-resources/pics/WE/3.jpg"
"WE4","Nicole Haught","WE","Wynonna Earp",79.6,"https://openpsychometrics.org/tests/characters/stats/WE/4","https://openpsychometrics.org/tests/characters/test-resources/pics/WE/4.jpg"
"WE2","Doc Holliday","WE","Wynonna Earp",74.1,"https://openpsychometrics.org/tests/characters/stats/WE/2","https://openpsychometrics.org/tests/characters/test-resources/pics/WE/2.jpg"
"WE5","Jeremy Chetri","WE","Wynonna Earp",53.4,"https://openpsychometrics.org/tests/characters/stats/WE/5","https://openpsychometrics.org/tests/characters/test-resources/pics/WE/5.jpg"
"KE1","Villanelle","KE","Killing Eve",95,"https://openpsychometrics.org/tests/characters/stats/KE/1","https://openpsychometrics.org/tests/characters/test-resources/pics/KE/1.jpg"
"KE2","Eve Polastri","KE","Killing Eve",91.1,"https://openpsychometrics.org/tests/characters/stats/KE/2","https://openpsychometrics.org/tests/characters/test-resources/pics/KE/2.jpg"
"KE3","Carolyn Martens","KE","Killing Eve",77.4,"https://openpsychometrics.org/tests/characters/stats/KE/3","https://openpsychometrics.org/tests/characters/test-resources/pics/KE/3.jpg"
"KE4","Konstantin","KE","Killing Eve",73,"https://openpsychometrics.org/tests/characters/stats/KE/4","https://openpsychometrics.org/tests/characters/test-resources/pics/KE/4.jpg"
"KE6","Kenny Stowton","KE","Killing Eve",59.3,"https://openpsychometrics.org/tests/characters/stats/KE/6","https://openpsychometrics.org/tests/characters/test-resources/pics/KE/6.jpg"
"KE5","Niko Polastri","KE","Killing Eve",22.8,"https://openpsychometrics.org/tests/characters/stats/KE/5","https://openpsychometrics.org/tests/characters/test-resources/pics/KE/5.jpg"
"ARC1","Vi","ARC","Arcane",91.1,"https://openpsychometrics.org/tests/characters/stats/ARC/1","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/1.jpg"
"ARC6","Silco","ARC","Arcane",85.1,"https://openpsychometrics.org/tests/characters/stats/ARC/6","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/6.jpg"
"ARC5","Viktor","ARC","Arcane",83.4,"https://openpsychometrics.org/tests/characters/stats/ARC/5","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/5.jpg"
"ARC2","Powder","ARC","Arcane",83.2,"https://openpsychometrics.org/tests/characters/stats/ARC/2","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/2.jpg"
"ARC9","Vander","ARC","Arcane",82.9,"https://openpsychometrics.org/tests/characters/stats/ARC/9","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/9.jpg"
"ARC10","Ekko","ARC","Arcane",78.7,"https://openpsychometrics.org/tests/characters/stats/ARC/10","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/10.jpg"
"ARC4","Caitlyn Kiramman","ARC","Arcane",77.6,"https://openpsychometrics.org/tests/characters/stats/ARC/4","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/4.jpg"
"ARC8","Cecil B. Heimerdinger","ARC","Arcane",75.3,"https://openpsychometrics.org/tests/characters/stats/ARC/8","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/8.jpg"
"ARC3","Jayce Talis","ARC","Arcane",73.5,"https://openpsychometrics.org/tests/characters/stats/ARC/3","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/3.jpg"
"ARC7","Mel Medarda","ARC","Arcane",73.2,"https://openpsychometrics.org/tests/characters/stats/ARC/7","https://openpsychometrics.org/tests/characters/test-resources/pics/ARC/7.jpg"
"PC1","Jack Sparrow","PC","Pirates of the Carribean",89.5,"https://openpsychometrics.org/tests/characters/stats/PC/1","https://openpsychometrics.org/tests/characters/test-resources/pics/PC/1.jpg"
"PC5","Elizabeth Swann","PC","Pirates of the Carribean",79.2,"https://openpsychometrics.org/tests/characters/stats/PC/5","https://openpsychometrics.org/tests/characters/test-resources/pics/PC/5.jpg"
"PC4","Will Turner","PC","Pirates of the Carribean",76.5,"https://openpsychometrics.org/tests/characters/stats/PC/4","https://openpsychometrics.org/tests/characters/test-resources/pics/PC/4.jpg"
"PC2","Hector Barbossa","PC","Pirates of the Carribean",73.4,"https://openpsychometrics.org/tests/characters/stats/PC/2","https://openpsychometrics.org/tests/characters/test-resources/pics/PC/2.jpg"
"PC3","Joshamee Gibbs","PC","Pirates of the Carribean",60.7,"https://openpsychometrics.org/tests/characters/stats/PC/3","https://openpsychometrics.org/tests/characters/test-resources/pics/PC/3.jpg"
"PC6","James Norrington","PC","Pirates of the Carribean",35.2,"https://openpsychometrics.org/tests/characters/stats/PC/6","https://openpsychometrics.org/tests/characters/test-resources/pics/PC/6.jpg"
"BDC2","Ilana Wexler","BDC","Broad City",83.6,"https://openpsychometrics.org/tests/characters/stats/BDC/2","https://openpsychometrics.org/tests/characters/test-resources/pics/BDC/2.jpg"
"BDC1","Abbi Abrams","BDC","Broad City",73.1,"https://openpsychometrics.org/tests/characters/stats/BDC/1","https://openpsychometrics.org/tests/characters/test-resources/pics/BDC/1.jpg"
"BDC3","Lincoln Rice","BDC","Broad City",63.7,"https://openpsychometrics.org/tests/characters/stats/BDC/3","https://openpsychometrics.org/tests/characters/test-resources/pics/BDC/3.jpg"
"DK3","The Joker","DK","The Dark Knight",91.8,"https://openpsychometrics.org/tests/characters/stats/DK/3","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/3.jpg"
"DK1","Bruce Wayne","DK","The Dark Knight",89.5,"https://openpsychometrics.org/tests/characters/stats/DK/1","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/1.jpg"
"DK2","Alfred Pennyworth","DK","The Dark Knight",88.5,"https://openpsychometrics.org/tests/characters/stats/DK/2","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/2.jpg"
"DK7","Lucius Fox","DK","The Dark Knight",84.4,"https://openpsychometrics.org/tests/characters/stats/DK/7","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/7.jpg"
"DK4","James Gordon","DK","The Dark Knight",83,"https://openpsychometrics.org/tests/characters/stats/DK/4","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/4.jpg"
"DK5","Harvey Dent","DK","The Dark Knight",80.9,"https://openpsychometrics.org/tests/characters/stats/DK/5","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/5.jpg"
"DK6","Rachel Dawes","DK","The Dark Knight",54.5,"https://openpsychometrics.org/tests/characters/stats/DK/6","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/6.jpg"
"DK8","Anthony Garcia","DK","The Dark Knight",38.1,"https://openpsychometrics.org/tests/characters/stats/DK/8","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/8.jpg"
"DK10","Sal Maroni","DK","The Dark Knight",38.1,"https://openpsychometrics.org/tests/characters/stats/DK/10","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/10.jpg"
"DK9","Lau","DK","The Dark Knight",32.4,"https://openpsychometrics.org/tests/characters/stats/DK/9","https://openpsychometrics.org/tests/characters/test-resources/pics/DK/9.jpg"
"EXP4","Chrisjen Avasarala","EXP","The Expanse",91.9,"https://openpsychometrics.org/tests/characters/stats/EXP/4","https://openpsychometrics.org/tests/characters/test-resources/pics/EXP/4.jpg"
"EXP6","Bobbie Draper","EXP","The Expanse",85.4,"https://openpsychometrics.org/tests/characters/stats/EXP/6","https://openpsychometrics.org/tests/characters/test-resources/pics/EXP/6.jpg"
"EXP1","Jim Holden","EXP","The Expanse",84.1,"https://openpsychometrics.org/tests/characters/stats/EXP/1","https://openpsychometrics.org/tests/characters/test-resources/pics/EXP/1.jpg"
"EXP2","Naomi Nagata","EXP","The Expanse",80.2,"https://openpsychometrics.org/tests/characters/stats/EXP/2","https://openpsychometrics.org/tests/characters/test-resources/pics/EXP/2.jpg"
"EXP3","Amos Burton","EXP","The Expanse",79.1,"https://openpsychometrics.org/tests/characters/stats/EXP/3","https://openpsychometrics.org/tests/characters/test-resources/pics/EXP/3.jpg"
"EXP5","Alex Kamal","EXP","The Expanse",70.9,"https://openpsychometrics.org/tests/characters/stats/EXP/5","https://openpsychometrics.org/tests/characters/test-resources/pics/EXP/5.jpg"
"TGW3","Diane Lockhart","TGW","The Good Wife",89.3,"https://openpsychometrics.org/tests/characters/stats/TGW/3","https://openpsychometrics.org/tests/characters/test-resources/pics/TGW/3.jpg"
"TGW1","Alicia Florrick","TGW","The Good Wife",88,"https://openpsychometrics.org/tests/characters/stats/TGW/1","https://openpsychometrics.org/tests/characters/test-resources/pics/TGW/1.jpg"
"TGW4","Kalinda Sharma","TGW","The Good Wife",82.1,"https://openpsychometrics.org/tests/characters/stats/TGW/4","https://openpsychometrics.org/tests/characters/test-resources/pics/TGW/4.jpg"
"TGW5","Will Gardner","TGW","The Good Wife",79.9,"https://openpsychometrics.org/tests/characters/stats/TGW/5","https://openpsychometrics.org/tests/characters/test-resources/pics/TGW/5.jpg"
"TGW2","Cary Agos","TGW","The Good Wife",64.2,"https://openpsychometrics.org/tests/characters/stats/TGW/2","https://openpsychometrics.org/tests/characters/test-resources/pics/TGW/2.jpg"
"TGW6","Grace Florrick","TGW","The Good Wife",38.2,"https://openpsychometrics.org/tests/characters/stats/TGW/6","https://openpsychometrics.org/tests/characters/test-resources/pics/TGW/6.jpg"
"WC1","Neal Caffrey","WC","White Collar",96.9,"https://openpsychometrics.org/tests/characters/stats/WC/1","https://openpsychometrics.org/tests/characters/test-resources/pics/WC/1.jpg"
"WC2","Peter Burke","WC","White Collar",86.6,"https://openpsychometrics.org/tests/characters/stats/WC/2","https://openpsychometrics.org/tests/characters/test-resources/pics/WC/2.jpg"
"WC4","Elizabeth Burke","WC","White Collar",79.6,"https://openpsychometrics.org/tests/characters/stats/WC/4","https://openpsychometrics.org/tests/characters/test-resources/pics/WC/4.jpg"
"WC3","Mozzie","WC","White Collar",70.4,"https://openpsychometrics.org/tests/characters/stats/WC/3","https://openpsychometrics.org/tests/characters/test-resources/pics/WC/3.jpg"
"WC6","Diana Barrigan","WC","White Collar",69.4,"https://openpsychometrics.org/tests/characters/stats/WC/6","https://openpsychometrics.org/tests/characters/test-resources/pics/WC/6.jpg"
"WC5","Clinton Jones","WC","White Collar",57.8,"https://openpsychometrics.org/tests/characters/stats/WC/5","https://openpsychometrics.org/tests/characters/test-resources/pics/WC/5.jpg"
"SVU1","Olivia Benson","SVU","Law & Order: SVU",92.9,"https://openpsychometrics.org/tests/characters/stats/SVU/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SVU/1.jpg"
"SVU5","Odafin Tutuola","SVU","Law & Order: SVU",82,"https://openpsychometrics.org/tests/characters/stats/SVU/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SVU/5.jpg"
"SVU4","Elliot Stabler","SVU","Law & Order: SVU",77.9,"https://openpsychometrics.org/tests/characters/stats/SVU/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SVU/4.jpg"
"SVU6","Melinda Warner","SVU","Law & Order: SVU",74.4,"https://openpsychometrics.org/tests/characters/stats/SVU/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SVU/6.jpg"
