"char_id","char_name","uni_id","uni_name","myers_briggs","avg_match_perc","number_users"
"GOT14","Brienne of Tarth","GOT","Game of Thrones","ISFP",52.8,1998
"GOT14","Brienne of Tarth","GOT","Game of Thrones","ESTP",52.4,765
"GOT14","Brienne of Tarth","GOT","Game of Thrones","ENFP",51.7,10817
"GOT14","Brienne of Tarth","GOT","Game of Thrones","ESFP",51.5,1202
"GOT14","Brienne of Tarth","GOT","Game of Thrones","ENTP",50.3,5934
"GOT15","Sandor Clegane","GOT","Game of Thrones","ISTP",54.9,1950
"GOT15","Sandor Clegane","GOT","Game of Thrones","INTJ",54.3,8827
"GOT15","Sandor Clegane","GOT","Game of Thrones","INTP",53.2,11992
"GOT15","Sandor Clegane","GOT","Game of Thrones","ISTJ",52.3,1475
"GOT15","Sandor Clegane","GOT","Game of Thrones","ESTP",51.9,765
"GOT15","Sandor Clegane","GOT","Game of Thrones","ENTP",51.9,5934
"GOT15","Sandor Clegane","GOT","Game of Thrones","ENTJ",51.1,2286
"GOT15","Sandor Clegane","GOT","Game of Thrones","ESTJ",49.8,547
"GOT15","Sandor Clegane","GOT","Game of Thrones","ISFP",45.6,1998
"GOT15","Sandor Clegane","GOT","Game of Thrones","INFJ",44.8,12519
"GOT15","Sandor Clegane","GOT","Game of Thrones","INFP",44.6,23344
"GOT15","Sandor Clegane","GOT","Game of Thrones","ESFP",43.1,1202
"GOT15","Sandor Clegane","GOT","Game of Thrones","ENFP",42.5,10817
"GOT15","Sandor Clegane","GOT","Game of Thrones","ISFJ",42.1,1602
"GOT15","Sandor Clegane","GOT","Game of Thrones","ENFJ",42,3842
"GOT15","Sandor Clegane","GOT","Game of Thrones","ESFJ",40.4,592
"GOT4","Sansa Stark","GOT","Game of Thrones","ESTJ",63.7,547
"GOT4","Sansa Stark","GOT","Game of Thrones","ISTJ",63.2,1475
"GOT4","Sansa Stark","GOT","Game of Thrones","INTJ",62,8827
"GOT4","Sansa Stark","GOT","Game of Thrones","ENTJ",61.5,2286
"GOT4","Sansa Stark","GOT","Game of Thrones","ISFJ",59.5,1602
"GOT4","Sansa Stark","GOT","Game of Thrones","ESFJ",58.8,592
"GOT4","Sansa Stark","GOT","Game of Thrones","INFJ",58.3,12519
"GOT4","Sansa Stark","GOT","Game of Thrones","ENFJ",58.1,3842
"GOT4","Sansa Stark","GOT","Game of Thrones","INTP",53.4,11992
"GOT4","Sansa Stark","GOT","Game of Thrones","ISTP",53,1950
"GOT4","Sansa Stark","GOT","Game of Thrones","ESTP",52.9,765
"GOT4","Sansa Stark","GOT","Game of Thrones","ENTP",52.3,5934
"GOT4","Sansa Stark","GOT","Game of Thrones","ISFP",51,1998
"GOT4","Sansa Stark","GOT","Game of Thrones","INFP",50.6,23344
"GOT4","Sansa Stark","GOT","Game of Thrones","ESFP",50.5,1202
"GOT4","Sansa Stark","GOT","Game of Thrones","ENFP",50,10817
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ENTJ",67.5,2286
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ESTJ",66,547
"GOT25","Olenna Tyrell","GOT","Game of Thrones","INTJ",62.6,8827
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ENTP",61.5,5934
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ESTP",61.1,765
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ISTJ",59.3,1475
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ENFJ",58.5,3842
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ESFJ",56.4,592
"GOT25","Olenna Tyrell","GOT","Game of Thrones","INTP",55.5,11992
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ISTP",55.3,1950
"GOT25","Olenna Tyrell","GOT","Game of Thrones","INFJ",53.7,12519
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ESFP",53.6,1202
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ENFP",53.2,10817
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ISFJ",50.4,1602
"GOT25","Olenna Tyrell","GOT","Game of Thrones","ISFP",48,1998
"GOT25","Olenna Tyrell","GOT","Game of Thrones","INFP",47.9,23344
"GOT6","Jaime Lannister","GOT","Game of Thrones","ESTP",60.2,765
"GOT6","Jaime Lannister","GOT","Game of Thrones","ENTJ",59.7,2286
"GOT6","Jaime Lannister","GOT","Game of Thrones","ENTP",59.2,5934
"GOT6","Jaime Lannister","GOT","Game of Thrones","ESFP",57.2,1202
"GOT6","Jaime Lannister","GOT","Game of Thrones","ESTJ",57.1,547
"GOT6","Jaime Lannister","GOT","Game of Thrones","ENFP",56,10817
"GOT6","Jaime Lannister","GOT","Game of Thrones","ENFJ",56,3842
"GOT6","Jaime Lannister","GOT","Game of Thrones","ESFJ",53.7,592
"GOT6","Jaime Lannister","GOT","Game of Thrones","INTJ",51.1,8827
"GOT6","Jaime Lannister","GOT","Game of Thrones","ISTP",50.3,1950
"GOT6","Jaime Lannister","GOT","Game of Thrones","INTP",49.6,11992
"GOT6","Jaime Lannister","GOT","Game of Thrones","INFJ",48.3,12519
"GOT6","Jaime Lannister","GOT","Game of Thrones","ISFP",48.2,1998
"GOT6","Jaime Lannister","GOT","Game of Thrones","ISTJ",48.2,1475
"GOT6","Jaime Lannister","GOT","Game of Thrones","INFP",48,23344
"GOT6","Jaime Lannister","GOT","Game of Thrones","ISFJ",44.9,1602
"GOT16","Varys","GOT","Game of Thrones","INTJ",63.9,8827
"GOT16","Varys","GOT","Game of Thrones","ENTJ",61.8,2286
"GOT16","Varys","GOT","Game of Thrones","ISTJ",61.2,1475
"GOT16","Varys","GOT","Game of Thrones","ESTJ",60.3,547
"GOT16","Varys","GOT","Game of Thrones","INTP",57.9,11992
"GOT16","Varys","GOT","Game of Thrones","ENTP",56.4,5934
"GOT16","Varys","GOT","Game of Thrones","INFJ",56.3,12519
"GOT16","Varys","GOT","Game of Thrones","ISTP",56,1950
"GOT16","Varys","GOT","Game of Thrones","ENFJ",54.5,3842
"GOT16","Varys","GOT","Game of Thrones","ESTP",54,765
"GOT16","Varys","GOT","Game of Thrones","ISFJ",53.9,1602
"GOT16","Varys","GOT","Game of Thrones","ESFJ",53.1,592
"GOT16","Varys","GOT","Game of Thrones","INFP",50.8,23344
"GOT16","Varys","GOT","Game of Thrones","ISFP",50.1,1998
"GOT16","Varys","GOT","Game of Thrones","ENFP",49.4,10817
"GOT16","Varys","GOT","Game of Thrones","ESFP",48.6,1202
"GOT7","Samwell Tarly","GOT","Game of Thrones","ISFJ",71.4,1602
"GOT7","Samwell Tarly","GOT","Game of Thrones","INFJ",68.2,12519
"GOT7","Samwell Tarly","GOT","Game of Thrones","ESFJ",66,592
"GOT7","Samwell Tarly","GOT","Game of Thrones","INFP",65.3,23344
"GOT7","Samwell Tarly","GOT","Game of Thrones","ENFJ",64.3,3842
"GOT7","Samwell Tarly","GOT","Game of Thrones","ISFP",63.2,1998
"GOT7","Samwell Tarly","GOT","Game of Thrones","ENFP",61,10817
"GOT7","Samwell Tarly","GOT","Game of Thrones","ISTJ",60.2,1475
"GOT7","Samwell Tarly","GOT","Game of Thrones","ESFP",58.3,1202
"GOT7","Samwell Tarly","GOT","Game of Thrones","INTJ",57.2,8827
"GOT7","Samwell Tarly","GOT","Game of Thrones","INTP",56.2,11992
"GOT7","Samwell Tarly","GOT","Game of Thrones","ESTJ",55.9,547
"GOT7","Samwell Tarly","GOT","Game of Thrones","ISTP",53.5,1950
"GOT7","Samwell Tarly","GOT","Game of Thrones","ENTJ",52.4,2286
"GOT7","Samwell Tarly","GOT","Game of Thrones","ESTP",49,765
"GOT7","Samwell Tarly","GOT","Game of Thrones","ENTP",49,5934
"GOT18","Tywin Lannister","GOT","Game of Thrones","ESTJ",56.2,547
"GOT18","Tywin Lannister","GOT","Game of Thrones","INTJ",55.8,8827
"GOT18","Tywin Lannister","GOT","Game of Thrones","ENTJ",55.7,2286
"GOT18","Tywin Lannister","GOT","Game of Thrones","ISTJ",55.4,1475
"GOT18","Tywin Lannister","GOT","Game of Thrones","ESTP",49.5,765
"GOT18","Tywin Lannister","GOT","Game of Thrones","ISTP",49.3,1950
"GOT18","Tywin Lannister","GOT","Game of Thrones","ENTP",49.1,5934
"GOT18","Tywin Lannister","GOT","Game of Thrones","INTP",48,11992
"GOT18","Tywin Lannister","GOT","Game of Thrones","ESFJ",42.6,592
"GOT18","Tywin Lannister","GOT","Game of Thrones","ENFJ",42.2,3842
"GOT18","Tywin Lannister","GOT","Game of Thrones","INFJ",41.8,12519
"GOT18","Tywin Lannister","GOT","Game of Thrones","ISFJ",41.6,1602
"GOT18","Tywin Lannister","GOT","Game of Thrones","ESFP",38.6,1202
"GOT18","Tywin Lannister","GOT","Game of Thrones","ISFP",37.7,1998
"GOT18","Tywin Lannister","GOT","Game of Thrones","ENFP",36.3,10817
"GOT18","Tywin Lannister","GOT","Game of Thrones","INFP",35.8,23344
"GOT11","Davos Seaworth","GOT","Game of Thrones","ISFJ",66.7,1602
"GOT11","Davos Seaworth","GOT","Game of Thrones","INFJ",64.5,12519
"GOT11","Davos Seaworth","GOT","Game of Thrones","ISTJ",63.5,1475
"GOT11","Davos Seaworth","GOT","Game of Thrones","ESFJ",62.6,592
"GOT11","Davos Seaworth","GOT","Game of Thrones","ENFJ",61.8,3842
"GOT11","Davos Seaworth","GOT","Game of Thrones","INTJ",61,8827
"GOT11","Davos Seaworth","GOT","Game of Thrones","ESTJ",60.3,547
"GOT11","Davos Seaworth","GOT","Game of Thrones","INFP",58.3,23344
"GOT11","Davos Seaworth","GOT","Game of Thrones","ISFP",57.5,1998
"GOT11","Davos Seaworth","GOT","Game of Thrones","ENTJ",57.1,2286
"GOT11","Davos Seaworth","GOT","Game of Thrones","INTP",55.6,11992
"GOT11","Davos Seaworth","GOT","Game of Thrones","ISTP",55.3,1950
"GOT11","Davos Seaworth","GOT","Game of Thrones","ENFP",55.3,10817
"GOT11","Davos Seaworth","GOT","Game of Thrones","ESFP",54,1202
"GOT11","Davos Seaworth","GOT","Game of Thrones","ESTP",51.7,765
"GOT11","Davos Seaworth","GOT","Game of Thrones","ENTP",50.1,5934
"GOT20","Robb Stark","GOT","Game of Thrones","ESFJ",63.3,592
"GOT20","Robb Stark","GOT","Game of Thrones","ENFJ",63.2,3842
"GOT20","Robb Stark","GOT","Game of Thrones","ESTJ",61.3,547
"GOT20","Robb Stark","GOT","Game of Thrones","ENTJ",58.8,2286
"GOT20","Robb Stark","GOT","Game of Thrones","ISFJ",58.7,1602
"GOT20","Robb Stark","GOT","Game of Thrones","ESFP",58.4,1202
"GOT20","Robb Stark","GOT","Game of Thrones","ENFP",58.3,10817
"GOT20","Robb Stark","GOT","Game of Thrones","INFJ",57.6,12519
"GOT20","Robb Stark","GOT","Game of Thrones","ESTP",55.7,765
"GOT20","Robb Stark","GOT","Game of Thrones","ISTJ",55,1475
"GOT20","Robb Stark","GOT","Game of Thrones","INTJ",53.3,8827
"GOT20","Robb Stark","GOT","Game of Thrones","INFP",53.1,23344
"GOT20","Robb Stark","GOT","Game of Thrones","ISFP",52.9,1998
"GOT20","Robb Stark","GOT","Game of Thrones","ENTP",52.8,5934
"GOT20","Robb Stark","GOT","Game of Thrones","ISTP",49.2,1950
"GOT20","Robb Stark","GOT","Game of Thrones","INTP",48.7,11992
"GOT13","Brandon Stark","GOT","Game of Thrones","INTJ",63.5,8827
"GOT13","Brandon Stark","GOT","Game of Thrones","ISTJ",63.2,1475
"GOT13","Brandon Stark","GOT","Game of Thrones","INFJ",61.3,12519
"GOT13","Brandon Stark","GOT","Game of Thrones","ISFJ",60.9,1602
"GOT13","Brandon Stark","GOT","Game of Thrones","INTP",58.7,11992
"GOT13","Brandon Stark","GOT","Game of Thrones","INFP",56.1,23344
"GOT13","Brandon Stark","GOT","Game of Thrones","ISTP",55.8,1950
"GOT13","Brandon Stark","GOT","Game of Thrones","ESTJ",55.3,547
"GOT13","Brandon Stark","GOT","Game of Thrones","ENTJ",54.7,2286
"GOT13","Brandon Stark","GOT","Game of Thrones","ISFP",54.2,1998
"GOT13","Brandon Stark","GOT","Game of Thrones","ENFJ",53.6,3842
"GOT13","Brandon Stark","GOT","Game of Thrones","ESFJ",52.9,592
"GOT13","Brandon Stark","GOT","Game of Thrones","ENTP",49.5,5934
"GOT13","Brandon Stark","GOT","Game of Thrones","ENFP",48.6,10817
"GOT13","Brandon Stark","GOT","Game of Thrones","ESTP",46.8,765
"GOT13","Brandon Stark","GOT","Game of Thrones","ESFP",46,1202
"GOT26","Ygritte","GOT","Game of Thrones","ESTP",63.5,765
"GOT26","Ygritte","GOT","Game of Thrones","ENTP",63.2,5934
"GOT26","Ygritte","GOT","Game of Thrones","ENTJ",60.7,2286
"GOT26","Ygritte","GOT","Game of Thrones","ENFP",58.6,10817
"GOT26","Ygritte","GOT","Game of Thrones","ESFP",58.2,1202
"GOT26","Ygritte","GOT","Game of Thrones","ESTJ",57.1,547
"GOT26","Ygritte","GOT","Game of Thrones","ENFJ",56.3,3842
"GOT26","Ygritte","GOT","Game of Thrones","ISTP",56.2,1950
"GOT26","Ygritte","GOT","Game of Thrones","INTP",55.2,11992
"GOT26","Ygritte","GOT","Game of Thrones","INTJ",54.6,8827
"GOT26","Ygritte","GOT","Game of Thrones","ESFJ",52.3,592
"GOT26","Ygritte","GOT","Game of Thrones","INFP",52.1,23344
"GOT26","Ygritte","GOT","Game of Thrones","ISFP",51.7,1998
"GOT26","Ygritte","GOT","Game of Thrones","INFJ",50.8,12519
"GOT26","Ygritte","GOT","Game of Thrones","ISTJ",50.1,1475
"GOT26","Ygritte","GOT","Game of Thrones","ISFJ",45,1602
"GOT24","Melisandre","GOT","Game of Thrones","ENTJ",60.5,2286
"GOT24","Melisandre","GOT","Game of Thrones","ENTP",59.5,5934
"GOT24","Melisandre","GOT","Game of Thrones","INTJ",57,8827
"GOT24","Melisandre","GOT","Game of Thrones","ESTP",56.4,765
"GOT24","Melisandre","GOT","Game of Thrones","ESTJ",55.3,547
"GOT24","Melisandre","GOT","Game of Thrones","INTP",54.1,11992
"GOT24","Melisandre","GOT","Game of Thrones","ISTP",52.4,1950
"GOT24","Melisandre","GOT","Game of Thrones","ENFJ",51.5,3842
"GOT24","Melisandre","GOT","Game of Thrones","ISTJ",51.1,1475
"GOT24","Melisandre","GOT","Game of Thrones","ENFP",50.9,10817
"GOT24","Melisandre","GOT","Game of Thrones","ESFP",49.4,1202
"GOT24","Melisandre","GOT","Game of Thrones","INFJ",48.9,12519
"GOT24","Melisandre","GOT","Game of Thrones","INFP",47.5,23344
"GOT24","Melisandre","GOT","Game of Thrones","ESFJ",47.1,592
"GOT24","Melisandre","GOT","Game of Thrones","ISFP",46,1998
"GOT24","Melisandre","GOT","Game of Thrones","ISFJ",42.5,1602
"GOT8","Jorah Mormont","GOT","Game of Thrones","ISFJ",64.5,1602
"GOT8","Jorah Mormont","GOT","Game of Thrones","INFJ",62.3,12519
"GOT8","Jorah Mormont","GOT","Game of Thrones","ESFJ",60.8,592
"GOT8","Jorah Mormont","GOT","Game of Thrones","ISTJ",60.7,1475
"GOT8","Jorah Mormont","GOT","Game of Thrones","ENFJ",59.9,3842
"GOT8","Jorah Mormont","GOT","Game of Thrones","INTJ",58.1,8827
"GOT8","Jorah Mormont","GOT","Game of Thrones","ESTJ",58,547
"GOT8","Jorah Mormont","GOT","Game of Thrones","INFP",56.2,23344
"GOT8","Jorah Mormont","GOT","Game of Thrones","ISFP",55.4,1998
"GOT8","Jorah Mormont","GOT","Game of Thrones","ENTJ",54.7,2286
"GOT8","Jorah Mormont","GOT","Game of Thrones","ENFP",53.4,10817
"GOT8","Jorah Mormont","GOT","Game of Thrones","INTP",52.6,11992
"GOT8","Jorah Mormont","GOT","Game of Thrones","ESFP",52.4,1202
"GOT8","Jorah Mormont","GOT","Game of Thrones","ISTP",52.2,1950
"GOT8","Jorah Mormont","GOT","Game of Thrones","ESTP",49.4,765
"GOT8","Jorah Mormont","GOT","Game of Thrones","ENTP",47.5,5934
"GOT17","Catelyn Stark","GOT","Game of Thrones","ISFJ",63.9,1602
"GOT17","Catelyn Stark","GOT","Game of Thrones","ISTJ",62.8,1475
"GOT17","Catelyn Stark","GOT","Game of Thrones","ESTJ",62.5,547
"GOT17","Catelyn Stark","GOT","Game of Thrones","ESFJ",62,592
"GOT17","Catelyn Stark","GOT","Game of Thrones","INFJ",61.2,12519
"GOT17","Catelyn Stark","GOT","Game of Thrones","ENFJ",60.6,3842
"GOT17","Catelyn Stark","GOT","Game of Thrones","INTJ",59.8,8827
"GOT17","Catelyn Stark","GOT","Game of Thrones","ENTJ",58.8,2286
"GOT17","Catelyn Stark","GOT","Game of Thrones","INFP",53.3,23344
"GOT17","Catelyn Stark","GOT","Game of Thrones","ISFP",53.3,1998
"GOT17","Catelyn Stark","GOT","Game of Thrones","ENFP",52.2,10817
"GOT17","Catelyn Stark","GOT","Game of Thrones","ESFP",52,1202
"GOT17","Catelyn Stark","GOT","Game of Thrones","INTP",51.9,11992
"GOT17","Catelyn Stark","GOT","Game of Thrones","ISTP",51.7,1950
"GOT17","Catelyn Stark","GOT","Game of Thrones","ESTP",50.9,765
"GOT17","Catelyn Stark","GOT","Game of Thrones","ENTP",49.2,5934
"GOT10","Petyr Baelish","GOT","Game of Thrones","ENTJ",56.6,2286
"GOT10","Petyr Baelish","GOT","Game of Thrones","ENTP",56.1,5934
"GOT10","Petyr Baelish","GOT","Game of Thrones","INTJ",54.5,8827
"GOT10","Petyr Baelish","GOT","Game of Thrones","ESTP",53.7,765
"GOT10","Petyr Baelish","GOT","Game of Thrones","ESTJ",53,547
"GOT10","Petyr Baelish","GOT","Game of Thrones","INTP",52.1,11992
"GOT10","Petyr Baelish","GOT","Game of Thrones","ISTP",51.3,1950
"GOT10","Petyr Baelish","GOT","Game of Thrones","ISTJ",50.4,1475
"GOT10","Petyr Baelish","GOT","Game of Thrones","ENFJ",45.8,3842
"GOT10","Petyr Baelish","GOT","Game of Thrones","ESFP",45.7,1202
"GOT10","Petyr Baelish","GOT","Game of Thrones","ENFP",45.2,10817
"GOT10","Petyr Baelish","GOT","Game of Thrones","INFJ",44.1,12519
"GOT10","Petyr Baelish","GOT","Game of Thrones","ESFJ",43.7,592
"GOT10","Petyr Baelish","GOT","Game of Thrones","ISFP",43.2,1998
"GOT10","Petyr Baelish","GOT","Game of Thrones","INFP",43,23344
"GOT10","Petyr Baelish","GOT","Game of Thrones","ISFJ",40.4,1602
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ENTJ",68.4,2286
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ESTJ",66,547
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ENFJ",65.1,3842
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ENTP",64,5934
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ESTP",63.8,765
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ESFJ",62.5,592
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ENFP",61.5,10817
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ESFP",61.4,1202
"GOT19","Margaery Tyrell","GOT","Game of Thrones","INTJ",59.3,8827
"GOT19","Margaery Tyrell","GOT","Game of Thrones","INFJ",56.9,12519
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ISTJ",55.7,1475
"GOT19","Margaery Tyrell","GOT","Game of Thrones","INTP",54.5,11992
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ISTP",53.6,1950
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ISFJ",53.2,1602
"GOT19","Margaery Tyrell","GOT","Game of Thrones","INFP",52.9,23344
"GOT19","Margaery Tyrell","GOT","Game of Thrones","ISFP",52.3,1998
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ENTJ",60.5,2286
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ESTP",59.4,765
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ESTJ",58.9,547
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ENTP",58.4,5934
"GOT30","Asha Greyjoy","GOT","Game of Thrones","INTJ",56.9,8827
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ISTP",55,1950
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ISTJ",54.1,1475
"GOT30","Asha Greyjoy","GOT","Game of Thrones","INTP",53.3,11992
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ENFJ",51.6,3842
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ESFP",50.8,1202
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ENFP",49.9,10817
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ESFJ",49.4,592
"GOT30","Asha Greyjoy","GOT","Game of Thrones","INFJ",47.9,12519
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ISFP",46.3,1998
"GOT30","Asha Greyjoy","GOT","Game of Thrones","INFP",45.5,23344
"GOT30","Asha Greyjoy","GOT","Game of Thrones","ISFJ",44.3,1602
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ISTP",48.4,1950
"GOT9","Theon Greyjoy","GOT","Game of Thrones","INTP",48,11992
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ISFP",47.8,1998
"GOT9","Theon Greyjoy","GOT","Game of Thrones","INFP",47.5,23344
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ENTP",45.8,5934
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ESTP",44.2,765
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ESFP",43.8,1202
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ENFP",43.7,10817
"GOT9","Theon Greyjoy","GOT","Game of Thrones","INTJ",41.7,8827
"GOT9","Theon Greyjoy","GOT","Game of Thrones","INFJ",40.8,12519
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ISTJ",40.8,1475
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ISFJ",39.5,1602
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ENTJ",38.1,2286
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ENFJ",36.7,3842
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ESFJ",36.4,592
"GOT9","Theon Greyjoy","GOT","Game of Thrones","ESTJ",35.9,547
"GOT29","Oberyn Martell","GOT","Game of Thrones","ENTP",67.1,5934
"GOT29","Oberyn Martell","GOT","Game of Thrones","ESTP",66.4,765
"GOT29","Oberyn Martell","GOT","Game of Thrones","ENFP",66.1,10817
"GOT29","Oberyn Martell","GOT","Game of Thrones","ESFP",65,1202
"GOT29","Oberyn Martell","GOT","Game of Thrones","ENTJ",63.9,2286
"GOT29","Oberyn Martell","GOT","Game of Thrones","ENFJ",62.6,3842
"GOT29","Oberyn Martell","GOT","Game of Thrones","ESTJ",58.5,547
"GOT29","Oberyn Martell","GOT","Game of Thrones","ESFJ",57.7,592
"GOT29","Oberyn Martell","GOT","Game of Thrones","INFP",55.1,23344
"GOT29","Oberyn Martell","GOT","Game of Thrones","INTP",54.1,11992
"GOT29","Oberyn Martell","GOT","Game of Thrones","ISFP",53.5,1998
"GOT29","Oberyn Martell","GOT","Game of Thrones","ISTP",53.3,1950
"GOT29","Oberyn Martell","GOT","Game of Thrones","INFJ",52.6,12519
"GOT29","Oberyn Martell","GOT","Game of Thrones","INTJ",52.4,8827
"GOT29","Oberyn Martell","GOT","Game of Thrones","ISTJ",46.5,1475
"GOT29","Oberyn Martell","GOT","Game of Thrones","ISFJ",45.7,1602
"GOT21","Bronn","GOT","Game of Thrones","ESTP",61.3,765
"GOT21","Bronn","GOT","Game of Thrones","ENTP",60.6,5934
"GOT21","Bronn","GOT","Game of Thrones","ENTJ",56.2,2286
"GOT21","Bronn","GOT","Game of Thrones","ISTP",54.8,1950
"GOT21","Bronn","GOT","Game of Thrones","ESFP",52.9,1202
"GOT21","Bronn","GOT","Game of Thrones","INTP",52.6,11992
"GOT21","Bronn","GOT","Game of Thrones","ESTJ",52.5,547
"GOT21","Bronn","GOT","Game of Thrones","ENFP",51.6,10817
"GOT21","Bronn","GOT","Game of Thrones","INTJ",50.6,8827
"GOT21","Bronn","GOT","Game of Thrones","ENFJ",47.8,3842
"GOT21","Bronn","GOT","Game of Thrones","ISFP",46.7,1998
"GOT21","Bronn","GOT","Game of Thrones","ISTJ",46.5,1475
"GOT21","Bronn","GOT","Game of Thrones","INFP",45.4,23344
"GOT21","Bronn","GOT","Game of Thrones","ESFJ",45,592
"GOT21","Bronn","GOT","Game of Thrones","INFJ",42.5,12519
"GOT21","Bronn","GOT","Game of Thrones","ISFJ",37.9,1602
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ENTP",49.4,5934
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ESTP",48.2,765
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ISTP",45.8,1950
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ENTJ",44.8,2286
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","INTP",44.6,11992
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","INTJ",42.2,8827
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ESTJ",42.1,547
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ESFP",41.6,1202
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ISTJ",39.9,1475
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ENFP",39.6,10817
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ISFP",38.9,1998
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","INFP",37.4,23344
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ENFJ",35.2,3842
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ESFJ",34.4,592
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","INFJ",33.4,12519
"GOT23","Joffrey Baratheon","GOT","Game of Thrones","ISFJ",30.9,1602
"GOT28","Shae","GOT","Game of Thrones","ENTP",62,5934
"GOT28","Shae","GOT","Game of Thrones","ESTP",60.7,765
"GOT28","Shae","GOT","Game of Thrones","ENFP",59.4,10817
"GOT28","Shae","GOT","Game of Thrones","ESFP",59,1202
