gutenberg_id,text
46,knees.
46,
46,"""You must have been very slow about it, Jacob,"""
46,"Scrooge observed, in a business-like manner, though"
46,with humility and deference.
46,
46,"""Slow!"" the Ghost repeated."
46,
46,"""Seven years dead,"" mused Scrooge. ""And travelling"
46,"all the time!"""
46,
46,"""The whole time,"" said the Ghost. ""No rest, no"
46,"peace. Incessant torture of remorse."""
46,
46,"""You travel fast?"" said Scrooge."
46,
46,"""On the wings of the wind,"" replied the Ghost."
46,
46,"""You might have got over a great quantity of"
46,"ground in seven years,"" said Scrooge."
46,
46,"The Ghost, on hearing this, set up another cry, and"
46,clanked its chain so hideously in the dead silence of
46,"the night, that the Ward would have been justified in"
46,indicting it for a nuisance.
46,
46,"""Oh! captive, bound, and double-ironed,"" cried the"
46,"phantom, ""not to know, that ages of incessant labour"
46,"by immortal creatures, for this earth must pass into"
46,eternity before the good of which it is susceptible is
46,all developed. Not to know that any Christian spirit
46,"working kindly in its little sphere, whatever it may"
46,"be, will find its mortal life too short for its vast"
46,means of usefulness. Not to know that no space of
46,regret can make amends for one life's opportunity
46,"misused! Yet such was I! Oh! such was I!"""
46,
46,"""But you were always a good man of business,"
46,"Jacob,"" faltered Scrooge, who now began to apply this"
46,to himself.
46,
46,"""Business!"" cried the Ghost, wringing its hands"
46,"again. ""Mankind was my business. The common"
46,"welfare was my business; charity, mercy, forbearance,"
46,"and benevolence, were, all, my business. The dealings"
46,of my trade were but a drop of water in the
46,"comprehensive ocean of my business!"""
46,
46,"It held up its chain at arm's length, as if that were"
46,"the cause of all its unavailing grief, and flung it"
46,heavily upon the ground again.
46,
46,"""At this time of the rolling year,"" the spectre said,"
46,"""I suffer most. Why did I walk through crowds of"
46,"fellow-beings with my eyes turned down, and never"
46,raise them to that blessed Star which led the Wise
46,Men to a poor abode! Were there no poor homes to
46,"which its light would have conducted me!"""
46,
46,Scrooge was very much dismayed to hear the
46,"spectre going on at this rate, and began to quake"
46,exceedingly.
46,
46,"""Hear me!"" cried the Ghost. ""My time is nearly"
46,"gone."""
46,
46,"""I will,"" said Scrooge. ""But don't be hard upon"
46,"me! Don't be flowery, Jacob! Pray!"""
46,
46,"""How it is that I appear before you in a shape that"
46,"you can see, I may not tell. I have sat invisible"
46,"beside you many and many a day."""
46,
46,"It was not an agreeable idea. Scrooge shivered,"
46,and wiped the perspiration from his brow.
46,
46,"""That is no light part of my penance,"" pursued"
46,"the Ghost. ""I am here to-night to warn you, that you"
46,have yet a chance and hope of escaping my fate. A
46,"chance and hope of my procuring, Ebenezer."""
46,
46,"""You were always a good friend to me,"" said"
46,"Scrooge. ""Thank'ee!"""
46,
46,"""You will be haunted,"" resumed the Ghost, ""by"
46,"Three Spirits."""
46,
46,Scrooge's countenance fell almost as low as the
46,Ghost's had done.
46,
46,"""Is that the chance and hope you mentioned,"
46,"Jacob?"" he demanded, in a faltering voice."
46,
46,"""It is."""
46,
46,"""I--I think I'd rather not,"" said Scrooge."
46,
46,"""Without their visits,"" said the Ghost, ""you cannot"
46,"hope to shun the path I tread. Expect the first to-morrow,"
46,"when the bell tolls One."""
46,
46,"""Couldn't I take 'em all at once, and have it over,"
46,"Jacob?"" hinted Scrooge."
46,
46,"""Expect the second on the next night at the same"
46,hour. The third upon the next night when the last
46,stroke of Twelve has ceased to vibrate. Look to see
46,"me no more; and look that, for your own sake, you"
46,"remember what has passed between us!"""
46,
46,"When it had said these words, the spectre took its"
46,"wrapper from the table, and bound it round its head,"
46,"as before. Scrooge knew this, by the smart sound its"
46,"teeth made, when the jaws were brought together"
46,"by the bandage. He ventured to raise his eyes again,"
46,and found his supernatural visitor confronting him
46,"in an erect attitude, with its chain wound over and"
46,about its arm.
46,
46,The apparition walked backward from him; and at
46,"every step it took, the window raised itself a little,"
46,"so that when the spectre reached it, it was wide open."
46,
46,"It beckoned Scrooge to approach, which he did."
46,"When they were within two paces of each other,"
46,"Marley's Ghost held up its hand, warning him to"
46,come no nearer. Scrooge stopped.
46,
46,"Not so much in obedience, as in surprise and fear:"
46,"for on the raising of the hand, he became sensible"
46,of confused noises in the air; incoherent sounds of
46,lamentation and regret; wailings inexpressibly sorrowful and
46,"self-accusatory. The spectre, after listening for a moment,"
46,joined in the mournful dirge; and floated out upon the
46,"bleak, dark night."
46,
46,Scrooge followed to the window: desperate in his
46,curiosity. He looked out.
46,
46,"The air was filled with phantoms, wandering hither"
46,"and thither in restless haste, and moaning as they"
46,went. Every one of them wore chains like Marley's
46,Ghost; some few (they might be guilty governments)
46,were linked together; none were free. Many had
46,been personally known to Scrooge in their lives. He
46,"had been quite familiar with one old ghost, in a white"
46,"waistcoat, with a monstrous iron safe attached to"
46,"its ankle, who cried piteously at being unable to assist"
46,"a wretched woman with an infant, whom it saw below,"
46,"upon a door-step. The misery with them all was,"
46,"clearly, that they sought to interfere, for good, in"
46,"human matters, and had lost the power for ever."
46,
46,"Whether these creatures faded into mist, or mist"
46,"enshrouded them, he could not tell. But they and"
46,their spirit voices faded together; and the night became
46,as it had been when he walked home.
46,
46,"Scrooge closed the window, and examined the door"
46,"by which the Ghost had entered. It was double-locked,"
46,"as he had locked it with his own hands, and"
46,"the bolts were undisturbed. He tried to say ""Humbug!"""
46,"but stopped at the first syllable. And being,"
46,"from the emotion he had undergone, or the fatigues"
46,"of the day, or his glimpse of the Invisible World, or"
46,"the dull conversation of the Ghost, or the lateness of"
46,"the hour, much in need of repose; went straight to"
46,"bed, without undressing, and fell asleep upon the"
46,instant.
46,
46,
46,STAVE II:  THE FIRST OF THE THREE SPIRITS
46,
46,"WHEN Scrooge awoke, it was so dark, that looking out of bed,"
46,he could scarcely distinguish the transparent window from
46,the opaque walls of his chamber. He was endeavouring to
46,"pierce the darkness with his ferret eyes, when the chimes of a"
46,neighbouring church struck the four quarters. So he listened
46,for the hour.
46,
46,To his great astonishment the heavy bell went on from
46,"six to seven, and from seven to eight, and regularly up to"
46,twelve; then stopped. Twelve! It was past two when he
46,went to bed. The clock was wrong. An icicle must have
46,got into the works. Twelve!
46,
46,"He touched the spring of his repeater, to correct this most"
46,preposterous clock. Its rapid little pulse beat twelve:
46,and stopped.
46,
46,"""Why, it isn't possible,"" said Scrooge, ""that I can have"
46,slept through a whole day and far into another night. It
46,"isn't possible that anything has happened to the sun, and"
46,"this is twelve at noon!"""
46,
46,"The idea being an alarming one, he scrambled out of bed,"
46,and groped his way to the window. He was obliged to rub
46,the frost off with the sleeve of his dressing-gown before he
46,could see anything; and could see very little then. All he
46,"could make out was, that it was still very foggy and extremely"
46,"cold, and that there was no noise of people running to and fro,"
46,"and making a great stir, as there unquestionably would have been"
46,"if night had beaten off bright day, and taken possession of the"
46,"world.  This was a great relief, because ""three days after sight"
46,of this First of Exchange pay to Mr. Ebenezer Scrooge or his
46,"order,"" and so forth, would have become a mere United States'"
46,security if there were no days to count by.
46,
46,"Scrooge went to bed again, and thought, and thought, and thought"
46,"it over and over and over, and could make nothing of it.  The more he"
46,"thought, the more perplexed he was; and the more he endeavoured"
46,"not to think, the more he thought."
46,
46,Marley's Ghost bothered him exceedingly. Every time he resolved
46,"within himself, after mature inquiry, that it was all a dream, his"
46,"mind flew back again, like a strong spring released, to its first"
46,"position, and presented the same problem to be worked all through,"
46,"""Was it a dream or not?"""
46,
46,Scrooge lay in this state until the chime had gone three quarters
46,"more, when he remembered, on a sudden, that the Ghost had warned"
46,him of a visitation when the bell tolled one.  He resolved to lie
46,"awake until the hour was passed; and, considering that he could"
46,"no more go to sleep than go to Heaven, this was perhaps the"
46,wisest resolution in his power.
46,
46,"The quarter was so long, that he was more than once convinced he"
46,"must have sunk into a doze unconsciously, and missed the clock."
46,At length it broke upon his listening ear.
46,
46,"""Ding, dong!"""
46,
46,"""A quarter past,"" said Scrooge, counting."
46,
46,"""Ding, dong!"""
46,
46,"""Half-past!"" said Scrooge."
46,
46,"""Ding, dong!"""
46,
46,"""A quarter to it,"" said Scrooge."
46,
46,"""Ding, dong!"""
46,
46,"""The hour itself,"" said Scrooge, triumphantly, ""and nothing else!"""
46,
46,"He spoke before the hour bell sounded, which it now did with a"
46,"deep, dull, hollow, melancholy ONE.  Light flashed up in the room"
46,"upon the instant, and the curtains of his bed were drawn."
46,
46,"The curtains of his bed were drawn aside, I tell you, by a"
46,"hand. Not the curtains at his feet, nor the curtains at his"
46,"back, but those to which his face was addressed. The curtains"
46,"of his bed were drawn aside; and Scrooge, starting up into a"
46,"half-recumbent attitude, found himself face to face with the"
46,unearthly visitor who drew them: as close to it as I am now
