country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Afghanistan,1969,AFG,10494491,15493193728.000,,,,,,,,,,,,,,,,8.800,0.090,105.501,1.107,,,,,,,,,,,,,,,,,,,,,,,,20.702,4.191,2328.437,24.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1970,AFG,10752973,15812232192.000,,,,,,,,,,,,,,,,20.588,0.228,124.163,1.335,,,,,,,,,,,,,,,,,,,,,,,,27.304,6.672,2892.941,31.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1971,AFG,11015853,15770513408.000,,,,,,,,,,,,,,,,-17.683,-0.236,99.768,1.099,,,,,,,,,,,,,,,,,,,,,,,,2.013,0.626,2880.755,31.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1972,AFG,11286753,13170552832.000,,,,,,,,,,,,,,,,-47.407,-0.521,51.211,0.578,,,,,,,,,,,,,,,,,,,,,,,,9.829,3.119,3087.972,34.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1973,AFG,11575308,13568630784.000,,,,,,,,,,,,,,,,64.789,0.374,82.287,0.952,,,,,,,,,,,,,,,,,,,,,,,,7.636,2.662,3240.927,37.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1974,AFG,11869881,14309107712.000,,,,,,,,,,,,,,,,-1.709,-0.016,78.873,0.936,,,,,,,,,,,,,,,,,,,,,,,,2.729,1.024,3246.740,38.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1975,AFG,12157390,15177767936.000,,,,,,,,,,,,,,,,30.435,0.285,100.445,1.221,,,,,,,,,,,,,,,,,,,,,,,,-7.531,-2.902,2931.220,35.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1976,AFG,12425276,16023605248.000,,,,,,,,,,,,,,,,6.667,0.081,104.831,1.303,,,,,,,,,,,,,,,,,,,,,,,,-13.957,-4.974,2467.721,30.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1977,AFG,12687308,15207360512.000,,,,,,,,,,,,,,,,6.250,0.081,109.083,1.384,,,,,,,,,,,,,,,,,,,,,,,,1.414,0.434,2450.928,31.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1978,AFG,12938864,16337829888.000,,,,,,,,,,,,,,,,28.235,0.391,137.163,1.775,,,,,,,,,,,,,,,,,,,,,,,,-0.658,-0.205,2387.454,30.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1979,AFG,12986378,15913788416.000,,,,,,,,,,,,,,,,-39.450,-0.700,82.749,1.075,,,,,,,,,,,,,,,,,,,,,,,,-6.433,-1.987,2225.702,28.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1980,AFG,12486640,15329836032.000,,,,,,,,,,,,,,,,-35.709,-0.384,55.329,0.691,,,,,,,,623.929,0.508,,,,,,,,,,,,,,,-36.247,-10.477,1475.741,18.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,7.791,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1981,AFG,11155196,15645343744.000,,,,,,,,,,,,,,,,5.042,0.035,65.056,0.726,,,,,,12.663,0.987,786.837,0.561,,,,,,,,,,,,,,,31.667,5.835,2174.976,24.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,8.777,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1982,AFG,10088290,15980409856.000,,,,,,,,,,,,,,,,16.000,0.116,83.446,0.842,,,,,,6.505,0.571,926.651,0.585,,,,,,,,,,,,,,,2.532,0.614,2465.881,24.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,9.348,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1983,AFG,9951447,16755333120.000,,,,,,,,,,,,,,,,0.000,0.000,84.593,0.842,,,,,,22.334,2.088,1149.196,0.683,,,,,,,,,,,,,,,4.938,1.228,2623.236,26.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,11.436,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1984,AFG,10243689,17072152576.000,,,,,,,,,,,,,,,,2.069,0.017,83.880,0.859,,,,,,0.462,0.053,1121.573,0.673,,,,,,,,,,,,,,,0.000,0.000,2548.397,26.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,11.489,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1985,AFG,10512220,17108480000.000,,,,,,,,,,,,,,,,2.027,0.017,83.394,0.877,,,,,,-2.365,-0.272,1067.071,0.656,,,,,,,,,,,,,,,23.529,6.142,3067.605,32.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,11.217,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1986,AFG,10448447,17641345024.000,,,,,,,,,,,,,,,,5.960,0.052,88.904,0.929,,,,,,2.185,0.245,1097.040,0.650,,,,,,,,,,,,,,,0.000,0.000,3086.329,32.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,11.462,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1987,AFG,10322767,15810816000.000,,,,,,,,,,,,,,,,4.375,0.041,93.924,0.970,,,,,,61.246,7.020,1790.467,1.169,,,,,,,,,,,,,,,-5.714,-1.843,2945.396,30.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,18.483,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1988,AFG,10383459,14499068928.000,,,,,,,,,,,,,,,,-17.365,-0.168,77.160,0.801,,,,,,76.359,14.113,3139.185,2.248,,,,,,,,,,,,,,,7.071,2.150,3135.223,32.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,32.596,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1989,AFG,10673172,13489497088.000,,,,,,,,,,,,,,,,-7.971,-0.064,69.082,0.737,,,,,,-1.669,-0.544,3003.004,2.376,,,,,,,,,,,,,,,-1.887,-0.614,2992.571,31.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,32.052,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1990,AFG,10694804,13065984000.000,,,,,,,,,,,,,,,,-17.323,-0.128,56.999,0.610,,,,,,-0.955,-0.306,2968.316,2.430,,,,,,,,,,,,,,,0.002,0.001,2986.589,31.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,31.746,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1991,AFG,10745168,12047362048.000,,,,,,,,,,,,,,,,-10.476,-0.064,50.789,0.546,,,,,,-56.206,-17.843,1293.862,1.154,,,,,,,,,,,,,,,-89.423,-28.563,314.401,3.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,13.903,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1992,AFG,12057436,12677538816.000,,,,,,,,,,,,,,,,-91.489,-0.499,3.852,0.046,,,,,,-34.058,-4.735,760.342,0.723,,,,,,,,,,,,,,,-3.686,-0.125,269.855,3.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,9.168,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1993,AFG,14003764,9834580992.000,,,,,,,,,,,,,,,,-12.500,-0.006,2.902,0.041,,,,,,-0.681,-0.062,650.207,0.926,,,,,,,,,,,,,,,0.000,0.000,232.349,3.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,9.105,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1994,AFG,15455560,7919857152.000,,,,,,,,,,,,,,,,-14.286,-0.006,2.254,0.035,,,,,,-3.179,-0.289,570.403,1.113,,,,,,,,,,,,,,,-0.042,-0.001,210.434,3.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,8.816,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1995,AFG,16418911,12307525632.000,,,,,,,,,,,,,,,,-16.634,-0.006,1.769,0.029,,,,,,-15.733,-1.387,452.460,0.604,,,,,,,,,,,,,,,-33.333,-1.084,132.058,2.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,7.429,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1996,AFG,17106600,12070125568.000,,,,,,,,,,,,,,,,-40.000,-0.012,1.019,0.017,,,,,,-1.926,-0.143,425.906,0.604,,,,,,,,,,,,,,,15.049,0.326,145.824,2.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,7.286,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1997,AFG,17788818,11850752000.000,,,,,,,,,,,,,,,,-33.333,-0.006,0.653,0.012,,,,,,-4.774,-0.348,390.019,0.585,,,,,,,,,,,,,,,0.000,0.000,140.231,2.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,6.938,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1998,AFG,18493134,11692172288.000,,,,,,,,,,,,,,,,0.000,0.000,0.628,0.012,,,,,,-2.677,-0.186,365.121,0.577,,,,,,,,,,,,,,,0.000,0.000,134.890,2.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,6.752,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1999,AFG,19262854,11517317120.000,,,,,,,,,,,,,,,,-50.000,-0.006,0.302,0.006,,,,,,-0.053,-0.004,350.347,0.586,,,,,,,,,,,,,,,0.000,0.000,129.500,2.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,6.749,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2000,AFG,19542986,11283792896.000,,,,,0.000,0.000,0.000,,255.319,,,,,0.000,0.000,0.000,0.000,0.297,0.006,0.000,,0.570,0.470,,-12.374,-0.835,302.595,0.524,,,8.187,0.160,,,34.043,,,,,0.000,0.000,,0.000,0.000,127.644,2.495,0.000,,0.120,,,,15.862,0.310,,65.957,,,,,15.862,0.310,,65.957,,0.100,17.544,,,,0.000,0.000,,0.000,,,,,8.187,0.160,,,0.000,0.000,0.000,34.043,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,24.050,5.914,,,,15.862,0.310,,65.957,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2001,AFG,19688634,11021273088.000,,,,,0.000,0.000,0.000,,118.644,,,,,0.000,0.000,2498.990,0.145,7.667,0.151,0.000,,0.690,0.590,,-21.130,-1.250,236.892,0.423,,,4.571,0.090,,,15.254,,,,,0.000,0.000,,-78.261,-1.952,27.543,0.542,0.000,,0.070,,,,25.395,0.500,,84.746,,,,,25.395,0.500,,84.746,,0.100,14.493,,,,0.000,0.000,,0.000,,,,,4.571,0.090,,,0.000,0.000,0.000,15.254,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,29.967,4.664,,,,25.395,0.500,,84.746,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2002,AFG,21000258,18804871168.000,,,,,0.000,0.000,0.000,,144.928,,,,,0.000,0.000,-19.231,-0.029,5.806,0.122,0.000,,0.790,0.690,,-5.058,-0.236,210.862,0.235,,,6.190,0.130,,,18.841,,,,,0.000,0.000,,0.000,0.000,25.823,0.542,0.000,,0.100,,,,26.666,0.560,,81.159,,,,,26.666,0.560,,81.159,,0.100,12.658,,,,0.000,0.000,,0.000,,,,,6.190,0.130,,,0.000,0.000,0.000,18.841,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,32.857,4.428,,,,26.666,0.560,,81.159,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2003,AFG,22645136,21074343936.000,,,,,0.000,0.000,0.000,,255.319,,,,,0.000,0.000,66.666,0.081,8.973,0.203,0.000,,1.040,0.940,,17.603,0.780,229.968,0.247,,,13.689,0.310,,,32.979,,,,,0.000,0.000,,-60.000,-0.325,9.579,0.217,0.000,,0.240,,,,27.821,0.630,,67.021,,,,,27.821,0.630,,67.021,,0.100,9.615,,,,0.000,0.000,,0.000,,,,,13.689,0.310,,,0.000,0.000,0.000,32.979,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,41.510,5.208,,,,27.821,0.630,,67.021,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2004,AFG,23553554,22332571648.000,,,,,0.000,0.000,0.000,,269.663,,,,,0.000,0.000,-2.857,-0.006,8.381,0.197,0.000,,0.990,0.890,,-7.629,-0.397,204.231,0.215,,,14.011,0.330,,,37.079,,,,,0.000,0.000,,0.000,0.000,9.210,0.217,0.000,,0.240,,,,23.776,0.560,,62.921,,,,,23.776,0.560,,62.921,,0.100,10.101,,,,0.000,0.000,,0.000,,,,,14.011,0.330,,,0.000,0.000,0.000,37.079,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,37.786,4.810,,,,23.776,0.560,,62.921,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2005,AFG,24411196,25397688320.000,,,,,0.000,0.000,0.000,,268.817,,,,,0.000,0.000,-2.941,-0.006,7.848,0.192,0.000,,1.030,0.930,,27.918,1.343,252.069,0.242,,,13.928,0.340,,,36.559,,,,,0.000,0.000,,0.000,0.000,8.886,0.217,0.000,,0.250,,,,24.169,0.590,,63.441,,,,,24.169,0.590,,63.441,,0.100,9.709,,,,0.000,0.000,,0.000,,,,,13.928,0.340,,,0.000,0.000,0.000,36.559,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,38.097,6.153,,,,24.169,0.590,,63.441,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2006,AFG,25442946,28704401408.000,,,,,0.000,0.000,0.000,,190.476,,,,,0.000,0.000,6.061,0.012,7.986,0.203,0.000,,1.270,0.840,,25.873,1.592,304.421,0.270,,,7.861,0.200,,,23.810,,,,,0.000,0.000,,0.000,0.000,8.526,0.217,0.000,,0.160,,,,25.154,0.640,,76.190,,,,,25.154,0.640,,76.190,,0.430,33.858,,,,0.000,0.000,,0.000,,,,,7.861,0.200,,,0.000,0.000,0.000,23.810,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,33.015,7.745,,,,25.154,0.640,,76.190,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2007,AFG,25903306,34507530240.000,,,,,0.000,0.000,0.000,,168.421,,,,,0.000,0.000,594.286,1.208,54.464,1.411,0.000,,1.560,0.950,,29.614,2.294,387.559,0.291,,,7.721,0.200,,,21.053,,,,,0.000,0.000,,100.000,0.217,16.748,0.434,0.000,,0.160,,,,28.954,0.750,,78.947,,,,,28.954,0.750,,78.947,,0.610,39.103,,,,0.000,0.000,,0.000,,,,,7.721,0.200,,,0.000,0.000,0.000,21.053,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,36.675,10.039,,,,28.954,0.750,,78.947,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2008,AFG,26427204,36561043456.000,,,,,0.000,0.000,0.000,,191.781,,,,,0.000,0.000,42.798,0.604,76.231,2.015,0.000,,1.480,0.730,,70.857,7.113,649.044,0.469,,,7.190,0.190,,,26.027,,,,,0.000,0.000,,25.000,0.108,20.520,0.542,0.000,,0.140,,,,20.433,0.540,,73.973,,,,,20.433,0.540,,73.973,,0.750,50.676,,,,0.000,0.000,,0.000,,,,,7.190,0.190,,,0.000,0.000,0.000,26.027,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,27.623,17.152,,,,20.433,0.540,,73.973,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2009,AFG,27385310,44358721536.000,,,,,0.000,0.000,0.000,,138.298,,,,,0.000,0.000,44.092,0.888,106.000,2.903,0.000,,2.090,0.940,,62.916,10.792,1020.400,0.630,,,5.843,0.160,,,17.021,,,,,0.000,0.000,,-40.000,-0.217,11.881,0.325,0.000,,0.130,,,,28.482,0.780,,82.979,,,,,28.482,0.780,,82.979,,1.150,55.024,,,,0.000,0.000,,0.000,,,,,5.843,0.160,,,0.000,0.000,0.000,17.021,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,34.325,27.944,,,,28.482,0.780,,82.979,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2010,AFG,28189672,47399424000.000,,,,,0.000,0.000,0.000,,159.574,,,,,0.000,0.000,45.000,1.306,149.315,4.209,0.000,,2.510,0.940,,24.321,6.796,1232.374,0.733,,,6.740,0.190,,,20.213,,,,,0.000,0.000,,372.996,1.214,54.595,1.539,0.000,,0.150,,,,26.605,0.750,,79.787,,,,,26.605,0.750,,79.787,,1.570,62.550,,,,0.000,0.000,,0.000,,,,,6.740,0.190,,,0.000,0.000,0.000,20.213,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,33.346,34.740,,,,26.605,0.750,,79.787,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2011,AFG,29249156,53326336000.000,,,,,0.000,0.000,0.000,,179.487,,,,,0.000,0.000,104.138,4.383,293.767,8.592,0.000,,3.030,0.780,,35.864,12.459,1613.699,0.885,,,6.154,0.180,,,23.077,,,,,0.000,0.000,,13.742,0.211,59.848,1.751,0.000,,0.140,,,,20.513,0.600,,76.923,,,,,20.513,0.600,,76.923,,2.250,74.257,,,,0.000,0.000,,0.000,,,,,6.154,0.180,,,0.000,0.000,0.000,23.077,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,26.667,47.199,,,,20.513,0.600,,76.923,,,,,0.000,0.000,,0.000,,,,,0.000,0.000,,0.000,
Afghanistan,2012,AFG,30466484,59166900224.000,,,,,0.000,0.000,0.000,,136.364,,,,,0.000,0.000,-16.216,-1.393,236.294,7.199,0.000,,3.950,0.880,,-8.347,-3.940,1419.906,0.731,,,4.595,0.140,,,15.909,,,,,0.000,0.000,,-0.682,-0.012,57.065,1.739,0.000,,0.120,,,,23.304,0.710,,80.682,,,,,24.289,0.740,,84.091,,3.070,77.722,,,,0.000,0.000,,0.000,,,,,4.595,0.140,,,0.000,0.000,0.000,15.909,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,28.884,43.260,,,,24.289,0.740,,84.091,,,,,0.985,0.030,,3.409,,,,,0.000,0.000,,0.000,
Afghanistan,2013,AFG,31541216,62993698816.000,,,,,0.000,0.000,0.000,,153.153,,,,,0.000,0.000,8.629,0.621,247.938,7.820,0.000,,4.730,1.110,,-15.652,-6.771,1156.855,0.579,,,6.975,0.220,,,19.820,,,,,0.000,0.000,,-3.618,-0.063,53.126,1.676,0.000,,0.170,,,,27.266,0.860,,77.477,,,,,28.217,0.890,,80.180,,3.620,76.533,,,,0.000,0.000,,0.000,,,,,6.975,0.220,,,0.000,0.000,0.000,19.820,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,35.192,36.489,,,,28.217,0.890,,80.180,,,,,0.951,0.030,,2.703,,,,,0.000,0.000,,0.000,
Afghanistan,2014,AFG,32716214,64346107904.000,,,,,0.000,0.000,0.000,,112.069,,,,,0.000,0.000,12.650,0.989,269.272,8.810,0.000,,4.870,1.160,,-8.185,-2.987,1024.020,0.521,,,4.891,0.160,,,13.793,,,,,0.000,0.000,,-8.155,-0.137,47.041,1.539,0.000,,0.130,,,,29.649,0.970,,83.621,,,,,30.566,1.000,,86.207,,3.710,76.181,,,,0.000,0.000,,0.000,,,,,4.891,0.160,,,0.000,0.000,0.000,13.793,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,35.456,33.502,,,,30.566,1.000,,86.207,,,,,0.917,0.030,,2.586,,,,,0.000,0.000,,0.000,
Afghanistan,2015,AFG,33753500,62783393792.000,,,,,0.000,0.000,0.000,,110.169,,,,,0.000,0.000,-10.043,-0.885,234.784,7.925,0.000,,4.960,1.180,,10.477,3.510,1096.538,0.590,,,4.444,0.150,,,12.712,,,,,0.000,0.000,,3.030,0.047,46.977,1.586,0.000,,0.130,,,,29.627,1.000,,84.746,,,,,30.515,1.030,,87.288,,3.780,76.210,,,,0.000,0.000,,0.000,,,,,4.444,0.150,,,0.000,0.000,0.000,12.712,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,34.959,37.012,,,,30.515,1.030,,87.288,,,,,0.889,0.030,,2.542,,,,,0.000,0.000,,0.000,
Afghanistan,2016,AFG,34636212,64297426944.000,,,,,0.000,0.000,0.000,,107.438,,,,,0.000,0.000,24.396,1.933,284.617,9.858,0.000,,5.540,1.210,,-6.900,-2.554,994.855,0.536,,,4.331,0.150,,,12.397,,,,,0.000,0.000,,13.064,0.207,51.761,1.793,0.000,,0.130,,,,29.449,1.020,,84.298,,,,,30.604,1.060,,87.603,,4.330,78.159,,,,0.000,0.000,,0.000,,,,,4.331,0.150,,,0.000,0.000,0.000,12.397,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,34.935,34.458,,,,30.604,1.060,,87.603,,,,,1.155,0.040,,3.306,,,,,0.000,0.000,,0.000,
Afghanistan,2017,AFG,35643420,68752801792.000,,,,,0.000,0.000,0.000,,125.984,,,,,0.000,0.000,,,,,0.000,,5.880,1.270,,6.265,2.159,1027.305,0.533,,,5.050,0.180,,,14.173,,,,,0.000,0.000,,,,,,0.000,,0.160,,,,29.458,1.050,,82.677,,,,,30.581,1.090,,85.827,,4.610,78.401,,,,0.000,0.000,,0.000,,,,,5.050,0.180,,,,,,14.173,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,35.631,36.617,,,,30.581,1.090,,85.827,,,,,1.122,0.040,,3.150,,,,,0.000,0.000,,0.000,
Afghanistan,2018,AFG,36686788,67594969088.000,,,,,0.000,0.000,0.000,,136.752,,,,,0.000,0.000,,,,,0.000,,6.160,1.170,,14.672,5.373,1144.532,0.621,,,5.452,0.200,,,17.094,,,,,0.000,0.000,,,,,,0.000,,0.160,,,,25.350,0.930,,79.487,,,,,26.440,0.970,,82.906,,4.990,81.006,,,,0.000,0.000,,0.000,,,,,5.452,0.200,,,,,,17.094,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,31.892,41.989,,,,26.440,0.970,,82.906,,,,,1.090,0.040,,3.419,,,,,0.000,0.000,,0.000,
Afghanistan,2019,AFG,37769496,,,,,,0.000,0.000,0.000,,140.187,,,,,0.000,0.000,,,,,0.000,,5.980,1.070,,-14.326,-6.015,952.462,,,,4.766,0.180,,,16.822,,,,,0.000,0.000,,,,,,0.000,,0.150,,,,22.240,0.840,,78.505,,,,,23.564,0.890,,83.178,,4.910,82.107,,,,0.000,0.000,,0.000,,,,,4.766,0.180,,,,,,16.822,,,0.000,0.000,,,0.000,0.000,,0.000,0.000,,28.330,35.974,,,,23.564,0.890,,83.178,,,,,1.324,0.050,,4.673,,,,,0.000,0.000,,0.000,
