country_name,iso3_code,year,indicator_code,financing_scheme,value,unit
Albania,ALB,2012,hf3_che,Household out-of-pocket payments (OOPS),58.212578806908105,% of current health expenditure
Albania,ALB,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),607227981.0022713,constant 2023 US$
Albania,ALB,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,41.63308646094795,% of current health expenditure
Albania,ALB,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,447568766.31945497,constant 2023 US$
Albania,ALB,2013,hf2_che,Voluntary health care payment schemes,0.6380904653120772,% of current health expenditure
Albania,ALB,2013,hf2_usd2023,Voluntary health care payment schemes,6859673.078233526,constant 2023 US$
Albania,ALB,2013,hf3_che,Household out-of-pocket payments (OOPS),57.72882294980981,% of current health expenditure
Albania,ALB,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),620602993.0775474,constant 2023 US$
Albania,ALB,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,40.564781079926384,% of current health expenditure
Albania,ALB,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,454532983.25124973,constant 2023 US$
Albania,ALB,2014,hf2_che,Voluntary health care payment schemes,0.25452635097940013,% of current health expenditure
Albania,ALB,2014,hf2_usd2023,Voluntary health care payment schemes,2851996.696315742,constant 2023 US$
Albania,ALB,2014,hf3_che,Household out-of-pocket payments (OOPS),59.18069256116381,% of current health expenditure
Albania,ALB,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),663126387.5848247,constant 2023 US$
Albania,ALB,2015,hf1_che,Government schemes and compulsory contributory health care financing schemes,42.32570668730549,% of current health expenditure
Albania,ALB,2015,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,487018802.3240418,constant 2023 US$
Albania,ALB,2015,hf2_che,Voluntary health care payment schemes,0.33358962098265094,% of current health expenditure
Albania,ALB,2015,hf2_usd2023,Voluntary health care payment schemes,3838433.6705576787,constant 2023 US$
Albania,ALB,2015,hf3_che,Household out-of-pocket payments (OOPS),57.34070368319117,% of current health expenditure
Albania,ALB,2015,hf3_usd2023,Household out-of-pocket payments (OOPS),659788176.4507248,constant 2023 US$
Albania,ALB,2016,hf1_che,Government schemes and compulsory contributory health care financing schemes,43.17434933003759,% of current health expenditure
Albania,ALB,2016,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,534306563.7182126,constant 2023 US$
Albania,ALB,2016,hf2_che,Voluntary health care payment schemes,0.3081725953158081,% of current health expenditure
Albania,ALB,2016,hf2_usd2023,Voluntary health care payment schemes,3813807.109786718,constant 2023 US$
Albania,ALB,2016,hf3_che,Household out-of-pocket payments (OOPS),56.51747807014554,% of current health expenditure
Albania,ALB,2016,hf3_usd2023,Household out-of-pocket payments (OOPS),699435196.2745054,constant 2023 US$
Albania,ALB,2017,hf1_che,Government schemes and compulsory contributory health care financing schemes,42.47473905210883,% of current health expenditure
Albania,ALB,2017,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,533406967.3821506,constant 2023 US$
Albania,ALB,2017,hf2_che,Voluntary health care payment schemes,0.34451907478344357,% of current health expenditure
Albania,ALB,2017,hf2_usd2023,Voluntary health care payment schemes,4326545.118030972,constant 2023 US$
Albania,ALB,2017,hf3_che,Household out-of-pocket payments (OOPS),57.18074187751909,% of current health expenditure
Albania,ALB,2017,hf3_usd2023,Household out-of-pocket payments (OOPS),718088134.2232677,constant 2023 US$
Albania,ALB,2018,hf1_che,Government schemes and compulsory contributory health care financing schemes,43.29581562354256,% of current health expenditure
Albania,ALB,2018,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,571856127.4775691,constant 2023 US$
Albania,ALB,2018,hf2_che,Voluntary health care payment schemes,0.28956914257282784,% of current health expenditure
Albania,ALB,2018,hf2_usd2023,Voluntary health care payment schemes,3824662.6405775594,constant 2023 US$
Albania,ALB,2018,hf3_che,Household out-of-pocket payments (OOPS),56.41461523497492,% of current health expenditure
Albania,ALB,2018,hf3_usd2023,Household out-of-pocket payments (OOPS),745130746.1653997,constant 2023 US$
Albania,ALB,2019,hf1_che,Government schemes and compulsory contributory health care financing schemes,43.334497149238814,% of current health expenditure
Albania,ALB,2019,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,602815166.6354877,constant 2023 US$
Albania,ALB,2019,hf2_che,Voluntary health care payment schemes,0.2532357904023604,% of current health expenditure
Albania,ALB,2019,hf2_usd2023,Voluntary health care payment schemes,3522698.6634630817,constant 2023 US$
Albania,ALB,2019,hf3_che,Household out-of-pocket payments (OOPS),56.41222500772797,% of current health expenditure
Albania,ALB,2019,hf3_usd2023,Household out-of-pocket payments (OOPS),784736112.2294571,constant 2023 US$
Albania,ALB,2020,hf1_che,Government schemes and compulsory contributory health care financing schemes,40.383177593670865,% of current health expenditure
Albania,ALB,2020,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,597903947.785489,constant 2023 US$
Albania,ALB,2020,hf2_che,Voluntary health care payment schemes,0.22063051086011926,% of current health expenditure
Albania,ALB,2020,hf2_usd2023,Voluntary health care payment schemes,3266604.098679676,constant 2023 US$
Albania,ALB,2020,hf3_che,Household out-of-pocket payments (OOPS),59.396133161114044,% of current health expenditure
Albania,ALB,2020,hf3_usd2023,Household out-of-pocket payments (OOPS),879405351.8410735,constant 2023 US$
Albania,ALB,2021,hf1_che,Government schemes and compulsory contributory health care financing schemes,39.88955588759971,% of current health expenditure
Albania,ALB,2021,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,634290474.8902204,constant 2023 US$
Albania,ALB,2021,hf2_che,Voluntary health care payment schemes,0.4061630406099802,% of current health expenditure
Albania,ALB,2021,hf2_usd2023,Voluntary health care payment schemes,6458466.18692105,constant 2023 US$
Albania,ALB,2021,hf3_che,Household out-of-pocket payments (OOPS),59.704233260958155,% of current health expenditure
Albania,ALB,2021,hf3_usd2023,Household out-of-pocket payments (OOPS),949366961.486329,constant 2023 US$
Albania,ALB,2022,hf1_che,Government schemes and compulsory contributory health care financing schemes,50.060422064965344,% of current health expenditure
Albania,ALB,2022,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,854736723.3700949,constant 2023 US$
Albania,ALB,2022,hf2_che,Voluntary health care payment schemes,1.6033856846806214,% of current health expenditure
Albania,ALB,2022,hf2_usd2023,Voluntary health care payment schemes,27376369.792566177,constant 2023 US$
Albania,ALB,2022,hf3_che,Household out-of-pocket payments (OOPS),48.33619225035402,% of current health expenditure
Albania,ALB,2022,hf3_usd2023,Household out-of-pocket payments (OOPS),825297048.6473099,constant 2023 US$
Albania,ALB,2023,hf1_che,Government schemes and compulsory contributory health care financing schemes,50.33733207245686,% of current health expenditure
Albania,ALB,2023,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,835922954.9843508,constant 2023 US$
Albania,ALB,2023,hf2_che,Voluntary health care payment schemes,1.388039263387757,% of current health expenditure
Albania,ALB,2023,hf2_usd2023,Voluntary health care payment schemes,23050365.105072282,constant 2023 US$
Albania,ALB,2023,hf3_che,Household out-of-pocket payments (OOPS),48.274628664155365,% of current health expenditure
Albania,ALB,2023,hf3_usd2023,Household out-of-pocket payments (OOPS),801668832.6990908,constant 2023 US$
Algeria,DZA,2000,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.96690960474828,% of current health expenditure
Algeria,DZA,2000,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2924498671.0851183,constant 2023 US$
Algeria,DZA,2000,hf2_che,Voluntary health care payment schemes,2.2385765086541474,% of current health expenditure
Algeria,DZA,2000,hf2_usd2023,Voluntary health care payment schemes,90968391.73221181,constant 2023 US$
Algeria,DZA,2000,hf3_che,Household out-of-pocket payments (OOPS),25.794513886597567,% of current health expenditure
Algeria,DZA,2000,hf3_usd2023,Household out-of-pocket payments (OOPS),1048204264.9454557,constant 2023 US$
Algeria,DZA,2001,hf1_che,Government schemes and compulsory contributory health care financing schemes,76.23010122418296,% of current health expenditure
Algeria,DZA,2001,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3509699455.3935184,constant 2023 US$
Algeria,DZA,2001,hf2_che,Voluntary health care payment schemes,2.1013740680975217,% of current health expenditure
Algeria,DZA,2001,hf2_usd2023,Voluntary health care payment schemes,96749070.30085716,constant 2023 US$
Algeria,DZA,2001,hf3_che,Household out-of-pocket payments (OOPS),21.668524707719516,% of current health expenditure
Algeria,DZA,2001,hf3_usd2023,Household out-of-pocket payments (OOPS),997637523.0332025,constant 2023 US$
Algeria,DZA,2002,hf1_che,Government schemes and compulsory contributory health care financing schemes,75.2816343087359,% of current health expenditure
Algeria,DZA,2002,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3555264722.9682326,constant 2023 US$
Algeria,DZA,2002,hf2_che,Voluntary health care payment schemes,2.193482311677059,% of current health expenditure
Algeria,DZA,2002,hf2_usd2023,Voluntary health care payment schemes,103589811.17729677,constant 2023 US$
Algeria,DZA,2002,hf3_che,Household out-of-pocket payments (OOPS),22.524883379587028,% of current health expenditure
Algeria,DZA,2002,hf3_usd2023,Household out-of-pocket payments (OOPS),1063764409.5238016,constant 2023 US$
Algeria,DZA,2003,hf1_che,Government schemes and compulsory contributory health care financing schemes,76.70741980845389,% of current health expenditure
Algeria,DZA,2003,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3728159746.396212,constant 2023 US$
Algeria,DZA,2003,hf2_che,Voluntary health care payment schemes,2.1439430865218356,% of current health expenditure
Algeria,DZA,2003,hf2_usd2023,Voluntary health care payment schemes,104200641.00310487,constant 2023 US$
Algeria,DZA,2003,hf3_che,Household out-of-pocket payments (OOPS),21.14863710502427,% of current health expenditure
Algeria,DZA,2003,hf3_usd2023,Household out-of-pocket payments (OOPS),1027873154.1613301,constant 2023 US$
Algeria,DZA,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.36814490090188,% of current health expenditure
Algeria,DZA,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3587244616.1944532,constant 2023 US$
Algeria,DZA,2004,hf2_che,Voluntary health care payment schemes,2.537528385948245,% of current health expenditure
Algeria,DZA,2004,hf2_usd2023,Voluntary health care payment schemes,127546191.0012237,constant 2023 US$
Algeria,DZA,2004,hf3_che,Household out-of-pocket payments (OOPS),26.094326713149883,% of current health expenditure
Algeria,DZA,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),1311603841.5310287,constant 2023 US$
Algeria,DZA,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,69.3415981862075,% of current health expenditure
Algeria,DZA,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3480879605.787202,constant 2023 US$
Algeria,DZA,2005,hf2_che,Voluntary health care payment schemes,2.5647884050889833,% of current health expenditure
Algeria,DZA,2005,hf2_usd2023,Voluntary health care payment schemes,128749839.72044516,constant 2023 US$
Algeria,DZA,2005,hf3_che,Household out-of-pocket payments (OOPS),28.09361340870351,% of current health expenditure
Algeria,DZA,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),1410271590.5771708,constant 2023 US$
Algeria,DZA,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,68.49043791625691,% of current health expenditure
Algeria,DZA,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3617472535.46942,constant 2023 US$
Algeria,DZA,2006,hf2_che,Voluntary health care payment schemes,2.388202440750368,% of current health expenditure
Algeria,DZA,2006,hf2_usd2023,Voluntary health care payment schemes,126138144.26356407,constant 2023 US$
Algeria,DZA,2006,hf3_che,Household out-of-pocket payments (OOPS),29.12135964299271,% of current health expenditure
Algeria,DZA,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),1538108412.0510318,constant 2023 US$
Algeria,DZA,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,69.83426600197042,% of current health expenditure
Algeria,DZA,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,4317002882.709822,constant 2023 US$
Algeria,DZA,2007,hf2_che,Voluntary health care payment schemes,2.0771520219200097,% of current health expenditure
Algeria,DZA,2007,hf2_usd2023,Voluntary health care payment schemes,128405033.51466748,constant 2023 US$
Algeria,DZA,2007,hf3_che,Household out-of-pocket payments (OOPS),28.088581976109552,% of current health expenditure
Algeria,DZA,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),1736375225.2894683,constant 2023 US$
