id,celebrate,main_dish,main_dish_other,main_prep,main_prep_other,stuffing,stuffing_other,cranberry,cranberry_other,gravy,side1,side2,side3,side4,side5,side6,side7,side8,side9,side10,side11,side12,side13,side14,side15,pie1,pie2,pie3,pie4,pie5,pie6,pie7,pie8,pie9,pie10,pie11,pie12,pie13,dessert1,dessert2,dessert3,dessert4,dessert5,dessert6,dessert7,dessert8,dessert9,dessert10,dessert11,dessert12,prayer,travel,watch_program,kids_table_age,hometown_friends,friendsgiving,black_friday,work_retail,work_black_friday,community_type,age,gender,family_income,us_region
4337655425,Yes,Turkey,NA,Baked,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,NA,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Pumpkin Pie,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,10 or younger,Yes,Yes,No,No,NA,Rural,18 - 29,Male,"$25,000 to $49,999",West North Central
4337653684,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,No,Brussel sprouts,NA,NA,NA,Cornbread,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,Yes,Yes,No,NA,Urban,18 - 29,Female,"$25,000 to $49,999",Pacific
4337646565,Yes,Turkey,NA,Baked,NA,Bread-based,NA,None,NA,Yes,Brussel sprouts,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,Carrot cake,NA,Cookies,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,12,Yes,No,Yes,No,NA,Suburban,30 - 44,Male,"$75,000 to $99,999",South Atlantic
4337645621,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 - 44,Male,"$150,000 to $174,999",Middle Atlantic
4337629524,Yes,Turkey,NA,Fried,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,10 or younger,No,No,No,No,NA,Rural,45 - 59,Male,"$75,000 to $99,999",West South Central
4337627331,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,Brussel sprouts,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),pies,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,No,No,No,NA,Suburban,45 - 59,Male,"$200,000 and up",Middle Atlantic
4337626849,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,NA,NA,NA,Green beans/green bean casserole,NA,NA,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,Chocolate,NA,NA,NA,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,Apple cobbler,NA,Brownies,Carrot cake,NA,Cookies,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Rural,45 - 59,Male,"$10,000 to $24,999",East South Central
4337611941,Yes,Turkey,NA,Fried,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,NA,NA,NA,Other (please specify),Lefse,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,NA,13,No,No,Yes,No,NA,Rural,18 - 29,Male,"$50,000 to $74,999",West North Central
4337600726,Yes,Other (please specify),Prime Rib,Roasted,NA,None,NA,None,NA,No,NA,Carrots,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,13,No,No,No,No,NA,Rural,45 - 59,Male,"$100,000 to $124,999",West South Central
4337598069,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,Chocolate,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,13,No,Yes,No,No,NA,Rural,30 - 44,Male,"$25,000 to $49,999",New England
4337597044,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,NA,Urban,45 - 59,Male,"$25,000 to $49,999",East North Central
4337589613,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,Macaroni and cheese,NA,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,Yes,Yes,No,NA,Rural,30 - 44,Male,"$50,000 to $74,999",South Atlantic
4337586061,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,Cauliflower,NA,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,Buttermilk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,Yes,No,NA,Urban,45 - 59,Male,"$75,000 to $99,999",East South Central
4337583393,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,Squash,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,Chocolate,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,Blondies,Brownies,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Rural,18 - 29,Male,"$75,000 to $99,999",New England
4337583245,Yes,Other (please specify),fish,Baked,NA,None,NA,None,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,Other (please specify),broccoli/cheese sauce,NA,NA,NA,NA,Coconut cream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brownies,NA,Cheesecake,NA,NA,NA,NA,NA,Other (please specify),eclair,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Suburban,45 - 59,Male,"$175,000 to $199,999",East North Central
4337582845,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,Squash,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,13,No,No,Yes,No,NA,Suburban,45 - 59,Male,"$175,000 to $199,999",Middle Atlantic
4337579733,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45 - 59,Male,"$175,000 to $199,999",East South Central
4337577784,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,18,Yes,Yes,No,No,NA,Rural,45 - 59,Male,Prefer not to answer,South Atlantic
4337571449,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45 - 59,Male,"$25,000 to $49,999",NA
4337569645,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),depends,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),as above,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Suburban,30 - 44,Male,Prefer not to answer,Pacific
4337569057,Yes,Turkey,NA,Roasted,NA,None,NA,None,NA,Yes,NA,Carrots,NA,Corn,NA,NA,NA,NA,Mashed potatoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Urban,45 - 59,Male,"$75,000 to $99,999",Middle Atlantic
4337568074,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,Other (please specify),squash soufflet,Apple,NA,NA,Chocolate,NA,NA,NA,NA,Pumpkin,NA,NA,Other (please specify),Lemon mirangue,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Other (please specify),Pie is dessert,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,Yes,No,Urban,30 - 44,Male,"$25,000 to $49,999",Middle Atlantic
4337553422,Yes,Tofurkey,NA,Baked,NA,Bread-based,NA,Canned,NA,No,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,Yes,No,No,NA,Urban,18 - 29,Male,"$10,000 to $24,999",West South Central
4337550299,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,Corn,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,Chocolate,NA,NA,NA,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,Brownies,Carrot cake,Cheesecake,Cookies,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,17,Yes,Yes,Yes,No,NA,Suburban,18 - 29,Male,"$50,000 to $74,999",East North Central
4337545841,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,Carrots,Cauliflower,Corn,NA,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,Carrot cake,Cheesecake,Cookies,NA,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,18,No,No,No,No,NA,Suburban,18 - 29,Male,"$100,000 to $124,999",Middle Atlantic
4337540484,Yes,Tofurkey,NA,I don't know,NA,Bread-based,NA,None,NA,No,NA,Carrots,NA,NA,NA,NA,NA,NA,Mashed potatoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,21 or older,No,No,Yes,No,NA,Suburban,18 - 29,Male,Prefer not to answer,Pacific
4337531521,Yes,Ham/Pork,NA,Baked,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,NA,NA,NA,Other (please specify),Chess,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,NA,12,Yes,Yes,No,No,NA,Suburban,30 - 44,Male,"$75,000 to $99,999",West South Central
4337528775,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,Ice cream,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,12,Yes,Yes,Yes,No,NA,Urban,18 - 29,Male,"$0 to $9,999",West South Central
4337523428,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 - 29,Male,"$50,000 to $74,999",West North Central
4337512214,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,12,Yes,Yes,No,No,NA,Rural,45 - 59,Male,Prefer not to answer,East North Central
4337490067,Yes,Tofurkey,NA,Roasted,NA,None,NA,None,NA,Yes,Brussel sprouts,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,NA,Squash,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),chocolate mousse,No,Thanksgiving is local--it will take place in the town I live in,NA,18,Yes,No,No,No,NA,Urban,30 - 44,Male,Prefer not to answer,East North Central
4337489617,Yes,Turkey,NA,I don't know,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,Brownies,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,Yes,No,Rural,18 - 29,Male,Prefer not to answer,West North Central
4337487759,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,Yes,Yes,No,NA,Suburban,18 - 29,Male,"$150,000 to $174,999",West North Central
4337484305,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,21 or older,No,No,No,No,NA,Suburban,30 - 44,Male,"$75,000 to $99,999",South Atlantic
4337475288,Yes,Turkey,NA,Baked,NA,Bread-based,NA,None,NA,Yes,NA,Carrots,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,NA,Vegetable salad,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Suburban,45 - 59,Male,Prefer not to answer,West North Central
4337468268,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,NA,Squash,Vegetable salad,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Urban,18 - 29,Male,"$75,000 to $99,999",Mountain
4337467677,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,Cauliflower,NA,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,Yes,No,No,NA,Urban,30 - 44,Female,"$75,000 to $99,999",Pacific
4337462650,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 - 29,Male,Prefer not to answer,Pacific
4337448181,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,17,Yes,No,Yes,No,NA,Suburban,45 - 59,Male,"$175,000 to $199,999",Middle Atlantic
4337442451,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,Chocolate,NA,NA,NA,Pecan,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,10 or younger,Yes,No,No,No,NA,Suburban,45 - 59,Male,"$50,000 to $74,999",East South Central
4337441164,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,Cauliflower,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carrot cake,Cheesecake,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,No,No,NA,Suburban,30 - 44,Male,"$150,000 to $174,999",Middle Atlantic
4337441070,Yes,Turkey,NA,Roasted,NA,Rice-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,NA,Coconut cream,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,Cookies,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,12,Yes,Yes,Yes,No,NA,Suburban,30 - 44,Male,"$25,000 to $49,999",Pacific
4337435277,Yes,Turkey,NA,Roasted,NA,Other (please specify),Gluten-Free Bread Based,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,Squash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Suburban,45 - 59,Male,"$50,000 to $74,999",New England
4337432686,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,Cherry,Chocolate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,Cookies,Fudge,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,18,No,No,Yes,No,NA,Suburban,45 - 59,Male,Prefer not to answer,East North Central
4337429102,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,No,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,Key lime,NA,Pecan,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,Yes,No,No,NA,Urban,18 - 29,Male,"$0 to $9,999",West North Central
4337423740,Yes,Roast beef,NA,Baked,NA,Bread-based,NA,None,NA,Yes,Brussel sprouts,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,NA,NA,Squash,NA,NA,NA,NA,Apple,NA,Cherry,NA,NA,NA,Peach,NA,NA,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,NA,Peach cobbler,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,No,No,Yes,Yes,Urban,45 - 59,Male,"$150,000 to $174,999",East South Central
4337421462,Yes,Turkey,NA,Roasted,NA,Other (please specify),cornbread based-I'm Southern,Homemade,NA,Yes,Brussel sprouts,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,NA,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,Yes,No,No,NA,Suburban,30 - 44,Male,"$125,000 to $149,999",West South Central
4337412056,Yes,Ham/Pork,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,NA,Sweet Potato,NA,NA,NA,Apple cobbler,NA,Brownies,Carrot cake,NA,Cookies,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Urban,30 - 44,Male,"$25,000 to $49,999",West North Central
4337410886,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 - 44,Male,"$10,000 to $24,999",South Atlantic
