num,id,name,year,rank,average,bayes_average,users_rated,url,thumbnail
7,187645,Star Wars: Rebellion,2016,8,8.42,8.172,25586,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/7SrPNGBKg9IIsP4UQpOi8g__micro/img/nEvTiCkWpT-ymH4bstc9c335TtQ=/fit-in/64x64/filters:strip_icc()/pic4325841.jpg
2,224517,Brass: Birmingham,2018,3,8.66,8.418,25484,/boardgame/224517/brass-birmingham,https://cf.geekdo-images.com/x3zxjr-Vw5iU4yDPg70Jgw__micro/img/4Od3GYCiqptga0VbmyumPbJlBsU=/fit-in/64x64/filters:strip_icc()/pic3490053.jpg
183,146508,T.I.M.E Stories,2015,184,7.5,7.32,25076,/boardgame/146508/time-stories,https://cf.geekdo-images.com/XmwCsjQ3C1Ul53ZN2o8Q-Q__micro/img/YtUIC2NTWAyOpzANjbkNw_IbFAs=/fit-in/64x64/filters:strip_icc()/pic2617634.png
42,284083,The Crew: The Quest for Planet Nine,2019,43,7.97,7.778,24972,/boardgame/284083/crew-quest-planet-nine,https://cf.geekdo-images.com/98LnQShydr11OBKS46xY-Q__micro/img/bIVTqYzQ5wDuCSmcQvpNokXZOUo=/fit-in/64x64/filters:strip_icc()/pic5687013.jpg
3400,172225,Exploding Kittens,2015,3401,6.04,5.855,24784,/boardgame/172225/exploding-kittens,https://cf.geekdo-images.com/N8bL53-pRU7zaXDTrEaYrw__micro/img/KSzqcUIsIsan_BmrdQuUFhyk_eA=/fit-in/64x64/filters:strip_icc()/pic2691976.png
938,122522,Smash Up,2012,939,6.73,6.573,24778,/boardgame/122522/smash,https://cf.geekdo-images.com/c1DOHkXD35OcqfPoxoSXlA__micro/img/rn7LdxHdPiX7ryM01VyX5aXBtwE=/fit-in/64x64/filters:strip_icc()/pic1269874.jpg
976,16992,Tsuro,2004,977,6.67,6.55,24645,/boardgame/16992/tsuro,https://cf.geekdo-images.com/2V3d4ryhxkS3RoPtDrvpUw__micro/img/KQfGNRFQvnKDiEPIxDnfa0AQfXU=/fit-in/64x64/filters:strip_icc()/pic875761.jpg
5144,50381,Cards Against Humanity,2009,5145,5.86,5.692,24639,/boardgame/50381/cards-against-humanity,https://cf.geekdo-images.com/nYLrPiI9gnvlrwOrKQ4_CA__micro/img/oXaWmVNmLiNg0a39SnTuqgJEFwE=/fit-in/64x64/filters:strip_icc()/pic2909692.jpg
26,164928,Orléans,2014,27,8.07,7.883,24601,/boardgame/164928/orleans,https://cf.geekdo-images.com/nagl1li6kYt9elV9jbfVQw__micro/img/hUKCvnqgFvTl0aOMd8FLkgCObT0=/fit-in/64x64/filters:strip_icc()/pic6228507.jpg
82,93,El Grande,1995,83,7.75,7.577,24477,/boardgame/93/el-grande,https://cf.geekdo-images.com/GO282hlXR3RiknU5W4GZjg__micro/img/Ya0GwTP0sOChJ3b0E3Ufmua39gw=/fit-in/64x64/filters:strip_icc()/pic5373572.png
689,2453,Blokus,2000,690,6.87,6.743,24049,/boardgame/2453/blokus,https://cf.geekdo-images.com/96YA5wUJDxtPkmPxemr5Qg__micro/img/lSZ9pumreM0SScRXHwRWrgZZnj4=/fit-in/64x64/filters:strip_icc()/pic2197702.jpg
506,153938,Camel Up,2014,507,7.04,6.902,23999,/boardgame/153938/camel,https://cf.geekdo-images.com/1ph2jVOD1MudR1fK1nkwwA__micro/img/6Ai3_Lyuuvv31Vmm1fKM8TSMtFI=/fit-in/64x64/filters:strip_icc()/pic2031446.png
122,103885,Star Wars: X-Wing Miniatures Game,2012,123,7.67,7.442,23716,/boardgame/103885/star-wars-x-wing-miniatures-game,https://cf.geekdo-images.com/yNqgVxaqoZepir7Hzkfe-Q__micro/img/OKIS12HYfJvGuTjHdv1I1aqn2SI=/fit-in/64x64/filters:strip_icc()/pic1603292.jpg
134,104162,Descent: Journeys in the Dark (Second Edition),2012,135,7.67,7.416,23632,/boardgame/104162/descent-journeys-dark-second-edition,https://cf.geekdo-images.com/ZN2rpiJ19lg5DZk_iYMMkQ__micro/img/WuYw3bSmWg2YZoaWNtiDqstGo0U=/fit-in/64x64/filters:strip_icc()/pic1180640.jpg
456,147949,One Night Ultimate Werewolf,2014,457,7.12,6.947,23167,/boardgame/147949/one-night-ultimate-werewolf,https://cf.geekdo-images.com/KLDb0vR3w8mfaHgIGF0gHw__micro/img/Hri9c-QXMATOKdi4FGc_MY3ca1E=/fit-in/64x64/filters:strip_icc()/pic1809823.jpg
21710,2223,UNO,1971,21711,5.41,5.313,23138,/boardgame/2223/uno,https://cf.geekdo-images.com/SU-OL7XWn7BOiSYevyTThw__micro/img/xxqoYyNLMWQo8bn2yQ0LFXU-anY=/fit-in/64x64/filters:strip_icc()/pic981505.jpg
149,155426,Castles of Mad King Ludwig,2014,150,7.54,7.377,23128,/boardgame/155426/castles-mad-king-ludwig,https://cf.geekdo-images.com/xkOTIpxwGQN4iyvbeqnytQ__micro/img/9hTaiYv-iwJx5gwpTAbLeV9XjJ8=/fit-in/64x64/filters:strip_icc()/pic1961827.jpg
590,100423,Elder Sign,2011,591,6.98,6.816,23115,/boardgame/100423/elder-sign,https://cf.geekdo-images.com/wNCSCl961fMzDUhwetfjTg__micro/img/pd9pjvrY--Igzgont0cIyTUa3jw=/fit-in/64x64/filters:strip_icc()/pic1236119.jpg
602,432,6 nimmt!,1994,603,6.93,6.804,22945,/boardgame/432/6-nimmt,https://cf.geekdo-images.com/JFhLVSRFQ2mtWRNHgbZ3Wg__micro/img/8JQFz4AonXXqp43jDd2a5RsOZ4I=/fit-in/64x64/filters:strip_icc()/pic2602138.jpg
476,18,RoboRally,1994,477,7.08,6.93,22881,/boardgame/18/roborally,https://cf.geekdo-images.com/eJx8hRJ6-86C2VrhECwEPA__micro/img/IfPMof4TY56v0V85kPR24rDXKb4=/fit-in/64x64/filters:strip_icc()/pic1000553.jpg
314,8217,San Juan,2004,315,7.25,7.103,22710,/boardgame/8217/san-juan,https://cf.geekdo-images.com/kiD03bslLpN_0Qe1LJ8OGg__micro/img/VNweqso3VtsV8cZOuQChDxV_B08=/fit-in/64x64/filters:strip_icc()/pic174174.jpg
694,244992,The Mind,2018,695,6.87,6.736,22690,/boardgame/244992/mind,https://cf.geekdo-images.com/q_JGK291hrhnhiRB0667oA__micro/img/K28CIC2BSPXMf8V_PEktRguLXO4=/fit-in/64x64/filters:strip_icc()/pic3979766.png
162,123260,Suburbia,2012,163,7.51,7.352,22508,/boardgame/123260/suburbia,https://cf.geekdo-images.com/1YcHesB7LRvCF8i9vgH7qw__micro/img/RcbDE5V0Sq6fJAJ69iUFtdH5G64=/fit-in/64x64/filters:strip_icc()/pic6009608.png
242,154203,Imperial Settlers,2014,243,7.38,7.208,22224,/boardgame/154203/imperial-settlers,https://cf.geekdo-images.com/pRwsvyfsRJ-lWWwVJCdXNg__micro/img/WEFU2OrColIqO6sdHtxY83vG_Jc=/fit-in/64x64/filters:strip_icc()/pic2871265.jpg
596,123540,Tokaido,2012,597,6.97,6.811,22188,/boardgame/123540/tokaido,https://cf.geekdo-images.com/-sUA2HQNFHBxOdzHE6Ywlg__micro/img/dQoA_OdfGnxwMGfQMQv00ofwUJw=/fit-in/64x64/filters:strip_icc()/pic3747956.png
294,2653,Survive: Escape from Atlantis!,1982,295,7.31,7.136,22073,/boardgame/2653/survive-escape-atlantis,https://cf.geekdo-images.com/0M2ck50-GanxBWfOHUZ64A__micro/img/2baP3_Bis1a9JJlMUKJQH4G1xu8=/fit-in/64x64/filters:strip_icc()/pic1300182.png
234,108745,Seasons,2012,235,7.4,7.228,22006,/boardgame/108745/seasons,https://cf.geekdo-images.com/awmZ9rYy-hTgea6Vdp_OoQ__micro/img/B_j57PuXRinPUE9mPJIe7D9JzVU=/fit-in/64x64/filters:strip_icc()/pic1299390.jpg
218,176494,Isle of Skye: From Chieftain to King,2015,219,7.42,7.262,21979,/boardgame/176494/isle-skye-chieftain-king,https://cf.geekdo-images.com/GCxsnITFBO1pNXiBYkq_qA__micro/img/UCoDe7Dv8ifIaqR80KH0GnUPc1c=/fit-in/64x64/filters:strip_icc()/pic2524838.jpg
379,100901,Flash Point: Fire Rescue,2011,380,7.19,7.037,21950,/boardgame/100901/flash-point-fire-rescue,https://cf.geekdo-images.com/v6bTbxeprDFj1nN4AenvjA__micro/img/Ei3zZMjNSnW0q4SNPoBDiOnrXMA=/fit-in/64x64/filters:strip_icc()/pic1129370.jpg
471,12942,No Thanks!,2004,472,7.06,6.935,21901,/boardgame/12942/no-thanks,https://cf.geekdo-images.com/2DyxMVASynw87LRULZuyqA__micro/img/Up29N7QJIaziw9kGlGHErhpJiY0=/fit-in/64x64/filters:strip_icc()/pic4657706.jpg
139,77423,The Lord of the Rings: The Card Game,2011,140,7.65,7.405,21843,/boardgame/77423/lord-rings-card-game,https://cf.geekdo-images.com/ZmXi5BbtoWl58ZnKcUy1vw__micro/img/e5AtJJGUBkPjdiJR4RCzckfokLc=/fit-in/64x64/filters:strip_icc()/pic906495.jpg
71,171623,The Voyages of Marco Polo,2015,72,7.84,7.64,21794,/boardgame/171623/voyages-marco-polo,https://cf.geekdo-images.com/n1G7_aWToLAAB7Mqt8iwyA__micro/img/c8Ld-3E8S0devFlugLvyiAEESbY=/fit-in/64x64/filters:strip_icc()/pic2461346.png
53,164153,Star Wars: Imperial Assault,2014,54,8,7.719,21791,/boardgame/164153/star-wars-imperial-assault,https://cf.geekdo-images.com/pIQ_MXvaoARRp1loCHJuHg__micro/img/i2soAnlvaDCzWksrpO2By4-GgGA=/fit-in/64x64/filters:strip_icc()/pic2247647.jpg
133,233867,Welcome To...,2018,134,7.6,7.419,21538,/boardgame/233867/welcome,https://cf.geekdo-images.com/g4XmxyKhNVdhC3QPd1purQ__micro/img/nFBdWL9VzYeTpQpxfSx2OkEylaA=/fit-in/64x64/filters:strip_icc()/pic3761012.jpg
167,104006,Village,2011,168,7.52,7.343,21167,/boardgame/104006/village,https://cf.geekdo-images.com/5FBIAvZi3Sw8dvmfwwJTjg__micro/img/JzEMolI9R4zQqrQ4aQEa3YlTky8=/fit-in/64x64/filters:strip_icc()/pic2760568.jpg
617,143741,BANG! The Dice Game,2013,618,6.94,6.797,21122,/boardgame/143741/bang-dice-game,https://cf.geekdo-images.com/BLTFau1Ue-gjX6geQdYrjQ__micro/img/J8UIjJYVvZhmoP4sc4ig1K1hwm0=/fit-in/64x64/filters:strip_icc()/pic2909713.jpg
19,28720,Brass: Lancashire,2007,20,8.18,7.963,20915,/boardgame/28720/brass-lancashire,https://cf.geekdo-images.com/0BsjJY9MTlx9DRrlkeE69w__micro/img/LzaNnOD21eoa3KYNXJ2kCrZZabM=/fit-in/64x64/filters:strip_icc()/pic5482020.jpg
579,107529,Kingdom Builder,2011,580,6.96,6.826,20842,/boardgame/107529/kingdom-builder,https://cf.geekdo-images.com/kJOP_BICVX-88sKqFRh9PQ__micro/img/719wrvZGx8SkxkVx1-itMHpGUMU=/fit-in/64x64/filters:strip_icc()/pic1152359.jpg
200,188834,Secret Hitler,2016,201,7.55,7.292,20816,/boardgame/188834/secret-hitler,https://cf.geekdo-images.com/rAQ3hIXoH6xDcj41v9iqCg__micro/img/6NTv7tbuyr7OxNYMGKkC2tTj4Ek=/fit-in/64x64/filters:strip_icc()/pic5164305.jpg
195,129437,Legendary: A Marvel Deck Building Game,2012,196,7.56,7.298,20689,/boardgame/129437/legendary-marvel-deck-building-game,https://cf.geekdo-images.com/ZrRidumkzu62HuwKdgQpHA__micro/img/PVhHfqxWmkfiSLmmL8bXjBeiKZY=/fit-in/64x64/filters:strip_icc()/pic1430769.jpg
80,236457,Architects of the West Kingdom,2018,81,7.81,7.587,20619,/boardgame/236457/architects-west-kingdom,https://cf.geekdo-images.com/OAX7HfOz-9N60StgADzd0g__micro/img/5OEOXKjvrEMh2aT5I-FrAn5-9jo=/fit-in/64x64/filters:strip_icc()/pic3781944.png
273,209685,Century: Spice Road,2017,274,7.35,7.169,20387,/boardgame/209685/century-spice-road,https://cf.geekdo-images.com/0_KEDk4lCvryf1Ju3YQJxA__micro/img/1dk76UNWVYXBiYrDt9Z6kABJl_w=/fit-in/64x64/filters:strip_icc()/pic3339551.jpg
86,73439,Troyes,2010,87,7.75,7.558,20216,/boardgame/73439/troyes,https://cf.geekdo-images.com/fBIe-aEPtJKC-ceNlspK6A__micro/img/6ZLZgf_o1omV4ijqi2OLJWK_GM0=/fit-in/64x64/filters:strip_icc()/pic750583.jpg
79,122515,Keyflower,2012,80,7.78,7.591,20145,/boardgame/122515/keyflower,https://cf.geekdo-images.com/HbfgxDJZQnNEZQKvpmJxQg__micro/img/L6e_jaWDU2M5XPhV0lMhPPo26EU=/fit-in/64x64/filters:strip_icc()/pic2278942.jpg
21,177736,A Feast for Odin,2016,22,8.21,7.949,20071,/boardgame/177736/feast-odin,https://cf.geekdo-images.com/s9oGMCo1fcfV4Dk3EnqLZw__micro/img/JCrcuFDrjVQ64uLbqpH-Pmg6XsU=/fit-in/64x64/filters:strip_icc()/pic3146943.png
907,8203,"Hey, That's My Fish!",2003,908,6.7,6.592,20069,/boardgame/8203/hey-s-my-fish,https://cf.geekdo-images.com/CR2jXsbmCdhDYo2zI6cJFQ__micro/img/VirxkzmaqklwOjt5Og-4YRrniw4=/fit-in/64x64/filters:strip_icc()/pic1004115.jpg
298,37046,Ghost Stories,2008,299,7.31,7.133,20011,/boardgame/37046/ghost-stories,https://cf.geekdo-images.com/Mfoj66t524ZS5DKMZJlUYQ__micro/img/_kCI2C5b5c67xZI2UB1rvHiRu84=/fit-in/64x64/filters:strip_icc()/pic1790243.jpg
1232,116,Guillotine,1998,1233,6.53,6.405,19942,/boardgame/116/guillotine,https://cf.geekdo-images.com/9gdaUHNTcgv8RhFhG0kzBw__micro/img/xq4N4MDT04y-YQr9x4_pv6EgDGg=/fit-in/64x64/filters:strip_icc()/pic143139.jpg
188,12,Ra,1999,189,7.48,7.31,19760,/boardgame/12/ra,https://cf.geekdo-images.com/1m3z3iX0iVtII8AEMuWOeA__micro/img/O9udNR8diQK86psDm__DOc13cnc=/fit-in/64x64/filters:strip_icc()/pic3013552.jpg
119,161970,Alchemists,2014,120,7.67,7.447,19565,/boardgame/161970/alchemists,https://cf.geekdo-images.com/ztNshEv3Fsm46HCJaEOFPw__micro/img/6amZZCVb_LzbpGfhGjmy4Agph0A=/fit-in/64x64/filters:strip_icc()/pic2241156.png
716,166384,Spyfall,2014,717,6.85,6.724,19189,/boardgame/166384/spyfall,https://cf.geekdo-images.com/Ehx72XRdSeQHISVXcZVnHg__micro/img/ldZfZ5bQAIYKfHSjWxBzj5uIpWg=/fit-in/64x64/filters:strip_icc()/pic2453926.jpg
6,220308,Gaia Project,2017,7,8.47,8.175,19169,/boardgame/220308/gaia-project,https://cf.geekdo-images.com/hGWFm3hbMlCDsfCsauOQ4g__micro/img/odWj2bEnZi9dEcQQrOtYj1e0QLE=/fit-in/64x64/filters:strip_icc()/pic5375625.png
490,218603,Photosynthesis,2017,491,7.09,6.921,18864,/boardgame/218603/photosynthesis,https://cf.geekdo-images.com/HhkYuVxMy-XrRCBWmZ78Eg__micro/img/DPyT6Ft66g7FKKN_DwAjGrq7JOM=/fit-in/64x64/filters:strip_icc()/pic3364832.jpg
196,54998,Cyclades,2009,197,7.52,7.298,18846,/boardgame/54998/cyclades,https://cf.geekdo-images.com/6QbaJOS8acWkJ6gSYI0KaQ__micro/img/3_lU4yZ94uRNnejhaWhZMekSXgA=/fit-in/64x64/filters:strip_icc()/pic584779.jpg
573,5782,Coloretto,2003,574,6.97,6.83,18802,/boardgame/5782/coloretto,https://cf.geekdo-images.com/Z_C3ujE0BcRpbQjDd1Vatg__micro/img/H6NjA3MdQ6W8s0UsY6xLNHl6XFg=/fit-in/64x64/filters:strip_icc()/pic149765.jpg
50,180263,The 7th Continent,2017,51,8.05,7.73,18792,/boardgame/180263/7th-continent,https://cf.geekdo-images.com/OYne8uBCHv5oEgRfpOrV0A__micro/img/8IGVzvGADTyV8kjaMNw-VCBL4TY=/fit-in/64x64/filters:strip_icc()/pic2648303.jpg
76,62219,Dominant Species,2010,77,7.84,7.618,18784,/boardgame/62219/dominant-species,https://cf.geekdo-images.com/oeygRZntjNUJWvc8SxDfww__micro/img/gXi23Nbfem6XTfRlV2eHEHB_cHY=/fit-in/64x64/filters:strip_icc()/pic784193.jpg
386,27162,Kingsburg,2007,387,7.19,7.022,18736,/boardgame/27162/kingsburg,https://cf.geekdo-images.com/pHFQxD8va6vOrrNfazVzsg__micro/img/HDLcTms0_KGxE5XIwRI-xpXivi4=/fit-in/64x64/filters:strip_icc()/pic253057.jpg
291,5,Acquire,1964,292,7.34,7.141,18719,/boardgame/5/acquire,https://cf.geekdo-images.com/3C--kJRhi6kTPHsr9dNaWw__micro/img/UEwGRnn6rC4FcI1aM3Ev-dIwZI0=/fit-in/64x64/filters:strip_icc()/pic3299296.jpg
458,21790,Thurn and Taxis,2006,459,7.1,6.945,18700,/boardgame/21790/thurn-and-taxis,https://cf.geekdo-images.com/OlwMFxx9t6HGndTSKaWxhg__micro/img/ZDX5vKF7xVm_xHxa2rhrQlSaxDw=/fit-in/64x64/filters:strip_icc()/pic115300.jpg
85,12493,Twilight Imperium: Third Edition,2005,86,7.83,7.559,18620,/boardgame/12493/twilight-imperium-third-edition,https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__micro/img/qq2rc5GmKHOr8Dpn5Q8di_FD6Cg=/fit-in/64x64/filters:strip_icc()/pic4128153.jpg
354,198773,Codenames: Pictures,2016,355,7.24,7.064,18615,/boardgame/198773/codenames-pictures,https://cf.geekdo-images.com/Q2u-Nk68Wb1iLjxh_dfsIg__micro/img/XOAPhcYFTV6_GWueoFFEYE2qSAM=/fit-in/64x64/filters:strip_icc()/pic3476592.jpg
108,2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,109,7.7,7.483,18561,/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,https://cf.geekdo-images.com/ptDZ2tJ6dSNiONAx3HH8Tw__micro/img/oG1Tt-dugnxtcq2xclh1AcrjG6s=/fit-in/64x64/filters:strip_icc()/pic3514298.jpg
283,54,Tikal,1999,284,7.33,7.15,18518,/boardgame/54/tikal,https://cf.geekdo-images.com/ajU3xzGDUKihjNdvjCR1Hw__micro/img/d_IcWZHBpSPpcLIzAUDN7Y3m29o=/fit-in/64x64/filters:strip_icc()/pic3328391.jpg
8934,1294,Clue,1949,8935,5.67,5.57,18448,/boardgame/1294/clue,https://cf.geekdo-images.com/owlmDA10KegcwPaapY5auw__micro/img/DQP_kSRpQtUHvgt9AMy-AOZzzT0=/fit-in/64x64/filters:strip_icc()/pic5146918.png
61,25613,Through the Ages: A Story of Civilization,2006,62,7.9,7.676,18377,/boardgame/25613/through-ages-story-civilization,https://cf.geekdo-images.com/3piN3YX4WmBRuIvbEG2Ygg__micro/img/xy_566fY112BYtYJjT29cfAcHsk=/fit-in/64x64/filters:strip_icc()/pic236169.jpg
91,170042,Raiders of the North Sea,2015,92,7.77,7.542,18313,/boardgame/170042/raiders-north-sea,https://cf.geekdo-images.com/hXdfAhgZ8OeyWLunt36wlw__micro/img/qdkWYsmTq_dyuJU5YCVCZMQrkAI=/fit-in/64x64/filters:strip_icc()/pic3578101.jpg
755,15512,Diamant,2005,756,6.82,6.697,18115,/boardgame/15512/diamant,https://cf.geekdo-images.com/_DWv97HbQ_hNeCM_Tcp2XQ__micro/img/Fdb4nOWquTQPs8tbfpXfvJDAfm4=/fit-in/64x64/filters:strip_icc()/pic3581963.jpg
221,118,Modern Art,1992,222,7.44,7.253,18108,/boardgame/118/modern-art,https://cf.geekdo-images.com/wLto-xaabHwKQe_Bc4iD1Q__micro/img/IcevtuHa5wbYSpkiPp4vFOqrDVo=/fit-in/64x64/filters:strip_icc()/pic3458036.png
5281,74,Apples to Apples,1999,5282,5.79,5.684,18050,/boardgame/74/apples-apples,https://cf.geekdo-images.com/S5GzB_f2Re3kEDoSxqG5Ew__micro/img/tLveBuwE9eZiwswthZyVyIUecX8=/fit-in/64x64/filters:strip_icc()/pic213515.jpg
236,92828,Dixit: Odyssey,2011,237,7.44,7.226,17972,/boardgame/92828/dixit-odyssey,https://cf.geekdo-images.com/7b75ZZJQ4EEbDsKLi6kYSw__micro/img/25AacLyInvpafP8h3Fn5b_EZn4E=/fit-in/64x64/filters:strip_icc()/pic918568.jpg
434,43570,Friday,2011,435,7.14,6.966,17924,/boardgame/43570/friday,https://cf.geekdo-images.com/7bBUuYUIyKIBDh_UnNa_Fw__micro/img/nmxIKcPYOSBi90lauhH7-zkgQEQ=/fit-in/64x64/filters:strip_icc()/pic1513328.jpg
204,156129,Deception: Murder in Hong Kong,2014,205,7.49,7.284,17915,/boardgame/156129/deception-murder-hong-kong,https://cf.geekdo-images.com/1COY3oeK9aN2_XNimKaNww__micro/img/uH-G0ydUSiNTfVBdoFv_Vy1zGLI=/fit-in/64x64/filters:strip_icc()/pic3033330.jpg
552,37904,Formula D,2008,553,7.02,6.847,17842,/boardgame/37904/formula-d,https://cf.geekdo-images.com/ScuaQBHRYnsqrwSxSdEdIw__micro/img/lNERA5wvxUZsPRkxbJfEj2o0uQc=/fit-in/64x64/filters:strip_icc()/pic519914.jpg
16,167355,Nemesis,2018,17,8.39,7.982,17688,/boardgame/167355/nemesis,https://cf.geekdo-images.com/tAqLpWxQ0Oo3GaPP3MER1g__micro/img/tivhH093LwCowK-_S7bVF_xha34=/fit-in/64x64/filters:strip_icc()/pic5073276.jpg
361,124708,Mice and Mystics,2012,362,7.29,7.057,17612,/boardgame/124708/mice-and-mystics,https://cf.geekdo-images.com/pZFrbWXBzrkxqOotg05D9Q__micro/img/0TXWSNqt7m9GE3FnvhYGcrCSBsQ=/fit-in/64x64/filters:strip_icc()/pic1312072.jpg
92,205896,Rising Sun,2018,93,7.84,7.538,17498,/boardgame/205896/rising-sun,https://cf.geekdo-images.com/iwevA6XmiNLHn1QnGUucqw__micro/img/CGB3Ihk0wWICh8wG6_Wp2pbGoCk=/fit-in/64x64/filters:strip_icc()/pic3880340.jpg
170,171131,Captain Sonar,2016,171,7.55,7.342,17423,/boardgame/171131/captain-sonar,https://cf.geekdo-images.com/eVy9IyAVtzzKv2VvPHFPbA__micro/img/HAHURwXhFgjHGTMBGw3vJqd7A7k=/fit-in/64x64/filters:strip_icc()/pic3013621.png
135,244522,That's Pretty Clever!,2018,136,7.62,7.41,17383,/boardgame/244522/s-pretty-clever,https://cf.geekdo-images.com/3-unuy5JW1cC8C6EUBNiOA__micro/img/paSoM8bH12xJsE0csH_LrUq0JU8=/fit-in/64x64/filters:strip_icc()/pic4410877.jpg
525,113924,Zombicide,2012,526,7.14,6.883,17279,/boardgame/113924/zombicide,https://cf.geekdo-images.com/ZqjfzvtaTIT5FYp1D2CfKw__micro/img/MtYzGk2vrPLqxP5GM8dt5G76YnM=/fit-in/64x64/filters:strip_icc()/pic1196191.jpg
545,209778,Magic Maze,2017,546,7.02,6.854,17263,/boardgame/209778/magic-maze,https://cf.geekdo-images.com/wJfDIveg2zpTGn8E1WzEpA__micro/img/wPo47UfrkY_CLaO0fihpBdc6tss=/fit-in/64x64/filters:strip_icc()/pic3268473.jpg
264,160477,Onitama,2014,265,7.39,7.181,17194,/boardgame/160477/onitama,https://cf.geekdo-images.com/FZdihu8SibqQYtwfo77BdQ__micro/img/cPoTcxxTscaeGhG2ebALfI4QPdU=/fit-in/64x64/filters:strip_icc()/pic5032361.jpg
849,25669,Qwirkle,2006,850,6.78,6.633,17192,/boardgame/25669/qwirkle,https://cf.geekdo-images.com/k7zHj8j_a6uUAtXUt5Fvuw__micro/img/hqcmNqqB2ItF8njCrTm1wCkQcwA=/fit-in/64x64/filters:strip_icc()/pic309353.jpg
111,127023,Kemet,2012,112,7.7,7.472,17188,/boardgame/127023/kemet,https://cf.geekdo-images.com/RmZjhy7_6REp8IaXh9Zqwg__micro/img/JhmgQqmj1m5K7EKHBExVgFHKUf4=/fit-in/64x64/filters:strip_icc()/pic3979527.jpg
526,28023,Jamaica,2007,527,7.06,6.883,17111,/boardgame/28023/jamaica,https://cf.geekdo-images.com/jZRfv3isrBG5waCzEx60Cw__micro/img/EU7d-yPXqtVCLzkW_MU3uMHERdU=/fit-in/64x64/filters:strip_icc()/pic6434838.png
286,163967,Tiny Epic Galaxies,2015,287,7.36,7.149,17107,/boardgame/163967/tiny-epic-galaxies,https://cf.geekdo-images.com/c_87h8o0AOrfCO3hxMjjrA__micro/img/3StPmJGPf7TzK52lGa3wnhXM3jE=/fit-in/64x64/filters:strip_icc()/pic2349732.jpg
173,239188,Chronicles of Crime,2018,174,7.73,7.338,17103,/boardgame/239188/chronicles-crime,https://cf.geekdo-images.com/1BMyuEwK0zV9005oYinYLw__micro/img/MZt1YCfdLXYetxeg7tZQaVOok1M=/fit-in/64x64/filters:strip_icc()/pic4317519.jpg
126,118048,Targi,2012,127,7.64,7.433,16975,/boardgame/118048/targi,https://cf.geekdo-images.com/wHg4fOf48cs1kw1PDOk1tQ__micro/img/I3v-kbkcehXvBeP_3-qbaW9U8co=/fit-in/64x64/filters:strip_icc()/pic3958793.jpg
362,194594,Dice Forge,2017,363,7.27,7.055,16942,/boardgame/194594/dice-forge,https://cf.geekdo-images.com/4BTVGQWO0M9ayxyku3FW6Q__micro/img/kp9DQn-4JnTGYyNIpAyADkQpY_o=/fit-in/64x64/filters:strip_icc()/pic3477004.jpg
33,312484,Lost Ruins of Arnak,2020,34,8.11,7.819,16860,/boardgame/312484/lost-ruins-arnak,https://cf.geekdo-images.com/6GqH14TJJhza86BX5HCLEQ__micro/img/2FKVaukjh9a-Kg9LWQuMSvLS34s=/fit-in/64x64/filters:strip_icc()/pic5674958.jpg
2181,62871,Zombie Dice,2010,2182,6.22,6.083,16809,/boardgame/62871/zombie-dice,https://cf.geekdo-images.com/iPy584JMAJYrupqRdQp8gA__micro/img/AFCdQ1XdtisN2KJy2LBCtHslQKg=/fit-in/64x64/filters:strip_icc()/pic4991962.jpg
322,24480,The Pillars of the Earth,2006,323,7.28,7.094,16786,/boardgame/24480/pillars-earth,https://cf.geekdo-images.com/J897fuu-nl83_o90uOakVQ__micro/img/2PBBStEkPAnWkVAXDqJDUWuEUNY=/fit-in/64x64/filters:strip_icc()/pic3691155.jpg
824,147151,Concept,2013,825,6.8,6.656,16763,/boardgame/147151/concept,https://cf.geekdo-images.com/hHFs0_KRoW_FJ0cMIVgZcw__micro/img/3LlKd32m_a_24y140cCMYergqfs=/fit-in/64x64/filters:strip_icc()/pic4991925.jpg
51,216132,Clans of Caledonia,2017,52,7.99,7.723,16721,/boardgame/216132/clans-caledonia,https://cf.geekdo-images.com/SPuwc6RJ6y4PnTH36Pegsg__micro/img/wWI0kOjt4L4TOOV_Dn2BLthq5QQ=/fit-in/64x64/filters:strip_icc()/pic3511783.png
110,263918,Cartographers,2019,111,7.72,7.477,16702,/boardgame/263918/cartographers,https://cf.geekdo-images.com/GifbnAmsA4lfEcDkeaC9VA__micro/img/-B-yH3o3CkeAA2xqNYdQNdX8YFc=/fit-in/64x64/filters:strip_icc()/pic4397932.png
177,224037,Codenames: Duet,2017,178,7.53,7.331,16699,/boardgame/224037/codenames-duet,https://cf.geekdo-images.com/0d1EaMVmAiIBROI2QstFSQ__micro/img/adCgMexDsSnafr71XQ9K72pcEGE=/fit-in/64x64/filters:strip_icc()/pic3596681.jpg
394,92415,Skull,2011,395,7.2,7.015,16516,/boardgame/92415/skull,https://cf.geekdo-images.com/4E9rSeKJDXiBbKmyMNtM7Q__micro/img/m8cMkMquJYrPOVlV27sperGE1gc=/fit-in/64x64/filters:strip_icc()/pic1779342.jpg
