source,report,title,available_globally,release_date,hours_viewed,runtime,views
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lottie Dottie Chicken: 3ª temporada // Galinha Pintadinha: 3ª temporada,No,NA,5200000,34M 0S,9200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Young Sheldon: Season 3,No,NA,61500000,6H 47M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Rookie: Season 1,No,NA,128200000,14H 14M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Resident Alien: Season 1,No,NA,68300000,7H 33M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Nobody Wants This: Season 1,Yes,2024-09-26,39600000,4H 25M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Breaking Bad: Season 2,No,NA,92000000,10H 18M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,You: Season 3,Yes,2021-10-15,74700000,8H 26M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dabba Cartel: Season 1 // डब्बा कार्टेल: सीज़न 1,Yes,2025-02-28,50100000,5H 38M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sintonia: Season 5,Yes,2025-02-05,45600000,5H 7M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Snow Girl: 2. The Soul Game // La chica de nieve: 2. El juego del alma,Yes,2025-01-31,44100000,4H 58M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bad Dinosaurs: Season 1,Yes,2024-03-28,25300000,2H 50M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Brooklyn Nine-Nine: Season 3,Yes,NA,72600000,8H 15M 0S,8800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Departure: Season 2,No,NA,37400000,4H 16M 0S,8800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Young Sheldon: Season 6,No,NA,62400000,7H 8M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Young Sheldon: Season 4,No,NA,48100000,5H 33M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,North of North: Season 1,Yes,2025-04-10,29000000,3H 21M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,CoComelon: Season 2,No,2020-12-17,24400000,2H 49M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lottie Dottie Chicken: 5ª temporada // Galinha Pintadinha: 5ª temporada,No,NA,5100000,35M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sam & Cat: Season 1,No,NA,116700000,13H 33M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Prison Break: Season 3,No,NA,80300000,9H 23M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Little Angel: Volume 2,Yes,NA,30100000,3H 30M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lottie Dottie Chicken: 4ª temporada // Galinha Pintadinha: 4ª temporada,No,NA,5000000,35M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,PAW Patrol: Season 7,No,NA,85500000,10H 3M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Discovery of Witches: Season 2,No,NA,62700000,7H 22M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Chip and Potato: Chip’s Holiday,No,2022-06-27,3400000,24M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Young Sheldon: Season 5,No,NA,60000000,7H 9M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,I AM A KILLER: Season 6,Yes,2025-01-08,37000000,4H 23M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Creature Cases: Chapter 4,Yes,2024-11-25,22900000,2H 43M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Heavenly Ever After: Limited Series // 천국보다 아름다운: 리미티드 시리즈,Yes,2025-04-19,122300000,14H 42M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Tuiskoms: Season 1,Yes,2025-02-28,45300000,5H 29M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Hot Wheels Let's Race: Season 1,Yes,2024-03-04,33400000,4H 2M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Single’s Inferno: Season 4 // 솔로지옥: 시즌 4,No,2025-01-14,128300000,15H 34M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dexter: Season 1,No,NA,89800000,10H 54M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Lincoln Lawyer: Season 3,Yes,2024-10-17,69900000,8H 31M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Brooklyn Nine-Nine: Season 4,Yes,NA,64600000,7H 53M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Until You Burn: Season 1 // Escupiré sobre sus tumbas: Temporada 1,Yes,2025-02-19,383400000,47H 35M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Potato Lab: Limited Series // 감자연구소: 리미티드 시리즈,Yes,2025-03-01,121900000,15H 2M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Resident: Season 1,No,NA,83100000,10H 15M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Brooklyn Nine-Nine: Season 5,No,NA,65000000,8H 1M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Valeria: Season 4,Yes,2025-02-14,34000000,4H 12M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gabby's Dollhouse: Season 4,Yes,2022-02-01,26100000,3H 14M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Booba: Season 1,Yes,NA,16900000,2H 5M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Breaking Bad: Season 3,No,NA,82300000,10H 17M 0S,8000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Unicorn Academy: Chapter 1,Yes,2023-11-02,37100000,4H 38M 0S,8000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,CoComelon Lane: Season 2,Yes,2024-04-22,16900000,2H 6M 0S,8000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Magic and Muscles // マッシュル -MASHLE-,No,NA,37400000,4H 45M 0S,7900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,No Good Deed: Season 1,Yes,2024-12-12,36000000,4H 33M 0S,7900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Cage: Season 1 // La Cage: Saison 1,Yes,2024-11-08,33800000,4H 17M 0S,7900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Booba: Season 4,Yes,NA,23900000,3H 2M 0S,7900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Apothecary Diaries: Season 1 // 薬屋のひとりごと: シーズン1,No,NA,71500000,9H 9M 0S,7800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Alice in Borderland: Season 2 // 今際の国のアリス: シーズン2,Yes,2022-12-22,66600000,8H 31M 0S,7800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Man on the Inside: Season 1,Yes,2024-11-21,30900000,3H 58M 0S,7800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gabriel Iglesias: Legend of Fluffy,No,2025-01-06,13300000,1H 42M 0S,7800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Prison Break: Season 4,No,NA,135300000,17H 34M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Our Unwritten Seoul: Limited Series // 미지의 서울: 리미티드 시리즈,Yes,2025-05-24,121100000,15H 47M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,All of Us Are Dead: Season 1 // 지금 우리 학교는: 시즌 1,Yes,2022-01-28,94800000,12H 14M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bridgerton: Season 2,Yes,2022-03-25,65300000,8H 30M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Fool Me Once: Limited Series,Yes,2024-01-01,49200000,6H 25M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bandidos: Season 2,Yes,2025-01-03,43100000,5H 37M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Jurassic World: Chaos Theory: Season 1,Yes,2024-05-24,30300000,3H 56M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Hooligan: Season 1 // Kibic: Sezon 1,Yes,2025-01-29,29400000,3H 48M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Jurassic World Camp Cretaceous: Season 1,Yes,2020-09-18,24900000,3H 15M 0S,7700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,True Beauty: Limited Series // 여신강림: 리미티드 시리즈,No,NA,151600000,20H 1M 0S,7600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Brooklyn Nine-Nine: Season 1,Yes,NA,60500000,7H 58M 0S,7600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Gentlemen: Season 1,Yes,2024-03-07,50900000,6H 41M 0S,7600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,My Life With the Walter Boys: Season 1,Yes,2023-12-07,56900000,7H 37M 0S,7500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Brooklyn Nine-Nine: Season 6,Yes,NA,48600000,6H 31M 0S,7500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,FUBAR: Season 2,Yes,2025-06-12,48600000,6H 27M 0S,7500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Empress: Season 2 // Die Kaiserin: Staffel 2,Yes,2024-11-22,41000000,5H 28M 0S,7500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,DAN DA DAN: Season 1 // ダンダダン: 第1期,Yes,NA,37100000,4H 55M 0S,7500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Jurassic World: Chaos Theory: Season 3,Yes,2025-04-03,29200000,3H 53M 0S,7500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Solo Leveling: Season 1 // 俺だけレベルアップな件: シーズン1,No,NA,73400000,9H 54M 0S,7400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Criminal Code: Season 1 // DNA DO CRIME: Temporada 1,Yes,2023-11-14,57200000,7H 46M 0S,7400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Peaky Blinders: Season 1,No,2014-09-30,41600000,5H 39M 0S,7400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Discovery of Witches: Season 3,No,NA,39800000,5H 23M 0S,7400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gabby's Dollhouse: Season 5,Yes,2022-07-25,17900000,2H 26M 0S,7400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lost (2004): Season 1,No,NA,130500000,17H 51M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Business Proposal: Limited Series // 사내맞선: 리미티드 시리즈,Yes,2022-02-28,87700000,12H 3M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Money Heist: Part 1 // La casa de papel: Parte 1,Yes,2017-07-01,76000000,NA,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Breaking Bad: Season 4,No,NA,74200000,10H 14M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Lincoln Lawyer: Season 1,Yes,2022-05-13,61100000,8H 19M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Tires: Season 2,Yes,2025-06-05,35700000,4H 54M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Younger: Season 2,No,NA,31100000,4H 14M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Creature Cases: Chapter 2,Yes,2022-11-30,3400000,28M 0S,7300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Suits (2011): Season 2,Yes,NA,82900000,11H 30M 0S,7200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Brooklyn Nine-Nine: Season 2,Yes,NA,59700000,8H 19M 0S,7200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Castlevania: Nocturne: Season 2,Yes,2025-01-16,28500000,3H 57M 0S,7200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Morphle: Season 1,Yes,NA,19200000,2H 39M 0S,7200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Shaun the Sheep: Adventures from Mossy Bottom: Season 1,Yes,2020-03-16,16300000,2H 15M 0S,7200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Booba: Season 2 (Part 1),Yes,NA,3700000,31M 0S,7200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Ghosts (2021): Season 2,No,NA,55800000,7H 51M 0S,7100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Cobra Kai: Season 1,Yes,2020-08-28,36300000,5H 5M 0S,7100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mo: Season 1,Yes,2022-08-24,24900000,3H 30M 0S,7100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blippi's Job Show: Season 1,Yes,2025-04-07,23200000,3H 16M 0S,7100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,CoComelon: Season 3,No,2021-05-31,20200000,2H 51M 0S,7100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,FUBAR: Season 1,Yes,2023-05-25,50200000,7H 8M 0S,7000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gabby's Dollhouse: Season 6,Yes,2022-11-01,17100000,2H 26M 0S,7000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dubai Bling: Season 3 // Bling دبي: موسم 3,No,2025-01-08,53800000,7H 46M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Rotten Legacy: Season 1 // Legado: Temporada 1,Yes,2025-05-16,46300000,6H 41M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Prison Break: Season 5,No,NA,45200000,6H 31M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Unseen: Season 1,Yes,2023-03-29,30700000,4H 28M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Little Angel: Volume 3,Yes,NA,23500000,3H 23M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Creature Cases: Chapter 3,Yes,2023-05-22,22900000,3H 20M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Raw: January 6, 2025",No,2025-01-06,20000000,2H 25M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Booba: Season 2 (Part 2),Yes,NA,5500000,48M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Octonauts & the Great Barrier Reef,Yes,2020-10-13,5400000,47M 0S,6900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mad Unicorn: Limited Series // สงคราม ส่งด่วน: ลิมิเต็ดซีรีส์,Yes,2025-05-29,48600000,7H 6M 0S,6800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Thank You, Next: Season 2 // Kimler Geldi Kimler Geçti: 2. Sezon",Yes,2025-05-15,38000000,5H 33M 0S,6800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Warrant: Season 1 // ब्लैक वॉरंट: सीज़न 1,Yes,2025-01-10,37900000,5H 34M 0S,6800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Seven Deadly Sins: Four Knights of the Apocalypse: Season 2 // 七つの大罪 黙示録の四騎士: シーズン2,Yes,2024-10-06,32200000,4H 45M 0S,6800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Welcome to the Family: Season 1 // Bienvenidos a la familia: Temporada 1,Yes,2025-03-12,28700000,4H 12M 0S,6800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mo: Season 2,Yes,2025-01-30,27000000,4H 0M 0S,6800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,King the Land: Limited Series // 킹더랜드: 리미티드 시리즈,Yes,2023-06-17,127400000,19H 0M 0S,6700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Resident Alien: Season 2,No,NA,78800000,11H 47M 0S,6700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lucifer: Season 1,No,2017-07-23,63600000,9H 26M 0S,6700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Arcane: Season 2,Yes,2024-11-09,41800000,6H 13M 0S,6700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Younger: Season 3,No,NA,30000000,4H 29M 0S,6700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Your Friend, Nate Bargatze",No,2024-12-24,7200000,1H 4M 0S,6700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Criminal Code: Season 2 // DNA DO CRIME: Temporada 2,Yes,2025-06-04,45500000,6H 55M 0S,6600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Vikings (2013): Season 1,Yes,NA,45100000,6H 48M 0S,6600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Territory: Season 1,Yes,2024-10-24,38000000,5H 46M 0S,6600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Court of Gold: Season 1,Yes,2025-02-18,29000000,4H 24M 0S,6600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sonic Prime: Season 2,Yes,2023-07-13,21300000,3H 14M 0S,6600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Andrew Schulz: LIFE,No,2025-03-04,6500000,59M 0S,6600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Breaking Bad: Season 5,No,NA,84000000,12H 50M 0S,6500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Little Angel: Volume 4,Yes,NA,20000000,3H 4M 0S,6500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gabby's Dollhouse: Season 8,Yes,2023-08-07,18400000,2H 50M 0S,6500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gabby's Dollhouse: Season 7,Yes,2023-03-20,15900000,2H 26M 0S,6500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Go! Go! Cory Carson: Chrissy Takes the Wheel,Yes,2021-09-21,6600000,1H 1M 0S,6500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Rookie: Season 2,No,NA,91900000,14H 17M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,ONE PIECE: Season 1,Yes,2023-08-31,48500000,7H 34M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,AMERICA'S SWEETHEARTS: Dallas Cowboys Cheerleaders: Season 2,Yes,2025-06-18,44300000,6H 56M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Empress: Season 1 // Die Kaiserin: Staffel 1,Yes,2022-09-29,36700000,5H 43M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Hound's Hill: Limited Series // Wzgórze psów: Miniserial,Yes,2025-01-08,34000000,5H 17M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dragons: Race to the Edge: Season 1,Yes,2015-06-26,31900000,4H 59M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Younger: Season 4,No,NA,30400000,4H 46M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Woman of the Dead: Season 2 // Totenfrau: Staffel 2,Yes,2025-03-19,28800000,4H 30M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Unseen: Season 2,Yes,2025-05-02,28500000,4H 26M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,How to Sell Drugs Online (Fast): Season 4,Yes,2025-04-08,22500000,3H 32M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Survival of the Thickest: Season 2,Yes,2025-03-27,22400000,3H 31M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Mirror: Season 1,No,2013-02-28,16700000,2H 36M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Tragedy Foretold: Flight 3054: Season 1 // Congonhas: Tragédia Anunciada: Temporada 1,Yes,2025-04-23,14900000,2H 20M 0S,6400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Resident: Season 2,No,NA,106700000,16H 50M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"House, M.D.: Season 1",No,NA,100100000,16H 0M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Battle Camp: Season 1,No,2025-04-23,55500000,8H 51M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bloodhounds: Season 1 // 사냥개들: 시즌 1,Yes,2023-06-09,51000000,8H 8M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Walking Dead: Season 1,No,NA,30700000,4H 53M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,High Tides: Season 2 // Knokke Off: Seizoen 2,Yes,2025-01-31,27600000,4H 21M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc // 鬼滅の刃: 柱稽古編,No,NA,25100000,3H 58M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Miss Governor: Season 1,Yes,2025-05-22,20800000,3H 18M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bebefinn Playtime,Yes,NA,6400000,1H 1M 0S,6300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Suits (2011): Season 3,Yes,NA,72200000,11H 41M 0S,6200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Younger: Season 5,No,NA,30700000,4H 55M 0S,6200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,CoComelon: Season 4,No,2021-10-14,17700000,2H 51M 0S,6200000
