source,report,title,available_globally,release_date,hours_viewed,runtime,views
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spider-Man: Into the Spider-Verse,No,NA,25000000,1H 57M 0S,12800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Deva // कोई शक,No,NA,32700000,2H 35M 0S,12700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,365 Days (2020),Yes,NA,24400000,1H 55M 0S,12700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Trial by Fire (2018),No,NA,26700000,2H 7M 0S,12600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Twilight Saga: Breaking Dawn: Part 2,No,NA,24200000,1H 55M 0S,12600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Oklahoma City Bombing: American Terror,Yes,2025-04-18,17800000,1H 25M 0S,12600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Interstellar,No,NA,34900000,2H 49M 0S,12400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Twilight Saga: New Moon,No,NA,26900000,2H 11M 0S,12300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sniper: Assassin's End,No,NA,19500000,1H 35M 0S,12300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Mother,Yes,2023-05-12,23700000,1H 57M 0S,12200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Now You See Me,No,NA,23300000,1H 55M 0S,12200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mowgli: Legend of the Jungle,No,2018-12-07,21400000,1H 45M 0S,12200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Our Little Secret,Yes,2024-11-27,20500000,1H 41M 0S,12200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,IF (2024),No,NA,21000000,1H 44M 0S,12100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Diplomat // डिप्लोमैट,No,NA,26700000,2H 13M 0S,12000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Intern (2015),No,NA,24500000,2H 2M 0S,12000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Kung Fu Panda,No,NA,18800000,1H 34M 0S,12000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dr. Seuss' The Lorax,No,NA,17200000,1H 26M 0S,12000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Furiosa: A Mad Max Saga,No,NA,29400000,2H 28M 0S,11900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Penguins of Madagascar: The Movie,No,NA,18200000,1H 32M 0S,11900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Our Times // Nuestros tiempos,Yes,2025-06-11,18000000,1H 31M 0S,11900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Under the Boardwalk (2022),No,NA,17200000,1H 27M 0S,11900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Madagascar (2005),No,NA,17100000,1H 26M 0S,11900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Passion of the Christ,No,NA,23500000,2H 1M 0S,11700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Promised Hearts // Setetes Embun Cinta Niyala,Yes,2025-03-31,22300000,1H 54M 0S,11700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Incoming,Yes,2024-08-23,17800000,1H 31M 0S,11700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Menu (2022),No,NA,20600000,1H 47M 0S,11600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,M3GAN,No,NA,19700000,1H 42M 0S,11600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Family Pack // Loups-Garous,Yes,2024-10-23,18400000,1H 35M 0S,11600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Disaster Holiday,Yes,2024-12-13,18000000,1H 33M 0S,11600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Atlas,Yes,2024-05-24,22900000,2H 0M 0S,11500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Pixels (2015),No,NA,20300000,1H 46M 0S,11500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Barbie (2023),No,NA,21600000,1H 54M 0S,11400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Fifty Shades Freed,No,NA,20000000,1H 45M 0S,11400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,That Christmas,Yes,2024-12-04,18200000,1H 36M 0S,11400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Liar Liar (1997),No,NA,16600000,1H 27M 0S,11400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Pride & Prejudice,No,NA,24000000,2H 7M 0S,11300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,It Takes Two (1995),No,NA,18800000,1H 41M 0S,11200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Masha and the Bear: The Legend of the 12 Months,No,NA,4300000,23M 0S,11200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Anyone But You,No,NA,19200000,1H 44M 0S,11100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Murder Mystery,Yes,2019-06-14,18200000,1H 38M 0S,11100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Trouble // Strul,Yes,2024-10-03,18100000,1H 38M 0S,11100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,YES DAY,Yes,2021-03-12,16600000,1H 30M 0S,11100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Horizon: An American Saga: Chapter 1,No,NA,33200000,3H 1M 0S,11000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blacklight (2022),No,NA,19200000,1H 45M 0S,11000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,To All the Boys: P.S. I Still Love You,Yes,2020-02-12,18500000,1H 42M 0S,10900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Uglies,Yes,2024-09-13,18500000,1H 42M 0S,10900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Avicii - I'm Tim,Yes,2024-12-31,17700000,1H 37M 0S,10900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Kung Fu Panda 4,No,NA,17100000,1H 34M 0S,10900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Barnyard,No,NA,16400000,1H 30M 0S,10900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Sand Castle // من وراء الموج,Yes,2025-01-24,17400000,1H 37M 0S,10800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Untold: The Fall of Favre,Yes,2025-05-20,11500000,1H 4M 0S,10800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Twilight Saga: Eclipse,No,NA,22200000,2H 4M 0S,10700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Time Cut,Yes,2024-10-30,16400000,1H 32M 0S,10700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dune: Part Two,No,NA,29200000,2H 46M 0S,10600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Simple Favor,No,NA,20600000,1H 57M 0S,10600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Feel the Beat,Yes,2020-06-19,19400000,1H 50M 0S,10600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bloodshot (2020),No,NA,19300000,1H 49M 0S,10600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Ruby Gillman, Teenage Kraken",No,NA,16100000,1H 31M 0S,10600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Chicken Run: Dawn of the Nugget,Yes,2023-12-15,17800000,1H 42M 0S,10500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Jaat // जाट,Yes,NA,25900000,2H 30M 0S,10400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Midnight in the Switchgrass,No,NA,17100000,1H 39M 0S,10400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,HIT: The Third Case,No,NA,26500000,2H 35M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Two Popes,Yes,2019-12-20,21600000,2H 6M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Angel Has Fallen,No,NA,20800000,2H 1M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Fifty Shades Darker,No,NA,20300000,1H 58M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Infinite Storm,No,NA,16800000,1H 38M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Thelma the Unicorn,Yes,2024-05-17,16800000,1H 38M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Chaos: The Manson Murders,Yes,2025-03-07,16700000,1H 37M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Chasing the Wind // Rüzgara Bırak,Yes,NA,16400000,1H 36M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Pinkfong & Baby Shark's Space Adventure // 핑크퐁 시네마 콘서트: 우주대탐험,Yes,NA,11200000,1H 5M 0S,10300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Triple Frontier,Yes,2019-03-13,21400000,2H 6M 0S,10200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blended (2014),No,NA,19800000,1H 57M 0S,10200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Twilight Saga: Breaking Dawn: Part 1,No,NA,19800000,1H 57M 0S,10200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Death Before the Wedding // Zgon przed weselem,Yes,2025-02-12,18200000,1H 47M 0S,10200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Transformers: The Last Knight,No,NA,26200000,2H 36M 0S,10100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Core,No,NA,22800000,2H 15M 0S,10100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Adam Project,Yes,2022-03-11,18100000,1H 47M 0S,10100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sniper: Rogue Mission,No,NA,16100000,1H 36M 0S,10100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Scream VI,No,NA,20500000,2H 3M 0S,10000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Kissing Booth,Yes,2018-05-11,17600000,1H 46M 0S,10000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Me Time,Yes,2022-08-26,17300000,1H 44M 0S,10000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,28 Weeks Later,No,NA,16600000,1H 40M 0S,10000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Court: State vs A Nobody,Yes,NA,24600000,2H 29M 0S,9900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bad Boys for Life,No,NA,20400000,2H 4M 0S,9900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Extraction,Yes,2020-04-24,19400000,1H 58M 0S,9900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Dog's Way Home,No,NA,15900000,1H 36M 0S,9900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sniper: Ultimate Kill,No,NA,15300000,1H 33M 0S,9900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spirit: Stallion of the Cimarron,No,NA,13800000,1H 24M 0S,9900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Officer Black Belt // 무도실무관,Yes,2024-09-13,17800000,1H 49M 0S,9800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lonely Planet,Yes,2024-10-11,15600000,1H 36M 0S,9800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,American Sniper,No,NA,21400000,2H 13M 0S,9700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Wages of Fear // Le salaire de la peur,Yes,2024-03-29,17100000,1H 46M 0S,9700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Vivo,Yes,2021-08-06,16100000,1H 40M 0S,9700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Faster (2010),No,NA,15900000,1H 38M 0S,9700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Kung Fu Panda 3,No,2016-08-18,15400000,1H 35M 0S,9700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Trainwreck: Mayor of Mayhem,Yes,2025-06-17,8100000,50M 0S,9700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Shadow Strays,Yes,2024-10-17,23200000,2H 25M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sikandar // सिकंदर,No,NA,21500000,2H 14M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Copycat (1995),No,NA,19600000,2H 3M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Punisher (2004),No,NA,19600000,2H 3M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Last Witch Hunter,No,NA,17200000,1H 47M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sisu (2022),No,NA,14600000,1H 31M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Murder Mystery 2,Yes,2023-03-31,14500000,1H 31M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Alvin and the Chipmunks: Chipwrecked,No,NA,13900000,1H 27M 0S,9600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Chhaava // छावा,Yes,NA,24900000,2H 38M 0S,9500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,White House Down,No,NA,20800000,2H 12M 0S,9500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,6 Underground,Yes,2019-12-13,20500000,2H 9M 0S,9500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Jurassic World,No,NA,19700000,2H 4M 0S,9500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Jumanji: Welcome to the Jungle,No,NA,18900000,1H 59M 0S,9500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Beetlejuice Beetlejuice,No,NA,16700000,1H 45M 0S,9500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Fate of the Furious,No,NA,21400000,2H 16M 0S,9400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mary Mother of Jesus,No,2024-12-06,17600000,1H 52M 0S,9400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Rush Hour 2,No,NA,14000000,1H 30M 0S,9300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Officer on Duty,No,NA,20600000,2H 14M 0S,9200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Day Shift,Yes,2022-08-12,17400000,1H 53M 0S,9200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Friday (1995),No,NA,13900000,1H 31M 0S,9200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Meet Joe Black,No,NA,27200000,3H 0M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,13 Hours: The Secret Soldiers of Benghazi,No,NA,21800000,2H 24M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Shooter (2007),No,NA,19000000,2H 5M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Sum of All Fears,No,NA,18800000,2H 4M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Meg 2: The Trench,No,NA,17600000,1H 56M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Death Whisperer 2 // ธี่หยด 2,No,NA,17000000,1H 52M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,John Wick,No,NA,15300000,1H 41M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Little Man (2006),No,NA,14800000,1H 38M 0S,9100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,50 First Dates,No,NA,14800000,1H 39M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The SpongeBob Movie: Sponge on the Run,No,2020-11-05,14300000,1H 35M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Just Like Heaven,No,NA,14200000,1H 35M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blippi's Big Dino Adventure,Yes,NA,10100000,1H 7M 0S,9000000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Crazy, Stupid, Love.",No,NA,17500000,1H 58M 0S,8900000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Daaku Maharaaj,No,NA,20900000,2H 23M 0S,8800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Shack,No,NA,19500000,2H 13M 0S,8800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,How To Make Millions Before Grandma Dies // หลานม่า,No,NA,18700000,2H 7M 0S,8800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Rush Hour 3,No,NA,13300000,1H 31M 0S,8800000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dragon (2025),No,NA,22300000,2H 34M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Madea Homecoming,Yes,2022-02-25,15500000,1H 47M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lost Bullet // Balle perdue,Yes,2020-06-19,13600000,1H 34M 0S,8700000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spider-Man: No Way Home (Extended Version),No,NA,22400000,2H 37M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The School for Good and Evil,Yes,2022-10-19,21300000,2H 29M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Inside Man (2006),No,NA,18400000,2H 9M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Tearsmith // Fabbricante di lacrime,Yes,2024-04-04,15100000,1H 45M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Miraculous: Ladybug & Cat Noir, The Movie",No,2023-07-28,14600000,1H 42M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lost Bullet 2 // Balle perdue 2,Yes,2022-11-10,14300000,1H 40M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Captain Underpants: The First Epic Movie,No,NA,12700000,1H 29M 0S,8600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spider-Man: Across the Spider-Verse,No,NA,19800000,2H 20M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,In the Heart of the Sea,No,NA,17300000,2H 2M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Colombiana,No,NA,15800000,1H 52M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Non-Stop (2014),No,NA,15200000,1H 47M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Paddington in Peru,No,NA,15000000,1H 46M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Over the Moon,Yes,2020-10-23,14300000,1H 41M 0S,8500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Lovely Bones,No,NA,19100000,2H 16M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Now You See Me 2,No,NA,18000000,2H 9M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Us (2019),No,NA,16300000,1H 57M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Let Go // Släpp taget,Yes,2024-11-01,15400000,1H 50M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black and Blue (2019),No,NA,15100000,1H 48M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Paul (2011),No,NA,14600000,1H 44M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sniper: Ghost Shooter,No,NA,13800000,1H 39M 0S,8400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Roald Dahl's Matilda The Musical,No,2022-12-25,16800000,2H 2M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Deliverance,Yes,2024-08-30,15700000,1H 53M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Heart of the Hunter,Yes,2024-03-29,14800000,1H 47M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Watchers,No,NA,14100000,1H 42M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Witcher: Sirens of the Deep,Yes,2025-02-11,12700000,1H 32M 0S,8300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gods of Egypt,No,NA,17400000,2H 7M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Wolf and the Lion,No,NA,13700000,1H 40M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Are We Done Yet? (2007),No,NA,12500000,1H 32M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Don't Die: The Man Who Wants to Live Forever,Yes,2025-01-01,12300000,1H 30M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Barbie Dolphin Magic,No,NA,8700000,1H 4M 0S,8200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bhool Bhulaiyaa 3 // भूल भुलैया 3,No,NA,21200000,2H 38M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gladiator (2000),No,NA,20800000,2H 35M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Karate Kid (2010),No,NA,18800000,2H 20M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Forge,No,NA,16700000,2H 3M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Anuja // अनुजा,Yes,2025-02-05,3100000,23M 0S,8100000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Harry Potter and the Sorcerer's Stone,No,NA,20300000,2H 32M 0S,8000000
