gutenberg_id,language,total_languages
2162,en,1
2163,en,1
2164,en,1
2165,en,1
2166,en,1
2167,en,1
2168,en,1
2169,en,1
2170,en,1
2171,en,1
2172,en,1
2173,en,1
2174,de,1
2175,en,1
2176,en,1
2177,en,1
2178,en,1
2179,en,1
2180,en,1
2181,en,1
2182,en,1
2183,en,1
2184,en,1
2185,en,1
2186,en,1
2187,de,1
2188,de,1
2189,de,1
2190,de,1
2191,en,1
2192,en,1
2193,en,1
2194,en,1
2195,en,1
2196,en,1
2197,en,1
2198,en,1
2199,en,1
2201,en,1
2202,en,1
2203,en,1
2204,en,1
2205,en,1
2206,en,1
2207,en,1
2208,en,1
2209,en,1
2210,en,1
2211,en,1
2212,en,1
2213,en,1
2214,en,1
2215,en,1
2216,en,1
2217,en,1
2218,en,1
2219,en,1
2220,en,1
2221,en,1
2222,en,1
2223,en,1
2224,en,1
2225,en,1
2226,en,1
2227,en,1
2228,de,1
2229,de,1
2230,de,1
2231,en,1
2232,en,1
2233,en,1
2234,en,1
2235,en,1
2236,en,1
2237,en,1
2238,en,1
2239,en,1
2240,en,1
2241,en,1
2242,en,1
2243,en,1
2244,en,1
2245,en,1
2246,en,1
2247,en,1
2248,en,1
2249,en,1
2250,en,1
2251,en,1
2252,en,1
2253,en,1
2254,en,1
2255,en,1
2256,en,1
2257,en,1
2258,en,1
2259,en,1
2260,en,1
2261,en,1
2262,en,1
2263,en,1
2264,en,1
2265,en,1
2266,en,1
2267,en,1
2268,en,1
2269,en,1
2270,en,1
2271,en,1
2272,en,1
2273,en,1
2274,en,1
2275,en,1
2276,en,1
2277,en,1
2278,en,1
2279,en,1
2280,en,1
2281,en,1
2282,en,1
2283,en,1
2284,en,1
2285,en,1
2286,en,1
2287,en,1
2288,en,1
2289,en,1
2290,en,1
2291,en,1
2292,en,1
2293,en,1
2294,en,1
2295,en,1
2296,en,1
2297,en,1
2298,en,1
2299,en,1
2300,en,1
2301,en,1
2302,en,1
2303,en,1
2304,en,1
2305,en,1
2306,en,1
2307,en,1
2308,en,1
2309,en,1
2310,en,1
2311,en,1
2312,de,1
2313,de,1
2314,de,1
2315,en,1
2316,en,1
2317,en,1
2318,en,1
2319,de,1
2320,de,1
2321,de,1
2322,de,1
2323,en,1
2324,en,1
2325,en,1
2326,en,1
2327,en,1
2328,en,1
2329,en,1
2330,en,1
2331,en,1
2332,en,1
2333,en,1
2334,en,1
2335,de,1
2336,de,1
2337,de,1
2338,de,1
2339,de,1
2340,de,1
2341,de,1
2342,de,1
2343,en,1
2344,en,1
2345,en,1
2346,en,1
2347,en,1
2348,en,1
2349,en,1
2350,en,1
2351,en,1
2352,en,1
2353,en,1
2354,en,1
2355,en,1
2356,en,1
2357,en,1
2358,en,1
2359,en,1
2360,en,1
2361,en,1
2362,en,1
2363,en,1
2364,en,1
2365,en,1
2366,en,1
2367,es,1
2368,en,1
2369,en,1
2370,en,1
2371,en,1
2372,en,1
2373,en,1
2374,en,1
2375,en,1
2376,en,1
2377,en,1
2378,en,1
2379,en,1
2380,de,1
2381,en,1
2382,en,1
2383,en,1
2384,en,1
2385,en,1
2386,en,1
2387,en,1
2388,en,1
2389,en,1
2390,en,1
2391,en,1
2392,en,1
2393,en,1
2394,en,1
2395,en,1
2396,en,1
2397,en,1
2398,en,1
2399,en,1
2400,en,1
2401,en,1
2402,de,1
2403,de,1
2404,de,1
2405,de,1
2406,de,1
2407,de,1
2408,de,1
2409,de,1
2410,de,1
2411,de,1
2412,en,1
2413,en,1
2414,en,1
2415,en,1
2416,en,1
2417,en,1
2418,en,1
2419,fr,1
2420,de,1
2421,en,1
2422,en,1
2423,en,1
2424,en,1
2425,en,1
2426,en,1
2427,en,1
2428,en,1
2429,en,1
2430,en,1
2431,en,1
2432,en,1
2433,en,1
2434,en,1
2435,en,1
2436,en,1
2437,en,1
2438,en,1
2439,en,1
2440,en,1
2441,en,1
2442,en,1
2443,en,1
2444,en,1
2445,en,1
2446,en,1
2447,en,1
2448,en,1
2449,en,1
2450,en,1
2451,en,1
2452,en,1
2453,en,1
2454,en,1
2455,en,1
2456,en,1
2457,en,1
2458,en,1
2459,en,1
2460,en,1
2461,en,1
2462,en,1
2463,en,1
2464,en,1
2465,en,1
2466,en,1
2467,en,1
2468,en,1
2469,en,1
2470,en,1
2471,en,1
2472,en,1
2473,en,1
2474,en,1
2475,en,1
2476,en,1
2477,en,1
2478,en,1
2479,en,1
2480,en,1
2481,en,1
2482,en,1
2483,en,1
2484,en,1
2485,en,1
2486,en,1
2487,en,1
2488,en,1
2489,en,1
2490,en,1
2491,en,1
2492,en,1
2493,en,1
2494,en,1
2495,en,1
2496,en,1
2497,en,1
2498,en,1
2499,de,1
2500,en,1
2501,en,1
2502,en,1
2503,en,1
2504,en,1
2505,en,1
2506,en,1
2507,en,1
2508,en,1
2509,en,1
2510,en,1
2511,en,1
2512,en,1
2513,en,1
2514,en,1
2515,en,1
2516,en,1
2517,en,1
2518,en,1
2519,en,1
2520,en,1
2521,en,1
2522,en,1
2523,en,1
2524,en,1
2525,en,1
2526,en,1
2527,en,1
2528,en,1
2529,en,1
2530,en,1
2531,en,1
2532,en,1
2533,en,1
2534,en,1
2535,en,1
2536,en,1
2537,en,1
2538,en,1
2539,en,1
2540,en,1
2541,en,1
2542,en,1
2543,en,1
2544,en,1
2545,en,1
2546,en,1
2547,en,1
2548,en,1
2549,en,1
2550,en,1
2551,en,1
2552,en,1
2553,en,1
2554,en,1
2555,en,1
2556,en,1
2557,en,1
2558,en,1
2559,en,1
2560,en,1
2561,en,1
2562,en,1
2563,en,1
2564,en,1
2565,en,1
2566,en,1
2567,en,1
2568,en,1
2569,en,1
2570,en,1
2571,en,1
2572,en,1
2573,en,1
2574,en,1
2575,en,1
2576,en,1
2577,en,1
2578,en,1
2579,en,1
2580,en,1
2581,en,1
2582,en,1
2583,en,1
2584,en,1
2585,en,1
2586,en,1
2587,en,1
2588,en,1
2589,en,1
2590,en,1
2591,en,1
2592,ja,1
2593,en,1
2594,en,1
2595,en,1
2596,en,1
2597,en,1
2598,en,1
2599,en,1
2600,en,1
2601,en,1
2602,en,1
2603,en,1
2604,en,1
2605,en,1
2606,en,1
2607,en,1
2608,en,1
2609,en,1
2610,en,1
2611,en,1
2612,en,1
2613,en,1
2614,en,1
2615,en,1
2616,en,1
2617,en,1
2618,en,1
2619,en,1
2620,en,1
2621,en,1
2622,en,1
2627,en,1
2628,en,1
2629,en,1
2630,en,1
2631,en,1
2632,en,1
2633,en,1
2634,en,1
2635,en,1
2636,en,1
2637,en,1
2638,en,1
2639,en,1
2640,en,1
2641,en,1
2642,en,1
2643,en,1
2644,en,1
2645,en,1
2646,en,1
2647,en,1
2648,en,1
2649,en,1
2650,fr,1
2651,en,1
2652,en,1
2653,en,1
2654,en,1
2655,en,1
2656,en,1
2657,en,1
2658,en,1
2659,en,1
2660,en,1
2661,en,1
2662,en,1
2663,en,1
2664,en,1
2665,en,1
2666,en,1
2667,en,1
2668,en,1
2669,en,1
2670,en,1
2671,en,1
2672,en,1
2673,en,1
2674,en,1
2675,en,1
2676,en,1
2677,en,1
2678,en,1
2679,en,1
2680,en,1
2681,en,1
2682,fr,1
2683,en,1
2684,en,1
2685,en,1
2686,en,1
2687,en,1
2688,en,1
2689,en,1
2690,en,1
2691,en,1
2692,en,1
2693,en,1
2694,en,1
2695,en,1
2696,en,1
2697,en,1
2698,en,1
2699,en,1
2700,en,1
2701,en,1
2702,en,1
2703,en,1
2704,en,1
2705,en,1
2706,en,1
2707,en,1
2708,en,1
2709,en,1
2710,en,1
2711,en,1
2712,en,1
2713,en,1
2714,en,1
2715,en,1
2716,en,1
2717,en,1
2718,en,1
2719,en,1
2720,en,1
2721,en,1
2722,en,1
2723,en,1
2724,en,1
2725,en,1
2726,en,1
2727,en,1
2728,en,1
2729,en,1
2730,en,1
2731,en,1
2732,en,1
2733,en,1
2734,cy,1
2735,en,1
2736,en,1
2737,en,1
2739,en,1
2740,en,1
2741,en,1
2742,en,1
2743,en,1
2744,en,1
2745,en,1
2746,en,1
2747,en,1
2748,en,1
2749,en,1
2750,en,1
2751,en,1
2752,en,1
2753,en,1
2754,en,1
2755,en,1
2756,en,1
2757,en,1
2758,en,1
2759,en,1
2760,en,1
2761,en,1
2762,en,1
2763,en,1
2764,en,1
2765,en,1
2766,en,1
2767,en,1
2768,en,1
2769,en,1
2770,en,1
2771,en,1
2772,en,1
2773,en,1
2774,en,1
2775,en,1
2776,en,1
2777,en,1
2778,en,1
2779,de,1
2780,en,1
2781,en,1
2782,en,1
2783,en,1
2784,en,1
2785,en,1
2786,en,1
2787,en,1
2788,en,1
2789,en,1
2790,bg,1
2791,en,1
2792,en,1
2793,en,1
2794,en,1
2795,en,1
2796,en,1
2797,en,1
2798,en,1
2799,en,1
2800,en,1
2801,en,1
2802,en,1
2803,en,1
2804,en,1
2805,en,1
2806,en,1
2807,en,1
2808,en,1
2809,en,1
2810,en,1
2811,en,1
2812,en,1
2813,en,1
2814,en,1
2815,en,1
2816,en,1
2817,en,1
2818,en,1
2819,en,1
2820,en,2
2820,fr,2
2821,en,1
2822,en,1
2823,en,1
2824,en,1
2825,en,1
2826,en,1
2827,en,1
2828,en,1
2829,en,1
2830,en,1
2831,en,1
2832,en,1
2833,en,1
2834,en,1
2835,en,1
2836,en,1
2837,pt,1
2838,nl,1
2839,nl,1
2840,nl,1
2841,en,1
2842,en,1
2843,en,1
2844,en,1
2845,en,1
2846,en,1
2847,en,1
2848,en,1
2849,en,1
2850,en,1
2851,en,1
2852,en,1
2853,en,1
2854,en,1
2855,en,1
2856,en,1
2857,en,1
2858,en,1
2859,en,1
2860,en,1
2861,en,1
2862,en,1
2863,en,1
2864,en,1
2865,en,1
2866,en,1
2867,en,1
2868,en,1
2869,en,1
2870,en,1
2871,en,1
2872,en,1
2873,en,1
2874,en,1
2875,en,1
2876,en,1
2878,en,1
2880,en,1
2881,en,1
2882,en,1
2883,en,1
2884,en,1
2885,en,1
2886,en,1
2887,de,1
2888,en,1
2889,de,1
2890,bg,1
2891,en,1
2892,en,1
2893,en,1
2894,bg,1
2895,en,1
2896,en,1
2897,en,1
2898,en,1
2899,en,1
2900,en,1
2901,en,1
2902,en,1
2903,en,1
2904,en,1
2905,en,1
2906,en,1
2907,en,1
2908,en,1
2909,en,1
2910,en,1
2911,en,1
2912,en,1
2913,en,1
2914,en,1
2915,en,1
2916,en,1
2917,en,1
2918,en,1
2919,en,1
2920,en,1
2921,en,1
2922,en,1
2923,en,1
2924,en,1
2925,en,1
2926,en,1
2927,en,1
2928,en,1
2929,en,1
2930,en,1
2931,en,1
2932,en,1
2933,en,1
2934,en,1
2935,en,1
2936,en,1
2937,en,1
2938,en,1
2939,en,1
2940,en,1
2941,en,1
2942,en,1
2943,en,1
2944,en,1
2945,en,1
2946,en,1
2947,de,1
2948,en,1
2949,en,1
2950,en,1
2951,en,1
2952,en,1
2953,en,1
2954,en,1
2955,en,1
2956,en,1
2957,en,1
2958,en,1
2959,en,1
2960,en,1
2961,en,1
2962,en,1
2963,en,1
2964,en,1
2965,en,1
2966,en,1
2967,en,1
2968,en,1
2969,en,1
2970,en,1
2971,en,1
2972,en,1
2973,en,1
2974,en,1
2975,en,1
2976,en,1
2977,en,1
2978,en,1
2979,en,1
2980,en,1
2981,en,1
2982,en,1
2983,en,1
2984,en,1
2985,en,1
2986,en,1
2987,en,1
2988,en,1
2989,en,1
2990,en,1
2991,en,1
2992,en,1
2993,en,1
2994,en,1
2995,en,1
2996,en,1
2997,en,1
2998,fr,1
2999,fr,1
3000,fr,1
3001,en,1
3002,en,1
3003,en,1
3004,en,1
3005,en,1
3006,en,1
3007,en,1
3008,en,1
3009,en,1
3010,en,1
3011,en,1
3012,en,1
3013,en,1
3014,en,1
3015,en,1
3016,en,1
3017,en,1
3019,en,1
3020,en,1
3021,en,1
3022,en,1
3023,en,1
3024,en,1
3025,en,1
3026,en,1
3027,en,1
3028,en,1
3029,en,1
3030,en,1
3031,en,1
3032,en,1
3033,en,1
3034,en,1
3035,en,1
3036,en,1
3037,en,1
3038,en,1
3039,en,1
3040,en,1
3041,en,1
3042,en,1
3043,en,1
3044,en,1
3045,en,1
3046,en,1
3047,en,1
3048,en,1
3049,en,1
3050,en,1
3051,en,1
3052,en,1
3053,en,1
3054,en,1
3055,en,1
3056,en,1
3057,en,1
3058,en,1
3059,en,1
3060,de,1
3061,de,1
3062,de,1
3063,de,1
3064,de,1
3065,de,1
3066,en,1
3067,en,1
3068,en,1
3069,en,1
3070,en,1
3071,en,1
3072,en,1
3073,en,1
3074,en,1
3075,en,1
3076,en,1
3077,en,1
3078,en,1
3079,en,1
3080,en,1
3081,en,1
3082,en,1
3083,en,1
3084,en,1
3085,en,1
3086,en,1
3087,en,1
3088,en,1
3089,en,1
3090,en,1
3091,en,1
3092,en,1
3093,en,1
3094,en,1
3095,en,1
3096,en,1
3097,en,1
3098,en,1
3099,en,1
3100,en,2
3100,zh,2
3101,en,1
3102,en,1
3103,en,1
3104,en,1
3105,en,1
3106,en,1
3107,en,1
3108,en,1
3109,en,1
3110,en,1
3111,en,1
3112,en,1
3113,en,1
3114,en,1
3115,en,1
3116,en,1
3117,en,1
3118,en,1
3119,en,1
3120,en,1
3121,en,1
3122,en,1
3123,en,1
3124,en,1
3125,en,1
3126,en,1
3127,en,1
3128,en,1
3129,en,1
3130,en,1
3131,en,1
3132,en,1
3133,en,1
3134,en,1
3135,en,1
3136,en,1
3137,en,1
3138,en,1
3139,en,1
3140,en,1
3141,en,1
3142,en,1
3143,en,1
3144,en,1
3145,en,1
3146,en,1
3147,en,1
3148,en,1
3149,en,1
3150,en,1
3151,en,1
3152,en,1
3153,en,1
3154,en,1
3155,en,1
3156,en,1
3157,en,1
3158,en,1
3159,en,1
3160,en,1
3161,en,1
3162,en,1
3163,en,1
3164,en,1
3165,en,1
3166,en,1
3167,en,1
3168,en,1
3169,en,1
3170,en,1
3171,en,1
3172,en,1
3173,en,1
3174,en,1
3175,en,1
3176,en,1
3177,en,1
3178,en,1
3179,en,1
3180,en,1
3181,en,1
3182,en,1
3183,en,1
3184,en,1
3185,en,1
3186,en,1
3187,en,1
3188,en,1
3189,en,1
3190,en,1
3191,en,1
3192,en,1
3193,en,1
3194,en,1
3195,en,1
3196,en,1
3197,en,1
3198,en,1
3199,en,1
3200,en,1
3201,en,1
3202,en,1
3203,en,1
3204,en,1
3205,en,1
3206,en,1
3207,en,1
3208,de,2
3208,en,2
3209,de,2
3209,en,2
3210,de,2
3210,en,2
3211,de,2
3211,en,2
3212,de,2
3212,en,2
3213,de,2
3213,en,2
3214,de,2
3214,en,2
3215,de,2
3215,en,2
3216,de,2
3216,en,2
3217,de,2
3217,en,2
3218,de,2
3218,en,2
3219,de,2
3219,en,2
3220,de,2
3220,en,2
3221,de,2
3221,en,2
3222,de,2
3222,en,2
3223,de,2
3223,en,2
3224,de,2
3224,en,2
3225,de,2
3225,en,2
3226,en,1
3227,en,1
3228,en,1
3229,en,1
3230,en,1
3231,en,1
3232,en,1
3233,en,1
3234,en,1
3235,en,1
3236,en,1
3237,en,1
3238,en,1
3239,en,1
3240,en,1
3241,en,1
3242,en,1
3243,en,1
3244,en,1
3245,en,1
3246,en,1
3247,en,1
3248,en,1
3249,en,1
3250,en,1
3251,en,1
3252,en,1
3253,en,1
3254,en,1
3255,en,1
3256,en,1
3257,en,1
3258,en,1
3259,en,1
3260,en,1
3261,en,1
3262,en,1
3263,en,1
3264,en,1
3265,en,1
3266,en,1
3267,en,1
3268,en,1
3269,en,1
3270,en,1
3271,en,1
3272,en,1
3273,en,1
3274,en,1
3275,en,1
3276,en,1
3277,en,1
3278,en,1
3279,en,1
3280,en,1
3281,en,1
3282,en,1
3283,en,1
3284,en,1
3285,en,1
3286,en,1
3287,en,1
3288,en,1
3289,en,1
3290,en,1
3291,en,1
3292,en,1
3293,en,1
3294,en,1
3295,en,1
3296,en,1
3297,de,1
3298,de,2
3298,en,2
3299,de,2
3299,en,2
3300,en,1
3301,en,1
3302,en,1
3303,en,1
3304,en,1
3305,en,1
3306,en,1
3307,en,1
3308,en,1
3309,en,1
3310,en,1
3311,en,1
3312,en,1
3313,en,1
3314,en,1
3315,en,1
3316,en,1
3317,en,1
3318,en,1
3319,en,1
3320,en,1
3321,en,1
3322,en,1
3323,en,1
3324,en,1
3325,en,1
3326,en,1
3327,en,1
3328,en,1
3329,en,1
3330,en,1
3331,en,1
3332,en,1
3333,pt,1
3334,en,1
3335,en,1
3336,en,1
3337,en,1
3338,en,1
3339,en,1
3340,en,1
3341,en,1
3342,en,1
3343,en,1
3344,en,1
3345,en,1
3346,en,1
3347,en,1
3348,en,1
3349,en,1
3350,en,1
3351,en,1
3352,en,1
3353,en,1
3354,en,1
3355,en,1
3356,en,1
3357,en,1
3358,en,1
3359,en,1
3360,en,1
3361,en,1
3362,en,1
3363,en,1
3364,en,1
3365,en,1
3366,en,1
3367,en,1
3368,en,1
3369,en,1
3370,en,1
3371,en,1
3372,en,1
3373,en,1
3374,en,1
3375,en,1
3376,en,1
3377,en,1
3378,en,1
3379,en,1
3380,en,1
3381,en,1
3382,en,1
3383,en,1
3384,en,1
3385,en,1
3386,en,1
3387,en,1
3388,en,1
3389,en,1
3390,en,1
3391,en,1
3392,en,1
3393,en,1
3394,en,1
3395,en,1
3396,en,1
3397,en,1
3398,en,1
3399,en,1
3400,en,1
3401,en,1
3402,en,1
3403,en,1
3404,en,1
3405,en,1
3406,en,1
3407,en,1
3408,en,1
3409,en,1
3410,en,1
3411,en,1
3412,en,1
3413,en,1
3414,en,1
3415,en,1
3416,en,1
3417,en,1
3418,en,1
3419,en,1
3420,en,1
3421,en,1
3422,en,1
3423,en,1
3424,en,1
3425,en,1
3426,en,1
3427,en,1
3428,en,1
3429,en,1
3430,en,1
3431,en,1
3432,en,1
3433,bg,1
3434,en,1
3435,en,1
3436,en,1
3437,en,1
3438,en,1
3439,en,1
3440,en,1
3441,en,1
3442,en,1
3443,en,1
3444,en,1
3445,en,1
3446,en,1
3447,en,1
3448,en,1
3449,en,1
3450,en,1
3451,en,1
3452,en,1
3453,en,1
3454,en,1
3455,nl,1
3456,fr,1
3457,en,1
3458,en,1
3459,en,1
3460,en,1
3461,en,1
3462,en,1
3463,en,1
3464,en,1
3465,en,1
3466,en,1
3467,en,1
3468,en,1
3469,en,1
3470,en,1
3471,en,1
3472,en,1
3473,en,1
3474,en,1
3475,en,1
3476,en,1
3477,en,1
3478,en,1
3479,en,1
3480,en,1
3481,en,1
3482,en,1
3483,en,1
3484,en,1
3485,en,1
3486,en,1
3487,en,1
3488,en,1
3489,en,1
3490,en,1
3491,en,1
3492,en,1
3493,en,1
3494,en,1
3495,en,1
3496,en,1
3497,en,1
3498,de,1
3499,en,1
3500,cy,1
3501,en,1
3502,en,1
3503,en,1
3504,en,1
3505,en,1
3506,en,1
3507,en,1
3508,en,1
3509,en,1
3510,en,1
3511,en,1
3512,en,1
3513,en,1
3514,en,1
3515,en,1
3516,en,1
3517,en,1
3518,en,1
3519,en,1
3520,en,1
3521,en,1
3522,en,1
3523,en,1
3524,en,1
3525,en,1
3526,en,1
3527,en,1
3528,en,1
3529,en,1
3530,en,1
3531,en,1
3532,en,1
3533,en,1
3534,en,1
3535,en,1
3536,en,1
3537,en,1
3538,en,1
3539,en,1
3540,en,1
3541,en,1
3542,en,1
3543,en,1
3544,en,1
3545,en,1
3546,en,1
3547,en,1
3548,en,1
3549,en,1
3550,en,1
3551,en,1
3552,en,1
3553,en,1
3554,en,1
3555,en,1
3556,en,1
3557,en,1
3558,en,1
3559,en,1
3560,en,1
3561,en,1
3562,en,1
3563,en,1
3564,en,1
3565,en,1
3566,en,1
3567,en,1
3568,en,1
3569,en,1
3570,en,1
3571,en,1
3572,en,1
3573,en,1
3574,en,1
3575,en,1
3576,en,1
3577,en,1
3578,en,1
3579,en,1
3580,en,1
3581,en,1
3582,en,1
3583,en,1
3584,en,1
3585,en,1
3586,en,1
3587,en,1
3588,en,1
3589,en,1
3590,en,1
3591,en,1
3592,en,1
3593,en,1
3594,en,1
3595,en,1
3596,en,1
3597,en,1
3598,en,1
3599,en,1
3600,en,1
3601,en,1
3602,en,1
3603,en,1
3604,en,1
3605,en,1
3606,en,1
3607,en,1
3608,en,1
3609,en,1
3610,en,1
3611,en,1
3612,en,1
3613,en,1
3614,en,1
3615,en,1
3616,en,1
3617,en,1
3618,en,1
3619,en,1
3620,en,1
3621,en,1
3622,en,1
3623,en,1
3624,en,1
3625,en,1
3626,en,1
3627,en,1
3628,en,1
3629,en,1
3630,en,1
3631,en,1
3632,en,1
3633,en,1
3634,en,1
3635,en,1
3636,en,1
3637,en,1
3638,en,1
3639,en,1
3640,en,1
3641,en,1
3642,en,1
3643,en,1
3644,fr,1
3645,fr,1
3646,en,1
3647,en,1
3648,en,1
3649,en,1
3650,en,1
3651,en,1
3652,en,1
3653,en,1
3654,en,1
3655,en,1
3656,en,1
3657,en,1
3658,en,1
3659,en,1
3660,en,1
3661,en,1
3662,en,1
3663,en,1
3664,en,1
3665,en,1
3666,en,1
3667,en,1
3668,en,1
3669,en,1
3670,en,1
3671,en,1
3672,en,1
3673,en,1
3674,en,1
3675,de,1
3676,en,1
3677,en,1
3678,en,1
3679,en,1
3680,cy,1
3681,en,1
3682,en,1
3683,en,1
3684,en,1
3685,en,1
3686,en,1
3687,en,1
3688,en,1
3689,en,1
3690,en,1
3691,en,1
3692,en,1
3693,en,1
3694,en,1
3695,en,1
3696,en,1
3697,en,1
3698,en,1
3699,en,1
3700,en,1
3701,en,1
3702,en,1
3703,en,1
3704,en,1
3705,en,1
3706,en,1
3707,en,1
3708,en,1
3709,en,1
3710,en,1
3711,en,1
3712,en,1
3713,en,1
3714,en,1
3715,en,1
3716,en,1
3717,en,1
3718,en,1
3719,en,1
3720,en,1
3721,en,1
3722,en,1
3723,en,1
3724,en,1
3725,en,1
3726,en,1
3727,en,1
3728,en,1
3729,en,1
3730,en,1
3731,en,1
3732,en,1
3733,en,1
3734,en,1
3735,en,1
3736,en,1
3737,en,1
3738,en,1
3739,en,1
3740,en,1
3741,en,1
3742,en,1
3743,en,1
3744,en,1
3745,en,1
3746,en,1
3747,it,1
3748,en,1
3749,en,1
3750,en,1
3751,en,1
3752,en,1
3753,en,1
3754,en,1
3755,en,1
3756,en,1
3757,en,1
3758,en,1
3759,en,1
3760,en,1
3761,en,1
3762,en,1
3763,en,1
3764,en,1
3765,en,1
3766,en,1
3767,en,1
3768,en,1
3769,en,1
3770,en,1
3771,en,1
3772,en,1
3773,en,1
3774,en,1
3775,en,1
3776,en,1
3777,en,1
3778,en,1
3779,en,1
3780,en,1
3781,en,1
3782,en,1
3783,en,1
3784,en,1
3785,en,1
3786,en,1
3787,en,1
3788,en,1
3789,en,1
3790,en,1
3791,en,1
3792,en,1
3793,en,1
3794,en,1
3795,en,1
3796,en,1
3797,en,1
3798,en,1
3799,en,1
3800,en,1
3801,en,1
3802,en,1
3803,en,1
3804,en,1
3805,en,1
3806,en,1
3807,en,1
3808,en,1
3809,en,1
3810,en,1
3811,en,1
3812,en,1
3813,en,1
3814,en,1
3815,en,1
3816,en,1
3817,en,1
3818,en,1
3819,en,1
3820,en,1
3821,en,1
3822,en,1
3823,en,1
3824,en,1
3825,en,1
3826,en,1
3827,en,1
3828,en,1
3829,en,1
3830,en,1
3831,en,1
3832,en,1
3833,en,1
3834,en,1
3835,en,1
3836,en,1
3837,en,1
3838,en,1
3839,en,1
3840,en,1
3841,en,1
3842,en,1
3843,en,1
3844,en,1
3845,en,1
3846,en,1
3847,en,1
3848,en,1
3849,en,1
3850,en,1
3851,en,1
3852,en,1
3853,en,1
3854,en,1
3855,en,1
3856,en,1
3857,en,1
3858,en,1
3859,en,1
3860,en,1
3861,en,1
3862,en,1
3863,en,1
3864,en,1
3865,en,1
3866,en,1
3867,en,1
3868,en,1
3869,en,1
3870,en,1
3871,en,1
3872,en,1
3873,en,1
3874,en,1
3875,en,1
3876,en,1
3877,en,1
3878,en,1
3879,en,1
3880,en,1
3881,en,1
3882,en,1
3883,en,1
3884,en,1
3885,en,1
3886,en,1
3887,en,1
3888,en,1
3889,en,1
3890,en,1
3891,en,1
3892,en,1
3893,en,1
3894,en,1
3895,en,1
3896,en,1
3897,en,1
3898,en,1
3899,en,1
3900,en,1
3901,en,1
3902,en,1
3903,en,1
3904,en,1
3905,en,1
3906,en,1
3907,en,1
3908,en,1
3909,en,1
3910,en,1
3911,en,1
3912,en,1
3913,en,1
3914,en,1
3915,en,1
3916,en,1
3917,en,1
3918,en,1
3919,en,1
3920,en,1
3921,en,1
3922,en,1
3923,en,1
3924,en,1
3925,en,1
3926,en,1
3927,en,1
3928,en,1
3929,en,1
3930,en,1
3931,en,1
3932,en,1
3933,en,1
3934,en,1
3935,en,1
3936,en,1
3937,en,1
3938,en,1
3939,en,1
3940,en,1
3941,en,1
3942,en,1
3943,en,1
3944,en,1
3945,en,1
3946,en,1
3947,en,1
3948,en,1
3949,en,1
3950,en,1
3951,en,1
3952,en,1
3953,en,1
3954,en,1
3955,en,1
3956,en,1
3957,en,1
3958,en,1
3959,en,1
3960,en,1
3961,en,1
3962,en,1
3963,en,1
3964,en,1
3965,en,1
3966,en,1
3967,en,1
3968,en,1
3969,en,1
3970,en,1
3971,en,1
3972,en,1
3973,en,1
3974,en,1
3975,en,1
3976,en,1
3977,en,1
3978,en,1
3979,en,1
3980,en,1
3981,en,1
3982,en,1
3983,en,1
3984,en,1
3985,en,1
3986,en,1
3987,en,1
3988,en,1
3989,en,1
3990,en,1
3991,en,1
3992,en,1
3993,en,1
3994,en,1
3995,en,1
3996,en,1
3997,en,1
3998,en,1
3999,en,1
4000,en,1
4001,en,1
4002,en,1
4003,en,1
4004,en,1
4005,en,1
4006,en,1
4007,en,1
4008,en,1
4009,en,1
4010,en,1
4011,en,1
4012,en,1
4013,de,1
4014,en,1
4015,en,1
4016,en,1
4017,en,1
4018,en,1
4019,en,1
4020,en,1
4021,en,1
4022,en,1
4023,en,1
4024,en,1
4025,en,1
4026,en,1
4027,en,1
4028,en,1
4029,en,1
4030,en,1
4031,en,1
4032,en,1
4033,en,1
4034,en,1
4035,en,1
4036,en,1
4037,en,1
4038,en,1
4039,en,1
4040,en,1
4041,en,1
4042,en,1
4043,en,1
4044,en,1
4045,en,1
4046,en,1
4047,en,1
4048,en,1
4049,en,1
4050,en,1
4051,en,1
4052,en,1
4053,en,1
4054,en,1
4055,en,1
4056,en,1
4057,en,1
4058,en,1
4059,en,1
4060,en,1
4061,en,1
4062,en,1
4063,en,1
4064,en,1
4065,en,1
4066,en,1
4067,en,1
4068,en,1
4069,en,1
4070,en,1
4071,en,1
4072,en,1
4073,en,1
4074,en,1
4075,en,1
4076,en,1
4077,en,1
4078,en,1
4079,de,1
4080,de,1
4081,en,1
4082,en,1
4083,de,1
4084,en,1
4085,en,1
4086,en,1
4087,en,1
4088,en,1
4089,en,1
4090,en,1
4091,en,1
4092,en,1
4093,en,1
4094,en,2
4094,zh,2
4095,en,1
4096,en,1
4097,en,1
4098,en,1
4099,en,1
4100,el,1
4101,en,1
4102,en,1
4103,en,1
4104,en,1
4105,en,1
4106,en,1
4107,en,1
4108,en,1
4109,en,1
4110,en,1
4111,en,1
4112,en,1
4113,en,1
4114,en,1
4115,en,1
4116,en,1
4117,en,1
4118,en,1
4119,en,1
4120,en,1
4121,en,1
4122,en,1
4123,en,1
4124,en,1
4125,en,1
4126,en,1
4127,en,1
4128,en,1
4129,en,1
4130,en,1
4131,en,1
4132,en,1
4133,en,1
4134,en,1
4135,en,1
4136,en,1
4137,en,1
4138,en,1
4139,en,1
4140,en,1
4141,en,1
