date,time,size,version,os,country,ip_id
2018-10-23,15:15:05,44375263,3.5.1,win,GB,294
2018-10-23,15:15:17,82877759,3.5.1,win,NA,28
2018-10-23,15:15:34,83039502,3.5.1patched,win,US,11
2018-10-23,14:55:37,83618235,devel,win,US,13
2018-10-23,14:55:59,82972121,3.5.1,win,NA,28
2018-10-23,14:56:07,82976571,3.5.1,win,BR,295
2018-10-23,14:56:16,77628911,3.5.1,osx,US,296
2018-10-23,14:55:55,77630952,3.5.1,osx,ZA,297
2018-10-23,14:57:03,82877759,3.5.1,win,US,298
2018-10-23,14:57:02,70980060,3.1.3,osx,IT,299
2018-10-23,14:57:07,77540673,3.5.1,osx,DE,300
2018-10-23,14:57:11,82877755,3.5.1,win,US,301
2018-10-23,14:57:18,82877755,3.5.1,win,KR,302
2018-10-23,14:57:24,83040365,3.5.1patched,win,US,82
2018-10-23,14:57:19,83037524,3.5.1patched,win,US,42
2018-10-23,14:57:26,11367812,3.5.1,win,CZ,303
2018-10-23,14:57:34,63060096,3.5.1,win,GB,304
2018-10-23,14:57:34,29813361,3.5.1,src,FR,305
2018-10-23,14:57:39,82972051,3.5.1,win,US,306
2018-10-23,14:57:40,82975202,3.5.1,win,US,307
2018-10-23,14:57:57,82972203,3.5.1,win,GB,304
2018-10-23,14:58:02,82975679,3.5.1,win,US,308
2018-10-23,14:58:04,82975597,3.5.1,win,GB,309
2018-10-23,14:58:24,82971734,3.5.1,win,US,310
2018-10-23,14:54:41,82969377,3.5.1,win,EG,311
2018-10-23,14:58:47,82877759,3.5.1,win,US,287
2018-10-23,14:58:56,83040321,3.5.1patched,win,US,82
2018-10-23,14:59:06,82974931,3.5.1,win,NA,28
2018-10-23,14:59:04,82975694,3.5.1,win,NA,28
2018-10-23,14:59:23,82972014,3.5.1,win,US,312
2018-10-23,14:59:51,82968659,3.5.1,win,ID,313
2018-10-23,14:59:54,28371093,3.5.1,win,ES,152
2018-10-23,12:46:16,82971673,3.5.1,win,RU,314
2018-10-23,12:46:11,82975480,3.5.1,win,PL,26
2018-10-23,12:46:34,82976655,3.5.1,win,NA,28
2018-10-23,12:46:28,77632004,3.5.1,osx,PH,315
2018-10-23,12:46:41,82973723,3.5.1,win,GB,316
2018-10-23,12:46:53,82971545,3.5.1,win,US,317
2018-10-23,12:47:00,1037726,3.5.1,win,CN,318
2018-10-23,12:47:02,82968647,3.5.1,win,TW,319
2018-10-23,12:47:35,82877759,3.5.1,win,NA,28
2018-10-23,12:47:51,82877758,3.5.1,win,GB,320
2018-10-23,12:47:56,82970430,3.5.1,win,ES,321
2018-10-23,12:48:15,83041482,3.5.1patched,win,US,70
2018-10-23,12:48:27,516,3.5.1,win,CN,203
2018-10-23,12:48:30,82974661,3.5.1,win,DE,322
2018-10-23,12:48:38,82877758,3.5.1,win,RO,323
2018-10-23,12:48:44,1032875,3.5.1,win,CN,203
2018-10-23,12:49:17,82877758,3.5.1,win,US,324
2018-10-23,12:49:22,77540673,3.5.1,osx,DE,325
2018-10-23,12:49:30,82973003,3.5.1,win,NA,28
2018-10-23,12:49:31,82877758,3.5.1,win,US,326
2018-10-23,12:49:28,82968857,3.5.1,win,NA,28
2018-10-23,12:49:35,82971619,3.5.1,win,GB,327
2018-10-23,12:49:33,101528,3.0.0,osx,US,328
2018-10-23,12:49:51,82877758,3.5.1,win,CH,329
2018-10-23,12:49:52,82877758,3.5.1,win,GB,320
2018-10-23,12:49:59,82973348,3.5.1,win,CH,330
2018-10-23,12:49:55,77630957,3.5.1,osx,GB,331
2018-10-23,12:50:33,83042353,3.5.1patched,win,US,34
2018-10-23,19:10:30,82976144,3.5.1,win,RU,332
2018-10-23,19:11:04,82971448,3.5.1,win,US,333
2018-10-23,19:11:08,83041635,3.5.1patched,win,US,33
2018-10-23,19:11:07,77266228,3.4.4,osx,US,37
2018-10-23,19:11:17,77629179,3.5.1,osx,NA,28
2018-10-23,19:11:31,78103457,latest,osx,US,37
2018-10-23,19:11:32,77266231,3.4.4,osx,US,37
2018-10-23,19:11:36,82877758,3.5.1,win,US,334
2018-10-23,19:11:18,82877758,3.5.1,win,US,335
2018-10-23,19:12:11,82976432,3.5.1,win,IN,336
2018-10-23,19:12:22,83615709,devel,win,US,69
2018-10-23,19:12:41,82877758,3.5.1,win,US,337
2018-10-23,19:12:40,82973428,3.5.1,win,NA,28
2018-10-23,19:13:40,82971330,3.5.1,win,DE,338
2018-10-23,19:13:53,32070522,3.5.1,win,DE,339
2018-10-23,19:14:20,78015789,latest,osx,US,37
2018-10-23,19:14:47,77630072,3.5.1,osx,US,340
2018-10-23,19:14:45,37462877,3.5.1,win,US,341
2018-10-23,19:14:57,82974598,3.5.1,win,GB,342
2018-10-23,19:15:11,82973501,3.5.1,win,RU,343
2018-10-23,14:45:51,82971017,3.5.1,win,US,344
2018-10-23,14:46:05,82975325,3.5.1,win,US,33
2018-10-23,14:46:13,82976480,3.5.1,win,DE,345
2018-10-23,14:46:24,82551925,3.4.4,win,US,15
2018-10-23,14:46:36,82877755,3.5.1,win,IN,346
2018-10-23,14:46:44,41493695,3.5.1,win,DE,347
2018-10-23,14:46:51,82971994,3.5.1,win,AR,348
2018-10-23,14:46:46,82972149,3.5.1,win,JP,349
2018-10-23,14:47:10,41981076,3.5.1,win,DE,347
2018-10-23,14:47:07,29813360,3.5.1,src,BR,350
2018-10-23,14:47:23,59357618,3.2.1,osx,BE,351
2018-10-23,14:47:44,82972574,3.5.1,win,IL,352
2018-10-23,14:47:55,82972239,3.5.1,win,AR,353
2018-10-23,14:48:08,82975046,3.5.1,win,US,354
2018-10-23,14:48:32,82972770,3.5.1,win,US,355
2018-10-23,14:48:34,82970972,3.5.1,win,DE,347
2018-10-23,14:48:32,74975387,3.3.3,osx,ZA,297
2018-10-23,14:48:59,74373146,3.3.3,win,US,356
2018-10-23,14:48:54,82976020,3.5.1,win,NA,28
2018-10-23,14:49:07,78103821,latest,osx,US,37
2018-10-23,14:48:59,82973671,3.5.1,win,HK,357
2018-10-23,14:49:33,78015787,latest,osx,US,37
2018-10-23,14:49:37,82970864,3.5.1,win,EC,358
2018-10-23,14:49:42,78015785,latest,osx,US,37
2018-10-23,14:49:37,82877758,3.5.1,win,US,359
2018-10-23,14:49:45,82877755,3.5.1,win,GB,360
2018-10-23,14:50:11,77631693,3.5.1,osx,AT,361
2018-10-23,14:50:35,82968695,3.5.1,win,US,15
2018-10-23,03:25:51,82972529,3.5.1,win,US,362
2018-10-23,03:26:22,82877755,3.5.1,win,CA,363
2018-10-23,03:26:30,82972051,3.5.1,win,US,364
2018-10-23,03:26:54,83605938,devel,win,US,70
2018-10-23,03:27:03,516,3.5.1,osx,US,365
2018-10-23,03:27:03,517,3.5.1,osx,US,365
2018-10-23,03:27:11,77540667,3.5.1,osx,US,365
2018-10-23,03:27:12,1048377,3.5.1,osx,NA,28
2018-10-23,03:27:17,77540673,3.5.1,osx,NA,28
2018-10-23,03:27:27,82877755,3.5.1,win,KR,366
2018-10-23,03:27:50,82877759,3.5.1,win,AU,367
2018-10-23,03:28:24,82973714,3.5.1,win,NA,28
2018-10-23,03:29:21,77630178,3.5.1,osx,JP,368
2018-10-23,03:30:24,29849233,3.5.1,src,NA,28
2018-10-23,11:05:49,82877749,3.5.1,win,MA,369
2018-10-23,11:05:43,82877755,3.5.1,win,TW,370
2018-10-23,11:05:57,82969395,3.5.1,win,PL,371
2018-10-23,11:05:58,82969125,3.5.1,win,PL,371
2018-10-23,11:06:09,82972816,3.5.1,win,PL,371
2018-10-23,11:07:02,523,3.5.1,osx,IE,372
2018-10-23,11:07:03,77540666,3.5.1,osx,IE,372
2018-10-23,11:07:26,43608,2.15.0,osx,US,373
2018-10-23,11:07:30,525,3.5.1,osx,IE,372
2018-10-23,11:07:31,77540675,3.5.1,osx,IE,372
2018-10-23,11:07:56,82968696,3.5.1,win,TH,374
2018-10-23,11:08:08,82971682,3.5.1,win,NA,28
2018-10-23,11:07:58,82978603,3.5.1,win,RU,375
2018-10-23,11:08:18,83605432,devel,win,US,13
2018-10-23,11:08:41,83028283,3.5.1patched,win,US,33
2018-10-23,11:08:57,82971831,3.5.1,win,IN,376
2018-10-23,11:09:24,82877759,3.5.1,win,DE,377
2018-10-23,11:09:37,82980810,3.5.1,win,US,378
2018-10-23,11:09:53,82971933,3.5.1,win,FR,379
2018-10-23,11:10:16,82973878,3.5.1,win,PT,380
2018-10-23,11:10:24,82969216,3.5.1,win,FR,379
2018-10-23,11:10:22,82877755,3.5.1,win,DE,381
2018-10-23,19:20:41,82973193,3.5.1,win,US,382
2018-10-23,19:20:02,82976864,3.5.1,win,US,383
2018-10-23,19:20:48,83614859,devel,win,US,146
2018-10-23,19:21:17,83037477,3.5.1patched,win,US,11
2018-10-23,19:21:33,1040980,3.5.1,win,UA,384
2018-10-23,19:21:27,1897920,3.5.1,win,DE,385
2018-10-23,19:21:34,82972527,3.5.1,win,GB,386
2018-10-23,19:21:49,83620477,devel,win,US,42
2018-10-23,19:21:52,77540677,3.5.1,osx,DE,387
2018-10-23,19:22:02,82969261,3.5.1,win,VE,388
2018-10-23,19:22:21,83038512,3.5.1patched,win,US,69
2018-10-23,19:22:51,82972957,3.5.1,win,US,389
2018-10-23,19:23:31,82973248,3.5.1,win,FR,390
2018-10-23,19:23:29,82973708,3.5.1,win,NA,28
2018-10-23,19:23:49,83618586,devel,win,US,13
2018-10-23,19:23:50,82980818,3.5.1,win,NA,28
2018-10-23,19:23:56,83037532,3.5.1patched,win,US,13
2018-10-23,19:24:15,78015785,latest,osx,US,391
2018-10-23,19:24:21,82969225,3.5.1,win,NA,28
2018-10-23,19:24:41,83037767,3.5.1patched,win,US,34
2018-10-23,19:25:02,82877759,3.5.1,win,US,392
2018-10-23,19:25:13,83039978,3.5.1patched,win,US,228
2018-10-23,19:25:15,83037460,3.5.1patched,win,US,92
2018-10-23,19:25:18,82969450,3.5.1,win,BR,393
2018-10-23,19:25:28,999173,3.5.1,win,US,394
2018-10-23,19:25:31,83037380,3.5.1patched,win,US,70
2018-10-23,19:25:35,15967389,3.5.1,win,US,394
2018-10-23,02:50:26,82970527,3.5.1,win,CN,395
2018-10-23,02:50:49,82877755,3.5.1,win,CN,396
2018-10-23,02:51:09,83028353,3.5.1patched,win,US,15
2018-10-23,02:51:14,83022963,3.5.1patched,win,US,42
2018-10-23,02:51:16,83022898,3.5.1patched,win,US,34
2018-10-23,02:51:53,82970216,3.5.1,win,NA,28
2018-10-23,02:51:58,83023172,3.5.1patched,win,US,146
2018-10-23,02:52:33,77266228,3.4.4,osx,US,37
2018-10-23,02:52:34,82975398,3.5.1,win,NA,28
2018-10-23,02:52:59,83022856,3.5.1patched,win,US,34
2018-10-23,02:53:27,82970855,3.5.1,win,AR,397
2018-10-23,02:53:52,83023550,3.5.1patched,win,US,11
2018-10-23,02:53:54,82877755,3.5.1,win,US,398
2018-10-23,02:53:52,83022929,3.5.1patched,win,US,399
2018-10-23,02:54:57,77266231,3.4.4,osx,US,37
2018-10-23,02:55:00,74889260,3.3.3,osx,US,37
2018-10-23,02:55:09,77631590,3.5.1,osx,SG,400
2018-10-23,00:36:02,82973706,3.5.1,win,US,401
2018-10-23,00:36:50,83027672,3.5.1patched,win,US,42
2018-10-23,00:36:57,527,3.5.1,osx,US,402
2018-10-23,00:36:58,78015789,latest,osx,US,37
2018-10-23,00:37:10,77540677,3.5.1,osx,US,402
2018-10-23,00:37:16,77628904,3.5.1,osx,NA,28
2018-10-23,00:38:12,82468061,3.4.3,win,CO,403
2018-10-23,00:38:35,83026655,3.5.1patched,win,US,42
2018-10-23,00:39:21,82968991,3.5.1,win,JP,404
2018-10-23,00:39:50,77628782,3.5.1,osx,US,405
2018-10-23,00:40:13,82972121,3.5.1,win,US,406
2018-10-23,00:40:15,83027925,3.5.1patched,win,US,407
2018-10-23,14:30:45,82975642,3.5.1,win,KR,408
2018-10-23,14:30:49,29848738,3.5.1,src,DE,409
2018-10-23,14:30:56,82969027,3.5.1,win,CN,410
2018-10-23,14:31:07,78104663,latest,osx,US,37
2018-10-23,14:31:21,83038655,3.5.1patched,win,US,13
2018-10-23,14:31:27,82971457,3.5.1,win,NA,28
2018-10-23,14:31:24,82971432,3.5.1,win,NL,411
2018-10-23,14:31:33,77626608,3.5.1,osx,GB,412
2018-10-23,14:31:56,77631693,3.5.1,osx,NA,28
2018-10-23,14:31:50,13777147,3.5.1,win,VN,413
2018-10-23,14:31:58,82973741,3.5.1,win,IE,414
2018-10-23,14:32:00,82968650,3.5.1,win,TZ,415
2018-10-23,14:31:49,77631442,3.5.1,osx,DE,409
2018-10-23,14:32:15,82548685,3.4.4,win,US,69
2018-10-23,14:32:18,82970269,3.5.1,win,DK,416
2018-10-23,14:32:29,82877759,3.5.1,win,EU,417
2018-10-23,14:32:28,78015789,latest,osx,US,37
2018-10-23,14:32:32,82974874,3.5.1,win,GB,418
2018-10-23,14:32:46,82973689,3.5.1,win,IT,419
2018-10-23,14:33:07,82973671,3.5.1,win,US,420
2018-10-23,14:33:05,82971636,3.5.1,win,NA,28
2018-10-23,14:33:09,77540677,3.5.1,osx,PL,421
2018-10-23,14:33:10,77629327,3.5.1,osx,FR,422
2018-10-23,14:33:19,82972986,3.5.1,win,CH,423
2018-10-23,14:33:29,77628706,3.5.1,osx,CH,424
2018-10-23,14:33:48,82975148,3.5.1,win,EC,425
2018-10-23,14:34:17,77626065,3.5.1,osx,US,426
2018-10-23,14:34:35,83041869,3.5.1patched,win,US,146
2018-10-23,14:34:34,82974804,3.5.1,win,CA,427
2018-10-23,14:34:49,77632768,3.5.1,osx,GB,428
2018-10-23,14:35:03,82877755,3.5.1,win,CL,429
2018-10-23,14:35:29,82877756,3.5.1,win,US,430
2018-10-23,14:35:34,77629666,3.5.1,osx,US,431
2018-10-23,05:05:37,335615,3.5.1,win,NA,28
2018-10-23,05:05:31,82474312,3.4.3,win,NA,28
2018-10-23,05:06:16,77628746,3.5.1,osx,JP,432
2018-10-23,05:06:24,82877755,3.5.1,win,NA,28
2018-10-23,05:07:06,83449644,3.5.0,win,IN,433
2018-10-23,05:07:54,77540667,3.5.1,osx,NL,434
2018-10-23,05:08:13,77630457,3.5.1,osx,JP,435
2018-10-23,05:08:17,82972408,3.5.1,win,JP,245
2018-10-23,05:09:11,82968712,3.5.1,win,JP,436
2018-10-23,05:09:15,74984628,3.3.3,osx,JP,435
2018-10-23,05:09:17,29813366,3.5.1,src,US,437
2018-10-23,05:09:25,78015788,latest,osx,US,37
2018-10-23,05:09:35,82877755,3.5.1,win,JP,438
2018-10-23,05:09:31,77629413,3.5.1,osx,US,439
2018-10-23,05:10:18,82968917,3.5.1,win,IN,440
2018-10-23,22:10:41,73213617,3.2.4,osx,US,37
2018-10-23,22:11:12,77628481,3.5.1,osx,US,287
2018-10-23,22:11:13,82972095,3.5.1,win,NA,28
2018-10-23,22:11:21,78192655,3.4.0,win,US,92
2018-10-23,22:11:32,74975208,3.3.3,osx,US,287
2018-10-23,22:11:40,82972366,3.5.1,win,US,441
2018-10-23,22:11:33,82877759,3.5.1,win,PL,442
2018-10-23,22:12:46,82975074,3.5.1,win,US,92
2018-10-23,22:13:03,83617455,devel,win,US,82
2018-10-23,22:13:21,82552250,3.4.4,win,US,82
2018-10-23,22:13:34,82971950,3.5.1,win,US,443
2018-10-23,22:14:01,78015789,latest,osx,US,37
2018-10-23,22:14:03,82975344,3.5.1,win,NA,28
2018-10-23,22:13:57,74889270,3.3.3,osx,US,37
2018-10-23,22:14:15,83041474,3.5.1patched,win,US,34
2018-10-23,22:14:26,1016399,3.5.1,win,VE,444
2018-10-23,22:14:45,82877755,3.5.1,win,CA,445
2018-10-23,22:14:41,77266232,3.4.4,osx,US,37
2018-10-23,22:14:26,29157,2.13.1,osx,US,446
2018-10-23,22:14:55,1015418,3.5.1,win,VE,444
2018-10-23,17:40:52,82971511,3.5.1,win,DK,447
2018-10-23,17:41:14,82970818,3.5.1,win,NL,448
2018-10-23,17:41:26,82975323,3.5.1,win,IE,449
2018-10-23,17:41:36,30200626,3.4.1,src,US,450
2018-10-23,17:41:49,82968738,3.5.1,win,IT,451
2018-10-23,17:41:59,82971141,3.5.1,win,NA,28
2018-10-23,17:42:03,82877759,3.5.1,win,CA,452
2018-10-23,17:42:13,82969618,3.5.1,win,GB,453
2018-10-23,17:42:17,29813369,3.5.1,src,US,133
2018-10-23,17:42:27,78820791,3.5.1,win,DK,447
2018-10-23,17:42:50,74889266,3.3.3,osx,GB,454
2018-10-23,17:43:08,82972940,3.5.1,win,PL,455
2018-10-23,17:43:04,77266232,3.4.4,osx,US,37
2018-10-23,17:43:28,82972806,3.5.1,win,NA,28
2018-10-23,17:43:32,82973087,3.5.1,win,DK,447
2018-10-23,17:43:45,82877758,3.5.1,win,CA,456
2018-10-23,17:44:01,77628849,3.5.1,osx,US,287
2018-10-23,17:44:10,82970841,3.5.1,win,US,457
2018-10-23,17:44:25,82969170,3.5.1,win,DK,447
2018-10-23,17:44:54,82973995,3.5.1,win,US,18
2018-10-23,17:44:53,77628480,3.5.1,osx,US,458
2018-10-23,17:44:56,77625852,3.5.1,osx,CA,459
2018-10-23,17:45:03,82877759,3.5.1,win,CA,156
2018-10-23,17:45:14,82975272,3.5.1,win,NA,28
2018-10-23,17:45:18,82971752,3.5.1,win,CO,460
2018-10-23,17:45:19,83042714,3.5.1patched,win,US,82
2018-10-23,17:45:26,82974388,3.5.1,win,US,461
2018-10-23,17:45:33,82974481,3.5.1,win,US,462
2018-10-23,03:05:39,82970068,3.5.1,win,AR,463
2018-10-23,03:05:42,77634176,3.5.1,osx,HK,464
2018-10-23,03:05:49,82552533,3.4.4,win,US,33
2018-10-23,03:06:13,82975668,3.5.1,win,KR,465
2018-10-23,03:06:03,82877758,3.5.1,win,NA,28
2018-10-23,03:06:25,77629227,3.5.1,osx,HK,466
2018-10-23,03:06:38,6298912,3.5.1,win,CN,467
2018-10-23,03:06:40,516,3.5.1,win,CN,467
2018-10-23,03:06:59,82970375,3.5.1,win,TH,468
2018-10-23,03:07:26,83038309,3.5.1patched,win,US,13
2018-10-23,03:07:26,82968681,3.5.1,win,ID,469
2018-10-23,03:09:01,77630889,3.5.1,osx,NA,28
2018-10-23,03:09:10,82968784,3.5.1,win,CN,470
2018-10-23,03:09:11,82974857,3.5.1,win,LK,471
2018-10-23,03:09:24,77358809,3.4.4,osx,US,37
2018-10-23,03:09:56,82877755,3.5.1,win,BR,472
2018-10-23,03:10:23,73314129,3.2.4,osx,US,37
2018-10-23,03:10:32,6081208,3.5.1,win,CN,467
2018-10-23,17:45:40,82877759,3.5.1,win,NL,473
2018-10-23,17:45:37,82975822,3.5.1,win,US,474
2018-10-23,17:46:04,78015788,latest,osx,US,37
2018-10-23,17:46:09,82972276,3.5.1,win,US,18
2018-10-23,17:46:04,82970845,3.5.1,win,NL,475
2018-10-23,17:46:14,82877758,3.5.1,win,NL,476
2018-10-23,17:46:32,82968720,3.5.1,win,NA,28
2018-10-23,17:46:42,29813366,3.5.1,src,MX,477
2018-10-23,17:47:08,77633959,3.5.1,osx,SK,478
2018-10-23,17:47:19,82968693,3.5.1,win,US,479
2018-10-23,17:47:18,78015779,latest,NA,US,37
2018-10-23,17:47:34,82552465,3.4.4,win,US,15
2018-10-23,17:48:01,83037379,3.5.1patched,win,US,34
2018-10-23,17:47:55,82968704,3.5.1,win,VN,480
2018-10-23,17:48:25,77626391,3.5.1,osx,US,481
2018-10-23,17:48:38,30200626,3.4.1,src,IT,482
2018-10-23,17:48:57,77627604,3.5.1,osx,GB,483
2018-10-23,17:48:59,82877759,3.5.1,win,CA,156
2018-10-23,17:49:02,77627527,3.5.1,osx,NA,28
2018-10-23,17:49:06,82970387,3.5.1,win,NA,28
2018-10-23,17:49:07,77629083,3.5.1,osx,US,484
2018-10-23,17:49:12,78015785,latest,osx,US,37
2018-10-23,17:49:10,78015788,latest,osx,US,37
2018-10-23,17:49:14,83038719,3.5.1patched,win,US,13
2018-10-23,17:49:17,77630866,3.5.1,osx,US,485
2018-10-23,17:49:34,74286525,3.3.3,win,US,486
2018-10-23,17:50:00,78103384,latest,osx,US,37
2018-10-23,17:50:14,82971979,3.5.1,win,NA,28
2018-10-23,17:50:32,82877759,3.5.1,win,NA,28
2018-10-23,17:50:34,83037424,3.5.1patched,win,US,146
2018-10-23,14:40:45,82877758,3.5.1,win,US,487
2018-10-23,14:41:05,82972254,3.5.1,win,CN,488
2018-10-23,14:41:08,77266232,3.4.4,osx,US,37
2018-10-23,14:41:10,82968720,3.5.1,win,US,489
2018-10-23,14:41:27,78015789,latest,osx,US,37
2018-10-23,14:41:23,77266232,3.4.4,osx,US,37
2018-10-23,14:41:37,82973653,3.5.1,win,US,490
2018-10-23,14:42:02,82877758,3.5.1,win,US,491
2018-10-23,14:42:04,82971251,3.5.1,win,US,492
2018-10-23,14:42:02,82877759,3.5.1,win,NA,28
2018-10-23,14:41:57,82877758,3.5.1,win,US,359
2018-10-23,14:42:15,77540676,3.5.1,osx,NA,28
2018-10-23,14:42:35,82553524,3.4.4,win,US,42
2018-10-23,14:42:31,82877755,3.5.1,win,TW,493
2018-10-23,14:42:59,82968800,3.5.1,win,BA,494
2018-10-23,14:43:02,82971232,3.5.1,win,GB,495
2018-10-23,14:43:10,82974666,3.5.1,win,US,496
2018-10-23,14:43:02,82972581,3.5.1,win,FI,497
2018-10-23,14:43:09,77628561,3.5.1,osx,PL,498
2018-10-23,14:43:23,53832760,3.5.1,win,NA,28
2018-10-23,14:43:21,48476449,3.5.1,win,US,499
2018-10-23,14:43:31,77540673,3.5.1,osx,US,500
2018-10-23,14:43:23,74286525,3.3.3,win,US,486
2018-10-23,14:43:35,83041456,3.5.1patched,win,US,92
2018-10-23,14:43:51,40525433,3.5.1,win,US,499
2018-10-23,14:44:04,78103401,latest,osx,US,37
2018-10-23,14:44:00,82972663,3.5.1,win,US,501
2018-10-23,14:44:13,82974112,3.5.1,win,US,70
2018-10-23,14:44:42,82970549,3.5.1,win,AT,502
2018-10-23,14:44:37,77540677,3.5.1,osx,CO,503
2018-10-23,14:44:56,82974958,3.5.1,win,GB,504
2018-10-23,14:44:57,82973760,3.5.1,win,US,505
2018-10-23,14:45:04,82970304,3.5.1,win,GB,506
2018-10-23,14:45:23,82968665,3.5.1,win,DE,507
2018-10-23,14:45:25,78015789,latest,osx,US,37
2018-10-23,14:45:21,82877758,3.5.1,win,US,508
2018-10-23,14:45:35,77266228,3.4.4,osx,US,37
2018-10-23,14:45:34,78015789,latest,osx,US,37
2018-10-23,23:00:42,82975488,3.5.1,win,CL,509
2018-10-23,01:37:12,82976639,3.5.1,win,NA,28
2018-10-23,01:37:27,82972080,3.5.1,win,NA,28
2018-10-23,01:37:31,82877759,3.5.1,win,KR,510
2018-10-23,01:37:33,82549294,3.4.4,win,US,82
2018-10-23,01:37:52,82974821,3.5.1,win,NA,28
2018-10-23,01:38:16,29847477,3.5.1,src,CA,511
2018-10-23,01:40:27,82973724,3.5.1,win,US,512
2018-10-23,01:40:29,82972965,3.5.1,win,NA,28
2018-10-23,17:10:55,82975587,3.5.1,win,NL,513
2018-10-23,17:10:57,78015788,latest,osx,US,37
2018-10-23,17:10:59,83037424,3.5.1patched,win,US,146
2018-10-23,17:11:10,49888885,3.5.1,win,PE,514
2018-10-23,17:11:25,82972167,3.5.1,win,US,13
2018-10-23,17:11:26,82877759,3.5.1,win,US,515
2018-10-23,17:11:45,77631395,3.5.1,osx,US,516
2018-10-23,17:11:50,83037234,3.5.1patched,win,US,42
2018-10-23,17:11:48,82877758,3.5.1,win,DE,517
2018-10-23,17:12:13,74889270,3.3.3,osx,US,37
2018-10-23,17:12:17,24926880,3.5.1,win,NA,28
2018-10-23,17:12:25,82975652,3.5.1,win,NA,28
2018-10-23,17:12:42,82877759,3.5.1,win,US,518
2018-10-23,17:12:59,82976244,3.5.1,win,US,33
2018-10-23,17:13:18,12017950,3.3.2,src,BA,519
2018-10-23,17:13:21,10201038,3.3.2,src,BA,519
2018-10-23,17:13:28,29841363,3.3.3,src,BA,519
2018-10-23,17:13:27,30675551,3.5.0,src,US,520
2018-10-23,17:14:05,74977681,3.3.3,osx,US,516
2018-10-23,17:14:17,82973427,3.5.1,win,US,146
2018-10-23,17:14:44,82972204,3.5.1,win,IE,521
2018-10-23,17:14:45,77540673,3.5.1,osx,US,522
2018-10-23,17:15:03,82975948,3.5.1,win,HU,523
2018-10-23,17:15:10,82877758,3.5.1,win,US,524
2018-10-23,17:15:17,77628155,3.5.1,osx,DE,525
2018-10-23,17:15:03,74286525,3.3.3,win,US,486
2018-10-23,17:15:19,77628522,3.5.1,osx,GB,526
2018-10-23,17:15:19,83037937,3.5.1patched,win,US,92
2018-10-23,17:15:32,82877755,3.5.1,win,US,527
2018-10-23,17:15:34,82973288,3.5.1,win,US,528
2018-10-23,15:51:04,29813365,3.5.1,src,US,529
2018-10-23,15:51:16,82968657,3.5.1,win,DE,530
2018-10-23,15:51:29,82975092,3.5.1,win,ES,531
2018-10-23,15:51:32,83042931,3.5.1patched,win,US,82
2018-10-23,15:51:40,83040341,3.5.1patched,win,US,532
2018-10-23,15:52:08,77630520,3.5.1,osx,US,533
2018-10-23,15:52:24,82877758,3.5.1,win,US,534
2018-10-23,15:53:08,34804972,3.3.3,osx,DE,535
2018-10-23,15:53:06,77626830,3.5.1,osx,US,536
2018-10-23,15:53:15,77632355,3.5.1,osx,US,537
2018-10-23,15:53:26,82973572,3.5.1,win,NA,28
2018-10-23,15:53:28,2841461,3.5.1,win,MY,538
2018-10-23,15:53:37,82972600,3.5.1,win,NA,28
2018-10-23,15:52:39,82972376,3.5.1,win,IE,539
2018-10-23,15:53:47,77630825,3.5.1,osx,US,540
2018-10-23,15:53:52,83041706,3.5.1patched,win,US,13
2018-10-23,15:54:04,82877755,3.5.1,win,US,541
2018-10-23,15:54:17,82972870,3.5.1,win,US,542
2018-10-23,15:54:23,77631980,3.5.1,osx,NA,28
2018-10-23,15:54:38,82877758,3.5.1,win,US,543
2018-10-23,15:54:34,82969450,3.5.1,win,US,33
2018-10-23,15:54:37,1024643,3.5.1,win,MY,538
2018-10-23,15:55:07,74974127,3.3.3,osx,US,544
2018-10-23,15:55:05,82972593,3.5.1,win,NA,28
2018-10-23,15:55:15,82877758,3.5.1,win,US,545
2018-10-23,15:55:19,82877758,3.5.1,win,US,546
2018-10-23,12:05:38,82877755,3.5.1,win,NA,28
2018-10-23,12:05:42,82877755,3.5.1,win,RU,547
2018-10-23,12:06:41,83029680,3.5.1patched,win,US,69
2018-10-23,12:06:44,82968866,3.5.1,win,IN,548
2018-10-23,12:06:43,77633696,3.5.1,osx,BR,549
2018-10-23,12:06:55,82974446,3.5.1,win,US,42
2018-10-23,12:07:05,77627311,3.5.1,osx,FR,550
2018-10-23,12:07:20,83605777,devel,win,US,70
2018-10-23,12:07:58,82975525,3.5.1,win,BR,551
2018-10-23,12:08:02,74286528,3.3.3,win,PT,552
2018-10-23,12:08:12,1091152,3.5.1,osx,NA,28
2018-10-23,12:08:21,82971044,3.5.1,win,AT,553
2018-10-23,12:08:12,82973473,3.5.1,win,NA,28
2018-10-23,12:08:35,82877759,3.5.1,win,NL,554
2018-10-23,12:08:37,83025798,3.5.1patched,win,US,146
2018-10-23,12:08:44,82970791,3.5.1,win,ES,555
2018-10-23,12:08:59,78015789,latest,osx,US,37
2018-10-23,12:08:59,78015789,latest,osx,US,37
2018-10-23,12:09:03,82975765,3.5.1,win,GB,556
2018-10-23,12:09:17,83026907,3.5.1patched,win,US,15
2018-10-23,12:09:15,82972362,3.5.1,win,CN,557
2018-10-23,12:09:20,82976952,3.5.1,win,PL,26
2018-10-23,12:09:41,82971807,3.5.1,win,DE,558
