station,year,month,tmax,tmin,af,rain,sun
aberporth,1983,2,5.3,0.5,15,31.1,96.5
aberporth,1983,3,8.7,4.4,0,71.8,70
aberporth,1983,4,9.1,3.4,1,68,179.5
aberporth,1983,5,12.1,6.8,0,78.4,137.9
aberporth,1983,6,15.9,10.2,0,42.9,172.7
aberporth,1983,7,20.7,13.9,0,39.5,252.1
aberporth,1983,8,19.7,13.1,0,57.1,223.6
aberporth,1983,9,16,10.8,0,93.7,115.9
aberporth,1983,10,13.2,8.1,1,81.8,98.3
aberporth,1983,11,10.6,5.8,4,44.5,60.5
aberporth,1983,12,9.3,4.9,0,122.1,49.5
aberporth,1984,1,7.4,2.4,2,80.6,44.4
aberporth,1984,2,7.1,2.2,7,52.1,58.6
aberporth,1984,3,7,2.2,3,35.3,98
aberporth,1984,4,12.5,5.1,1,8.4,216.2
aberporth,1984,5,12.2,6.4,0,44.6,236.3
aberporth,1984,6,15.9,9.8,0,24.9,199.7
aberporth,1984,7,18.9,11.9,0,38.4,285.2
aberporth,1984,8,19.9,13.2,0,40.5,185.6
aberporth,1984,9,15.5,11.3,0,154.2,127.3
aberporth,1984,10,13.6,8.4,0,95.1,109.8
aberporth,1984,11,10.2,6,0,145,53.2
aberporth,1984,12,8.6,3.8,1,133.6,45.8
aberporth,1985,1,5,-0.3,17,71.2,85.6
aberporth,1985,2,6.5,1.2,11,29.7,97.4
aberporth,1985,3,7.5,2.3,6,67,147.1
aberporth,1985,4,10.8,5.5,0,62.1,138.6
aberporth,1985,5,12.9,7.4,0,29.3,192.1
aberporth,1985,6,14.6,8.7,0,104.2,185
aberporth,1985,7,17.4,11.5,0,70.4,200.8
aberporth,1985,8,16.3,10.6,0,105.4,153.6
aberporth,1985,9,17.2,11.2,0,29.5,128.4
aberporth,1985,10,13.4,8.2,0,57.4,114.7
aberporth,1985,11,7.8,3.1,1,98.8,68
aberporth,1985,12,8.9,4.7,4,146,38.9
aberporth,1986,1,6.7,2.7,3,83.8,33.5
aberporth,1986,2,2.3,-2.7,24,0,117
aberporth,1986,3,8,2.3,4,51,133.4
aberporth,1986,4,7.6,2.6,2,70.3,124.1
aberporth,1986,5,13.1,7.3,0,63.9,210.6
aberporth,1986,6,17.6,10.4,0,57.2,182.3
aberporth,1986,7,16.8,11.6,0,41,129.4
aberporth,1986,8,15.2,10.3,0,104.8,142.1
aberporth,1986,9,14.4,8,0,9.2,161.4
aberporth,1986,10,13.7,8.8,0,82,108.9
aberporth,1986,11,10.6,5.7,0,133.8,70.1
aberporth,1986,12,9.3,4.5,0,187.9,39.3
aberporth,1987,1,4.2,0,16,18.1,62
aberporth,1987,2,6.7,1.7,11,48.3,74.2
aberporth,1987,3,7.3,2.1,10,79.7,108.3
aberporth,1987,4,13.4,6.7,0,50.9,161.6
aberporth,1987,5,12.1,7.3,0,19.8,193.9
aberporth,1987,6,14.3,9.2,0,66.8,162.5
aberporth,1987,7,17.4,12.1,0,45.7,177.6
aberporth,1987,8,17.5,12.3,0,57.3,185.2
aberporth,1987,9,16.3,10.6,0,78.2,151.9
aberporth,1987,10,12.7,7,0,219.2,116.1
aberporth,1987,11,9.4,5.3,0,103,88.7
aberporth,1987,12,8.2,4.3,6,64.7,56.2
aberporth,1988,1,7.9,3.7,0,164,53
aberporth,1988,2,7.2,2.8,1,47.2,82.9
aberporth,1988,3,8.5,4.6,2,103.3,107.7
aberporth,1988,4,11.3,4.9,1,40.3,191.7
aberporth,1988,5,13.9,7.7,0,61.9,225.1
aberporth,1988,6,16.4,10.6,0,77.1,203.3
aberporth,1988,7,15.8,11,0,76.9,138.2
aberporth,1988,8,16.9,11.2,0,78.7,161.3
aberporth,1988,9,15.3,10.5,0,76.4,152.6
aberporth,1988,10,13.4,8.4,0,98.5,113.1
aberporth,1988,11,9.9,3.9,2,36.9,97.4
aberporth,1988,12,9.8,6.8,0,36.9,26.8
aberporth,1989,1,8.9,4.6,2,69.9,70.9
aberporth,1989,2,8.7,3.6,2,71.6,79.1
aberporth,1989,3,9.9,4.3,3,85.1,104.3
aberporth,1989,4,9.5,3.4,1,63.7,185.1
aberporth,1989,5,15.5,8.8,0,11.9,265.8
aberporth,1989,6,16.7,9.9,0,42.2,251
aberporth,1989,7,19.7,13,0,34.3,246.2
aberporth,1989,8,18.4,12.5,0,67.5,225.5
aberporth,1989,9,16.4,11,0,40,114.1
aberporth,1989,10,13.9,9.6,0,104.1,58.2
aberporth,1989,11,10.5,5.2,2,73.8,96.7
aberporth,1989,12,8,2.9,3,120.2,49.7
aberporth,1990,1,9.1,4.8,0,118,48
aberporth,1990,2,9.9,4.6,0,91.2,64.9
aberporth,1990,3,10.5,5.3,0,14.4,100.9
aberporth,1990,4,11,4.6,3,20.9,187
aberporth,1990,5,15.7,8.8,0,24.3,259.2
aberporth,1990,6,15.7,10,0,64.4,151.3
aberporth,1990,7,20.1,12.7,0,33,289.9
aberporth,1990,8,19.8,13.7,0,42.6,195.4
aberporth,1990,9,15.7,10.4,0,57.6,164
aberporth,1990,10,14.3,9.9,0,108.6,91.7
aberporth,1990,11,9.6,5.5,0,79.2,78.6
aberporth,1990,12,7.5,2.8,3,97.5,48.1
aberporth,1991,1,6.1,1.2,10,97.1,81.4
aberporth,1991,2,5.4,-0.1,15,55.4,83.5
aberporth,1991,3,10,5,0,66.5,113.5
aberporth,1991,4,10.6,5,0,77.3,149.9
aberporth,1991,5,12.6,7.6,0,9.4,192.2
aberporth,1991,6,14.3,9,0,42.6,167.7
aberporth,1991,7,19,13,0,79.9,169.9
aberporth,1991,8,19.5,12.8,0,26,208.8
aberporth,1991,9,18.2,11.6,0,55.6,184
aberporth,1991,10,12.6,8.1,0,142.4,85.5
aberporth,1991,11,9.7,5.4,0,99.6,29.9
aberporth,1991,12,7.9,3.8,4,17.7,33.9
aberporth,1992,1,7.3,2.1,13,47.3,80.8
aberporth,1992,2,8.6,4.4,0,55.5,59.5
aberporth,1992,3,9.6,4.9,0,66.8,59.2
aberporth,1992,4,11.2,5.4,0,69.5,127.2
aberporth,1992,5,16.6,9.1,0,43.8,245
aberporth,1992,6,17.6,11,0,49.6,212.8
aberporth,1992,7,17.8,12.4,0,60,166.2
aberporth,1992,8,16.6,11.3,0,149.3,170.9
aberporth,1992,9,15.2,10.3,0,74.6,116
aberporth,1992,10,10.6,6.7,0,77.6,84.1
aberporth,1992,11,10.5,5.9,0,109.6,50.2
aberporth,1992,12,7.2,2.6,5,109.9,74.6
aberporth,1993,1,8.9,3.8,1,93.4,28.6
aberporth,1993,2,7.3,3.7,1,23.5,44.1
aberporth,1993,3,8.8,4.4,0,24.6,101.7
aberporth,1993,4,11.8,6.5,0,57,158.5
aberporth,1993,5,13.8,7.8,0,108.4,195.1
aberporth,1993,6,15.9,10.6,0,190.6,182.4
aberporth,1993,7,16.6,11.6,0,74,191.2
aberporth,1993,8,16.6,10.9,0,47.8,185.6
aberporth,1993,9,15.2,9.9,0,66.8,136
aberporth,1993,10,11.1,6.1,0,45.6,135.8
aberporth,1993,11,8.1,3.1,6,112.9,72.2
aberporth,1993,12,8.5,4.2,1,142.6,28.6
aberporth,1994,1,8.1,3.6,1,106.5,59.1
aberporth,1994,2,6.4,1.7,6,87.2,61.5
aberporth,1994,3,9.5,5.3,0,114.8,104.4
aberporth,1994,4,10,4.8,0,73.8,172.2
aberporth,1994,5,13.5,7.4,0,41.3,185.1
aberporth,1994,6,16,9.9,0,28.2,183.3
aberporth,1994,7,18.8,12.2,0,54.6,206.2
aberporth,1994,8,17.7,12,0,80,186.4
aberporth,1994,9,14.7,10.1,0,115.8,109.3
aberporth,1994,10,13.6,8.5,0,91.8,141.9
aberporth,1994,11,12.2,8.8,0,99.6,43.7
aberporth,1994,12,9.8,5.2,2,157.4,51
aberporth,1995,1,8.4,3.5,2,145.6,36.9
aberporth,1995,2,9.2,4.5,0,109.1,44
aberporth,1995,3,8.3,2.8,4,64.7,149.9
aberporth,1995,4,10.8,5.5,2,26.6,183.8
aberporth,1995,5,14,7.7,0,50.2,204.9
aberporth,1995,6,16.5,10.6,0,13.4,260.2
aberporth,1995,7,21.1,13.9,0,36.9,227.8
aberporth,1995,8,22.4,14.9,0,7.8,292.1
aberporth,1995,9,15.9,11.2,0,77.2,158.4
aberporth,1995,10,15.5,10.8,0,86.8,120.2
aberporth,1995,11,10.7,5.8,0,117,80.2
aberporth,1995,12,6,1.8,9,93.5,67.6
aberporth,1996,1,6.9,3.4,8,75.1,50
aberporth,1996,2,6,1.1,13,67.4,115
aberporth,1996,3,7.7,3,3,44.8,94.1
aberporth,1996,4,11.1,4.9,0,58.2,151.2
aberporth,1996,5,11.8,5.4,0,69.4,250.7
aberporth,1996,6,15.7,9.8,0,26.8,252.5
aberporth,1996,7,17.8,12,0,28,222.2
aberporth,1996,8,17.9,12.2,0,53,183.1
aberporth,1996,9,17,10.6,0,30.4,204.9
aberporth,1996,10,14.1,10,0,107.2,82.7
aberporth,1996,11,9.4,5.1,0,100.6,59.9
aberporth,1996,12,6.3,1.6,8,32,83.8
aberporth,1997,1,5.8,1,13,4.6,95.7
aberporth,1997,2,9.2,4.2,0,85,68.1
aberporth,1997,3,10.8,5.6,0,21.6,146.9
aberporth,1997,4,12.3,6,0,14.8,184.5
aberporth,1997,5,14.7,7.9,0,72.6,258.1
aberporth,1997,6,15.8,10.5,0,125.8,134.4
aberporth,1997,7,18.2,11.9,0,58.6,228.9
aberporth,1997,8,20.2,14.1,0,105.2,156.8
aberporth,1997,9,16.7,11.3,0,54.2,145
aberporth,1997,10,14,8.4,0,65.4,121.6
aberporth,1997,11,11.3,7.4,0,219,48.8
aberporth,1997,12,9.1,4.7,2,64.8,50.1
aberporth,1998,1,8,3.5,7,125.2,69.8
aberporth,1998,2,9.9,5.5,1,18.2,78.5
aberporth,1998,3,10.1,6.1,0,87.6,80
aberporth,1998,4,10.2,4.6,1,111.4,177.2
aberporth,1998,5,14.6,9.3,0,15,233.6
aberporth,1998,6,16.1,10.6,0,120.2,178.5
aberporth,1998,7,16.4,12.1,0,39.4,144.3
aberporth,1998,8,17.9,12,0,43.4,207.3
aberporth,1998,9,17,12,0,91.2,135.2
aberporth,1998,10,13.4,8.9,0,124.2,91.6
aberporth,1998,11,9.7,5.6,0,103,69.9
aberporth,1998,12,9.1,3.9,5,91.6,32.8
aberporth,1999,1,8.7,3.8,5,143,55.1
aberporth,1999,2,8,4.1,2,48.6,63.5
aberporth,1999,3,9.4,4.8,0,59.2,101.6
aberporth,1999,4,11.5,6.4,0,63.1,163.5
aberporth,1999,5,14.8,9.3,0,42.6,153.8
aberporth,1999,6,15.6,10,0,59.4,199.9
aberporth,1999,7,19.7,13,0,14.6,233.4
aberporth,1999,8,18.7,12.6,0,126.8,191.4
aberporth,1999,9,17.5,11.4,0,101.8,140.4
aberporth,1999,10,13.7,8.7,0,84.8,118.5
aberporth,1999,11,10.6,6.6,1,74.2,66.4
aberporth,1999,12,8.5,4.2,3,136.4,42.1
aberporth,2000,1,7.8,3.6,3,54.4,51.9
aberporth,2000,2,8.6,4.3,1,107,96.3
aberporth,2000,3,9.3,4.7,0,28.8,138.5
aberporth,2000,4,10.3,4.2,0,87.6,159.9
aberporth,2000,5,14.4,8.3,0,58.4,230.9
aberporth,2000,6,16.9,10.7,0,53.8,194.7
aberporth,2000,7,17.5,11.8,0,75.2,218.4
aberporth,2000,8,18.5,12.3,0,59.4,186.2
aberporth,2000,9,17.1,11.4,0,95.4,112
aberporth,2000,10,12.9,8,0,195,84.2
aberporth,2000,11,9.5,5.3,0,151.8,44.4
aberporth,2000,12,8.4,4.1,5,143.8,42.7
aberporth,2001,1,6.8,2.2,5,56.4,86.8
aberporth,2001,2,7.6,2.7,5,91,95.7
aberporth,2001,3,8.3,2.9,6,77,105.9
aberporth,2001,4,9.9,4.8,0,76,152.5
aberporth,2001,5,15.4,8.6,0,44.4,236.8
aberporth,2001,6,16.6,10.2,0,28,194.1
aberporth,2001,7,17.4,11.9,0,98.6,181
aberporth,2001,8,17.9,12.6,0,97.6,166.7
aberporth,2001,9,15.6,11.5,0,54.2,127.8
aberporth,2001,10,15.1,10.5,0,147.4,110.2
aberporth,2001,11,11.1,6.7,0,87.8,38.2
aberporth,2001,12,7.8,2.5,6,41,81.9
aberporth,2002,1,9.2,4.1,4,113,53.5
aberporth,2002,2,9.6,4.6,1,111.2,70
aberporth,2002,3,10.6,5.1,0,48.8,124.1
aberporth,2002,4,11.6,5.6,0,56.8,175.3
aberporth,2002,5,13.9,8.1,0,120.6,205.3
aberporth,2002,6,15.5,10.1,0,50.2,NA
aberporth,2002,7,16.9,11.7,0,46,145.1
aberporth,2002,8,17.4,12.6,0,56.6,152
aberporth,2002,9,17.3,10.9,0,43,188.7
aberporth,2002,10,13.3,8.4,0,141.4,90.6
aberporth,2002,11,11.3,7.6,0,180.2,40.1
aberporth,2002,12,8.2,4.9,0,84.8,46.4
aberporth,2003,1,7.4,3.2,9,57.6,84.3
aberporth,2003,2,7.4,2.3,7,27.6,107.9
aberporth,2003,3,11.3,4.8,0,46.4,192
aberporth,2003,4,13.7,6.5,0,36.8,194.9
aberporth,2003,5,13.7,8,0,51.6,173.9
aberporth,2003,6,17.8,11.1,0,46.8,211.4
aberporth,2003,7,19.1,13.1,0,71.8,144.7
aberporth,2003,8,19.7,13.8,0,25.4,204.2
aberporth,2003,9,17.3,10.7,0,62.8,149
aberporth,2003,10,12.4,7,0,78.8,121
aberporth,2003,11,11.1,6.5,0,111.4,73.3
aberporth,2003,12,8.4,3.8,3,91.2,56.1
aberporth,2004,1,8.2,3.8,1,99,49
aberporth,2004,2,7.6,3.8,2,48.4,99
aberporth,2004,3,9.5,3.9,4,30.4,154.1
aberporth,2004,4,10.8,6.2,0,50.4,118.7
aberporth,2004,5,13.9,8.1,0,36.2,NA
aberporth,2004,6,17.6,11.5,0,25.8,210.3
aberporth,2004,7,17,11.7,0,46.9,165.4
aberporth,2004,8,19.1,13.6,0,160,144.3
aberporth,2004,9,16.9,12,0,81.8,132.3
aberporth,2004,10,12.9,8.2,0,168.8,104.5
aberporth,2004,11,10.5,7.5,0,56.2,43.6
aberporth,2004,12,9.1,4.8,1,89.6,49.3
aberporth,2005,1,8.8,5,0,53.4,53.4
aberporth,2005,2,6.8,2.7,2,44.8,74.3
aberporth,2005,3,10,5.4,2,25.6,88.5
aberporth,2005,4,11.7,5.7,0,83.2,158.5
aberporth,2005,5,13.6,7.6,0,30.2,225.1
aberporth,2005,6,17.2,11.6,0,29.6,185.3
aberporth,2005,7,18.4,12.8,0,77.8,175.4
aberporth,2005,8,18.2,12.3,0,40.2,225.7
aberporth,2005,9,17.4,11.7,0,58.2,147.3
aberporth,2005,10,14.6,10.6,0,194.4,81.2
aberporth,2005,11,10.3,4.8,1,128.2,81.9
aberporth,2005,12,8.3,4,5,57.2,48.2
aberporth,2006,1,7,2.8,6,30.2,92.5
aberporth,2006,2,6.5,2.2,6,50.8,74.6
aberporth,2006,3,7.9,2.9,5,79.6,106
aberporth,2006,4,10.5,5.8,0,39.2,185.4
aberporth,2006,5,13.9,8.1,0,118.6,159.5
aberporth,2006,6,18,11.3,0,19,254.4
aberporth,2006,7,21.2,13.7,0,32.8,236.6
aberporth,2006,8,17.1,12.9,0,68,123.5
aberporth,2006,9,18.7,13,0,53.6,160.9
aberporth,2006,10,15.1,10.6,0,81.8,108.5
aberporth,2006,11,11.3,6.1,0,132.2,94.2
aberporth,2006,12,9.3,5.3,3,153.8,44.2
aberporth,2007,1,9.5,5.5,0,94.8,57.5
aberporth,2007,2,8.8,4,2,91.9,87.6
aberporth,2007,3,9.5,4.4,0,69,151.6
aberporth,2007,4,13.8,7.4,0,9.8,235.1
aberporth,2007,5,14.3,8.5,0,81.8,216.8
aberporth,2007,6,16.9,11.6,0,92.1,158.2
aberporth,2007,7,16.7,11.8,0,155.2,181.2
aberporth,2007,8,17,12.3,0,59.4,175.1
aberporth,2007,9,16.1,11.6,0,57.4,147.8
aberporth,2007,10,14,9.2,0,28.8,117.7
aberporth,2007,11,10.8,6.8,1,48.6,52.9
aberporth,2007,12,8.7,3.6,7,103.6,74.4
aberporth,2008,1,9.4,4.7,1,140,54.7
aberporth,2008,2,9.5,3.3,3,44.4,133.1
aberporth,2008,3,8.7,4.4,0,75.8,118.8
aberporth,2008,4,10.7,4.9,2,79.4,184.5
aberporth,2008,5,16.5,9.6,0,63.9,194.9
aberporth,2008,6,15.8,10.1,0,60.5,234.2
aberporth,2008,7,17.9,12.5,0,84.4,177.2
aberporth,2008,8,17.6,13,0,102.8,94.4
aberporth,2008,9,15.9,10.2,0,72.6,139
aberporth,2008,10,12.4,8.4,0,153.6,101.6
aberporth,2008,11,9.7,6.3,1,80.3,66.1
aberporth,2008,12,7.4,3.1,6,67.6,73.6
aberporth,2009,1,6.8,1.4,9,113,90.9
aberporth,2009,2,6.7,2.7,7,23.6,56.2
aberporth,2009,3,9.6,4.2,1,34.6,151
aberporth,2009,4,12,6,0,60.2,178.6
aberporth,2009,5,14.3,8,0,70.8,204.1
aberporth,2009,6,17.7,10.9,0,59.8,221.9
aberporth,2009,7,18,12.6,0,154.8,156.8
aberporth,2009,8,18.3,12.5,0,59.4,159.7
aberporth,2009,9,15.9,11,0,22.8,145.1
aberporth,2009,10,14.3,9.6,0,82.4,78.9
aberporth,2009,11,11.1,6.6,0,203.8,44.5
aberporth,2009,12,6.9,2.4,5,124.8,67.7
aberporth,2010,1,5.1,0.9,11,55.4,86.1
aberporth,2010,2,5.9,1.4,6,38.1,100.8
aberporth,2010,3,8.5,3,4,64.8,147.3
aberporth,2010,4,11.6,5.3,0,30.4,215.5
aberporth,2010,5,13.2,7.6,0,58.6,239.8
aberporth,2010,6,17.6,10.6,0,23.2,259.3
aberporth,2010,7,18.1,13,0,122.2,115.4
aberporth,2010,8,16.9,12.2,0,34.2,153.5
aberporth,2010,9,16.6,11.5,0,62.3,143.2
aberporth,2010,10,13.7,8.2,0,93.8,139.7
aberporth,2010,11,8.8,4,5,108,78.6
aberporth,2010,12,4.5,-0.1,17,22.8,79.1
aberporth,2011,1,6.5,2.1,9,91.6,80.5
aberporth,2011,2,9.2,4.7,1,52.2,68.4
aberporth,2011,3,9.6,3.5,5,24.2,193.8
aberporth,2011,4,14.6,8,0,19.2,223.4
aberporth,2011,5,15,8.8,0,44.4,194.4
aberporth,2011,6,15.8,9.9,0,51.2,234.1
aberporth,2011,7,17.3,11.5,0,50,206.3
aberporth,2011,8,17.5,11.8,0,64,141.6
aberporth,2011,9,17,12,0,62.2,126.5
aberporth,2011,10,14.8,10.5,0,85.2,72.9
aberporth,2011,11,12.6,8.1,0,66,73.4
aberporth,2011,12,9.3,5.5,0,126.4,25
aberporth,2012,1,8.4,4.9,0,64.6,59.6
aberporth,2012,2,7.5,2.8,10,38.2,68
aberporth,2012,3,11.6,5.9,0,23.8,166.1
aberporth,2012,4,9.8,4.6,1,93,113.2
aberporth,2012,5,14.3,8.2,0,57.4,213.8
aberporth,2012,6,15.7,10.6,0,148,143.9
aberporth,2012,7,16.6,11.7,0,76.2,139.4
aberporth,2012,8,18.4,13.4,0,100.2,141.1
aberporth,2012,9,15.3,10.2,0,86.8,137.9
aberporth,2012,10,12.7,8.2,0,135.6,98.6
aberporth,2012,11,9.6,4.9,1,160.4,60.4
aberporth,2012,12,8.4,4.2,4,168.6,53.4
aberporth,2013,1,6.8,3.1,10,74.1,47.4
aberporth,2013,2,6.7,2,4,60.4,90.5
aberporth,2013,3,6.6,1,13,40,127.3
aberporth,2013,4,10.3,4.3,5,33.4,184.2
aberporth,2013,5,12.2,6.4,0,60.8,196.9
aberporth,2013,6,15.9,9.9,0,45,217.9
aberporth,2013,7,20.7,13.6,0,36,291.5
aberporth,2013,8,18.6,13.2,0,73.4,152.7
aberporth,2013,9,16.8,11.6,0,61.8,96.7
aberporth,2013,10,14.8,10.9,0,137.4,71.3
aberporth,2013,11,10,5.7,0,89.8,54.5
aberporth,2013,12,9.6,4.8,0,161.4,40
aberporth,2014,1,8.4,4,0,195.4,28.8
aberporth,2014,2,8.3,3.8,0,171.6,73.8
aberporth,2014,3,10.5,4.4,0,48.8,131
aberporth,2014,4,12.7,6.9,0,55.8,160.1
aberporth,2014,5,14.3,8.9,0,63.4,144.1
aberporth,2014,6,17.1,11.1,0,54.8,253.3
aberporth,2014,7,19.3,13.4,0,20.2,205.8
aberporth,2014,8,17.5,12.2,0,106.8,169.2
aberporth,2014,9,18.3,11.9,0,12.6,174.2
aberporth,2014,10,14.7,10.1,0,110.6,76.8
aberporth,2014,11,11.2,6.4,0,122.8,80.6
aberporth,2014,12,8.9,4.9,1,83.2,46.1
aberporth,2015,1,7.7,3.5,2,97.6,45.3
aberporth,2015,2,6.9,2.5,5,59,69.5
aberporth,2015,3,8.8,3.8,0,54,137.8
aberporth,2015,4,12.8,5.4,0,26.2,221.5
aberporth,2015,5,12.9,7.7,0,82.4,163.6
aberporth,2015,6,16.7,10.2,0,39,226.7
aberporth,2015,7,17.8,12.1,0,97,168.2
aberporth,2015,8,17.6,11.7,0,77.8,158.7
aberporth,2015,9,16,10.2,0,51.8,153.9
aberporth,2015,10,13.9,8.8,0,75,99.2
aberporth,2015,11,12.6,7.7,0,148,32.7
aberporth,2015,12,11.8,7.7,0,210.4,21.1
aberporth,2016,1,8.9,4.5,0,146,25.5
aberporth,2016,2,7.8,3.5,2,85.6,64.4
aberporth,2016,3,8.7,3.5,0,64.4,129.5
aberporth,2016,4,10.2,4.9,0,52.2,143.9
aberporth,2016,5,15.2,8.8,0,56.4,190.9
aberporth,2016,6,17,11.7,0,75.8,149.9
aberporth,2016,7,18.3,12.9,0,50.4,140.4
aberporth,2016,8,18.9,13.2,0,41.4,150.4
aberporth,2016,9,17.9,12.2,0,98.8,103.4
aberporth,2016,10,14.1,8.6,0,40.2,135.4
aberporth,2016,11,9.4,5.4,1,76.6,73.7
aberporth,2016,12,10,5.4,1,54.2,46.5
aberporth,2017,1,7.9,3.9,2,55.2,60.5
aberporth,2017,2,8.8,4.6,1,75.4,51.5
aberporth,2017,3,11.1,5.5,0,110.8,96.2
aberporth,2017,4,11.5,6.6,0,16.6,158.6
aberporth,2017,5,16.2,9.4,0,32.4,224.3
aberporth,2017,6,17.8,11.8,0,105.4,171.6
aberporth,2017,7,18.3,12.6,0,85.6,165.2
aberporth,2017,8,17.6,12,0,99,142.7
aberporth,2017,9,15.9,11,0,145,90.2
aberporth,2017,10,14.6,10.5,0,29.8,57.8
aberporth,2017,11,10.7,6.6,0,130.2,38.8
aberporth,2017,12,8.6,4.9,1,123,32.4
aberporth,2018,1,8.4,3.8,0,117.2,53.5
aberporth,2018,2,6.3,1.3,10,48.6,91.3
aberporth,2018,3,7.7,2.3,6,97,100.6
aberporth,2018,4,12.1,6.4,0,70.6,152.2
aberporth,2018,5,15.3,8.1,0,33.4,219.4
aberporth,2018,6,19.1,12.4,0,10.2,270.2
aberporth,2018,7,20.3,13.4,0,58.6,244.8
aberporth,2018,8,18.5,12.6,0,63.8,128.5
aberporth,2018,9,16,10.8,0,94,132.5
aberporth,2018,10,13.5,8.5,0,131.6,107.7
aberporth,2018,11,10.9,6.3,0,154,81.8
aberporth,2018,12,9.9,6.3,0,125.2,11.3
aberporth,2019,1,7.3,3.8,3,53.8,31.9
aberporth,2019,2,11,5,1,52.8,110.5
aberporth,2019,3,10.1,5.1,0,83,121.4
aberporth,2019,4,13.3,6.4,0,74.4,145.8
aberporth,2019,5,14.2,7.9,0,15,224.1
aberporth,2019,6,16.3,10.6,0,138.2,165.6
aberporth,2019,7,19.2,13.2,0,21.6,208.9
aberporth,2019,8,19.4,13.4,0,69.4,192.4
aberporth,2019,9,17.2,11.8,0,103,159.7
aberporth,2019,10,13.1,8.4,0,138.2,78
aberporth,2019,11,9.3,5.5,0,155.2,45.4
aberporth,2019,12,9.1,4.6,1,126.6,41.8
aberporth,2020,1,8.9,4.7,0,102.8,45.4
aberporth,2020,2,9,4.4,0,150.8,64.6
aberporth,2020,3,9.9,4,0,50.4,168.2
aberporth,2020,4,14.8,7,0,23.8,225.9
aberporth,2020,5,16.8,8.6,0,7.4,306
aberporth,2020,6,17,11.2,0,111.8,145.9
aberporth,2020,7,17.2,12.2,0,89,163.2
aberporth,2020,8,18.6,13.5,0,163,119.9
aberporth,2020,9,17.2,11.1,0,69.4,132.7
aberporth,2020,10,12.8,8.4,0,134,49
aberporth,2020,11,11.7,6.8,0,70.8,55.6
aberporth,2020,12,8.6,4.6,0,190.4,25.3
aberporth,2021,1,6.9,2.8,7,138,38
aberporth,2021,2,7.9,2.9,6,119.4,60.6
aberporth,2021,3,9.8,4.6,3,38.8,94.7
aberporth,2021,4,10.9,3.9,0,10.6,255.4
aberporth,2021,5,12.7,7,0,142.6,157.4
aberporth,2021,6,17.4,11,0,18,139.5
aberporth,2021,7,19.2,13.7,0,39.2,177.9
aberporth,2021,8,17.8,12.5,0,43.8,128.2
aberporth,2021,9,18.3,12.9,0,105.8,101.5
aberporth,2021,10,14.5,10.3,0,163.6,56.1
aberporth,2021,11,10.9,7,1,48.8,35.9
aberporth,2021,12,10,5.7,0,99.2,33.1
aberporth,2022,1,8.6,4.1,1,32.2,56.3
aberporth,2022,2,9.8,5,0,99.6,60.3
aberporth,2022,3,11.4,5.2,0,34.8,153.9
aberporth,2022,4,12.3,5.9,0,43.8,142.9
aberporth,2022,5,15.6,9.5,0,38.6,147.4
aberporth,2022,6,17.2,10.7,0,35.2,196.9
aberporth,2022,7,19.8,13.4,0,32.8,172.8
aberporth,2022,8,20.6,14.1,0,10.8,224.8
aberporth,2022,9,17.3,12.3,0,89.8,77.7
aberporth,2022,10,15.6,10.5,0,107.4,97.5
aberporth,2022,11,11.9,7.5,0,118.2,51.2
aberporth,2022,12,7.6,2.3,9,80.6,61
aberporth,2023,1,8.6,3.9,2,88,53.2
aberporth,2023,2,9.3,4.6,0,17.2,72
aberporth,2023,3,9.5,4.9,0,116.6,47.2
aberporth,2023,4,11.9,5.9,0,40.8,142.1
aberporth,2023,5,15,9.2,0,20.8,235
aberporth,2023,6,20.1,12.9,0,22.6,231
aberporth,2023,7,18.3,12.8,0,84.4,132.3
aberporth,2023,8,18.3,13.3,0,58,100
aberporth,2023,9,19.2,13.5,0,93.2,125.4
aberporth,2023,10,14.7,10.1,0,133.4,71.9
aberporth,2023,11,10.8,6.8,1,108.4,46.7
aberporth,2023,12,10,6.6,2,168.4,29.3
aberporth,2024,1,7.7,3.5,7,97.4,59.2
aberporth,2024,2,9.9,6.1,0,132.8,47.5
aberporth,2024,3,10.3,5.2,0,91.4,110.3
aberporth,2024,4,11.6,6.8,0,94.8,115.3
aberporth,2024,5,15.5,9.8,0,48.2,138.5
aberporth,2024,6,15.5,10.3,0,33.6,186.3
aberporth,2024,7,17.4,11.8,0,69,137.5
aberporth,2024,8,18.5,12.8,0,54.2,169.5
aberporth,2024,9,16,11.3,0,79.2,107
aberporth,2024,10,14.4,9.3,0,64.8,107.3
aberporth,2024,11,11.3,6.8,0,88.4,38
aberporth,2024,12,9.7,5.8,0,105.4,19.7
armagh,1853,1,NA,NA,NA,57.3,NA
armagh,1853,2,NA,NA,NA,32.3,NA
armagh,1853,3,NA,NA,NA,65.5,NA
armagh,1853,4,NA,NA,NA,46.2,NA
armagh,1853,5,NA,NA,NA,13.2,NA
armagh,1853,6,NA,NA,NA,53.3,NA
armagh,1853,7,NA,NA,NA,78,NA
armagh,1853,8,NA,NA,NA,56.6,NA
armagh,1853,9,NA,NA,NA,24.5,NA
armagh,1853,10,NA,NA,NA,94.8,NA
armagh,1853,11,NA,NA,NA,75.5,NA
armagh,1853,12,NA,NA,NA,39.1,NA
armagh,1854,1,NA,NA,NA,78.9,NA
