year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
1924,Greater Yellowlegs,Tringa melanoleuca,0,NA,NA
1924,Green-winged Teal,Anas crecca,0,NA,NA
1924,Gyrfalcon,Falco rusticolus,0,NA,NA
1924,Hairy Woodpecker,Picoides villosus,1,NA,NA
1924,Harlequin Duck,Histrionicus histrionicus,0,NA,NA
1924,Harris's Sparrow,Zonotrichia querula,0,NA,NA
1924,Hermit Thrush,Catharus guttatus,0,NA,NA
1924,Herring Gull,Larus argentatus,19,NA,NA
1924,Hoary Redpoll,Acanthis hornemanni,0,NA,NA
1924,Hooded Merganser,Lophodytes cucullatus,0,NA,NA
1924,Horned Grebe,Podiceps auritus,0,NA,NA
1924,Horned Lark,Eremophila alpestris,0,NA,NA
1924,House Finch,Haemorhous mexicanus,0,NA,NA
1924,House Sparrow,Passer domesticus,0,NA,NA
1924,House Wren,Troglodytes aedon,0,NA,NA
1924,Iceland Gull,Larus glaucoides,0,NA,NA
1924,Killdeer,Charadrius vociferus,0,NA,NA
1924,King Eider,Somateria spectabilis,0,NA,NA
1924,Lapland Longspur,Calcarius lapponicus,0,NA,NA
1924,Least Sandpiper,Calidris minutilla,0,NA,NA
1924,Lesser Black-backed Gull,Larus fuscus,0,NA,NA
1924,Lesser Scaup,Aythya affinis,0,NA,NA
1924,Lesser Yellowlegs,Tringa flavipes,0,NA,NA
1924,Lincoln's Sparrow,Melospiza lincolnii,0,NA,NA
1924,Little Gull,Hydrocoloeus minutus,0,NA,NA
1924,Long-eared Owl,Asio otus,0,NA,NA
1924,Long-tailed Duck,Clangula hyemalis,0,NA,NA
1924,Mallard,Anas platyrhynchos,0,NA,NA
1924,Marsh Wren,Cistothorus palustris,0,NA,NA
1924,Merlin,Falco columbarius,0,NA,NA
1924,Mourning Dove,Zenaida macroura,0,NA,NA
1924,Mute Swan,Cygnus olor,0,NA,NA
1924,Nashville Warbler,Oreothlypis ruficapilla,0,NA,NA
1924,Northern Bobwhite,Colinus virginianus,0,NA,NA
1924,Northern Cardinal,Cardinalis cardinalis,0,NA,NA
1924,Northern Flicker,Colaptes auratus,0,NA,NA
1924,Northern Gannet,Morus bassanus,0,NA,NA
1924,Northern Goshawk,Accipiter gentilis,0,NA,NA
1924,Northern Harrier,Circus cyaneus,0,NA,NA
1924,Northern Hawk Owl,Surnia ulula,0,NA,NA
1924,Northern Mockingbird,Mimus polyglottos,0,NA,NA
1924,Northern Pintail,Anas acuta,0,NA,NA
1924,Northern Saw-whet Owl,Aegolius acadicus,0,NA,NA
1924,Northern Shoveler,Anas clypeata,0,NA,NA
1924,Northern Shrike,Lanius excubitor,0,NA,NA
1924,Orange-crowned Warbler,Oreothlypis celata,0,NA,NA
1924,Ovenbird,Seiurus aurocapilla,0,NA,NA
1924,Pacific Loon,Gavia pacifica,0,NA,NA
1924,Palm Warbler,Setophaga palmarum,0,NA,NA
1924,Peregrine Falcon,Falco peregrinus,0,NA,NA
1924,Pied-billed Grebe,Podilymbus podiceps,0,NA,NA
1924,Pileated Woodpecker,Dryocopus pileatus,0,NA,NA
1924,Pine Grosbeak,Pinicola enucleator,0,NA,NA
1924,Pine Siskin,Spinus pinus,0,NA,NA
1924,Pine Warbler,Setophaga pinus,0,NA,NA
1924,Pomarine Jaeger,Stercorarius pomarinus,0,NA,NA
1924,Purple Finch,Haemorhous purpureus,0,NA,NA
1924,Purple Sandpiper,Calidris maritima,0,NA,NA
1924,Red-bellied Woodpecker,Melanerpes carolinus,0,NA,NA
1924,Red-breasted Merganser,Mergus serrator,0,NA,NA
1924,Red-breasted Nuthatch,Sitta canadensis,0,NA,NA
1924,Red-headed Woodpecker,Melanerpes erythrocephalus,0,NA,NA
1924,Red-necked Grebe,Podiceps grisegena,0,NA,NA
1924,Red-shouldered Hawk,Buteo lineatus,0,NA,NA
1924,Red-tailed Hawk,Buteo jamaicensis,0,NA,NA
1924,Red-throated Loon,Gavia stellata,0,NA,NA
1924,Red-winged Blackbird,Agelaius phoeniceus,0,NA,NA
1924,Red Crossbill,Loxia curvirostra,0,NA,NA
1924,Redhead,Aythya americana,0,NA,NA
1924,Ring-billed Gull,Larus delawarensis,2,NA,NA
1924,Ring-necked Duck,Aythya collaris,0,NA,NA
1924,Ring-necked Pheasant,Phasianus colchicus,0,NA,NA
1924,Rock Pigeon,Columba livia,0,NA,NA
1924,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,NA,NA
1924,Rough-legged Hawk,Buteo lagopus,0,NA,NA
1924,Ruby-crowned Kinglet,Regulus calendula,0,NA,NA
1924,Ruddy Duck,Oxyura jamaicensis,0,NA,NA
1924,Ruddy Turnstone,Arenaria interpres,0,NA,NA
1924,Ruffed Grouse,Bonasa umbellus,0,NA,NA
1924,Rusty Blackbird,Euphagus carolinus,0,NA,NA
1924,Sandhill Crane,Grus canadensis,0,NA,NA
1924,Savannah Sparrow,Passerculus sandwichensis,0,NA,NA
1924,Sharp-shinned Hawk,Accipiter striatus,0,NA,NA
1924,Short-eared Owl,Asio flammeus,0,NA,NA
1924,Snow Bunting,Plectrophenax nivalis,0,NA,NA
1924,Snow Goose,Chen caerulescens,0,NA,NA
1924,Snowy Owl,Bubo scandiacus,0,NA,NA
1924,Song Sparrow,Melospiza melodia,5,NA,NA
1924,Spotted Sandpiper,Actitis macularius,0,NA,NA
1924,Surf Scoter,Melanitta perspicillata,0,NA,NA
1924,Swainson's Thrush,Catharus ustulatus,0,NA,NA
1924,Swamp Sparrow,Melospiza georgiana,0,NA,NA
1924,Thayer's Gull,Larus thayeri,0,NA,NA
1924,Thick-billed Murre,Uria lomvia,0,NA,NA
1924,Trumpeter Swan,Cygnus buccinator,0,NA,NA
1924,Tufted Duck,Aythya fuligula,0,NA,NA
1924,Tufted Titmouse,Baeolophus bicolor,0,NA,NA
1924,Tundra Swan,Cygnus columbianus,0,NA,NA
1924,Turkey Vulture,Cathartes aura,0,NA,NA
1924,Varied Thrush,Ixoreus naevius,0,NA,NA
1924,Vesper Sparrow,Pooecetes gramineus,0,NA,NA
1924,White-breasted Nuthatch,Sitta carolinensis,0,NA,NA
1924,White-crowned Sparrow,Zonotrichia leucophrys,0,NA,NA
1924,White-throated Sparrow,Zonotrichia albicollis,0,NA,NA
1924,White-winged Crossbill,Loxia leucoptera,0,NA,NA
1924,White-winged Scoter,Melanitta fusca,0,NA,NA
1924,Whooper Swan,Cygnus cygnus,0,NA,NA
1924,Wild Turkey,Meleagris gallopavo,0,NA,NA
1924,Wilson's Warbler,Cardellina pusilla,0,NA,NA
1924,Winter Wren,Troglodytes hiemalis,0,NA,NA
1924,Wood Duck,Aix sponsa,0,NA,NA
1924,Yellow-bellied Sapsucker,Sphyrapicus varius,0,NA,NA
1924,Yellow-breasted Chat,Icteria virens,0,NA,NA
1924,Yellow-rumped Warbler,Setophaga coronata,0,NA,NA
1925,American Bittern,Botaurus lentiginosus,0,NA,NA
1925,American Black Duck,Anas rubripes,0,NA,NA
1925,American Coot,Fulica americana,0,NA,NA
1925,American Crow,Corvus brachyrhynchos,0,NA,NA
1925,American Goldfinch,Spinus tristis,0,NA,NA
1925,American Kestrel,Falco sparverius,0,NA,NA
1925,American Pipit,Anthus rubescens,0,NA,NA
1925,American Robin,Turdus migratorius,0,NA,NA
1925,American Three-toed Woodpecker,Picoides dorsalis,0,NA,NA
1925,American Tree Sparrow,Spizelloides arborea,53,NA,NA
1925,American Wigeon,Anas americana,0,NA,NA
1925,American Woodcock,Scolopax minor,0,NA,NA
1925,Bald Eagle,Haliaeetus leucocephalus,0,NA,NA
1925,Baltimore Oriole,Icterus galbula,0,NA,NA
1925,Barn Owl,Tyto alba,0,NA,NA
1925,Barn Swallow,Hirundo rustica,0,NA,NA
1925,Barred Owl,Strix varia,0,NA,NA
1925,Barrow's Goldeneye,Bucephala islandica,0,NA,NA
1925,Belted Kingfisher,Megaceryle alcyon,0,NA,NA
1925,Black-and-white Warbler,Mniotilta varia,0,NA,NA
1925,Black-backed Woodpecker,Picoides arcticus,0,NA,NA
1925,Black-capped Chickadee,Poecile atricapillus,32,NA,NA
1925,Black-crowned Night-Heron,Nycticorax nycticorax,0,NA,NA
1925,Black-headed Grosbeak,Pheucticus melanocephalus,0,NA,NA
1925,Black-legged Kittiwake,Rissa tridactyla,0,NA,NA
1925,Black-throated Gray Warbler,Setophaga nigrescens,0,NA,NA
1925,Black Scoter,Melanitta americana,0,NA,NA
1925,Black Vulture,Coragyps atratus,0,NA,NA
1925,Blue-gray Gnatcatcher,Polioptila caerulea,0,NA,NA
1925,Blue-winged Teal,Anas discors,0,NA,NA
1925,Blue Jay,Cyanocitta cristata,3,NA,NA
1925,Bohemian Waxwing,Bombycilla garrulus,0,NA,NA
1925,Bonaparte's Gull,Chroicocephalus philadelphia,0,NA,NA
1925,Boreal Chickadee,Poecile hudsonicus,0,NA,NA
1925,Boreal Owl,Aegolius funereus,0,NA,NA
1925,Brant,Branta bernicla,0,NA,NA
1925,Brown-headed Cowbird,Molothrus ater,0,NA,NA
1925,Brown Creeper,Certhia americana,1,NA,NA
1925,Brown Thrasher,Toxostoma rufum,0,NA,NA
1925,Bufflehead,Bucephala albeola,0,NA,NA
1925,Cackling Goose,Branta hutchinsii,0,NA,NA
1925,Canada Goose,Branta canadensis,0,NA,NA
1925,Canvasback,Aythya valisineria,0,NA,NA
1925,Carolina Wren,Thryothorus ludovicianus,0,NA,NA
1925,Caspian Tern,Hydroprogne caspia,0,NA,NA
1925,Cedar Waxwing,Bombycilla cedrorum,1,NA,NA
1925,Chipping Sparrow,Spizella passerina,0,NA,NA
1925,Common Eider,Somateria mollissima,0,NA,NA
1925,Common Gallinule,Gallinula galeata,0,NA,NA
1925,Common Goldeneye,Bucephala clangula,0,NA,NA
1925,Common Grackle,Quiscalus quiscula,0,NA,NA
1925,Common Loon,Gavia immer,0,NA,NA
1925,Common Merganser,Mergus merganser,0,NA,NA
1925,Common Raven,Corvus corax,0,NA,NA
1925,Common Redpoll,Acanthis flammea,0,NA,NA
1925,Common Snipe,Gallinago gallinago,0,NA,NA
1925,Common Yellowthroat,Geothlypis trichas,0,NA,NA
1925,Cooper's Hawk,Accipiter cooperii,0,NA,NA
1925,Dark-eyed Junco,Junco hyemalis,7,NA,NA
1925,Double-crested Cormorant,Phalacrocorax auritus,0,NA,NA
1925,Downy Woodpecker,Picoides pubescens,8,NA,NA
1925,Dunlin,Calidris alpina,0,NA,NA
1925,Eared Grebe,Podiceps nigricollis,0,NA,NA
1925,Eastern Bluebird,Sialia sialis,0,NA,NA
1925,Eastern Meadowlark,Sturnella magna,1,NA,NA
1925,Eastern Phoebe,Sayornis phoebe,0,NA,NA
1925,Eastern Screech-Owl,Megascops asio,0,NA,NA
1925,Eastern Towhee,Pipilo erythrophthalmus,0,NA,NA
1925,European Starling,Sturnus vulgaris,4,NA,NA
1925,Evening Grosbeak,Coccothraustes vespertinus,0,NA,NA
1925,Field Sparrow,Spizella pusilla,0,NA,NA
1925,Fox Sparrow,Passerella iliaca,0,NA,NA
1925,Franklin's Gull,Leucophaeus pipixcan,0,NA,NA
1925,Gadwall,Anas strepera,0,NA,NA
1925,Glaucous Gull,Larus hyperboreus,0,NA,NA
1925,Golden-crowned Kinglet,Regulus satrapa,0,NA,NA
1925,Golden Eagle,Aquila chrysaetos,0,NA,NA
1925,Gray Catbird,Dumetella carolinensis,0,NA,NA
1925,Gray Jay,Perisoreus canadensis,0,NA,NA
1925,Gray Partridge,Perdix perdix,0,NA,NA
1925,Great Black-backed Gull,Larus marinus,0,NA,NA
1925,Great Blue Heron,Ardea herodias,0,NA,NA
1925,Great Gray Owl,Strix nebulosa,0,NA,NA
1925,Great Horned Owl,Bubo virginianus,0,NA,NA
1925,Greater Scaup,Aythya marila,0,NA,NA
1925,Greater Yellowlegs,Tringa melanoleuca,0,NA,NA
1925,Green-winged Teal,Anas crecca,0,NA,NA
1925,Gyrfalcon,Falco rusticolus,0,NA,NA
1925,Hairy Woodpecker,Picoides villosus,3,NA,NA
1925,Harlequin Duck,Histrionicus histrionicus,0,NA,NA
1925,Harris's Sparrow,Zonotrichia querula,0,NA,NA
1925,Hermit Thrush,Catharus guttatus,0,NA,NA
1925,Herring Gull,Larus argentatus,254,NA,NA
1925,Hoary Redpoll,Acanthis hornemanni,0,NA,NA
1925,Hooded Merganser,Lophodytes cucullatus,0,NA,NA
1925,Horned Grebe,Podiceps auritus,0,NA,NA
1925,Horned Lark,Eremophila alpestris,0,NA,NA
1925,House Finch,Haemorhous mexicanus,0,NA,NA
1925,House Sparrow,Passer domesticus,0,NA,NA
1925,House Wren,Troglodytes aedon,0,NA,NA
1925,Iceland Gull,Larus glaucoides,0,NA,NA
1925,Killdeer,Charadrius vociferus,0,NA,NA
1925,King Eider,Somateria spectabilis,0,NA,NA
1925,Lapland Longspur,Calcarius lapponicus,0,NA,NA
1925,Least Sandpiper,Calidris minutilla,0,NA,NA
1925,Lesser Black-backed Gull,Larus fuscus,0,NA,NA
1925,Lesser Scaup,Aythya affinis,0,NA,NA
1925,Lesser Yellowlegs,Tringa flavipes,0,NA,NA
1925,Lincoln's Sparrow,Melospiza lincolnii,0,NA,NA
1925,Little Gull,Hydrocoloeus minutus,0,NA,NA
1925,Long-eared Owl,Asio otus,0,NA,NA
1925,Long-tailed Duck,Clangula hyemalis,0,NA,NA
1925,Mallard,Anas platyrhynchos,0,NA,NA
1925,Marsh Wren,Cistothorus palustris,0,NA,NA
1925,Merlin,Falco columbarius,0,NA,NA
1925,Mourning Dove,Zenaida macroura,0,NA,NA
1925,Mute Swan,Cygnus olor,0,NA,NA
1925,Nashville Warbler,Oreothlypis ruficapilla,0,NA,NA
1925,Northern Bobwhite,Colinus virginianus,0,NA,NA
1925,Northern Cardinal,Cardinalis cardinalis,0,NA,NA
1925,Northern Flicker,Colaptes auratus,0,NA,NA
1925,Northern Gannet,Morus bassanus,0,NA,NA
1925,Northern Goshawk,Accipiter gentilis,0,NA,NA
1925,Northern Harrier,Circus cyaneus,0,NA,NA
1925,Northern Hawk Owl,Surnia ulula,0,NA,NA
1925,Northern Mockingbird,Mimus polyglottos,0,NA,NA
1925,Northern Pintail,Anas acuta,0,NA,NA
1925,Northern Saw-whet Owl,Aegolius acadicus,0,NA,NA
1925,Northern Shoveler,Anas clypeata,0,NA,NA
1925,Northern Shrike,Lanius excubitor,0,NA,NA
1925,Orange-crowned Warbler,Oreothlypis celata,0,NA,NA
1925,Ovenbird,Seiurus aurocapilla,0,NA,NA
1925,Pacific Loon,Gavia pacifica,0,NA,NA
1925,Palm Warbler,Setophaga palmarum,0,NA,NA
1925,Peregrine Falcon,Falco peregrinus,0,NA,NA
1925,Pied-billed Grebe,Podilymbus podiceps,0,NA,NA
1925,Pileated Woodpecker,Dryocopus pileatus,0,NA,NA
1925,Pine Grosbeak,Pinicola enucleator,0,NA,NA
1925,Pine Siskin,Spinus pinus,0,NA,NA
1925,Pine Warbler,Setophaga pinus,0,NA,NA
1925,Pomarine Jaeger,Stercorarius pomarinus,0,NA,NA
1925,Purple Finch,Haemorhous purpureus,0,NA,NA
1925,Purple Sandpiper,Calidris maritima,0,NA,NA
1925,Red-bellied Woodpecker,Melanerpes carolinus,0,NA,NA
1925,Red-breasted Merganser,Mergus serrator,0,NA,NA
1925,Red-breasted Nuthatch,Sitta canadensis,0,NA,NA
1925,Red-headed Woodpecker,Melanerpes erythrocephalus,0,NA,NA
1925,Red-necked Grebe,Podiceps grisegena,0,NA,NA
1925,Red-shouldered Hawk,Buteo lineatus,0,NA,NA
1925,Red-tailed Hawk,Buteo jamaicensis,0,NA,NA
1925,Red-throated Loon,Gavia stellata,0,NA,NA
1925,Red-winged Blackbird,Agelaius phoeniceus,0,NA,NA
1925,Red Crossbill,Loxia curvirostra,0,NA,NA
1925,Redhead,Aythya americana,0,NA,NA
1925,Ring-billed Gull,Larus delawarensis,0,NA,NA
1925,Ring-necked Duck,Aythya collaris,0,NA,NA
1925,Ring-necked Pheasant,Phasianus colchicus,0,NA,NA
1925,Rock Pigeon,Columba livia,0,NA,NA
1925,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,NA,NA
1925,Rough-legged Hawk,Buteo lagopus,0,NA,NA
1925,Ruby-crowned Kinglet,Regulus calendula,0,NA,NA
1925,Ruddy Duck,Oxyura jamaicensis,0,NA,NA
1925,Ruddy Turnstone,Arenaria interpres,0,NA,NA
1925,Ruffed Grouse,Bonasa umbellus,0,NA,NA
1925,Rusty Blackbird,Euphagus carolinus,0,NA,NA
1925,Sandhill Crane,Grus canadensis,0,NA,NA
1925,Savannah Sparrow,Passerculus sandwichensis,0,NA,NA
1925,Sharp-shinned Hawk,Accipiter striatus,0,NA,NA
1925,Short-eared Owl,Asio flammeus,0,NA,NA
1925,Snow Bunting,Plectrophenax nivalis,0,NA,NA
1925,Snow Goose,Chen caerulescens,0,NA,NA
1925,Snowy Owl,Bubo scandiacus,0,NA,NA
1925,Song Sparrow,Melospiza melodia,1,NA,NA
1925,Spotted Sandpiper,Actitis macularius,0,NA,NA
1925,Surf Scoter,Melanitta perspicillata,0,NA,NA
1925,Swainson's Thrush,Catharus ustulatus,0,NA,NA
1925,Swamp Sparrow,Melospiza georgiana,0,NA,NA
1925,Thayer's Gull,Larus thayeri,0,NA,NA
1925,Thick-billed Murre,Uria lomvia,0,NA,NA
1925,Trumpeter Swan,Cygnus buccinator,0,NA,NA
1925,Tufted Duck,Aythya fuligula,0,NA,NA
1925,Tufted Titmouse,Baeolophus bicolor,0,NA,NA
1925,Tundra Swan,Cygnus columbianus,0,NA,NA
1925,Turkey Vulture,Cathartes aura,0,NA,NA
1925,Varied Thrush,Ixoreus naevius,0,NA,NA
1925,Vesper Sparrow,Pooecetes gramineus,1,NA,NA
1925,White-breasted Nuthatch,Sitta carolinensis,8,NA,NA
1925,White-crowned Sparrow,Zonotrichia leucophrys,0,NA,NA
1925,White-throated Sparrow,Zonotrichia albicollis,0,NA,NA
1925,White-winged Crossbill,Loxia leucoptera,0,NA,NA
1925,White-winged Scoter,Melanitta fusca,0,NA,NA
1925,Whooper Swan,Cygnus cygnus,0,NA,NA
1925,Wild Turkey,Meleagris gallopavo,0,NA,NA
1925,Wilson's Warbler,Cardellina pusilla,0,NA,NA
1925,Winter Wren,Troglodytes hiemalis,0,NA,NA
1925,Wood Duck,Aix sponsa,0,NA,NA
1925,Yellow-bellied Sapsucker,Sphyrapicus varius,0,NA,NA
1925,Yellow-breasted Chat,Icteria virens,0,NA,NA
1925,Yellow-rumped Warbler,Setophaga coronata,0,NA,NA
1926,American Bittern,Botaurus lentiginosus,0,NA,NA
1926,American Black Duck,Anas rubripes,0,NA,NA
1926,American Coot,Fulica americana,0,NA,NA
1926,American Crow,Corvus brachyrhynchos,0,NA,NA
1926,American Goldfinch,Spinus tristis,0,NA,NA
1926,American Kestrel,Falco sparverius,0,NA,NA
1926,American Pipit,Anthus rubescens,0,NA,NA
1926,American Robin,Turdus migratorius,3,NA,NA
1926,American Three-toed Woodpecker,Picoides dorsalis,0,NA,NA
1926,American Tree Sparrow,Spizelloides arborea,107,NA,NA
1926,American Wigeon,Anas americana,0,NA,NA
1926,American Woodcock,Scolopax minor,0,NA,NA
1926,Bald Eagle,Haliaeetus leucocephalus,0,NA,NA
1926,Baltimore Oriole,Icterus galbula,0,NA,NA
1926,Barn Owl,Tyto alba,0,NA,NA
1926,Barn Swallow,Hirundo rustica,0,NA,NA
1926,Barred Owl,Strix varia,0,NA,NA
1926,Barrow's Goldeneye,Bucephala islandica,0,NA,NA
1926,Belted Kingfisher,Megaceryle alcyon,0,NA,NA
1926,Black-and-white Warbler,Mniotilta varia,0,NA,NA
1926,Black-backed Woodpecker,Picoides arcticus,0,NA,NA
1926,Black-capped Chickadee,Poecile atricapillus,26,NA,NA
1926,Black-crowned Night-Heron,Nycticorax nycticorax,0,NA,NA
1926,Black-headed Grosbeak,Pheucticus melanocephalus,0,NA,NA
1926,Black-legged Kittiwake,Rissa tridactyla,0,NA,NA
1926,Black-throated Gray Warbler,Setophaga nigrescens,0,NA,NA
1926,Black Scoter,Melanitta americana,0,NA,NA
1926,Black Vulture,Coragyps atratus,0,NA,NA
1926,Blue-gray Gnatcatcher,Polioptila caerulea,0,NA,NA
1926,Blue-winged Teal,Anas discors,0,NA,NA
1926,Blue Jay,Cyanocitta cristata,8,NA,NA
1926,Bohemian Waxwing,Bombycilla garrulus,0,NA,NA
1926,Bonaparte's Gull,Chroicocephalus philadelphia,0,NA,NA
1926,Boreal Chickadee,Poecile hudsonicus,0,NA,NA
1926,Boreal Owl,Aegolius funereus,0,NA,NA
1926,Brant,Branta bernicla,0,NA,NA
1926,Brown-headed Cowbird,Molothrus ater,0,NA,NA
1926,Brown Creeper,Certhia americana,0,NA,NA
1926,Brown Thrasher,Toxostoma rufum,0,NA,NA
1926,Bufflehead,Bucephala albeola,0,NA,NA
1926,Cackling Goose,Branta hutchinsii,0,NA,NA
1926,Canada Goose,Branta canadensis,0,NA,NA
1926,Canvasback,Aythya valisineria,0,NA,NA
1926,Carolina Wren,Thryothorus ludovicianus,0,NA,NA
1926,Caspian Tern,Hydroprogne caspia,0,NA,NA
1926,Cedar Waxwing,Bombycilla cedrorum,55,NA,NA
1926,Chipping Sparrow,Spizella passerina,0,NA,NA
1926,Common Eider,Somateria mollissima,0,NA,NA
1926,Common Gallinule,Gallinula galeata,0,NA,NA
1926,Common Goldeneye,Bucephala clangula,66,NA,NA
1926,Common Grackle,Quiscalus quiscula,0,NA,NA
1926,Common Loon,Gavia immer,0,NA,NA
1926,Common Merganser,Mergus merganser,7,NA,NA
1926,Common Raven,Corvus corax,0,NA,NA
1926,Common Redpoll,Acanthis flammea,0,NA,NA
1926,Common Snipe,Gallinago gallinago,0,NA,NA
1926,Common Yellowthroat,Geothlypis trichas,0,NA,NA
1926,Cooper's Hawk,Accipiter cooperii,0,NA,NA
1926,Dark-eyed Junco,Junco hyemalis,12,NA,NA
1926,Double-crested Cormorant,Phalacrocorax auritus,0,NA,NA
1926,Downy Woodpecker,Picoides pubescens,27,NA,NA
1926,Dunlin,Calidris alpina,0,NA,NA
1926,Eared Grebe,Podiceps nigricollis,0,NA,NA
1926,Eastern Bluebird,Sialia sialis,0,NA,NA
1926,Eastern Meadowlark,Sturnella magna,1,NA,NA
1926,Eastern Phoebe,Sayornis phoebe,0,NA,NA
1926,Eastern Screech-Owl,Megascops asio,0,NA,NA
1926,Eastern Towhee,Pipilo erythrophthalmus,0,NA,NA
1926,European Starling,Sturnus vulgaris,264,NA,NA
1926,Evening Grosbeak,Coccothraustes vespertinus,0,NA,NA
1926,Field Sparrow,Spizella pusilla,0,NA,NA
1926,Fox Sparrow,Passerella iliaca,0,NA,NA
1926,Franklin's Gull,Leucophaeus pipixcan,0,NA,NA
1926,Gadwall,Anas strepera,0,NA,NA
1926,Glaucous Gull,Larus hyperboreus,0,NA,NA
1926,Golden-crowned Kinglet,Regulus satrapa,11,NA,NA
1926,Golden Eagle,Aquila chrysaetos,0,NA,NA
1926,Gray Catbird,Dumetella carolinensis,0,NA,NA
1926,Gray Jay,Perisoreus canadensis,0,NA,NA
1926,Gray Partridge,Perdix perdix,0,NA,NA
1926,Great Black-backed Gull,Larus marinus,0,NA,NA
1926,Great Blue Heron,Ardea herodias,0,NA,NA
1926,Great Gray Owl,Strix nebulosa,0,NA,NA
1926,Great Horned Owl,Bubo virginianus,0,NA,NA
1926,Greater Scaup,Aythya marila,0,NA,NA
1926,Greater Yellowlegs,Tringa melanoleuca,0,NA,NA
1926,Green-winged Teal,Anas crecca,0,NA,NA
1926,Gyrfalcon,Falco rusticolus,0,NA,NA
1926,Hairy Woodpecker,Picoides villosus,3,NA,NA
1926,Harlequin Duck,Histrionicus histrionicus,0,NA,NA
1926,Harris's Sparrow,Zonotrichia querula,0,NA,NA
1926,Hermit Thrush,Catharus guttatus,0,NA,NA
1926,Herring Gull,Larus argentatus,359,NA,NA
1926,Hoary Redpoll,Acanthis hornemanni,0,NA,NA
1926,Hooded Merganser,Lophodytes cucullatus,0,NA,NA
1926,Horned Grebe,Podiceps auritus,0,NA,NA
1926,Horned Lark,Eremophila alpestris,0,NA,NA
1926,House Finch,Haemorhous mexicanus,0,NA,NA
1926,House Sparrow,Passer domesticus,0,NA,NA
1926,House Wren,Troglodytes aedon,0,NA,NA
1926,Iceland Gull,Larus glaucoides,0,NA,NA
1926,Killdeer,Charadrius vociferus,0,NA,NA
1926,King Eider,Somateria spectabilis,0,NA,NA
1926,Lapland Longspur,Calcarius lapponicus,0,NA,NA
1926,Least Sandpiper,Calidris minutilla,0,NA,NA
1926,Lesser Black-backed Gull,Larus fuscus,0,NA,NA
1926,Lesser Scaup,Aythya affinis,0,NA,NA
1926,Lesser Yellowlegs,Tringa flavipes,0,NA,NA
1926,Lincoln's Sparrow,Melospiza lincolnii,0,NA,NA
1926,Little Gull,Hydrocoloeus minutus,0,NA,NA
1926,Long-eared Owl,Asio otus,0,NA,NA
1926,Long-tailed Duck,Clangula hyemalis,0,NA,NA
1926,Mallard,Anas platyrhynchos,0,NA,NA
1926,Marsh Wren,Cistothorus palustris,0,NA,NA
1926,Merlin,Falco columbarius,0,NA,NA
1926,Mourning Dove,Zenaida macroura,0,NA,NA
1926,Mute Swan,Cygnus olor,0,NA,NA
1926,Nashville Warbler,Oreothlypis ruficapilla,0,NA,NA
1926,Northern Bobwhite,Colinus virginianus,0,NA,NA
1926,Northern Cardinal,Cardinalis cardinalis,0,NA,NA
1926,Northern Flicker,Colaptes auratus,2,NA,NA
1926,Northern Gannet,Morus bassanus,0,NA,NA
1926,Northern Goshawk,Accipiter gentilis,0,NA,NA
1926,Northern Harrier,Circus cyaneus,0,NA,NA
1926,Northern Hawk Owl,Surnia ulula,0,NA,NA
1926,Northern Mockingbird,Mimus polyglottos,0,NA,NA
1926,Northern Pintail,Anas acuta,0,NA,NA
1926,Northern Saw-whet Owl,Aegolius acadicus,0,NA,NA
1926,Northern Shoveler,Anas clypeata,0,NA,NA
1926,Northern Shrike,Lanius excubitor,0,NA,NA
1926,Orange-crowned Warbler,Oreothlypis celata,0,NA,NA
1926,Ovenbird,Seiurus aurocapilla,0,NA,NA
1926,Pacific Loon,Gavia pacifica,0,NA,NA
1926,Palm Warbler,Setophaga palmarum,0,NA,NA
1926,Peregrine Falcon,Falco peregrinus,0,NA,NA
1926,Pied-billed Grebe,Podilymbus podiceps,0,NA,NA
1926,Pileated Woodpecker,Dryocopus pileatus,0,NA,NA
1926,Pine Grosbeak,Pinicola enucleator,0,NA,NA
1926,Pine Siskin,Spinus pinus,5,NA,NA
1926,Pine Warbler,Setophaga pinus,0,NA,NA
1926,Pomarine Jaeger,Stercorarius pomarinus,0,NA,NA
1926,Purple Finch,Haemorhous purpureus,0,NA,NA
1926,Purple Sandpiper,Calidris maritima,0,NA,NA
1926,Red-bellied Woodpecker,Melanerpes carolinus,0,NA,NA
1926,Red-breasted Merganser,Mergus serrator,0,NA,NA
1926,Red-breasted Nuthatch,Sitta canadensis,0,NA,NA
1926,Red-headed Woodpecker,Melanerpes erythrocephalus,2,NA,NA
1926,Red-necked Grebe,Podiceps grisegena,0,NA,NA
1926,Red-shouldered Hawk,Buteo lineatus,0,NA,NA
1926,Red-tailed Hawk,Buteo jamaicensis,0,NA,NA
1926,Red-throated Loon,Gavia stellata,0,NA,NA
1926,Red-winged Blackbird,Agelaius phoeniceus,0,NA,NA
1926,Red Crossbill,Loxia curvirostra,0,NA,NA
1926,Redhead,Aythya americana,0,NA,NA
1926,Ring-billed Gull,Larus delawarensis,0,NA,NA
1926,Ring-necked Duck,Aythya collaris,0,NA,NA
1926,Ring-necked Pheasant,Phasianus colchicus,1,NA,NA
