resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
286,31,7,5,14,4,18,"18",18,0,52,\N,\N,52,2,"1:29.258","233.646",11
287,31,16,10,20,20,19,"19",19,0,51,\N,\N,51,18,"1:33.458","223.146",12
288,31,21,10,21,12,\N,"R",20,0,11,\N,\N,6,20,"1:37.304","214.326",3
289,32,4,4,5,15,1,"1",1,10,61,"1:57:16.304",7036304,55,3,"1:45.768","172.464",1
290,32,3,3,7,8,2,"2",2,8,61,"+2.957",7039261,39,5,"1:46.454","171.352",1
291,32,1,1,22,2,3,"3",3,6,61,"+5.917",7042221,14,4,"1:46.072","171.969",1
292,32,10,7,12,7,4,"4",4,5,61,"+8.155",7044459,50,8,"1:47.044","170.408",1
293,32,20,5,15,6,5,"5",5,4,61,"+10.268",7046572,13,9,"1:47.271","170.047",1
294,32,2,2,3,9,6,"6",6,3,61,"+11.101",7047405,14,11,"1:47.306","169.992",1
295,32,14,9,9,14,7,"7",7,2,61,"+16.387",7052691,41,13,"1:47.562","169.587",1
296,32,6,3,8,10,8,"8",8,1,61,"+18.489",7054793,13,10,"1:47.287","170.022",1
297,32,18,11,16,12,9,"9",9,0,61,"+19.885",7056189,61,15,"1:48.128","168.700",1
298,32,5,1,23,5,10,"10",10,0,61,"+26.902",7063206,14,12,"1:47.337","169.943",1
299,32,9,2,4,4,11,"11",11,0,61,"+27.975",7064279,14,6,"1:46.899","170.639",1
300,32,7,5,14,17,12,"12",12,0,61,"+29.432",7065736,29,14,"1:47.820","169.181",1
301,32,13,6,2,1,13,"13",13,0,61,"+35.170",7071474,13,2,"1:45.757","172.482",1
302,32,21,10,21,20,14,"14",14,0,61,"+43.571",7079875,28,16,"1:49.101","167.195",1
303,32,8,6,1,3,15,"15",15,0,57,\N,\N,14,1,"1:45.599","172.740",3
304,32,15,7,11,11,\N,"R",16,0,50,\N,\N,32,7,"1:46.972","170.523",9
305,32,16,10,20,19,\N,"R",17,0,49,\N,\N,38,18,"1:49.270","166.936",3
306,32,17,9,10,13,\N,"R",18,0,29,\N,\N,13,17,"1:49.183","167.069",7
307,32,22,11,17,18,\N,"R",19,0,14,\N,\N,13,19,"1:50.320","165.348",26
308,32,12,4,6,16,\N,"R",20,0,13,\N,\N,13,20,"1:50.449","165.154",3
309,33,4,4,5,4,1,"1",1,10,67,"1:30:21.892",5421892,41,3,"1:19.101","207.668",1
310,33,9,2,4,6,2,"2",2,8,67,"+5.283",5427175,16,7,"1:19.292","207.168",1
311,33,8,6,1,2,3,"3",3,6,67,"+6.400",5428292,66,2,"1:18.995","207.947",1
312,33,12,4,6,12,4,"4",4,5,67,"+20.570",5442462,54,4,"1:19.199","207.411",1
313,33,15,7,11,7,5,"5",5,4,67,"+23.767",5445659,18,9,"1:19.524","206.564",1
314,33,20,5,15,9,6,"6",6,3,67,"+39.207",5461099,21,12,"1:19.617","206.322",1
315,33,13,6,2,5,7,"7",7,2,67,"+46.158",5468050,55,1,"1:18.426","209.456",1
316,33,17,9,10,13,8,"8",8,1,67,"+50.811",5472703,30,13,"1:19.820","205.798",1
317,33,2,2,3,16,9,"9",9,0,67,"+54.120",5476012,67,8,"1:19.461","206.727",1
318,33,7,5,14,10,10,"10",10,0,67,"+59.085",5480977,49,6,"1:19.262","207.246",1
319,33,3,3,7,15,11,"11",11,0,67,"+1:02.096",5483988,66,10,"1:19.531","206.545",1
320,33,1,1,22,1,12,"12",12,0,67,"+1:18.900",5500792,65,11,"1:19.560","206.470",1
321,33,22,11,17,17,13,"13",13,0,66,\N,\N,66,16,"1:20.575","203.869",11
322,33,18,11,16,18,14,"14",14,0,66,\N,\N,66,17,"1:20.849","203.178",11
323,33,6,3,8,14,15,"15",15,0,66,\N,\N,32,15,"1:20.364","204.404",11
324,33,21,10,21,20,\N,"R",16,0,21,\N,\N,20,19,"1:21.577","201.365",6
325,33,5,1,23,3,\N,"R",17,0,16,\N,\N,12,5,"1:19.258","207.257",5
326,33,16,10,20,19,\N,"R",18,0,8,\N,\N,6,18,"1:21.189","202.327",27
327,33,10,7,12,8,\N,"R",19,0,6,\N,\N,4,14,"1:20.254","204.685",28
328,33,14,9,9,11,\N,"R",20,0,0,\N,\N,\N,\N,\N,\N,4
329,34,1,1,22,1,1,"1",1,10,56,"1:31:57.403",5517403,13,1,"1:36.325","203.722",1
330,34,13,6,2,3,2,"2",2,8,56,"+14.925",5532328,36,4,"1:36.591","203.161",1
331,34,8,6,1,2,3,"3",3,6,56,"+16.445",5533848,14,2,"1:36.483","203.389",1
332,34,4,4,5,4,4,"4",4,5,56,"+18.370",5535773,56,5,"1:36.659","203.018",1
333,34,2,2,3,9,5,"5",5,4,56,"+28.923",5546326,56,3,"1:36.498","203.357",1
334,34,9,2,4,11,6,"6",6,3,56,"+33.219",5550622,56,7,"1:36.854","202.610",1
335,34,10,7,12,12,7,"7",7,2,56,"+41.722",5559125,56,6,"1:36.727","202.876",1
336,34,12,4,6,10,8,"8",8,1,56,"+56.645",5574048,56,8,"1:36.996","202.313",1
337,34,20,5,15,6,9,"9",9,0,56,"+1:04.339",5581742,55,9,"1:37.212","201.863",1
338,34,14,9,9,15,10,"10",10,0,56,"+1:14.842",5592245,27,14,"1:37.753","200.746",1
339,34,22,11,17,13,11,"11",11,0,56,"+1:25.061",5602464,56,16,"1:37.845","200.558",1
340,34,6,3,8,17,12,"12",12,0,56,"+1:30.847",5608250,54,17,"1:38.019","200.202",1
341,34,7,5,14,8,13,"13",13,0,56,"+1:31.457",5608860,36,12,"1:37.452","201.366",1
342,34,17,9,10,16,14,"14",14,0,56,"+1:32.422",5609825,10,13,"1:37.680","200.896",1
343,34,3,3,7,14,15,"15",15,0,55,\N,\N,38,10,"1:37.246","201.793",11
344,34,18,11,16,18,16,"16",16,0,55,\N,\N,54,15,"1:37.773","200.705",11
345,34,21,10,21,20,17,"17",17,0,55,\N,\N,54,18,"1:38.372","199.483",11
346,34,5,1,23,5,\N,"R",18,0,49,\N,\N,32,11,"1:37.302","201.677",9
347,34,16,10,20,19,\N,"R",19,0,13,\N,\N,13,19,"1:39.683","196.860",5
348,34,15,7,11,7,\N,"R",20,0,2,\N,\N,2,20,"2:39.612","122.945",4
349,35,13,6,2,1,1,"1",1,10,71,"1:34:11.435",5651435,36,1,"1:13.736","210.377",1
350,35,4,4,5,6,2,"2",2,8,71,"+13.298",5664733,39,8,"1:14.229","208.980",1
351,35,8,6,1,3,3,"3",3,6,71,"+16.235",5667670,59,3,"1:14.117","209.296",1
352,35,20,5,15,7,4,"4",4,5,71,"+38.011",5689446,25,7,"1:14.214","209.022",1
353,35,1,1,22,4,5,"5",5,4,71,"+38.907",5690342,31,4,"1:14.159","209.177",1
354,35,10,7,12,10,6,"6",6,3,71,"+44.368",5695803,32,2,"1:14.057","209.465",1
355,35,5,1,23,5,7,"7",7,2,71,"+55.074",5706509,36,6,"1:14.207","209.042",1
356,35,15,7,11,2,8,"8",8,1,71,"+1:08.433",5719868,40,5,"1:14.167","209.155",1
357,35,17,9,10,12,9,"9",9,0,71,"+1:19.666",5731101,40,14,"1:15.033","206.741",1
358,35,2,2,3,8,10,"10",10,0,70,\N,\N,41,10,"1:14.652","207.796",11
359,35,9,2,4,13,11,"11",11,0,70,\N,\N,61,9,"1:14.375","208.570",11
360,35,3,3,7,18,12,"12",12,0,70,\N,\N,35,12,"1:14.934","207.014",11
361,35,18,11,16,17,13,"13",13,0,70,\N,\N,59,11,"1:14.759","207.498",11
362,35,7,5,14,9,14,"14",14,0,70,\N,\N,57,13,"1:14.951","206.967",11
363,35,22,11,17,15,15,"15",15,0,70,\N,\N,35,16,"1:15.414","205.696",11
364,35,16,10,20,20,16,"16",16,0,69,\N,\N,60,17,"1:15.773","204.721",12
365,35,6,3,8,16,17,"17",17,0,69,\N,\N,50,18,"1:15.865","204.473",12
366,35,21,10,21,19,18,"18",18,0,69,\N,\N,36,15,"1:15.212","206.249",12
367,35,12,4,6,11,\N,"R",19,0,0,\N,\N,\N,\N,\N,\N,3
368,35,14,9,9,14,\N,"R",20,0,0,\N,\N,\N,\N,\N,\N,4
369,36,8,6,6,1,1,"1",1,10,58,"1:25:28.770",5128770,41,1,"1:25.235","223.978",1
370,36,4,1,1,2,2,"2",2,8,58,"+7.242",5136012,20,2,"1:26.314","221.178",1
371,36,1,1,2,4,3,"3",3,6,58,"+18.595",5147365,20,3,"1:26.351","221.083",1
372,36,2,2,9,3,4,"4",4,5,58,"+38.763",5167533,37,6,"1:26.722","220.137",1
373,36,21,4,3,6,5,"5",5,4,58,"+1:06.469",5195239,18,7,"1:26.892","219.707",1
374,36,13,6,5,22,6,"6",6,3,58,"+1:06.805",5195575,28,8,"1:27.044","219.323",1
375,36,3,3,16,12,7,"7",7,2,57,\N,\N,40,5,"1:26.721","220.140",11
376,36,23,7,11,9,8,"8",8,1,57,\N,\N,42,12,"1:27.796","217.444",11
377,36,15,7,12,8,9,"9",9,0,57,\N,\N,45,13,"1:28.034","216.857",11
378,36,5,4,4,13,10,"10",10,0,57,\N,\N,44,10,"1:27.592","217.951",11
379,36,22,11,8,16,11,"11",11,0,57,\N,\N,17,14,"1:28.098","216.699",11
380,36,11,8,22,10,12,"12",12,0,57,\N,\N,20,18,"1:28.487","215.746",11
381,36,17,9,15,7,13,"13",13,0,57,\N,\N,21,9,"1:27.501","218.178",11
382,36,24,5,18,19,14,"14",14,0,57,\N,\N,44,15,"1:28.282","216.247",11
383,36,18,11,7,14,15,"15",15,0,57,\N,\N,42,17,"1:28.387","215.991",11
384,36,19,8,23,11,16,"16",16,0,56,\N,\N,41,19,"1:28.489","215.742",12
385,36,16,12,20,20,17,"17",17,0,56,\N,\N,40,20,"1:28.687","215.260",12
386,36,25,3,17,15,\N,"R",18,0,48,\N,\N,24,16,"1:28.303","216.196",4
387,36,14,9,14,18,\N,"R",19,0,48,\N,\N,44,11,"1:27.706","217.668",4
388,36,9,2,10,5,\N,"R",20,0,36,\N,\N,19,4,"1:26.642","220.341",6
389,36,26,5,19,17,\N,"R",21,0,28,\N,\N,22,21,"1:28.953","214.616",29
390,36,27,12,21,21,\N,"R",22,0,10,\N,\N,9,22,"1:30.899","210.022",3
391,37,4,1,1,2,1,"1",1,10,56,"1:32:14.930",5534930,42,2,"1:36.861","206.014",1
392,37,1,1,2,4,2,"2",2,8,56,"+17.557",5552487,22,1,"1:36.701","206.355",1
393,37,8,6,6,3,3,"3",3,6,56,"+18.339",5553269,40,4,"1:37.228","205.237",1
394,37,2,2,9,5,4,"4",4,5,56,"+33.777",5568707,55,5,"1:37.417","204.838",1
395,37,13,6,5,1,5,"5",5,4,56,"+36.705",5571635,42,3,"1:37.199","205.298",1
396,37,21,4,3,12,6,"6",6,3,56,"+1:05.638",5600568,44,9,"1:37.879","203.872",1
397,37,15,7,12,8,7,"7",7,2,56,"+1:10.132",5605062,40,10,"1:38.016","203.587",1
398,37,5,4,4,11,8,"8",8,1,56,"+1:12.015",5606945,41,7,"1:37.810","204.015",1
399,37,25,3,17,19,9,"9",9,0,56,"+1:29.924",5624854,19,8,"1:37.864","203.903",1
400,37,17,9,15,10,10,"10",10,0,56,"+1:33.556",5628486,55,14,"1:38.540","202.504",1
401,37,22,11,8,22,11,"11",11,0,55,\N,\N,32,15,"1:38.566","202.451",11
402,37,18,11,7,15,12,"12",12,0,55,\N,\N,54,16,"1:38.658","202.262",11
403,37,11,8,22,14,13,"13",13,0,55,\N,\N,37,13,"1:38.496","202.595",11
404,37,26,5,19,17,14,"14",14,0,55,\N,\N,54,18,"1:39.098","201.364",11
405,37,23,7,11,9,15,"15",15,0,55,\N,\N,52,19,"1:39.243","201.070",11
406,37,19,8,23,18,16,"16",16,0,55,\N,\N,32,20,"1:39.566","200.417",11
407,37,24,5,18,16,17,"17",17,0,55,\N,\N,21,12,"1:38.447","202.695",11
408,37,9,2,10,7,18,"18",18,0,55,\N,\N,53,17,"1:38.874","201.820",11
409,37,3,3,16,6,\N,"R",19,0,42,\N,\N,18,6,"1:37.704","204.237",9
410,37,14,9,14,13,\N,"R",20,0,36,\N,\N,28,11,"1:38.098","203.416",23
411,37,27,12,21,20,\N,"R",21,0,7,\N,\N,5,21,"1:41.495","196.608",5
412,37,16,12,20,21,\N,"R",22,0,0,\N,\N,\N,\N,\N,\N,4
413,38,13,6,5,1,1,"1",1,10,57,"1:33:27.515",5607515,42,1,"1:34.067","207.120",1
414,38,1,1,2,2,2,"2",2,8,57,"+2.360",5609875,18,2,"1:34.270","206.674",1
415,38,8,6,6,3,3,"3",3,6,57,"+10.839",5618354,39,3,"1:34.357","206.483",1
416,38,2,2,9,5,4,"4",4,5,57,"+13.831",5621346,38,5,"1:34.470","206.236",1
417,38,4,1,1,4,5,"5",5,4,57,"+14.426",5621941,46,4,"1:34.420","206.346",1
418,38,9,2,10,6,6,"6",6,3,57,"+45.529",5653044,46,6,"1:34.819","205.477",1
419,38,15,7,12,9,7,"7",7,2,57,"+1:21.371",5688886,40,7,"1:35.153","204.756",1
420,38,21,4,3,7,8,"8",8,1,57,"+1:21.701",5689216,51,8,"1:35.200","204.655",1
421,38,5,4,4,12,9,"9",9,0,57,"+1:29.411",5696926,27,10,"1:35.475","204.065",1
422,38,3,3,16,10,10,"10",10,0,57,"+1:29.916",5697431,51,11,"1:35.556","203.893",1
423,38,25,3,17,11,11,"11",11,0,56,\N,\N,27,16,"1:35.992","202.966",11
424,38,23,7,11,14,12,"12",12,0,56,\N,\N,37,15,"1:35.845","203.278",11
425,38,22,11,8,15,13,"13",13,0,56,\N,\N,50,14,"1:35.842","203.284",11
426,38,27,12,21,22,14,"14",14,0,55,\N,\N,40,20,"1:37.184","200.477",12
427,38,16,12,20,20,15,"15",15,0,53,\N,\N,45,19,"1:36.772","201.330",14
428,38,19,8,23,13,16,"16",16,0,51,\N,\N,27,17,"1:36.111","202.715",5
429,38,17,9,15,8,\N,"R",17,0,41,\N,\N,37,12,"1:35.705","203.575",6
430,38,14,9,14,21,\N,"R",18,0,36,\N,\N,34,9,"1:35.384","204.260",30
431,38,11,8,22,17,\N,"R",19,0,34,\N,\N,23,18,"1:36.359","202.193",5
432,38,24,5,18,18,\N,"R",20,0,26,\N,\N,23,13,"1:35.723","203.537",9
433,38,18,11,7,16,\N,"R",21,0,0,\N,\N,\N,\N,\N,\N,4
434,38,26,5,19,19,\N,"R",22,0,0,\N,\N,\N,\N,\N,\N,4
435,39,13,6,5,1,1,"1",1,10,65,"1:31:36.230",5496230,14,1,"1:22.680","202.685",1
436,39,1,1,2,4,2,"2",2,8,65,"+6.790",5503020,20,2,"1:22.876","202.205",1
437,39,4,1,1,2,3,"3",3,6,65,"+17.456",5513686,17,3,"1:22.966","201.986",1
438,39,9,2,10,5,4,"4",4,5,65,"+31.615",5527845,20,5,"1:23.129","201.590",1
439,39,14,9,14,9,5,"5",5,4,65,"+58.331",5554561,18,8,"1:23.524","200.636",1
440,39,3,3,16,11,6,"6",6,3,65,"+59.538",5555768,60,10,"1:23.693","200.231",1
441,39,5,4,4,8,7,"7",7,2,65,"+1:02.128",5558358,32,4,"1:22.980","201.952",1
442,39,11,8,22,13,8,"8",8,1,64,\N,\N,23,12,"1:24.110","199.239",11
443,39,21,4,3,10,9,"9",9,0,64,\N,\N,57,9,"1:23.560","200.550",11
444,39,22,11,8,12,10,"10",10,0,64,\N,\N,16,14,"1:24.287","198.820",11
445,39,19,8,23,15,11,"11",11,0,64,\N,\N,59,15,"1:24.291","198.811",11
446,39,18,11,7,14,12,"12",12,0,64,\N,\N,64,13,"1:24.186","199.059",11
447,39,16,12,20,20,13,"13",13,0,63,\N,\N,57,16,"1:25.191","196.710",12
448,39,27,12,21,21,14,"14",14,0,63,\N,\N,61,18,"1:25.260","196.551",12
449,39,2,2,9,7,\N,"R",15,0,46,\N,\N,22,7,"1:23.483","200.735",6
450,39,23,7,11,17,\N,"R",16,0,44,\N,\N,37,11,"1:24.003","199.492",22
451,39,24,5,18,16,\N,"R",17,0,19,\N,\N,18,17,"1:25.207","196.673",31
452,39,26,5,19,22,\N,"R",18,0,9,\N,\N,6,20,"1:26.238","194.322",27
453,39,8,6,6,3,\N,"R",19,0,9,\N,\N,7,6,"1:23.475","200.754",22
454,39,15,7,12,6,\N,"R",20,0,8,\N,\N,6,19,"1:26.094","194.647",32
455,39,17,9,15,19,\N,"R",21,0,7,\N,\N,4,21,"1:26.323","194.131",9
456,39,25,3,17,18,\N,"R",22,0,1,\N,\N,\N,\N,\N,\N,4
457,40,4,1,1,1,1,"1",1,10,78,"1:40:29.329",6029329,44,1,"1:15.284","159.715",1
458,40,1,1,2,2,2,"2",2,8,78,"+4.095",6033424,28,2,"1:15.372","159.528",1
459,40,13,6,5,3,3,"3",3,6,78,"+1:09.114",6098443,47,4,"1:16.183","157.830",1
460,40,21,4,3,4,4,"4",4,5,77,\N,\N,54,5,"1:16.254","157.683",11
461,40,9,2,10,8,5,"5",5,4,77,\N,\N,39,3,"1:16.006","158.198",11
462,40,2,2,9,7,6,"6",6,3,77,\N,\N,30,12,"1:17.041","156.072",11
463,40,25,3,17,11,7,"7",7,2,77,\N,\N,40,7,"1:16.658","156.852",11
464,40,8,6,6,16,8,"8",8,1,77,\N,\N,62,6,"1:16.592","156.987",11
465,40,26,5,19,18,9,"9",9,0,77,\N,\N,73,10,"1:16.867","156.426",11
466,40,22,11,8,9,10,"10",10,0,77,\N,\N,69,13,"1:17.080","155.993",11
467,40,18,11,7,10,11,"11",11,0,77,\N,\N,40,9,"1:16.802","156.558",11
468,40,3,3,16,5,12,"12",12,0,77,\N,\N,70,11,"1:16.991","156.174",11
469,40,5,4,4,15,13,"13",13,0,76,\N,\N,72,14,"1:17.100","155.953",5
470,40,14,9,14,13,14,"14",14,0,76,\N,\N,75,8,"1:16.786","156.591",12
471,40,15,7,12,14,15,"15",15,0,76,\N,\N,53,18,"1:17.495","155.158",12
472,40,23,7,11,20,16,"16",16,0,76,\N,\N,47,17,"1:17.231","155.688",12
473,40,11,8,22,21,17,"17",17,0,76,\N,\N,74,15,"1:17.183","155.785",12
474,40,19,8,23,17,18,"18",18,0,76,\N,\N,63,16,"1:17.223","155.704",12
475,40,27,12,21,22,19,"19",19,0,70,\N,\N,70,20,"1:17.689","154.770",30
476,40,16,12,20,19,\N,"R",20,0,53,\N,\N,34,19,"1:17.678","154.792",3
477,40,17,9,15,6,\N,"R",21,0,17,\N,\N,17,21,"1:18.998","152.206",6
478,40,24,5,18,12,\N,"R",22,0,2,\N,\N,\N,\N,\N,\N,3
479,41,1,1,2,1,1,"1",1,10,70,"1:44:11.292",6251292,37,2,"1:16.494","205.239",1
480,41,2,2,9,3,2,"2",2,8,70,"+4.343",6255635,19,3,"1:16.696","204.699",1
481,41,25,3,17,19,3,"3",3,6,70,"+5.325",6256617,67,11,"1:17.947","201.413",1
482,41,5,4,4,22,4,"4",4,5,70,"+6.729",6258021,67,13,"1:18.368","200.331",1
483,41,8,6,6,4,5,"5",5,4,70,"+13.007",6264299,21,5,"1:16.861","204.259",1
484,41,11,8,22,11,6,"6",6,3,70,"+16.698",6267990,47,12,"1:18.035","201.186",1
485,41,4,1,1,2,7,"7",7,2,70,"+21.936",6273228,46,1,"1:16.367","205.580",1
486,41,23,7,11,18,8,"8",8,1,70,"+22.888",6274180,38,10,"1:17.910","201.509",1
487,41,17,9,15,6,9,"9",9,0,70,"+22.960",6274252,47,9,"1:17.618","202.267",1
488,41,3,3,16,7,10,"10",10,0,70,"+23.984",6275276,42,6,"1:17.156","203.478",1
489,41,19,8,23,17,11,"11",11,0,70,"+24.318",6275610,36,15,"1:18.780","199.284",1
490,41,22,11,8,13,12,"12",12,0,70,"+30.439",6281731,62,14,"1:18.543","199.885",1
491,41,15,7,12,10,\N,"R",13,0,58,\N,\N,12,17,"1:19.092","198.497",3
492,41,24,5,18,12,\N,"R",14,0,54,\N,\N,9,19,"1:19.375","197.790",3
493,41,27,12,21,21,\N,"R",15,0,47,\N,\N,21,18,"1:19.254","198.092",33
494,41,14,9,14,14,\N,"R",16,0,36,\N,\N,19,16,"1:18.981","198.776",6
495,41,9,2,10,8,\N,"R",17,0,26,\N,\N,19,8,"1:17.529","202.499",3
496,41,16,12,20,20,\N,"R",18,0,21,\N,\N,20,20,"1:19.452","197.598",3
497,41,26,5,19,16,\N,"R",19,0,8,\N,\N,6,21,"1:20.092","196.019",3
498,41,18,11,7,15,\N,"R",20,0,0,\N,\N,\N,\N,\N,\N,6
499,41,13,6,5,5,\N,"D",21,0,51,\N,\N,22,4,"1:16.849","204.291",2
500,41,21,4,3,9,\N,"D",22,0,51,\N,\N,22,7,"1:17.411","202.808",2
501,42,1,1,2,1,1,"1",1,10,73,"1:31:09.965",5469965,20,2,"1:13.222","206.101",1
502,42,4,1,1,2,2,"2",2,8,73,"+1.5",5471465,21,3,"1:13.257","206.003",1
503,42,13,6,5,3,3,"3",3,6,73,"+12.8",5482765,50,4,"1:13.380","205.658",1
504,42,8,6,6,4,4,"4",4,5,73,"+15.4",5485365,49,1,"1:13.117","206.397",1
505,42,5,4,4,6,5,"5",5,4,73,"+41.4",5511365,67,7,"1:13.998","203.940",1
506,42,15,7,12,8,6,"6",6,3,73,"+66.7",5536665,30,10,"1:14.016","203.891",1
507,42,17,9,15,9,7,"7",7,2,73,"+67.3",5537265,57,8,"1:14.004","203.924",1
508,42,20,2,10,7,8,"8",8,1,73,"+67.7",5537665,53,6,"1:13.862","204.316",1
509,42,21,4,3,10,9,"9",9,0,72,\N,\N,67,9,"1:14.009","203.910",11
510,42,25,3,17,17,10,"10",10,0,72,\N,\N,41,13,"1:14.486","202.604",11
511,42,19,8,23,16,11,"11",11,0,72,\N,\N,55,12,"1:14.066","203.753",11
512,42,18,11,7,13,12,"12",12,0,72,\N,\N,42,14,"1:14.703","202.015",11
513,42,26,5,19,20,13,"13",13,0,71,\N,\N,66,16,"1:15.092","200.969",12
514,42,16,12,20,21,14,"14",14,0,71,\N,\N,49,15,"1:14.858","201.597",12
515,42,27,12,21,22,15,"15",15,0,70,\N,\N,65,18,"1:15.902","198.824",13
516,42,3,3,16,14,16,"16",16,0,68,\N,\N,34,11,"1:14.066","203.753",5
517,42,24,5,18,19,17,"17",17,0,68,\N,\N,64,17,"1:15.426","200.079",34
518,42,2,2,9,5,\N,"R",18,0,56,\N,\N,20,5,"1:13.414","205.562",7
519,42,11,8,22,18,\N,"R",19,0,13,\N,\N,8,19,"1:16.680","196.807",20
520,42,14,9,14,11,\N,"R",20,0,0,\N,\N,\N,\N,\N,\N,4
521,42,22,11,8,15,\N,"R",21,0,0,\N,\N,\N,\N,\N,\N,4
522,42,23,7,11,12,\N,"R",22,0,0,\N,\N,\N,\N,\N,\N,4
523,43,8,6,6,3,1,"1",1,10,70,"1:30:54.200",5454200,20,2,"1:16.207","208.374",1
524,43,13,6,5,1,2,"2",2,8,70,"+2.414",5456614,42,1,"1:16.099","208.670",1
525,43,1,1,2,2,3,"3",3,6,70,"+32.153",5486353,39,4,"1:16.587","207.340",1
526,43,9,2,10,4,4,"4",4,5,70,"+41.727",5495927,44,10,"1:17.153","205.819",1
527,43,2,2,9,7,5,"5",5,4,70,"+48.801",5503001,70,7,"1:16.875","206.563",1
528,43,21,4,3,5,6,"6",6,3,70,"+51.940",5506140,70,5,"1:16.703","207.027",1
529,43,4,1,1,10,7,"7",7,2,70,"+56.516",5510716,36,3,"1:16.495","207.590",1
530,43,18,11,7,12,8,"8",8,1,70,"+58.885",5513085,70,6,"1:16.770","206.846",1
531,43,3,3,16,9,9,"9",9,0,70,"+1:08.505",5522705,69,9,"1:17.011","206.199",1
532,43,23,7,11,11,10,"10",10,0,69,\N,\N,68,8,"1:16.966","206.319",11
533,43,22,11,8,13,11,"11",11,0,69,\N,\N,68,12,"1:17.220","205.641",11
534,43,17,9,15,14,12,"12",12,0,69,\N,\N,69,14,"1:17.249","205.563",11
535,43,14,9,14,16,13,"13",13,0,69,\N,\N,68,15,"1:17.447","205.038",11
536,43,25,3,17,18,14,"14",14,0,69,\N,\N,69,13,"1:17.240","205.587",11
537,43,5,4,4,6,15,"15",15,0,69,\N,\N,69,11,"1:17.206","205.678",11
538,43,11,8,22,22,16,"16",16,0,68,\N,\N,39,16,"1:17.796","204.118",12
539,43,16,12,20,21,17,"17",17,0,68,\N,\N,27,18,"1:18.091","203.347",12
540,43,26,5,19,15,\N,"R",18,0,55,\N,\N,51,17,"1:17.934","203.757",6
541,43,27,12,21,20,\N,"R",19,0,28,\N,\N,27,19,"1:18.955","201.122",35
542,43,19,8,23,19,\N,"R",20,0,1,\N,\N,\N,\N,\N,\N,4
543,43,15,7,12,8,\N,"R",21,0,1,\N,\N,\N,\N,\N,\N,4
544,43,24,5,18,17,\N,"R",22,0,0,\N,\N,\N,\N,\N,\N,4
545,44,8,6,6,2,1,"1",1,10,59,"1:21:43.074",4903074,17,1,"1:20.638","229.514",1
546,44,4,1,1,3,2,"2",2,8,59,"+2.459",4905533,35,3,"1:21.117","228.159",1
547,44,1,1,2,1,3,"3",3,6,59,"+39.373",4942447,11,4,"1:21.675","226.600",1
548,44,9,2,10,5,4,"4",4,5,59,"+53.319",4956393,14,6,"1:22.105","225.413",1
549,44,13,6,5,4,5,"5",5,4,59,"+54.063",4957137,17,2,"1:20.858","228.890",1
550,44,2,2,9,9,6,"6",6,3,59,"+56.336",4959410,17,5,"1:21.991","225.727",1
551,44,5,4,4,7,7,"7",7,2,58,\N,\N,11,9,"1:22.552","224.193",11
552,44,21,4,3,8,8,"8",8,1,58,\N,\N,13,7,"1:22.136","225.328",11
553,44,22,11,8,14,9,"9",9,0,58,\N,\N,28,13,"1:23.387","221.948",11
554,44,18,11,7,18,10,"10",10,0,58,\N,\N,29,16,"1:23.581","221.433",11
555,44,14,9,14,12,11,"11",11,0,58,\N,\N,40,12,"1:23.118","222.666",11
556,44,3,3,16,17,12,"12",12,0,58,\N,\N,49,11,"1:22.896","223.262",11
557,44,25,3,17,13,13,"13",13,0,58,\N,\N,57,10,"1:22.693","223.810",11
558,44,11,8,22,21,14,"14",14,0,57,\N,\N,42,14,"1:23.413","221.879",12
559,44,27,12,21,22,15,"15",15,0,57,\N,\N,56,21,"1:24.390","219.310",12
560,44,24,5,18,16,16,"16",16,0,53,\N,\N,46,17,"1:23.628","221.308",6
561,44,15,7,12,10,\N,"R",17,0,43,\N,\N,17,18,"1:23.708","221.097",31
562,44,19,8,23,19,\N,"R",18,0,35,\N,\N,26,20,"1:24.144","219.951",26
563,44,26,5,19,15,\N,"R",19,0,29,\N,\N,19,15,"1:23.570","221.462",3
564,44,23,7,11,6,\N,"R",20,0,22,\N,\N,12,8,"1:22.510","224.307",36
565,44,16,12,20,20,\N,"R",21,0,16,\N,\N,16,22,"1:25.015","217.698",5
566,44,17,9,15,11,\N,"R",22,0,8,\N,\N,6,19,"1:23.767","220.941",9
567,45,4,1,1,2,1,"1",1,10,60,"2:06:26.358",7586358,35,2,"1:33.231","198.783",1
568,45,13,6,5,3,2,"2",2,8,60,"+8.155",7594513,34,1,"1:32.853","199.592",1
569,45,17,9,15,6,3,"3",3,6,60,"+1:05.674",7652032,29,8,"1:34.449","196.220",1
570,45,25,3,17,12,4,"4",4,5,60,"+1:05.937",7652295,33,5,"1:34.235","196.665",1
571,45,14,9,14,20,5,"5",5,4,60,"+1:13.656",7660014,48,6,"1:34.316","196.496",1
572,45,2,2,9,4,6,"6",6,3,60,"+1:20.298",7666656,49,7,"1:34.354","196.417",1
573,45,9,2,10,5,7,"7",7,2,60,"+1:22.415",7668773,49,9,"1:34.451","196.216",1
