raceId,year,round,circuitId,name,date,time,url
876,2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00","http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix"
877,2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00","http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix"
878,2012,19,69,"United States Grand Prix","2012-11-18","19:00:00","http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix"
879,2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00","http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix"
880,2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00","http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix"
881,2013,2,2,"Malaysian Grand Prix","2013-03-24","08:00:00","http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix"
882,2013,3,17,"Chinese Grand Prix","2013-04-14","07:00:00","http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix"
883,2013,4,3,"Bahrain Grand Prix","2013-04-21","12:00:00","http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix"
884,2013,5,4,"Spanish Grand Prix","2013-05-12","12:00:00","http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix"
885,2013,6,6,"Monaco Grand Prix","2013-05-26","12:00:00","http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix"
886,2013,7,7,"Canadian Grand Prix","2013-06-09","18:00:00","http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix"
887,2013,8,9,"British Grand Prix","2013-06-30","12:00:00","http://en.wikipedia.org/wiki/2013_British_Grand_Prix"
888,2013,9,20,"German Grand Prix","2013-07-07","12:00:00","http://en.wikipedia.org/wiki/2013_German_Grand_Prix"
890,2013,10,11,"Hungarian Grand Prix","2013-07-28","12:00:00","http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix"
891,2013,11,13,"Belgian Grand Prix","2013-08-25","12:00:00","http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix"
892,2013,12,14,"Italian Grand Prix","2013-09-08","12:00:00","http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix"
893,2013,13,15,"Singapore Grand Prix","2013-09-22","12:00:00","http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix"
894,2013,14,35,"Korean Grand Prix","2013-10-06","06:00:00","http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix"
895,2013,15,22,"Japanese Grand Prix","2013-10-13","06:00:00","http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix"
896,2013,16,68,"Indian Grand Prix","2013-10-27","09:30:00","http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix"
897,2013,17,24,"Abu Dhabi Grand Prix","2013-11-03","13:00:00","http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix"
898,2013,18,69,"United States Grand Prix","2013-11-17","19:00:00","http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix"
899,2013,19,18,"Brazilian Grand Prix","2013-11-24","16:00:00","http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix"
900,2014,1,1,"Australian Grand Prix","2014-03-16","06:00:00","https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix"
901,2014,2,2,"Malaysian Grand Prix","2014-03-30","08:00:00","https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix"
902,2014,3,3,"Bahrain Grand Prix","2014-04-06","15:00:00","http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix"
903,2014,4,17,"Chinese Grand Prix","2014-04-20","07:00:00","http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix"
904,2014,5,4,"Spanish Grand Prix","2014-05-11","12:00:00","http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix"
905,2014,6,6,"Monaco Grand Prix","2014-05-25","12:00:00","http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix"
906,2014,7,7,"Canadian Grand Prix","2014-06-08","18:00:00","http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix"
907,2014,8,70,"Austrian Grand Prix","2014-06-22","12:00:00","http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix"
908,2014,9,9,"British Grand Prix","2014-07-06","12:00:00","http://en.wikipedia.org/wiki/2014_British_Grand_Prix"
909,2014,10,10,"German Grand Prix","2014-07-20","12:00:00","http://en.wikipedia.org/wiki/2014_German_Grand_Prix"
910,2014,11,11,"Hungarian Grand Prix","2014-07-27","12:00:00","http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix"
911,2014,12,13,"Belgian Grand Prix","2014-08-24","12:00:00","http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix"
912,2014,13,14,"Italian Grand Prix","2014-09-07","12:00:00","http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix"
913,2014,14,15,"Singapore Grand Prix","2014-09-21","12:00:00","http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix"
914,2014,15,22,"Japanese Grand Prix","2014-10-05","06:00:00","http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix"
915,2014,16,71,"Russian Grand Prix","2014-10-12","11:00:00","http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix"
916,2014,17,69,"United States Grand Prix","2014-11-02","20:00:00","http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix"
917,2014,18,18,"Brazilian Grand Prix","2014-11-09","16:00:00","http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix"
918,2014,19,24,"Abu Dhabi Grand Prix","2014-11-23","13:00:00","http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix"
931,2015,6,6,"Monaco Grand Prix","2015-05-24","12:00:00","http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix"
932,2015,7,7,"Canadian Grand Prix","2015-06-07","18:00:00","http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix"
929,2015,4,3,"Bahrain Grand Prix","2015-04-19","15:00:00","http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix"
930,2015,5,4,"Spanish Grand Prix","2015-05-10","12:00:00","http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix"
928,2015,3,17,"Chinese Grand Prix","2015-04-12","06:00:00","http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix"
926,2015,1,1,"Australian Grand Prix","2015-03-15","05:00:00","http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix"
927,2015,2,2,"Malaysian Grand Prix","2015-03-29","07:00:00","http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix"
933,2015,8,70,"Austrian Grand Prix","2015-06-21","12:00:00","http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix"
934,2015,9,9,"British Grand Prix","2015-07-05","12:00:00","http://en.wikipedia.org/wiki/2015_British_Grand_Prix"
936,2015,10,11,"Hungarian Grand Prix","2015-07-26","12:00:00","http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix"
937,2015,11,13,"Belgian Grand Prix","2015-08-23","12:00:00","http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix"
938,2015,12,14,"Italian Grand Prix","2015-09-06","12:00:00","http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix"
939,2015,13,15,"Singapore Grand Prix","2015-09-20","12:00:00","https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix"
940,2015,14,22,"Japanese Grand Prix","2015-09-27","05:00:00","https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix"
941,2015,15,71,"Russian Grand Prix","2015-10-11","11:00:00","https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix"
942,2015,16,69,"United States Grand Prix","2015-10-25","19:00:00","https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix"
943,2015,17,32,"Mexican Grand Prix","2015-11-01","19:00:00","https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix"
944,2015,18,18,"Brazilian Grand Prix","2015-11-15","16:00:00","https://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix"
945,2015,19,24,"Abu Dhabi Grand Prix","2015-11-29","13:00:00","https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix"
948,2016,1,1,"Australian Grand Prix","2016-03-20","05:00:00","https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix"
949,2016,2,3,"Bahrain Grand Prix","2016-04-03","15:00:00","https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix"
950,2016,3,17,"Chinese Grand Prix","2016-04-17","06:00:00","https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix"
951,2016,4,71,"Russian Grand Prix","2016-05-01","12:00:00","https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix"
952,2016,5,4,"Spanish Grand Prix","2016-05-15","12:00:00","https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix"
953,2016,6,6,"Monaco Grand Prix","2016-05-29","12:00:00","https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix"
954,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix"
955,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","https://en.wikipedia.org/wiki/2016_European_Grand_Prix"
956,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix"
957,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","https://en.wikipedia.org/wiki/2016_British_Grand_Prix"
958,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix"
959,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","https://en.wikipedia.org/wiki/2016_German_Grand_Prix"
960,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix"
961,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix"
962,2016,15,15,"Singapore Grand Prix","2016-09-18","12:00:00","https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix"
963,2016,16,2,"Malaysian Grand Prix","2016-10-02","07:00:00","https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix"
964,2016,17,22,"Japanese Grand Prix","2016-10-09","05:00:00","https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix"
965,2016,18,69,"United States Grand Prix","2016-10-23","19:00:00","https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix"
966,2016,19,32,"Mexican Grand Prix","2016-10-30","19:00:00","https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix"
967,2016,20,18,"Brazilian Grand Prix","2016-11-13","16:00:00","https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix"
968,2016,21,24,"Abu Dhabi Grand Prix","2016-11-27","13:00:00","https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix"
969,2017,1,1,"Australian Grand Prix","2017-03-26","05:00:00","https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix"
970,2017,2,17,"Chinese Grand Prix","2017-04-09","06:00:00","https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix"
971,2017,3,3,"Bahrain Grand Prix","2017-04-16","15:00:00","https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix"
972,2017,4,71,"Russian Grand Prix","2017-04-30","12:00:00","https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix"
973,2017,5,4,"Spanish Grand Prix","2017-05-14","12:00:00","https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix"
974,2017,6,6,"Monaco Grand Prix","2017-05-28","12:00:00","https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix"
975,2017,7,7,"Canadian Grand Prix","2017-06-11","18:00:00","https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix"
976,2017,8,73,"Azerbaijan Grand Prix","2017-06-25","13:00:00","https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix"
977,2017,9,70,"Austrian Grand Prix","2017-07-09","12:00:00","https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix"
978,2017,10,9,"British Grand Prix","2017-07-16","12:00:00","https://en.wikipedia.org/wiki/2017_British_Grand_Prix"
979,2017,11,11,"Hungarian Grand Prix","2017-07-30","12:00:00","https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix"
980,2017,12,13,"Belgian Grand Prix","2017-08-27","12:00:00","https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix"
981,2017,13,14,"Italian Grand Prix","2017-09-03","12:00:00","https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix"
982,2017,14,15,"Singapore Grand Prix","2017-09-17","12:00:00","https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix"
983,2017,15,2,"Malaysian Grand Prix","2017-10-01","07:00:00","https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix"
984,2017,16,22,"Japanese Grand Prix","2017-10-08","05:00:00","https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix"
985,2017,17,69,"United States Grand Prix","2017-10-22","19:00:00","https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix"
986,2017,18,32,"Mexican Grand Prix","2017-10-29","19:00:00","https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix"
987,2017,19,18,"Brazilian Grand Prix","2017-11-12","16:00:00","https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix"
988,2017,20,24,"Abu Dhabi Grand Prix","2017-11-26","13:00:00","https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix"
989,2018,1,1,"Australian Grand Prix","2018-03-25","05:10:00","https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix"
990,2018,2,3,"Bahrain Grand Prix","2018-04-08","15:10:00","https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix"
991,2018,3,17,"Chinese Grand Prix","2018-04-15","06:10:00","https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix"
992,2018,4,73,"Azerbaijan Grand Prix","2018-04-29","12:10:00","https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix"
993,2018,5,4,"Spanish Grand Prix","2018-05-13","13:10:00","https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix"
994,2018,6,6,"Monaco Grand Prix","2018-05-27","13:10:00","https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix"
995,2018,7,7,"Canadian Grand Prix","2018-06-10","18:10:00","https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix"
996,2018,8,34,"French Grand Prix","2018-06-24","14:10:00","https://en.wikipedia.org/wiki/2018_French_Grand_Prix"
997,2018,9,70,"Austrian Grand Prix","2018-07-01","13:10:00","https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix"
998,2018,10,9,"British Grand Prix","2018-07-08","13:10:00","https://en.wikipedia.org/wiki/2018_British_Grand_Prix"
999,2018,11,10,"German Grand Prix","2018-07-22","13:10:00","https://en.wikipedia.org/wiki/2018_German_Grand_Prix"
1000,2018,12,11,"Hungarian Grand Prix","2018-07-29","13:10:00","https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix"
1001,2018,13,13,"Belgian Grand Prix","2018-08-26","13:10:00","https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix"
1002,2018,14,14,"Italian Grand Prix","2018-09-02","13:10:00","https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix"
1003,2018,15,15,"Singapore Grand Prix","2018-09-16","12:10:00","https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix"
1004,2018,16,71,"Russian Grand Prix","2018-09-30","11:10:00","https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix"
1005,2018,17,22,"Japanese Grand Prix","2018-10-07","05:10:00","https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix"
1006,2018,18,69,"United States Grand Prix","2018-10-21","18:10:00","https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix"
1007,2018,19,32,"Mexican Grand Prix","2018-10-28","19:10:00","https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix"
1008,2018,20,18,"Brazilian Grand Prix","2018-11-11","17:10:00","https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix"
1009,2018,21,24,"Abu Dhabi Grand Prix","2018-11-25","13:10:00","https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix"
1010,2019,1,1,"Australian Grand Prix","2019-03-17","05:10:00","https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix"
1011,2019,2,3,"Bahrain Grand Prix","2019-03-31","15:10:00","https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix"
1012,2019,3,17,"Chinese Grand Prix","2019-04-14","06:10:00","https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix"
1013,2019,4,73,"Azerbaijan Grand Prix","2019-04-28","12:10:00","https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix"
1014,2019,5,4,"Spanish Grand Prix","2019-05-12","13:10:00","https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix"
1015,2019,6,6,"Monaco Grand Prix","2019-05-26","13:10:00","https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix"
1016,2019,7,7,"Canadian Grand Prix","2019-06-09","18:10:00","https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix"
1017,2019,8,34,"French Grand Prix","2019-06-23","13:10:00","https://en.wikipedia.org/wiki/2019_French_Grand_Prix"
1018,2019,9,70,"Austrian Grand Prix","2019-06-30","13:10:00","https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix"
1019,2019,10,9,"British Grand Prix","2019-07-14","13:10:00","https://en.wikipedia.org/wiki/2019_British_Grand_Prix"
1020,2019,11,10,"German Grand Prix","2019-07-28","13:10:00","https://en.wikipedia.org/wiki/2019_German_Grand_Prix"
1021,2019,12,11,"Hungarian Grand Prix","2019-08-04","13:10:00","https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix"
1022,2019,13,13,"Belgian Grand Prix","2019-09-01","13:10:00","https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix"
1023,2019,14,14,"Italian Grand Prix","2019-09-08","13:10:00","https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix"
1024,2019,15,15,"Singapore Grand Prix","2019-09-22","12:10:00","https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix"
1025,2019,16,71,"Russian Grand Prix","2019-09-29","11:10:00","https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix"
1026,2019,17,22,"Japanese Grand Prix","2019-10-13","05:10:00","https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix"
1027,2019,18,32,"Mexican Grand Prix","2019-10-27","19:10:00","https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix"
1028,2019,19,69,"United States Grand Prix","2019-11-03","19:10:00","https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix"
1029,2019,20,18,"Brazilian Grand Prix","2019-11-17","17:10:00","https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix"
1030,2019,21,24,"Abu Dhabi Grand Prix","2019-12-01","13:10:00","https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix"
1031,2020,1,70,"Austrian Grand Prix","2020-07-05","13:10:00","https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix"
1032,2020,2,70,"Styrian Grand Prix","2020-07-12","13:10:00","https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix"
1033,2020,3,11,"Hungarian Grand Prix","2020-07-19","13:10:00","https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix"
1034,2020,4,9,"British Grand Prix","2020-08-02","13:10:00","https://en.wikipedia.org/wiki/2020_British_Grand_Prix"
1035,2020,5,9,"70th Anniversary Grand Prix","2020-08-09","13:10:00","https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix"
1036,2020,6,4,"Spanish Grand Prix","2020-08-16","13:10:00","https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix"
1037,2020,7,13,"Belgian Grand Prix","2020-08-30","13:10:00","https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix"
1038,2020,8,14,"Italian Grand Prix","2020-09-06","13:10:00","https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix"
1039,2020,9,76,"Tuscan Grand Prix","2020-09-13","13:10:00","https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix"
1040,2020,10,71,"Russian Grand Prix","2020-09-27","11:10:00","https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix"
1041,2020,11,20,"Eifel Grand Prix","2020-10-11","13:10:00","https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix"
1042,2020,12,75,"Portuguese Grand Prix","2020-10-25","12:10:00","https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix"
1043,2020,13,21,"Emilia Romagna Grand Prix","2020-11-01","12:10:00","https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix"
1044,2020,14,5,"Turkish Grand Prix","2020-11-15","10:10:00","https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix"
1045,2020,15,3,"Bahrain Grand Prix","2020-11-29","14:10:00","https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix"
1046,2020,16,3,"Sakhir Grand Prix","2020-12-06","17:10:00","https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix"
1047,2020,17,24,"Abu Dhabi Grand Prix","2020-12-13","13:10:00","https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix"
1053,2021,2,21,"Emilia Romagna Grand Prix","2021-04-18","13:00:00","http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix"
1052,2021,1,3,"Bahrain Grand Prix","2021-03-28","15:00:00","https://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix"
1051,2021,21,1,"Australian Grand Prix","2021-11-21","06:00:00","http://en.wikipedia.org/wiki/2021_Australian_Grand_Prix"
1054,2021,3,75,"Portuguese Grand Prix","2021-05-02","14:00:00","http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix"
1055,2021,4,4,"Spanish Grand Prix","2021-05-09","13:00:00","http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix"
1056,2021,5,6,"Monaco Grand Prix","2021-05-23","13:00:00","http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix"
1057,2021,6,73,"Azerbaijan Grand Prix","2021-06-06","12:00:00","http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix"
1058,2021,8,70,"Styrian Grand Prix","2021-06-27","13:00:00","http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix"
1059,2021,7,34,"French Grand Prix","2021-06-20","13:00:00","http://en.wikipedia.org/wiki/2021_French_Grand_Prix"
1060,2021,9,70,"Austrian Grand Prix","2021-07-04","13:00:00","http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix"
1061,2021,10,9,"British Grand Prix","2021-07-18","14:00:00","http://en.wikipedia.org/wiki/2021_British_Grand_Prix"
1062,2021,11,11,"Hungarian Grand Prix","2021-08-01","13:00:00","http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix"
1063,2021,12,13,"Belgian Grand Prix","2021-08-29","13:00:00","http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix"
1064,2021,13,39,"Dutch Grand Prix","2021-09-05","13:00:00","http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix"
1065,2021,14,14,"Italian Grand Prix","2021-09-12","13:00:00","http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix"
1066,2021,15,71,"Russian Grand Prix","2021-09-26","12:00:00","http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix"
1067,2021,16,5,"Turkish Grand Prix","2021-10-03","10:10:00","http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix"
1068,2021,17,22,"Japanese Grand Prix","2021-10-10","05:00:00","http://en.wikipedia.org/wiki/2021_Japanese_Grand_Prix"
1069,2021,18,69,"United States Grand Prix","2021-10-24","19:00:00","http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix"
1070,2021,19,32,"Mexico City Grand Prix","2021-10-31","19:00:00","http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix"
1071,2021,20,18,"Brazilian Grand Prix","2021-11-07","17:00:00","http://en.wikipedia.org/wiki/2021_Brazilian_Grand_Prix"
1072,2021,22,77,"Saudi Arabian Grand Prix","2021-12-05","16:00:00","http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix"
1073,2021,23,24,"Abu Dhabi Grand Prix","2021-12-12","13:00:00","http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix"
