driverStandingsId,raceId,driverId,points,position,positionText,wins
13015,62,26,0,18,"18",0
13014,62,2,12,9,"9",0
13013,62,24,1,16,"16",0
13012,62,14,10,10,"10",0
13011,62,13,36,5,"5",0
13010,62,32,1,17,"17",0
13009,62,3,4,15,"15",0
13008,62,17,6,14,"14",0
13007,62,31,26,6,"6",0
13006,62,18,16,7,"7",0
13005,62,8,39,4,"4",0
13004,62,30,69,2,"2",3
13003,62,4,88,1,"1",6
13049,63,37,2,16,"16",0
13048,63,36,0,24,"24",0
13047,63,34,0,23,"23",0
13046,63,27,0,20,"20",0
13045,63,35,7,13,"13",0
13044,63,21,46,3,"3",1
13043,63,11,0,22,"22",0
13042,63,33,0,21,"21",0
13041,63,15,8,12,"12",0
13040,63,22,16,8,"8",0
13039,63,23,13,9,"9",0
13038,63,26,0,19,"19",0
13037,63,2,13,10,"10",0
13036,63,24,1,17,"17",0
13035,63,14,10,11,"11",0
13034,63,13,42,5,"5",0
13033,63,32,1,18,"18",0
13032,63,3,4,15,"15",0
13031,63,17,6,14,"14",0
13030,63,31,26,6,"6",0
13029,63,18,16,7,"7",0
13028,63,8,43,4,"4",0
13027,63,30,79,2,"2",4
13026,63,4,96,1,"1",6
13073,64,37,2,16,"16",0
13072,64,36,0,24,"24",0
13071,64,34,0,23,"23",0
13070,64,27,0,20,"20",0
13069,64,35,7,13,"13",0
13068,64,21,49,4,"4",1
13067,64,11,0,22,"22",0
13066,64,33,0,21,"21",0
13065,64,15,10,12,"12",0
13064,64,22,16,8,"8",0
13063,64,23,13,9,"9",0
13062,64,26,0,19,"19",0
13061,64,2,13,10,"10",0
13060,64,24,1,18,"18",0
13059,64,14,10,11,"11",0
13058,64,13,50,3,"3",0
13057,64,32,2,17,"17",0
13056,64,3,4,15,"15",0
13055,64,17,6,14,"14",0
13054,64,31,26,6,"6",0
13053,64,18,21,7,"7",0
13052,64,8,49,5,"5",0
13051,64,30,89,2,"2",5
13050,64,4,100,1,"1",6
13097,65,37,10,12,"12",0
13096,65,36,0,24,"24",0
13095,65,34,0,23,"23",0
13094,65,27,0,21,"21",0
13093,65,35,7,14,"14",0
13092,65,21,49,4,"4",1
13091,65,11,0,22,"22",0
13090,65,33,0,20,"20",0
13089,65,15,10,13,"13",0
13088,65,22,21,8,"8",0
13087,65,23,16,10,"10",0
13086,65,26,0,19,"19",0
13085,65,2,19,9,"9",0
13084,65,24,1,18,"18",0
13083,65,14,14,11,"11",0
13082,65,13,52,3,"3",0
13081,65,32,2,17,"17",0
13080,65,3,4,16,"16",0
13079,65,17,6,15,"15",0
13078,65,31,26,7,"7",0
13077,65,18,31,6,"6",1
13076,65,8,49,5,"5",0
13075,65,30,90,2,"2",5
13074,65,4,100,1,"1",6
13122,66,9,0,23,"23",0
13121,66,37,14,11,"11",0
13120,66,36,0,25,"25",0
13119,66,34,0,24,"24",0
13118,66,27,0,21,"21",0
13117,66,35,7,14,"14",0
13116,66,21,52,4,"4",1
13115,66,11,0,22,"22",0
13114,66,33,0,20,"20",0
13113,66,15,10,13,"13",0
13112,66,22,22,8,"8",0
13111,66,23,18,10,"10",0
13110,66,26,0,19,"19",0
13109,66,2,19,9,"9",0
13108,66,24,1,18,"18",0
13107,66,14,14,12,"12",0
13106,66,13,62,3,"3",1
13105,66,32,2,17,"17",0
13104,66,3,4,16,"16",0
13103,66,17,6,15,"15",0
13102,66,31,26,7,"7",0
13101,66,18,36,6,"6",1
13100,66,8,49,5,"5",0
13099,66,30,96,2,"2",5
13098,66,4,108,1,"1",6
13147,67,9,6,15,"15",0
13146,67,37,14,11,"11",0
13145,67,36,0,25,"25",0
13144,67,34,0,24,"24",0
13143,67,27,0,22,"22",0
13142,67,35,7,14,"14",0
13141,67,21,57,4,"4",1
13140,67,11,0,23,"23",0
13139,67,33,0,21,"21",0
13138,67,15,12,13,"13",0
13137,67,22,25,8,"8",0
13136,67,23,18,10,"10",0
13135,67,26,0,20,"20",0
13134,67,2,20,9,"9",0
13133,67,24,1,19,"19",0
13132,67,14,14,12,"12",0
13131,67,13,62,3,"3",1
13130,67,32,2,18,"18",0
13129,67,3,4,17,"17",0
13128,67,17,6,16,"16",0
13127,67,31,26,7,"7",0
13126,67,18,40,6,"6",1
13125,67,8,57,5,"5",0
13124,67,30,106,2,"2",6
13123,67,4,108,1,"1",6
13174,68,29,0,27,"27",0
13173,68,38,0,24,"24",0
13172,68,9,6,16,"16",0
13171,68,37,18,10,"10",0
13170,68,36,0,26,"26",0
13169,68,34,0,25,"25",0
13168,68,27,0,22,"22",0
13167,68,35,7,15,"15",0
13166,68,21,63,3,"3",1
13165,68,11,0,23,"23",0
13164,68,33,0,21,"21",0
13163,68,15,12,13,"13",0
13162,68,22,28,7,"7",0
13161,68,23,18,11,"11",0
13160,68,26,0,20,"20",0
13159,68,2,22,9,"9",0
13158,68,24,1,19,"19",0
13157,68,14,14,12,"12",0
13156,68,13,62,4,"4",1
13155,68,32,2,18,"18",0
13154,68,3,4,17,"17",0
13153,68,17,7,14,"14",0
13152,68,31,26,8,"8",0
13151,68,18,45,6,"6",1
13150,68,8,57,5,"5",0
13149,68,30,116,1,"1",7
13148,68,4,116,2,"2",6
13201,69,29,0,27,"27",0
13200,69,38,0,24,"24",0
13199,69,9,6,16,"16",0
13198,69,37,18,11,"11",0
13197,69,36,0,26,"26",0
13196,69,34,0,25,"25",0
13195,69,27,0,22,"22",0
13194,69,35,7,15,"15",0
13193,69,21,69,4,"4",1
13192,69,11,0,23,"23",0
13191,69,33,0,21,"21",0
13190,69,15,15,12,"12",0
13189,69,22,28,7,"7",0
13188,69,23,20,10,"10",0
13187,69,26,0,20,"20",0
13186,69,2,23,9,"9",0
13185,69,24,1,19,"19",0
13184,69,14,14,13,"13",0
13183,69,13,70,3,"3",1
13182,69,32,2,18,"18",0
13181,69,3,4,17,"17",0
13180,69,17,7,14,"14",0
13179,69,31,26,8,"8",0
13178,69,18,50,6,"6",1
13177,69,8,61,5,"5",0
13176,69,30,116,2,"2",7
13175,69,4,126,1,"1",7
13228,70,29,0,26,"26",0
13227,70,38,0,24,"24",0
13226,70,9,6,16,"16",0
13225,70,37,19,11,"11",0
13224,70,36,0,27,"27",0
13223,70,34,0,25,"25",0
13222,70,27,0,22,"22",0
13221,70,35,7,15,"15",0
13220,70,21,72,4,"4",1
13219,70,11,0,23,"23",0
13218,70,33,0,21,"21",0
13217,70,15,15,12,"12",0
13216,70,22,30,7,"7",0
13215,70,23,20,10,"10",0
13214,70,26,0,20,"20",0
13213,70,2,23,9,"9",0
13212,70,24,1,19,"19",0
13211,70,14,14,13,"13",0
13210,70,13,80,3,"3",2
13209,70,32,2,18,"18",0
13208,70,3,4,17,"17",0
13207,70,17,7,14,"14",0
13206,70,31,26,8,"8",0
13205,70,18,56,6,"6",1
13204,70,8,65,5,"5",0
13203,70,30,121,2,"2",7
13202,70,4,134,1,"1",7
1196,71,21,10,1,"1",1
1197,71,22,8,2,"2",0
1198,71,4,6,3,"3",0
1199,71,14,5,4,"4",0
1200,71,17,4,5,"5",0
1201,71,31,3,6,"6",0
1202,71,32,2,7,"7",0
1203,71,8,1,8,"8",0
1204,71,15,0,9,"9",0
1205,71,13,0,10,"10",0
1206,71,23,0,11,"11",0
1207,71,35,0,12,"12",0
1208,71,39,0,13,"13",0
1209,71,33,0,14,"14",0
1210,71,40,0,15,"15",0
1211,72,21,10,2,"2",1
1212,72,22,8,4,"4",0
1213,72,4,16,1,"1",1
1214,72,14,8,5,"5",0
1215,72,17,4,9,"9",0
1216,72,31,8,6,"6",0
1217,72,32,3,10,"10",0
1218,72,8,1,12,"12",0
1219,72,15,8,3,"3",0
1220,72,13,0,13,"13",0
1221,72,23,4,8,"8",0
1222,72,35,0,17,"17",0
1223,72,39,0,14,"14",0
1224,72,33,0,15,"15",0
1225,72,40,0,18,"18",0
1226,72,2,6,7,"7",0
1227,72,30,2,11,"11",0
1228,72,27,0,16,"16",0
3805,73,37,4,11,"11",0
3804,73,27,0,19,"19",0
3803,73,30,2,14,"14",0
3802,73,2,6,10,"10",0
3801,73,40,0,18,"18",0
3800,73,33,0,15,"15",0
3799,73,39,0,17,"17",0
3798,73,35,0,16,"16",0
3797,73,23,9,4,"4",0
3796,73,13,2,13,"13",0
3795,73,15,16,2,"2",0
3794,73,8,7,8,"8",0
3793,73,32,3,12,"12",0
3792,73,31,8,7,"7",0
3791,73,17,7,9,"9",0
3790,73,14,9,5,"5",0
3789,73,4,26,1,"1",2
3788,73,22,8,6,"6",0
3787,73,21,10,3,"3",1
3826,74,24,1,17,"17",0
3825,74,25,6,12,"12",0
3824,74,37,4,14,"14",0
3823,74,27,0,21,"21",0
3822,74,30,10,4,"4",0
3821,74,2,9,5,"5",0
3820,74,40,0,20,"20",0
3819,74,33,0,18,"18",0
3818,74,39,0,19,"19",0
3817,74,35,5,13,"13",0
3816,74,23,9,6,"6",0
3815,74,13,2,16,"16",0
3813,74,8,7,11,"11",0
3812,74,32,3,15,"15",0
3811,74,31,8,10,"10",0
3810,74,17,9,8,"8",0
3808,74,4,36,1,"1",3
3807,74,22,8,9,"9",0
64338,75,19,0,24,"24",0
64337,75,27,0,21,"21",0
64336,75,2,9,10,"10",0
64335,75,30,10,7,"7",0
64334,75,40,0,20,"20",0
64333,75,33,0,18,"18",0
64332,75,39,0,19,"19",0
64331,75,11,0,23,"23",0
64330,75,35,5,13,"13",0
64329,75,23,14,5,"5",0
64328,75,18,0,22,"22",0
64327,75,13,2,16,"16",0
64326,75,15,26,2,"2",0
64325,75,8,17,3,"3",1
64324,75,32,3,15,"15",0
64323,75,31,10,8,"8",0
64322,75,17,12,6,"6",0
64321,75,14,10,9,"9",0
64320,75,4,44,1,"1",3
64319,75,22,8,11,"11",0
64318,75,21,14,4,"4",1
1290,76,21,14,7,"7",1
1291,76,22,9,11,"11",0
1292,76,4,49,1,"1",3
1293,76,14,10,10,"10",0
1294,76,17,18,4,"4",0
1295,76,31,14,8,"8",0
1296,76,32,3,15,"15",0
1297,76,8,27,2,"2",2
1298,76,15,26,3,"3",0
1299,76,13,2,16,"16",0
1300,76,23,17,6,"6",0
1301,76,35,5,13,"13",0
1302,76,39,0,19,"19",0
1303,76,33,0,18,"18",0
1304,76,40,0,20,"20",0
1305,76,2,17,5,"5",0
1306,76,30,12,9,"9",0
1307,76,27,0,21,"21",0
1308,76,37,4,14,"14",0
1309,76,25,6,12,"12",0
1310,76,24,1,17,"17",0
1311,77,21,17,6,"6",1
1312,77,22,15,10,"10",0
1313,77,4,59,1,"1",4
1314,77,14,15,11,"11",0
1315,77,17,18,5,"5",0
1316,77,31,16,9,"9",0
1317,77,32,3,15,"15",0
1318,77,8,27,2,"2",2
1319,77,15,27,3,"3",0
1320,77,13,2,16,"16",0
1321,77,23,17,7,"7",0
1322,77,35,5,13,"13",0
1323,77,39,0,20,"20",0
1324,77,33,0,18,"18",0
1325,77,40,0,21,"21",0
1326,77,2,25,4,"4",0
1327,77,30,16,8,"8",0
1328,77,27,0,23,"23",0
1329,77,37,4,14,"14",0
1330,77,25,6,12,"12",0
1331,77,24,1,17,"17",0
1332,77,18,0,19,"19",0
1333,77,11,0,22,"22",0
3849,78,11,0,23,"23",0
3848,78,18,0,19,"19",0
3847,78,24,1,17,"17",0
3846,78,25,6,13,"13",0
3845,78,37,4,15,"15",0
3844,78,27,0,21,"21",0
3843,78,30,24,5,"5",0
3842,78,2,25,4,"4",0
3841,78,40,0,22,"22",0
3840,78,33,0,18,"18",0
3839,78,39,0,20,"20",0
3838,78,35,5,14,"14",0
3837,78,23,20,8,"8",0
3836,78,13,7,12,"12",0
3835,78,15,27,3,"3",0
3834,78,8,37,2,"2",3
3833,78,32,4,16,"16",0
3832,78,31,16,11,"11",0
3831,78,17,22,6,"6",0
3830,78,14,17,10,"10",0
3829,78,4,59,1,"1",4
3828,78,22,21,7,"7",0
3827,78,21,17,9,"9",1
3524,79,11,0,23,"23",0
3523,79,18,0,22,"22",0
3522,79,24,1,21,"21",0
3521,79,25,6,14,"14",0
3520,79,37,4,18,"18",0
3519,79,27,4,17,"17",0
3518,79,30,34,3,"3",1
3517,79,2,25,6,"6",0
3516,79,40,3,20,"20",0
3515,79,33,6,13,"13",0
3514,79,39,5,16,"16",0
3513,79,35,5,15,"15",0
3512,79,23,20,8,"8",0
3511,79,13,7,12,"12",0
3510,79,15,27,5,"5",0
3509,79,8,37,2,"2",3
3508,79,32,4,19,"19",0
3507,79,31,16,11,"11",0
3506,79,17,22,7,"7",0
3505,79,14,17,10,"10",0
3504,79,4,59,1,"1",4
3503,79,22,29,4,"4",0
3502,79,21,17,9,"9",1
1380,80,21,20,9,"9",1
1381,80,22,29,5,"5",0
1382,80,4,69,1,"1",5
1383,80,14,17,10,"10",0
1384,80,17,22,7,"7",0
1385,80,31,16,11,"11",0
1386,80,32,4,20,"20",0
1387,80,8,45,2,"2",3
1388,80,15,31,4,"4",0
1389,80,13,7,12,"12",0
1390,80,23,22,8,"8",0
1391,80,35,6,15,"15",0
1392,80,39,5,17,"17",0
1393,80,33,6,13,"13",0
1394,80,40,3,21,"21",0
1395,80,2,25,6,"6",0
1396,80,30,40,3,"3",1
1397,80,27,4,18,"18",0
1398,80,37,4,19,"19",0
1399,80,25,6,14,"14",0
1400,80,24,1,22,"22",0
1401,80,18,5,16,"16",0
1402,80,11,0,23,"23",0
1403,81,21,25,7,"7",1
1404,81,22,31,4,"4",0
1405,81,4,77,1,"1",5
1406,81,14,17,11,"11",0
1407,81,17,22,10,"10",0
1408,81,31,26,6,"6",1
1409,81,32,4,20,"20",0
1410,81,8,51,2,"2",3
1411,81,15,31,5,"5",0
1412,81,13,7,13,"13",0
1413,81,23,23,9,"9",0
1414,81,35,6,16,"16",0
1415,81,39,5,17,"17",0
1416,81,33,6,14,"14",0
1417,81,40,3,21,"21",0
1418,81,2,25,8,"8",0
1419,81,30,43,3,"3",1
1420,81,27,4,18,"18",0
1421,81,37,4,19,"19",0
1422,81,25,6,15,"15",0
1423,81,24,1,22,"22",0
1424,81,18,9,12,"12",0
1425,81,11,0,23,"23",0
1426,82,21,30,7,"7",1
1427,82,22,31,5,"5",0
1428,82,4,87,1,"1",6
1429,82,14,19,11,"11",0
1430,82,17,22,10,"10",0
1431,82,31,34,4,"4",1
1432,82,32,4,20,"20",0
1433,82,8,51,2,"2",3
1434,82,15,31,6,"6",0
1435,82,13,8,13,"13",0
1436,82,23,26,8,"8",0
1437,82,35,6,16,"16",0
1438,82,39,5,17,"17",0
1439,82,33,6,14,"14",0
1440,82,40,3,21,"21",0
1441,82,2,25,9,"9",0
1442,82,30,47,3,"3",1
1443,82,27,4,18,"18",0
1444,82,37,4,19,"19",0
1445,82,25,6,15,"15",0
1446,82,24,1,22,"22",0
1447,82,18,15,12,"12",0
1448,82,11,0,23,"23",0
1449,82,38,0,24,"24",0
1450,83,21,30,8,"8",1
1451,83,22,31,7,"7",0
1452,83,4,87,1,"1",6
1453,83,14,19,12,"12",0
1454,83,17,24,10,"10",0
1455,83,31,34,5,"5",1
1456,83,32,4,20,"20",0
1457,83,8,61,2,"2",4
1458,83,15,36,4,"4",0
1459,83,13,8,13,"13",0
1460,83,23,32,6,"6",0
1461,83,35,6,16,"16",0
1462,83,39,5,17,"17",0
1463,83,33,6,14,"14",0
1464,83,40,3,21,"21",0
1465,83,2,28,9,"9",0
1466,83,30,55,3,"3",1
1467,83,27,4,18,"18",0
1468,83,37,4,19,"19",0
1469,83,25,6,15,"15",0
1470,83,24,1,22,"22",0
1471,83,18,19,11,"11",0
1472,83,11,1,23,"23",0
1473,83,38,0,24,"24",0
1474,84,21,35,6,"6",1
1475,84,22,31,8,"8",0
1476,84,4,95,1,"1",6
1477,84,14,21,12,"12",0
1478,84,17,24,10,"10",0
1479,84,31,40,4,"4",1
1480,84,32,5,18,"18",0
1481,84,8,71,2,"2",5
1482,84,15,39,5,"5",0
1483,84,13,8,13,"13",0
1484,84,23,32,7,"7",0
1485,84,35,6,16,"16",0
1486,84,39,5,17,"17",0
1487,84,33,6,14,"14",0
1488,84,40,3,21,"21",0
1489,84,2,28,9,"9",0
1490,84,30,55,3,"3",1
1491,84,27,4,19,"19",0
1492,84,37,4,20,"20",0
1493,84,25,6,15,"15",0
1494,84,24,1,23,"23",0
1495,84,18,23,11,"11",0
1496,84,11,1,22,"22",0
1497,84,38,0,24,"24",0
1498,85,21,41,6,"6",1
1499,85,22,31,8,"8",0
1500,85,4,103,1,"1",6
1501,85,14,21,12,"12",0
1502,85,17,24,11,"11",0
1503,85,31,50,4,"4",2
1504,85,32,5,18,"18",0
1505,85,8,76,2,"2",5
1506,85,15,43,5,"5",0
1507,85,13,8,13,"13",0
1508,85,23,35,7,"7",0
1509,85,35,6,16,"16",0
1510,85,39,5,17,"17",0
1511,85,33,6,14,"14",0
1512,85,40,3,21,"21",0
1513,85,2,28,9,"9",0
1514,85,30,55,3,"3",1
1515,85,27,4,19,"19",0
1516,85,37,4,20,"20",0
1517,85,25,6,15,"15",0
1518,85,24,1,24,"24",0
1519,85,18,24,10,"10",0
1520,85,11,1,23,"23",0
1521,85,38,0,25,"25",0
1522,85,42,2,22,"22",0
1523,86,21,41,6,"6",1
1524,86,22,35,8,"8",0
1525,86,4,111,1,"1",6
1526,86,14,21,12,"12",0
1527,86,17,29,10,"10",0
1528,86,31,50,4,"4",2
1529,86,32,5,18,"18",0
1530,86,8,86,2,"2",6
1531,86,15,43,5,"5",0
1532,86,13,8,14,"14",0
1533,86,23,37,7,"7",0
1534,86,35,9,13,"13",0
1535,86,39,5,17,"17",0
1536,86,33,7,15,"15",0
1537,86,40,3,21,"21",0
1538,86,2,28,11,"11",0
1539,86,30,55,3,"3",1
1540,86,27,4,19,"19",0
1541,86,37,4,20,"20",0
1542,86,25,6,16,"16",0
1543,86,24,1,24,"24",0
1544,86,18,30,9,"9",0
1545,86,11,1,23,"23",0
1546,86,38,0,25,"25",0
1547,86,42,2,22,"22",0
1548,87,21,45,5,"5",1
1549,87,22,38,7,"7",0
1550,87,4,117,1,"1",6
1551,87,14,21,12,"12",0
1552,87,17,29,10,"10",0
1553,87,31,60,3,"3",3
1554,87,32,5,18,"18",0
1555,87,8,94,2,"2",6
1556,87,15,43,6,"6",0
1557,87,13,8,14,"14",0
1558,87,23,38,8,"8",0
1559,87,35,9,13,"13",0
1560,87,39,5,17,"17",0
1561,87,33,7,15,"15",0
1562,87,40,3,21,"21",0
1563,87,2,28,11,"11",0
1564,87,30,60,4,"4",1
1565,87,27,4,19,"19",0
1566,87,37,4,20,"20",0
1567,87,25,6,16,"16",0
1568,87,24,1,24,"24",0
1569,87,18,32,9,"9",0
1570,87,11,1,23,"23",0
1571,87,38,0,25,"25",0
1572,87,42,2,22,"22",0
1573,88,21,53,5,"5",1
1574,88,22,38,8,"8",0
1575,88,4,123,1,"1",6
1576,88,14,24,12,"12",0
1577,88,17,34,10,"10",0
1578,88,31,60,4,"4",3
1579,88,32,5,18,"18",0
1580,88,8,104,2,"2",7
1581,88,15,43,6,"6",0
1582,88,13,8,14,"14",0
1583,88,23,39,7,"7",0
1584,88,35,9,13,"13",0
1585,88,39,5,17,"17",0
1586,88,33,7,15,"15",0
1587,88,40,3,21,"21",0
1588,88,2,28,11,"11",0
1589,88,30,62,3,"3",1
1590,88,27,4,19,"19",0
1591,88,37,4,20,"20",0
1592,88,25,6,16,"16",0
1593,88,24,1,24,"24",0
1594,88,18,36,9,"9",0
1595,88,11,1,23,"23",0
1596,88,38,0,25,"25",0
1597,88,42,2,22,"22",0
1598,89,21,58,5,"5",1
1599,89,22,38,8,"8",0
1600,89,4,133,1,"1",7
1601,89,14,24,12,"12",0
1602,89,17,36,10,"10",0
1603,89,31,60,4,"4",3
1604,89,32,9,15,"15",0
1605,89,8,112,2,"2",7
1606,89,15,43,7,"7",0
1607,89,13,11,13,"13",0
1608,89,23,45,6,"6",0
1609,89,35,9,14,"14",0
1610,89,39,5,18,"18",0
1611,89,33,7,16,"16",0
1612,89,40,3,21,"21",0
1613,89,2,28,11,"11",0
1614,89,30,62,3,"3",1
1615,89,27,4,19,"19",0
1616,89,37,4,20,"20",0
1617,89,25,6,17,"17",0
1618,89,24,1,24,"24",0
1619,89,18,37,9,"9",0
1620,89,11,1,23,"23",0
1621,89,38,0,25,"25",0
1622,89,42,2,22,"22",0
12435,90,45,0,14,"14",0
12434,90,44,0,13,"13",0
12433,90,43,0,12,"12",0
12432,90,32,0,11,"11",0
12431,90,21,0,10,"10",0
12430,90,11,0,9,"9",0
12429,90,14,1,8,"8",0
12428,90,15,2,7,"7",0
12427,90,18,3,6,"6",0
12426,90,31,4,5,"5",0
12425,90,23,5,4,"4",0
12424,90,4,6,3,"3",0
12423,90,22,8,2,"2",0
12422,90,30,10,1,"1",1
12452,91,47,0,17,"17",0
12451,91,46,0,16,"16",0
12450,91,13,1,9,"9",0
12449,91,45,0,15,"15",0
12448,91,44,0,14,"14",0
12447,91,43,0,10,"10",0
12446,91,32,0,13,"13",0
12445,91,21,0,12,"12",0
12444,91,11,0,11,"11",0
12443,91,14,4,8,"8",0
12442,91,15,6,6,"6",0
12441,91,18,9,4,"4",0
12440,91,31,12,3,"3",0
12439,91,23,5,7,"7",0
12438,91,4,8,5,"5",0
12437,91,22,13,2,"2",0
12436,91,30,20,1,"1",2
12471,92,2,0,18,"18",0
12470,92,17,1,11,"11",0
12469,92,47,0,19,"19",0
12468,92,46,0,17,"17",0
12467,92,13,1,10,"10",0
12466,92,45,0,16,"16",0
12465,92,44,0,13,"13",0
12464,92,43,0,12,"12",0
12463,92,32,0,15,"15",0
12462,92,21,0,14,"14",0
12461,92,11,4,8,"8",0
12460,92,14,4,9,"9",0
12459,92,15,11,6,"6",0
12458,92,18,15,3,"3",0
12457,92,31,12,4,"4",0
12456,92,23,7,7,"7",0
12455,92,4,11,5,"5",0
12454,92,22,21,2,"2",0
12453,92,30,30,1,"1",3
12491,93,8,1,12,"12",0
12490,93,2,0,20,"20",0
12489,93,17,1,11,"11",0
12488,93,47,0,19,"19",0
12487,93,46,0,18,"18",0
12486,93,13,1,10,"10",0
12485,93,45,0,17,"17",0
12484,93,44,0,15,"15",0
12483,93,43,0,14,"14",0
12482,93,32,0,16,"16",0
12481,93,21,0,13,"13",0
12480,93,11,4,8,"8",0
12479,93,14,4,9,"9",0
12478,93,15,15,6,"6",0
12477,93,18,23,3,"3",0
12476,93,31,18,4,"4",0
12475,93,23,9,7,"7",0
12474,93,4,16,5,"5",0
12473,93,22,24,2,"2",0
12472,93,30,40,1,"1",4
12511,94,8,1,12,"12",0
12510,94,2,0,20,"20",0
12509,94,17,1,13,"13",0
12508,94,47,0,19,"19",0
12507,94,46,0,18,"18",0
12506,94,13,1,11,"11",0
12505,94,45,0,17,"17",0
12504,94,44,0,15,"15",0
12503,94,43,0,14,"14",0
12502,94,32,0,16,"16",0
12501,94,21,2,10,"10",0
12500,94,11,8,8,"8",0
12499,94,14,4,9,"9",0
12498,94,15,21,5,"5",0
12497,94,18,24,3,"3",0
12496,94,31,18,6,"6",0
12495,94,23,12,7,"7",0
12494,94,4,21,4,"4",0
12493,94,22,32,2,"2",0
12492,94,30,50,1,"1",5
12531,95,8,1,15,"15",0
12530,95,2,2,13,"13",0
12529,95,17,1,16,"16",0
12528,95,47,0,17,"17",0
12527,95,46,0,20,"20",0
12526,95,13,5,9,"9",0
12525,95,45,0,19,"19",0
12524,95,44,1,14,"14",0
12523,95,43,3,11,"11",0
12522,95,32,0,18,"18",0
12521,95,21,2,12,"12",0
12520,95,11,8,8,"8",0
12519,95,14,4,10,"10",0
12518,95,15,31,4,"4",1
12517,95,18,32,3,"3",0
12516,95,31,23,5,"5",0
12515,95,23,12,7,"7",0
12514,95,4,21,6,"6",0
12513,95,22,38,2,"2",0
12512,95,30,50,1,"1",5
12551,96,8,1,16,"16",0
12550,96,2,2,14,"14",0
12549,96,17,3,13,"13",0
12548,96,47,0,17,"17",0
12547,96,46,0,20,"20",0
12546,96,13,5,9,"9",0
12545,96,45,0,19,"19",0
12544,96,44,1,15,"15",0
12543,96,43,3,12,"12",0
12542,96,32,0,18,"18",0
12541,96,21,5,10,"10",0
12540,96,11,8,8,"8",0
12539,96,14,4,11,"11",0
12538,96,15,36,4,"4",1
12537,96,18,38,3,"3",0
12536,96,31,24,6,"6",0
12535,96,23,12,7,"7",0
12534,96,4,25,5,"5",0
12533,96,22,46,2,"2",0
12532,96,30,60,1,"1",6
12572,97,10,2,16,"16",0
12571,97,8,5,12,"12",0
12570,97,2,3,14,"14",0
12569,97,17,3,15,"15",0
12568,97,47,0,19,"19",0
12567,97,46,0,21,"21",0
12566,97,13,5,11,"11",0
12565,97,45,0,20,"20",0
12564,97,44,1,17,"17",0
12563,97,43,3,13,"13",0
12562,97,32,0,18,"18",0
12561,97,21,10,8,"8",0
12560,97,11,8,9,"9",0
12559,97,14,7,10,"10",0
12558,97,15,36,4,"4",1
12557,97,18,44,3,"3",0
12556,97,31,24,6,"6",0
12555,97,23,12,7,"7",0
12554,97,4,25,5,"5",0
12553,97,22,54,2,"2",0
12552,97,30,70,1,"1",7
12593,98,10,2,17,"17",0
12592,98,8,8,11,"11",0
12591,98,2,3,15,"15",0
12590,98,17,3,16,"16",0
12589,98,47,1,18,"18",0
12588,98,46,0,21,"21",0
12587,98,13,5,12,"12",0
12586,98,45,0,20,"20",0
12585,98,44,5,13,"13",0
12584,98,43,3,14,"14",0
12583,98,32,0,19,"19",0
12582,98,21,10,9,"9",0
12581,98,11,14,7,"7",0
12580,98,14,9,10,"10",0
12579,98,15,41,4,"4",1
12578,98,18,44,3,"3",0
12577,98,31,24,6,"6",0
12576,98,23,12,8,"8",0
12575,98,4,25,5,"5",0
12574,98,22,62,2,"2",0
12573,98,30,80,1,"1",8
12615,99,48,0,20,"20",0
12614,99,10,2,17,"17",0
12613,99,8,10,11,"11",0
12612,99,2,3,16,"16",0
12611,99,17,3,15,"15",0
12610,99,47,1,18,"18",0
12609,99,46,0,22,"22",0
12608,99,13,5,12,"12",0
12607,99,45,0,21,"21",0
12606,99,44,5,13,"13",0
12605,99,43,3,14,"14",0
12604,99,32,0,19,"19",0
12603,99,21,10,10,"10",0
12602,99,11,14,7,"7",0
12601,99,14,12,9,"9",0
12600,99,15,46,4,"4",1
12599,99,18,48,3,"3",0
12598,99,31,25,6,"6",0
12597,99,23,12,8,"8",0
12596,99,4,33,5,"5",0
12595,99,22,68,2,"2",0
12594,99,30,90,1,"1",9
12637,100,48,0,20,"20",0
12636,100,10,2,17,"17",0
12635,100,8,18,7,"7",0
12634,100,2,3,16,"16",0
12633,100,17,4,14,"14",0
12632,100,47,1,18,"18",0
12631,100,46,0,22,"22",0
12630,100,13,5,12,"12",0
12629,100,45,0,21,"21",0
12628,100,44,5,13,"13",0
12627,100,43,3,15,"15",0
12626,100,32,0,19,"19",0
12625,100,21,13,10,"10",0
12624,100,11,14,8,"8",0
12623,100,14,14,9,"9",0
12622,100,15,46,4,"4",1
12621,100,18,53,3,"3",0
12620,100,31,29,6,"6",0
12619,100,23,12,11,"11",0
12618,100,4,33,5,"5",0
12617,100,22,74,2,"2",0
12616,100,30,100,1,"1",10
12660,101,42,2,18,"18",0
12659,101,48,0,21,"21",0
12658,101,10,2,17,"17",0
12657,101,8,18,8,"8",0
12656,101,2,3,16,"16",0
12655,101,17,7,12,"12",0
12654,101,47,1,19,"19",0
12653,101,46,0,23,"23",0
12652,101,13,5,13,"13",0
12651,101,45,0,22,"22",0
12650,101,44,5,14,"14",0
12649,101,43,3,15,"15",0
12648,101,32,0,20,"20",0
12647,101,21,13,10,"10",0
12646,101,11,15,9,"9",0
12645,101,14,19,7,"7",0
12644,101,15,46,4,"4",1
