name,x,y,dist2HW,cc
Rodrigo Amadeu,9.923873645660352,0.8580165572940442,2,69359
Luis Ferrao,4.5499167482567024,1.1518359297922274,3,81002
Catherine Cellon,4.557575910106536,0.8085920425594896,3,81002
Leticia Lara,4.608921925974023,0.45222367377489886,3,81002
Marcio Resende,4.589122405493845,0.5569214712167981,3,81002
Ivone Oliveira,4.57345915174607,0.6668199857480003,3,81002
Patricio Munoz,4.550273860871071,0.9833833014550339,3,81002
Augusto Garcia,8.757078840995389,2.089119489478921,2,65591
Alex Stringer,9.698647172602808,4.395591645652763,3,79598
Marek Gagolewski,5.813533624214402,-2.0819170542688377,3,81888
Anna Cena,6.148290441549095,-2.5579751305432015,3,84745
Dai Feng,9.766497139620123,1.829355605388951,2,69102
Jialin Xu,7.067914019128218,-5.816893956481748,6,118683.00000000001
Jason Liao,6.821701890523384,-4.571704834835279,5,103266
Kevin Wright,7.519335440989681,1.6364568466035783,2,55188
Rodney Edmondson,4.598510864208936,0.07374274020611761,3,81531
Hans-Peter Piepho,6.564142683425502,0.6157224000169834,2,66226
Muhammad Yaseen,4.422341096750141,0.9797420962032344,3,81352
Moritz Marbach,9.031747711020632,0.9866547312626426,1,60823.00000000001
Max Kuhn,8.07116095585482,1.2002529723245239,1,50406
Qiushi Yan,9.147411073063017,0.7051271154317169,2,61601
Steven Pawley,9.274248245501637,0.9694095703991786,2,62590
Posit Software,8.184951366053635,0.6201410784728666,1,49553
Marc Kery,5.214261010234999,0.6895090262131428,3,72823
Andy Royle,5.5644234897116025,0.6607837590012358,3,71457
Mike Meredith,6.153578313033021,1.351830110003319,2,63841.99999999999
Ken Kellner,5.051192281315282,0.6020012688051194,3,75023
Urs Breitenmoser,4.589107382761717,1.5609354228516266,3,78066
Richard Chandler,5.560810359698464,0.6899475720029112,3,71457
Bob Dorazio,4.629518333203238,1.8306777275512178,3,78066
Evan Grant,4.569276250292119,1.3186096044719946,3,78066
John-Andren Henden,4.564504820524894,1.2010200235582553,3,78066
Roland Kays,4.598115729657714,1.6310591877362126,3,78066
David King,5.748566095247381,1.7868027048584008,3,70157
Xavier Lambin,4.562896933989348,1.159496051329053,3,78066
Jeremy Mizel,4.618714050880348,1.7703635185936428,3,78066
Anja Molinari-Jobin,4.661182940224353,1.95179707785887,3,78066
Rene-Jean Monneret,4.608450025333974,1.7009885054545986,3,78066
Arielle Parsons,4.5714827959875475,1.3537854947588226,3,78066
Rene Ruffinoni,4.651711753548575,1.9185160883603314,3,78066
Michael Schaub,6.155695631140763,1.4518394677239073,2,64126.00000000001
Rahel Solmann,4.6360015960159835,1.85936603215009,3,78066
Nicolas Strebel,4.623731112010723,1.8014003571643307,3,78066
Chris Sutherland,4.603103494550153,1.6660747943773093,3,78066
Mathias Tobler,4.570773397404424,1.4271464764524147,3,78065
Gesa Von Hirschheydt,4.574384356868148,1.3885814175182236,3,78066
Fridolin Zimmermann,4.585249550031553,1.5261848283933515,3,78066
Butterfly Conservation,4.593430505491658,1.5958994575210432,3,78066
Dutch Centre For Field Ornithology Sovon,4.566772486751711,1.242158642029211,3,78066
Groupe Pelerin Jura,4.567869220973587,1.2821926195372164,3,78066
Hubbard Brook Ecosystem Study,4.581905640119477,1.4915850415566585,3,78066
Joint Nature Conservation Committee Jncc,4.579825683408655,1.456755269247657,3,78066
North Carolina Museum Of Natural Sciences,4.614020791093302,1.7357012422917397,3,78066
Progetto Lince Italia,4.643274732296178,1.888232842896085,3,78066
Derek Corcoran,4.55426107489597,2.188316385983959,3,79245
Sooahn Shin,6.002164110850642,-1.3957869775480218,3,78335
Zhichao Jiang,5.7507790787245305,-1.156321630129233,3,78334
Kosuke Imai,7.141105411281265,0.21580138622616285,2,62919
Nicolas Frerebeau,8.627395123746208,-0.7205440386002758,2,66475
Joe Roe,10.272183324257139,-2.0793261673887034,3,81891
Brice Lebrun,8.57492007422829,-0.7457895133108497,2,66475
Diego Valle-Jones,10.135572882588635,-0.16311691859497562,2,69530
Laurent Coron,7.935140246672092,7.2435787329499295,5,108527
Olivier Delaigue,7.084161029760885,5.912790573666718,4,93128
Guillaume Thirel,7.223934876634123,5.936790378639065,4,93128
David Dorchies,6.5017294230211595,7.081391677912997,5,108525
Charles Perrin,6.372135007043459,7.044621737779518,5,108527
Claude Michel,7.709610445091948,7.242358724233652,5,108527
Vazken Andreassian,7.822032845336399,7.244144041194456,5,108527
Francois Bourgin,7.471077138036252,7.231431619745176,5,108527
Pierre Brigode,7.601318233749534,7.238714022334079,5,108525
Nicolas Le Moine,6.613997043541202,7.109751804108528,5,108524
Thibaut Mathevet,6.781208809278853,7.139808779549414,5,108527
Safouane Mouelhi,6.92064038541097,7.165329659139167,5,108527
Ludovic Oudin,7.3493817080483845,7.221256675025916,5,108527
Raji Pushpalatha,7.19616800511936,7.205189304486552,5,108527
Audrey Valery,7.064558169474479,7.187402406451509,5,108527
Benoit Genot,8.510679127710354,7.208524985979447,5,108542
Guilherme Mendoza Guimaraes,8.242428536542636,7.231640610891865,5,108542
Gaia Piazzi,7.787220989521882,5.962044730917376,4,93148
Maxime Logez,6.866607804905685,4.299674224131428,3,77753
Piotr Janus,12.024916610123286,-2.2530911956130226,4,97695
Jonathan Callahan,6.973268521713061,0.8849922219242213,2,60341
Spencer Pease,5.193566297710351,0.4568890320656518,3,75516
Hans Martin,6.38047696344287,0.5350078668002362,2,65499
Rex Thompson,5.305559932193449,0.031555448430724733,3,75518
Dmitry Shkolnik,9.512332876677556,0.7010626440690386,2,65958
Mine Cetinkaya-Rundel,8.31605962079226,-0.7854598087910988,2,65867
Jason Vander Heiden,8.460483344705812,-3.0428757439160985,3,84713
Susanna Marquez,8.52770269596815,-3.031303293053152,3,84715
Scott Christley,8.725274725112765,-2.9742804524019193,3,84731
Katharina Imkeller,8.549738855437855,-2.9990724027430615,3,84731
Ulrik Stervbo,7.6064386320299215,-1.1586218255011418,2,69335
Sevvandi Kandanaarachchi,9.477108732446903,1.668152726565754,2,67244
Hiroshi Akima,8.35423303737131,2.815308517768567,2,64140
Albrecht Gebhardt,7.548508508689707,1.4816302536169363,2,55709.99999999999
Thomas Petzold,8.418158481574757,2.783147083722338,2,64140
Martin Maechler,8.11480640482547,1.8495618957542588,1,48933
Ravi Varadhan,9.10017546008055,2.7799521389115727,2,65451.99999999999
Namita Gupta,9.387850919306734,-4.21380675345112,4,100116
Nima Nouri,8.95430270236814,-4.315808366157945,4,100116
Ruoyi Jiang,9.55845292007562,-4.162152135530524,4,100122
Julian Zhou,9.14256786491342,-4.276641123613809,4,100116
Kenneth Hoehn,9.727022526399095,-4.1057832818750715,4,100120.99999999999
Daniel Gadala-Maria,8.557552758275461,-4.374623304600625,4,100117
Edel Aron,8.689523271773725,-4.3584982159626096,4,100122
Steven Kleinstein,8.446821545178151,-4.3841355477296675,4,100114
Ivan Krylov,7.414213777464959,1.3930310756815185,2,57062.00000000001
Timur Labutin,5.807274683937311,2.47529675812671,3,72478
Anastasia Drozdova,5.714437893268251,2.2973951569415147,3,72478
Christian E. Galarza,11.290574219448466,5.11470766341477,4,96220
Luis Benites Sanchez,11.316321968299768,5.095281658964183,4,96229
Victor H. Lachos,10.303950949736572,4.14731714993953,3,80823
Mark Pletscher,7.428836447993134,3.09908769606715,2,66243
Onno Kleen,9.88338499995994,4.513269429410465,3,82227
Mohamed El Fodil Ihaddaden,9.06012899042149,0.712379927619462,2,61535.99999999999
Mark Padgham,7.65567121544203,0.38777223600340033,1,54957.99999999999
Paul Galpern,5.292680610770162,2.4232824639977437,3,77602
Roeland Kindt,7.375221949210969,0.8683130411726021,2,59626
Mr. Sandip Garai,-0.7868751333264827,3.479347026821053,7,148772
Michal Bojanowski,8.288091027157972,0.5841655205917113,1,51788
Robin Edwards,8.989939150238678,-0.6874237248724921,2,67185
Davis Vaughan,8.267231562929933,1.234082177820489,1,55065.00000000001
Jonas Moss,3.365992086412515,1.1672473612872996,4,90787
Andre Rehage,2.234632110438001,3.4922158132637295,5,109948
Sonja Kuhnt,3.732390318082673,3.565243401900119,4,94531
Gregor Gorjanc,7.8489123607137685,1.9074671284652824,2,57719
Jana Obsteter,8.474030558054073,3.8129528541346485,3,73111
Thiago De Paula Oliveira,7.420146381794009,3.8028530126485123,3,73072
Chris Gaynor,7.816765234290822,3.862147721247512,3,73067
John Hickey,8.896932026277712,3.684368039969342,3,73115
Daniel Money,9.046142730452079,3.619106116419873,3,73115
David Wilson,8.677156992009378,3.760996559118664,3,73115
Thiago Oliveira,8.564627166910528,3.7929053471234777,3,73115
Audrey Martin,8.786977147329193,3.7251239940024887,3,73115
Adel Mohammadpour,7.588878411458141,6.321464517711663,4,96556
Saralees Nadarajah,6.829608381606894,4.754323217590165,3,81140
Matt Dancho,9.5292572983388375,0.6841254510393036,2,66242
Ian Meneghel Danilevicz,11.96425915546863,3.797408484172003,4,92445
Valderio A. Reisen,12.147925808849296,3.4913982143717606,4,92446
Sanford Weisberg,7.48118822358468,1.471866678176668,2,57051
Katharine M. Mullen,8.583083112035753,2.135292858104188,2,62467
Ian Lyttle,8.40967415634509,0.6742668628163028,1,54531
Haley Jeppson,9.159759313787951,0.9882367021008633,1,60927
Alicia Schep,8.630798325061884,-0.05065730799352342,2,61676
Jake Vanderplas,10.179519064557494,0.11616767513224992,2,69488
Brian Granger,10.208014278664754,0.20450216513693928,2,69488
Etienne Bacher,8.04147220565629,-0.5088302151021555,2,65198.99999999999
Lifeng Lin,3.6702705373816644,-1.3336473533597195,4,93277
Kristine J. Rosenberger,4.402392435711971,-2.3564049172644417,4,93840
Linyu Shi,4.261339497582359,-2.201335981866109,4,93840
Yipeng Wang,3.9371246885162035,-1.798472515956789,4,93840
Haitao Chu,5.180845938191791,-1.0117984609316366,3,78431
Julian Karch,7.591078125018169,3.3133337677752404,2,69296
Al-Ahmadgaid B. Asaad,10.084668204576868,0.4498061797622814,2,70646
Arnold R. Salvacion,7.252308143624416,-2.977514780572842,3,86062
Bui Tan Yen,7.982436643762814,-3.059440441122318,3,86062
Shixiang Chen,4.25623506965777,1.174182095150618,3,83066
Justin Huang,4.259772528630834,1.3487804811041582,3,83066
Benjamin Jochem,4.263990870028724,1.4306627950253321,3,83066
Shiqian Ma,4.259325759729411,1.0016391718826825,3,83066
Haichuan Xu,4.257128535993342,1.2615082638686896,3,83066
Lingzhou Xue,4.38596265330063,0.37493950994535047,3,82398
Zhong Zheng,4.257058487050233,1.087490170617704,3,83066
Hui Zou,6.148393397075645,1.4651422319472927,2,67931
Han Chen,6.495317939421081,1.9954408655717244,2,64058
Wanyanhan Jiang,5.246611505470152,3.4310080019627036,3,79475
Gregoire Vincent,2.5126481201388464,3.450591264824469,5,105675
Julien Heurtebize,2.438348087609959,3.2751896675329055,5,105675
Philippe Verley,3.687534179333341,2.7824204321354244,4,90259
Thomas Lin Pedersen,7.826832352142989,0.6889648518298032,1,56722
Jordan Peck,7.715275507530091,-1.4362445540525512,2,72139
Scott Maxwell,9.998054043817824,-2.3433563755374007,3,83913
Harold Delaney,10.36933493184853,-2.082240442351999,3,83913
Ken Kelley,8.76412257228516,-0.6434790213461923,2,68497
James Honaker,8.340648693639041,-3.0993709770810383,3,85138
Gary King,6.6266261294953415,-1.754785400522168,3,76993
Matthew Blackwell,7.6812962748860825,-1.3586620683802264,2,70255
Dmitriy Bolotov,5.139343691607611,1.6675032228755702,3,74128
Peter Hoff,8.668500808861452,-3.8059695341877933,4,93032
Bailey Fosdick,8.88662594460278,-3.669721989309365,4,93651
Alex Volfovsky,8.782171787970501,-4.82734233239872,5,106339.00000000001
Yanjun He,8.459120845489718,-4.865649234747292,5,106339.00000000001
Housen Chu,11.860317375243142,1.4479305988993263,3,83109
Koen Hufkens,9.865207897577402,1.29725395405957,2,67692
Philip Waggoner,7.693547937001431,-0.3976180675993473,2,65424
Dmytro Perepolkin,8.679783375566544,0.4651234235893092,1,56877
Rstudio,8.194176280870574,0.8625992828987138,1,51575
Abdisalam Hassan Muse,14.532472706936648,3.2096402495588046,5,118591.00000000001
Samuel Mwalili,14.590716481576536,3.008569911940824,5,118591.00000000001
Oscar Ngesa,14.636379201138492,2.8327969308688155,5,118591.00000000001
Christophe Chesneau,13.519792060129602,2.5815220801639773,4,103176.00000000001
Adam Elder,8.003770772750887,4.661636761178716,3,78311
Marco Carone,7.21727200108516,4.460416423713358,3,77295
Alex Luedtke,8.280854305991667,6.007890485733543,4,92703
Michal Burdukiewicz,6.221597880510195,2.241573427659927,3,67601
Katarzyna Sidorczuk,6.328773242913858,4.036966550576211,3,77313
Filip Pietluch,6.188578950508917,3.9668460244226953,3,77443
Dominik Rafacz,7.205075401632595,2.5982642698994822,2,63173.99999999999
Stefan Roediger,5.967905749354096,2.938354748293843,3,72170
Jaroslaw Chilimoniuk,6.009691336133909,3.7291944358117184,3,77072
Legana Fingerhut,5.865647378317317,-1.941108914351204,4,82039
Ira Cooke,5.549396145778621,-1.6855391085197204,4,82039
Jinlong Zhang,5.716422633893206,-1.8346173145207434,4,82037
Nan Xiao,6.984458374060479,-0.39625073919739473,3,66626
Johannes Signer,5.045011329128429,0.34876829286544037,3,76301
Brian Smith,6.464753397955839,-0.51671426513387,2,71188
Bjoern Reineking,5.072889340739194,0.20504700135932266,3,76299
Ulrike Schlaegel,5.030455502896008,0.42131036153409795,3,76301
John Fieberg,5.0632936596385125,0.26981779284768775,3,76301
Josh O'brien,7.0729627687558745,0.8404749914761367,2,61242
Bernardo Niebuhr,5.104714303451815,0.12223055868725693,3,76301
Alec Robitaille,5.0185280236781065,0.4903759200063514,3,76301
Scott Lapoint,5.0067212161416705,0.5673477413533038,3,76301
Piotr Sobczyk,6.570997151758415,4.102964996599507,3,76855
Patrick Mair,6.405812752284869,1.2161570517006037,2,64396
Jan De Leeuw,5.951466475399013,1.9297747427373877,3,66912
Scott Chamberlain,7.642651933527958,0.4246675356827062,1,52818
Hadley Wickham,8.269551746967112,1.0131935309856543,0,45976
Winston Chang,7.994743459033976,0.8502631396361194,1,52780
Bob Rudis,8.215577660932375,0.3320941500063021,1,54710
Bryce Mecum,7.992006520986058,0.16127308644046287,1,58313
Mauricio Vargas,8.294412590690111,0.33604795424701267,1,57710
Gavin L. Simpson,7.640389775054366,1.2637149251061264,2,57428
Jari Oksanen,7.610510524078415,0.9633288606728534,2,55922
Alexander Rossell Hayes,8.056913110523476,0.9852597385772244,1,57558
Jaroslav Myslivec,9.304463263326497,5.761809428396663,4,92635
Adam Black,6.9588598942960695,-3.0549266138606916,4,87331
Marc A. Suchard,6.03375323204419,-0.38350234899400076,3,72122
Josh Pasek,7.632540631314183,3.085708304084469,2,66691
David Hugh-Jones,8.228444633904122,0.5528105093471534,1,52305
Chun Fung Kwok,4.849552452296474,-2.6894199805371786,4,94877
Davis Mccarthy,6.059450278411098,-1.5815768435990805,3,79462
Yihui Xie,8.114615281670702,0.43227514134852035,1,50284
Christian Mueller,8.88125221838615,0.9948453870549591,2,62830
Lijia Yu,8.548432084972958,-0.5877467606802746,2,65335.99999999999
Weicheng Zhu,8.537372490065499,0.5507488105574674,1,55261
Toby Hocking,8.015336062781763,1.1816381942556455,1,55296
Nicholas Lewin-Koh,7.666297156392942,1.181895074604797,1,55339.99999999999
Randall Prium,8.678650297649858,1.3269889518176412,1,58261
Susan Vanderplas,8.380715599531612,0.88169371887667225,1,56321.99999999999
Carson Sievert,8.115800357734232,0.8174325408976982,1,53375.00000000001
Kevin Ferris,8.690690823287614,1.33832637235305,1,58261
Jun Cai,8.518368707151001,1.0352207324644005,1,56953
Faizan Khan,8.65176897671476,1.3235183373870083,1,58261
Vivek Kumar,8.61810239431833,1.324044721293788,1,58261
Himanshu Singh,8.660863148318375,1.3437359467499357,1,58261
Yufan Fei,8.633439736778923,1.338456667706032,1,58261
Kyra Swanson,3.1019851166324997,1.9836846310360878,4,93482
Dario Azzimonti,7.454800219649994,5.595785656974492,4,89119
Philipp Angerer,8.263643811140815,-0.2259698258378409,2,63034.00000000001
Alex Wolf,10.100158932984462,1.1968455208840274,2,69502
Isaac Virshup,10.09037588210305,1.2683039427459006,2,69502
Sergei Rybakov,10.095612325972684,1.2295189205247905,2,69502
Robrecht Cannoodt,8.140021028920076,0.9237607788495124,1,54236.00000000001
Karolis Koncevicius,8.37963900162698,0.9083909160036213,1,59014
Mihai Valcu,8.071603990123977,-2.6171247041800316,3,80569
Philip Pallmann,9.434864578278615,3.030222818764444,2,69243
Alex Fisch,4.146976882091287,1.8077107828650523,3,85533
Daniel Grose,7.943366479280987,2.9907971718744806,2,70240
Lawrence Bardwell,4.129366766864813,1.6975974481039795,3,85531
Idris Eckley,4.20389705546458,0.2834643088693709,3,85175
Paul Fearnhead,8.933533590653047,2.6544665712056226,2,70278
Philip Agnew,12.163926005881576,-3.6289521919031493,5,111307.00000000001
Jimmy Lopez,11.445293654029104,-2.5993346178229397,4,95890
Paul J. Northrop,7.67934439852721,4.523437668902757,3,76881
Veronique Bachelier,9.245045773043012,0.9215147169033109,2,63543.99999999999
Frederic Breant,10.681832609340999,-0.5369893336899823,3,75607
Victor Perrier,8.538973896746587,0.02499359149014077,2,62868
Baptiste Seguinot,10.597977246210021,-0.6799794252348645,3,75608
Benoit Thieurmel,9.107638208401314,0.5482490729050291,2,62725.99999999999
Titouan Robert,9.129576316115113,0.6322955120198993,2,63073.00000000001
Jalal-Edine Zawam,9.24823146220697,0.8623162335209231,2,63542.00000000001
Etienne Sanchez,10.550766744949716,-0.7488661496838257,3,75607
Janus De Bondt,10.729900377744691,-0.5501880709956979,3,76113
Assil Mansouri,10.743675142812783,-0.42655683987253273,3,75607
Francois Guillem,8.629842481124738,0.09301660419919079,2,61959.99999999999
Tatiana Vargas,10.424871526958077,-0.9198527615397806,3,75610
Clement Berthet,10.489125023389276,-0.8400395529140505,3,75610
Paul Plessiez,11.083574458555448,0.1580203541270385,3,76800
Dirk Schumacher,7.519896166682018,1.1735744344110646,2,59747
Elaine Borghi,5.249202284809688,1.1458807814528849,3,75159
Jonathan Polonsky,5.251650162665606,0.9544995894323506,3,75160
World Health Organization,5.245653575256617,0.8998763913504595,3,75157
Giovanna Gatica-Dominguez,5.261320248450557,0.8352947808036801,3,75160
Jeroen Ooms,7.689008415580933,0.914817265862098,1,50934.00000000001
Adri Van Os,6.4372121521788515,0.36012979701372055,2,66351
Simon P. Couch,9.035792359316849,0.636776788107669,1,60970.99999999999
Jay Lee,9.271516730499075,0.9418959706309404,1,61349
Dennis Irorere,9.21932115006653,1.097678196841745,1,61371.99999999999
Dirk Eddelbuettel,7.853551004010098,1.6394116307805129,1,48303.00000000001
Matthieu Lesnoff,8.386127895239579,2.0318751916871194,2,60326
Sebastian Warnholz,11.77480678979156,2.0746714096261663,3,82583
Marcus Saraiva,7.737284153918544,-1.201208136140399,2,69061
