manuscript_id,short_name,composition,composition_type,language,script_type,material,period,site,site_parent,cave,num_images,keywords,biblical_book,canon_status,bible_section,testament,content_category
4Q369,4Q Prayer of Enosh (Possibly: Prayer of Enosh a or Prayer Concerning God and Israel?),Prayer of Enosh,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,24,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q370,4Q AdmonFlood,Admonition Based on the Flood,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q371,4Q Narrative and Poetic Composition,Narrative and Poetic Composition,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,37,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q372,4Q Narrative and Poetic Composition,Narrative and Poetic Composition,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,67,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q373,4Q Narrative and Poetic Composition,Narrative and Poetic Composition,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q374,4Q Exodus/Conquest Tradition,Exodus/Conquest Tradition,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,41,NA,Exodus,Protocanonical,Torah,OT,Biblical
4Q375,4Q apocrMoses,apocrMoses,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q376,4Q apocrMoses(?),apocrMoses?,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q377,4Q apocrPent. B,Apocryphal Pentateuch,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,25,"Miriam
מרים",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q378,4Q apocrJosh,Apocryphon of Joshua,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,74,"milk and honey
חלב ודבש, דבש",Exodus,Protocanonical,Torah,OT,Biblical
4Q379,4Q apocrJosh,Apocryphon of Joshua b,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,57,NA,Exodus,Protocanonical,Torah,OT,Biblical
4Q380,4Q Non-Canonical Psalms A,Non-Canonical Psalms,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,26,NA,Psalms,Protocanonical,Ketuvim,OT,Biblical
4Q381,4Q Non-Canonical Psalms B,Non-Canonical Psalms,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,246,"star
כוכב",Psalms,Protocanonical,Ketuvim,OT,Biblical
4Q382,4Q papParaphrase of Kings,papParaphrase of Kings,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,316,NA,Kings,Protocanonical,Nevi'im,OT,Biblical
4Q383,4Q apocrJer A,Apocryphon of Jeremiah,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,40,NA,Jeremiah,Protocanonical,Nevi'im,OT,Biblical
4Q384,4Q pap apocrJer B(?),papApocryphon of Jeremiah,Parabiblical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,Jeremiah,Protocanonical,Nevi'im,OT,Biblical
4Q385,4Q psEzek,Pseudo-Ezekiel,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,147,NA,Ezekiel,Protocanonical,Nevi'im,OT,Biblical
4Q386,4Q psEzek,Pseudo-Ezekiel,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,11,"Belial
בליעל",Ezekiel,Protocanonical,Nevi'im,OT,Biblical
4Q387,4Q apocrJer,Apocryphon of Jeremiah,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,54,NA,Jeremiah,Protocanonical,Nevi'im,OT,Biblical
4Q388,4Q apocrJer C,Apocryphon of Jeremiah,Parabiblical Texts,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,49,NA,Jeremiah,Protocanonical,Nevi'im,OT,Biblical
4Q389,4Q apocrJer,Apocryphon of Jeremiah,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,60,NA,Jeremiah,Protocanonical,Nevi'im,OT,Biblical
4Q390,4Q apocrJer,Apocryphon of Jeremiah,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,29,"Belial
בליעל",Jeremiah,Protocanonical,Nevi'im,OT,Biblical
4Q391,4Q pap psEzek,papPseudo-Ezekiel,Parabiblical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,119,NA,Ezekiel,Protocanonical,Nevi'im,OT,Biblical
4Q392,4Q Works of God,Works of God,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,32,"star
כוכב",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q393,4Q Communal Confession,Communal Confession,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,29,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q394,4Q Cal. Doc. D,Calendar,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,67,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q395,4Q MMT,Miqsat Ma`ase ha-Torah,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,11,NA,MMT,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q396,4Q MMT,Miqsat Ma`ase ha-Torah,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,16,NA,MMT,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q397,4Q MMT,Miqsat Ma`ase ha-Torah,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,49,NA,MMT,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q398,4Q papMMT,papMiqsat Ma`ase ha-Torah,Sectarian Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,7,"Belial
בליעל -|- Belial
בליעל",MMT,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q399,4Q MMT,Miqsat Ma`ase ha-Torah,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,MMT,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q400,4Q Non-Canonical Psalms A,Non-Canonical Psalms,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean (period),"Qumran, Cave 4",Qumran,4,40,NA,Psalms,Protocanonical,Ketuvim,OT,Biblical
4Q401,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,84,"Melchizedek
מלכיצדק",Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q402,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,38,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q403,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,17,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q404,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,69,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q405,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,249,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q406,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,12,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q407,4Q ShirShabb,Songs of the Sabbath Sacrifice,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,8,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q408,4Q apocrMoses,Apocryphon of Moses,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,15,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q409,4Q Liturgical Work A,Liturgical Work,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q410,4Q Vision and Interpretation,Vision and Interpretation,Sapiential Texts?,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,16,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q411,4Q Sapiential Hymn,Sapiential Hymn,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q412,4Q Sapiential-Didactic Work A,Sapiential-Didactic Work,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,21,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q413,4Q Composition Concerning Divine Providence,Composition concerning Divine Providence,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q414,4Q RitPur A,Ritual of Purification,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,99,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q415,4Q Instruction,Instruction,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,92,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q416,4Q Instruction,Instruction,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,81,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q417,4Q Instruction,Instruction,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,111,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q418,,Multiple Compositions,Other,,,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,703,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q419,4Q Instruction-like Composition A,Instruction-like Composition,Sapiential Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,33,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q420,4Q Ways of Righteousness,Ways of Righteousness,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,24,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q421,4Q Ways of Righteousness,Ways of Righteousness,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,43,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q422,4Q Paraphrase of Genesis and Exodus,Paraphrase of Genesis and Exodus,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,62,NA,Genesis,Protocanonical,Torah,OT,Biblical
4Q423,4Q Instruction,Instruction,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,70,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q424,4Q Instruction-like Composition B,Instruction-like Composition,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,23,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q425,4Q Sapiential-Didactic Work B,Sapiential-Didactic Work,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,16,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q426,4Q Sapiential-Hymnic Work A,Sapiential-Hymnic Work A,Sapiential Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,35,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q427,4Q H,Hodayot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,75,NA,Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q428,4Q H,Hodayot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,169,NA,Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q429,4Q H,Hodayot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,31,"Belial
בליעל",Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q430,4Q H,Hodayot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q431,4Q H,Hodayot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q432,4Q papH,papHodayot,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,80,"Belial
בליעל",Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q433,4Q Hodayot-like Text A,Hodayot-like Text,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q434,4Q Barkhi Nafshi,Barkhi Nafshi,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,53,NA,Hymns,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q435,4Q Barkhi Nafshi,Barkhi Nafshi,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q436,4Q Barkhi Nafshi,Barkhi Nafshi,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q437,4Q Barkhi Nafshi,Barkhi Nafshi,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,43,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q438,4Q Barkhi Nafshi,Barkhi Nafshi,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q439,4Q Lament by a Leader,Lament by a Leader,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q440,4Q Hodayot-like Text C,Hodayot-like Text,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,Thanksgiving Hymns,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q441,4Q Individual Thanksgiving A,Individual Thanksgiving,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q442,4Q Individual Thanksgiving B,Individual Thanksgiving,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q443,4Q Personal Prayer,Personal Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,33,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q444,4Q Incantation,Incantation,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,18,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q445,4Q Lament A,Lament,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,2,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q446,4Q Poetic Text A,Poetic Text,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q447,4Q Poetic Text B,Poetic Text,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q448,4Q Apocr.  Psalm and Prayer,Apocryphal Psalm and Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,10,NA,Psalms,Protocanonical,Ketuvim,OT,Biblical
4Q449,4Q Prayer A,Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q450,4Q Prayer B(?),Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,6,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q451,4Q Prayer C,Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,9,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q452,4Q Prayer D(?),Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q453,4Q Lament B,Lament,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q454,4Q Prayer E(?),Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q455,4Q Didactic Work C,Didactic Work,Sapiential Texts?,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q456,4Q Halleluyah,Halleluyah,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q457,4Q Creation(?),Creation,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q458,4Q Narrative A,Narrative,Other,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,45,"star
כוכב",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q459,4Q Narrative Work Mentioning Lebanon,Narrative Work Mentioning Lebanon,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,11,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q460,4Q Narrative Work and Prayer,Narrative Work and Prayer,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,28,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q461,4Q Narrative B,Narrative,Other,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,15,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q462,4Q Narrative C,Narrative,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,21,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q463,4Q Narrative D,Narrative,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,"Belial
בליעל",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q464,4Q Exposition on the Patriarchs,Exposition on the Patriarchs,Other,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,30,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q465,4Q papText Mentioning Samson(?),papText Mentioning Samson?,Parabiblical Texts?,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q466,4Q Text Mentioning the Congregation of the Lord,Text Mentioning the Congregation of the,Other,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q467,"4Q Text Mentioning ""Light to Jacob""","Text Mentioning ""Light to Jacob""",Other,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q468,,Multiple Compositions,Unidentified Text,,,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,79,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q469,4Q Narrative I,Narrative,Poetical/Liturgical Texts?,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,30,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q470,4Q Text Mentioning Zedekiah,Text Mentioning Zedekiah,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q471,4Q War Scroll-like Text B,War Scroll-like Text,Sectarian Texts,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,35,"Belial
בליעל",War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q472,4Q Halakha C,Halakha,Legal Texts,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q473,4Q The Two Ways,The Two Ways,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q474,4Q Text Concerning Rachel and Joseph,Text Concerning Rachel and Joseph,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q475,4Q Renewed Earth,Renewed Earth,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,1,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q476,4Q Liturgical Work B,Liturgical Work,Poetical/Liturgical Texts,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,11,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q477,4Q Rebukes Reported by the Overseer,Rebukes Reported by the Overseer,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,17,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q478,4Q papFragment Mentioning Festivals,papFragment Mentioning Festivals,Other,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q479,4Q Text Mentioning Descendants of David,Text Mentioning Descendants of David,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,10,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q480,4Q Narrative F,Narrative,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q481,4Q Fragments with Red Ink,Fragments with Red Ink,Unidentified Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,47,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q482,4Q papJub(?),papJubilees?,Parabiblical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,48,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q483,4Q papGen o or papJub j?,papGenesis o or papJubilees j?,Scripture?,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q484,4Q papTJud(?),papTestament of Judah?,Parabiblical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,104,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q485,4Q papProph,papProphecy,Other,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,11,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q486,4Q papSap A(?),papSapiential Work A?,Sapiential Texts?,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,5,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q487,4Q papSap B(?),papSapiential Work B?,Sapiential Texts?,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,140,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q488,4Q papApocryphon,papApocryphon,Other,Aramaic,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q489,4Q papApocalypse,papApocalypse,Other,Aramaic,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,10,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q490,,Unidentified,Unidentified Text,Aramaic,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
