file,language,blank,comment,code,pkg_name,version
5,Markdown,217,0,643,analogsea,0.7.2
1,HTML,150,7,544,analogsea,0.7.2
1,YAML,0,4,57,analogsea,0.7.2
1,R,0,6,33,analogueExtra,0.1-1
1,Markdown,8,0,13,analogueExtra,0.1-1
139,R,360,1548,7100,analogue,0.17-3
4,C,132,271,1044,analogue,0.17-3
1,TeX,22,52,173,analogue,0.17-3
1,Markdown,9,0,31,analogue,0.17-3
16,R,620,1455,2188,analysisPipelines,1.0.0
7,HTML,259,7,1658,analysisPipelines,1.0.0
1,CSS,33,22,166,analysisPipelines,1.0.0
1,Markdown,93,0,154,analysisPipelines,1.0.0
1,Python,3,0,14,analysisPipelines,1.0.0
9,R,136,462,917,analytics,3.0
13,R,1466,691,3899,AnalyzeFMRI,1.1-20
2,Bourne Shell,402,467,3201,AnalyzeFMRI,1.1-20
8,C,720,239,2397,AnalyzeFMRI,1.1-20
4,Fortran 77,26,543,449,AnalyzeFMRI,1.1-20
1,m4,6,0,59,AnalyzeFMRI,1.1-20
1,C/C++ Header,1,0,9,AnalyzeFMRI,1.1-20
23,R,326,145,4741,AnalyzeTS,2.2
1,R,16,239,237,analyz,1.4
1,Markdown,1,0,3,analyz,1.4
15,R,91,41,1665,anapuce,2.3
6,R,230,534,679,AncestryMapper,2.0
2,HTML,33,1,335,AncestryMapper,2.0
11,R,57,295,453,anchoredDistr,1.0.3
1,HTML,26,1,203,anchoredDistr,1.0.3
67,R,842,1557,3536,anchors,3.0-8
2,TeX,268,291,2246,anchors,3.0-8
2,C,119,163,412,anchors,3.0-8
1,make,5,4,12,anchors,3.0-8
1,R,82,173,417,AnDE,1.0
4,R,4,9,150,andrews,1.0
21,R,13,10,578,anesrake,0.80
21,R,89,1263,846,anfis,0.99.1
1,HTML,44,1,430,AnglerCreelSurveySimulation,1.0.2
14,R,228,431,398,AnglerCreelSurveySimulation,1.0.2
13,R,93,417,320,angstroms,0.0.1
1,HTML,50,3,181,angstroms,0.0.1
2,Markdown,27,0,33,angstroms,0.0.1
9,R,54,1,286,aniDom,0.1.4
3,R,82,502,367,anim.plots,0.2.1
1,HTML,80,3,335,anim.plots,0.2.1
1,Markdown,1,0,3,anim.plots,0.2.1
9,R,55,22,181,animalTrack,1.0.0
2,TeX,85,268,3570,animation,2.6
79,R,164,2166,2752,animation,2.6
4,JavaScript,14,30,319,animation,2.6
7,CSS,26,37,306,animation,2.6
3,HTML,10,7,61,animation,2.6
1,Markdown,13,0,26,animation,2.6
297,R,3823,9826,21199,animint2,2019.7.3
5,JavaScript,134,373,9913,animint2,2019.7.3
1,CSS,1,16,300,animint2,2019.7.3
2,HTML,10,1,25,animint2,2019.7.3
4,R,16,363,788,anipaths,0.9.7
1,HTML,27,1,453,anipaths,0.9.7
8,R,139,737,763,anMC,0.2.1
3,C++,17,80,123,anMC,0.2.1
2,Markdown,24,0,31,anMC,0.2.1
87,C/C++ Header,4245,7438,17748,ANN2,2.3.2
14,C++,409,393,1074,ANN2,2.3.2
14,R,322,625,944,ANN2,2.3.2
1,HTML,23,0,383,ANN2,2.3.2
1,Markdown,3,0,7,ANN2,2.3.2
10,R,14,223,670,AnnotationBustR,1.2
1,HTML,51,3,272,AnnotationBustR,1.2
1,Markdown,4,0,8,AnnotationBustR,1.2
2,R,8,1,79,AnnotLists,1.2
45,R,430,45,917,AnnuityRIR,1.0-0
4,R,27,378,112,anocva,0.1.1
21,R,471,85,1436,anoint,1.4
29,R,495,908,1286,anomalize,0.1.1
2,HTML,54,2,1100,anomalize,0.1.1
2,Markdown,55,0,274,anomalize,0.1.1
6,C,259,12,454,anomaly,1.1.0
5,R,122,2,333,anomaly,1.1.0
1,C/C++ Header,21,0,42,anomaly,1.1.0
1,Markdown,2,0,6,anomaly,1.1.0
2,C,212,44,656,anominate,0.6
2,R,80,31,245,anominate,0.6
4,R,130,17,619,ANOM,0.5
1,Markdown,1,0,3,ANOM,0.5
17,R,23,1,174,ANOVA.TFNs,1.0
13,R,353,476,1762,ANOVAreplication,1.1.4
1,HTML,94,3,615,ANOVAreplication,1.1.4
1,R,5,11,4,ANOVAShiny,0.1.0
1,R,24,34,174,AntAngioCOOL,1.2
41,R,996,1418,2624,antaresEditObject,0.1.7
2,Markdown,91,0,163,antaresEditObject,0.1.7
6,INI,10,0,88,antaresEditObject,0.1.7
57,R,929,1480,3794,antaresProcessing,0.17.0
1,HTML,30,1,167,antaresProcessing,0.17.0
1,Markdown,28,0,62,antaresProcessing,0.17.0
75,R,1516,2352,5681,antaresRead,2.2.4
2,HTML,256,4,2878,antaresRead,2.2.4
77,R,1521,2500,9828,antaresViz,0.15.0
4,HTML,128,1,690,antaresViz,0.15.0
1,SVG,0,0,685,antaresViz,0.15.0
8,JavaScript,87,37,368,antaresViz,0.15.0
4,CSS,62,20,292,antaresViz,0.15.0
1,Markdown,31,0,56,antaresViz,0.15.0
1,YAML,0,0,5,antaresViz,0.15.0
21,R,131,188,902,AnthropMMD,3.0.1
1,HTML,31,1,502,AnthropMMD,3.0.1
1,CSS,0,0,176,AnthropMMD,3.0.1
2,Markdown,28,0,56,AnthropMMD,3.0.1
45,R,744,467,3189,Anthropometry,1.12
2,C,38,4,184,Anthropometry,1.12
27,R,134,513,1596,anthro,0.9.1
1,Markdown,1,0,2,anthro,0.9.1
45,R,4121,3998,7835,antitrust,0.99.11
2,TeX,4,0,128,antitrust,0.99.11
64,C,2722,3951,23294,antiword,1.3
9,C/C++ Header,170,270,3820,antiword,1.3
1,R,1,11,28,antiword,1.3
9,R,66,278,338,AntWeb,0.7
1,Markdown,20,0,52,AntWeb,0.7
1,HTML,26,1,199,anyLib,1.0.5
4,R,21,66,137,anyLib,1.0.5
22,R,178,456,1068,anytime,0.3.5
2,C++,102,145,522,anytime,0.3.5
1,Markdown,46,0,118,anytime,0.3.5
32,R,179,122,917,aods3,0.4-1.1
23,R,156,223,1282,aod,1.3.1
36,R,558,698,1624,aoos,0.5.0
6,HTML,233,6,963,aoos,0.5.0
1,R,22,0,677,Aoptbdtvc,0.0.2
8,R,147,217,384,aoristic,0.6
1,Markdown,0,0,2,aoristic,0.6
1,R,129,336,325,ApacheLogProcessor,0.2.3
1,Markdown,3,0,9,ApacheLogProcessor,0.2.3
28,R,887,803,2757,apaTables,2.0.5
1,HTML,30,1,352,apaTables,2.0.5
2,Markdown,40,0,42,apaTables,2.0.5
2,R,9,45,31,apaText,0.1.1
20,R,318,479,1660,apa,0.3.2
1,HTML,29,1,134,apa,0.3.2
1,Markdown,15,0,26,apa,0.3.2
6,R,69,63,195,APCanalysis,1.0
2,Bourne Shell,494,572,3885,apcf,0.1.3
5,C++,180,332,791,apcf,0.1.3
1,m4,51,3,378,apcf,0.1.3
11,R,62,392,277,apcf,0.1.3
1,HTML,30,1,182,apcf,0.1.3
2,C/C++ Header,35,108,99,apcf,0.1.3
2,Markdown,22,0,61,apcf,0.1.3
22,R,712,157,2354,apcluster,1.4.7
7,C++,295,41,1239,apcluster,1.4.7
1,C,37,33,310,apcluster,1.4.7
1,TeX,59,53,217,apcluster,1.4.7
3,C/C++ Header,17,11,53,apcluster,1.4.7
1,Markdown,2,0,18,apcluster,1.4.7
9,R,62,1478,2799,apc,1.3
3,R,40,91,98,apdesign,1.0.0
2,Markdown,12,0,11,apdesign,1.0.0
3,R,24,120,255,apercu,0.2.3
2,Markdown,30,0,207,apercu,0.2.3
3,HTML,426,6,3697,apexcharter,0.1.1
34,R,638,1771,1744,apexcharter,0.1.1
4,JavaScript,35,48,792,apexcharter,0.1.1
2,Markdown,35,0,109,apexcharter,0.1.1
1,YAML,0,0,5,apexcharter,0.1.1
1,HTML,27,1,848,apex,1.0.3
1,Markdown,125,0,786,apex,1.0.3
21,R,235,992,685,apex,1.0.3
127,R,1941,1969,14449,ape,5.3
34,C,1103,1745,7318,ape,5.3
3,C++,24,35,161,ape,5.3
2,C/C++ Header,20,20,129,ape,5.3
2,R,2,145,260,APFr,1.0.2
10,R,148,194,308,APfun,0.1.3
2,Markdown,17,0,26,APfun,0.1.3
22,R,94,2082,4428,aphid,1.3.3
5,C++,30,147,1567,aphid,1.3.3
1,HTML,28,1,368,aphid,1.3.3
1,Markdown,19,0,55,aphid,1.3.3
12,R,29,541,41,aplore3,0.9
1,Markdown,6,0,14,aplore3,0.9
19,R,434,2235,7060,aplpack,1.3.3
2,C++,387,109,2711,APML0,0.9
6,R,220,97,815,APML0,0.9
2,C/C++ Header,32,4,421,APML0,0.9
8,R,169,172,431,apmsWAPP,1.0
6,R,55,65,250,apng,1.0
1,Markdown,14,0,39,apng,1.0
66,R,1379,3265,6822,apollo,0.0.7
1,HTML,92,1,511,apollo,0.0.7
2,C++,28,31,265,apollo,0.0.7
1,R,56,51,420,apparent,1.1
4,R,41,20,170,APPEstimation,0.1.1
5,R,129,159,476,apple,0.3
2,Fortran 77,36,34,99,apple,0.3
24,R,1007,1082,3386,AppliedPredictiveModeling,1.1-7
1,Markdown,0,0,2,AppliedPredictiveModeling,1.1-7
1,R,3,0,31,appnn,1.0-0
6,R,153,180,713,approximator,1.2-7
5,R,102,27,470,approxmatch,1.0
154,R,0,2148,154,aprean3,1.0.1
1,Markdown,3,0,5,aprean3,1.0.1
20,R,237,810,829,apricom,1.0.0
3,R,208,365,495,aprof,0.4.1
2,R,33,98,278,APSIMBatch,0.1.0.2374
7,R,164,437,395,apsimr,1.2
1,TeX,54,94,187,apsimr,1.2
4,R,49,276,312,APSIM,0.9.3
1,Markdown,17,0,28,APSIM,0.9.3
2,R,117,272,683,apsrtable,0.8-8
1,HTML,0,0,7,apsrtable,0.8-8
1,make,0,1,5,apsrtable,0.8-8
1,HTML,26,1,135,aptg,0.1.0
3,R,20,41,43,aptg,0.1.0
4,R,90,142,618,APtools,6.8.8
42,R,411,82,2440,apTreeshape,1.5-0
1,Markdown,0,0,1,apTreeshape,1.5-0
13,R,78,32,752,apt,2.5
7,R,65,304,182,aqfig,0.8
72,R,1746,2167,3602,aqp,1.17
2,C,220,222,850,aqr,0.4
4,R,57,138,233,aqr,0.4
16,R,1005,940,3617,AquaEnv,1.0-4
1,HTML,0,0,14,AquaEnv,1.0-4
12,R,13,289,74,ar.matrix,0.1.0
1,Markdown,16,0,60,ar.matrix,0.1.0
2,R,18,0,210,AR1seg,1.0
1,R,103,171,747,arabicStemR,1.2
18,R,67,719,1327,ArArRedux,1.0
7,R,93,99,945,ARCensReg,2.1
1,HTML,113,2,376,ArchaeoChron,0.1
9,R,93,115,214,ArchaeoChron,0.1
33,R,589,703,2178,ArchaeoPhases,1.4
3,HTML,258,6,700,ArchaeoPhases,1.4
1,HTML,31,1,1006,archetypal,1.0.0
11,R,26,362,962,archetypal,1.0.0
1,Markdown,12,0,77,archetypal,1.0.0
22,R,818,1124,1318,archetypes,2.2-0.1
13,R,1279,221,3692,archiDART,3.2
11,R,66,710,287,archivist.github,0.2.6
1,CSS,24,4,187,archivist.github,0.2.6
1,HTML,43,3,155,archivist.github,0.2.6
1,Markdown,19,0,30,archivist.github,0.2.6
41,R,471,3845,1978,archivist,2.3.2
4,HTML,245,23,912,archivist,2.3.2
1,Markdown,32,0,193,archivist,2.3.2
6,R,54,239,414,ArCo,0.3-1
1,Markdown,4,0,7,ArCo,0.3-1
8,R,108,454,628,arc,1.2
4,R,36,3,67,ArDec,2.0
3,HTML,93,3,1856,areal,0.1.5
30,R,618,941,1496,areal,0.1.5
2,Markdown,65,0,244,areal,0.1.5
1,XML,0,0,2,areal,0.1.5
3,R,21,192,188,areaplot,1.2-1
8,R,140,138,281,arena2r,1.0.0
1,HTML,36,1,225,arena2r,1.0.0
2,Markdown,31,0,43,arena2r,1.0.0
17,R,1516,1066,7603,arf3DS4,2.5-10
1,C,463,94,1474,arf3DS4,2.5-10
13,R,36,45,327,ArfimaMLM,1.3
19,R,657,1636,4332,arfima,1.7-0
4,C,55,19,249,arfima,1.7-0
1,Fortran 77,0,27,80,arfima,1.7-0
1,Markdown,0,0,2,arfima,1.7-0
11,C,387,403,1676,argon2,0.2-0
12,C/C++ Header,194,577,671,argon2,0.2-0
9,R,46,139,132,argon2,0.2-0
1,Markdown,17,0,37,argon2,0.2-0
1,Bourne Shell,1,0,9,argon2,0.2-0
4,CSS,2611,70,19782,argonDash,0.1.0
4,SVG,0,0,4377,argonDash,0.1.0
11,R,79,266,1050,argonDash,0.1.0
4,JavaScript,252,210,630,argonDash,0.1.0
2,Markdown,10,0,22,argonDash,0.1.0
131,Sass,2060,1210,8764,argonR,0.1.0
7,CSS,162,110,3163,argonR,0.1.0
6,SVG,0,2,3043,argonR,0.1.0
25,R,212,1243,1602,argonR,0.1.0
9,JavaScript,602,418,1543,argonR,0.1.0
1,HTML,29,1,1034,argonR,0.1.0
2,Markdown,12,0,33,argonR,0.1.0
11,R,41,52,238,argosfilter,0.63
11,R,300,476,1581,argo,2.0.0
6,R,75,259,323,argparser,0.4
1,Markdown,31,0,48,argparser,0.4
8,R,68,171,524,argparse,2.0.1
2,Markdown,68,0,205,argparse,2.0.1
1,HTML,11,0,168,argparse,2.0.1
13,R,47,222,239,ArgumentCheck,0.10.2
1,HTML,33,1,192,ArgumentCheck,0.10.2
1,Markdown,24,0,80,ArgumentCheck,0.10.2
5,R,44,176,420,ARHT,0.1.0
2,Markdown,14,0,44,ARHT,0.1.0
1,HTML,32,2,247,ARIbrain,0.2
7,R,37,114,109,ARIbrain,0.2
7,R,77,144,293,aricode,0.1.2
2,C++,26,12,98,aricode,0.1.2
16,R,108,313,837,ari,0.3.1
3,Markdown,42,0,133,ari,0.3.1
1,HTML,33,3,117,ari,0.3.1
12,R,240,284,700,arkdb,0.0.5
1,HTML,27,1,445,arkdb,0.0.5
2,Markdown,38,0,128,arkdb,0.0.5
10,R,32,288,187,armada,0.1.0
1,HTML,31,1,348,armspp,0.0.2
7,R,34,174,280,armspp,0.0.2
4,C++,36,7,251,armspp,0.0.2
2,C/C++ Header,19,2,68,armspp,0.0.2
1,Markdown,3,0,4,armspp,0.0.2
34,R,314,1383,3082,arm,1.10-1
1,Markdown,0,0,2,arm,1.10-1
1,Markdown,4,0,5,arnie,0.1.2
1,R,0,14,1,arnie,0.1.2
37,R,135,54,1094,AROC,1.0
572,R,15119,26308,44812,aroma.affymetrix,3.2.0
1,Bourne Shell,3,13,20,aroma.affymetrix,3.2.0
26,R,298,1286,965,aroma.apd,0.6.0
67,R,2051,3228,5985,aroma.cn,1.6.1
31,Oracle Reports,898,0,4215,aroma.cn,1.6.1
1,TeX,134,74,1080,aroma.cn,1.6.1
1,Bourne Shell,3,13,20,aroma.cn,1.6.1
205,R,6028,8902,18110,aroma.core,3.2.0
7,JavaScript,350,363,1898,aroma.core,3.2.0
6,HTML,24,6,428,aroma.core,3.2.0
5,CSS,44,24,296,aroma.core,3.2.0
8,Oracle Reports,91,0,287,aroma.core,3.2.0
1,Bourne Again Shell,7,4,31,aroma.core,3.2.0
36,R,48,454,620,Arothron,1.0.2
1,Markdown,3,0,7,Arothron,1.0.2
5,R,193,305,670,ARpLMEC,1.0
22,R,562,1170,1731,ARPobservation,1.2.0
2,HTML,54,2,357,ARPobservation,1.2.0
10,Markdown,71,0,155,ARPobservation,1.2.0
4,R,9,101,53,arpr,0.1.1
14,R,346,302,1738,aRpsDCA,1.1.1
1,Markdown,8,0,28,aRpsDCA,1.1.1
27,C/C++ Header,546,43,3724,arrangements,1.1.5
15,R,211,308,1527,arrangements,1.1.5
7,C,82,6,864,arrangements,1.1.5
1,Markdown,9,0,20,arrangements,1.1.5
2,C++,17,114,332,arrApply,2.1
3,R,3,81,61,arrApply,2.1
3,R,16,3,88,ArrayBin,0.2
22,R,216,471,713,arrayhelpers,1.0-20160527
26,C++,959,1041,6445,arrow,0.14.1.1
60,R,1025,2319,4199,arrow,0.14.1.1
2,Markdown,51,0,187,arrow,0.14.1.1
1,C/C++ Header,50,18,169,arrow,0.14.1.1
2,Bourne Again Shell,19,59,89,arrow,0.14.1.1
1,Bourne Shell,3,16,2,arrow,0.14.1.1
7,HTML,240,7,21655,arsenal,3.2.0
68,R,1421,2527,7683,arsenal,3.2.0
2,Markdown,371,0,443,arsenal,3.2.0
12,R,2,534,509,arse,1.0.0
2,Markdown,14,0,31,arse,1.0.0
1,C++,50,218,563,ars,0.6
2,C/C++ Header,27,9,89,ars,0.6
1,R,1,2,63,ars,0.6
1,C,5,5,14,ars,0.6
13,R,27,116,1027,artfima,1.5
43,R,479,499,1734,ARTIVA,1.2.3
2,HTML,56,2,1077,ARTool,0.10.6
16,R,221,748,773,ARTool,0.10.6
2,Markdown,76,0,222,ARTool,0.10.6
111,R,1311,248,4746,ARTP2,0.9.45
2,Bourne Shell,351,407,2776,ARTP2,0.9.45
5,C++,297,24,1449,ARTP2,0.9.45
1,m4,9,5,46,ARTP2,0.9.45
1,C/C++ Header,12,0,30,ARTP2,0.9.45
1,C,5,4,26,ARTP2,0.9.45
2,Markdown,7,0,14,ARTP2,0.9.45
10,R,2589,3369,9473,ARTP,2.0.5
1,C,205,260,781,ARTP,2.0.5
1,R,28,62,94,ART,1.0
11,R,164,88,381,arulesCBA,1.1.4
3,C,188,201,330,arulesCBA,1.1.4
2,Markdown,16,0,48,arulesCBA,1.1.4
6,Java,171,75,502,arulesNBMiner,0.1-5
5,R,86,36,219,arulesNBMiner,0.1-5
1,make,8,0,18,arulesNBMiner,0.1-5
16,C++,496,557,3807,arulesSequences,0.2-22
16,R,565,237,2516,arulesSequences,0.2-22
8,C,370,196,2190,arulesSequences,0.2-22
14,C/C++ Header,214,164,1095,arulesSequences,0.2-22
4,make,23,6,49,arulesSequences,0.2-22
19,R,750,724,2351,arulesViz,1.3-3
2,Markdown,62,0,150,arulesViz,1.3-3
17,C,1080,923,6580,arules,1.6-3
62,R,1791,2117,4425,arules,1.6-3
9,C/C++ Header,88,227,494,arules,1.6-3
2,Markdown,153,0,397,arules,1.6-3
24,R,266,376,888,aRxiv,0.5.19
1,HTML,33,2,489,aRxiv,0.5.19
2,Markdown,42,0,74,aRxiv,0.5.19
1,R,12,1,61,AR,1.1
184,R,1896,296,14770,asbio,1.5-5
4,R,44,104,174,asciiruler,0.2
2,Markdown,9,0,40,asciiruler,0.2
26,R,1215,374,11848,asciiSetupReader,2.1.0
23,SAS,231,3811,3458,asciiSetupReader,2.1.0
3,HTML,93,3,1120,asciiSetupReader,2.1.0
2,Markdown,23,0,81,asciiSetupReader,2.1.0
4,R,84,164,265,asdreader,0.1-3
1,Markdown,18,0,33,asdreader,0.1-3
9,R,109,38,1333,asd,2.2
6,R,23,30,194,ASGS.foyer,0.2.1
2,Markdown,8,0,11,ASGS.foyer,0.2.1
50,R,551,1689,2593,ashr,2.2-32
1,HTML,53,3,259,ashr,2.2-32
2,C++,38,22,215,ashr,2.2-32
1,Markdown,11,0,27,ashr,2.2-32
13,R,233,342,1815,asht,0.9.4
2,Fortran 77,63,108,229,ash,1.0-15
1,R,9,21,79,ash,1.0-15
416,C/C++ Header,12105,29419,49344,AsioHeaders,1.12.1-1
1,Markdown,13,0,26,AsioHeaders,1.12.1-1
1,C++,2,9,14,AsioHeaders,1.12.1-1
1,R,2,2,1,AsioHeaders,1.12.1-1
14,R,283,628,4080,ASIP,0.4.9
5,R,16,27,118,askpass,1.1
2,C,9,1,76,askpass,1.1
67,R,203,634,1364,aslib,0.1
8,C++,306,367,2702,ASMap,1.0-4
3,TeX,352,281,2041,ASMap,1.0-4
2,R,101,118,1642,ASMap,1.0-4
6,C/C++ Header,99,122,355,ASMap,1.0-4
1,C,4,4,14,ASMap,1.0-4
15,R,473,143,1649,asnipe,1.1.11
20,R,217,564,649,aspace,3.2
8,R,57,47,306,ASPBay,1.2
2,C++,19,11,102,ASPBay,1.2
6,R,43,100,124,aSPC,0.1.2
34,R,103,42,612,aspect,1.0-5
1,HTML,26,1,354,aspi,0.2.0
8,R,79,278,177,aspi,0.2.0
2,Markdown,6,0,34,aspi,0.2.0
37,R,655,1628,2577,aSPU,1.48
2,HTML,195,5,754,aSPU,1.48
1,Markdown,34,0,118,aSPU,1.48
40,R,988,1260,11178,asremlPlus,4.1-26
3,R,3,91,505,AssayCorrector,2.0.0
9,R,72,113,661,ASSA,1.0
1,Fortran 90,5,14,22,ASSA,1.0
1,C,4,4,13,ASSA,1.0
3,HTML,84,3,1333,assertable,0.2.5
9,R,108,229,348,assertable,0.2.5
1,Markdown,1,0,3,assertable,0.2.5
19,R,112,655,1472,assertive.base,0.0-7
12,PO File,324,0,832,assertive.base,0.0-7
1,Markdown,35,0,64,assertive.base,0.0-7
6,R,64,242,560,assertive.code,0.0-3
1,Markdown,22,0,35,assertive.code,0.0-3
5,R,22,202,627,assertive.data.uk,0.0-2
1,Markdown,17,0,30,assertive.data.uk,0.0-2
5,R,22,133,208,assertive.data.us,0.0-2
1,Markdown,15,0,27,assertive.data.us,0.0-2
5,R,47,332,528,assertive.data,0.0-3
1,PO File,14,0,38,assertive.data,0.0-3
1,Markdown,20,0,35,assertive.data,0.0-3
9,R,15,101,293,assertive.datetimes,0.0-2
1,Markdown,16,0,27,assertive.datetimes,0.0-2
11,R,98,334,1177,assertive.files,0.0-2
1,Markdown,25,0,37,assertive.files,0.0-2
5,R,19,142,229,assertive.matrices,0.0-2
1,Markdown,14,0,25,assertive.matrices,0.0-2
8,R,14,59,159,assertive.models,0.0-2
1,Markdown,15,0,28,assertive.models,0.0-2
19,R,99,409,1729,assertive.numbers,0.0-2
1,Markdown,20,0,30,assertive.numbers,0.0-2
34,R,153,553,1447,assertive.properties,0.0-4
1,Markdown,27,0,39,assertive.properties,0.0-4
29,R,212,760,1786,assertive.reflection,0.0-4
1,Markdown,28,0,39,assertive.reflection,0.0-4
5,R,29,89,306,assertive.sets,0.0-3
1,Markdown,15,0,25,assertive.sets,0.0-3
16,R,81,356,984,assertive.strings,0.0-3
1,Markdown,21,0,33,assertive.strings,0.0-3
32,R,267,1035,1754,assertive.types,0.0-3
1,Markdown,25,0,37,assertive.types,0.0-3
1,PO File,8,0,30,assertive.types,0.0-3
4,HTML,164,28,644,assertive,0.3-5
22,R,193,1538,220,assertive,0.3-5
1,Markdown,63,0,179,assertive,0.3-5
13,R,403,1105,1804,assertr,2.6
1,HTML,39,1,550,assertr,2.6
1,Markdown,32,0,153,assertr,2.6
20,R,116,287,540,assertthat,0.2.1
1,Markdown,27,0,67,assertthat,0.2.1
19,R,888,98,2499,AssetCorr,1.0.3
1,HTML,154,2,397,AssetCorr,1.0.3
28,R,77,344,1158,AssetPricing,1.0-1
1,TeX,8,0,56,AssetPricing,1.0-1
1,C Shell,1,2,6,AssetPricing,1.0-1
24,R,144,1101,3946,assignPOP,1.1.6
1,Markdown,17,0,50,assignPOP,1.1.6
6,HTML,302,18,11319,ASSISTant,1.4.2
10,R,204,982,1848,ASSISTant,1.4.2
2,Markdown,17,0,27,ASSISTant,1.4.2
1,R,329,359,4397,assist,3.1.5
2,Fortran 77,3,623,2670,assist,3.1.5
3,C,109,52,657,assist,3.1.5
3,R,13,55,127,AssocAFC,1.0.2
23,R,68,9,536,assocInd,1.0.1
1,R,5,11,4,ASSOCShiny,0.1.0
26,R,238,573,1130,AssocTests,0.0-4
2,R,35,6,89,assortnet,0.12
41,R,245,2381,2486,AssotesteR,0.1-10
2,C,27,9,105,AssotesteR,0.1-10
19,R,533,166,3234,aster2,0.3
7,C,212,117,1864,aster2,0.3
3,C/C++ Header,40,0,61,aster2,0.3
50,R,1098,365,5289,aster,1.0-3
24,C,373,102,2098,aster,1.0-3
2,TeX,137,1,1259,aster,1.0-3
5,C/C++ Header,89,42,145,aster,1.0-3
112,R,2274,3610,11714,astrochron,0.9
14,Fortran 77,126,1006,1322,astrochron,0.9
1,Fortran 95,2,16,35,astrochron,0.9
1,C,4,4,29,astrochron,0.9
19,R,76,175,329,astroFns,4.1-0
70,R,362,107,2672,astrolibR,0.1
65,R,471,446,2702,astro,1.2
26,R,122,205,1180,astsa,1.9
2,R,38,13,166,AST,0.1.0
2,R,36,198,201,asus,1.0.0
1,HTML,34,1,126,asus,1.0.0
1,Markdown,1,0,3,asus,1.0.0
5,R,25,108,462,asVPC,1.0.2
1,R,25,72,69,AsyK,0.1.0
6,R,22,273,160,asymLD,0.1
1,Markdown,34,0,122,asymLD,0.1
14,R,32,34,368,asymmetry,2.0.2
1,HTML,27,6,192,asymmetry,2.0.2
2,R,28,2,139,asympTest,0.1.4
19,R,344,570,985,AsynchLong,2.0
30,R,233,536,650,asypow,2015.6.25
30,R,994,1074,1565,atable,0.1.2
1,TeX,0,0,4,atable,0.1.2
17,R,760,482,2942,AtelieR,0.24
4,R,134,68,716,ATE,0.2.0
5,R,9,69,110,atlas,1.0.0
3,R,189,213,1126,atmcmc,1.0
3,R,77,77,313,ATmet,1.2
7,R,56,129,357,atmopt,0.1.0
14,R,83,94,269,AtmRay,1.31
1,C,88,79,224,AtmRay,1.31
2,R,72,214,376,ATR,0.1-0
1,Bourne Again Shell,5,0,5,ATR,0.1-0
18,R,1,940,1171,aTSA,3.1.2
36,R,132,1522,1128,atsd,1.2.0
1,HTML,31,6,678,atsd,1.2.0
19,R,102,290,439,attachment,0.0.9
1,HTML,28,1,351,attachment,0.0.9
2,Markdown,51,0,138,attachment,0.0.9
6,HTML,185,8,2484,attempt,0.3.0
20,R,215,368,835,attempt,0.3.0
3,Markdown,161,0,533,attempt,0.3.0
25,R,358,1066,5964,attrCUSUM,0.1.0
3,C++,34,123,296,attrCUSUM,0.1.0
1,HTML,26,1,156,attrCUSUM,0.1.0
1,Markdown,7,0,17,attrCUSUM,0.1.0
1,R,1,109,3,atus,0.2
27,C,1159,2660,5206,aucm,2018.1-24
19,R,590,802,2040,aucm,2018.1-24
8,C/C++ Header,33,28,102,aucm,2018.1-24
1,make,5,0,17,aucm,2018.1-24
7,R,28,1,220,AUCRF,1.1
1,HTML,27,1,330,auctestr,1.0.0
9,R,16,161,104,auctestr,1.0.0
1,Markdown,1,0,2,auctestr,1.0.0
6,R,67,150,141,AUC,0.3.0
7,R,54,33,313,audiolyzR,0.4-9
1,Bourne Shell,461,561,3746,audio,0.1-6
5,C,157,200,1402,audio,0.1-6
5,R,26,3,108,audio,0.1-6
1,m4,9,0,92,audio,0.1-6
1,C/C++ Header,17,31,37,audio,0.1-6
55,R,447,995,1350,auditor,0.3.1
5,HTML,504,11,1340,auditor,0.3.1
1,Markdown,2,0,9,auditor,0.3.1
2,R,20,0,67,audit,0.1-1
11,R,257,903,1220,augmentedRCBD,0.1.1
1,SVG,1,1,267,augmentedRCBD,0.1.1
2,Markdown,43,0,106,augmentedRCBD,0.1.1
15,R,102,28,820,augSIMEX,3.7.3
9,C++,107,108,457,augSIMEX,3.7.3
57,R,527,2009,3477,auk,0.3.3
2,HTML,63,2,1189,auk,0.3.3
1,Markdown,19,0,62,auk,0.3.3
53,R,1208,2393,4628,aurelius,0.8.4
2,HTML,69,2,335,aurelius,0.8.4
2,Markdown,22,0,57,aurelius,0.8.4
1,R,11,29,153,AurieLSHGaussian,0.2.0
4,R,149,66,551,auRoc,0.2-0
7,R,100,118,294,AUtests,0.98
1,HTML,25,1,103,AUtests,0.98
5,R,37,92,193,auth0,0.1.1
2,YAML,0,0,16,auth0,0.1.1
1,R,23,11,23,auto.pca,0.3
15,R,478,392,1907,autoBagging,0.1.0
1,Markdown,14,0,17,autoBagging,0.1.0
18,R,358,566,1674,autocogs,0.1.2
2,Markdown,37,0,206,autocogs,0.1.2
5,R,103,351,415,AutoDeskR,0.1.3
4,HTML,56,15,387,AutoDeskR,0.1.3
2,Markdown,68,0,166,AutoDeskR,0.1.3
1,R,65,111,293,autoencoder,1.1
2,R,11,2,1387,autoFRK,1.1.0
