loc_id,latitude,longitude,subnational1_code,entry_technique,sub_id,obs_id,Month,Day,Year,PROJ_PERIOD_ID,species_code,how_many,valid,reviewed,day1_am,day1_pm,day2_am,day2_pm,effort_hrs_atleast,snow_dep_atleast,Data_Entry_Method
L30806,43.19201,-70.88074,US-NH,POSTCODE LAT/LONG LOOKUP,S79896048,OBS1059483087,1,23,2021,PFW_2021,dowwoo,2,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L12960333,43.1506672,-81.3716041,CA-ON,/GOOGLE_MAP/ZOOM:15,S80703677,OBS1069107839,1,30,2021,PFW_2021,amtspa,9,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L10094181,45.405548,-71.9219247,CA-QC,/GOOGLE_MAP/ZOOM:18,S76580352,OBS1016211896,11,21,2020,PFW_2021,houfin,7,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L12744150,33.1045968,-87.5509642,US-AL,/GOOGLE_MAP/ZOOM:16,S77182543,OBS1024618207,12,7,2020,PFW_2021,moudov,9,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L8242915,35.922136,-78.935096,US-NC,/GOOGLE_MAP/ZOOM:15,S77059067,OBS1022900976,12,3,2020,PFW_2021,pinwar,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L4014525,39.114989,-84.662195,US-OH,/GOOGLE_MAP/ZOOM:18,S87188958,OBS1143113718,4,13,2021,PFW_2021,rewbla,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L653405,38.9422793,-77.4006021,US-VA,ESRI_WEBSERVICE_STREET,S76571017,OBS1016079661,11,21,2020,PFW_2021,rebwoo,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L76068,45.5722357,-93.5932589,US-MN,gps (nad 83),S83857583,OBS1100357142,3,20,2021,PFW_2021,rewbla,5,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L1768208,43.2197685,-76.8177261,US-NY,NA,S83012091,OBS1090377670,3,5,2021,PFW_2021,houfin,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L188859,50.4201164,-104.6341782,CA-SK,PointMaker1.0_2,S84957279,OBS1113843560,4,3,2021,PFW_2021,houfin,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L10144838,41.1301049,-81.5519939,US-OH,/GOOGLE_MAP/ZOOM:15,S78923962,OBS1047730378,1,9,2021,PFW_2021,amerob,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L3155006,40.662101,-80.2965832,US-PA,/GOOGLE_MAP/ZOOM:15,S87351220,OBS1145381249,4,10,2021,PFW_2021,houfin,5,1,0,0,1,1,0,1.001,0,PFW Web 4.1.4
L10135875,39.139643,-94.3588632,US-MO,/GOOGLE_MAP/ZOOM:18,S79688193,OBS1056978638,1,20,2021,PFW_2021,houspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12710106,39.180177,-91.898686,US-MO,/GOOGLE_MAP/ZOOM:15,S84481241,OBS1108159848,3,27,2021,PFW_2021,moudov,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10345853,38.7701701,-104.7256848,US-CO,/GOOGLE_MAP/ZOOM:15,S78093362,OBS1037333907,11,14,2020,PFW_2021,norfli,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L3239205,43.443202,-80.4250503,CA-ON,/GOOGLE_MAP/ZOOM:18,S76724387,OBS1018252242,11,24,2020,PFW_2021,whbnut,1,1,0,1,0,1,1,8.001,0.001,PFW Web 4.1.4
L12767786,43.4866453,-80.5639511,CA-ON,/GOOGLE_MAP/ZOOM:18,S79844667,OBS1058831904,1,16,2021,PFW_2021,bkcchi,2,1,0,1,0,1,0,4.001,5,PFW Web 4.1.4
L471268,39.31451,-84.267953,US-OH,ESRI_WEBSERVICE_STREET,S89665526,OBS1176156340,4,3,2021,PFW_2021,tuftit,1,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L2417222,41.1425965,-75.8623123,US-PA,/GOOGLE_MAP/ZOOM:14,S77259134,OBS1025731148,12,7,2020,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L1801939,38.018683,-78.6330128,US-VA,NA,S78818791,OBS1046274363,1,2,2021,PFW_2021,easblu,6,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8850653,28.525331,-80.9876597,US-FL,/GOOGLE_MAP/ZOOM:12,S83414632,OBS1095025226,3,6,2021,PFW_2021,norcar,9,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L3248470,42.1884133,-71.3815325,US-MA,/GOOGLE_MAP/ZOOM:17,S82499751,OBS1084477559,2,26,2021,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L8664110,41.9065336,-73.3068434,US-CT,/GOOGLE_MAP/ZOOM:15,S80705563,OBS1069119352,2,9,2021,PFW_2021,blujay,8,1,0,1,1,1,1,4.001,15.001,PFW Mobile App v1.1.17
L8131399,39.1838107,-84.6741867,US-OH,/GOOGLE_MAP/ZOOM:15,S79600983,OBS1055926264,1,16,2021,PFW_2021,rebwoo,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L12789691,44.0871804,-79.6769822,CA-ON,/GOOGLE_MAP/ZOOM:18,S85050302,OBS1114952728,4,6,2021,PFW_2021,bkcchi,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L3356852,33.0513628,-117.2226892,US-CA,/GOOGLE_MAP/ZOOM:15,S83862237,OBS1100405840,3,20,2021,PFW_2021,lesgol,7,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L5241603,40.8266213,-81.4326596,US-OH,/GOOGLE_MAP/ZOOM:15,S83748361,OBS1099091401,3,16,2021,PFW_2021,houspa,1,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L104480,40.5120699,-79.647274,US-PA,PointMaker1.0_2,S78003006,OBS1036200879,12,14,2020,PFW_2021,houfin,3,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L1809315,44.2852126,-105.2936125,US-WY,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:1,S83795483,OBS1099663923,3,20,2021,PFW_2021,daejun,5,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L8599465,39.8125682,-79.3627831,US-PA,/GOOGLE_MAP/ZOOM:15,S78494539,OBS1042253240,12,16,2020,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L8327650,39.4986845,-84.7344804,US-OH,/GOOGLE_MAP/ZOOM:18,S86404974,OBS1132576941,3,8,2021,PFW_2021,tuftit,2,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L3541873,47.7168599,-122.312065,US-WA,/GOOGLE_MAP/ZOOM:15,S81182611,OBS1072464798,2,13,2021,PFW_2021,annhum,1,1,0,1,0,1,0,1.001,5,PFW Mobile App v1.1.17
L10360539,29.4606929,-98.6776114,US-TX,/GOOGLE_MAP/ZOOM:18,S84541808,OBS1108888558,3,31,2021,PFW_2021,carwre,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L230916,41.3143097,-72.4026466,US-CT,topozone,S79217884,OBS1051290326,12,20,2020,PFW_2021,rebwoo,1,1,0,1,1,1,0,1.001,15.001,PFW Web 4.1.4
L12845966,45.6485898,-111.0451613,US-MT,/GOOGLE_MAP/ZOOM:12,S80289851,OBS1064219334,1,31,2021,PFW_2021,houspa,13,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L227951,39.3959656,-86.3867645,US-IN,PointMaker1.0_2,S76677566,OBS1017606271,11,21,2020,PFW_2021,dowwoo,2,1,0,1,1,0,1,1.001,0,PFW Web 4.1.4
L6638181,42.7677142,-83.6990404,US-MI,/GOOGLE_MAP/ZOOM:15,S81667110,OBS1075407083,2,13,2021,PFW_2021,daejun,5,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L12740466,42.0613211,-87.7001324,US-IL,/GOOGLE_MAP/ZOOM:18,S85372403,OBS1119001514,4,10,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L804510,40.8799825,-82.3378837,US-OH,ESRI_WEBSERVICE_STREET,S79577387,OBS1055600474,12,5,2020,PFW_2021,amegfi,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L4900560,34.888901,-82.25932,US-SC,/GOOGLE_MAP/ZOOM:15,S84391203,OBS1107091016,3,27,2021,PFW_2021,whtspa,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12710539,46.0535478,-80.5729151,CA-ON,/GOOGLE_MAP/ZOOM:15,S81696226,OBS1075632807,2,13,2021,PFW_2021,haiwoo,3,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L10668625,40.6930943,-77.5567134,US-PA,/GOOGLE_MAP/ZOOM:15,S83324329,OBS1094118210,3,13,2021,PFW_2021,moudov,3,1,0,0,0,1,0,1.001,0,PFW Mobile App v1.1.17
L1819169,49.0206754,-122.5142956,CA-BC,/GOOGLE_MAP/ZOOM:2,S83945668,OBS1101477155,3,21,2021,PFW_2021,daejun,15,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L1818974,39.2940887,-82.0933628,US-OH,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:0,S83006184,OBS1090316301,3,6,2021,PFW_2021,houfin,6,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L12840667,43.6875186,-79.4263702,CA-ON,/GOOGLE_MAP/ZOOM:18,S81703038,OBS1075679010,2,6,2021,PFW_2021,houspa,4,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L12947909,40.3644086,-79.9272842,US-PA,/GOOGLE_MAP/ZOOM:18,S84807773,OBS1112115980,4,4,2021,PFW_2021,amegfi,2,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L1949346,38.9293956,-76.2603607,US-MD,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:4,S83871701,OBS1100577560,3,20,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L5657029,38.9053551,-77.4002102,US-VA,/GOOGLE_MAP/ZOOM:15,S82678744,OBS1086531912,3,1,2021,PFW_2021,y00033,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L3143678,42.420695,-71.18069,US-MA,/GOOGLE_MAP/ZOOM:18,S79761991,OBS1057848140,1,7,2021,PFW_2021,amegfi,8,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12657373,41.555511,-90.4638376,US-IA,/GOOGLE_MAP/ZOOM:15,S77580347,OBS1030271689,12,14,2020,PFW_2021,carwre,1,1,0,1,1,1,1,8.001,0.001,PFW Web 4.1.4
L6554190,37.8566177,-122.2161198,US-CA,/GOOGLE_MAP/ZOOM:18,S77174108,OBS1024475506,12,5,2020,PFW_2021,lesgol,14,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8075582,41.3223793,-72.3609982,US-CT,/GOOGLE_MAP/ZOOM:15,S82102711,OBS1079832339,2,17,2021,PFW_2021,whtspa,2,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L10271969,42.2815831,-77.6027955,US-NY,/GOOGLE_MAP/ZOOM:15,S86905325,OBS1139302562,4,24,2021,PFW_2021,norcar,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L6161183,42.4781166,-77.8618627,US-NY,/GOOGLE_MAP/ZOOM:15,S78213341,OBS1038864386,12,12,2020,PFW_2021,amecro,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L6445895,40.938894,-77.115653,US-PA,/GOOGLE_MAP/ZOOM:15,S82669038,OBS1086456958,3,1,2021,PFW_2021,blujay,1,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10665731,41.3421814,-72.9032779,US-CT,/GOOGLE_MAP/ZOOM:18,S84712360,OBS1110949465,4,1,2021,PFW_2021,houfin,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12725079,41.6457049,-71.4685371,US-RI,/GOOGLE_MAP/ZOOM:15,S83186021,OBS1092369472,3,9,2021,PFW_2021,tuftit,2,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L1902095,47.6758652,-122.1904449,US-WA,NA,S76885270,OBS1020425999,11,28,2020,PFW_2021,houfin,2,1,0,1,1,1,1,8.001,0,PFW Mobile App v1.1.17
L884881,43.910141,-78.9305496,CA-ON,ESRI_WEBSERVICE_STREET,S80765424,OBS1069745568,2,1,2021,PFW_2021,moudov,4,1,0,1,1,1,1,1.001,0.001,PFW Mobile App v1.1.17
L4009701,42.4874515,-71.2795758,US-MA,/GOOGLE_MAP/ZOOM:15,S80027729,OBS1061141171,1,23,2021,PFW_2021,bkcchi,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L1354197,42.2419205,-83.6296158,US-MI,ESRI_WEBSERVICE_STREET,S81004096,OBS1071468811,2,11,2021,PFW_2021,whbnut,1,1,0,1,1,1,0,4.001,5,PFW Web 4.1.4
L12787431,42.8954665,-88.4019641,US-WI,/GOOGLE_MAP/ZOOM:15,S82788225,OBS1087812771,2,19,2021,PFW_2021,norcar,1,1,0,1,0,1,0,1.001,5,PFW Web 4.1.4
L12742088,39.7882143,-89.6990644,US-IL,/GOOGLE_MAP/ZOOM:15,S77955493,OBS1035591356,12,25,2020,PFW_2021,tuftit,3,1,0,1,0,1,1,1.001,0,PFW Mobile App v1.1.17
L10314431,37.7828854,-75.651026,US-VA,/GOOGLE_MAP/ZOOM:18,S80418088,OBS1065807373,1,3,2021,PFW_2021,bnhcow,50,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12743309,43.4074156,-70.8082908,US-ME,/GOOGLE_MAP/ZOOM:15,S83787311,OBS1099579230,3,19,2021,PFW_2021,bkcchi,4,1,0,1,1,1,0,1.001,0,PFW Mobile App v1.1.17
L5177837,39.545195,-77.838711,US-MD,/GOOGLE_MAP/ZOOM:15,S76800794,OBS1019312838,11,26,2020,PFW_2021,dowwoo,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5077270,47.559246,-122.168202,US-WA,/GOOGLE_MAP/ZOOM:18,S84422709,OBS1107484979,3,24,2021,PFW_2021,amecro,6,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L276626,38.7576642,-79.005475,US-VA,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:2,S79954345,OBS1060210657,1,23,2021,PFW_2021,tuftit,5,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L283424,41.6292852,-71.5003738,US-RI,ESRI_WEBSERVICE_STREET,S80355797,OBS1065083232,2,1,2021,PFW_2021,blujay,14,1,0,1,1,0,0,1.001,5,PFW Web 4.1.4
L10319887,45.3485935,-75.8348316,CA-ON,/GOOGLE_MAP/ZOOM:15,S78747412,OBS1045282767,1,4,2021,PFW_2021,moudov,1,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L12745954,41.0453841,-74.1845694,US-NJ,/GOOGLE_MAP/ZOOM:15,S79920038,OBS1059815323,1,24,2021,PFW_2021,eursta,2,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L3163012,42.4586897,-95.0220609,US-IA,/GOOGLE_MAP/ZOOM:15,S86980704,OBS1140275783,3,6,2021,PFW_2021,houspa,16,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L1312991,37.5066879,-77.5709,US-VA,ESRI_WEBSERVICE_STREET,S78073649,OBS1037116110,12,26,2020,PFW_2021,amegfi,1,1,0,1,1,0,1,1.001,NA,PFW Web 4.1.4
L11024576,38.7377138,-77.267477,US-VA,/GOOGLE_MAP/ZOOM:15,S86733150,OBS1137004837,4,29,2021,PFW_2021,grycat,2,1,1,1,0,1,0,1.001,0,PFW Web 4.1.4
L3171073,39.6298538,-105.0319576,US-CO,/GOOGLE_MAP/ZOOM:15,S77689883,OBS1031738129,12,18,2020,PFW_2021,houspa,4,1,0,1,0,0,1,1.001,5,PFW Web 4.1.4
L4150777,42.3337283,-71.694299,US-MA,/GOOGLE_MAP/ZOOM:15,S80540293,OBS1067236738,1,11,2021,PFW_2021,houfin,7,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L1348893,41.7438681,-74.0859067,US-NY,ESRI_WEBSERVICE_STREET,S86547789,OBS1134518888,4,28,2021,PFW_2021,rebwoo,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L12727964,38.9693522,-77.2996164,US-VA,/GOOGLE_MAP/ZOOM:15,S76853968,OBS1020037181,11,25,2020,PFW_2021,tuftit,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L26599,43.7107849,-85.3362769,US-MI,POSTCODE LAT/LONG LOOKUP,S84873113,OBS1112914834,4,3,2021,PFW_2021,amegfi,9,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10865554,32.5320662,-95.514303,US-TX,/GOOGLE_MAP/ZOOM:15,S81764804,OBS1076266851,2,15,2021,PFW_2021,dowwoo,1,1,0,0,1,0,1,1.001,15.001,PFW Mobile App v1.1.17
L1906451,44.0054474,-123.0928726,US-OR,NA,S78693322,OBS1044655543,1,2,2021,PFW_2021,houspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L22688,41.7645579,-73.2674333,US-CT,POSTCODE LAT/LONG LOOKUP,S80028177,OBS1061159884,1,21,2021,PFW_2021,daejun,10,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L10154417,39.2161495,-74.6983833,US-NJ,/GOOGLE_MAP/ZOOM:18,S76507208,OBS1015221549,11,14,2020,PFW_2021,tuftit,5,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L77457,44.26667,-79.066667,CA-ON,postal_code,S86656103,OBS1135935981,4,12,2021,PFW_2021,rebnut,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L803711,43.3431985,-79.8464361,CA-ON,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:-2,S85193474,OBS1116761128,12,5,2020,PFW_2021,rebwoo,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L5185179,39.470435,-104.89838,US-CO,/GOOGLE_MAP/ZOOM:15,S81990392,OBS1078651393,2,20,2021,PFW_2021,spotow,2,1,0,1,1,1,0,1.001,5,PFW Mobile App v1.1.17
L1804963,33.6320572,-111.7574768,US-AZ,NA,S78694635,OBS1044669519,12,23,2020,PFW_2021,gilwoo,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L12819785,39.479505,-104.7148349,US-CO,/GOOGLE_MAP/ZOOM:15,S78972196,OBS1048138378,12,29,2020,PFW_2021,whbnut,1,1,0,1,0,0,1,1.001,0.001,PFW Web 4.1.4
L366438,44.525599,-124.067858,US-OR,ESRI_WEBSERVICE_STREET,S82377325,OBS1083060675,2,10,2021,PFW_2021,foxspa,1,1,0,1,1,1,1,0.001,0,PFW Mobile App v1.1.17
L76783,64.9339818,-147.8627166,US-AK,otherI got a digital 1:2,S80234620,OBS1063591613,1,30,2021,PFW_2021,gryjay,2,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L7216264,42.2247879,-77.757434,US-NY,/GOOGLE_MAP/ZOOM:15,S76543235,OBS1015741271,11,21,2020,PFW_2021,whbnut,1,1,0,1,0,1,0,1.001,0.001,PFW Web 4.1.4
L5524054,41.660171,-70.36665,US-MA,/GOOGLE_MAP/ZOOM:15,S84990287,OBS1114191398,4,5,2021,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12778552,43.1285274,-79.2411281,CA-ON,/GOOGLE_MAP/ZOOM:15,S85953187,OBS1126699571,4,17,2021,PFW_2021,houspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8106301,35.0768047,-80.8306209,US-NC,/GOOGLE_MAP/ZOOM:15,S85967098,OBS1126883473,4,19,2021,PFW_2021,reshaw,1,1,0,0,1,1,1,1.001,0,PFW Mobile App v1.1.17
L10051819,41.6184742,-80.1891553,US-PA,/GOOGLE_MAP/ZOOM:18,S85430133,OBS1119753634,4,10,2021,PFW_2021,whbnut,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L4061384,35.292774,-82.535737,US-NC,/GOOGLE_MAP/ZOOM:15,S86360043,OBS1131998164,4,3,2021,PFW_2021,tuftit,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L2409840,35.999726,-79.942212,US-NC,/GOOGLE_MAP/ZOOM:15,S86711141,OBS1136688384,4,24,2021,PFW_2021,moudov,3,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L161530,51.1930537,-114.5040619,CA-AB,POSTCODE LAT/LONG LOOKUP,S85369908,OBS1118950915,4,10,2021,PFW_2021,eucdov,1,1,1,1,1,1,1,1.001,0,PFW Web 4.1.4
L19412,43.786,-79.153,CA-ON,POSTCODE LAT/LONG LOOKUP,S85810829,OBS1124801863,3,6,2021,PFW_2021,blujay,1,1,0,1,1,1,1,8.001,0.001,PFW Web 4.1.4
L12749362,41.2555662,-74.4031839,US-NY,/GOOGLE_MAP/ZOOM:15,S77981474,OBS1035888654,12,25,2020,PFW_2021,whtspa,1,1,0,0,1,0,1,0.001,0,PFW Mobile App v1.1.17
L10770668,37.894835,-122.521561,US-CA,/GOOGLE_MAP/ZOOM:11,S85829431,OBS1125052776,4,6,2021,PFW_2021,amegfi,1,1,0,0,1,0,1,0.001,NA,PFW Mobile App v1.1.17
L12761339,43.5964061,-79.5292692,CA-ON,/GOOGLE_MAP/ZOOM:15,S83202262,OBS1092559287,3,10,2021,PFW_2021,norcar,2,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L104292,40.0299969,-75.2833843,US-PA,postal_code,S78140298,OBS1037930166,12,26,2020,PFW_2021,eursta,1,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L12772113,35.4530013,-120.6519037,US-CA,/GOOGLE_MAP/ZOOM:18,S83137147,OBS1091824177,3,8,2021,PFW_2021,caltow,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L612658,42.9086001,-75.9963799,US-NY,ESRI_WEBSERVICE_CITY/GOOGLE_MAP/ZOOM:5,S79965774,OBS1060401718,1,25,2021,PFW_2021,whbnut,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L1797308,39.9613165,-74.3484253,US-NJ,NA,S79945098,OBS1060094064,1,25,2021,PFW_2021,rebnut,1,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L1925945,45.5184268,-122.9012299,US-OR,/GOOGLE_MAP/ZOOM:0,S83809921,OBS1099825018,3,21,2021,PFW_2021,rebnut,1,1,0,1,0,0,0,1.001,0,PFW Mobile App v1.1.17
L10137803,25.7621935,-80.3129541,US-FL,/GOOGLE_MAP/ZOOM:12,S79175932,OBS1050713052,1,10,2021,PFW_2021,paibun,2,1,0,1,1,0,1,1.001,NA,PFW Web 4.1.4
L7027303,41.6469174,-83.9826035,US-OH,NA,S77011412,OBS1022260753,11,30,2020,PFW_2021,daejun,6,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L6431777,43.2248173,-77.2011691,US-NY,/GOOGLE_MAP/ZOOM:18,S76595935,OBS1016459621,11,21,2020,PFW_2021,bkcchi,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12708203,50.8811461,-119.3136566,CA-BC,/GOOGLE_MAP/ZOOM:15,S77095991,OBS1023438628,12,4,2020,PFW_2021,dowwoo,1,1,0,0,1,1,0,0.001,0,PFW Web 4.1.4
L12791841,32.5237137,-92.6572925,US-LA,/GOOGLE_MAP/ZOOM:15,S77306098,OBS1026410165,12,8,2020,PFW_2021,houfin,10,1,0,0,1,1,0,4.001,0,PFW Web 4.1.4
L138626,42.0695078,-72.3478778,US-MA,POSTCODE LAT/LONG LOOKUP,S84875293,OBS1112925869,11,21,2020,PFW_2021,daejun,9,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L2831401,50.8519352,-120.2035618,CA-BC,POSTCODE LAT/LONG LOOKUP,S82675529,OBS1086512871,3,3,2021,PFW_2021,pinsis,60,1,0,1,1,1,1,1.001,0.001,PFW Mobile App v1.1.17
L2427052,40.332315,-104.912019,US-CO,/GOOGLE_MAP/ZOOM:15,S78617122,OBS1043662780,1,2,2021,PFW_2021,amerob,1,1,0,1,0,0,0,0.001,NA,PFW Web 4.1.4
L5195838,42.8063269,-74.0291753,US-NY,/GOOGLE_MAP/ZOOM:14,S77645588,OBS1031142037,12,15,2020,PFW_2021,tuftit,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L843619,41.2443771,-73.7784119,US-NY,ESRI_WEBSERVICE_STREET,S84019187,OBS1102352993,3,21,2021,PFW_2021,carwre,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12721741,42.640589,-83.109142,US-MI,/GOOGLE_MAP/ZOOM:15,S83073701,OBS1091090876,3,7,2021,PFW_2021,rebnut,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L23405,41.0507,-73.77786,US-NY,POSTCODE LAT/LONG LOOKUP,S85153342,OBS1116255567,4,3,2021,PFW_2021,whbnut,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L3172256,43.3684639,-71.956501,US-NH,/GOOGLE_MAP/ZOOM:15,S81307638,OBS1073294100,2,2,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L12730699,39.7558926,-89.6294957,US-IL,/GOOGLE_MAP/ZOOM:15,S78235656,OBS1039143041,12,13,2020,PFW_2021,norcar,5,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L8374354,43.6092663,-73.2041695,US-VT,/GOOGLE_MAP/ZOOM:15,S85156007,OBS1116307045,4,7,2021,PFW_2021,sonspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12747307,35.3554658,-86.2278394,US-TN,/GOOGLE_MAP/ZOOM:18,S77400907,OBS1027691753,12,10,2020,PFW_2021,houfin,3,1,0,1,0,0,0,0.001,NA,PFW Mobile App v1.1.17
L12725718,39.8588784,-82.6150938,US-OH,/GOOGLE_MAP/ZOOM:15,S80797353,OBS1070155211,2,11,2021,PFW_2021,norcar,10,1,0,1,1,1,0,1.001,15.001,PFW Mobile App v1.1.17
L1816535,39.4467545,-76.9162292,US-MD,NA,S82570239,OBS1085268911,2,27,2021,PFW_2021,eursta,5,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5439077,39.106156,-84.731289,US-KY,/GOOGLE_MAP/ZOOM:15,S80820287,OBS1070367077,2,9,2021,PFW_2021,yebsap,1,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L33109,42.0424216,-88.2511783,US-IL,POSTCODE LAT/LONG LOOKUP,S84874775,OBS1112939137,2,13,2021,PFW_2021,eursta,14,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L8242915,35.922136,-78.935096,US-NC,/GOOGLE_MAP/ZOOM:15,S77059067,OBS1022900986,12,3,2020,PFW_2021,carchi,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L8385533,48.8827143,-122.3538485,US-WA,/GOOGLE_MAP/ZOOM:18,S87573988,OBS1148991184,1,23,2021,PFW_2021,stejay,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12772668,46.3636034,-83.7453461,CA-ON,/GOOGLE_MAP/ZOOM:14,S80662857,OBS1068623295,2,6,2021,PFW_2021,daejun,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
