reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,summary,has_images,day_part
2020-02-04T05:20:00Z,2020-02-04T05:20:00Z,2020-02-07,Mishawaka,IN,US,NA,10 seconds,10,"Bright light outside bedroom window, loud noises,  window rattled sounded like a jet plane",FALSE,night
2020-01-25T12:45:00Z,2020-01-25T12:45:00Z,2020-04-09,Salt Lake City,UT,US,NA,15-20 minutes,1200,"Witnessed during predawn clear sky succession of white lights 20-25 equally spaced.  ((""Starlink"" satellites.))",FALSE,night
2020-01-16T02:30:00Z,2020-01-16T02:30:00Z,2020-02-07,Reno,NV,US,NA,7 minutes,420,"40+ craft flying in spaces formation at extermly high altitude  ((""Starlink"" satellites??))",FALSE,astronomical dusk
2020-01-14T14:30:00Z,2020-01-14T14:30:00Z,2020-02-07,Boulder City,NV,US,NA,5 minutes,300,"Was doing situps on the paved trail and saw a string of evenly spaced craft that looked like satellites.. ((""Starlink"" satellites??))",FALSE,civil dawn
2020-01-11T09:00:00Z,2020-01-11T09:00:00Z,2020-02-07,Bellevue,NE,US,NA,5 minutes,300,Alien contact,FALSE,night
2020-01-08T23:50:00Z,2020-01-08T23:50:00Z,2020-02-07,Holland,OH,US,NA,4 minutes,240,"About 12 objects streaked across the sky in straight line formation, with perfect distance between them.((""Starlink"" satellites??))",FALSE,astronomical dusk
2020-01-07T14:00:00Z,2020-01-07T14:00:00Z,2020-02-07,Kalispell,MT,US,NA,4 seconds,4,"Snowblowing at 7am, still very dark, could only see with headlight. The sky and everything around me lit up in a shade of blue, it only",FALSE,nautical dawn
2020-01-02T05:00:00Z,2020-01-02T05:00:00Z,2020-05-01,Laramie,WY,US,NA,30-45 minutes,2700,This craft raised up and was over us almost instantly.  ((NUFORC Note:  Report from MUFON.  PD)),FALSE,night
2020-01-02T01:08:00Z,2020-01-02T01:08:00Z,2020-01-31,Commercial Point,OH,US,NA,3 seconds,3,Bright light going east to west burning steady light across the sky,FALSE,night
2019-12-29T04:00:00Z,2019-12-29T04:00:00Z,2020-01-31,East Hartford,CT,US,NA,30 seconds,30,Three lights flashing in triangular form,FALSE,night
2019-12-28T05:00:00Z,2019-12-28T05:00:00Z,2020-02-07,Wetaskiwin,AB,CA,NA,5 minutes,300,We were travelling southbound on highway 2 just north of wetaskiwin and saw a bright white light pointed at us in the sky. As we travel,FALSE,night
2019-12-28T01:00:00Z,2019-12-28T01:00:00Z,2020-02-07,Moose Jaw,SK,CA,NA,20 minutes,1200,"3 people saw about 25 white lights in formation, evenly spaced, flying from W to E.  ((""Starlink"" satellites??))",FALSE,astronomical dusk
2019-12-24T04:33:00Z,2019-12-24T04:33:00Z,2020-02-07,Sunriver,OR,US,NA,10 minutes,600,"Multiple crafts entering atmosphere in a straight line from the south west sky.   ((""Spacelink"" satellites??))",FALSE,night
2019-12-22T22:40:00Z,2019-12-22T22:40:00Z,2020-01-31,Barrington,NH,US,NA,7 seconds,7,"Bright ""star"" moving very slowly near Polaris accelerates slightly and quickly fades out.",FALSE,astronomical dusk
2019-12-22T04:00:00Z,2019-12-22T04:00:00Z,2021-03-02,Rome,NY,US,NA,10 mins,600,It was hovering over my back yard for about 10 mins then it just vanished or maybe just turned off its lights. Had no sound. Interestin,FALSE,night
2019-12-20T00:30:00Z,2019-12-20T00:30:00Z,2019-12-22,Appomattox,VA,US,NA,10 min,600,Line of lights  ((NUFORC Note:  Starlink satellites?  PD)),FALSE,night
2019-12-15T16:00:00Z,2019-12-15T16:00:00Z,2019-12-19,Palmer,MA,US,NA,3 seconds,3,Driving home. Saw large blue light above a house. By the time I realized what I was seeing it zipped away far too fast.,FALSE,morning
2019-12-12T20:32:00Z,2019-12-12T20:32:00Z,2019-12-19,Albany,OR,US,NA,1-2 seconds,2,I saw a white streak from the northeast moving to the southwest. Seemed to speed up and disappear,FALSE,afternoon
2019-12-10T19:00:00Z,2019-12-10T19:00:00Z,2020-01-31,Cheyenne,WY,US,NA,36 hours,3110400,WY UFO information,FALSE,afternoon
2019-12-02T02:06:00Z,2019-12-02T02:06:00Z,2019-12-19,Vadnais Heights,MN,US,NA,4 seconds,4,Green Fireball in MN Sky.  ((NUFORC Note:  Possible meteor?  PD)) ((anonymous report)),FALSE,night
2019-11-30T05:20:00Z,2019-11-30T05:20:00Z,2019-12-01,Lytham St Annes,ENG,GB,NA,30-90 seconds,90,"15 stars moving quickly and silently over St Annes on Sea.  ((NUFORC Note:  ""Starlink"" satellites.  PD))",FALSE,night
2019-11-28T22:00:00Z,2019-11-28T22:00:00Z,2019-12-01,Ranchos de Taos,NM,US,NA,1 minute,60,Blue orbs photographed over Rio Pueblo.  ((NUFORC Note:  Lens flares??  PD)),FALSE,afternoon
2019-11-28T13:30:00Z,2019-11-28T13:30:00Z,2019-12-01,Eureka,MT,US,NA,30 minutes,1800,"50-70 flying objects in a trail heading in the same direction.  ((NUFORC Note:  ""Starlink"" satellites?  PD))",FALSE,night
2019-11-25T03:00:00Z,2019-11-25T03:00:00Z,2019-12-01,Orange,TX,US,NA,10 minutes +,600,"red/orange lights.  ((NUFORC Note:  ""Starlink"" satellites?  PD))",FALSE,night
2019-11-23T12:58:00Z,2019-11-23T12:58:00Z,2019-12-01,Woodland Hills,CA,US,NA,4 minutes,240,"I was sitting looking at the night sky when a perfect line of 4 moving lights appeared, ((NUFORC Note:  ""Starlink"" satellites?  PD))",FALSE,night
2019-11-21T23:18:00Z,2019-11-21T23:18:00Z,2019-12-01,Magnolia,TX,US,NA,5 seconds,5,"Bright lights appear and disappear.   ((NUFORC Note:  ""Starlink"" satellites?  PD))",FALSE,afternoon
2019-11-16T10:38:00Z,2019-11-16T10:38:00Z,2019-12-01,Lafayette,LA,US,NA,0.3s,0.3,"I work at an airport, during my morning inspection, I was traveling east , at 290' direction I saw a green / fluorescent light shooting",FALSE,night
2019-11-11T23:05:00Z,2019-11-11T23:05:00Z,2019-12-01,Bellmore,NY,US,NA,2 minutes,120,"((NUFORC Note:  Cluster of ""Starlink"" satellites.  PD))",FALSE,night
2019-11-11T01:04:00Z,2019-11-11T01:04:00Z,2019-12-01,Normangee,TX,US,NA,3 minutes,180,My son and I didnt see the blue colored objects and the black finger like object until we reviewed the pictures.,FALSE,astronomical dusk
2019-10-28T05:00:00Z,2019-10-28T05:00:00Z,2020-02-07,Mays Landing,NJ,US,NA,4 hours,345600,Bright light shape of a ghost or alien can see perfect  4 hours of videos,FALSE,night
2019-10-26T03:00:00Z,2019-10-26T03:00:00Z,2019-12-01,Myrtle Beach,SC,US,NA,10 seconds,10,Fastest moving lights I've ever seen.,FALSE,night
2019-10-26T02:00:00Z,2019-10-26T02:00:00Z,2019-12-01,Gilbert,AZ,US,NA,1 minutes,60,NA,FALSE,night
2019-10-24T23:00:00Z,2019-10-24T23:00:00Z,2019-12-01,Quincy,MA,US,NA,15 minutes,900,"Bright white light, sometimes suddenly dimming to an orange spark, then brightening again.",FALSE,astronomical dusk
2019-10-23T19:48:00Z,2019-10-23T19:48:00Z,2019-12-01,Daytona beach,FL,US,NA,5 minutes,300,"Saw two big lights in the sky, one was bigger because it was closer. I ignored it completely because there was and airport close by and",FALSE,afternoon
2019-10-20T02:24:00Z,2019-10-20T02:24:00Z,2019-12-01,Pittsburgh,PA,US,NA,5 min,300,Group of 3 red lights in a distance. They were grouped together and then split and moved to the right out of sight. About 30 seconds la,FALSE,night
2019-10-18T11:00:00Z,2019-10-18T11:00:00Z,2019-12-01,Milwaukee,WI,US,NA,25 min,1500,Strange large contrail in sky over Milwaukee going from SE to NW. Larger and wider than usual jet contrails.,FALSE,astronomical dawn
2019-10-16T07:00:00Z,2019-10-16T07:00:00Z,2019-12-01,Coral Springs,FL,US,NA,7 seconds,7,NA,FALSE,night
2019-10-10T23:40:00Z,2019-10-10T23:40:00Z,2019-12-01,Apex,NC,US,NA,10 minutes,600,There was video taken and also photos that show 10 lights on the object 5 were blue/green and the other gray/ white Then as the object,FALSE,nautical dusk
2019-10-08T02:24:00Z,2019-10-08T02:24:00Z,2019-12-01,Vadnais Heights,MN,US,NA,3 seconds,3,Blue Green Light Shape in MN Western Sky,FALSE,night
2019-10-02T19:00:00Z,2019-10-02T19:00:00Z,2019-10-04,Hayfork,CA,US,NA,7 minutes,420,On history channel there should be a contact # to help people come forward,FALSE,morning
2019-09-25T02:25:00Z,2019-09-25T02:25:00Z,2019-10-04,Las Cruces,NM,US,NA,10 seconds,10,"Round yellow to orange spheres progressively lighted and dimmed out in sequence, in a straight line (from right to left) over the north",FALSE,astronomical dusk
2019-09-23T04:55:00Z,2019-09-23T04:55:00Z,2019-10-04,Anchorage,AK,US,NA,15 minutes,900,bright light on chugach mountain range moving in southern direction across mountain,FALSE,nautical dusk
2019-09-22T00:00:00Z,2019-09-22T00:00:00Z,2019-10-04,Roswell,GA,US,NA,2 minutes,120,8pm Sept 21 - VERY LOUD Sound that hovered,FALSE,nautical dusk
2019-09-22T00:00:00Z,2019-09-22T00:00:00Z,2019-10-04,Ewing,NJ,US,NA,2 minutes,120,I was having my lunch in the parking lot at work. I saw what I though was lighting in the corner of my eye. I kept looking over to see,FALSE,astronomical dusk
2019-09-20T02:45:00Z,2019-09-20T02:45:00Z,2019-10-04,Englewood,CO,US,NA,1-2 minutes,120,Looking south I noticed a bright light moving very fast towards me to the north. As it got closer over head it also seemed like it drop,FALSE,night
2019-09-18T01:00:00Z,2019-09-18T01:00:00Z,2019-09-19,Leland,NC,US,NA,30 seconds,30,((NUFORC Note:  Source of report provides no information.  PD)),FALSE,night
2019-09-17T13:00:00Z,2019-09-17T13:00:00Z,2019-09-19,Leland,NC,US,NA,30 seconds,30,((NUFORC Note:  No information provided here by witness.  PD)),FALSE,morning
2019-09-13T12:15:00Z,2019-09-13T12:15:00Z,2019-09-19,Perkasie,PA,US,NA,5-10 minutes,600,A red light that flew slowly.  ((anonymous report)),FALSE,morning
2019-09-11T17:00:00Z,2019-09-11T17:00:00Z,2019-10-04,Springfield,IL,US,NA,2 minutes,120,((NUFORC Note:  Source of report includes no information.  Anonymous report.  PD)),FALSE,morning
2019-09-11T01:00:00Z,2019-09-11T01:00:00Z,2021-10-19,Angus,ON,CA,NA,2 days,172800,1st sighting was in 2011. At 330am I looked up and saw a bright star traveling in circles. About 8 laps and then traveled away from the,FALSE,astronomical dusk
2019-09-02T18:30:00Z,2019-09-02T18:30:00Z,2019-09-06,Colorado Springs,CO,US,NA,<10 seconds,10,"On a windless hot labor day the wind slowly picked up and then guickly to hurricane speed, bent all bushes and vegetation to ground nor",FALSE,morning
2019-09-02T02:00:00Z,2019-09-02T02:00:00Z,2019-09-06,Sturbridge,MA,US,NA,3 minutes,180,Orange colored ball in the sky traveling WSW.  ((anonymous report)),FALSE,night
2019-08-31T14:28:00Z,2019-08-31T14:28:00Z,2019-09-06,Pittsburgh,PA,US,NA,40 seconds,40,Noticed a pair of very slow moving lights went out to street and observed it being followed by single light,FALSE,morning
2019-08-29T03:30:00Z,2019-08-29T03:30:00Z,2019-09-06,Somerset,NJ,US,NA,3 minutes,180,((NUFORC Note:  No information provided by source of report.  PD)),FALSE,night
2019-08-02T05:31:00Z,2019-08-02T05:31:00Z,2019-08-23,Hemet,CA,US,NA,4 minutes,240,"Bright red cigar shape object slowly moved over Palomar Mt at 10:31pm on Aug 1,2019",FALSE,night
2019-07-30T10:00:00Z,2019-07-30T10:00:00Z,2019-08-23,Spokane Valley,WA,US,NA,2 hours +,172800,Second time this week I was awoken from a sound sleep by eerie rythmatic pulsating like sound that seemed to be coming from outside up,FALSE,astronomical dawn
2019-07-29T23:00:00Z,2019-07-29T23:00:00Z,2020-02-13,Hickory,NC,US,NA,15 seconds,15,((NUFORC Note:  Source of the report provides no information.  PD)),FALSE,afternoon
2019-07-29T03:15:00Z,2019-07-29T03:15:00Z,2019-08-23,Pueblo West,CO,US,NA,20 minutes,1200,Same lights as 24th above north Pueblo West - copters fired upon it,FALSE,astronomical dusk
2019-07-29T01:10:00Z,2019-07-29T01:10:00Z,2019-08-23,San Antonio,TX,US,NA,25 seconds,25,Saw silver ball and rectangle fly from South to north over San Antonio Texas.,FALSE,afternoon
2019-07-28T06:00:00Z,2019-07-28T06:00:00Z,2019-08-23,Lake Elsinore,CA,US,NA,5 seconds,5,((NUFORC Note:  Source of report provides no detailed information about apparent sighting.  PD)),FALSE,night
2019-07-23T06:00:00Z,2019-07-23T06:00:00Z,2019-07-25,Fargo,ND,US,NA,20-30 minutes,1800,((NUFORC Note:  Witness provides no information about the sighting.  PD)),FALSE,night
2019-07-13T22:00:00Z,2019-07-13T22:00:00Z,2019-07-25,Tynset,Innlandet,NO,NA,30 min,1800,"Ufo observasjon  Jeg var ute og oppdaget en stjerne på himmelen.  Den såkalte «stjernen» begynte å bevege på seg og blinke i rødt, blåt",FALSE,NA
2019-07-13T02:40:00Z,2019-07-13T02:40:00Z,2019-07-25,Minnetonka,MN,US,NA,~ 1 minute,60,Streak of light turns and splits into individual lights over southern Twin Cities.  ((anonymous report)),FALSE,nautical dusk
2019-07-05T02:30:00Z,2019-07-05T02:30:00Z,2019-07-05,Huntington,WV,US,NA,30 seconds,30,((NUFORC Note:  No information provided by source of report.  PD)),FALSE,astronomical dusk
2019-07-05T01:15:00Z,2019-07-05T01:15:00Z,2019-07-05,Saint Cloud,MN,US,NA,20 minutes,1200,((NUFORC Note:  No information provided by source of report.  PD)),FALSE,NA
2019-07-03T05:20:00Z,2019-07-03T05:20:00Z,2019-07-05,Monett,MO,US,NA,10 minutes,600,Whooshing and rumbling sounds coming from the sky moving west to east.,FALSE,night
2019-06-28T02:00:00Z,2019-06-28T02:00:00Z,2019-08-23,Allison Park,PA,US,NA,5 minutes,300,"I saw circular disk with bright lights , speaker malfunction, strange noises.",FALSE,nautical dusk
2019-06-20T17:26:00Z,2019-06-20T17:26:00Z,2019-06-27,Charles Town,WV,US,NA,5 seconds,5,Oblong vertically--cloud/mirror brightness traveling from northwest to south,FALSE,afternoon
2019-06-09T04:00:00Z,2019-06-09T04:00:00Z,2019-06-20,Bath,PA,US,NA,10 minutes,600,Was using my green laser pointer.pointed it at a star and the star tried to get away from it like tad pole how it moved.i did this to s,FALSE,night
2019-06-09T04:30:00Z,2019-06-09T04:30:00Z,2019-06-20,Huntsville,AL,US,NA,3 seconds,3,Large ball of light!,FALSE,night
2019-06-02T09:15:00Z,2019-06-02T09:15:00Z,2019-06-07,Raleigh,NC,US,NA,15 minutes,900,((NUFORC Note:  Witness provides no information about sighting; elects to remain totally anonymous.  PD)),FALSE,nautical dawn
2019-06-02T02:00:00Z,2019-06-02T02:00:00Z,2021-04-23,Cecilia,KY,US,NA,30 second,30,While sitting in my hottub I was looking up at the stars and watching satellites pass over when I saw an object slowly crossing the sky,FALSE,nautical dusk
2019-05-30T19:33:00Z,2019-05-30T19:33:00Z,2019-06-07,Hendersonville,TN,US,NA,3 minutes,180,Giant darting parachute.  ((anonymous source)),FALSE,afternoon
2019-05-22T02:30:00Z,2019-05-22T02:30:00Z,2019-06-07,Greenville,NC,US,NA,5 minutes,300,"Low flying silent object with very bright flashing lights, rapid movements, not in a straight path- loops and circles (but almost as if",FALSE,night
2019-05-12T15:25:00Z,2019-05-12T15:25:00Z,2019-05-14,Jagadhri,Haryana,IN,NA,5 seconds,5,Yellowish/orange light dots in triangle with tail shape moving,FALSE,night
2019-05-11T05:01:00Z,2019-05-11T05:01:00Z,2019-08-23,Hemet,CA,US,NA,3 minutes,180,((NUFORC Note:  Witness provides no detailed information about sighting event.  Anonymous.  PD)),FALSE,night
2019-05-08T02:00:00Z,2019-05-08T02:00:00Z,2019-05-09,Mystic Island,NJ,US,NA,10-15 minutes,900,Radiant wide lights flashing three times in succesion about 3-5 minutes apart each from the sky wiht no clear origin.,FALSE,night
2019-04-29T20:30:00Z,2019-04-29T20:30:00Z,2019-05-09,Portland,OR,US,NA,39 seconds,39,"A 30 second close look at a large, quiet gold object with flashing lights, moving at a steady rate.",FALSE,afternoon
2019-04-18T02:00:00Z,2019-04-18T02:00:00Z,2019-04-18,Surfside Beach,SC,US,NA,10 minutes,600,3 orange lights over ocean.,FALSE,night
2019-04-12T04:00:00Z,2019-04-12T04:00:00Z,2019-04-12,Jay,ME,US,NA,1 minute,60,"Large bright orange/yellowish orb, resembling a large star floating throughout  the sky.",FALSE,night
2019-04-06T01:00:00Z,2019-04-06T01:00:00Z,2022-04-22,Palm Harbor,FL,US,NA,2 to 3 seconds,3,9 glowing globes crossed the sky from horizon to horizon in approximately 2 seconds.,FALSE,astronomical dusk
2019-04-04T10:55:00Z,2019-04-04T10:55:00Z,2019-04-08,Florence,SC,US,NA,10 seconds,10,A ball of green light with a light of red and orange behind it shooting across the sky.  ((anonymous report)),FALSE,civil dawn
2019-03-24T03:35:00Z,2019-03-24T03:35:00Z,2019-03-29,Grand Island,NE,US,NA,30 seconds,30,Flying object with lights moving at fast speeds and in weird directions.  Disappeared after 30 seconds.  ((anonymous report)),FALSE,night
2019-03-06T19:00:00Z,2019-03-06T19:00:00Z,2019-03-14,Conway,AR,US,NA,6 seconds,6,Two inverted diamond shape objects moved across my field of view at around 200 yards on a crystal clear day.,FALSE,afternoon
2019-03-05T11:30:00Z,2019-03-05T11:30:00Z,2019-03-14,Edgerton,OH,US,NA,3-5 seconds,5,"One bright white light, in a clear sky, going N to S in a downward arc, like a distant headlight, larger than a star or planet.",FALSE,civil dawn
2019-03-01T18:00:00Z,2019-03-01T18:00:00Z,2019-08-23,Greenville,SC,US,NA,10 minutes,600,Reptilian or Grey alien contact.,FALSE,afternoon
2019-02-18T02:22:00Z,2019-02-18T02:22:00Z,2019-02-22,Old Bridge,NJ,US,NA,3 minutes,180,"Big, bright light descends then hovered in front of us.",FALSE,night
2019-02-15T18:17:00Z,2019-02-15T18:17:00Z,2019-02-22,Palm Beach Gardens,FL,US,NA,20 minutes,1200,What he saw appeared to be this orb pulsing in and out like a jellyfish with no tentacles.  ((MUFON Report)),FALSE,afternoon
2019-02-15T11:00:00Z,2019-02-15T11:00:00Z,2021-05-20,Lincoln,NE,US,NA,5 seconds,5,"Three bright blue flashes of light filled the entire sky, but no one but me and the witnesses said they knew anything about it.",FALSE,night
2019-01-30T16:20:00Z,2019-01-30T16:20:00Z,2019-02-01,Saratoga Springs,NY,US,NA,1 minute,60,Clear blue sky facing north east unknown object appeared in photo upstate NY,FALSE,morning
2019-01-30T02:30:00Z,2019-01-30T02:30:00Z,2019-02-14,Palm Bay,FL,US,NA,1 hour,86400,"Straight line level, blue beams of light across the night sky.",FALSE,night
2019-01-29T12:35:00Z,2019-01-29T12:35:00Z,2019-02-01,Lake Forest,CA,US,NA,45 minutes,2700,4 oclock in the morning during the week I see this light out my kitchen window. This light turned into 2 lights about two weeks ago. T,FALSE,night
2019-01-26T09:00:00Z,2019-01-26T09:00:00Z,2019-02-01,Rancho Palos Verdes,CA,US,NA,45 minutes,2700,((NUFORC Note:  Witness provides no data about sighting.  Hoax??  PD)),FALSE,night
2019-01-19T06:00:00Z,2019-01-19T06:00:00Z,2019-01-24,Morgantown,WV,US,NA,~1 hour,86400,"4 bright orbs coming together and separating into a specific, circular motion.((NUFORC Note:  Advertising spotlights??  Anonymous. PD))",FALSE,night
2019-01-08T14:00:00Z,2019-01-08T14:00:00Z,2019-01-11,Midland,TX,US,NA,1 hour,86400,Add to previous report.My husband ((name delet noticed two orgnage beans in the sky just over the midland memorial hospital. Then about,FALSE,morning
2019-01-08T14:00:00Z,2019-01-08T14:00:00Z,2019-01-11,Midland,TX,US,NA,20 minutes,1200,Numerous beams of orange pulsing lights in the sky over Midland circling the town.,FALSE,morning
2019-01-01T04:00:00Z,2019-01-01T04:00:00Z,2019-01-24,Spring,TX,US,NA,~15 minutes,900,Red/ Orange lights - spherical shape.,FALSE,night
2018-11-28T10:35:00Z,2018-11-28T10:35:00Z,2018-11-30,Upper Marlboro,MD,US,NA,5 seconds,5,A bright flash no noise accompanied light duration of approximately 3-5 seconds.  ((anonymous report)),FALSE,night
2018-11-22T23:30:00Z,2018-11-22T23:30:00Z,2018-11-24,Cape Coral,FL,US,NA,15 minutes,900,5-6 separate orange objects flying southward one by one.,FALSE,astronomical dusk
