act,scene,character,dialogue,line_number
Act IV,Scene I,Macbeth,"His wife, his babes, and all unfortunate souls",1607
Act IV,Scene I,Macbeth,That trace him in his line. No boasting like a fool;,1608
Act IV,Scene I,Macbeth,This deed I'll do before this purpose cool.,1609
Act IV,Scene I,Macbeth,But no more sights!--Where are these gentlemen?,1610
Act IV,Scene I,Macbeth,"Come, bring me where they are.",1611
Act IV,Scene I,[stage direction],Exeunt,NA
Act IV,Scene II,[stage direction],"Enter LADY MACDUFF, her Son, and ROSS",NA
Act IV,Scene II,Lady Macduff,"What had he done, to make him fly the land?",1612
Act IV,Scene II,Ross,"You must have patience, madam.",1613
Act IV,Scene II,Lady Macduff,He had none:,1614
Act IV,Scene II,Lady Macduff,"His flight was madness: when our actions do not,",1615
Act IV,Scene II,Lady Macduff,Our fears do make us traitors.,1616
Act IV,Scene II,Ross,You know not,1617
Act IV,Scene II,Ross,Whether it was his wisdom or his fear.,1618
Act IV,Scene II,Lady Macduff,"Wisdom! to leave his wife, to leave his babes,",1619
Act IV,Scene II,Lady Macduff,His mansion and his titles in a place,1620
Act IV,Scene II,Lady Macduff,From whence himself does fly? He loves us not;,1621
Act IV,Scene II,Lady Macduff,"He wants the natural touch: for the poor wren,",1622
Act IV,Scene II,Lady Macduff,"The most diminutive of birds, will fight,",1623
Act IV,Scene II,Lady Macduff,"Her young ones in her nest, against the owl.",1624
Act IV,Scene II,Lady Macduff,All is the fear and nothing is the love;,1625
Act IV,Scene II,Lady Macduff,"As little is the wisdom, where the flight",1626
Act IV,Scene II,Lady Macduff,So runs against all reason.,1627
Act IV,Scene II,Ross,"My dearest coz,",1628
Act IV,Scene II,Ross,"I pray you, school yourself: but for your husband,",1629
Act IV,Scene II,Ross,"He is noble, wise, judicious, and best knows",1630
Act IV,Scene II,Ross,The fits o' the season. I dare not speak,1631
Act IV,Scene II,Ross,much further;,1632
Act IV,Scene II,Ross,"But cruel are the times, when we are traitors",1633
Act IV,Scene II,Ross,"And do not know ourselves, when we hold rumour",1634
Act IV,Scene II,Ross,"From what we fear, yet know not what we fear,",1635
Act IV,Scene II,Ross,But float upon a wild and violent sea,1636
Act IV,Scene II,Ross,Each way and move. I take my leave of you:,1637
Act IV,Scene II,Ross,Shall not be long but I'll be here again:,1638
Act IV,Scene II,Ross,"Things at the worst will cease, or else climb upward",1639
Act IV,Scene II,Ross,"To what they were before. My pretty cousin,",1640
Act IV,Scene II,Ross,Blessing upon you!,1641
Act IV,Scene II,Lady Macduff,"Father'd he is, and yet he's fatherless.",1642
Act IV,Scene II,Ross,"I am so much a fool, should I stay longer,",1643
Act IV,Scene II,Ross,It would be my disgrace and your discomfort:,1644
Act IV,Scene II,Ross,I take my leave at once.,1645
Act IV,Scene II,[stage direction],Exit,NA
Act IV,Scene II,Lady Macduff,"Sirrah, your father's dead;",1646
Act IV,Scene II,Lady Macduff,And what will you do now? How will you live?,1647
Act IV,Scene II,Son,"As birds do, mother.",1648
Act IV,Scene II,Lady Macduff,"What, with worms and flies?",1649
Act IV,Scene II,Son,"With what I get, I mean; and so do they.",1650
Act IV,Scene II,Lady Macduff,"Poor bird! thou'ldst never fear the net nor lime,",1651
Act IV,Scene II,Lady Macduff,The pitfall nor the gin.,1652
Act IV,Scene II,Son,"Why should I, mother? Poor birds they are not set for.",1653
Act IV,Scene II,Son,"My father is not dead, for all your saying.",1654
Act IV,Scene II,Lady Macduff,"Yes, he is dead; how wilt thou do for a father?",1655
Act IV,Scene II,Son,"Nay, how will you do for a husband?",1656
Act IV,Scene II,Lady Macduff,"Why, I can buy me twenty at any market.",1657
Act IV,Scene II,Son,Then you'll buy 'em to sell again.,1658
Act IV,Scene II,Lady Macduff,"Thou speak'st with all thy wit: and yet, i' faith,",1659
Act IV,Scene II,Lady Macduff,With wit enough for thee.,1660
Act IV,Scene II,Son,"Was my father a traitor, mother?",1661
Act IV,Scene II,Lady Macduff,"Ay, that he was.",1662
Act IV,Scene II,Son,What is a traitor?,1663
Act IV,Scene II,Lady Macduff,"Why, one that swears and lies.",1664
Act IV,Scene II,Son,And be all traitors that do so?,1665
Act IV,Scene II,Lady Macduff,"Every one that does so is a traitor, and must be hanged.",1666
Act IV,Scene II,Son,And must they all be hanged that swear and lie?,1667
Act IV,Scene II,Lady Macduff,Every one.,1668
Act IV,Scene II,Son,Who must hang them?,1669
Act IV,Scene II,Lady Macduff,"Why,  the honest men.",1670
Act IV,Scene II,Son,"Then the liars and swearers are fools,",1671
Act IV,Scene II,Son,for there are liars and swearers enow to beat,1672
Act IV,Scene II,Son,the honest men and hang up them.,1673
Act IV,Scene II,Lady Macduff,"Now, God help thee, poor monkey!",1674
Act IV,Scene II,Lady Macduff,But how wilt thou do for a father?,1675
Act IV,Scene II,Son,"If he were dead, you'ld weep for",1676
Act IV,Scene II,Son,"him: if you would not, it were a good sign",1677
Act IV,Scene II,Son,that I should quickly have a new father.,1678
Act IV,Scene II,Lady Macduff,"Poor prattler, how thou talk'st!",1679
Act IV,Scene II,[stage direction],Enter a Messenger,NA
Act IV,Scene II,Messenger,"Bless you, fair dame! I am not to you known,",1680
Act IV,Scene II,Messenger,Though in your state of honour I am perfect.,1681
Act IV,Scene II,Messenger,I doubt some danger does approach you nearly:,1682
Act IV,Scene II,Messenger,"If you will take a homely man's advice,",1683
Act IV,Scene II,Messenger,"Be not found here; hence, with your little ones.",1684
Act IV,Scene II,Messenger,"To fright you thus, methinks, I am too savage;",1685
Act IV,Scene II,Messenger,"To do worse to you were fell cruelty,",1686
Act IV,Scene II,Messenger,Which is too nigh your person. Heaven preserve you!,1687
Act IV,Scene II,Messenger,I dare abide no longer.,1688
Act IV,Scene II,[stage direction],Exit,NA
Act IV,Scene II,Lady Macduff,Whither should I fly?,1689
Act IV,Scene II,Lady Macduff,I have done no harm. But I remember now,1690
Act IV,Scene II,Lady Macduff,I am in this earthly world; where to do harm,1691
Act IV,Scene II,Lady Macduff,"Is often laudable, to do good sometime",1692
Act IV,Scene II,Lady Macduff,"Accounted dangerous folly: why then, alas,",1693
Act IV,Scene II,Lady Macduff,"Do I put up that womanly defence,",1694
Act IV,Scene II,Lady Macduff,To say I have done no harm?,1695
Act IV,Scene II,[stage direction],Enter Murderers,NA
Act IV,Scene II,Lady Macduff,What are these faces?,1696
Act IV,Scene II,First Murderer,Where is your husband?,1697
Act IV,Scene II,Lady Macduff,"I hope, in no place so unsanctified",1698
Act IV,Scene II,Lady Macduff,Where such as thou mayst find him.,1699
Act IV,Scene II,First Murderer,He's a traitor.,1700
Act IV,Scene II,Son,"Thou liest, thou shag-hair'd villain!",1701
Act IV,Scene II,First Murderer,"What, you egg!",1702
Act IV,Scene II,[stage direction],Stabbing him,NA
Act IV,Scene II,First Murderer,Young fry of treachery!,1703
Act IV,Scene II,Son,"He has kill'd me, mother:",1704
Act IV,Scene II,Son,"Run away, I pray you!",1705
Act IV,Scene II,[stage direction],Dies,NA
Act IV,Scene II,[stage direction],"Exit LADY MACDUFF, crying 'Murder!' Exeunt Murderers, following her",NA
Act IV,Scene III,[stage direction],Enter MALCOLM and MACDUFF,NA
Act IV,Scene III,Malcolm,"Let us seek out some desolate shade, and there",1706
Act IV,Scene III,Malcolm,Weep our sad bosoms empty.,1707
Act IV,Scene III,Macduff,Let us rather,1708
Act IV,Scene III,Macduff,"Hold fast the mortal sword, and like good men",1709
Act IV,Scene III,Macduff,Bestride our down-fall'n birthdom: each new morn,1710
Act IV,Scene III,Macduff,"New widows howl, new orphans cry, new sorrows",1711
Act IV,Scene III,Macduff,"Strike heaven on the face, that it resounds",1712
Act IV,Scene III,Macduff,As if it felt with Scotland and yell'd out,1713
Act IV,Scene III,Macduff,Like syllable of dolour.,1714
Act IV,Scene III,Malcolm,"What I believe I'll wail,",1715
Act IV,Scene III,Malcolm,"What know believe, and what I can redress,",1716
Act IV,Scene III,Malcolm,"As I shall find the time to friend, I will.",1717
Act IV,Scene III,Malcolm,"What you have spoke, it may be so perchance.",1718
Act IV,Scene III,Malcolm,"This tyrant, whose sole name blisters our tongues,",1719
Act IV,Scene III,Malcolm,Was once thought honest: you have loved him well.,1720
Act IV,Scene III,Malcolm,He hath not touch'd you yet. I am young;,1721
Act IV,Scene III,Malcolm,but something,1722
Act IV,Scene III,Malcolm,"You may deserve of him through me, and wisdom",1723
Act IV,Scene III,Malcolm,To offer up a weak poor innocent lamb,1724
Act IV,Scene III,Malcolm,To appease an angry god.,1725
Act IV,Scene III,Macduff,I am not treacherous.,1726
Act IV,Scene III,Malcolm,But Macbeth is.,1727
Act IV,Scene III,Malcolm,A good and virtuous nature may recoil,1728
Act IV,Scene III,Malcolm,In an imperial charge. But I shall crave,1729
Act IV,Scene III,Malcolm,your pardon;,1730
Act IV,Scene III,Malcolm,That which you are my thoughts cannot transpose:,1731
Act IV,Scene III,Malcolm,"Angels are bright still, though the brightest fell;",1732
Act IV,Scene III,Malcolm,"Though all things foul would wear the brows of grace,",1733
Act IV,Scene III,Malcolm,Yet grace must still look so.,1734
Act IV,Scene III,Macduff,I have lost my hopes.,1735
Act IV,Scene III,Malcolm,Perchance even there where I did find my doubts.,1736
Act IV,Scene III,Malcolm,"Why in that rawness left you wife and child,",1737
Act IV,Scene III,Malcolm,"Those precious motives, those strong knots of love,",1738
Act IV,Scene III,Malcolm,"Without leave-taking? I pray you,",1739
Act IV,Scene III,Malcolm,"Let not my jealousies be your dishonours,",1740
Act IV,Scene III,Malcolm,"But mine own safeties. You may be rightly just,",1741
Act IV,Scene III,Malcolm,Whatever I shall think.,1742
Act IV,Scene III,Macduff,"Bleed, bleed, poor country!",1743
Act IV,Scene III,Macduff,"Great tyranny! lay thou thy basis sure,",1744
Act IV,Scene III,Macduff,For goodness dare not cheque thee: wear thou,1745
Act IV,Scene III,Macduff,thy wrongs;,1746
Act IV,Scene III,Macduff,"The title is affeer'd! Fare thee well, lord:",1747
Act IV,Scene III,Macduff,I would not be the villain that thou think'st,1748
Act IV,Scene III,Macduff,"For the whole space that's in the tyrant's grasp,",1749
Act IV,Scene III,Macduff,And the rich East to boot.,1750
Act IV,Scene III,Malcolm,Be not offended:,1751
Act IV,Scene III,Malcolm,I speak not as in absolute fear of you.,1752
Act IV,Scene III,Malcolm,I think our country sinks beneath the yoke;,1753
Act IV,Scene III,Malcolm,"It weeps, it bleeds; and each new day a gash",1754
Act IV,Scene III,Malcolm,Is added to her wounds: I think withal,1755
Act IV,Scene III,Malcolm,There would be hands uplifted in my right;,1756
Act IV,Scene III,Malcolm,And here from gracious England have I offer,1757
Act IV,Scene III,Malcolm,"Of goodly thousands: but, for all this,",1758
Act IV,Scene III,Malcolm,"When I shall tread upon the tyrant's head,",1759
Act IV,Scene III,Malcolm,"Or wear it on my sword, yet my poor country",1760
Act IV,Scene III,Malcolm,"Shall have more vices than it had before,",1761
Act IV,Scene III,Malcolm,"More suffer and more sundry ways than ever,",1762
Act IV,Scene III,Malcolm,By him that shall succeed.,1763
Act IV,Scene III,Macduff,What should he be?,1764
Act IV,Scene III,Malcolm,It is myself I mean: in whom I know,1765
Act IV,Scene III,Malcolm,All the particulars of vice so grafted,1766
Act IV,Scene III,Malcolm,"That, when they shall be open'd, black Macbeth",1767
Act IV,Scene III,Malcolm,"Will seem as pure as snow, and the poor state",1768
Act IV,Scene III,Malcolm,"Esteem him as a lamb, being compared",1769
Act IV,Scene III,Malcolm,With my confineless harms.,1770
Act IV,Scene III,Macduff,Not in the legions,1771
Act IV,Scene III,Macduff,Of horrid hell can come a devil more damn'd,1772
Act IV,Scene III,Macduff,In evils to top Macbeth.,1773
Act IV,Scene III,Malcolm,"I grant him bloody,",1774
Act IV,Scene III,Malcolm,"Luxurious, avaricious, false, deceitful,",1775
Act IV,Scene III,Malcolm,"Sudden, malicious, smacking of every sin",1776
Act IV,Scene III,Malcolm,"That has a name: but there's no bottom, none,",1777
Act IV,Scene III,Malcolm,"In my voluptuousness: your wives, your daughters,",1778
Act IV,Scene III,Malcolm,"Your matrons and your maids, could not fill up",1779
Act IV,Scene III,Malcolm,"The cistern of my lust, and my desire",1780
Act IV,Scene III,Malcolm,All continent impediments would o'erbear,1781
Act IV,Scene III,Malcolm,That did oppose my will: better Macbeth,1782
Act IV,Scene III,Malcolm,Than such an one to reign.,1783
Act IV,Scene III,Macduff,Boundless intemperance,1784
Act IV,Scene III,Macduff,In nature is a tyranny; it hath been,1785
Act IV,Scene III,Macduff,The untimely emptying of the happy throne,1786
Act IV,Scene III,Macduff,And fall of many kings. But fear not yet,1787
Act IV,Scene III,Macduff,To take upon you what is yours: you may,1788
Act IV,Scene III,Macduff,"Convey your pleasures in a spacious plenty,",1789
Act IV,Scene III,Macduff,"And yet seem cold, the time you may so hoodwink.",1790
Act IV,Scene III,Macduff,We have willing dames enough: there cannot be,1791
Act IV,Scene III,Macduff,"That vulture in you, to devour so many",1792
Act IV,Scene III,Macduff,"As will to greatness dedicate themselves,",1793
Act IV,Scene III,Macduff,Finding it so inclined.,1794
Act IV,Scene III,Malcolm,With this there grows,1795
Act IV,Scene III,Malcolm,In my most ill-composed affection such,1796
Act IV,Scene III,Malcolm,"A stanchless avarice that, were I king,",1797
Act IV,Scene III,Malcolm,"I should cut off the nobles for their lands,",1798
Act IV,Scene III,Malcolm,Desire his jewels and this other's house:,1799
Act IV,Scene III,Malcolm,And my more-having would be as a sauce,1800
Act IV,Scene III,Malcolm,To make me hunger more; that I should forge,1801
Act IV,Scene III,Malcolm,"Quarrels unjust against the good and loyal,",1802
Act IV,Scene III,Malcolm,Destroying them for wealth.,1803
Act IV,Scene III,Macduff,This avarice,1804
Act IV,Scene III,Macduff,"Sticks deeper, grows with more pernicious root",1805
Act IV,Scene III,Macduff,"Than summer-seeming lust, and it hath been",1806
Act IV,Scene III,Macduff,The sword of our slain kings: yet do not fear;,1807
Act IV,Scene III,Macduff,Scotland hath foisons to fill up your will.,1808
Act IV,Scene III,Macduff,"Of your mere own: all these are portable,",1809
Act IV,Scene III,Macduff,With other graces weigh'd.,1810
Act IV,Scene III,Malcolm,"But I have none: the king-becoming graces,",1811
Act IV,Scene III,Malcolm,"As justice, verity, temperance, stableness,",1812
Act IV,Scene III,Malcolm,"Bounty, perseverance, mercy, lowliness,",1813
Act IV,Scene III,Malcolm,"Devotion, patience, courage, fortitude,",1814
Act IV,Scene III,Malcolm,"I have no relish of them, but abound",1815
Act IV,Scene III,Malcolm,"In the division of each several crime,",1816
Act IV,Scene III,Malcolm,"Acting it many ways. Nay, had I power, I should",1817
Act IV,Scene III,Malcolm,"Pour the sweet milk of concord into hell,",1818
Act IV,Scene III,Malcolm,"Uproar the universal peace, confound",1819
Act IV,Scene III,Malcolm,All unity on earth.,1820
Act IV,Scene III,Macduff,"O Scotland, Scotland!",1821
Act IV,Scene III,Malcolm,"If such a one be fit to govern, speak:",1822
Act IV,Scene III,Malcolm,I am as I have spoken.,1823
Act IV,Scene III,Macduff,Fit to govern!,1824
Act IV,Scene III,Macduff,"No, not to live. O nation miserable,",1825
Act IV,Scene III,Macduff,"With an untitled tyrant bloody-scepter'd,",1826
Act IV,Scene III,Macduff,"When shalt thou see thy wholesome days again,",1827
Act IV,Scene III,Macduff,Since that the truest issue of thy throne,1828
Act IV,Scene III,Macduff,"By his own interdiction stands accursed,",1829
Act IV,Scene III,Macduff,And does blaspheme his breed? Thy royal father,1830
Act IV,Scene III,Macduff,"Was a most sainted king: the queen that bore thee,",1831
Act IV,Scene III,Macduff,"Oftener upon her knees than on her feet,",1832
Act IV,Scene III,Macduff,Died every day she lived. Fare thee well!,1833
Act IV,Scene III,Macduff,These evils thou repeat'st upon thyself,1834
Act IV,Scene III,Macduff,"Have banish'd me from Scotland. O my breast,",1835
Act IV,Scene III,Macduff,Thy hope ends here!,1836
Act IV,Scene III,Malcolm,"Macduff, this noble passion,",1837
Act IV,Scene III,Malcolm,"Child of integrity, hath from my soul",1838
Act IV,Scene III,Malcolm,"Wiped the black scruples, reconciled my thoughts",1839
Act IV,Scene III,Malcolm,To thy good truth and honour. Devilish Macbeth,1840
Act IV,Scene III,Malcolm,By many of these trains hath sought to win me,1841
Act IV,Scene III,Malcolm,"Into his power, and modest wisdom plucks me",1842
Act IV,Scene III,Malcolm,From over-credulous haste: but God above,1843
Act IV,Scene III,Malcolm,Deal between thee and me! for even now,1844
Act IV,Scene III,Malcolm,"I put myself to thy direction, and",1845
Act IV,Scene III,Malcolm,"Unspeak mine own detraction, here abjure",1846
Act IV,Scene III,Malcolm,"The taints and blames I laid upon myself,",1847
Act IV,Scene III,Malcolm,For strangers to my nature. I am yet,1848
Act IV,Scene III,Malcolm,"Unknown to woman, never was forsworn,",1849
Act IV,Scene III,Malcolm,"Scarcely have coveted what was mine own,",1850
Act IV,Scene III,Malcolm,"At no time broke my faith, would not betray",1851
Act IV,Scene III,Malcolm,The devil to his fellow and delight,1852
Act IV,Scene III,Malcolm,No less in truth than life: my first false speaking,1853
Act IV,Scene III,Malcolm,"Was this upon myself: what I am truly,",1854
Act IV,Scene III,Malcolm,Is thine and my poor country's to command:,1855
Act IV,Scene III,Malcolm,"Whither indeed, before thy here-approach,",1856
Act IV,Scene III,Malcolm,"Old Siward, with ten thousand warlike men,",1857
Act IV,Scene III,Malcolm,"Already at a point, was setting forth.",1858
Act IV,Scene III,Malcolm,Now we'll together; and the chance of goodness,1859
Act IV,Scene III,Malcolm,Be like our warranted quarrel! Why are you silent?,1860
Act IV,Scene III,Macduff,Such welcome and unwelcome things at once,1861
Act IV,Scene III,Macduff,'Tis hard to reconcile.,1862
Act IV,Scene III,[stage direction],Enter a Doctor,NA
Act IV,Scene III,Malcolm,"Well; more anon.--Comes the king forth, I pray you?",1863
Act IV,Scene III,Doctor,"Ay, sir; there are a crew of wretched souls",1864
Act IV,Scene III,Doctor,That stay his cure: their malady convinces,1865
Act IV,Scene III,Doctor,The great assay of art; but at his touch--,1866
Act IV,Scene III,Doctor,Such sanctity hath heaven given his hand--,1867
Act IV,Scene III,Doctor,They presently amend.,1868
Act IV,Scene III,Malcolm,"I thank you, doctor.",1869
Act IV,Scene III,[stage direction],Exit Doctor,NA
Act IV,Scene III,Macduff,What's the disease he means?,1870
Act IV,Scene III,Malcolm,'Tis call'd the evil:,1871
Act IV,Scene III,Malcolm,A most miraculous work in this good king;,1872
Act IV,Scene III,Malcolm,"Which often, since my here-remain in England,",1873
Act IV,Scene III,Malcolm,"I have seen him do. How he solicits heaven,",1874
Act IV,Scene III,Malcolm,"Himself best knows: but strangely-visited people,",1875
Act IV,Scene III,Malcolm,"All swoln and ulcerous, pitiful to the eye,",1876
Act IV,Scene III,Malcolm,"The mere despair of surgery, he cures,",1877
Act IV,Scene III,Malcolm,"Hanging a golden stamp about their necks,",1878
Act IV,Scene III,Malcolm,"Put on with holy prayers: and 'tis spoken,",1879
Act IV,Scene III,Malcolm,To the succeeding royalty he leaves,1880
Act IV,Scene III,Malcolm,"The healing benediction. With this strange virtue,",1881
Act IV,Scene III,Malcolm,"He hath a heavenly gift of prophecy,",1882
Act IV,Scene III,Malcolm,"And sundry blessings hang about his throne,",1883
Act IV,Scene III,Malcolm,That speak him full of grace.,1884
Act IV,Scene III,[stage direction],Enter ROSS,NA
Act IV,Scene III,Macduff,"See, who comes here?",1885
Act IV,Scene III,Malcolm,My countryman; but yet I know him not.,1886
Act IV,Scene III,Macduff,"My ever-gentle cousin, welcome hither.",1887
Act IV,Scene III,Malcolm,"I know him now. Good God, betimes remove",1888
Act IV,Scene III,Malcolm,The means that makes us strangers!,1889
Act IV,Scene III,Ross,"Sir, amen.",1890
Act IV,Scene III,Macduff,Stands Scotland where it did?,1891
Act IV,Scene III,Ross,"Alas, poor country!",1892
Act IV,Scene III,Ross,Almost afraid to know itself. It cannot,1893
Act IV,Scene III,Ross,"Be call'd our mother, but our grave; where nothing,",1894
Act IV,Scene III,Ross,"But who knows nothing, is once seen to smile;",1895
Act IV,Scene III,Ross,Where sighs and groans and shrieks that rend the air,1896
Act IV,Scene III,Ross,"Are made, not mark'd; where violent sorrow seems",1897
Act IV,Scene III,Ross,A modern ecstasy; the dead man's knell,1898
Act IV,Scene III,Ross,Is there scarce ask'd for who; and good men's lives,1899
Act IV,Scene III,Ross,"Expire before the flowers in their caps,",1900
Act IV,Scene III,Ross,Dying or ere they sicken.,1901
Act IV,Scene III,Macduff,"O, relation",1902
Act IV,Scene III,Macduff,"Too nice, and yet too true!",1903
Act IV,Scene III,Malcolm,What's the newest grief?,1904
Act IV,Scene III,Ross,That of an hour's age doth hiss the speaker:,1905
Act IV,Scene III,Ross,Each minute teems a new one.,1906
Act IV,Scene III,Macduff,How does my wife?,1907
Act IV,Scene III,Ross,"Why, well.",1908
Act IV,Scene III,Macduff,And all my children?,1909
Act IV,Scene III,Ross,Well too.,1910
Act IV,Scene III,Macduff,The tyrant has not batter'd at their peace?,1911
Act IV,Scene III,Ross,No; they were well at peace when I did leave 'em.,1912
Act IV,Scene III,Macduff,But not a niggard of your speech: how goes't?,1913
Act IV,Scene III,Ross,"When I came hither to transport the tidings,",1914
Act IV,Scene III,Ross,"Which I have heavily borne, there ran a rumour",1915
Act IV,Scene III,Ross,Of many worthy fellows that were out;,1916
Act IV,Scene III,Ross,"Which was to my belief witness'd the rather,",1917
Act IV,Scene III,Ross,For that I saw the tyrant's power a-foot:,1918
Act IV,Scene III,Ross,Now is the time of help; your eye in Scotland,1919
Act IV,Scene III,Ross,"Would create soldiers, make our women fight,",1920
Act IV,Scene III,Ross,To doff their dire distresses.,1921
Act IV,Scene III,Malcolm,Be't their comfort,1922
Act IV,Scene III,Malcolm,We are coming thither: gracious England hath,1923
Act IV,Scene III,Malcolm,Lent us good Siward and ten thousand men;,1924
Act IV,Scene III,Malcolm,An older and a better soldier none,1925
Act IV,Scene III,Malcolm,That Christendom gives out.,1926
Act IV,Scene III,Ross,Would I could answer,1927
Act IV,Scene III,Ross,This comfort with the like! But I have words,1928
Act IV,Scene III,Ross,"That would be howl'd out in the desert air,",1929
Act IV,Scene III,Ross,Where hearing should not latch them.,1930
Act IV,Scene III,Macduff,What concern they?,1931
Act IV,Scene III,Macduff,The general cause? or is it a fee-grief,1932
Act IV,Scene III,Macduff,Due to some single breast?,1933
Act IV,Scene III,Ross,No mind that's honest,1934
Act IV,Scene III,Ross,But in it shares some woe; though the main part,1935
Act IV,Scene III,Ross,Pertains to you alone.,1936
Act IV,Scene III,Macduff,"If it be mine,",1937
Act IV,Scene III,Macduff,"Keep it not from me, quickly let me have it.",1938
Act IV,Scene III,Ross,"Let not your ears despise my tongue for ever,",1939
Act IV,Scene III,Ross,Which shall possess them with the heaviest sound,1940
Act IV,Scene III,Ross,That ever yet they heard.,1941
Act IV,Scene III,Macduff,Hum! I guess at it.,1942
Act IV,Scene III,Ross,Your castle is surprised; your wife and babes,1943
Act IV,Scene III,Ross,"Savagely slaughter'd: to relate the manner,",1944
Act IV,Scene III,Ross,"Were, on the quarry of these murder'd deer,",1945
Act IV,Scene III,Ross,To add the death of you.,1946
Act IV,Scene III,Malcolm,Merciful heaven!,1947
Act IV,Scene III,Malcolm,"What, man! ne'er pull your hat upon your brows;",1948
Act IV,Scene III,Malcolm,Give sorrow words: the grief that does not speak,1949
Act IV,Scene III,Malcolm,Whispers the o'er-fraught heart and bids it break.,1950
Act IV,Scene III,Macduff,My children too?,1951
Act IV,Scene III,Ross,"Wife, children, servants, all",1952
Act IV,Scene III,Ross,That could be found.,1953
Act IV,Scene III,Macduff,And I must be from thence!,1954
Act IV,Scene III,Macduff,My wife kill'd too?,1955
Act IV,Scene III,Ross,I have said.,1956
Act IV,Scene III,Malcolm,Be comforted:,1957
Act IV,Scene III,Malcolm,"Let's make us medicines of our great revenge,",1958
Act IV,Scene III,Malcolm,To cure this deadly grief.,1959
Act IV,Scene III,Macduff,He has no children. All my pretty ones?,1960
Act IV,Scene III,Macduff,Did you say all? O hell-kite! All?,1961
Act IV,Scene III,Macduff,"What, all my pretty chickens and their dam",1962
Act IV,Scene III,Macduff,At one fell swoop?,1963
Act IV,Scene III,Malcolm,Dispute it like a man.,1964
Act IV,Scene III,Macduff,I shall do so;,1965
Act IV,Scene III,Macduff,But I must also feel it as a man:,1966
Act IV,Scene III,Macduff,"I cannot but remember such things were,",1967
Act IV,Scene III,Macduff,"That were most precious to me. Did heaven look on,",1968
Act IV,Scene III,Macduff,"And would not take their part? Sinful Macduff,",1969
Act IV,Scene III,Macduff,"They were all struck for thee! naught that I am,",1970
Act IV,Scene III,Macduff,"Not for their own demerits, but for mine,",1971
Act IV,Scene III,Macduff,Fell slaughter on their souls. Heaven rest them now!,1972
Act IV,Scene III,Malcolm,Be this the whetstone of your sword: let grief,1973
Act IV,Scene III,Malcolm,"Convert to anger; blunt not the heart, enrage it.",1974
Act IV,Scene III,Macduff,"O, I could play the woman with mine eyes",1975
Act IV,Scene III,Macduff,"And braggart with my tongue! But, gentle heavens,",1976
Act IV,Scene III,Macduff,Cut short all intermission; front to front,1977
Act IV,Scene III,Macduff,Bring thou this fiend of Scotland and myself;,1978
Act IV,Scene III,Macduff,"Within my sword's length set him; if he 'scape,",1979
Act IV,Scene III,Macduff,Heaven forgive him too!,1980
Act IV,Scene III,Malcolm,This tune goes manly.,1981
Act IV,Scene III,Malcolm,"Come, go we to the king; our power is ready;",1982
Act IV,Scene III,Malcolm,Our lack is nothing but our leave; Macbeth,1983
Act IV,Scene III,Malcolm,"Is ripe for shaking, and the powers above",1984
Act IV,Scene III,Malcolm,Put on their instruments. Receive what cheer you may:,1985
Act IV,Scene III,Malcolm,The night is long that never finds the day.,1986
Act IV,Scene III,[stage direction],Exeunt,NA
Act V,Scene I,[stage direction],Enter a Doctor of Physic and a Waiting-Gentlewoman,NA
Act V,Scene I,Doctor,"I have two nights watched with you, but can perceive",1987
Act V,Scene I,Doctor,no truth in your report. When was it she last walked?,1988
Act V,Scene I,Gentlewoman,"Since his majesty went into the field, I have seen",1989
Act V,Scene I,Gentlewoman,"her rise from her bed, throw her night-gown upon",1990
Act V,Scene I,Gentlewoman,"her, unlock her closet, take forth paper, fold it,",1991
Act V,Scene I,Gentlewoman,"write upon't, read it, afterwards seal it, and again",1992
Act V,Scene I,Gentlewoman,return to bed; yet all this while in a most fast sleep.,1993
Act V,Scene I,Doctor,"A great perturbation in nature, to receive at once",1994
Act V,Scene I,Doctor,"the benefit of sleep, and do the effects of",1995
Act V,Scene I,Doctor,"watching! In this slumbery agitation, besides her",1996
Act V,Scene I,Doctor,"walking and other actual performances, what, at any",1997
Act V,Scene I,Doctor,"time, have you heard her say?",1998
Act V,Scene I,Gentlewoman,"That, sir, which I will not report after her.",1999
Act V,Scene I,Doctor,You may to me: and 'tis most meet you should.,2000
Act V,Scene I,Gentlewoman,Neither to you nor any one; having no witness to,2001
Act V,Scene I,Gentlewoman,confirm my speech.,2002
Act V,Scene I,[stage direction],"Enter LADY MACBETH, with a taper",NA
Act V,Scene I,Gentlewoman,"Lo you, here she comes! This is her very guise;",2003
Act V,Scene I,Gentlewoman,"and, upon my life, fast asleep. Observe her; stand close.",2004
Act V,Scene I,Doctor,How came she by that light?,2005
Act V,Scene I,Gentlewoman,"Why, it stood by her: she has light by her",2006
Act V,Scene I,Gentlewoman,continually; 'tis her command.,2007
Act V,Scene I,Doctor,"You see, her eyes are open.",2008
Act V,Scene I,Gentlewoman,"Ay, but their sense is shut.",2009
Act V,Scene I,Doctor,"What is it she does now? Look, how she rubs her hands.",2010
Act V,Scene I,Gentlewoman,"It is an accustomed action with her, to seem thus",2011
Act V,Scene I,Gentlewoman,washing her hands: I have known her continue in,2012
Act V,Scene I,Gentlewoman,this a quarter of an hour.,2013
Act V,Scene I,Lady Macbeth,Yet here's a spot.,2014
