act,scene,character,dialogue,line_number
Act I,Scene II,Horatio,To let you know of it.,420
Act I,Scene II,Hamlet,"Indeed, indeed, sirs, but this troubles me.",421
Act I,Scene II,Hamlet,Hold you the watch to-night?,422
Act I,Scene II,Bernardo,"We do, my lord.",423
Act I,Scene II,Hamlet,"Arm'd, say you?",424
Act I,Scene II,Bernardo,"Arm'd, my lord.",425
Act I,Scene II,Hamlet,From top to toe?,426
Act I,Scene II,Bernardo,"My lord, from head to foot.",427
Act I,Scene II,Hamlet,Then saw you not his face?,428
Act I,Scene II,Horatio,"O, yes, my lord; he wore his beaver up.",429
Act I,Scene II,Hamlet,"What, look'd he frowningly?",430
Act I,Scene II,Horatio,A countenance more in sorrow than in anger.,431
Act I,Scene II,Hamlet,Pale or red?,432
Act I,Scene II,Horatio,"Nay, very pale.",433
Act I,Scene II,Hamlet,And fix'd his eyes upon you?,434
Act I,Scene II,Horatio,Most constantly.,435
Act I,Scene II,Hamlet,I would I had been there.,436
Act I,Scene II,Horatio,It would have much amazed you.,437
Act I,Scene II,Hamlet,"Very like, very like. Stay'd it long?",438
Act I,Scene II,Horatio,While one with moderate haste might tell a hundred.,439
Act I,Scene II,Bernardo,"Longer, longer.",440
Act I,Scene II,Horatio,Not when I saw't.,441
Act I,Scene II,Hamlet,His beard was grizzled--no?,442
Act I,Scene II,Horatio,"It was, as I have seen it in his life,",443
Act I,Scene II,Horatio,A sable silver'd.,444
Act I,Scene II,Hamlet,I will watch to-night;,445
Act I,Scene II,Hamlet,Perchance 'twill walk again.,446
Act I,Scene II,Horatio,I warrant it will.,447
Act I,Scene II,Hamlet,"If it assume my noble father's person,",448
Act I,Scene II,Hamlet,"I'll speak to it, though hell itself should gape",449
Act I,Scene II,Hamlet,"And bid me hold my peace. I pray you all,",450
Act I,Scene II,Hamlet,"If you have hitherto conceal'd this sight,",451
Act I,Scene II,Hamlet,Let it be tenable in your silence still;,452
Act I,Scene II,Hamlet,"And whatsoever else shall hap to-night,",453
Act I,Scene II,Hamlet,"Give it an understanding, but no tongue:",454
Act I,Scene II,Hamlet,"I will requite your loves. So, fare you well:",455
Act I,Scene II,Hamlet,"Upon the platform, 'twixt eleven and twelve,",456
Act I,Scene II,Hamlet,I'll visit you.,457
Act I,Scene II,All,Our duty to your honour.,458
Act I,Scene II,Hamlet,"Your loves, as mine to you: farewell.",459
Act I,Scene II,[stage direction],Exeunt all but HAMLET,NA
Act I,Scene II,Hamlet,My father's spirit in arms! all is not well;,460
Act I,Scene II,Hamlet,I doubt some foul play: would the night were come!,461
Act I,Scene II,Hamlet,"Till then sit still, my soul: foul deeds will rise,",462
Act I,Scene II,Hamlet,"Though all the earth o'erwhelm them, to men's eyes.",463
Act I,Scene II,[stage direction],Exit,NA
Act I,Scene III,[stage direction],Enter LAERTES and OPHELIA,NA
Act I,Scene III,Laertes,My necessaries are embark'd: farewell:,464
Act I,Scene III,Laertes,"And, sister, as the winds give benefit",465
Act I,Scene III,Laertes,"And convoy is assistant, do not sleep,",466
Act I,Scene III,Laertes,But let me hear from you.,467
Act I,Scene III,Ophelia,Do you doubt that?,468
Act I,Scene III,Laertes,"For Hamlet and the trifling of his favour,",469
Act I,Scene III,Laertes,"Hold it a fashion and a toy in blood,",470
Act I,Scene III,Laertes,"A violet in the youth of primy nature,",471
Act I,Scene III,Laertes,"Forward, not permanent, sweet, not lasting,",472
Act I,Scene III,Laertes,The perfume and suppliance of a minute; No more.,473
Act I,Scene III,Ophelia,No more but so?,474
Act I,Scene III,Laertes,Think it no more;,475
Act I,Scene III,Laertes,"For nature, crescent, does not grow alone",476
Act I,Scene III,Laertes,"In thews and bulk, but, as this temple waxes,",477
Act I,Scene III,Laertes,The inward service of the mind and soul,478
Act I,Scene III,Laertes,"Grows wide withal. Perhaps he loves you now,",479
Act I,Scene III,Laertes,And now no soil nor cautel doth besmirch,480
Act I,Scene III,Laertes,"The virtue of his will: but you must fear,",481
Act I,Scene III,Laertes,"His greatness weigh'd, his will is not his own;",482
Act I,Scene III,Laertes,For he himself is subject to his birth:,483
Act I,Scene III,Laertes,"He may not, as unvalued persons do,",484
Act I,Scene III,Laertes,Carve for himself; for on his choice depends,485
Act I,Scene III,Laertes,The safety and health of this whole state;,486
Act I,Scene III,Laertes,And therefore must his choice be circumscribed,487
Act I,Scene III,Laertes,Unto the voice and yielding of that body,488
Act I,Scene III,Laertes,"Whereof he is the head. Then if he says he loves you,",489
Act I,Scene III,Laertes,It fits your wisdom so far to believe it,490
Act I,Scene III,Laertes,As he in his particular act and place,491
Act I,Scene III,Laertes,May give his saying deed; which is no further,492
Act I,Scene III,Laertes,Than the main voice of Denmark goes withal.,493
Act I,Scene III,Laertes,"Then weigh what loss your honour may sustain,",494
Act I,Scene III,Laertes,"If with too credent ear you list his songs,",495
Act I,Scene III,Laertes,"Or lose your heart, or your chaste treasure open",496
Act I,Scene III,Laertes,To his unmaster'd importunity.,497
Act I,Scene III,Laertes,"Fear it, Ophelia, fear it, my dear sister,",498
Act I,Scene III,Laertes,"And keep you in the rear of your affection,",499
Act I,Scene III,Laertes,Out of the shot and danger of desire.,500
Act I,Scene III,Laertes,"The chariest maid is prodigal enough,",501
Act I,Scene III,Laertes,If she unmask her beauty to the moon:,502
Act I,Scene III,Laertes,Virtue itself 'scapes not calumnious strokes:,503
Act I,Scene III,Laertes,"The canker galls the infants of the spring,",504
Act I,Scene III,Laertes,"Too oft before their buttons be disclosed,",505
Act I,Scene III,Laertes,And in the morn and liquid dew of youth,506
Act I,Scene III,Laertes,Contagious blastments are most imminent.,507
Act I,Scene III,Laertes,Be wary then; best safety lies in fear:,508
Act I,Scene III,Laertes,"Youth to itself rebels, though none else near.",509
Act I,Scene III,Ophelia,"I shall the effect of this good lesson keep,",510
Act I,Scene III,Ophelia,"As watchman to my heart. But, good my brother,",511
Act I,Scene III,Ophelia,"Do not, as some ungracious pastors do,",512
Act I,Scene III,Ophelia,Show me the steep and thorny way to heaven;,513
Act I,Scene III,Ophelia,"Whiles, like a puff'd and reckless libertine,",514
Act I,Scene III,Ophelia,"Himself the primrose path of dalliance treads,",515
Act I,Scene III,Ophelia,And recks not his own rede.,516
Act I,Scene III,Laertes,"O, fear me not.",517
Act I,Scene III,Laertes,I stay too long: but here my father comes.,518
Act I,Scene III,[stage direction],Enter POLONIUS,NA
Act I,Scene III,Laertes,"A double blessing is a double grace,",519
Act I,Scene III,Laertes,Occasion smiles upon a second leave.,520
Act I,Scene III,Lord Polonius,"Yet here, Laertes! aboard, aboard, for shame!",521
Act I,Scene III,Lord Polonius,"The wind sits in the shoulder of your sail,",522
Act I,Scene III,Lord Polonius,And you are stay'd for. There; my blessing with thee!,523
Act I,Scene III,Lord Polonius,And these few precepts in thy memory,524
Act I,Scene III,Lord Polonius,"See thou character. Give thy thoughts no tongue,",525
Act I,Scene III,Lord Polonius,Nor any unproportioned thought his act.,526
Act I,Scene III,Lord Polonius,"Be thou familiar, but by no means vulgar.",527
Act I,Scene III,Lord Polonius,"Those friends thou hast, and their adoption tried,",528
Act I,Scene III,Lord Polonius,Grapple them to thy soul with hoops of steel;,529
Act I,Scene III,Lord Polonius,But do not dull thy palm with entertainment,530
Act I,Scene III,Lord Polonius,"Of each new-hatch'd, unfledged comrade. Beware",531
Act I,Scene III,Lord Polonius,"Of entrance to a quarrel, but being in,",532
Act I,Scene III,Lord Polonius,Bear't that the opposed may beware of thee.,533
Act I,Scene III,Lord Polonius,"Give every man thy ear, but few thy voice;",534
Act I,Scene III,Lord Polonius,"Take each man's censure, but reserve thy judgment.",535
Act I,Scene III,Lord Polonius,"Costly thy habit as thy purse can buy,",536
Act I,Scene III,Lord Polonius,"But not express'd in fancy; rich, not gaudy;",537
Act I,Scene III,Lord Polonius,"For the apparel oft proclaims the man,",538
Act I,Scene III,Lord Polonius,And they in France of the best rank and station,539
Act I,Scene III,Lord Polonius,Are of a most select and generous chief in that.,540
Act I,Scene III,Lord Polonius,Neither a borrower nor a lender be;,541
Act I,Scene III,Lord Polonius,"For loan oft loses both itself and friend,",542
Act I,Scene III,Lord Polonius,And borrowing dulls the edge of husbandry.,543
Act I,Scene III,Lord Polonius,"This above all: to thine ownself be true,",544
Act I,Scene III,Lord Polonius,"And it must follow, as the night the day,",545
Act I,Scene III,Lord Polonius,Thou canst not then be false to any man.,546
Act I,Scene III,Lord Polonius,Farewell: my blessing season this in thee!,547
Act I,Scene III,Laertes,"Most humbly do I take my leave, my lord.",548
Act I,Scene III,Lord Polonius,The time invites you; go; your servants tend.,549
Act I,Scene III,Laertes,"Farewell, Ophelia; and remember well",550
Act I,Scene III,Laertes,What I have said to you.,551
Act I,Scene III,Ophelia,"'Tis in my memory lock'd,",552
Act I,Scene III,Ophelia,And you yourself shall keep the key of it.,553
Act I,Scene III,Laertes,Farewell.,554
Act I,Scene III,[stage direction],Exit,NA
Act I,Scene III,Lord Polonius,"What is't, Ophelia, be hath said to you?",555
Act I,Scene III,Ophelia,"So please you, something touching the Lord Hamlet.",556
Act I,Scene III,Lord Polonius,"Marry, well bethought:",557
Act I,Scene III,Lord Polonius,"'Tis told me, he hath very oft of late",558
Act I,Scene III,Lord Polonius,Given private time to you; and you yourself,559
Act I,Scene III,Lord Polonius,Have of your audience been most free and bounteous:,560
Act I,Scene III,Lord Polonius,"If it be so, as so 'tis put on me,",561
Act I,Scene III,Lord Polonius,"And that in way of caution, I must tell you,",562
Act I,Scene III,Lord Polonius,You do not understand yourself so clearly,563
Act I,Scene III,Lord Polonius,As it behoves my daughter and your honour.,564
Act I,Scene III,Lord Polonius,What is between you? give me up the truth.,565
Act I,Scene III,Ophelia,"He hath, my lord, of late made many tenders",566
Act I,Scene III,Ophelia,Of his affection to me.,567
Act I,Scene III,Lord Polonius,"Affection! pooh! you speak like a green girl,",568
Act I,Scene III,Lord Polonius,Unsifted in such perilous circumstance.,569
Act I,Scene III,Lord Polonius,"Do you believe his tenders, as you call them?",570
Act I,Scene III,Ophelia,"I do not know, my lord, what I should think.",571
Act I,Scene III,Lord Polonius,"Marry, I'll teach you: think yourself a baby;",572
Act I,Scene III,Lord Polonius,"That you have ta'en these tenders for true pay,",573
Act I,Scene III,Lord Polonius,Which are not sterling. Tender yourself more dearly;,574
Act I,Scene III,Lord Polonius,"Or--not to crack the wind of the poor phrase,",575
Act I,Scene III,Lord Polonius,Running it thus--you'll tender me a fool.,576
Act I,Scene III,Ophelia,"My lord, he hath importuned me with love",577
Act I,Scene III,Ophelia,In honourable fashion.,578
Act I,Scene III,Lord Polonius,"Ay, fashion you may call it; go to, go to.",579
Act I,Scene III,Ophelia,"And hath given countenance to his speech, my lord,",580
Act I,Scene III,Ophelia,With almost all the holy vows of heaven.,581
Act I,Scene III,Lord Polonius,"Ay, springes to catch woodcocks. I do know,",582
Act I,Scene III,Lord Polonius,"When the blood burns, how prodigal the soul",583
Act I,Scene III,Lord Polonius,"Lends the tongue vows: these blazes, daughter,",584
Act I,Scene III,Lord Polonius,"Giving more light than heat, extinct in both,",585
Act I,Scene III,Lord Polonius,"Even in their promise, as it is a-making,",586
Act I,Scene III,Lord Polonius,You must not take for fire. From this time,587
Act I,Scene III,Lord Polonius,Be somewhat scanter of your maiden presence;,588
Act I,Scene III,Lord Polonius,Set your entreatments at a higher rate,589
Act I,Scene III,Lord Polonius,"Than a command to parley. For Lord Hamlet,",590
Act I,Scene III,Lord Polonius,"Believe so much in him, that he is young",591
Act I,Scene III,Lord Polonius,And with a larger tether may he walk,592
Act I,Scene III,Lord Polonius,"Than may be given you: in few, Ophelia,",593
Act I,Scene III,Lord Polonius,"Do not believe his vows; for they are brokers,",594
Act I,Scene III,Lord Polonius,"Not of that dye which their investments show,",595
Act I,Scene III,Lord Polonius,"But mere implorators of unholy suits,",596
Act I,Scene III,Lord Polonius,"Breathing like sanctified and pious bawds,",597
Act I,Scene III,Lord Polonius,The better to beguile. This is for all:,598
Act I,Scene III,Lord Polonius,"I would not, in plain terms, from this time forth,",599
Act I,Scene III,Lord Polonius,"Have you so slander any moment leisure,",600
Act I,Scene III,Lord Polonius,As to give words or talk with the Lord Hamlet.,601
Act I,Scene III,Lord Polonius,"Look to't, I charge you: come your ways.",602
Act I,Scene III,Ophelia,"I shall obey, my lord.",603
Act I,Scene III,[stage direction],Exeunt,NA
Act I,Scene IV,[stage direction],"Enter HAMLET, HORATIO, and MARCELLUS",NA
Act I,Scene IV,Hamlet,The air bites shrewdly; it is very cold.,604
Act I,Scene IV,Horatio,It is a nipping and an eager air.,605
Act I,Scene IV,Hamlet,What hour now?,606
Act I,Scene IV,Horatio,I think it lacks of twelve.,607
Act I,Scene IV,Hamlet,"No, it is struck.",608
Act I,Scene IV,Horatio,Indeed? I heard it not: then it draws near the season,609
Act I,Scene IV,Horatio,Wherein the spirit held his wont to walk.,610
Act I,Scene IV,[stage direction],"A flourish of trumpets, and ordnance shot off, within",NA
Act I,Scene IV,Horatio,"What does this mean, my lord?",611
Act I,Scene IV,Hamlet,"The king doth wake to-night and takes his rouse,",612
Act I,Scene IV,Hamlet,"Keeps wassail, and the swaggering up-spring reels;",613
Act I,Scene IV,Hamlet,"And, as he drains his draughts of Rhenish down,",614
Act I,Scene IV,Hamlet,The kettle-drum and trumpet thus bray out,615
Act I,Scene IV,Hamlet,The triumph of his pledge.,616
Act I,Scene IV,Horatio,Is it a custom?,617
Act I,Scene IV,Hamlet,"Ay, marry, is't:",618
Act I,Scene IV,Hamlet,"But to my mind, though I am native here",619
Act I,Scene IV,Hamlet,"And to the manner born, it is a custom",620
Act I,Scene IV,Hamlet,More honour'd in the breach than the observance.,621
Act I,Scene IV,Hamlet,This heavy-headed revel east and west,622
Act I,Scene IV,Hamlet,Makes us traduced and tax'd of other nations:,623
Act I,Scene IV,Hamlet,"They clepe us drunkards, and with swinish phrase",624
Act I,Scene IV,Hamlet,Soil our addition; and indeed it takes,625
Act I,Scene IV,Hamlet,"From our achievements, though perform'd at height,",626
Act I,Scene IV,Hamlet,The pith and marrow of our attribute.,627
Act I,Scene IV,Hamlet,"So, oft it chances in particular men,",628
Act I,Scene IV,Hamlet,"That for some vicious mole of nature in them,",629
Act I,Scene IV,Hamlet,"As, in their birth--wherein they are not guilty,",630
Act I,Scene IV,Hamlet,Since nature cannot choose his origin--,631
Act I,Scene IV,Hamlet,"By the o'ergrowth of some complexion,",632
Act I,Scene IV,Hamlet,"Oft breaking down the pales and forts of reason,",633
Act I,Scene IV,Hamlet,Or by some habit that too much o'er-leavens,634
