author,name,user_nber,user_repec
w1361.1,R Glenn Hubbard,glenn_hubbard,phu97
w1362.2,Tetsuji Yamada,tetsuji_yamada,NA
w1364.1,Daniel A Sumner,NA,NA
w1364.2,Robert L Clark,robert_clark,NA
w1369.1,John D Wilson,john_wilson,NA
w1376.2,James L Powell,james_powell,NA
w1382.1,Donald F Cunningham,NA,NA
w1387.1,Hope Corman,hope_corman,NA
w1388.1,David Card,david_card,pca271
w1390.1,Marc Smith,NA,NA
w1399.1,Matthew D Shapiro,matthew_shapiro,psh144
w1400.2,Robert B Barsky,robert_barsky,pba670
w1400.3,Stephen P Zeldes,stephen_zeldes,NA
w1401.2,Nikki Sorum,NA,NA
w1406.2,Raymond D Sauer,NA,NA
w1408.2,Stephen A Buser,stephen_a_buser,NA
w1410.2,Lawrence F Katz,lawrence_katz,pka266
w1412.1,Garth Saloner,garth_saloner,NA
w1415.1,Kenneth B Dunn,NA,NA
w1415.2,Kenneth J Singleton,kenneth_singleton,psi735
w1417.1,Gilles Oudiz,NA,NA
w1418.1,Henry Saffer,henry_saffer,psa935
w1426.1,John M Veitch,NA,NA
w1427.2,Richard N Cooper,richard_cooper,NA
w1444.1,J Bradford De Long,bradford_delong,NA
w1447.1,Marc S Robinson,marc_robinson,NA
w1447.3,Praveen Kumar,jailalsah,NA
w1447.4,Terrance O'Reilly,terrance_oreilly,NA
w1449.2,Peter J Elmer,NA,NA
w1455.2,Kenneth W Wachter,kenneth_wachter,NA
w1463.1,Ksenia Kulchycky,ksenia_kulchycky,NA
w1465.1,Gerard Salou,NA,NA
w1465.3,Peter Sturm,NA,NA
w1467.1,George R Neumann,george_neumann,NA
w1467.2,Nicholas M Kiefer,nicholas_kiefer,NA
w1468.1,Jonathan I Leape,NA,NA
w1470.2,Steven C Kyle,NA,NA
w1472.2,George E Johnson,NA,NA
w1480.1,Anna J Schwartz,anna_schwartz,NA
w1480.2,Ehsan U Choudhri,ehsan_choudhri,pch482
w1480.3,Michael D Bordo,michael_bordo,pbo243
w1481.1,George R Zodrow,george_zodrow,pzo28
w1481.2,Peter M Mieszkowski,peter_mieszkowski,pmi759
w1496.2,Paul L Menchik,paul_menchik,pme216
w1504.1,John A James,john_james,pja276
w1505.2,John B Van Huyck,john_huyck,NA
w1513.1,Ryuzo Sato,NA,NA
w1514.1,Richard G Frank,richard_frank,NA
w1525.1,Anthony B Sanders,anthony_b_sanders,psa474
w1530.2,Michael Smirlock,NA,NA
w1531.1,Mohsin S Khan,NA,NA
w1534.2,Warwick J McKibbin,warwick_mckibbin,pmc14
w1535.1,Kala Krishna,kala_krishna,pkr26
w1536.1,Catherine J Morrison,catherine_morrison,NA
w1539.1,Charles F Manski,charles_manski,pma111
w1540.1,Richard A Jensen,richard_jensen,NA
w1541.1,Robert E Gallman,robert_gallman,NA
w1542.2,Leonard Rosenthal,NA,NA
w1553.1,Saman Majd,saman_majd,NA
w1554.1,Brigitte Dormont,brigitte_dormont,NA
w1558.1,John C Haltiwanger,john_haltiwanger,pha231
w1558.2,Mark W Plant,mark_plant,NA
w1562.1,Robert P Inman,robert_inman,NA
w1562.2,Steven G Craig,steven_craig,pcr122
w1564.2,W Erwin Diewert,erwin_diewert,pdi117
w1567.2,Rebecca M Blank,rebecca_blank,pbl56
w1569.1,Yoram Ben-Porath,NA,NA
w1575.2,Paul Jenkins,NA,NA
w1578.2,Harrison Lauer,NA,NA
w1581.1,Kenneth D West,kenneth_west,pwe16
w1582.1,Jeffrey S Zax,jeffrey_zax,NA
w1588.1,Richard N Clarke,NA,NA
w1590.2,Elhanan Helpman,elhanan_helpman,phe205
w1593.1,Guillermo A Calvo,guillermo_calvo,pca694
w1594.1,Andrew F Siegel,andrew_siegel,NA
w1604.1,Linda A Bell,lbell,NA
w1607.2,Richard H Spady,richard_spady,NA
w1612.1,Terry A Marsh,terry_marsh,NA
w1613.2,Henry Landau,NA,NA
w1616.1,Joseph G Altonji,joseph_altonji,pal266
w1623.1,Alan Chung,chungkk,NA
w1625.1,George G Pennacchi,george_pennacchi,ppe479
w1632.1,James D Hamilton,james_hamilton,pha60
w1633.1,Agnes Rupp,agnes_rupp,NA
w1633.3,Donald M Steinwachs,NA,NA
w1637.2,Naoko Ishii,naokoishii,NA
w1647.2,Mark L Gertler,mark_gertler,pge11
w1658.1,Carl Shapiro,carl_shapiro,psh275
w1661.1,Annabel Gregory,annabel_gregory,NA
w1665.1,Ann Dryden Witte,ann_witte,NA
w1665.2,Helen V Tauchen,NA,NA
w1665.3,Sharon K Long,slong@ui.urban.org,NA
w1667.1,Paul J Gertler,paul_gertler,pge194
w1669.1,Jeffrey A Miron,jeffrey_miron,pmi250
w1671.1,Douglas R Wholey,NA,NA
w1671.2,James A Robinson,james_robinson,pro179
w1672.2,Kenneth A Froot,kenneth_froot,pfr60
w1679.1,Louis Kaplow,louis_kaplow,pka44
w1684.1,Robert S Chirinko,robert_chirinko,pch94
w1684.2,Stephen R King,NA,NA
w1688.1,Leslie Perreault,NA,NA
w1690.1,Janice Halpern,NA,NA
w1693.1,Beatrice J Freiberg,beatrice_j_freiberg,NA
w1695.1,Donald R Haurin,dhaurin,pha178
w1698.1,Robert B Campbell,NA,NA
w1701.2,Neil G Bennett,neil_bennett,NA
w1705.2,Leonardo Leiderman,leonardo_leiderman,NA
w1706.1,David W Galenson,david_galenson,NA
w1715.2,Wallace E Oates,wallace_oates,poa3
w1721.1,Bruce N Lehmann,bruce_lehmann,NA
w1721.2,David M Modest,NA,NA
w1729.3,Theodore J Joyce,theodore_joyce,pjo112
w1730.1,Hal R Varian,hal_varian,pva5
w1732.2,Richard Meese,richard_meese,NA
w1734.1,Russell W Cooper,russell_cooper,pco940
w1735.1,Leonard Waverman,NA,NA
w1736.1,Kenneth L Judd,kenneth_judd,pju19
w1738.2,Robert J Weiner,robert_weiner,NA
w1755.2,Alejandro Hernandez D,alejandro_hernandez_d,NA
w1762.2,Albert Ando,albert_ando,NA
w1763.2,Klaus Conrad,NA,NA
w1764.1,Michael Denny,michael_denny,pde317
w1764.2,Susan M Capalbo,NA,NA
w1766.3,Michael M Knetter,michael_knetter,NA
w1767.1,Charles W Calormiris,charles_calomiris,pca421
w1770.1,Nobuhiro Kiyotaki,nobuhiro_kiyotaki,NA
w1774.1,John M Roberts,john_roberts,pro554
w1783.1,Frank J Chaloupka IV,frank_chaloupka,pch236
w1784.1,Arminio Fraga,arminio_fraga,NA
w1784.2,Robert A Johnson,robert_johnson,pjo146
w1791.1,Gilbert E Metcalf,gilbert_metcalf,NA
w1803.2,James R Hines,james_hines,phi111
w1816.1,John C Ham,john_ham,pha1028
w1818.1,Robert H Topel,robert_topel,pto111
w1824.2,Vasco d'Orey,NA,NA
w1831.2,John M Abowd,john_abowd,pab175
w1838.1,Anne C Sibert,anne_sibert,psi80
w1843.2,Motoshige Itoh,NA,NA
w1851.1,John Pound,john_pound_1,NA
w1855.2,David Reishus,dreishus,NA
w1857.1,Joosung Jun,joosung_jun,NA
w1862.2,William G Gale,william_gale,pga40
w1865.2,Kenneth M Kletzer,kenneth_kletzer,NA
w1866.1,Martin S Gaynor,martin_gaynor,pga1
w1870.1,Joseph S Tracy,joseph_tracy,ptr23
w1874.1,Andre Plourde,andre_plourde,NA
w1877.2,Gilles Grenier,gilles_grenier,pgr424
w1878.1,Martin L Weitzman,martin_weitzman,NA
w1887.2,John R Wolfe,NA,NA
w1889.2,Steven L Green,steven_green,NA
w1891.1,Douglas J Puffert,NA,NA
w1895.1,Christina H Paxson,christina_paxson,ppa335
w1901.2,Judith Roberts,NA,NA
w1901.3,Perry Shapiro,NA,NA
w1901.4,Theodore C Bergstrom,NA,NA
w1910.1,Angus S Deaton,angus_deaton,pde30
w1918.2,Harry P Bowen,harry_bowen,pbo120
w1918.3,Leo Sveikauskas,leo_sveikauskas,NA
w1919.1,Joseph Gyourko,joseph_gyourko,pgy3
w1932.2,Martin S Eichenbaum,martin_eichenbaum,pei4
w1936.2,Richard E Baldwin,richard_baldwin,pba124
w1937.1,William R Johnson,NA,pjo99
w1938.1,Christopher L Cavanagh,NA,NA
w1940.1,Alberto F Alesina,alberto_alesina,pal207
w1952.1,Alan B Krueger,alan_krueger,pkr63
w1954.1,Randy A Ehrenberg,NA,NA
w1954.2,Richard P Chaykowski,richard_chaykowski,NA
w1969.1,Christina D Romer,christina_romer,pro407
w1971.1,Paul Kaplan,NA,NA
w1972.1,James P Love,NA,NA
w1975.1,Charles Stuart,NA,NA
w1977.1,Robert C Feenstra,robert_feenstra,pfe116
w1981.2,Lars Peter Hansen,lars_hansen,pha303
w1985.1,Paul M Romer,paul_romer,pro45
w1999.1,Nathan S Balke,nathan_balke,pba121
w2012.1,Aloysius Siow,asiow,psi13
w2013.1,Brian J Hall,brian_hall,NA
w2016.1,Bernard Dumas,bernard_dumas,pdu519
w2018.1,Peter J Stemp,NA,NA
w2021.1,Lisa M Lynch,lisa_lynch,ply3
w2025.1,George A Akerlof,george_akerlof,NA
w2029.1,Naomi Soderstrom,NA,NA
w2030.2,Carl A Taube,carl_taube,NA
w2030.3,Howard H Goldman,howard_goldman,NA
w2030.4,Judith R Lave,judith_lave,NA
w2043.1,Donald J Mathieson,NA,NA
w2043.3,Michael P Dooley,michael_dooley,pdo13
w2046.1,Dan S Peled,dan_peled,ppe182
w2054.1,Anthony P Rodrigues,anthony_rodrigues,NA
w2055.3,Robert W Vishny,robert_vishny,NA
w2057.1,Bruce C Petersen,bruce_petersen,ppe145
w2057.2,Ian Domowitz,ian_domowitz,pdo3
w2059.2,Katharine Rockett,katharine_a_rockett,NA
w2074.1,Lars Jonung,lars_jonung,NA
w2078.1,Felipe Larrain,felipe_larrain,NA
w2079.1,Angela Redish,angela_redish,pre9
w2081.1,Magnus Blomstrom,magnus_blomstrom,pbl88
w2086.2,Kyle Bagwell,kyle_bagwell,pba409
w2089.1,Joyce P Jacobsen,NA,NA
w2090.3,Perry C Beider,NA,NA
w2094.2,Thomas Downs,NA,NA
w2095.1,Kathryn M E Dominguez,kathryn_dominguez,pdo227
w2098.2,James R Follain,jfollain,NA
w2101.1,Daniel M G Raff,daniel_raff,NA
w2104.2,Silvana Pozzebon,NA,NA
w2107.2,Rich Jones,NA,NA
w2111.1,John A Rizzo,NA,NA
w2113.2,Morris Goldstein,morris_goldstein,NA
w2122.2,Philippe Bacchetta,philippe_bacchetta,pba111
w2124.1,David N Weil,david_weil,pwe24
w2125.3,Richard Deaves,NA,NA
w2131.1,Alan M Huber,alan_huber,NA
w2143.1,Anita Santorum,anita_santorum,NA
w2145.1,George T Milkovich,NA,NA
w2148.1,John McMillan,john_mcmillan,pmc60
w2148.3,Zhu Li Jing,NA,NA
w2149.2,Avner Bar-Ilan,avner_bar-ilan,pba154
w2153.1,Mario Henrique Simonsen,NA,NA
w2155.2,Ana Paula Martins,analbm,NA
w2157.2,Marvin S Goodfriend,marvin_goodfriend,pgo19
w2159.2,Henrik Horn,henrik_horn,NA
w2161.1,Lucian Arye Bebchuk,lucian_bebchuk,pbe72
w2165.1,Charles R Blitzer,NA,NA
w2166.1,David J Albright,NA,NA
w2168.1,A Craig MacKinlay,craig_mackinlay,NA
w2171.1,David H Romer,david_romer,pro406
w2171.2,Laurence M Ball,laurence_ball,pba605
w2173.1,Daniel Sullivan,daniel_sullivan,psu257
w2183.2,Stephen Johnson,stephenjohnsonnc,NA
w2183.3,William F Samuelson,wsamuels,NA
w2184.3,Roger Klein,roger_klein,NA
w2196.1,David E M Sappington,NA,psa323
w2197.1,Helen F Ladd,helen_ladd,pla158
w2197.2,Katharine L Bradbury,NA,NA
w2201.2,Stephen G Cecchetti,stephen_cecchetti,pce4
w2205.1,David C Mowery,david_mowery,NA
w2205.2,Richard C Levin,NA,NA
w2205.3,Wesley M Cohen,wesley_cohen,NA
w2207.3,Jonathan P Weiner,NA,NA
w2209.1,David A Marshall,david_marshall,pma2426
w2213.2,Nouriel Roubini,nouriel_roubini,pro145
w2214.1,Jonathan D Ostry,jonathan_ostry,pos23
w2219.1,Richard S Ruback,richard_ruback,NA
w2230.2,Sven W Arndt,NA,NA
w2232.1,Arie Melnik,arie_melnik,pme356
w2232.2,George Sofianos,george_sofianos,NA
w2234.1,Jeffrey O Sundberg,NA,NA
w2234.3,John P Bunker,NA,NA
w2235.1,Rachel McCulloch,rachel_mcculloch,pmc10
w2238.2,Shulamit Kahn,shulamit_kahn,pka260
w2241.2,Michael C Burda,michael_burda,pbu123
w2243.2,Laurie Blair Simon,NA,NA
w2246.1,Charles T Clotfelter,charles_clotfelter,pcl34
w2246.2,Phillip J Cook,philip_cook,pco30
w2250.1,Daekuen Park,NA,NA
w2269.2,Robin Allen,NA,NA
w2278.1,Jeffrey E Harris,jeffrey_harris,NA
w2279.2,Rosanne Altshuler,rosanne_altshuler,pal34
w2282.1,Deborah Laren,NA,NA
w2282.3,Mary Corcoran,mary_corcoran,NA
w2284.2,Robert G Valletta,robert_valletta,pva147
w2290.2,Robert Van Order,NA,NA
w2299.1,Luis Locay,NA,NA
w2300.1,William Poole,william_poole,ppo114
w2306.2,Yoshio Higuchi,yoshio_higuchi,NA
w2308.2,Guido Tabellini,guido_tabellini,pta37
w2309.1,Alan T MacArthur,alan_macarthur,NA
w2311.1,Andrew C Caplin,andrew_caplin,pca77
w2311.2,Daniel F Spulber,daniel_spulber,psp13
w2314.1,Charles R Hulten,charles_hulten,NA
w2314.2,Robert M Schwab,robert_schwab,NA
w2315.2,Marcelo Selowsky,NA,NA
w2316.1,Arthur Hosios,ArthurHosios,pho15
w2319.1,Christopher D Carroll,christopher_carroll,pca45
w2322.1,Jayendu Patel,jayendu_patel,NA
w2329.1,Axel H Boersch-Supan,axel_boersch-supan,NA
w2337.2,McKinley L Blackburn,mckinley_blackburn,pbl77
w2340.2,Arnold Kling,arnoldsk,NA
w2354.2,Stephen E Spear,NA,NA
w2355.1,Douglas W Elmendorf,douglas_elmendorf,pel79
w2369.1,Guy Laroque,laroque,pla208
w2374.2,Tracy R Lewis,NA,NA
w2377.2,Saul Lach,saul_lach,pla110
w2378.1,Juan Carlos de Pablo,juan-pablo,NA
w2387.3,Steven M Fazzari,steven_fazzari,pfa87
w2391.1,John N Morris,john_morris,NA
w2393.1,Karl E Case,karl_case,pca484
w2395.4,Robert J Waldmann,NA,NA
w2398.2,Sylvia Piterman,NA,NA
w2404.2,Frank C Wykoff,frank_wykoff,NA
w2404.3,James W Robertson,JWRAfghanistan,NA
w2405.1,Daniel E Ingberman,NA,NA
w2406.1,Howard L Rosenthal,howard_rosenthal,NA
w2406.2,Thomas Romer,thomas_romer,NA
w2406.3,Vincent Munley,NA,NA
w2415.1,B Gabriela Mundaca,gabriela_mundaca,pmu281
w2416.1,Ann Klimas Blanc,ann_klimas_blanc,NA
w2418.1,David M Cutler,david_cutler,pcu64
w2420.2,James A Levinsohn,james_levinsohn,ple386
w2421.1,Deborah J Lucas,deborah_lucas,plu94
w2438.1,Thomas J Weiss,thomas_weiss,pwe260
w2439.1,Ann A McDermed,ann_mcdermed,NA
w2441.1,Carol L Osler,carol_osler,pos14
w2445.2,Peter Schmidt,pschmidt,NA
w2450.1,Danny T Quah,danny_quah,pqu9
w2452.1,Randi Boorstein,NA,NA
w2455.1,Harry Huizinga,harry_huizinga,NA
w2456.1,Colin Mayer,colin_mayer,pma206
w2456.2,Julian Franks,julian_franks,NA
w2456.3,Robert S Harris,robert_s_harris,NA
w2458.1,Dagobert L Brito,NA,NA
w2458.2,Jonathan H Hamilton,NA,NA
w2458.4,Steven M Slutsky,NA,NA
w2462.1,Jane G Gravelle,jane_gravelle,pgr185
w2465.1,Iain M Cockburn,iain_cockburn,pco166
w2467.2,Tamer Basar,NA,NA
w2468.2,Alex Cukierman,alex_cukierman,pcu20
w2470.1,John P Rust,john_rust,pru5
w2471.1,Daniel L McFadden,daniel_mcfadden,NA
w2471.2,Jonathan S Feinstein,jonathan_feinstein,pfe36
w2477.1,Lance E Davis,lance_davis,NA
w2477.3,Teresa D Hutchins,teresa_hutchins,NA
w2478.2,Marios Karayannis,NA,NA
w2482.1,Vittorio U Grilli,vittorio_grilli,NA
w2487.1,Meir Kohn,NA,NA
w2501.2,Phillip B Levine,phillip_levine,ple553
w2508.2,Harriet Griesinger,NA,NA
w2512.2,Suzanne Scotchmer,suzanne_scotchmer,psc49
w2514.1,Robert W Staiger,robert_staiger,pst85
w2522.1,Michael H Riordan,michael_riordan,pri109
w2526.2,Mark M Pitt,mark_pitt,ppi1
w2527.2,Marie C Thursby,marie_thursby,pth283
w2530.2,Haluk Unal,haluk_unal,pun48
w2541.1,David S Scharfstein,david_scharfstein,psc177
w2541.2,Jeremy C Stein,jeremy_stein,pst43
w2542.2,Paul D Klemperer,paul_klemperer,pkl5
w2543.2,Steven N Durlauf,steven_durlauf,pdu117
w2546.1,Bruce D Meyer,bruce_meyer,pme273
w2547.1,Robert S Gibbons,robert_gibbons,pgi283
w2556.3,Kurt J Beron,NA,NA
w2557.1,Giampaolo Galli,NA,NA
w2558.2,Dwight M Jaffee,dwight_jaffee,NA
w2563.1,Morris M Kleiner,morris_kleiner,NA
w2573.2,Philippe Jorion,philippe_jorion,NA
w2582.1,Eduardo R Borensztein,eduardo_borensztein,NA
w2583.2,Randall M Wigle,NA,NA
w2593.2,James B Mackie,NA,NA
w2596.1,Susan M Collins,susan_collins,NA
w2596.2,Won Am Park,NA,NA
w2597.1,Raquel Fernandez,raquel_fernandez,pfe17
w2597.2,Robert W Rosenthal,NA,pro267
w2600.1,Dani Rodrik,dani_rodrik,pro60
w2601.2,Patrick Rey,NA,NA
w2607.1,Andrew Berg,andrew_berg,pbe364
w2608.2,William C Melton,NA,NA
w2609.3,Wen-Ling Lin,NA,NA
w2611.1,George H Jakubson,george_jakubson,NA
w2614.2,Peter Boone,peter_boone,NA
w2616.1,Partha Sen,NA,NA
w2618.1,Irene Trela,NA,NA
w2620.2,Juan Antonio Morales,juanantonio_morales,NA
w2627.2,Stephen G Bronars,stephen_bronars,pbr432
w2628.2,David Gilroy,NA,NA
w2628.4,William M Gentry,william_gentry,NA
w2630.1,Jerry G Thursby,jerry_thursby,pth25
w2631.1,Jeffrey K MacKie-Mason,jeffrey_mackie-mason,pma1
w2636.1,Erika Jorgensen,NA,NA
w2638.1,Michael L Bognanno,NA,NA
w2640.2,Stephen Gary Marks,NA,NA
w2641.1,Merton H Miller,merton_miller,NA
w2642.1,John H Cochrane,john_cochrane,pco57
w2649.1,Michael P Ward,mward1970,NA
w2659.1,Andrew W Mitrusi,mitrusi,NA
w2659.3,Paul J Bolster,NA,NA
w2665.2,Shmuel Ben-Zvi,NA,NA
w2669.1,Carlo Carraro,carlo_carraro,pca270
w2669.2,Francesco Giavazzi,francesco_giavazzi,pgi18
w2676.1,Nancy L Rose,nancy_rose,pro786
w2676.2,Paul L Joskow,paul_joskow,pjo110
w2677.2,Richard K Lyons,richard_lyons,ply9
w2678.1,Fabio Canova,fabio_canova,pca50
w2680.1,Miles S Kimball,miles_kimball,pki97
w2683.1,Juro Teranishi,juro_teranishi,NA
w2683.2,Kunio Okina,kunio_okina,NA
w2684.1,Fumiko Kon-Ya,NA,NA
w2684.3,Yoshiro Tsutsui,yoshiro_tsutsui,NA
w2689.2,Marianne Baxter,marianne_baxter,pba102
w2694.2,Kenneth N Kuttner,kenneth_kuttner,pku75
w2696.2,Suk Jae Noh,suk_jae_noh,NA
w2702.1,Linda S Goldberg,linda_goldberg,pgo256
w2704.1,David Kaaret,NA,NA
w2708.2,Kevin M Murphy,kevin_murphy,pmu108
w2714.1,Guy V G Stevens,NA,NA
w2717.2,Joanna R Baker,NA,NA
w2717.3,Pamela K Lattimore,NA,NA
w2724.2,Harold L Cole,harold_cole,pco70
w2727.2,Robert A Korajczyk,robert_korajczyk,pko2
w2728.1,Barbara L Wolfe,barbara_wolfe,pwo47
w2728.2,Philip de Jong,NA,NA
w2728.3,Robert Haveman,robert_haveman,pha310
w2731.1,Ritu Anand,r.anand,NA
w2736.2,Jon Cockerline,NA,NA
w2736.3,Robert Lafrance,NA,NA
w2738.1,Miguel A Savastano,miguel_savastano,NA
w2740.1,Alessandra Casella,alessandra_casella,pca496
w2749.2,Joseph P Fenerty,NA,NA
w2750.1,James M Boughton,james_boughton,NA
w2751.1,Colleen Hamilton,NA,NA
w2762.1,Nelson C Mark,nelson_mark,pma186
w2762.2,Pok-sang Lam,pok-sang_lam,NA
w2769.2,Judith C Chin,NA,NA
w2770.1,Peter Isard,peter_isard,NA
w2779.2,Effraim Sadka,efraim_sadka,psa492
w2779.3,Marc Nerlove,NA,NA
w2795.2,Myung Jig Kim,NA,NA
w2797.2,Giuseppe Nicoletti,giuseppe_nicoletti,pni5
w2797.4,Robert Hagemann,robert_hagemann,NA
w2798.1,G William Schwert,william_schwert,psc116
w2812.1,Phillip A Braun,phillip_braun,pbr232
w2813.1,John T Scholz,NA,NA
w2818.2,Christopher M Turner,NA,NA
w2821.1,Philippe Weil,philippe_weil,pwe97
w2826.2,James Berkovec,NA,NA
w2831.2,Fung Mey Huang,NA,NA
w2844.1,Lois Stekler,lois_stekler,NA
w2853.2,Joyce M Manchester,joyce_manchester,NA
w2854.1,Brook S Payner,NA,NA
w2862.2,Martin L Parkinson,NA,NA
w2864.1,Harry Flam,NA,NA
w2866.1,Peter Montiel,NA,NA
w2874.1,Daniel I Rees,daniel_rees,pre268
w2874.2,Eric L Ehrenberg,NA,NA
w2884.2,Greg J Duncan,greg_duncan,pdu397
w2884.4,Willard L Rodgers,NA,NA
w2889.1,Alejandro Reynoso,areynoso,NA
w2891.2,Narayana R Kocherlakota,narayana_kocherlakota,pko25
w2892.2,Thomas J Kane,thomas_kane,NA
w2893.2,Richard Ericson,NA,NA
w2895.1,Donald S Siegel,donald_siegel,NA
w2898.1,Francine D Blau,francine_blau,pbl16
w2898.2,John W Graham,NA,pgr426
w2899.1,James B Davies,james_davies,pda143
w2910.2,Sushil Wadhwani,sushilw,pwa225
w2916.1,Chang-Ho Yoon,NA,NA
w2920.2,Ronald W Jones,NA,NA
w2926.2,Marco Pagano,marco_pagano,ppa56
w2927.3,Steven Symansky,steven_symansky,NA
w2943.1,Francois Bourguignon,francois_bourguignon,pbo225
w2943.2,Jaime de Melo,jaime_demelo,NA
w2949.1,Dennis Hoffman,NA,NA
w2955.1,Adrian R Pagan,adrian_pagan,ppa222
w2956.2,Paul J Seguin,NA,NA
w2958.1,Jian-Ye Wang,NA,NA
w2962.2,Yunhi Won,NA,NA
w2963.1,Marcus E Rebick,marcus_rebick,pre111
w2969.1,Arie Bregman,arie_bregman,NA
w2969.2,Haim Regev,haim_regev,NA
w2974.2,Ishac Diwan,ishac_diwan,NA
w2980.1,Jacob Glazer,jacob_glazer,pgl69
w2987.2,Mario Zejan,mario_zejan,NA
w2988.2,Jeff E Biddle,jeff_biddle,pbi98
w2991.2,Joshua D Angrist,joshua_angrist,pan29
w2994.2,Kevin A Hassett,kevin_hassett,pha378
w2995.1,Michael D Whinston,michael_whinston,pwh46
w3002.1,H Naci Mocan,naci_mocan,pmo270
w3012.1,Kyoungsik Kang,NA,NA
w3013.1,Jean-Thomas Bernard,jean-thomas_bernard,NA
w3016.1,Frank A Wolak,frank_wolak,NA
w3020.2,Mark R Stone,NA,pst156
w3021.1,Ana L Revenga,ana_revenga,NA
w3029.2,John F Burton,NA,NA
w3032.1,Anne C Case,anne_case,pca108
w3033.1,Ricardo J Caballero,ricardo_caballero,pca44
w3035.2,Morley Gunderson,morley_gunderson,NA
w3050.1,Mark Bils,mark_bils,pbi148
w3054.4,Susanto Basu,susanto_basu,pba274
w3055.1,Annie Koh,annie_koh,NA
w3056.2,Hugh J Ault,hugh_ault,NA
w3066.1,Gabriel de Koch,NA,NA
w3067.1,Graciela Laura Kaminsky,graciela_kaminsky,pka84
w3079.1,Anil K Kashyap,anil_kashyap,pka35
w3079.3,Takeo Hoshi,takeo_hoshi,pho107
w3081.1,Adam J Grossberg,adamjg,pgr119
w3092.1,Mark A Wolfson,mark_wolfson,NA
w3104.1,Koichi Hamada,koichi_hamada,NA
w3104.2,Kyoji Fukao,kyoji_fukao,pfu14
w3105.2,Don H Choi,NA,NA
w3107.1,Blake D LeBaron,blake_lebaron,ple1
w3109.2,Pamela Labadie,pamela_Labadie,pla413
w3112.2,Jan Won Park,NA,NA
w3113.1,Glenn T Sueyoshi,NA,NA
w3115.1,Roger E A Farmer,roger_farmer,pfa3
w3116.1,Fabio Schiantarelli,fabio_schiantarelli,psc8
w3116.2,Michael B Devereux,michael_devereux,pde32
w3117.1,Harald Uhlig,harald_uhlig,puh1
w3118.2,Kathleen Hogan,kathleen_hogan,NA
w3118.3,Phillip Swagel,phillip_swagel,psw34
w3121.2,Mark M Spiegel,mark_spiegel,psp18
w3129.1,Leslie E Papke,leslie_papke,ppa153
w3133.2,James R Walker,james_walker,pwa398
w3135.2,Alessandro Prati,alessandro_prati,NA
w3136.2,Jean Mitchell,NA,NA
w3139.1,A Lans Bovenberg,lans_bovenberg,pbo45
w3140.1,Lennart Ohlsson,NA,NA
w3148.3,John M Hannon,NA,NA
w3151.1,Mark Robson,NA,NA
w3155.2,Susan N Houseman,susan_houseman,pho473
w3158.1,Alphecca Muttardy,alphecca_muttardy,NA
w3161.1,Albert Fishlow,albert_fishlow,pfi25
w3167.1,Jeffrey Pelletier,NA,NA
w3175.2,Peter A Diamond,peter_diamond,pdi24
w3176.2,Shantayanan Devarajan,shantayanan_devarajan,NA
w3179.1,Andrew J Oswald,andrew_oswald,NA
w3179.2,David G Blanchflower,david_blanchflower,NA
w3179.3,Mario D Garrett,NA,NA
w3180.3,Neil Millward,NA,NA
w3185.2,Sergio T Rebelo,sergio_rebelo,pre4
w3187.1,Joshua Rosett,NA,NA
w3188.2,Louis N Christofides,NA,NA
w3189.2,Jeremy Greenwood,jeremy_greenwood,pgr12
w3190.2,Jess Benhabib,jess_benhabib,pbe53
w3191.2,Yasushi Hamao,yasushi_hamao,pha719
w3197.2,Moshe Kim,NA,NA
w3206.2,Michael Woodford,michael_woodford,pwo3
w3209.1,Ian Gale,NA,NA
w3213.1,Carol Adaire Jones,NA,NA
w3214.1,William Easterly,william_easterly,pea1
w3215.1,Catherine A Jackson,NA,NA
w3215.3,Donna Strobino,NA,NA
w3219.1,Hans-Werner Sinn,hans-werner_sinn,psi146
w3223.1,Peter Howitt,peter_howitt,pho22
w3223.2,Philippe Aghion,philippe_aghion,pag175
w3226.2,Richard Steinberg,NA,NA
w3237.2,William Shobe,william_shobe,psh298
w3239.2,Hirschel Kasper,NA,NA
w3241.1,Larry E Jones,larry_jones,pjo88
w3241.2,Rodolfo E Manuelli,rodolfo_manuelli,NA
w3245.1,Martin D D Evans,martin_evans,pev5
w3251.3,Robert Crouchley,crouchleyr1,pcr204
w3251.4,Saul Estrin,NA,NA
w3262.1,Jason R Barro,jason_barro,NA
w3274.1,Edward B Montgomery,edward_montgomery,NA
w3280.2,Patricia E Beeson,patricia_beeson,NA
w3282.1,Karen K Lewis,karen_lewis,NA
w3283.1,Ignatius J Horstmann,ignatius_horstmann,pho167
w3287.1,Urjit R Patel,urjit_patel,NA
w3290.2,Kenneth R French,kenneth_french,pfr33
w3291.1,N Edward Coulson,edward_coulson,pco379
w3291.3,Scott J Brown,brownism,NA
w3292.1,Guorn Liu,NA,NA
w3306.1,Masayoshi Maruyama,masayoshi_maruyama,NA
w3309.2,Dongwook Kim,dongwook_kim,NA
w3311.2,K C Chan,NA,NA
w3314.1,Bohyong Kang,NA,NA
w3314.2,Rama V Ramachandran,NA,NA
w3317.2,Xavier X Sala-i-Martin,xavier_sala-i-martin,psa510
w3318.2,Scott C Collins,scott_collins,NA
w3326.2,Tohru Inoue,NA,NA
