paper,author
w0973,w0564.2
w0973,w0973.1
w0974,w0564.2
w0975,w0564.2
w0975,w0975.1
w0975,w0975.2
w0976,w0519.1
w0977,w0274.1
w0977,w0274.2
w0978,w0406.1
w0979,w0034.1
w0979,w0856.1
w0980,w0179.1
w0981,w0981.1
w0981,w0981.2
w0982,w0067.1
w0983,w0311.1
w0984,w0388.2
w0984,w0984.2
w0985,t0005.1
w0986,w0409.2
w0987,w0333.1
w0987,w0839.1
w0987,w0987.3
w0988,w0497.1
w0989,w0559.1
w0990,w0274.1
w0991,w0839.1
w0992,w0839.1
w0993,w0647.1
w0994,w0274.2
w0995,w0274.2
w0996,w0325.1
w0996,t0015.2
w0997,w0500.1
w0997,w0839.1
w0998,w0717.2
w0998,w0998.1
w0998,w0998.2
w0999,w0839.1
w1000,w0415.1
w1000,w0415.2
w1001,w0179.2
w1002,w0013.1
w1003,w0406.1
w1004,w0409.2
w1005,w0527.1
w1005,w0643.1
w1005,w1005.1
w1006,w1006.1
w1007,w0342.1
w1007,w0342.2
w1008,w0250.3
w1008,w1008.1
w1009,w0008.2
w1010,w0424.1
w1011,w0201.1
w1011,w0508.1
w1012,w0342.1
w1012,w0709.2
w1013,w0335.1
w1014,w0717.2
w1014,w1014.1
w1015,w0406.1
w1015,w1015.2
w1016,w0358.1
w1016,w1016.1
w1017,w0358.1
w1017,w1016.1
w1018,w0079.1
w1019,w0965.1
w1019,w1019.1
w1020,w0022.1
w1020,w0134.1
w1021,w0904.1
w1021,w1021.2
w1022,w0008.2
w1022,w1022.1
w1023,w0274.2
w1024,w0253.1
w1025,w0253.1
w1026,w0253.1
w1027,w0253.1
w1027,w0362.2
w1028,w0234.1
w1028,w0250.3
w1029,w0813.1
w1030,w1030.1
w1031,w0225.1
w1032,w0335.1
w1032,w0388.2
w1033,w0179.1
w1034,w0008.2
w1034,w0176.1
w1035,w0311.1
w1036,w0370.1
w1037,w0008.2
w1037,w0176.1
w1038,w0502.1
w1039,w0287.1
w1039,w0311.1
w1040,w1040.1
w1041,w0794.2
w1042,w0225.1
w1043,w0216.1
w1043,w0337.4
w1043,w1043.1
w1044,t0005.1
w1045,w1045.1
w1046,w0391.1
w1047,w0505.1
w1048,w0505.1
w1049,w1049.1
w1049,w1049.2
w1050,w0559.1
w1051,w1049.1
w1051,w1049.2
w1052,w0067.1
w1053,w0006.1
w1054,w0502.1
w1055,w0342.1
w1055,w0393.1
w1056,w0340.2
w1057,w0151.1
w1058,w0324.2
w1058,w0337.2
w1059,w0424.1
w1059,w1059.1
w1060,w0326.1
w1060,w1060.1
w1061,w0342.1
w1061,w0610.1
w1062,w0017.1
w1062,w1062.2
w1063,w1063.1
w1064,w1063.1
w1065,w1063.1
w1066,w0748.2
w1067,w0287.1
w1068,w0826.1
w1068,w1068.2
w1069,w0415.1
w1069,w0415.2
w1070,w0006.1
w1071,w0839.1
w1071,w0987.3
w1072,w0115.1
w1073,w0324.2
w1073,w0337.2
w1074,w0500.1
w1074,w0839.1
w1075,w0794.2
w1075,w1075.1
w1076,w0736.1
w1076,w0736.3
w1076,w1076.2
w1076,w1076.4
w1077,w0912.1
w1077,w0973.1
w1078,w0335.1
w1079,w0326.1
w1079,w0807.1
w1080,w0234.1
w1080,w0409.2
w1081,w1081.1
w1081,w1081.2
w1082,w0179.2
w1083,w0987.3
w1084,w0067.1
w1084,w0151.1
w1085,w0224.1
w1085,w0363.2
w1086,w0224.1
w1086,w0363.2
w1087,w0527.1
w1088,w0319.1
w1088,w1088.2
w1089,w0500.2
w1089,w1089.1
w1090,w0014.2
w1090,w1090.2
w1091,w0218.2
w1091,w0965.1
w1091,w1091.1
w1092,w0067.1
w1093,w1093.1
w1094,w0151.1
w1095,w0162.1
w1096,w0772.1
w1096,w0772.2
w1097,w0882.1
w1098,w1098.1
w1098,w1098.2
w1099,w0556.1
w1100,w0485.1
w1101,w0839.1
w1101,w1101.1
w1102,w0610.1
w1103,w0485.1
w1104,w0008.2
w1104,w0176.1
w1104,w1022.1
w1105,w1049.2
w1105,w1105.1
w1106,w0151.1
w1107,w0748.2
w1108,w0748.2
w1109,w0274.2
w1109,w0508.1
w1110,w1049.2
w1111,w0337.2
w1111,w1111.1
w1112,w0336.1
w1113,w1049.2
w1113,w1113.2
w1114,w0853.2
w1114,w1114.1
w1115,w0839.1
w1115,w1115.2
w1116,w0393.1
w1116,w1116.2
w1117,w0391.1
w1118,w0287.1
w1119,w0303.2
w1120,w0335.1
w1120,w0388.2
w1121,w1049.2
w1121,w1121.1
w1122,w0596.1
w1122,w0885.2
w1123,w0337.2
w1124,w0176.1
w1125,w0298.1
w1126,w0051.1
w1127,w0079.1
w1128,w0772.1
w1128,w0772.2
w1129,w0839.1
w1129,w0987.3
w1130,w0179.1
w1131,w0508.1
w1132,w1132.1
w1132,w1132.2
w1132,w1132.3
w1133,w0610.1
w1133,w0945.1
w1134,w1081.1
w1134,w1081.2
w1135,w0406.2
w1136,w1006.1
w1137,w1137.1
w1138,w0388.2
w1138,w0984.2
w1139,w1139.1
w1140,w0890.1
w1140,w1140.1
w1141,w0218.2
w1141,w0965.1
w1141,w1091.1
w1142,w0370.1
w1142,w1142.2
w1143,w1143.1
w1143,w1143.2
w1143,w1143.3
w1144,w0424.1
w1144,w1144.2
w1145,w1145.1
w1145,w1145.2
w1146,w0692.1
w1146,w0692.2
w1147,w0885.2
w1148,w0873.2
w1149,w0050.2
w1149,w1140.1
w1150,w0748.2
w1151,w0253.1
w1152,w0253.1
w1153,w0519.1
w1154,w0151.1
w1154,w0523.2
w1155,w0204.1
w1155,w0216.1
w1156,w0151.1
w1156,w1156.2
w1157,w1157.1
w1158,w0051.1
w1159,w0020.1
w1159,w1159.1
w1159,w1159.2
w1160,w0559.1
w1161,w0319.1
w1162,w0559.1
w1163,t0015.2
w1163,t0027.2
w1164,w0225.1
w1165,w0162.1
w1166,w0304.1
w1167,w0647.1
w1167,w1167.2
w1168,w0319.1
w1168,w1168.1
w1168,w1168.3
w1169,w0702.1
w1169,w1169.1
w1170,w0984.2
w1171,w0006.1
w1171,w1171.1
w1172,w1063.1
w1173,w0485.1
w1173,w0855.1
w1174,w0794.2
w1175,w0853.2
w1175,w1175.1
w1176,w1176.1
w1177,w0748.2
w1178,w0406.2
w1179,w0717.1
w1179,w0717.2
w1180,w1089.1
w1180,w1180.2
w1181,w0179.2
w1181,w0566.1
w1182,w0736.1
w1182,w0736.3
w1182,w1076.2
w1182,w1076.4
w1183,w1006.1
w1183,w1183.2
w1184,w1176.1
w1184,w1184.2
w1185,w0904.1
w1186,w1015.2
w1187,w0281.1
w1188,w0393.1
w1189,w0304.1
w1190,w0303.2
w1191,w0224.1
w1191,w0363.2
w1192,w1192.1
w1192,w1192.2
w1193,w1192.1
w1193,w1192.2
w1194,w0333.1
w1194,w1192.2
w1195,w1195.1
w1196,w0388.2
w1197,w0407.2
w1197,w0842.1
w1198,w1198.1
w1198,w1198.2
w1199,w0393.1
w1199,w1199.2
w1200,w1200.1
w1201,w1201.1
w1201,w1201.2
w1202,w0430.1
w1202,w0912.1
w1202,w1202.3
w1203,w0089.1
w1203,w1203.1
w1204,w0772.1
w1204,w0772.2
w1205,w1049.2
w1206,w1093.1
w1207,w0225.1
w1208,w0179.1
w1209,w0179.1
w1210,w0300.2
w1211,w1211.1
w1212,w0415.1
w1212,w0415.2
w1213,w0594.1
w1214,w0326.1
w1214,w1060.1
w1215,w1132.1
w1215,w1132.2
w1215,w1215.3
w1216,w0853.2
w1216,w1216.1
w1217,w1217.1
w1218,w0662.1
w1219,w0662.1
w1220,w0662.1
w1221,w0300.2
w1222,w0717.2
w1222,w0827.1
w1223,w0415.1
w1224,t0005.1
w1225,t0005.1
w1226,w0225.1
w1227,w0434.1
w1227,w0610.1
w1227,w0908.2
w1228,w0556.1
w1229,w0151.1
w1229,w1156.2
w1230,w0462.1
w1230,w0485.1
w1231,w0519.1
w1231,w1231.2
w1232,w0335.1
w1233,w0748.2
w1234,w0067.1
w1234,w1168.1
w1235,w0303.2
w1236,w0388.2
w1236,w0794.2
w1237,w0415.1
w1237,w0415.2
w1238,w0358.1
w1238,w1016.1
w1239,w0337.2
w1239,w1111.1
w1239,w1239.3
w1240,w0392.1
w1241,w0207.1
w1241,w0307.1
w1242,w1242.2
w1242,t0005.1
w1243,w1091.1
w1243,w1243.2
w1244,w1195.1
w1245,w1063.1
w1245,w1245.2
w1246,w0188.1
w1246,w0216.1
w1247,w0324.2
w1248,w1091.1
w1248,w1217.1
w1248,w1243.2
w1249,w0224.1
w1249,w0225.1
w1250,w0216.1
w1250,w0362.1
w1250,w0362.2
w1251,w0375.1
w1252,w0335.1
w1252,w0591.1
w1253,w0748.2
w1254,w0391.1
w1254,w0984.2
w1255,w0304.1
w1255,w1255.1
w1256,w1093.1
w1256,w1256.1
w1256,w1256.2
w1257,w0067.1
w1258,w1258.1
w1259,w0346.2
w1259,w0358.1
w1260,w1260.1
w1261,w0353.1
w1262,w0337.2
w1262,w0828.2
w1263,w0342.1
w1263,w0610.1
w1263,w1263.1
w1264,w0358.1
w1264,w1264.3
w1264,t0026.1
w1265,w0885.2
w1266,w0287.1
w1266,w1075.1
w1267,w0370.1
w1267,w1267.1
w1268,w0370.1
w1269,w0020.1
w1270,w0392.1
w1271,w0610.1
w1271,w1271.2
w1272,w0179.1
w1273,w0179.1
w1273,w1273.2
w1274,w0392.1
w1275,w0392.1
w1275,w1113.2
w1276,w0633.1
w1277,w0559.1
w1278,w0179.2
w1278,w0566.1
w1279,w0748.2
w1280,w1132.1
w1280,w1132.3
w1280,w1280.1
w1281,w0406.1
w1281,w1281.1
w1282,w0406.2
w1283,w0406.2
w1283,w1283.1
w1284,w0319.1
w1284,w0603.1
w1285,w0612.2
w1285,w1285.1
w1286,w0965.1
w1286,w1091.1
w1286,w1217.1
w1287,w0287.1
w1287,w0476.2
w1288,w0274.2
w1288,w0508.1
w1289,w0984.2
w1290,w0342.1
w1290,w0362.2
w1291,w0303.2
w1291,w0444.1
w1292,w0015.1
w1293,w0015.1
w1294,w0559.1
w1295,w0079.1
w1296,w0179.2
w1296,w0958.1
w1297,w0519.1
w1298,w0340.2
w1299,w0051.1
w1300,w0424.1
w1300,w1059.1
w1301,w0300.2
w1302,w0362.2
w1303,w0274.2
w1303,w1303.1
w1303,w1303.2
w1304,w0151.1
w1304,w1304.1
w1305,w0882.1
w1306,w1195.1
w1307,w1063.1
w1308,w0253.1
w1308,w0362.2
w1309,w0326.1
w1310,w0392.1
w1311,w0392.1
w1312,w0853.2
w1312,w1216.1
w1313,w0014.2
w1313,w1090.2
w1314,w1113.2
w1314,w1314.1
w1315,w0218.2
w1315,w0594.1
w1315,w0938.2
w1315,w1315.1
w1316,w0570.2
w1316,w1316.1
w1317,w0462.1
w1317,w1317.1
w1318,w0890.4
w1319,w0748.2
w1320,w0470.1
w1321,w1198.2
w1322,w0051.1
w1323,w1132.1
w1323,w1215.3
w1323,w1323.1
w1324,w0485.1
w1325,w0885.2
w1325,w1325.1
w1326,w0885.2
w1327,w0392.1
w1328,w0392.1
w1329,w0287.1
w1329,w0748.2
w1330,w0556.1
w1330,w1198.2
w1331,w0470.1
w1332,w0335.1
w1333,w0505.1
w1333,t0011.1
w1334,w0151.1
w1334,w1156.2
w1335,w0151.1
w1335,w1304.1
w1335,w1335.1
w1336,w0311.1
w1337,w0151.1
w1338,w0151.1
w1338,w1156.2
w1339,w0303.2
w1340,w0344.1
w1341,w1341.1
w1342,w0462.1
w1342,w1342.2
w1343,w0300.2
w1344,w0794.1
w1344,w0794.2
w1345,w0274.2
w1345,w0873.2
w1346,w0392.1
w1347,w0226.1
w1348,w0772.1
w1348,w0772.2
w1349,w0470.1
w1350,w0647.1
w1351,w0274.2
w1352,w0370.1
w1352,w1267.1
w1353,w0274.2
w1353,w0508.1
w1354,w0287.1
w1354,w1075.1
w1355,w0647.1
w1356,w0274.2
w1357,w0717.2
w1357,w1357.1
w1358,w0300.1
w1358,w1358.2
w1359,w1260.1
w1359,w1359.2
w1360,w0107.1
w1360,w0216.1
w1361,w1361.1
w1362,w1093.1
w1362,w1362.2
w1363,w1361.1
w1364,w1139.1
w1364,w1364.1
w1364,w1364.2
w1365,w0291.1
w1366,w0291.1
w1367,w0291.1
w1368,w0291.1
w1369,w0409.2
w1369,w1369.1
w1370,w0218.2
w1370,w0444.1
w1370,w1217.1
w1371,w0067.1
w1371,w1168.1
w1372,w0596.1
w1373,w0748.2
w1374,w0300.1
w1375,w0566.1
w1376,w0502.1
w1376,w1376.2
w1377,w0015.1
w1378,w0006.1
w1379,w0300.1
w1379,w1358.2
w1380,w1063.1
w1381,w0424.1
w1382,w0370.1
w1382,w1382.1
w1383,w0370.1
w1383,w1358.2
w1384,w0374.2
w1385,w0374.2
w1386,w0374.2
w1387,w0022.1
w1387,w1387.1
w1388,w1388.1
w1389,w0885.2
w1390,w0370.1
w1390,w1390.1
w1391,w0226.1
w1392,w0885.2
w1392,w0945.1
w1393,w0884.2
w1394,w0006.1
w1394,w0941.1
w1395,w0006.1
w1395,w0941.1
w1396,w0884.1
w1396,w0884.2
w1397,w0519.1
w1398,w0476.2
w1399,w0873.2
w1399,w1399.1
w1400,w0873.2
w1400,w1400.2
w1400,w1400.3
w1401,w0234.1
w1401,w1401.2
w1402,w0890.3
w1403,w0216.1
w1403,w0362.1
w1403,w0362.2
w1404,w0367.1
w1405,w0396.2
w1406,w0647.1
w1406,w1406.2
w1407,w0984.2
w1408,w0370.1
w1408,w1408.2
w1409,w1303.2
w1410,w0363.2
w1410,w1410.2
w1411,w0633.1
w1412,w0406.1
w1412,w1412.1
w1413,w0462.1
w1413,w1342.2
w1414,w0362.2
w1414,w0773.1
w1415,w1415.1
w1415,w1415.2
w1416,w0067.1
w1416,w0319.1
w1417,w0304.1
w1417,w1417.1
w1418,w1418.1
w1419,w0051.1
w1420,w1335.1
w1421,w0300.2
w1422,w0303.2
w1422,w0311.1
w1423,w0505.1
w1423,w0537.2
w1424,w0537.2
w1425,w0692.1
w1425,w0692.2
w1426,w0300.2
w1426,w1426.1
w1427,w0304.1
w1427,w1427.2
w1428,w0336.1
w1429,w0335.1
w1430,w1361.1
w1431,w0706.1
w1432,w0908.1
w1433,w0201.1
w1434,w0201.1
w1435,w0201.1
w1436,w0274.2
w1436,w0508.1
w1437,w0485.1
w1438,w0039.1
w1439,w0965.1
w1439,w1091.1
w1439,w1217.1
w1440,w1098.1
w1441,w0594.1
w1441,w1143.1
w1442,w0151.1
w1443,w0274.2
w1443,w0873.2
w1444,w0274.2
w1444,w1444.1
w1445,w0015.1
w1446,w0051.1
w1447,w0107.1
w1447,w1447.1
w1447,w1447.3
w1447,w1447.4
w1448,w0274.2
w1449,w0370.1
w1449,w1449.2
w1450,w0274.2
w1450,w1444.1
w1451,w0179.1
w1452,w0225.1
w1453,w0505.1
w1454,w0434.1
w1454,w0610.1
w1454,w0908.2
w1455,w0890.1
w1455,w1455.2
w1456,w0485.1
w1457,w0476.2
w1458,w0476.2
w1459,w0017.1
w1459,w1062.2
w1460,w1081.1
w1460,w1081.2
w1461,w0234.1
w1462,w0274.2
w1462,w0508.1
w1463,w0008.2
w1463,w1463.1
w1464,w1192.1
w1464,w1192.2
w1465,w0904.1
w1465,w1465.1
w1465,w1465.3
w1466,w0311.1
w1467,w0706.1
w1467,w1467.1
w1467,w1467.2
w1468,w0324.2
w1468,w1468.1
w1469,w0508.1
w1470,w0304.1
w1470,w1470.2
w1471,w0717.2
w1471,w0827.1
w1472,w1260.1
w1472,w1472.2
w1473,w0326.1
w1474,w1093.1
w1474,w1362.2
w1475,w0748.2
w1476,w0434.1
w1476,w0908.2
w1476,w0908.4
w1477,w0051.1
w1477,w0162.1
w1478,w0470.1
w1479,w0388.2
w1480,w1480.1
w1480,w1480.2
w1480,w1480.3
w1481,w1481.1
w1481,w1481.2
w1482,w0179.1
w1483,w0303.2
w1483,w0340.2
w1484,w0596.1
w1485,w1481.1
w1485,w1481.2
w1486,w0485.1
w1487,w0179.1
w1488,w1006.1
w1488,w1183.2
w1489,w0050.2
w1489,w1388.1
w1490,w0559.1
w1491,t0005.1
w1492,w0344.1
w1492,w0362.2
w1493,w0281.1
w1494,w0794.2
w1495,w0519.1
w1496,w0519.1
w1496,w1496.2
w1497,w0303.2
w1498,w0304.1
w1498,w1098.1
w1499,w1198.2
w1500,w0050.2
w1501,w0020.1
w1502,w1006.1
w1503,w0006.1
w1504,w0819.2
w1504,w1504.1
w1505,w0424.1
w1505,w1505.2
w1506,t0005.1
w1507,w1063.1
w1508,w1203.1
w1509,w1203.1
w1510,w0342.1
w1510,w0362.2
w1511,w1303.2
w1512,w0388.2
w1513,w1513.1
w1514,w1514.1
w1515,w0143.1
w1516,w0162.1
w1517,w0527.1
w1518,w0311.1
w1518,w0590.2
w1519,w0253.1
w1520,w0179.1
w1521,w0370.1
w1522,w1143.3
w1523,w0594.1
w1524,w0370.1
w1524,w1267.1
w1525,w0370.1
w1525,w1408.2
w1525,w1525.1
w1526,w0485.1
w1527,w0287.1
w1527,w1075.1
w1528,w1093.1
w1529,w0501.1
w1530,w1132.1
w1530,w1530.2
w1531,w1063.1
w1531,w1531.1
w1532,w1063.1
w1533,w1081.2
w1534,w0304.1
w1534,w1534.2
w1535,w1535.1
w1536,w1536.1
w1537,w1535.1
w1538,w0717.2
w1539,w1539.1
w1540,w0880.1
w1540,w1540.1
w1541,w1541.1
w1542,w1091.1
w1542,w1542.2
w1543,w0300.1
w1544,w0300.1
w1544,w1358.2
w1545,w0179.1
w1546,w1535.1
w1547,w0434.1
w1548,w0370.1
w1549,w0596.1
w1550,w0307.1
w1551,w0307.1
w1552,w0748.2
w1553,w0884.2
w1553,w1553.1
w1554,w0826.1
w1554,w1554.1
w1555,w1139.1
w1556,w0559.1
w1557,w0008.2
w1557,w0176.1
w1558,w0079.1
w1558,w1558.1
w1558,w1558.2
w1559,w0410.1
w1560,w0375.1
w1561,w1536.1
w1562,w1562.1
w1562,w1562.2
w1563,w0596.1
w1564,w1536.1
w1564,w1564.2
w1565,w0179.1
w1566,w0151.1
w1567,w0067.1
w1567,w1567.2
w1568,w0758.1
w1568,t0015.2
w1569,w1569.1
w1570,w1063.1
w1571,w0527.1
w1572,w0559.1
w1573,w0527.1
w1573,w0960.1
w1574,w0527.1
w1575,w0566.1
w1575,w1575.2
w1576,w1195.1
w1577,w0476.2
w1578,w0225.1
w1578,w0291.1
w1578,w1578.2
w1579,w0772.2
w1579,w1357.1
w1580,w0179.2
w1581,w1581.1
w1582,w1582.1
w1583,w0748.2
w1584,w0335.1
w1585,w0415.1
w1585,w0415.2
w1586,w0391.1
w1586,w0984.2
w1587,w1504.1
w1588,w1198.2
w1588,w1588.1
w1589,w0566.1
w1590,w1075.1
w1590,w1590.2
w1591,w0311.1
w1592,w0613.1
w1593,w0485.1
w1593,w1593.1
w1594,w1594.1
w1594,t0030.1
w1595,w1335.1
w1596,w0559.1
w1597,w1335.1
w1598,w0462.1
w1598,w0839.1
w1599,w0234.1
w1599,w0409.2
w1600,w0337.2
w1600,w1111.1
w1601,w0485.1
w1601,w0855.1
w1602,w0274.2
w1602,w0402.1
w1602,w0938.2
w1603,w0500.2
w1603,w1089.1
w1604,w0225.1
w1604,w1604.1
w1605,w0020.1
w1606,w1480.3
w1607,w0346.2
w1607,w0409.2
w1607,w1607.2
w1608,w1093.1
w1608,w1362.2
w1609,w0287.1
w1609,w0748.2
w1610,w0089.1
w1611,w0179.1
w1611,w0179.2
w1612,w1612.1
w1613,w1335.1
w1613,w1613.2
w1614,w1091.1
w1614,w1217.1
w1615,w0424.1
w1615,w1059.1
w1616,w0451.1
w1616,w1616.1
w1617,w1049.2
w1618,w0840.2
w1618,w1157.1
w1619,w0067.1
w1620,w1200.1
w1621,w0415.1
w1621,w0415.2
w1622,w0216.1
w1622,w1303.2
w1623,w0904.1
w1623,w1623.1
w1624,w0143.1
w1625,w0303.2
w1625,w1625.1
w1626,w1203.1
w1627,w0274.2
w1627,w0406.1
w1627,w0508.1
w1628,w0880.1
w1629,w0566.1
w1630,w1582.1
w1631,w0319.1
w1631,w0497.1
w1632,w1341.1
w1632,w1632.1
w1633,w0946.1
w1633,w1633.1
w1633,w1633.3
w1634,w0527.1
w1635,w0162.1
w1636,w0304.1
w1637,w0304.1
w1637,w1534.2
w1637,w1637.2
w1638,w0706.1
w1638,w1113.2
w1639,w0527.1
w1639,w0643.1
w1639,w1005.1
w1640,w0406.1
w1640,w1015.2
w1641,w0709.2
w1642,w0502.1
w1643,w0089.1
w1643,w0564.2
w1643,w1325.1
w1644,w0333.1
w1645,w0253.1
w1645,w0362.2
w1646,w0107.1
w1646,w0362.2
w1647,w0502.1
w1647,w1647.2
w1648,w0319.1
w1648,w1076.2
w1649,w1139.1
w1650,w0344.1
w1650,w0346.2
w1651,w1063.1
w1652,w0225.1
w1652,w0392.1
w1653,w0225.1
w1654,w1015.2
w1654,w1553.1
w1655,w0337.2
w1656,w0225.1
w1657,w1582.1
w1658,w0794.2
w1658,w1658.1
w1659,w0311.1
w1660,w0059.1
w1660,w0953.2
w1661,w0890.4
w1661,w1455.2
w1661,w1661.1
w1662,w0880.1
w1663,w0564.2
w1664,w0596.1
w1665,w1665.1
w1665,w1665.2
w1665,w1665.3
w1666,w0274.2
w1666,w0402.1
w1667,w1667.1
w1668,w0162.1
w1669,w0873.2
w1669,w1669.1
w1670,w1113.2
w1670,w1314.1
w1671,w1113.2
w1671,w1671.1
w1671,w1671.2
w1672,w1049.2
w1672,w1672.2
w1673,w0424.1
w1673,w1505.2
w1674,w0794.2
w1674,w1658.1
w1675,w0311.1
w1676,w1063.1
w1677,w1139.1
w1677,w1364.2
w1678,w0505.1
w1678,t0011.1
w1679,w1679.1
w1680,w0274.2
w1680,w1400.2
w1681,w0324.2
w1682,w0179.1
w1682,w1040.1
w1683,w0179.1
w1683,w1040.1
w1684,w1684.1
w1684,w1684.2
w1685,w0374.2
w1686,w0274.2
w1686,w1444.1
w1687,t0030.1
w1688,w0020.1
w1688,w1688.1
w1689,w1063.1
w1690,w0610.1
w1690,w1690.1
w1691,w1667.1
w1692,w0485.1
w1693,w1113.2
w1693,w1693.1
w1694,w0226.1
w1695,w0370.1
w1695,w1695.1
w1696,w0340.2
w1697,w0388.2
w1698,w0984.2
w1698,w1698.1
w1699,w0984.2
w1700,w1140.1
w1701,w1140.1
w1701,w1701.2
w1702,w1063.1
w1703,w0304.1
w1703,w0925.1
w1704,w1684.1
w1705,w1705.2
w1705,t0011.1
w1706,w1706.1
w1707,w0370.1
w1708,w0370.1
w1709,w0274.2
w1710,w0274.2
w1711,w0274.2
w1711,w0393.1
w1712,w0748.2
w1713,w0269.1
w1714,w1562.1
w1715,w0353.1
w1715,w1715.2
w1716,w0984.2
w1717,w0353.1
w1718,w0059.1
w1718,w0671.1
w1719,w0218.2
w1719,w0444.1
w1719,w1217.1
w1720,w0882.1
w1721,w1721.1
w1721,w1721.2
w1722,w0303.2
w1723,w0409.2
w1724,w1008.1
w1725,w1721.1
w1725,w1721.2
w1726,w1721.1
w1726,w1721.2
w1727,w1562.1
w1728,w1582.1
w1729,w0022.1
w1729,w1387.1
w1729,w1729.3
w1730,w0409.2
w1730,w1730.1
w1731,w0342.1
w1731,w0709.2
w1732,w0855.1
w1732,w1732.2
w1733,w1139.1
w1734,w1734.1
w1735,w0895.2
w1735,w1735.1
w1736,w1361.1
w1736,w1736.1
w1737,w0253.1
w1737,w0362.2
w1738,w1361.1
w1738,w1738.2
w1739,w0311.1
w1740,w0370.1
w1740,w1267.1
w1741,w1063.1
w1742,w0717.2
w1742,w1014.1
w1743,w1089.1
w1743,w1180.2
w1744,w0392.1
w1745,w0392.1
w1746,w0335.1
w1747,w0692.2
w1748,w0225.1
w1749,w1089.1
w1749,w1180.2
w1750,w1667.1
w1751,w1667.1
w1752,w0333.1
w1753,w0882.1
w1754,w0717.2
w1755,w0462.1
w1755,w1755.2
w1756,w0234.1
w1757,w1729.3
w1758,w0374.1
w1758,w1200.1
w1759,w0234.1
w1759,w0250.3
w1760,w0613.1
w1761,w0613.1
w1762,w0253.1
w1762,w1762.2
w1763,w1536.1
w1763,w1763.2
w1764,w1764.1
w1764,w1764.2
w1765,w0234.1
w1766,w0107.1
w1766,w0362.2
w1766,w1766.3
w1767,w1361.1
w1767,w1767.1
w1768,w0319.1
w1768,w0497.1
w1769,w0311.1
w1770,w0885.2
w1770,w1770.1
w1771,w0885.2
w1772,w0736.3
w1772,w1098.1
w1773,w1049.2
w1774,w0107.1
w1774,w1447.1
w1774,w1774.1
w1775,w0201.1
w1776,w0020.1
w1777,w0287.1
w1777,w0406.2
w1778,w0434.1
w1778,w0826.1
w1779,w0424.1
w1779,w1059.1
w1780,w0406.2
w1781,w0201.1
w1782,w1093.1
w1783,w1093.1
w1783,w1362.2
w1783,w1783.1
w1784,w0406.2
w1784,w1784.1
w1784,w1784.2
w1785,w0226.1
w1786,w0873.2
w1787,w0748.2
w1788,w0873.2
w1789,w1594.1
w1789,t0030.1
w1790,w0201.1
w1791,w0201.1
w1791,w1791.1
w1792,w0201.1
w1793,w0042.1
w1793,w0326.1
w1794,w0326.1
w1795,w0410.1
w1796,w0406.1
w1796,w0508.1
w1797,w0303.2
w1798,w0151.1
w1798,w1156.2
w1799,w0287.1
w1799,w1075.1
w1800,w0304.1
w1800,w1534.2
w1801,w0287.1
w1801,w0748.2
w1802,w0890.3
w1803,w0253.1
w1803,w1803.2
w1804,w0179.1
w1805,w1203.1
w1806,w1203.1
w1807,w0291.1
w1808,w0291.1
w1809,w0291.1
w1810,w0303.2
w1810,w0311.1
w1811,w0519.1
w1811,w0676.1
w1812,w0179.2
w1813,w0425.1
w1814,w0015.1
w1815,w0908.1
w1816,w1616.1
w1816,w1816.1
w1817,w0286.1
w1818,w0162.1
w1818,w1818.1
w1819,w0363.2
w1819,w1006.1
w1820,w1472.2
w1821,w1480.3
w1822,w0340.2
w1823,w1198.2
w1824,w0984.2
w1824,w1824.2
w1825,w1410.2
w1826,w0204.1
w1827,w0274.2
w1827,w0362.2
w1828,w1325.1
w1829,w0225.1
w1829,w1140.1
w1830,w0304.1
w1831,w1388.1
w1831,w1831.2
w1832,w1388.1
w1832,w1831.2
w1833,w1581.1
w1834,w0114.1
w1834,w0286.1
w1835,w1581.1
w1836,w0335.1
w1837,w0225.1
w1837,w1140.1
w1838,w0855.1
w1838,w1838.1
w1839,w0519.1
w1840,w0050.2
w1840,w1388.1
w1841,w1140.1
w1842,w0502.1
w1843,w1535.1
w1843,w1843.2
w1844,w0335.1
w1845,w1669.1
w1846,w0286.1
w1847,w1388.1
w1848,w1536.1
w1848,w1564.2
w1849,w0895.2
w1849,w1735.1
w1850,w0358.1
w1850,t0026.1
w1851,w0089.1
w1851,w1851.1
w1852,w0022.1
w1852,w0115.1
w1853,w0179.2
w1853,w0281.1
w1854,w1049.2
w1854,w1672.2
w1855,w0253.1
w1855,w1855.2
w1856,w1113.2
w1857,w0201.1
w1857,w1857.1
w1858,w0179.2
w1859,w0633.1
w1860,w0633.1
w1861,w0633.1
w1862,w0107.1
w1862,w1862.2
w1863,w0253.1
w1863,w0508.1
w1864,w0274.2
w1864,w0362.2
w1865,w1049.1
w1865,w1865.2
w1866,w1866.1
w1867,w0500.2
w1867,w1089.1
w1868,w0151.1
w1869,w1049.1
w1869,w1865.2
w1870,w1870.1
w1871,w0508.1
w1872,w0984.2
w1873,w0596.1
w1874,w0410.1
w1874,w1874.1
w1875,w0736.3
w1876,w0794.2
w1876,w1658.1
w1877,w1140.1
w1877,w1877.2
w1878,w0225.1
w1878,w1878.1
w1879,w0342.1
w1879,w0709.2
w1880,w0748.2
