team,team_name,year,total,home,away,week,weekly_attendance
Tennessee,Titans,2000,1091274,547524,543750,3,NA
Tennessee,Titans,2000,1091274,547524,543750,4,51769
Tennessee,Titans,2000,1091274,547524,543750,5,68341
Tennessee,Titans,2000,1091274,547524,543750,6,63406
Tennessee,Titans,2000,1091274,547524,543750,7,68498
Tennessee,Titans,2000,1091274,547524,543750,8,69200
Tennessee,Titans,2000,1091274,547524,543750,9,83472
Tennessee,Titans,2000,1091274,547524,543750,10,68498
Tennessee,Titans,2000,1091274,547524,543750,11,68490
Tennessee,Titans,2000,1091274,547524,543750,12,68498
Tennessee,Titans,2000,1091274,547524,543750,13,65454
Tennessee,Titans,2000,1091274,547524,543750,14,65639
Tennessee,Titans,2000,1091274,547524,543750,15,68498
Tennessee,Titans,2000,1091274,547524,543750,16,72318
Tennessee,Titans,2000,1091274,547524,543750,17,68498
Washington,Redskins,2000,1174332,647424,526908,1,80257
Washington,Redskins,2000,1174332,647424,526908,2,74159
Washington,Redskins,2000,1174332,647424,526908,3,84431
Washington,Redskins,2000,1174332,647424,526908,4,78216
Washington,Redskins,2000,1174332,647424,526908,5,83532
Washington,Redskins,2000,1174332,647424,526908,6,65491
Washington,Redskins,2000,1174332,647424,526908,7,83252
Washington,Redskins,2000,1174332,647424,526908,8,69061
Washington,Redskins,2000,1174332,647424,526908,9,83472
Washington,Redskins,2000,1174332,647424,526908,10,52244
Washington,Redskins,2000,1174332,647424,526908,11,NA
Washington,Redskins,2000,1174332,647424,526908,12,66087
Washington,Redskins,2000,1174332,647424,526908,13,83284
Washington,Redskins,2000,1174332,647424,526908,14,83485
Washington,Redskins,2000,1174332,647424,526908,15,63467
Washington,Redskins,2000,1174332,647424,526908,16,58183
Washington,Redskins,2000,1174332,647424,526908,17,65711
Arizona,Cardinals,2001,811391,307315,504076,1,NA
Arizona,Cardinals,2001,811391,307315,504076,2,50913
Arizona,Cardinals,2001,811391,307315,504076,3,28878
Arizona,Cardinals,2001,811391,307315,504076,4,66360
Arizona,Cardinals,2001,811391,307315,504076,5,66944
Arizona,Cardinals,2001,811391,307315,504076,6,35916
Arizona,Cardinals,2001,811391,307315,504076,7,63114
Arizona,Cardinals,2001,811391,307315,504076,8,33430
Arizona,Cardinals,2001,811391,307315,504076,9,36917
Arizona,Cardinals,2001,811391,307315,504076,10,32322
Arizona,Cardinals,2001,811391,307315,504076,11,49398
Arizona,Cardinals,2001,811391,307315,504076,12,46601
Arizona,Cardinals,2001,811391,307315,504076,13,40056
Arizona,Cardinals,2001,811391,307315,504076,14,77913
Arizona,Cardinals,2001,811391,307315,504076,15,48883
Arizona,Cardinals,2001,811391,307315,504076,16,72025
Arizona,Cardinals,2001,811391,307315,504076,17,61721
Atlanta,Falcons,2001,917882,425717,492165,1,65989
Atlanta,Falcons,2001,917882,425717,492165,2,47804
Atlanta,Falcons,2001,917882,425717,492165,3,28878
Atlanta,Falcons,2001,917882,425717,492165,4,46483
Atlanta,Falcons,2001,917882,425717,492165,5,46727
Atlanta,Falcons,2001,917882,425717,492165,6,70020
Atlanta,Falcons,2001,917882,425717,492165,7,NA
Atlanta,Falcons,2001,917882,425717,492165,8,44229
Atlanta,Falcons,2001,917882,425717,492165,9,69010
Atlanta,Falcons,2001,917882,425717,492165,10,59849
Atlanta,Falcons,2001,917882,425717,492165,11,72234
Atlanta,Falcons,2001,917882,425717,492165,12,59318
Atlanta,Falcons,2001,917882,425717,492165,13,68826
Atlanta,Falcons,2001,917882,425717,492165,14,55603
Atlanta,Falcons,2001,917882,425717,492165,15,43320
Atlanta,Falcons,2001,917882,425717,492165,16,73559
Atlanta,Falcons,2001,917882,425717,492165,17,66033
Baltimore,Ravens,2001,1064731,554991,509740,1,69365
Baltimore,Ravens,2001,1064731,554991,509740,2,51121
Baltimore,Ravens,2001,1064731,554991,509740,3,75082
Baltimore,Ravens,2001,1064731,554991,509740,4,69494
Baltimore,Ravens,2001,1064731,554991,509740,5,59866
Baltimore,Ravens,2001,1064731,554991,509740,6,72818
Baltimore,Ravens,2001,1064731,554991,509740,7,69439
Baltimore,Ravens,2001,1064731,554991,509740,8,62906
Baltimore,Ravens,2001,1064731,554991,509740,9,68798
Baltimore,Ravens,2001,1064731,554991,509740,10,69353
Baltimore,Ravens,2001,1064731,554991,509740,11,53530
Baltimore,Ravens,2001,1064731,554991,509740,12,69382
Baltimore,Ravens,2001,1064731,554991,509740,13,NA
Baltimore,Ravens,2001,1064731,554991,509740,14,69506
Baltimore,Ravens,2001,1064731,554991,509740,15,68987
Baltimore,Ravens,2001,1064731,554991,509740,16,65619
Baltimore,Ravens,2001,1064731,554991,509740,17,69465
Buffalo,Bills,2001,1005954,504736,501218,1,71447
Buffalo,Bills,2001,1005954,504736,501218,2,56135
Buffalo,Bills,2001,1005954,504736,501218,3,72874
Buffalo,Bills,2001,1005954,504736,501218,4,72654
Buffalo,Bills,2001,1005954,504736,501218,5,NA
Buffalo,Bills,2001,1005954,504736,501218,6,58893
Buffalo,Bills,2001,1005954,504736,501218,7,63698
Buffalo,Bills,2001,1005954,504736,501218,8,63786
Buffalo,Bills,2001,1005954,504736,501218,9,60292
Buffalo,Bills,2001,1005954,504736,501218,10,60836
Buffalo,Bills,2001,1005954,504736,501218,11,73063
Buffalo,Bills,2001,1005954,504736,501218,12,67252
Buffalo,Bills,2001,1005954,504736,501218,13,44549
Buffalo,Bills,2001,1005954,504736,501218,14,45527
Buffalo,Bills,2001,1005954,504736,501218,15,43320
Buffalo,Bills,2001,1005954,504736,501218,16,78200
Buffalo,Bills,2001,1005954,504736,501218,17,73428
Carolina,Panthers,2001,1085651,579080,506571,1,64108
Carolina,Panthers,2001,1085651,579080,506571,2,47804
Carolina,Panthers,2001,1085651,579080,506571,3,73120
Carolina,Panthers,2001,1085651,579080,506571,4,66944
Carolina,Panthers,2001,1085651,579080,506571,5,72049
Carolina,Panthers,2001,1085651,579080,506571,6,74480
Carolina,Panthers,2001,1085651,579080,506571,7,72642
Carolina,Panthers,2001,1085651,579080,506571,8,72597
Carolina,Panthers,2001,1085651,579080,506571,9,66069
Carolina,Panthers,2001,1085651,579080,506571,10,72665
Carolina,Panthers,2001,1085651,579080,506571,11,72234
Carolina,Panthers,2001,1085651,579080,506571,12,70020
Carolina,Panthers,2001,1085651,579080,506571,13,44549
Carolina,Panthers,2001,1085651,579080,506571,14,NA
Carolina,Panthers,2001,1085651,579080,506571,15,72438
Carolina,Panthers,2001,1085651,579080,506571,16,72025
Carolina,Panthers,2001,1085651,579080,506571,17,71907
Chicago,Bears,2001,1059454,535552,523902,1,69365
Chicago,Bears,2001,1059454,535552,523902,2,66944
Chicago,Bears,2001,1059454,535552,523902,3,NA
Chicago,Bears,2001,1059454,535552,523902,4,46483
Chicago,Bears,2001,1059454,535552,523902,5,66944
Chicago,Bears,2001,1059454,535552,523902,6,63408
Chicago,Bears,2001,1059454,535552,523902,7,66944
Chicago,Bears,2001,1059454,535552,523902,8,66944
Chicago,Bears,2001,1059454,535552,523902,9,66944
Chicago,Bears,2001,1059454,535552,523902,10,65612
Chicago,Bears,2001,1059454,535552,523902,11,64214
Chicago,Bears,2001,1059454,535552,523902,12,66944
Chicago,Bears,2001,1059454,535552,523902,13,59869
Chicago,Bears,2001,1059454,535552,523902,14,66944
Chicago,Bears,2001,1059454,535552,523902,15,78884
Chicago,Bears,2001,1059454,535552,523902,16,76067
Chicago,Bears,2001,1059454,535552,523902,17,66944
Cincinnati,Bengals,2001,988273,454938,533335,1,51521
Cincinnati,Bengals,2001,988273,454938,533335,2,51121
Cincinnati,Bengals,2001,988273,454938,533335,3,56048
Cincinnati,Bengals,2001,988273,454938,533335,4,62335
Cincinnati,Bengals,2001,988273,454938,533335,5,64217
Cincinnati,Bengals,2001,988273,454938,533335,6,63408
Cincinnati,Bengals,2001,988273,454938,533335,7,69343
Cincinnati,Bengals,2001,988273,454938,533335,8,NA
Cincinnati,Bengals,2001,988273,454938,533335,9,57161
Cincinnati,Bengals,2001,988273,454938,533335,10,63865
Cincinnati,Bengals,2001,988273,454938,533335,11,72918
Cincinnati,Bengals,2001,988273,454938,533335,12,52135
Cincinnati,Bengals,2001,988273,454938,533335,13,44920
Cincinnati,Bengals,2001,988273,454938,533335,14,77745
Cincinnati,Bengals,2001,988273,454938,533335,15,68987
Cincinnati,Bengals,2001,988273,454938,533335,16,63751
Cincinnati,Bengals,2001,988273,454938,533335,17,68798
Cleveland,Browns,2001,1089586,583094,506492,1,72318
Cleveland,Browns,2001,1089586,583094,506492,2,73168
Cleveland,Browns,2001,1089586,583094,506492,3,57875
Cleveland,Browns,2001,1089586,583094,506492,4,73018
Cleveland,Browns,2001,1089586,583094,506492,5,64217
Cleveland,Browns,2001,1089586,583094,506492,6,72818
Cleveland,Browns,2001,1089586,583094,506492,7,NA
Cleveland,Browns,2001,1089586,583094,506492,8,66944
Cleveland,Browns,2001,1089586,583094,506492,9,73218
Cleveland,Browns,2001,1089586,583094,506492,10,69353
Cleveland,Browns,2001,1089586,583094,506492,11,72918
Cleveland,Browns,2001,1089586,583094,506492,12,72818
Cleveland,Browns,2001,1089586,583094,506492,13,60292
Cleveland,Browns,2001,1089586,583094,506492,14,72818
Cleveland,Browns,2001,1089586,583094,506492,15,59824
Cleveland,Browns,2001,1089586,583094,506492,16,68798
Cleveland,Browns,2001,1089586,583094,506492,17,59189
Dallas,Cowboys,2001,1056213,505501,550712,1,61521
Dallas,Cowboys,2001,1056213,505501,550712,2,63430
Dallas,Cowboys,2001,1056213,505501,550712,3,66621
Dallas,Cowboys,2001,1056213,505501,550712,4,61535
Dallas,Cowboys,2001,1056213,505501,550712,5,63941
Dallas,Cowboys,2001,1056213,505501,550712,6,NA
Dallas,Cowboys,2001,1056213,505501,550712,7,63114
Dallas,Cowboys,2001,1056213,505501,550712,8,78673
Dallas,Cowboys,2001,1056213,505501,550712,9,69010
Dallas,Cowboys,2001,1056213,505501,550712,10,63204
Dallas,Cowboys,2001,1056213,505501,550712,11,64104
Dallas,Cowboys,2001,1056213,505501,550712,12,85112
Dallas,Cowboys,2001,1056213,505501,550712,13,61821
Dallas,Cowboys,2001,1056213,505501,550712,14,63366
Dallas,Cowboys,2001,1056213,505501,550712,15,48883
Dallas,Cowboys,2001,1056213,505501,550712,16,64366
Dallas,Cowboys,2001,1056213,505501,550712,17,77512
Denver,Broncos,2001,1115203,600283,514920,1,75735
Denver,Broncos,2001,1115203,600283,514920,2,50913
Denver,Broncos,2001,1115203,600283,514920,3,75082
Denver,Broncos,2001,1115203,600283,514920,4,75037
Denver,Broncos,2001,1115203,600283,514920,5,61837
Denver,Broncos,2001,1115203,600283,514920,6,67521
Denver,Broncos,2001,1115203,600283,514920,7,74750
Denver,Broncos,2001,1115203,600283,514920,8,62637
Denver,Broncos,2001,1115203,600283,514920,9,74951
Denver,Broncos,2001,1115203,600283,514920,10,74622
Denver,Broncos,2001,1115203,600283,514920,11,64104
Denver,Broncos,2001,1115203,600283,514920,12,73938
Denver,Broncos,2001,1115203,600283,514920,13,74524
Denver,Broncos,2001,1115203,600283,514920,14,77778
Denver,Broncos,2001,1115203,600283,514920,15,NA
Denver,Broncos,2001,1115203,600283,514920,16,75582
Denver,Broncos,2001,1115203,600283,514920,17,56192
Detroit,Lions,2001,1093748,601815,491933,1,59523
Detroit,Lions,2001,1093748,601815,491933,2,73168
Detroit,Lions,2001,1093748,601815,491933,3,NA
Detroit,Lions,2001,1093748,601815,491933,4,77765
Detroit,Lions,2001,1093748,601815,491933,5,64048
Detroit,Lions,2001,1093748,601815,491933,6,76940
Detroit,Lions,2001,1093748,601815,491933,7,69343
Detroit,Lions,2001,1093748,601815,491933,8,67605
Detroit,Lions,2001,1093748,601815,491933,9,74268
Detroit,Lions,2001,1093748,601815,491933,10,32322
Detroit,Lions,2001,1093748,601815,491933,11,77730
Detroit,Lions,2001,1093748,601815,491933,12,66944
Detroit,Lions,2001,1093748,601815,491933,13,65514
Detroit,Lions,2001,1093748,601815,491933,14,72190
Detroit,Lions,2001,1093748,601815,491933,15,62809
Detroit,Lions,2001,1093748,601815,491933,16,76067
Detroit,Lions,2001,1093748,601815,491933,17,77512
Green Bay,Packers,2001,1040215,478433,561782,1,59523
Green Bay,Packers,2001,1040215,478433,561782,2,59771
Green Bay,Packers,2001,1040215,478433,561782,3,73120
Green Bay,Packers,2001,1040215,478433,561782,4,65510
Green Bay,Packers,2001,1040215,478433,561782,5,59866
Green Bay,Packers,2001,1040215,478433,561782,6,64165
Green Bay,Packers,2001,1040215,478433,561782,7,NA
Green Bay,Packers,2001,1040215,478433,561782,8,59861
Green Bay,Packers,2001,1040215,478433,561782,9,66944
Green Bay,Packers,2001,1040215,478433,561782,10,59849
Green Bay,Packers,2001,1040215,478433,561782,11,77730
Green Bay,Packers,2001,1040215,478433,561782,12,66908
Green Bay,Packers,2001,1040215,478433,561782,13,59869
Green Bay,Packers,2001,1040215,478433,561782,14,68804
Green Bay,Packers,2001,1040215,478433,561782,15,59824
Green Bay,Packers,2001,1040215,478433,561782,16,59870
Green Bay,Packers,2001,1040215,478433,561782,17,78601
Indianapolis,Colts,2001,1006986,450746,556240,1,78606
Indianapolis,Colts,2001,1006986,450746,556240,2,56135
Indianapolis,Colts,2001,1006986,450746,556240,3,60292
Indianapolis,Colts,2001,1006986,450746,556240,4,NA
Indianapolis,Colts,2001,1006986,450746,556240,5,56972
Indianapolis,Colts,2001,1006986,450746,556240,6,56022
Indianapolis,Colts,2001,1006986,450746,556240,7,74212
Indianapolis,Colts,2001,1006986,450746,556240,8,63786
Indianapolis,Colts,2001,1006986,450746,556240,9,57127
Indianapolis,Colts,2001,1006986,450746,556240,10,70020
Indianapolis,Colts,2001,1006986,450746,556240,11,56393
Indianapolis,Colts,2001,1006986,450746,556240,12,69382
Indianapolis,Colts,2001,1006986,450746,556240,13,73858
Indianapolis,Colts,2001,1006986,450746,556240,14,55603
Indianapolis,Colts,2001,1006986,450746,556240,15,56302
Indianapolis,Colts,2001,1006986,450746,556240,16,66084
Indianapolis,Colts,2001,1006986,450746,556240,17,56192
Jacksonville,Jaguars,2001,987779,483542,504237,1,63785
Jacksonville,Jaguars,2001,987779,483542,504237,2,65994
Jacksonville,Jaguars,2001,987779,483542,504237,3,57875
Jacksonville,Jaguars,2001,987779,483542,504237,4,54524
Jacksonville,Jaguars,2001,987779,483542,504237,5,NA
Jacksonville,Jaguars,2001,987779,483542,504237,6,58893
Jacksonville,Jaguars,2001,987779,483542,504237,7,69439
Jacksonville,Jaguars,2001,987779,483542,504237,8,68798
Jacksonville,Jaguars,2001,987779,483542,504237,9,57161
Jacksonville,Jaguars,2001,987779,483542,504237,10,62644
Jacksonville,Jaguars,2001,987779,483542,504237,11,53530
Jacksonville,Jaguars,2001,987779,483542,504237,12,66908
Jacksonville,Jaguars,2001,987779,483542,504237,13,44920
Jacksonville,Jaguars,2001,987779,483542,504237,14,72818
Jacksonville,Jaguars,2001,987779,483542,504237,15,64150
Jacksonville,Jaguars,2001,987779,483542,504237,16,59396
Jacksonville,Jaguars,2001,987779,483542,504237,17,66944
Kansas City,Chiefs,2001,1120677,617488,503189,1,78844
Kansas City,Chiefs,2001,1120677,617488,503189,2,77666
Kansas City,Chiefs,2001,1120677,617488,503189,3,76573
Kansas City,Chiefs,2001,1120677,617488,503189,4,75037
Kansas City,Chiefs,2001,1120677,617488,503189,5,78413
Kansas City,Chiefs,2001,1120677,617488,503189,6,35916
Kansas City,Chiefs,2001,1120677,617488,503189,7,74212
Kansas City,Chiefs,2001,1120677,617488,503189,8,58789
Kansas City,Chiefs,2001,1120677,617488,503189,9,78234
Kansas City,Chiefs,2001,1120677,617488,503189,10,NA
Kansas City,Chiefs,2001,1120677,617488,503189,11,77357
Kansas City,Chiefs,2001,1120677,617488,503189,12,77087
Kansas City,Chiefs,2001,1120677,617488,503189,13,60784
Kansas City,Chiefs,2001,1120677,617488,503189,14,77778
Kansas City,Chiefs,2001,1120677,617488,503189,15,76131
Kansas City,Chiefs,2001,1120677,617488,503189,16,59396
Kansas City,Chiefs,2001,1120677,617488,503189,17,58460
Miami,Dolphins,2001,1119236,587756,531480,1,68798
Miami,Dolphins,2001,1119236,587756,531480,2,73404
Miami,Dolphins,2001,1119236,587756,531480,3,66046
Miami,Dolphins,2001,1119236,587756,531480,4,72713
Miami,Dolphins,2001,1119236,587756,531480,5,78823
Miami,Dolphins,2001,1119236,587756,531480,6,NA
Miami,Dolphins,2001,1119236,587756,531480,7,59108
Miami,Dolphins,2001,1119236,587756,531480,8,72597
Miami,Dolphins,2001,1119236,587756,531480,9,57127
Miami,Dolphins,2001,1119236,587756,531480,10,74259
Miami,Dolphins,2001,1119236,587756,531480,11,73063
Miami,Dolphins,2001,1119236,587756,531480,12,73938
Miami,Dolphins,2001,1119236,587756,531480,13,73858
Miami,Dolphins,2001,1119236,587756,531480,14,68223
Miami,Dolphins,2001,1119236,587756,531480,15,60292
Miami,Dolphins,2001,1119236,587756,531480,16,73559
Miami,Dolphins,2001,1119236,587756,531480,17,73428
Minnesota,Vikings,2001,1045690,513344,532346,1,64108
Minnesota,Vikings,2001,1045690,513344,532346,2,66944
Minnesota,Vikings,2001,1045690,513344,532346,3,64105
Minnesota,Vikings,2001,1045690,513344,532346,4,70020
Minnesota,Vikings,2001,1045690,513344,532346,5,64048
Minnesota,Vikings,2001,1045690,513344,532346,6,64165
Minnesota,Vikings,2001,1045690,513344,532346,7,65558
Minnesota,Vikings,2001,1045690,513344,532346,8,NA
Minnesota,Vikings,2001,1045690,513344,532346,9,65638
Minnesota,Vikings,2001,1045690,513344,532346,10,64283
Minnesota,Vikings,2001,1045690,513344,532346,11,64214
Minnesota,Vikings,2001,1045690,513344,532346,12,62661
Minnesota,Vikings,2001,1045690,513344,532346,13,64271
Minnesota,Vikings,2001,1045690,513344,532346,14,72190
Minnesota,Vikings,2001,1045690,513344,532346,15,64150
Minnesota,Vikings,2001,1045690,513344,532346,16,59870
Minnesota,Vikings,2001,1045690,513344,532346,17,69465
New England,Patriots,2001,977717,482336,495381,1,51521
New England,Patriots,2001,977717,482336,495381,2,60292
New England,Patriots,2001,977717,482336,495381,3,60292
New England,Patriots,2001,977717,482336,495381,4,72713
New England,Patriots,2001,977717,482336,495381,5,60292
New England,Patriots,2001,977717,482336,495381,6,56022
New England,Patriots,2001,977717,482336,495381,7,74750
New England,Patriots,2001,977717,482336,495381,8,44229
New England,Patriots,2001,977717,482336,495381,9,60292
New England,Patriots,2001,977717,482336,495381,10,60292
New England,Patriots,2001,977717,482336,495381,11,60292
New England,Patriots,2001,977717,482336,495381,12,78712
New England,Patriots,2001,977717,482336,495381,13,60292
New England,Patriots,2001,977717,482336,495381,14,45527
New England,Patriots,2001,977717,482336,495381,15,60292
New England,Patriots,2001,977717,482336,495381,16,NA
New England,Patriots,2001,977717,482336,495381,17,71907
New Orleans,Saints,2001,1111335,560472,550863,1,71447
New Orleans,Saints,2001,1111335,560472,550863,2,NA
New Orleans,Saints,2001,1111335,560472,550863,3,78451
New Orleans,Saints,2001,1111335,560472,550863,4,70020
New Orleans,Saints,2001,1111335,560472,550863,5,72049
New Orleans,Saints,2001,1111335,560472,550863,6,70020
New Orleans,Saints,2001,1111335,560472,550863,7,66189
New Orleans,Saints,2001,1111335,560472,550863,8,70020
New Orleans,Saints,2001,1111335,560472,550863,9,68083
New Orleans,Saints,2001,1111335,560472,550863,10,70020
New Orleans,Saints,2001,1111335,560472,550863,11,60292
New Orleans,Saints,2001,1111335,560472,550863,12,70020
New Orleans,Saints,2001,1111335,560472,550863,13,68826
New Orleans,Saints,2001,1111335,560472,550863,14,70332
New Orleans,Saints,2001,1111335,560472,550863,15,65526
New Orleans,Saints,2001,1111335,560472,550863,16,70020
New Orleans,Saints,2001,1111335,560472,550863,17,70020
New York,Giants,2001,1156600,627985,528615,1,75735
New York,Giants,2001,1156600,627985,528615,2,77666
New York,Giants,2001,1156600,627985,528615,3,78451
New York,Giants,2001,1156600,627985,528615,4,78651
New York,Giants,2001,1156600,627985,528615,5,65992
New York,Giants,2001,1156600,627985,528615,6,78821
New York,Giants,2001,1156600,627985,528615,7,80316
New York,Giants,2001,1156600,627985,528615,8,78673
