obs_lat,obs_lon,date,time,year,month,day,hour,weekday,dayofyear,sci_name,organism_name,record_type,obs_state,ws_id
-24.11288,152.714019,2014-11-03,04:09:00,2014,11,3,4,Monday,307,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-19,15:05:00,2023,6,19,15,Monday,170,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-22,09:03:00,2023,6,22,9,Thursday,173,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-19,08:50:00,2023,6,19,8,Monday,170,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,09:05:00,2023,6,20,9,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,09:14:00,2023,6,20,9,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,09:16:00,2023,6,20,9,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,09:15:00,2023,6,20,9,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-21,09:10:00,2023,6,21,9,Wednesday,172,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714018,2023-04-01,12:24:51,2023,4,1,12,Saturday,91,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2015-11-08,02:20:00,2015,11,8,2,Sunday,312,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2015-11-09,02:23:00,2015,11,9,2,Monday,313,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,08:52:00,2023,6,20,8,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-22,08:54:00,2023,6,22,8,Thursday,173,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-22,08:43:00,2023,6,22,8,Thursday,173,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-07-04,08:17:00,2023,7,4,8,Tuesday,185,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-07-05,08:35:00,2023,7,5,8,Wednesday,186,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,08:54:00,2023,6,20,8,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-22,09:04:00,2023,6,22,9,Thursday,173,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-07-03,08:47:00,2023,7,3,8,Monday,184,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,09:21:00,2023,6,20,9,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,09:04:00,2023,6,20,9,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-19,09:18:00,2023,6,19,9,Monday,170,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2023-06-20,08:47:00,2023,6,20,8,Tuesday,171,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2015-11-09,02:29:00,2015,11,9,2,Monday,313,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2024-07-13,12:08:00,2024,7,13,12,Saturday,195,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11288,152.714019,2015-11-08,02:19:00,2015,11,8,2,Sunday,312,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112867,152.714018,2022-02-16,16:01:20,2022,2,16,16,Wednesday,47,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11284,152.715458,2020-06-30,11:11:00,2020,6,30,11,Tuesday,182,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112836,152.717079,2022-07-17,09:00:00,2022,7,17,9,Sunday,198,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112514,152.712035,2024-06-08,17:10:00,2024,6,8,17,Saturday,160,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112514,152.712035,2024-06-08,17:10:00,2024,6,8,17,Saturday,160,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112514,152.712035,2024-06-08,17:10:00,2024,6,8,17,Saturday,160,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112514,152.712035,2024-06-08,17:10:00,2024,6,8,17,Saturday,160,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112514,152.712035,2024-06-08,17:10:00,2024,6,8,17,Saturday,160,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112514,152.712035,2024-06-08,17:10:00,2024,6,8,17,Saturday,160,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112508,152.710113,2020-06-20,10:54:00,2020,6,20,10,Saturday,172,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112441,152.716544,2018-07-11,11:19:09,2018,7,11,11,Wednesday,192,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.112068,152.710984,2024-08-06,20:10:00,2024,8,6,20,Tuesday,219,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.111426,152.70936,2017-04-16,14:48:00,2017,4,16,14,Sunday,106,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110893,152.712607,2023-07-15,11:43:00,2023,7,15,11,Saturday,196,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110835,152.712183,2024-06-24,07:54:14,2024,6,24,7,Monday,176,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110715,152.707408,2018-07-13,11:55:43,2018,7,13,11,Friday,194,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110629,152.711391,2018-07-17,15:11:00,2018,7,17,15,Tuesday,198,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11057,152.708009,2018-07-13,11:54:06,2018,7,13,11,Friday,194,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110545,152.71164,2017-07-15,09:53:00,2017,7,15,9,Saturday,196,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110467,152.711554,2017-07-11,10:24:00,2017,7,11,10,Tuesday,192,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110456,152.709949,2022-08-30,09:34:00,2022,8,30,9,Tuesday,242,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110436,152.710944,2014-04-25,15:27:00,2014,4,25,15,Friday,115,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110394,152.711627,2018-07-18,07:30:00,2018,7,18,7,Wednesday,199,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110277,152.711606,2018-07-22,06:31:00,2018,7,22,6,Sunday,203,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110199,152.711413,2018-07-19,07:05:00,2018,7,19,7,Thursday,200,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.110035,152.709183,2018-07-13,11:49:36,2018,7,13,11,Friday,194,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-19,00:00:00,2017,7,19,0,Wednesday,200,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-02,00:00:00,2017,6,2,0,Friday,153,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-10,00:00:00,2017,7,10,0,Monday,191,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-02,00:00:00,2017,8,2,0,Wednesday,214,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-23,00:00:00,2017,8,23,0,Wednesday,235,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-12,00:00:00,2017,7,12,0,Wednesday,193,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-29,00:00:00,2017,7,29,0,Saturday,210,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-23,00:00:00,2017,8,23,0,Wednesday,235,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-31,00:00:00,2017,7,31,0,Monday,212,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-04-07,00:00:00,2017,4,7,0,Friday,97,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-15,00:00:00,2017,7,15,0,Saturday,196,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-12,01:05:00,2017,6,12,1,Monday,163,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-15,00:00:00,2017,7,15,0,Saturday,196,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-29,00:00:00,2017,7,29,0,Saturday,210,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-08,22:24:00,2017,6,8,22,Thursday,159,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-06,00:00:00,2017,6,6,0,Tuesday,157,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-31,00:00:00,2017,7,31,0,Monday,212,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-27,00:00:00,2017,6,27,0,Tuesday,178,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-28,00:00:00,2017,7,28,0,Friday,209,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-06,00:00:00,2017,6,6,0,Tuesday,157,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-02-28,00:00:00,2017,2,28,0,Tuesday,59,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-11,00:00:00,2017,6,11,0,Sunday,162,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-04-07,00:00:00,2017,4,7,0,Friday,97,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-10,00:00:00,2017,6,10,0,Saturday,161,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-22,00:00:00,2017,8,22,0,Tuesday,234,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-18,00:00:00,2017,7,18,0,Tuesday,199,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-03,00:00:00,2017,8,3,0,Thursday,215,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-08-30,00:00:00,2015,8,30,0,Sunday,242,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-05,22:02:00,2017,6,5,22,Monday,156,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-29,00:00:00,2017,7,29,0,Saturday,210,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-15,00:00:00,2015,7,15,0,Wednesday,196,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-02,00:00:00,2017,6,2,0,Friday,153,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-23,00:00:00,2017,6,23,0,Friday,174,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-12,00:00:00,2017,6,12,0,Monday,163,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-24,00:00:00,2017,6,24,0,Saturday,175,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-11,00:00:00,2017,6,11,0,Sunday,162,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-18,00:00:00,2017,7,18,0,Tuesday,199,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-07,22:10:00,2017,6,7,22,Wednesday,158,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-17,00:00:00,2015,7,17,0,Friday,198,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-02-28,00:00:00,2017,2,28,0,Tuesday,59,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-04-08,00:00:00,2017,4,8,0,Saturday,98,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-30,00:00:00,2017,7,30,0,Sunday,211,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-03,00:00:00,2017,8,3,0,Thursday,215,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-03,00:00:00,2017,6,3,0,Saturday,154,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-13,00:00:00,2017,6,13,0,Tuesday,164,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-04,00:00:00,2015,7,4,0,Saturday,185,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2014-04-18,00:00:00,2014,4,18,0,Friday,108,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-27,00:00:00,2017,6,27,0,Tuesday,178,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-12,00:00:00,2017,7,12,0,Wednesday,193,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-04,00:00:00,2017,7,4,0,Tuesday,185,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-19,00:00:00,2017,7,19,0,Wednesday,200,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-23,00:00:00,2015,7,23,0,Thursday,204,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-03-29,00:00:00,2017,3,29,0,Wednesday,88,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-17,00:00:00,2017,7,17,0,Monday,198,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-11,00:00:00,2017,6,11,0,Sunday,162,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-03,00:00:00,2017,6,3,0,Saturday,154,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-08,00:00:00,2015,7,8,0,Wednesday,189,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-24,00:00:00,2017,8,24,0,Thursday,236,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-25,00:00:00,2017,8,25,0,Friday,237,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-09,00:00:00,2017,7,9,0,Sunday,190,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.72,2015-09-15,00:00:00,2015,9,15,0,Tuesday,258,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-02-28,00:00:00,2017,2,28,0,Tuesday,59,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-02-28,00:00:00,2017,2,28,0,Tuesday,59,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-08-26,00:00:00,2015,8,26,0,Wednesday,238,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-03,00:00:00,2017,7,3,0,Monday,184,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-25,00:00:00,2017,6,25,0,Sunday,176,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-13,00:00:00,2017,7,13,0,Thursday,194,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-09,00:00:00,2017,7,9,0,Sunday,190,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-03,00:00:00,2015,7,3,0,Friday,184,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-02,00:00:00,2017,8,2,0,Wednesday,214,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-10,00:00:00,2017,7,10,0,Monday,191,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-06-27,00:00:00,2015,6,27,0,Saturday,178,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-24,00:00:00,2017,6,24,0,Saturday,175,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-16,00:00:00,2017,7,16,0,Sunday,197,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-03,00:00:00,2017,7,3,0,Monday,184,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-31,00:00:00,2017,7,31,0,Monday,212,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-28,00:00:00,2017,7,28,0,Friday,209,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-12,00:00:00,2017,6,12,0,Monday,163,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-12,00:00:00,2017,6,12,0,Monday,163,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-06-26,00:00:00,2015,6,26,0,Friday,177,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-05,00:00:00,2015,7,5,0,Sunday,186,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-22,00:00:00,2017,8,22,0,Tuesday,234,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-04-11,00:00:00,2017,4,11,0,Tuesday,101,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-05,00:00:00,2015,7,5,0,Sunday,186,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-11,00:00:00,2017,6,11,0,Sunday,162,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-09,00:00:00,2017,7,9,0,Sunday,190,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-27,00:00:00,2015,7,27,0,Monday,208,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-08,22:16:00,2017,6,8,22,Thursday,159,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-30,00:00:00,2017,7,30,0,Sunday,211,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-06-25,00:00:00,2015,6,25,0,Thursday,176,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-04,00:00:00,2017,7,4,0,Tuesday,185,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-03-21,00:00:00,2017,3,21,0,Tuesday,80,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-02,00:00:00,2017,8,2,0,Wednesday,214,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-09-11,00:00:00,2017,9,11,0,Monday,254,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-29,00:00:00,2017,7,29,0,Saturday,210,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-26,00:00:00,2017,6,26,0,Monday,177,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-09,00:00:00,2017,7,9,0,Sunday,190,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-25,00:00:00,2017,6,25,0,Sunday,176,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-19,00:00:00,2017,7,19,0,Wednesday,200,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-18,00:00:00,2017,7,18,0,Tuesday,199,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-12,21:53:00,2017,6,12,21,Monday,163,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-31,00:00:00,2017,7,31,0,Monday,212,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-10,00:00:00,2017,7,10,0,Monday,191,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-02-28,00:00:00,2017,2,28,0,Tuesday,59,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-24,00:00:00,2017,6,24,0,Saturday,175,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-15,00:00:00,2017,7,15,0,Saturday,196,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-06-26,00:00:00,2015,6,26,0,Friday,177,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-07,22:05:00,2017,6,7,22,Wednesday,158,Mobula alfredi,Manta ray,HUMAN_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-10,00:00:00,2017,7,10,0,Monday,191,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-07-04,00:00:00,2015,7,4,0,Saturday,185,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-26,00:00:00,2017,8,26,0,Saturday,238,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-03-15,00:00:00,2017,3,15,0,Wednesday,74,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-08-09,00:00:00,2017,8,9,0,Wednesday,221,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-03,00:00:00,2017,7,3,0,Monday,184,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-19,00:00:00,2017,7,19,0,Wednesday,200,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-06-27,00:00:00,2017,6,27,0,Tuesday,178,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2015-08-25,00:00:00,2015,8,25,0,Tuesday,237,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
-24.11,152.71,2017-07-29,00:00:00,2017,7,29,0,Saturday,210,Mobula alfredi,Manta ray,MACHINE_OBSERVATION,Queensland,943880-99999
