lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.15499878,-76.64499664,Anne Arundel County,IS 97 RAMP A,1996,Good,43587,NA,06,15,State Highway Agency,State Highway Agency,43587 vehicles
39.15166855,-76.64499664,Anne Arundel County,IS 97 RMP C&Z(3&5),1996,Good,43587,NA,02,15,State Highway Agency,State Highway Agency,43587 vehicles
38.9712833333333,-76.53790555555555,Anne Arundel County,MD 665 EB,1991,Fair,31071,NA,06,16,State Highway Agency,State Highway Agency,31071 vehicles
38.9714555555556,-76.537125,Anne Arundel County,MD 665 WB,1991,Fair,28680,NA,06,16,State Highway Agency,State Highway Agency,28680 vehicles
39.02666855,-76.44999695,Anne Arundel County,MD 179-CP ST CL RD,1991,Fair,3682,NA,03,15,State Highway Agency,State Highway Agency,3682 vehicles
39.03833389,-76.47833252,Anne Arundel County,BAY DALE DRIVE,1991,Fair,14550,NA,12,16,State Highway Agency,State Highway Agency,14550 vehicles
39.0752805555556,-76.66174722222222,Anne Arundel County,GAMBRILLS ROAD,1992,Good,3941,NA,01,17,State Highway Agency,State Highway Agency,3941 vehicles
39.0802722222222,-76.67826944444444,Anne Arundel County,MD 32AA,1991,Good,10271,NA,09,16,State Highway Agency,State Highway Agency,10271 vehicles
39.096525,-76.68937222222222,Anne Arundel County,MD 32,1992,Good,42672,NA,03,15,State Highway Agency,State Highway Agency,42672 vehicles
39.1004444444444,-76.69430833333334,Anne Arundel County,MD 32 EBR,1993,Good,43672,NA,03,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1004611111111,-76.69381111111112,Anne Arundel County,MD 32 WBR,1993,Good,43672,NA,03,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1015222222222,-76.70183888888889,Anne Arundel County,MD 32 EBR,1991,Good,43672,NA,04,15,State Highway Agency,State Highway Agency,43672 vehicles
39.1018416666667,-76.70088055555556,Anne Arundel County,MD 32 WBR,1991,Good,43672,NA,04,15,State Highway Agency,State Highway Agency,43672 vehicles
39.1000916666667,-76.70736944444444,Anne Arundel County,MD 32 EBR,1992,Good,43672,NA,11,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1004277777778,-76.70717777777777,Anne Arundel County,MD 32 WBR,1992,Good,43672,NA,11,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1945972222222,-76.65542222222223,Anne Arundel County,MD 762,1970,Fair,8631,NA,05,15,State Highway Agency,State Highway Agency,8631 vehicles
39.0919805555556,-76.71725833333333,Anne Arundel County,MD 32 EBR,1989,Good,50192,465,03,16,State Highway Agency,State Highway Agency,50192 vehicles
39.09245,-76.71719722222223,Anne Arundel County,MD 32 WBR,1989,Good,50192,465,03,16,State Highway Agency,State Highway Agency,50192 vehicles
39.1096611111111,-76.77575555555556,Anne Arundel County,MD32 & MD295 RMPS,1991,Good,1440,NA,05,15,State Highway Agency,State Highway Agency,1440 vehicles
39.0884,-76.72197777777778,Anne Arundel County,PEPPER ROAD,1990,Good,51740,NA,09,16,State Highway Agency,State Highway Agency,51740 vehicles
39.0880944444444,-76.73841388888889,Anne Arundel County,MD 32,1990,Fair,50192,NA,06,16,State Highway Agency,State Highway Agency,50192 vehicles
39.0912472222222,-76.7570361111111,Anne Arundel County,MD 198 (MAPES RD),1990,Good,22241,NA,05,16,State Highway Agency,State Highway Agency,22241 vehicles
39.11500168,-76.77833557,Anne Arundel County,MD 32 EBR,1992,Fair,65902,476,10,15,State Highway Agency,State Highway Agency,65902 vehicles
39.11500168,-76.77833557,Anne Arundel County,MD 32 WBR,1992,Fair,65902,455,10,15,State Highway Agency,State Highway Agency,65902 vehicles
39.2178111111111,-76.663725,Anne Arundel County,HAMMONDS FERRY RD,1949,Fair,2892,NA,03,16,State Highway Agency,State Highway Agency,2892 vehicles
39.2127027777778,-76.67817222222222,Anne Arundel County,WEST NURSERY ROAD,1949,Fair,9020,NA,03,15,State Highway Agency,State Highway Agency,9020 vehicles
39.1979972222222,-76.70265277777777,Anne Arundel County,RIDGE ROAD,1950,Good,1100,NA,03,15,State Highway Agency,State Highway Agency,1100 vehicles
39.1976055555556,-76.7026,Anne Arundel County,MD 168,1949,Fair,13660,NA,03,17,State Highway Agency,State Highway Agency,13660 vehicles
38.8099083333333,-76.70383888888888,Anne Arundel County,MD 408,1993,Good,8412,NA,03,16,State Highway Agency,State Highway Agency,8412 vehicles
39.2050277777778,-76.6906,Anne Arundel County,WINTERSON ROAD,1990,Good,7530,NA,10,15,State Highway Agency,State Highway Agency,7530 vehicles
39.16333389,-76.73833466,Anne Arundel County,ARUNDEL MILLS BLVD,2001,Good,10499,NA,06,15,State Highway Agency,State Highway Agency,10499 vehicles
39.15995,-76.64292222222223,Anne Arundel County,STEWART AVENUE,1990,Fair,6220,NA,07,16,State Highway Agency,State Highway Agency,6220 vehicles
39.073825,-76.54233333333333,Anne Arundel County,MD 2,1971,Fair,55701,NA,04,16,State Highway Agency,State Highway Agency,55701 vehicles
39.20666504,-76.625,Anne Arundel County,IS 895A RAMP 2,1995,Good,5222,NA,06,16,State Highway Agency,State Highway Agency,5222 vehicles
39.11666489,-76.80000305,Anne Arundel County,GV714 (MD 32),2005,Good,42132,NA,09,15,State Highway Agency,State Highway Agency,42132 vehicles
39.0919944444444,-76.76878888888889,Anne Arundel County,MD 198,2002,Good,24452,NA,07,16,State Highway Agency,State Highway Agency,24452 vehicles
39.19166565,-76.69999695,Anne Arundel County,MD 758,2005,Good,700,NA,04,16,State Highway Agency,State Highway Agency,700 vehicles
39.12166595,-76.78833008,Anne Arundel County,SAMFORD ROAD,2001,Good,21181,NA,11,15,State Highway Agency,State Highway Agency,21181 vehicles
38.98602676,-76.49169159,Anne Arundel County,DECATUR ROAD,1983,Fair,4400,119,06,15,Navy/Marines,Navy/Marines,4400 vehicles
38.98539734,-76.48668671,Anne Arundel County,MCNAIR ROAD,2011,Good,4400,149,06,15,Navy/Marines,Navy/Marines,4400 vehicles
38.95220184,-76.67578888,Anne Arundel County,GOVERNOR BRIDGE RD,2003,Good,487,427,11,16,County Highway Agency,County Highway Agency,487 vehicles
38.88359451,-76.66291809,Anne Arundel County,SANDS ROAD,1964,Fair,2163,4,11,16,County Highway Agency,County Highway Agency,2163 vehicles
38.85285187,-76.66712952,Anne Arundel County,POLLING HOUSE ROAD,1965,Fair,331,7,11,16,County Highway Agency,County Highway Agency,331 vehicles
38.88736343,-76.64100647,Anne Arundel County,HARWOOD ROAD,1940,Fair,650,5,05,16,County Highway Agency,County Highway Agency,650 vehicles
38.90145874,-76.50749207,Anne Arundel County,TURKEY POINT ROAD,1994,Good,1265,3,11,15,County Highway Agency,County Highway Agency,1265 vehicles
38.85468674,-76.68713379,Anne Arundel County,SANDS ROAD,1974,Fair,1724,19,12,15,County Highway Agency,County Highway Agency,1724 vehicles
39.00161743,-76.61443329,Anne Arundel County,CHESTERFIELD ROAD,1960,Fair,958,34,11,15,County Highway Agency,County Highway Agency,958 vehicles
38.95833206,-76.57499695,Anne Arundel County,RIVA ROAD,1959,Fair,23120,NA,11,15,County Highway Agency,County Highway Agency,23120 vehicles
38.98028183,-76.6518631,Anne Arundel County,WOOD BRIDGE ROAD,1994,Fair,230,NA,11,15,County Highway Agency,County Highway Agency,230 vehicles
38.99048996,-76.52588654,Anne Arundel County,ADMIRAL DRIVE,1980,Fair,5355,NA,11,15,County Highway Agency,County Highway Agency,5355 vehicles
38.99200439,-76.54906464,Anne Arundel County,MEDICAL PARKWAY,2002,Fair,5765,NA,11,15,County Highway Agency,County Highway Agency,5765 vehicles
39.1371194444444,-76.6125611111111,Anne Arundel County,HOSPITAL DRIVE,1991,Fair,4308,NA,03,16,County Highway Agency,County Highway Agency,4308 vehicles
39.1370333333333,-76.61162222222222,Anne Arundel County,HOSPITAL DRIVE,1991,Good,4308,NA,03,16,County Highway Agency,County Highway Agency,4308 vehicles
39.1539027777778,-76.7033888888889,Anne Arundel County,HARMANS ROAD,1991,Good,7417,NA,03,16,County Highway Agency,County Highway Agency,7417 vehicles
39.10969162,-76.54122162,Anne Arundel County,MAGOTHY BRIDGE RD,1978,Fair,21180,60,12,15,County Highway Agency,County Highway Agency,21180 vehicles
39.11988068,-76.59040833,Anne Arundel County,JUMPERS HOLE ROAD,2001,Good,9470,NA,05,16,County Highway Agency,County Highway Agency,9470 vehicles
39.11837006,-76.59049225,Anne Arundel County,JUMPERS HOLE ROAD,2001,Good,9469,NA,11,15,County Highway Agency,County Highway Agency,9469 vehicles
39.03414917,-76.45638275,Anne Arundel County,BROADNECK ROAD,1980,Fair,1404,NA,07,16,County Highway Agency,County Highway Agency,1404 vehicles
39.1270083333333,-76.62403611111111,Anne Arundel County,SHETLANDS LANE,1975,Good,2984,13,03,16,County Highway Agency,County Highway Agency,2984 vehicles
39.1340277777778,-76.62340555555555,Anne Arundel County,ELVATON ROAD,1985,Fair,6824,NA,03,16,County Highway Agency,County Highway Agency,6824 vehicles
39.12065,-76.81193055555556,Anne Arundel County,BROCK BRIDGE ROAD,1994,Good,4681,NA,08,16,County Highway Agency,County Highway Agency,4681 vehicles
39.058918,-76.73206329,Anne Arundel County,PATUXENT ROAD,1966,Fair,4770,67,06,16,County Highway Agency,County Highway Agency,4770 vehicles
39.02386475,-76.70170593,Anne Arundel County,CONWAY ROAD,1966,Fair,4308,48,01,16,County Highway Agency,County Highway Agency,4308 vehicles
39.1084472222222,-76.65147222222222,Anne Arundel County,NEW CUT ROAD,2001,Good,6994,NA,03,16,County Highway Agency,County Highway Agency,6994 vehicles
39.13247299,-76.78005219,Anne Arundel County,BROCK BRIDGE ROAD,1991,Good,3135,NA,08,16,County Highway Agency,County Highway Agency,3135 vehicles
39.12989044,-76.71763611,Anne Arundel County,DISNEY ROAD,1974,Fair,5180,17,03,16,County Highway Agency,County Highway Agency,5180 vehicles
39.11378098,-76.70641327,Anne Arundel County,JACOBS ROAD,1974,Fair,4550,16,03,16,County Highway Agency,County Highway Agency,4550 vehicles
39.08483505,-76.8260498,Anne Arundel County,RIVER BRIDGE WAY,1994,Good,289,NA,05,16,County Highway Agency,County Highway Agency,289 vehicles
39.09453201,-76.69270325,Anne Arundel County,CROSSROADS DRIVE,1994,Good,1391,NA,08,16,County Highway Agency,County Highway Agency,1391 vehicles
39.12054825,-76.78213501,Anne Arundel County,GUILFORD ROAD,1984,Good,9654,NA,08,16,County Highway Agency,County Highway Agency,9654 vehicles
39.10655594,-76.70999908,Anne Arundel County,TOWN CENTER BLVD.,1988,Fair,5000,67,08,16,County Highway Agency,County Highway Agency,5000 vehicles
39.140275,-76.71240277777778,Anne Arundel County,HARMANS ROAD,2016,Good,5795,NA,06,16,County Highway Agency,County Highway Agency,5795 vehicles
39.18276596,-76.72145081,Anne Arundel County,RACE ROAD,2002,Good,377,NA,12,15,County Highway Agency,County Highway Agency,377 vehicles
39.17872238,-76.69635773,Anne Arundel County,STONEY RUN ROAD,1982,Good,11702,15,06,16,County Highway Agency,County Highway Agency,11702 vehicles
39.17816544,-76.69263458,Anne Arundel County,STONEY RUN ROAD,1982,Good,11702,NA,04,16,County Highway Agency,County Highway Agency,11702 vehicles
39.1749649,-76.64083099,Anne Arundel County,CROMWELL PARK DR,1996,Fair,6245,NA,12,15,County Highway Agency,County Highway Agency,6245 vehicles
39.17628479,-76.71914673,Anne Arundel County,DORSEY ROAD,2006,Good,4048,NA,12,15,County Highway Agency,County Highway Agency,4048 vehicles
39.17706299,-76.62069702,Anne Arundel County,8TH AVENUE NW,1972,Fair,6500,NA,10,15,County Highway Agency,County Highway Agency,6500 vehicles
39.17986298,-76.62579346,Anne Arundel County,BRIGHTON PLACE,1987,Fair,100,NA,10,15,County Highway Agency,County Highway Agency,100 vehicles
39.17304611,-76.62827301,Anne Arundel County,8TH AVENUE NW,1971,Fair,6500,NA,10,15,County Highway Agency,County Highway Agency,6500 vehicles
38.7682722222222,-76.65218888888889,Anne Arundel County,FISHERS STATION RD,1994,Fair,132,NA,08,16,County Highway Agency,County Highway Agency,132 vehicles
38.80522537,-76.68995667,Anne Arundel County,SANDS ROAD,1999,Good,339,NA,11,16,County Highway Agency,County Highway Agency,339 vehicles
38.8261527777778,-76.68921666666667,Anne Arundel County,SANDS ROAD,2016,Good,2944,0,08,16,County Highway Agency,County Highway Agency,2944 vehicles
38.84190369,-76.68740845,Anne Arundel County,SANDS ROAD,1960,Good,1908,8,05,16,County Highway Agency,County Highway Agency,1908 vehicles
38.74147415,-76.61122894,Anne Arundel County,WILSON ROAD,1960,Fair,181,90,11,15,County Highway Agency,County Highway Agency,181 vehicles
38.76818466,-76.57598877,Anne Arundel County,FRANKLIN GIBSON RD,1993,Good,650,NA,11,15,County Highway Agency,County Highway Agency,650 vehicles
38.79162979,-76.5708313,Anne Arundel County,FRANKLIN GIBSON RD,1998,Fair,222,NA,11,15,County Highway Agency,County Highway Agency,222 vehicles
38.80415344,-76.57906342,Anne Arundel County,NUTWELL ROAD,1998,Good,292,NA,11,16,County Highway Agency,County Highway Agency,292 vehicles
38.97154999,-76.51029968,Anne Arundel County,SPA ROAD,1970,Fair,25772,11,03,16,City or Municipal Highway Agency,City or Municipal Highway Agency,25772 vehicles
39.1168251,-76.77125549,Anne Arundel County,CONNECTOR ROAD,1988,Good,14000,0,07,15,NA,NA,14000 vehicles
39.11855698,-76.7720871,Anne Arundel County,CONNECTOR ROAD,1988,Fair,14000,60,07,15,NA,NA,14000 vehicles
39.17982864,-76.67055511,Anne Arundel County,UPPER LEVEL ROADWA,1977,Fair,11760,18163,06,16,Other State Agencies,Other State Agencies,11760 vehicles
39.18123245,-76.6713028,Anne Arundel County,FOURTH LEVEL ENTRA,1991,Good,1104,NA,06,16,Other State Agencies,Other State Agencies,1104 vehicles
39.18209839,-76.670784,Anne Arundel County,EMPLOYEE PARKING L,1991,Fair,221,NA,06,16,Other State Agencies,Other State Agencies,221 vehicles
39.1817627,-76.66998291,Anne Arundel County,FIFTH LEVEL EXIT R,1996,Good,1105,1100,06,16,Other State Agencies,Other State Agencies,1105 vehicles
39.18143845,-76.67111969,Anne Arundel County,THIRD LEVEL ENTRAN,1995,Good,1105,NA,06,16,Other State Agencies,Other State Agencies,1105 vehicles
39.18429565,-76.67171478,Anne Arundel County,UPPER LEVEL ROADWA,1995,Fair,14700,NA,06,16,Other State Agencies,Other State Agencies,14700 vehicles
39.18457031,-76.6740799,Anne Arundel County,AIRPORT EXIT ROAD,1992,Good,20000,NA,06,16,Other State Agencies,Other State Agencies,20000 vehicles
39.18093491,-76.66819,Anne Arundel County,UPPER LEVEL ROADWA,1996,Good,23198,5280,06,16,Other State Agencies,Other State Agencies,23198 vehicles
39.18172836,-76.67253113,Anne Arundel County,UPPER LEVEL ROADWA,2002,Fair,22093,19,06,16,Other State Agencies,Other State Agencies,22093 vehicles
39.18645096,-76.67932892,Anne Arundel County,I - 195 WB,2002,Good,20000,NA,06,16,Other State Agencies,Other State Agencies,20000 vehicles
39.18778229,-76.67493439,Anne Arundel County,TERMINAL ROAD,2002,Fair,10000,NA,06,16,Other State Agencies,Other State Agencies,10000 vehicles
39.18799973,-76.67749786,Anne Arundel County,ENTRANCE/EXIT PLAZ,2003,Fair,5000,NA,06,16,Other State Agencies,Other State Agencies,5000 vehicles
39.17461777,-76.7039032,Anne Arundel County,SECOND LEVEL ENTRA,2003,Fair,100,NA,06,16,Other State Agencies,Other State Agencies,100 vehicles
39.17841721,-76.7009964,Anne Arundel County,SECOND LEVEL ENTRA,2003,Good,100,NA,06,16,Other State Agencies,Other State Agencies,100 vehicles
39.17952728,-76.67017365,Anne Arundel County,UPPER LEVEL ROADWA,2006,Fair,13255,3,06,16,Other State Agencies,Other State Agencies,13255 vehicles
39.17950058,-76.66866302,Anne Arundel County,LOWER LEVEL ROADWA,1976,Good,22093,NA,06,16,Other State Agencies,Other State Agencies,22093 vehicles
39.20666504,-76.625,Anne Arundel County,I-895 A NB RAMP,1957,Fair,10660,910,02,16,State Toll Authority,State Toll Authority,10660 vehicles
39.21333313,-76.625,Anne Arundel County,HAMMONDS LANE,1957,Fair,7742,NA,02,16,State Toll Authority,State Toll Authority,7742 vehicles
39.22499847,-76.625,Anne Arundel County,I-895 B NB,1957,Fair,27980,NA,10,15,State Toll Authority,State Toll Authority,27980 vehicles
39.22499847,-76.625,Anne Arundel County,I-895 B SB,1957,Fair,15100,NA,10,15,State Toll Authority,State Toll Authority,15100 vehicles
39.229425,-76.624336,Anne Arundel County,I-895 B,1957,Fair,15100,NA,10,15,State Toll Authority,State Toll Authority,15100 vehicles
39.20666504,-76.59999847,Anne Arundel County,I-695 IL,1972,Fair,22175,NA,12,15,State Toll Authority,State Toll Authority,22175 vehicles
39.20629883,-76.59774017,Anne Arundel County,I-695 OL,1981,Good,22475,NA,12,15,State Toll Authority,State Toll Authority,22475 vehicles
39.20666504,-76.59999847,Anne Arundel County,MD 695IL & OFF RMP,1972,Fair,16000,NA,11,15,State Toll Authority,State Toll Authority,16000 vehicles
39.20666504,-76.59999847,Anne Arundel County,I-695 OL,1981,Fair,14200,NA,11,15,State Toll Authority,State Toll Authority,14200 vehicles
38.98453522,-76.66011047,Anne Arundel County,US RTE 50 WB,1973,Fair,34350,22,05,15,State Toll Authority,State Toll Authority,34350 vehicles
39.07066727,-76.83019257,Anne Arundel County,BW PARKWAY,1953,Fair,40000,218,02,16,National Park Service,National Park Service,40000 vehicles
39.10758209,-76.78666687,Anne Arundel County,BW PARKWAY (NBL),1953,Fair,40000,105,02,16,National Park Service,National Park Service,40000 vehicles
39.10719299,-76.78752899,Anne Arundel County,BW PARKWAY (SBL),1953,Fair,40000,173,02,16,National Park Service,National Park Service,40000 vehicles
39.09644318,-76.80108643,Anne Arundel County,MD ROUTE 198 (EBL),1991,Fair,39154,0,02,16,National Park Service,National Park Service,39154 vehicles
39.09663773,-76.80233002,Anne Arundel County,MD ROUTE 198 (EBL),1991,Fair,39150,53,02,16,National Park Service,National Park Service,39150 vehicles
39.09661102,-76.80122375,Anne Arundel County,MD ROUTE 198 (WBL),1991,Fair,44000,90,02,16,National Park Service,National Park Service,44000 vehicles
39.09680557,-76.80210876,Anne Arundel County,MD ROUTE 198 (WBL),1991,Good,44000,0,02,16,National Park Service,National Park Service,44000 vehicles
39.10169601,-76.74652863,Anne Arundel County,MAPES RD,1984,Good,1000,2,07,15,Army,Army,1000 vehicles
