player_id,first_name,last_name,birth_date,birth_city,birth_country,birth_state_province,birth_year,birth_month
8446007,Lindsay,Carson,1960-11-21,Oxbow,CAN,Saskatchewan,1960,11
8449280,Tom,Martin,1964-05-11,Victoria,CAN,British Columbia,1964,5
8450341,Brent,Peterson,1958-02-15,Calgary,CAN,Alberta,1958,2
8450741,Mark,Reeds,1960-01-24,Burlington,CAN,Ontario,1960,1
8452457,Dave,Williams,1954-02-03,Weyburn,CAN,Saskatchewan,1954,2
8452482,Carey,Wilson,1962-05-19,Winnipeg,CAN,Manitoba,1962,5
8452569,Scott,Young,1967-10-01,Clinton,USA,Massachusetts,1967,10
8445623,Charlie,Bourgeois,1959-11-19,Moncton,CAN,New Brunswick,1959,11
8451319,Neil,Sheehy,1960-02-09,Fort Frances,CAN,Ontario,1960,2
8452207,Mike,Vellucci,1966-08-11,Detroit,USA,Michigan,1966,8
8445694,Richard,Brodeur,1952-09-15,Longueuil,CAN,Quebec,1952,9
8451369,Peter,Sidorkiewicz,1963-06-29,Dabrowa Bialostocka,POL,NA,1963,6
8447072,Dallas,Gaume,1963-08-27,Innisfail,CAN,Alberta,1963,8
8448092,Jody,Hull,1969-02-02,Petrolia,CAN,Ontario,1969,2
8448413,Ed,Kastelic,1964-01-29,Toronto,CAN,Ontario,1964,1
8448689,Brian,Lawton,1965-06-29,New Brunswick,USA,New Jersey,1965,6
8449102,Don,Maloney,1958-09-05,Lindsay,CAN,Ontario,1958,9
8451914,Jim,Thomson,1965-12-30,Edmonton,CAN,Alberta,1965,12
8452557,Terry,Yake,1968-10-22,New Westminster,CAN,British Columbia,1968,10
8448271,Grant,Jennings,1965-05-05,Hudson Bay,CAN,Saskatchewan,1965,5
8448961,Norm,MacIver,1964-09-01,Thunder Bay,CAN,Ontario,1964,9
8450257,Jim,Pavese,1962-06-08,New York City,USA,New York,1962,6
8451983,Allan,Tuer,1963-07-19,North Battleford,CAN,Saskatchewan,1963,7
8452440,Kay,Whitmore,1967-04-10,Sudbury,CAN,Ontario,1967,4
8444963,Mikael,Andersson,1966-05-10,Malmo,SWE,NA,1966,5
8445493,James,Black,1969-08-15,Regina,CAN,Saskatchewan,1969,8
8445567,Bob,Bodak,1961-05-28,Thunder Bay,CAN,Ontario,1961,5
8446163,Yvon,Corriveau,1967-02-08,Welland,CAN,Ontario,1967,2
8446261,Randy,Cunneyworth,1961-05-10,Etobicoke,CAN,Ontario,1961,5
8446527,Steve,Dykstra,1962-12-01,Edmonton,CAN,Alberta,1962,12
8447313,Christopher,Govedaris,1970-02-02,Toronto,CAN,Ontario,1970,2
8448549,Todd,Krygier,1965-10-12,Chicago Heights,USA,Michigan,1965,10
8449477,Jim,McKenzie,1969-11-03,Gull Lake,CAN,Saskatchewan,1969,11
8451863,Mike,Tomlak,1964-10-17,Thunder Bay,CAN,Ontario,1964,10
8452216,Pat,Verbeek,1964-05-24,Sarnia,CAN,Ontario,1964,5
8446257,Jim,Culhane,1965-03-13,Haileybury,CAN,Ontario,1965,3
8448623,Marc,Laforge,1968-01-03,Sudbury,CAN,Ontario,1968,1
8445689,Rob,Brown,1968-04-10,Kingston,CAN,Ontario,1968,4
8446251,John,Cullen,1964-08-02,Puslinch,CAN,Ontario,1964,8
8446264,Paul,Cyr,1963-10-31,Port Alberni,CAN,British Columbia,1963,10
8447383,Mark,Greig,1970-01-25,High River,CAN,Alberta,1970,1
8448106,Mark,Hunter,1962-11-12,Petrolia,CAN,Ontario,1962,11
8450199,Jeff,Parker,1964-09-07,St. Paul,USA,Minnesota,1964,9
8450357,Michel,Picard,1969-11-07,Beauport,CAN,Quebec,1969,11
8457921,Geoff,Sanderson,1972-02-01,Hay River,CAN,Northwest Territories,1972,2
8451849,Chris,Tancill,1968-02-07,Livonia,USA,Michigan,1968,2
8445195,Jergus,Baca,1965-04-01,Kosice,CZE,NA,1965,4
8445428,Marc,Bergevin,1965-08-11,Montréal,CAN,Quebec,1965,8
8455833,Brian,Chapman,1968-02-10,Brockville,CAN,Ontario,1968,2
8446238,Doug,Crossman,1960-06-13,Peterborough,CAN,Ontario,1960,6
8447981,Doug,Houda,1966-06-03,Blairmore,CAN,Alberta,1966,6
8457800,Todd,Richards,1966-10-20,Robindale,USA,Minnesota,1966,10
8451710,John,Stevens,1966-05-04,Campbellton,CAN,New Brunswick,1966,5
8452584,Zarley,Zalapski,1968-04-22,Edmonton,CAN,Alberta,1968,4
8449451,Ross,Mckay,1964-03-03,Edmonton,CAN,Alberta,1964,3
8450702,Daryl,Reaugh,1965-02-13,Prince George,CAN,British Columbia,1965,2
8446003,Andrew,Cassels,1969-07-23,Bramalea,CAN,Ontario,1969,7
8446217,Murray,Craven,1964-07-20,Medicine Hat,CAN,Alberta,1964,7
8456023,Joseph,Day,1968-05-11,Chicago,USA,Illinois,1968,5
8447192,Paul,Gillis,1963-12-31,Toronto,CAN,Ontario,1963,12
8450271,Barry,Pederson,1961-03-13,Big River,CAN,Saskatchewan,1961,3
8458523,Patrick,Poulin,1973-04-23,Vanier,CAN,Quebec,1973,4
8451331,Daniel,Shank,1967-05-12,Montréal,CAN,Quebec,1967,5
8448419,Dan,Keczmer,1968-05-25,Mt. Clemens,USA,Michigan,1968,5
8448521,Steve,Konroyd,1961-02-10,Scarborough,CAN,Ontario,1961,2
8449905,Lee,Norwood,1960-02-02,Oakland,USA,California,1960,2
8450390,Frank,Pietrangelo,1964-12-17,Niagara Falls,CAN,Ontario,1964,12
8456009,Scott,Daniels,1969-09-19,Mistawasis,CAN,Saskatchewan,1969,9
8448225,Mark,Janssens,1968-05-19,Surrey,CAN,British Columbia,1968,5
8448471,Tim,Kerr,1960-01-05,Windsor,CAN,Ontario,1960,1
8448542,Robert,Kron,1967-02-27,Brno,CZE,NA,1967,2
8448539,Nick,Kypreos,1966-06-04,Toronto,CAN,Ontario,1966,6
8448771,Jamie,Leach,1969-08-25,Philadelphia,USA,Pennsylvania,1969,8
8458821,Barry,Nieckar,1967-12-16,Invermay,CAN,Saskatchewan,1967,12
8458573,Michael,Nylander,1972-10-03,Stockholm,SWE,NA,1972,10
8458946,Robert,Petrovicky,1973-10-26,Kosice,SVK,NA,1973,10
8444893,Jim,Agnew,1966-03-21,Deloraine,CAN,Manitoba,1966,3
8450270,Allen,Pedersen,1965-01-13,Fort Saskatchewan,CAN,Alberta,1965,1
8452353,Eric,Weinrich,1966-12-19,Roanoke,USA,Virginia,1966,12
8445769,Sean,Burke,1967-01-29,Windsor,CAN,Ontario,1967,1
8455996,Corrie,D'alessio,1969-09-09,Cornwall,CAN,Ontario,1969,9
8447303,Mario,Gosselin,1963-06-15,Thetford Mines,CAN,Quebec,1963,6
8457049,Mike,Lenarduzzi,1972-09-14,Mississauga,CAN,Ontario,1972,9
8459363,Igor,Chibirev,1968-04-19,Penza,RUS,NA,1968,4
8456118,Ted,Drury,1971-09-13,Boston,USA,Massachusetts,1971,9
8456513,Todd,Harkins,1968-10-08,Cleveland,USA,Ohio,1968,10
8448781,Jocelyn,Lemieux,1967-11-18,Mont-Laurier,CAN,Quebec,1967,11
8450504,Marc,Potvin,1967-01-29,Ottawa,CAN,Ontario,1967,1
8450595,Brian,Propp,1959-02-15,Lanigan,CAN,Saskatchewan,1959,2
8450653,Paul,Ranheim,1966-01-25,St. Louis,USA,Missouri,1966,1
8451119,Jim,Sandlak,1966-12-12,Kitchener,CAN,Ontario,1966,12
8459015,Kevin,Smyth,1973-11-22,Banff,CAN,Alberta,1973,11
8458589,Jim,Storm,1971-02-05,Milford,USA,Michigan,1971,2
8451994,Darren,Turcotte,1968-03-02,Boston,USA,Massachusetts,1968,3
8455976,Edward,Crowley,1970-05-03,Concord,USA,Massachusetts,1970,5
8447247,Alexander,Godynyuk,1970-01-27,Kiev,RUS,NA,1970,1
8448543,Frantisek,Kucera,1968-02-03,Prague,CZE,NA,1968,2
8449137,Bryan,Marchment,1969-05-01,Scarborough,CAN,Ontario,1969,5
8449403,Brad,McCrimmon,1959-03-29,Dodsland,CAN,Saskatchewan,1959,3
8449442,Bob,Mcgill,1962-04-27,Edmonton,CAN,Alberta,1962,4
8450223,James,Patrick,1963-06-14,Winnipeg,CAN,Manitoba,1963,6
8459424,Chris,Pronger,1974-10-10,Dryden,CAN,Ontario,1974,10
8450743,Jeff,Reese,1966-03-24,Brantford,CAN,Ontario,1966,3
8445979,Jimmy,Carson,1968-07-20,Southfield,USA,Michigan,1968,7
8446125,Kelly,Chase,1967-10-25,Porcupine Plain,CAN,Saskatchewan,1967,10
8458983,Andrei,Nikolishin,1973-03-25,Vorkuta,RUS,NA,1973,3
8450812,Steven,Rice,1971-05-26,Kitchener,CAN,Ontario,1971,5
8446778,Glen,Featherstone,1968-07-08,Toronto,CAN,Ontario,1968,7
8447630,Brian,Glynn,1967-11-23,Iserlohn,DEU,NA,1967,11
8459493,Marek,Malik,1975-06-24,Ostrava,CZE,NA,1975,6
8452371,Glen,Wesley,1968-10-02,Red Deer,CAN,Alberta,1968,10
8462114,Sami,Kapanen,1973-06-14,Vantaa,FIN,NA,1973,6
8460484,Steve,Martins,1972-04-13,Gatineau,CAN,Quebec,1972,4
8460495,Jeff,O'Neill,1976-02-23,Richmond Hill,CAN,Ontario,1976,2
8451302,Brendan,Shanahan,1969-01-23,Mimico,CAN,Ontario,1969,1
8445700,Jeff,Brown,1966-04-30,Ottawa,CAN,Ontario,1966,4
8446417,Gerald,Diduck,1965-04-06,Edmonton,CAN,Alberta,1965,4
8459017,Jason,Mcbain,1974-04-12,Ilion,USA,New York,1974,4
8457463,Jason,Muzzatti,1970-02-03,Toronto,CAN,Ontario,1970,2
8459023,Kevin,Brown,1974-05-11,Birmingham,GBR,NA,1974,5
8446305,Jeff,Daniels,1968-06-24,Oshawa,CAN,Ontario,1968,6
8447386,Stu,Grimson,1965-05-20,Kamloops,CAN,British Columbia,1965,5
8448489,Derek,King,1967-02-11,Hamilton,CAN,Ontario,1967,2
8457203,Kent,Manderville,1971-04-12,Edmonton,CAN,Alberta,1971,4
8460545,Chris,Murray,1974-10-25,Port Hardy,CAN,British Columbia,1974,10
8450550,Keith,Primeau,1971-11-24,Toronto,CAN,Ontario,1971,11
8446051,Steve,Chiasson,1967-04-14,Barrie,CAN,Ontario,1967,4
8446117,Paul,Coffey,1961-06-01,Weston,CAN,Ontario,1961,6
8447477,Kevin,Haller,1970-12-05,Trochu,CAN,Alberta,1970,12
8448797,Curtis,Leschyshyn,1969-09-21,Thompson,CAN,Manitoba,1969,9
8459538,Nolan,Pratt,1975-08-14,Fort McMurray,CAN,Alberta,1975,8
8462044,Jean-Sebastien,Giguere,1977-05-16,Montréal,CAN,Quebec,1977,5
8445007,Dave,Balon,1938-08-02,Wakaw,CAN,Saskatchewan,1938,8
8445137,Andre,Boudrias,1943-09-19,Montréal,CAN,Quebec,1943,9
8445363,Bob,Charlebois,1944-05-27,Cornwall,CAN,Ontario,1944,5
8445505,Bill,Collins,1943-07-13,Ottawa,CAN,Ontario,1943,7
8445521,Wayne,Connelly,1939-12-16,Rouyn,CAN,Quebec,1939,12
8445827,Ray,Cullen,1941-09-20,Ottawa,CAN,Ontario,1941,9
8446312,Sandy,Fitzpatrick,1944-12-22,Paisley,GBR,NA,1944,12
8446605,Bill,Goldsworthy,1944-08-24,Waterloo,CAN,Ontario,1944,8
8446670,Murray,Hall,1940-11-24,Kirkland Lake,CAN,Ontario,1940,11
8446708,Duke,Harris,1942-02-25,Sarnia,CAN,Ontario,1942,2
8446918,Bronco,Horvath,1930-03-12,Port Colborne,CAN,Ontario,1930,3
8447527,Len,Lunde,1936-11-13,Campbell River,CAN,British Columbia,1936,11
8447537,Parker,MacDonald,1933-06-14,Sydney,CAN,Nova Scotia,1933,6
8447608,Milan,Marcetta,1936-09-19,Cadomin,CAN,Alberta,1936,9
8447635,Bill,Masterton,1938-08-13,Winnipeg,CAN,Manitoba,1938,8
8447695,Ted,McCaskill,1936-10-29,Kapuskasing,CAN,Ontario,1936,10
8449440,Walt,McKechnie,1947-06-19,London,CAN,Ontario,1947,6
8447834,Barrie,Meissner,1946-07-26,Kindersley,CAN,Saskatchewan,1946,7
8450196,J.P.,Parise,1941-12-11,Smooth Rock Falls,CAN,Ontario,1941,12
8448213,Andre,Pronovost,1936-07-09,Shawinigan Falls,CAN,Quebec,1936,7
8449148,George,Standing,1941-08-03,Toronto,CAN,Ontario,1941,8
8451870,Ted,Taylor,1942-02-25,Brandon,CAN,Manitoba,1942,2
8449227,Leo,Thiffault,1944-12-16,Drummondville,CAN,Quebec,1944,12
8446601,Pete,Goegan,1934-03-06,Fort William,CAN,Ontario,1934,3
8447092,Don,Johns,1937-12-13,St. George,CAN,Ontario,1937,12
8447107,Marshall,Johnston,1941-06-06,Birch Hills,CAN,Saskatchewan,1941,6
8447710,Bob,McCord,1934-03-30,Matheson,CAN,Ontario,1934,3
8447807,Mike,McMahon Jr.,1941-08-30,Quebec City,CAN,Quebec,1941,8
8447974,Lou,Nanne,1941-06-02,Sault Ste. Marie,CAN,Ontario,1941,6
8448157,Bill,Plager,1945-07-06,Kirkland Lake,CAN,Ontario,1945,7
8449214,Jean-Guy,Talbot,1932-07-11,Cap-de-la-Madeleine,CAN,Quebec,1932,7
8449303,Moose,Vasko,1935-12-11,Duparquet,CAN,Quebec,1935,12
8449603,Bob,Woytowich,1941-08-18,Winnipeg,CAN,Manitoba,1941,8
8449806,Gary,Bauman,1940-07-21,Innisfail,CAN,Alberta,1940,7
8450020,Cesare,Maniago,1939-01-13,Trail,CAN,British Columbia,1939,1
8450147,Carl,Wetzel,1938-12-12,Detroit,USA,Michigan,1938,12
8445365,Mike,Chernoff,1946-05-13,Yorkton,CAN,Saskatchewan,1946,5
8445910,Gary,Dineen,1943-12-24,Montréal,CAN,Quebec,1943,12
8447352,Danny,Grant,1946-02-21,Fredericton,CAN,New Brunswick,1946,2
8447105,Joey,Johnston,1949-03-03,Peterborough,CAN,Ontario,1949,3
8447330,Claude,Larose,1942-03-02,Hearst,CAN,Ontario,1942,3
8448730,Danny,Lawson,1947-10-30,Toronto,CAN,Ontario,1947,10
8448068,Danny,O'Shea,1945-06-15,Toronto,CAN,Ontario,1945,6
8448063,Bill,Orban,1944-02-20,Regina,CAN,Saskatchewan,1944,2
8449061,Brian,Smith,1940-09-06,Ottawa,CAN,Ontario,1940,9
8445111,Leo,Boivin,1931-08-02,Prescott,CAN,Ontario,1931,8
8446864,Larry,Hillman,1937-02-05,Kirkland Lake,CAN,Ontario,1937,2
8446865,Wayne,Hillman,1938-11-13,Kirkland Lake,CAN,Ontario,1938,11
8447549,Barry,MacKenzie,1941-08-16,Toronto,CAN,Ontario,1941,8
8448311,Tom,Reid,1946-06-24,Fort Erie,CAN,Ontario,1946,6
8448606,Duane,Rupp,1938-03-29,MacNutt,CAN,Saskatchewan,1938,3
8450102,Fern,Rivard,1946-01-18,Grand-Mere,CAN,Quebec,1946,1
8445021,Bob,Barlow,1935-06-17,Hamilton,CAN,Ontario,1935,6
8445289,Charlie,Burns,1936-02-14,Detroit,USA,Michigan,1936,2
8446172,Grant,Erickson,1947-04-28,Pierceland,CAN,Saskatchewan,1947,4
8449396,Bob,Whitlock,1949-07-16,Charlottetown,CAN,Prince Edward Island,1949,7
8449481,Tommy,Williams,1940-04-17,Duluth,USA,Minnesota,1940,4
8447154,Barry,Gibbs,1948-09-28,Lloydminster,CAN,Saskatchewan,1948,9
8447873,John,Miszuk,1940-09-29,Naliboki,POL,NA,1940,9
8448173,Tom,Polanic,1943-04-02,Toronto,CAN,Ontario,1943,4
8450737,Dick,Redmond,1949-08-14,Kirkland Lake,CAN,Ontario,1949,8
8449055,Darryl,Sly,1939-04-03,Collingwood,CAN,Ontario,1939,4
8449839,Ken,Broderick,1942-02-16,Toronto,CAN,Ontario,1942,2
8447170,Gilles,Gilbert,1949-03-31,St. Esprit,CAN,Quebec,1949,3
8450152,Gump,Worsley,1929-05-14,Montréal,CAN,Quebec,1929,5
8445038,Norm,Beaudin,1941-11-28,Montmartre,CAN,Saskatchewan,1941,11
8445304,Terry,Caffery,1949-04-01,Toronto,CAN,Ontario,1949,4
8446482,Jude,Drouin,1948-10-28,Mont-Louis,CAN,Quebec,1948,10
8447496,Ted,Hampson,1936-12-11,Togo,CAN,Saskatchewan,1936,12
8446729,Buster,Harvey,1950-04-02,Fredericton,CAN,New Brunswick,1950,4
8446763,Bill,Heindl,1946-05-13,Sherbrooke,CAN,Quebec,1946,5
8447265,Gord,Labossiere,1940-01-02,St. Boniface,CAN,Manitoba,1940,1
8447880,Doug,Mohns,1933-12-13,Capreol,CAN,Ontario,1933,12
8448056,Murray,Oliver,1937-11-14,Hamilton,CAN,Ontario,1937,11
8448464,Bobby,Rousseau,1940-07-26,Montréal,CAN,Quebec,1940,7
8448950,Dan,Seguin,1948-06-07,Sudbury,CAN,Ontario,1948,6
8445274,Fred,Barrett,1950-01-26,Ottawa,CAN,Ontario,1950,1
8446576,Gary,Geldart,1950-06-14,Moncton,CAN,New Brunswick,1950,6
8446717,Ted,Harris,1936-07-18,Winnipeg,CAN,Manitoba,1936,7
8447906,Wayne,Muloin,1941-12-24,Dryden,CAN,Ontario,1941,12
8448040,Dennis,O'Brien,1949-06-10,Port Hope,CAN,Ontario,1949,6
8445313,Craig,Cameron,1945-07-19,Edmonton,CAN,Alberta,1945,7
8446563,Gary,Gambucci,1946-09-27,Hibbing,USA,Minnesota,1946,9
8447774,Dennis,Hextall,1943-04-17,Winnipeg,CAN,Manitoba,1943,4
8448001,Bob,Nevin,1938-03-18,South Porcupine,CAN,Ontario,1938,3
8448191,Dean,Prentice,1932-10-05,Schumacher,CAN,Ontario,1932,10
8450168,Bob,Paradise,1944-04-22,St. Paul,USA,Minnesota,1944,4
8445084,Don,Blackburn,1938-05-14,Kirkland Lake,CAN,Ontario,1938,5
8445820,Jerry,Byers,1952-03-29,Kentville,CAN,Nova Scotia,1952,3
8446893,Terry,Holbrook,1950-07-11,Petrolia,CAN,Ontario,1950,7
8447768,Jim,McElmury,1949-10-03,St. Paul,USA,Minnesota,1949,10
8447781,Bruce,McIntosh,1949-03-17,Minneapolis,USA,Minnesota,1949,3
8445373,Rick,Chinnick,1953-08-15,Chatham,CAN,Ontario,1953,8
8446522,Blake,Dunlop,1953-04-18,Hamilton,CAN,Ontario,1953,4
8446196,Tony,Featherstone,1949-07-31,Toronto,CAN,Ontario,1949,7
8447321,Alain,Langlais,1950-10-09,Chicoutimi,CAN,Quebec,1950,10
8448033,Rod,Norrish,1951-11-27,Saskatoon,CAN,Saskatchewan,1951,11
8448433,John,Rogers,1953-04-10,Paradise Hill,CAN,Saskatchewan,1953,4
8449149,Fred,Stanfield,1944-05-04,Toronto,CAN,Ontario,1944,5
8444865,Chris,Ahrens,1952-07-31,San Bernardino,USA,California,1952,7
8445070,Gary,Bergman,1938-10-07,Kenora,CAN,Ontario,1938,10
8445129,Henry,Boucha,1951-06-01,Warroad,USA,Minnesota,1951,6
8455907,Tom,Colley,1953-08-21,Toronto,CAN,Ontario,1953,8
8445530,Bob,Cook,1946-01-06,Sudbury,CAN,Ontario,1946,1
8445807,Dave,Cressman,1950-01-02,Kitchener,CAN,Ontario,1950,1
8446849,John,Flesch,1953-07-15,Sudbury,CAN,Ontario,1953,7
8446634,Norm,Gratton,1950-12-22,LaSalle,CAN,Quebec,1950,12
8447782,Ernie,Hicke,1947-11-07,Regina,CAN,Saskatchewan,1947,11
8447631,Don,Martineau,1952-04-25,Kimberley,CAN,British Columbia,1952,4
8447976,Rich,Nantais,1954-10-27,Repentigny,CAN,Quebec,1954,10
8448439,Doug,Rombough,1950-07-08,Fergus,CAN,Ontario,1950,7
8451851,Dean,Talafous,1953-08-25,Duluth,USA,Minnesota,1953,8
8445079,Dwight,Bialowas,1952-09-08,Regina,CAN,Saskatchewan,1952,9
8447801,Doug,Hicks,1955-05-29,Cold Lake,CAN,Alberta,1955,5
8447538,Kim,MacDougall,1954-08-29,Regina,CAN,Saskatchewan,1954,8
8448886,Pete,Lopresti,1954-05-23,Virginia,USA,Minnesota,1954,5
8446846,Bryan,Hextall,1941-05-23,Winnipeg,CAN,Manitoba,1941,5
8447929,Bill,Hogaboam,1949-05-09,Swift Current,CAN,Saskatchewan,1949,5
8447049,Pierre,Jarry,1949-03-30,Montréal,CAN,Quebec,1949,3
8448277,Steve,Jensen,1955-04-14,Minneapolis,USA,Minnesota,1955,4
8448788,Glen,Sather,1943-09-02,High River,CAN,Alberta,1943,9
8452574,Tim,Young,1955-02-22,Scarborough,CAN,Ontario,1955,2
8446154,Jerry,Engele,1950-11-26,Humboldt,CAN,Saskatchewan,1950,11
8447663,Paul,Harrison,1955-02-11,Timmins,CAN,Ontario,1955,2
8446710,Roland,Eriksson,1954-03-01,Stora Tuna,SWE,NA,1954,3
8446187,Bill,Fairbairn,1947-01-07,Brandon,CAN,Manitoba,1947,1
8450409,Alex,Pirus,1955-01-12,Toronto,CAN,Ontario,1955,1
8450917,Jim,Roberts,1956-06-08,Toronto,CAN,Ontario,1956,6
8451325,Glen,Sharpley,1956-09-06,York,CAN,Ontario,1956,9
8452577,Tom,Younghans,1953-01-22,St. Paul,USA,Minnesota,1953,1
8445456,Nick,Beverley,1947-04-21,Toronto,CAN,Ontario,1947,4
8451528,Gary,Smith,1944-02-04,Ottawa,CAN,Ontario,1944,2
8444943,Kent-Erik,Andersson,1951-05-24,Orebro,SWE,NA,1951,5
8445056,Harvey,Bennett,1952-08-09,Cranston,USA,Rhode Island,1952,8
8445677,Per-Olov,Brasar,1950-09-30,Falun,SWE,NA,1950,9
8447003,Jamie,Gallimore,1957-11-28,Edmonton,CAN,Alberta,1957,11
8449033,Dean,Magee,1955-04-29,Rocky Mountain House,CAN,Alberta,1955,4
8452692,Ron,Zanussi,1956-08-31,Toronto,CAN,Ontario,1956,8
8445597,Jim,Boo,1954-12-11,Rolla,USA,Missouri,1954,12
8445810,Bill,Butters,1951-01-10,St. Paul,USA,Minnesota,1951,1
8448201,Don,Jackson,1956-09-02,Minneapolis,USA,Minnesota,1956,9
8449315,Brad,Maxwell,1957-07-08,Brandon,CAN,Manitoba,1957,7
8449316,Bryan,Maxwell,1955-09-07,North Bay,CAN,Ontario,1955,9
8445089,Chuck,Arnason,1951-07-15,Dauphin,CAN,Manitoba,1951,7
8445932,Jack,Carlson,1954-08-23,Virginia,USA,Minnesota,1954,8
8446074,Dan,Chicoine,1957-11-30,Sherbrooke,CAN,Quebec,1957,11
8446541,Mike,Eaves,1956-06-10,Denver,USA,Colorado,1956,6
8448915,Al,MacAdam,1952-03-16,Charlottetown,CAN,Prince Edward Island,1952,3
8449109,Kris,Manery,1954-09-24,Leamington,CAN,Ontario,1954,9
8449284,Dennis,Maruk,1955-11-17,Toronto,CAN,Ontario,1955,11
8450259,Steve,Payne,1958-08-16,Toronto,CAN,Ontario,1958,8
8450491,Mike,Polich,1952-12-19,Hibbing,USA,Minnesota,1952,12
8451476,Bobby,Smith,1958-02-12,North Sydney,CAN,Nova Scotia,1958,2
8445206,John,Baby,1957-05-18,Sudbury,CAN,Ontario,1957,5
8449476,Jim,McKenny,1946-12-01,Ottawa,CAN,Ontario,1946,12
8450508,Jean,Potvin,1949-03-25,Hull,CAN,Quebec,1949,3
8451123,Gary,Sargent,1954-02-18,Red Lake,USA,Minnesota,1954,2
8451531,Greg,Smith,1955-07-18,Ponoka,CAN,Alberta,1955,7
8446602,Gary,Edwards,1947-10-05,Toronto,CAN,Ontario,1947,10
8449550,Gilles,Meloche,1950-07-12,Montréal,CAN,Quebec,1950,7
8446065,Steve,Christoff,1958-01-23,Richfield,USA,Minnesota,1958,1
8446439,Jim,Dobson,1960-02-29,Winnipeg,CAN,Manitoba,1960,2
8446868,Rob,Flockhart,1956-02-06,Sicamous,CAN,British Columbia,1956,2
8446883,Jon,Fontas,1958-04-11,Boston,USA,Massachusetts,1958,4
8448636,Robbie,Laird,1954-12-29,Regina,CAN,Saskatchewan,1954,12
8449348,Tom,McCarthy,1960-07-31,Toronto,CAN,Ontario,1960,7
8452427,Tony,White,1954-06-16,Grand Falls,CAN,Newfoundland and Labrador,1954,6
8447176,Curt,Giles,1958-11-30,The Pas,CAN,Manitoba,1958,11
8447552,David,Hanson,1954-04-12,Cumberland,USA,Wisconsin,1954,4
8447667,Craig,Hartsburg,1959-06-29,Stratford,CAN,Ontario,1959,6
8448218,Steve,Janaszek,1957-01-07,St. Paul,USA,Minnesota,1957,1
8448807,Jean,Levasseur,1949-06-16,Noranda,CAN,Quebec,1949,6
8445724,Neal,Broten,1959-11-29,Roseau,USA,Minnesota,1959,11
8446063,Dino,Ciccarelli,1960-02-08,Sarnia,CAN,Ontario,1960,2
8446149,Joe,Contini,1957-01-29,Galt,CAN,Ontario,1957,1
8446975,Ron,Friest,1958-11-04,Windsor,CAN,Ontario,1958,11
8449318,Kevin,Maxwell,1960-03-30,Chilliwack,CAN,British Columbia,1960,3
8449546,Roger,Melin,1956-04-25,Enkoping,SWE,NA,1956,4
8450133,Brad,Palmer,1961-09-14,Duncan,CAN,British Columbia,1961,9
8451584,Ken,Solheim,1961-03-27,Hythe,CAN,Alberta,1961,3
8445722,Murray,Brumwell,1960-03-31,Calgary,CAN,Alberta,1960,3
8445381,Don,Beaupre,1961-09-19,Waterloo,CAN,Ontario,1961,9
8446661,Anders,Hakansson,1956-04-27,Munkfors,SWE,NA,1956,4
8447696,Peter,Hayek,1957-11-16,Minneapolis,USA,Minnesota,1957,11
8452575,Warren,Young,1956-01-11,Toronto,CAN,Ontario,1956,1
8448478,Udo,Kiessling,1955-05-21,Crimmitschau,DEU,NA,1955,5
8449538,Ron,Meighan,1963-05-26,Montréal,CAN,Quebec,1963,5
8449933,Bill,Nyrop,1952-07-23,Washington,USA,District of Columbia,1952,7
8457716,Daniel,Poulin,1957-09-19,Robertsville,CAN,Quebec,1957,9
8450827,Dave,Richter,1960-04-08,St. Boniface,CAN,Manitoba,1960,4
8449588,Lindsay,Middlebrook,1955-09-07,Collingwood,CAN,Ontario,1955,9
8445417,Brian,Bellows,1964-09-01,St. Catharines,CAN,Ontario,1964,9
8446809,George,Ferguson,1952-08-22,Trenton,CAN,Ontario,1952,8
8448260,Wes,Jarvis,1958-05-30,Toronto,CAN,Ontario,1958,5
8450474,Willi,Plett,1955-06-07,Asuncion,PRY,NA,1955,6
8445433,Bob,Bergloff,1958-07-26,Dickinson,USA,North Dakota,1958,7
8449111,Dan,Mandich,1960-06-12,Brantford,CAN,Ontario,1960,6
8452209,Randy,Velischek,1962-02-10,Montréal,CAN,Quebec,1962,2
8449291,Markus,Mattsson,1957-07-30,Suoniemi,FIN,NA,1957,7
8444897,Keith,Acton,1958-04-15,Stouffville,CAN,Ontario,1958,4
8445118,Brent,Ashton,1960-05-18,Saskatoon,CAN,Saskatchewan,1960,5
8445492,Scott,Bjugstad,1961-06-02,St. Paul,USA,Minnesota,1961,6
8446159,Tim,Coulis,1958-02-24,Kenora,CAN,Ontario,1958,2
8447345,Dirk,Graham,1959-07-29,Regina,CAN,Saskatchewan,1959,7
8447934,Paul,Holmgren,1955-12-02,St. Paul,USA,Minnesota,1955,12
8449795,Mark,Napier,1957-01-28,Toronto,CAN,Ontario,1957,1
8447863,Tom,Hirsch,1963-01-27,Minneapolis,USA,Minnesota,1963,1
8448274,David,Jensen,1961-05-03,Minneapolis,USA,Minnesota,1961,5
8448816,Craig,Levie,1959-08-17,Calgary,CAN,Alberta,1959,8
8448851,Lars,Lindgren,1952-10-13,Pitea,SWE,NA,1952,10
8451022,Bob,Rouse,1964-06-18,Surrey,CAN,British Columbia,1964,6
8446011,Jon,Casey,1962-03-29,Grand Rapids,USA,Minnesota,1962,3
