team_code,season,position_type,player_id,headshot,first_name,last_name,sweater_number,position_code,shoots_catches,height_in_inches,weight_in_pounds,height_in_centimeters,weight_in_kilograms,birth_date,birth_city,birth_country,birth_state_province
ATL,20022003,forwards,8462118,https://assets.nhle.com/mugs/nhl/20022003/ATL/8462118.png,Marc,Savard,NA,C,L,70,191,178,87,1977-07-17,Ottawa,CAN,Ontario
ATL,20022003,forwards,8466240,https://assets.nhle.com/mugs/nhl/20022003/ATL/8466240.png,Benjamin,Simon,41,L,L,72,195,183,88,1978-06-14,Shaker Heights,USA,Ohio
ATL,20022003,forwards,8467658,https://assets.nhle.com/mugs/nhl/20022003/ATL/8467658.png,Dan,Snyder,37,C,L,72,190,183,86,1978-02-23,Kitchener,CAN,Ontario
ATL,20022003,forwards,8467055,https://assets.nhle.com/mugs/nhl/20022003/ATL/8467055.png,Patrik,Stefan,27,C,L,74,205,188,93,1980-09-16,Pribram,CZE,NA
ATL,20022003,forwards,8459562,https://assets.nhle.com/mugs/nhl/20022003/ATL/8459562.png,Per,Svartvadet,39,C,L,73,190,185,86,1975-05-17,Ornskoldsvik,SWE,NA
ATL,20022003,forwards,8468444,https://assets.nhle.com/mugs/nhl/20022003/ATL/8468444.png,Brad,Tapper,18,R,R,72,180,183,82,1978-04-28,Scarborough,CAN,Ontario
ATL,20022003,forwards,8468443,https://assets.nhle.com/mugs/nhl/20022003/ATL/8468443.png,Jean-Pierre,Vigier,11,R,R,72,200,183,91,1976-09-11,Notre Dame de Lourdes,CAN,Manitoba
ATL,20022003,defensemen,8467387,https://assets.nhle.com/mugs/nhl/20022003/ATL/8467387.png,Joe,Dipenta,33,D,R,74,220,188,100,1979-02-25,Barrie,CAN,Ontario
ATL,20022003,defensemen,8468090,https://assets.nhle.com/mugs/nhl/20022003/ATL/8468090.png,Garnet,Exelby,2,D,L,73,215,185,98,1981-08-16,Craik,CAN,Saskatchewan
ATL,20022003,defensemen,8468520,https://assets.nhle.com/mugs/nhl/20022003/ATL/8468520.png,Kurtis,Foster,3,D,R,77,225,196,102,1981-11-24,Carp,CAN,Ontario
ATL,20022003,defensemen,8467949,https://assets.nhle.com/mugs/nhl/20022003/ATL/8467949.png,Frantisek,Kaberle,5,D,L,72,190,183,86,1973-11-08,Kladno,CZE,NA
ATL,20022003,defensemen,8448554,https://assets.nhle.com/mugs/nhl/20022003/ATL/8448554.png,Uwe,Krupp,44,D,R,78,240,198,109,1965-06-24,Cologne,DEU,NA
ATL,20022003,defensemen,8467892,https://assets.nhle.com/mugs/nhl/20022003/ATL/8467892.png,Kirill,Safronov,29,D,L,74,215,188,98,1981-02-26,St. Petersburg,RUS,NA
ATL,20022003,defensemen,8458058,https://assets.nhle.com/mugs/nhl/20022003/ATL/8458058.png,Richard,Smehlik,2,D,L,75,230,191,104,1970-01-23,Ostrava,CZE,NA
ATL,20022003,defensemen,8467304,https://assets.nhle.com/mugs/nhl/20022003/ATL/8467304.png,Andy,Sutton,25,D,L,78,245,198,111,1975-03-10,Kingston,CAN,Ontario
ATL,20022003,defensemen,8458179,https://assets.nhle.com/mugs/nhl/20022003/ATL/8458179.png,Chris,Tamer,4,D,L,74,200,188,91,1970-11-17,Dearborn,USA,Michigan
ATL,20022003,defensemen,8462115,https://assets.nhle.com/mugs/nhl/20022003/ATL/8462115.png,Daniel,Tjarnqvist,29,D,L,73,207,185,94,1976-10-14,Umea,SWE,NA
ATL,20022003,defensemen,8462177,https://assets.nhle.com/mugs/nhl/20022003/ATL/8462177.png,Yannick,Tremblay,28,D,R,74,200,188,91,1975-11-15,Pointe-aux-Trembles,CAN,Quebec
ATL,20022003,defensemen,8468478,https://assets.nhle.com/mugs/nhl/20022003/ATL/8468478.png,Mike,Weaver,43,D,R,70,186,178,84,1978-05-02,Brampton,CAN,Ontario
ATL,20022003,goalies,8460696,https://assets.nhle.com/mugs/nhl/20022003/ATL/8460696.png,Frederic,Cassivi,35,G,L,76,220,193,100,1975-06-12,Sorel,CAN,Quebec
ATL,20022003,goalies,8455994,https://assets.nhle.com/mugs/nhl/20022003/ATL/8455994.png,Byron,Dafoe,34,G,L,71,185,180,84,1971-02-25,Sussex,GBR,NA
ATL,20022003,goalies,8458584,https://assets.nhle.com/mugs/nhl/20022003/ATL/8458584.png,Milan,Hnilicka,1,G,L,73,190,185,86,1973-06-25,Litomerice,CZE,NA
ATL,20022003,goalies,8469636,https://assets.nhle.com/mugs/nhl/20022003/ATL/8469636.png,Pasi,Nurminen,31,G,L,70,215,178,98,1975-12-17,Lahti,FIN,NA
ATL,20032004,forwards,8460649,https://assets.nhle.com/mugs/nhl/20032004/ATL/8460649.png,Serge,Aubin,10,C,L,73,200,185,91,1975-02-15,Val-d'Or,CAN,Quebec
ATL,20032004,forwards,8467941,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467941.png,Zdenek,Blatny,89,L,L,73,195,185,88,1981-01-14,Brno,CZE,NA
ATL,20032004,forwards,8467427,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467427.png,Kip,Brennan,37,L,L,76,230,193,104,1980-08-27,Kingston,CAN,Ontario
ATL,20032004,forwards,8465179,https://assets.nhle.com/mugs/nhl/20032004/ATL/8465179.png,Daniel,Corso,41,C,L,69,190,175,86,1978-04-03,Montréal,CAN,Quebec
ATL,20032004,forwards,8462419,https://assets.nhle.com/mugs/nhl/20032004/ATL/8462419.png,Jeff,Cowan,20,L,L,74,205,188,93,1976-09-27,Scarborough,CAN,Ontario
ATL,20032004,forwards,8468770,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468770.png,Simon,Gamache,39,L,L,70,186,178,84,1981-01-03,Thetford Mines,CAN,Quebec
ATL,20032004,forwards,8468482,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468482.png,Dany,Heatley,15,L,L,75,212,191,96,1981-01-21,Freiburg,DEU,NA
ATL,20032004,forwards,8469454,https://assets.nhle.com/mugs/nhl/20032004/ATL/8469454.png,Ilya,Kovalchuk,17,L,R,75,222,191,101,1983-04-15,Tver,RUS,NA
ATL,20032004,forwards,8456887,https://assets.nhle.com/mugs/nhl/20032004/ATL/8456887.png,Vyacheslav,Kozlov,13,L,L,70,190,178,86,1972-05-03,Voskresensk,RUS,NA
ATL,20032004,forwards,8462082,https://assets.nhle.com/mugs/nhl/20032004/ATL/8462082.png,Brad,Larsen,29,L,L,72,210,183,95,1977-06-28,Nakusp,CAN,British Columbia
ATL,20032004,forwards,8466212,https://assets.nhle.com/mugs/nhl/20032004/ATL/8466212.png,Francis,Lessard,49,R,R,74,235,188,107,1979-05-30,Montréal,CAN,Quebec
ATL,20032004,forwards,8458617,https://assets.nhle.com/mugs/nhl/20032004/ATL/8458617.png,Bill,Lindsay,12,L,L,72,198,183,90,1971-05-17,Fernie,CAN,British Columbia
ATL,20032004,forwards,8468001,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468001.png,Derek,MacKenzie,21,C,L,71,177,180,80,1981-06-11,Sudbury,CAN,Ontario
ATL,20032004,forwards,8457297,https://assets.nhle.com/mugs/nhl/20032004/ATL/8457297.png,Shawn,McEachern,17,L,L,71,200,180,91,1969-02-28,Waltham,USA,Massachusetts
ATL,20032004,forwards,8465180,https://assets.nhle.com/mugs/nhl/20032004/ATL/8465180.png,Ronald,Petrovicky,26,R,R,72,195,183,88,1977-02-15,Zilina,SVK,NA
ATL,20032004,forwards,8466336,https://assets.nhle.com/mugs/nhl/20032004/ATL/8466336.png,Kamil,Piros,20,R,L,72,195,183,88,1978-11-20,Most,CZE,NA
ATL,20032004,forwards,8466110,https://assets.nhle.com/mugs/nhl/20032004/ATL/8466110.png,Randy,Robitaille,27,C,L,71,200,180,91,1975-10-12,Ottawa,CAN,Ontario
ATL,20032004,forwards,8468118,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468118.png,Tommi,Santala,26,C,R,75,210,191,95,1979-06-27,Helsinki,FIN,NA
ATL,20032004,forwards,8462118,https://assets.nhle.com/mugs/nhl/20032004/ATL/8462118.png,Marc,Savard,NA,C,L,70,191,178,87,1977-07-17,Ottawa,CAN,Ontario
ATL,20032004,forwards,8466240,https://assets.nhle.com/mugs/nhl/20032004/ATL/8466240.png,Benjamin,Simon,41,L,L,72,195,183,88,1978-06-14,Shaker Heights,USA,Ohio
ATL,20032004,forwards,8467055,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467055.png,Patrik,Stefan,27,C,L,74,205,188,93,1980-09-16,Pribram,CZE,NA
ATL,20032004,forwards,8469786,https://assets.nhle.com/mugs/nhl/20032004/ATL/8469786.png,Karl,Stewart,61,L,L,71,185,180,84,1983-06-30,Scarborough,CAN,Ontario
ATL,20032004,forwards,8460603,https://assets.nhle.com/mugs/nhl/20032004/ATL/8460603.png,Brian,Swanson,29,C,L,70,185,178,84,1976-03-24,Eagle River,USA,Alaska
ATL,20032004,forwards,8468443,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468443.png,Jean-Pierre,Vigier,11,R,R,72,200,183,91,1976-09-11,Notre Dame de Lourdes,CAN,Manitoba
ATL,20032004,defensemen,8468090,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468090.png,Garnet,Exelby,2,D,L,73,215,185,98,1981-08-16,Craik,CAN,Saskatchewan
ATL,20032004,defensemen,8468520,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468520.png,Kurtis,Foster,3,D,R,77,225,196,102,1981-11-24,Carp,CAN,Ontario
ATL,20032004,defensemen,8462211,https://assets.nhle.com/mugs/nhl/20032004/ATL/8462211.png,Jean-Luc,Grand-Pierre,34,D,R,75,228,191,103,1977-02-02,Montréal,CAN,Quebec
ATL,20032004,defensemen,8463125,https://assets.nhle.com/mugs/nhl/20032004/ATL/8463125.png,Shawn,Heins,6,D,L,76,210,193,95,1973-12-24,Eganville,CAN,Ontario
ATL,20032004,defensemen,8467949,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467949.png,Frantisek,Kaberle,5,D,L,72,190,183,86,1973-11-08,Kladno,CZE,NA
ATL,20032004,defensemen,8467450,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467450.png,Tomas,Kloucek,5,D,L,75,235,191,107,1980-03-07,Prague,CZE,NA
ATL,20032004,defensemen,8469710,https://assets.nhle.com/mugs/nhl/20032004/ATL/8469710.png,Ivan,Majesky,23,D,R,76,231,193,105,1976-09-02,Banská Bystrica,SVK,NA
ATL,20032004,defensemen,8467358,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467358.png,Kyle,Rossiter,36,D,L,75,220,191,100,1980-06-09,Edmonton,CAN,Alberta
ATL,20032004,defensemen,8467304,https://assets.nhle.com/mugs/nhl/20032004/ATL/8467304.png,Andy,Sutton,25,D,L,78,245,198,111,1975-03-10,Kingston,CAN,Ontario
ATL,20032004,defensemen,8458179,https://assets.nhle.com/mugs/nhl/20032004/ATL/8458179.png,Chris,Tamer,4,D,L,74,200,188,91,1970-11-17,Dearborn,USA,Michigan
ATL,20032004,defensemen,8462115,https://assets.nhle.com/mugs/nhl/20032004/ATL/8462115.png,Daniel,Tjarnqvist,29,D,L,73,207,185,94,1976-10-14,Umea,SWE,NA
ATL,20032004,defensemen,8462177,https://assets.nhle.com/mugs/nhl/20032004/ATL/8462177.png,Yannick,Tremblay,28,D,R,74,200,188,91,1975-11-15,Pointe-aux-Trembles,CAN,Quebec
ATL,20032004,defensemen,8468478,https://assets.nhle.com/mugs/nhl/20032004/ATL/8468478.png,Mike,Weaver,43,D,R,70,186,178,84,1978-05-02,Brampton,CAN,Ontario
ATL,20032004,goalies,8455994,https://assets.nhle.com/mugs/nhl/20032004/ATL/8455994.png,Byron,Dafoe,34,G,L,71,185,180,84,1971-02-25,Sussex,GBR,NA
ATL,20032004,goalies,8470140,https://assets.nhle.com/mugs/nhl/20032004/ATL/8470140.png,Kari,Lehtonen,32,G,L,76,209,193,95,1983-11-16,Helsinki,FIN,NA
ATL,20032004,goalies,8469636,https://assets.nhle.com/mugs/nhl/20032004/ATL/8469636.png,Pasi,Nurminen,31,G,L,70,215,178,98,1975-12-17,Lahti,FIN,NA
ATL,20052006,forwards,8467356,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467356.png,Ramzi,Abid,14,L,L,74,210,188,95,1980-03-24,Montréal,CAN,Quebec
ATL,20052006,forwards,8460649,https://assets.nhle.com/mugs/nhl/20052006/ATL/8460649.png,Serge,Aubin,10,C,L,73,200,185,91,1975-02-15,Val-d'Or,CAN,Quebec
ATL,20052006,forwards,8466164,https://assets.nhle.com/mugs/nhl/20052006/ATL/8466164.png,Scott,Barney,47,C,R,76,225,193,102,1979-03-27,Oshawa,CAN,Ontario
ATL,20052006,forwards,8445575,https://assets.nhle.com/mugs/nhl/20052006/ATL/8445575.png,Peter,Bondra,12,R,L,73,200,185,91,1968-02-07,Luck,UKR,NA
ATL,20052006,forwards,8460720,https://assets.nhle.com/mugs/nhl/20052006/ATL/8460720.png,Eric,Boulton,36,L,L,72,227,183,103,1976-08-17,Halifax,CAN,Nova Scotia
ATL,20052006,forwards,8467333,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467333.png,Rico,Fata,22,L,L,72,214,183,97,1980-02-12,Sault Ste. Marie,CAN,Ontario
ATL,20052006,forwards,8447958,https://assets.nhle.com/mugs/nhl/20052006/ATL/8447958.png,Bobby,Holik,16,C,R,76,230,193,104,1971-01-01,Jihlava,CZE,NA
ATL,20052006,forwards,8466148,https://assets.nhle.com/mugs/nhl/20052006/ATL/8466148.png,Marian,Hossa,18,R,L,73,207,185,94,1979-01-12,Stará Lubovna,SVK,NA
ATL,20052006,forwards,8469454,https://assets.nhle.com/mugs/nhl/20052006/ATL/8469454.png,Ilya,Kovalchuk,17,L,R,75,222,191,101,1983-04-15,Tver,RUS,NA
ATL,20052006,forwards,8456887,https://assets.nhle.com/mugs/nhl/20052006/ATL/8456887.png,Vyacheslav,Kozlov,13,L,L,70,190,178,86,1972-05-03,Voskresensk,RUS,NA
ATL,20052006,forwards,8470543,https://assets.nhle.com/mugs/nhl/20052006/ATL/8470543.png,Chris,Kunitz,14,L,L,72,188,183,85,1979-09-26,Regina,CAN,Saskatchewan
ATL,20052006,forwards,8462082,https://assets.nhle.com/mugs/nhl/20052006/ATL/8462082.png,Brad,Larsen,29,L,L,72,210,183,95,1977-06-28,Nakusp,CAN,British Columbia
ATL,20052006,forwards,8466212,https://assets.nhle.com/mugs/nhl/20052006/ATL/8466212.png,Francis,Lessard,49,R,R,74,235,188,107,1979-05-30,Montréal,CAN,Quebec
ATL,20052006,forwards,8468001,https://assets.nhle.com/mugs/nhl/20052006/ATL/8468001.png,Derek,MacKenzie,21,C,L,71,177,180,80,1981-06-11,Sudbury,CAN,Ontario
ATL,20052006,forwards,8449545,https://assets.nhle.com/mugs/nhl/20052006/ATL/8449545.png,Scott,Mellanby,19,R,R,73,210,185,95,1966-06-11,Montréal,CAN,Quebec
ATL,20052006,forwards,8465180,https://assets.nhle.com/mugs/nhl/20052006/ATL/8465180.png,Ronald,Petrovicky,26,R,R,72,195,183,88,1977-02-15,Zilina,SVK,NA
ATL,20052006,forwards,8462118,https://assets.nhle.com/mugs/nhl/20052006/ATL/8462118.png,Marc,Savard,NA,C,L,70,191,178,87,1977-07-17,Ottawa,CAN,Ontario
ATL,20052006,forwards,8470289,https://assets.nhle.com/mugs/nhl/20052006/ATL/8470289.png,Jim,Slater,23,C,L,72,195,183,88,1982-12-09,Lapeer,USA,Michigan
ATL,20052006,forwards,8467055,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467055.png,Patrik,Stefan,27,C,L,74,205,188,93,1980-09-16,Pribram,CZE,NA
ATL,20052006,forwards,8469786,https://assets.nhle.com/mugs/nhl/20052006/ATL/8469786.png,Karl,Stewart,61,L,L,71,185,180,84,1983-06-30,Scarborough,CAN,Ontario
ATL,20052006,forwards,8468443,https://assets.nhle.com/mugs/nhl/20052006/ATL/8468443.png,Jean-Pierre,Vigier,11,R,R,72,200,183,91,1976-09-11,Notre Dame de Lourdes,CAN,Manitoba
ATL,20052006,defensemen,8470601,https://assets.nhle.com/mugs/nhl/20052006/ATL/8470601.png,Braydon,Coburn,45,D,L,77,224,196,102,1985-02-27,Shaunavon,CAN,Saskatchewan
ATL,20052006,defensemen,8468090,https://assets.nhle.com/mugs/nhl/20052006/ATL/8468090.png,Garnet,Exelby,2,D,L,73,215,185,98,1981-08-16,Craik,CAN,Saskatchewan
ATL,20052006,defensemen,8467956,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467956.png,Niclas,Havelid,28,D,L,72,200,183,91,1973-04-12,Stockholm,SWE,NA
ATL,20052006,defensemen,8460661,https://assets.nhle.com/mugs/nhl/20052006/ATL/8460661.png,Shane,Hnidy,34,D,R,74,204,188,93,1975-11-08,Neepawa,CAN,Manitoba
ATL,20052006,defensemen,8467450,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467450.png,Tomas,Kloucek,5,D,L,75,235,191,107,1980-03-07,Prague,CZE,NA
ATL,20052006,defensemen,8467896,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467896.png,Steve,McCarthy,5,D,L,73,210,185,95,1981-02-03,Trail,CAN,British Columbia
ATL,20052006,defensemen,8457403,https://assets.nhle.com/mugs/nhl/20052006/ATL/8457403.png,Jaroslav,Modry,26,D,L,74,220,188,100,1971-02-27,České Budějovice,CZE,NA
ATL,20052006,defensemen,8469488,https://assets.nhle.com/mugs/nhl/20052006/ATL/8469488.png,Mark,Popovic,3,D,L,73,205,185,93,1982-10-11,Stoney Creek,CAN,Ontario
ATL,20052006,defensemen,8467304,https://assets.nhle.com/mugs/nhl/20052006/ATL/8467304.png,Andy,Sutton,25,D,L,78,245,198,111,1975-03-10,Kingston,CAN,Ontario
ATL,20052006,defensemen,8460254,https://assets.nhle.com/mugs/nhl/20052006/ATL/8460254.png,Greg,De Vries,7,D,L,74,205,188,93,1973-01-04,Sundridge,CAN,Ontario
ATL,20052006,goalies,8468720,https://assets.nhle.com/mugs/nhl/20052006/ATL/8468720.png,Adam,Berkhoel,33,G,L,71,185,180,84,1981-05-16,St. Paul,USA,Minnesota
ATL,20052006,goalies,8456137,https://assets.nhle.com/mugs/nhl/20052006/ATL/8456137.png,Mike,Dunham,1,G,L,74,190,188,86,1972-06-01,Johnson City,USA,New York
ATL,20052006,goalies,8469529,https://assets.nhle.com/mugs/nhl/20052006/ATL/8469529.png,Michael,Garnett,35,G,L,73,210,185,95,1982-11-25,Saskatoon,CAN,Saskatchewan
ATL,20052006,goalies,8470140,https://assets.nhle.com/mugs/nhl/20052006/ATL/8470140.png,Kari,Lehtonen,32,G,L,76,209,193,95,1983-11-16,Helsinki,FIN,NA
ATL,20052006,goalies,8458615,https://assets.nhle.com/mugs/nhl/20052006/ATL/8458615.png,Steve,Shields,31,G,L,75,215,191,98,1972-07-19,Toronto,CAN,Ontario
ATL,20062007,forwards,8465050,https://assets.nhle.com/mugs/nhl/20062007/ATL/8465050.png,Eric,Belanger,22,C,L,71,185,180,84,1977-12-16,Sherbrooke,CAN,Quebec
ATL,20062007,forwards,8460720,https://assets.nhle.com/mugs/nhl/20062007/ATL/8460720.png,Eric,Boulton,36,L,L,72,227,183,103,1976-08-17,Halifax,CAN,Nova Scotia
ATL,20062007,forwards,8466393,https://assets.nhle.com/mugs/nhl/20062007/ATL/8466393.png,Pascal,Dupuis,9,L,L,73,205,185,93,1979-04-07,Laval,CAN,Quebec
ATL,20062007,forwards,8462185,https://assets.nhle.com/mugs/nhl/20062007/ATL/8462185.png,Denis,Hamel,14,L,L,74,203,188,92,1977-05-10,Lachute,CAN,Quebec
ATL,20062007,forwards,8468121,https://assets.nhle.com/mugs/nhl/20062007/ATL/8468121.png,Darren,Haydar,38,R,R,69,170,175,77,1979-10-22,Toronto,CAN,Ontario
ATL,20062007,forwards,8447958,https://assets.nhle.com/mugs/nhl/20062007/ATL/8447958.png,Bobby,Holik,16,C,R,76,230,193,104,1971-01-01,Jihlava,CZE,NA
ATL,20062007,forwards,8466148,https://assets.nhle.com/mugs/nhl/20062007/ATL/8466148.png,Marian,Hossa,18,R,L,73,207,185,94,1979-01-12,Stará Lubovna,SVK,NA
ATL,20062007,forwards,8467516,https://assets.nhle.com/mugs/nhl/20062007/ATL/8467516.png,Niko,Kapanen,39,C,L,68,180,173,82,1978-04-29,Hämeenlinna,FIN,NA
ATL,20062007,forwards,8469454,https://assets.nhle.com/mugs/nhl/20062007/ATL/8469454.png,Ilya,Kovalchuk,17,L,R,75,222,191,101,1983-04-15,Tver,RUS,NA
ATL,20062007,forwards,8456887,https://assets.nhle.com/mugs/nhl/20062007/ATL/8456887.png,Vyacheslav,Kozlov,13,L,L,70,190,178,86,1972-05-03,Voskresensk,RUS,NA
ATL,20062007,forwards,8467857,https://assets.nhle.com/mugs/nhl/20062007/ATL/8467857.png,Jason,Krog,40,C,R,71,185,180,84,1975-10-09,Fernie,CAN,British Columbia
ATL,20062007,forwards,8462082,https://assets.nhle.com/mugs/nhl/20062007/ATL/8462082.png,Brad,Larsen,29,L,L,72,210,183,95,1977-06-28,Nakusp,CAN,British Columbia
ATL,20062007,forwards,8468001,https://assets.nhle.com/mugs/nhl/20062007/ATL/8468001.png,Derek,MacKenzie,21,C,L,71,177,180,80,1981-06-11,Sudbury,CAN,Ontario
ATL,20062007,forwards,8449545,https://assets.nhle.com/mugs/nhl/20062007/ATL/8449545.png,Scott,Mellanby,19,R,R,73,210,185,95,1966-06-11,Montréal,CAN,Quebec
ATL,20062007,forwards,8462823,https://assets.nhle.com/mugs/nhl/20062007/ATL/8462823.png,Glen,Metropolit,15,C,R,70,196,178,89,1974-06-25,Toronto,CAN,Ontario
ATL,20062007,forwards,8459284,https://assets.nhle.com/mugs/nhl/20062007/ATL/8459284.png,Steve,Rucchin,20,C,L,74,210,188,95,1971-07-04,Thunder Bay,CAN,Ontario
ATL,20062007,forwards,8465024,https://assets.nhle.com/mugs/nhl/20062007/ATL/8465024.png,Jon,Sim,14,R,L,70,189,178,86,1977-09-29,New Glasgow,CAN,Nova Scotia
ATL,20062007,forwards,8470289,https://assets.nhle.com/mugs/nhl/20062007/ATL/8470289.png,Jim,Slater,23,C,L,72,195,183,88,1982-12-09,Lapeer,USA,Michigan
ATL,20062007,forwards,8458229,https://assets.nhle.com/mugs/nhl/20062007/ATL/8458229.png,Keith,Tkachuk,8,L,L,74,235,188,107,1972-03-28,Melrose,USA,Massachusetts
ATL,20062007,forwards,8468443,https://assets.nhle.com/mugs/nhl/20062007/ATL/8468443.png,Jean-Pierre,Vigier,11,R,R,72,200,183,91,1976-09-11,Notre Dame de Lourdes,CAN,Manitoba
ATL,20062007,defensemen,8470601,https://assets.nhle.com/mugs/nhl/20062007/ATL/8470601.png,Braydon,Coburn,45,D,L,77,224,196,102,1985-02-27,Shaunavon,CAN,Saskatchewan
ATL,20062007,defensemen,8468090,https://assets.nhle.com/mugs/nhl/20062007/ATL/8468090.png,Garnet,Exelby,2,D,L,73,215,185,98,1981-08-16,Craik,CAN,Saskatchewan
ATL,20062007,defensemen,8467956,https://assets.nhle.com/mugs/nhl/20062007/ATL/8467956.png,Niclas,Havelid,28,D,L,72,200,183,91,1973-04-12,Stockholm,SWE,NA
ATL,20062007,defensemen,8460661,https://assets.nhle.com/mugs/nhl/20062007/ATL/8460661.png,Shane,Hnidy,34,D,R,74,204,188,93,1975-11-08,Neepawa,CAN,Manitoba
ATL,20062007,defensemen,8467896,https://assets.nhle.com/mugs/nhl/20062007/ATL/8467896.png,Steve,McCarthy,5,D,L,73,210,185,95,1981-02-03,Trail,CAN,British Columbia
ATL,20062007,defensemen,8469488,https://assets.nhle.com/mugs/nhl/20062007/ATL/8469488.png,Mark,Popovic,3,D,L,73,205,185,93,1982-10-11,Stoney Creek,CAN,Ontario
ATL,20062007,defensemen,8467304,https://assets.nhle.com/mugs/nhl/20062007/ATL/8467304.png,Andy,Sutton,25,D,L,78,245,198,111,1975-03-10,Kingston,CAN,Ontario
ATL,20062007,defensemen,8467352,https://assets.nhle.com/mugs/nhl/20062007/ATL/8467352.png,Vitaly,Vishnevski,2,D,L,74,215,188,98,1980-03-18,Kharkov,UKR,NA
ATL,20062007,defensemen,8458595,https://assets.nhle.com/mugs/nhl/20062007/ATL/8458595.png,Alexei,Zhitnik,77,D,L,71,225,180,102,1972-10-10,Kiev,UKR,NA
ATL,20062007,defensemen,8460254,https://assets.nhle.com/mugs/nhl/20062007/ATL/8460254.png,Greg,De Vries,7,D,L,74,205,188,93,1973-01-04,Sundridge,CAN,Ontario
ATL,20062007,goalies,8460704,https://assets.nhle.com/mugs/nhl/20062007/ATL/8460704.png,Johan,Hedberg,1,G,L,72,190,183,86,1973-05-05,Leksand,SWE,NA
ATL,20062007,goalies,8470140,https://assets.nhle.com/mugs/nhl/20062007/ATL/8470140.png,Kari,Lehtonen,32,G,L,76,209,193,95,1983-11-16,Helsinki,FIN,NA
ATL,20072008,forwards,8469474,https://assets.nhle.com/mugs/nhl/20072008/ATL/8469474.png,Colby,Armstrong,20,R,R,74,185,188,84,1982-11-23,Lloydminster,CAN,Saskatchewan
ATL,20072008,forwards,8460720,https://assets.nhle.com/mugs/nhl/20072008/ATL/8460720.png,Eric,Boulton,36,L,L,72,227,183,103,1976-08-17,Halifax,CAN,Nova Scotia
ATL,20072008,forwards,8470299,https://assets.nhle.com/mugs/nhl/20072008/ATL/8470299.png,Erik,Christensen,9,C,L,73,200,185,91,1983-12-17,Edmonton,CAN,Alberta
ATL,20072008,forwards,8470937,https://assets.nhle.com/mugs/nhl/20072008/ATL/8470937.png,Kevin,Doell,45,C,R,71,190,180,86,1979-07-15,Saskatoon,CAN,Saskatchewan
ATL,20072008,forwards,8466393,https://assets.nhle.com/mugs/nhl/20072008/ATL/8466393.png,Pascal,Dupuis,9,L,L,73,205,185,93,1979-04-07,Laval,CAN,Quebec
ATL,20072008,forwards,8468121,https://assets.nhle.com/mugs/nhl/20072008/ATL/8468121.png,Darren,Haydar,38,R,R,69,170,175,77,1979-10-22,Toronto,CAN,Ontario
ATL,20072008,forwards,8447958,https://assets.nhle.com/mugs/nhl/20072008/ATL/8447958.png,Bobby,Holik,16,C,R,76,230,193,104,1971-01-01,Jihlava,CZE,NA
ATL,20072008,forwards,8466148,https://assets.nhle.com/mugs/nhl/20072008/ATL/8466148.png,Marian,Hossa,18,R,L,73,207,185,94,1979-01-12,Stará Lubovna,SVK,NA
ATL,20072008,forwards,8469454,https://assets.nhle.com/mugs/nhl/20072008/ATL/8469454.png,Ilya,Kovalchuk,17,L,R,75,222,191,101,1983-04-15,Tver,RUS,NA
ATL,20072008,forwards,8456887,https://assets.nhle.com/mugs/nhl/20072008/ATL/8456887.png,Vyacheslav,Kozlov,13,L,L,70,190,178,86,1972-05-03,Voskresensk,RUS,NA
ATL,20072008,forwards,8471778,https://assets.nhle.com/mugs/nhl/20072008/ATL/8471778.png,Jordan,Lavallee-Smotherman,50,L,L,75,225,191,102,1986-05-11,Corvallis,USA,Oregon
ATL,20072008,forwards,8462082,https://assets.nhle.com/mugs/nhl/20072008/ATL/8462082.png,Brad,Larsen,29,L,L,72,210,183,95,1977-06-28,Nakusp,CAN,British Columbia
