accident_id,accident_type,datetime,county,municipality,species,lat,long,sex,juvenile,outcome
192531,Road,2024-07-02T10:39:00Z,Jönköping County,Tranås,Roe deer,57.98243,14.85232,Unknown,Unknown,Assessed uninjured
192521,Road,2024-07-02T11:00:00Z,Östergötland County,Kinda,Roe deer,57.94502,15.81438,Unknown,Unknown,Assessed uninjured
192583,Railway,2024-07-02T11:36:00Z,Örebro County,Hallsberg,Roe deer,59.0637,15.36662,Unknown,Unknown,Died at the scene
192526,Road,2024-07-02T11:40:00Z,Halland County,Halmstad,Fallow deer,56.62076,13.02842,Female,Yes,Died at the scene
194526,Road,2024-07-02T12:00:00Z,Stockholm County,Danderyd,Roe deer,59.42147,18.00472,Unknown,Unknown,Not found
192557,Road,2024-07-02T12:29:00Z,Västra Götaland County,Åmål,Roe deer,59.07412,12.57782,Unknown,Unknown,Not found
192570,Road,2024-07-02T12:45:00Z,Västra Götaland County,Kungälv,Roe deer,57.89485,11.93851,Male,No,Died at the scene
192804,Road,2024-07-02T13:30:00Z,Västra Götaland County,Strömstad,Roe deer,58.87762,11.16559,Female,No,Died at the scene
192518,Road,2024-07-02T13:40:00Z,Jämtland County,Berg,Roe deer,62.68052,14.3862,Male,No,Euthanised
193091,Road,2024-07-02T13:40:00Z,Kronoberg County,Uppvidinge,Roe deer,57.15727,15.32379,Male,No,Died at the scene
192542,Road,2024-07-02T14:42:00Z,Stockholm County,Haninge,Roe deer,59.20327,18.19638,Male,No,Died at the scene
193383,Road,2024-07-02T14:55:00Z,Jönköping County,Gislaved,Roe deer,57.15513,13.31111,Female,No,Euthanised
192533,Road,2024-07-02T14:56:00Z,Stockholm County,Stockholm,Roe deer,59.37507,17.91429,Unknown,No,Not found
192513,Road,2024-07-02T15:34:00Z,Skåne County,Simrishamn,Wild boar,55.59762,14.29647,Unknown,Unknown,Died at the scene
193599,Road,2024-07-02T15:40:00Z,Södermanland County,Nyköping,Fallow deer,58.84154,16.92238,Unknown,Unknown,Not found
193712,Road,2024-07-02T15:48:00Z,Skåne County,Ystad,Roe deer,55.45541,13.82952,Female,No,Died at the scene
192633,Road,2024-07-02T16:24:00Z,Västra Götaland County,Härryda,Roe deer,57.70958,12.47727,Female,No,Assessed uninjured
193136,Road,2024-07-02T17:00:00Z,Södermanland County,Katrineholm,Roe deer,59.006,16.23247,Male,No,Assessed uninjured
192536,Road,2024-07-02T17:15:00Z,Jönköping County,Värnamo,Roe deer,56.96385,14.33954,Female,No,Died at the scene
194134,Road,2024-07-02T17:24:00Z,Blekinge County,Sölvesborg,Roe deer,56.16384,14.66997,Unknown,Unknown,Not found
194135,Road,2024-07-02T17:29:00Z,Blekinge County,Sölvesborg,Roe deer,56.17097,14.66504,Male,No,Died at the scene
192545,Road,2024-07-02T17:48:00Z,Stockholm County,Södertälje,Roe deer,59.24752,17.53627,Unknown,Unknown,Not found
192760,Road,2024-07-02T17:50:00Z,Västernorrland County,Timrå,Roe deer,62.46366,17.20919,Male,No,Found dead
194755,Road,2024-07-02T18:10:00Z,Dalarna County,Orsa,Moose,61.10842,14.66279,Unknown,Unknown,Assessed uninjured
192712,Road,2024-07-02T18:40:00Z,Skåne County,Klippan,Roe deer,56.16368,13.24198,Unknown,No,Not found
192920,Road,2024-07-02T19:20:00Z,Stockholm County,Huddinge,Roe deer,59.2318,17.96047,Unknown,Yes,Found dead
192674,Road,2024-07-02T19:40:00Z,Kronoberg County,Ljungby,Roe deer,56.79726,13.97536,Female,Yes,Found dead
192551,Road,2024-07-02T20:01:00Z,Örebro County,Karlskoga,Fallow deer,59.28764,14.53924,Male,No,Assessed uninjured
194559,Road,2024-07-02T20:04:00Z,Jönköping County,Nässjö,Roe deer,57.6221,14.80309,Male,No,Died at the scene
194699,Road,2024-07-02T20:36:00Z,Skåne County,Svalöv,Roe deer,55.9882,13.31714,Female,No,Euthanised
192813,Road,2024-07-02T20:50:00Z,Uppsala County,Uppsala,Roe deer,60.01821,17.9809,Male,No,Died at the scene
192612,Road,2024-07-02T21:00:00Z,Dalarna County,Hedemora,Roe deer,60.2507,16.011,Unknown,Unknown,Not found
192644,Road,2024-07-02T21:00:00Z,Östergötland County,Linköping,Roe deer,58.40017,15.73766,Female,No,Euthanised
198174,Road,2024-07-02T21:05:00Z,Skåne County,Kristianstad,Wild boar,56.14037,14.25925,Unknown,No,Not found
192561,Road,2024-07-02T21:12:00Z,Stockholm County,Norrtälje,Roe deer,59.73617,18.6235,Female,No,Died at the scene
192559,Road,2024-07-02T21:20:00Z,Jönköping County,Jönköping,Roe deer,57.79815,13.84126,Female,No,Found dead
192926,Road,2024-07-02T21:43:00Z,Skåne County,Hässleholm,Roe deer,56.28543,13.67557,Female,No,Died at the scene
192928,Road,2024-07-02T21:55:00Z,Värmland County,Karlstad,Roe deer,59.37796,13.38954,Male,No,"Assessed injured, not found"
192586,Road,2024-07-02T21:57:00Z,Jönköping County,Nässjö,Roe deer,57.70217,14.73947,Male,No,Found dead
192589,Road,2024-07-02T22:00:00Z,Skåne County,Östra Göinge,Roe deer,56.26474,14.16549,Unknown,Unknown,Not found
192907,Road,2024-07-02T22:00:00Z,Västra Götaland County,Vänersborg,Roe deer,58.52458,12.16167,Unknown,Unknown,Not found
192979,Road,2024-07-02T22:00:00Z,Kalmar County,Oskarshamn,Roe deer,57.48151,16.55305,Unknown,Unknown,Not found
194269,Road,2024-07-02T22:00:00Z,Västra Götaland County,Lerum,Roe deer,57.85269,12.22165,Male,No,Euthanised
192936,Road,2024-07-02T22:10:00Z,Örebro County,Lindesberg,Roe deer,59.58065,15.46892,Female,No,Assessed uninjured
194003,Road,2024-07-02T22:15:00Z,Kalmar County,Nybro,Roe deer,56.90598,16.03782,Female,No,Found dead
192568,Road,2024-07-02T22:20:00Z,Västra Götaland County,Falköping,Roe deer,58.26316,13.76558,Female,No,Died at the scene
194760,Road,2024-07-02T22:20:00Z,Skåne County,Lund,Roe deer,55.64906,13.45359,Male,No,Euthanised
197262,Road,2024-07-02T22:26:00Z,Dalarna County,Rättvik,Roe deer,60.91329,14.9966,Unknown,Unknown,Not found
194030,Road,2024-07-02T22:29:00Z,Gävleborg County,Söderhamn,Moose,61.40174,16.95496,Unknown,Unknown,Assessed uninjured
192648,Road,2024-07-02T22:30:00Z,Halland County,Kungsbacka,Roe deer,57.37871,12.25178,Unknown,Yes,Euthanised
192638,Road,2024-07-02T22:35:00Z,Örebro County,Örebro,Moose,59.29304,14.9682,Male,No,Assessed uninjured
192630,Road,2024-07-02T22:50:00Z,Stockholm County,Stockholm,Roe deer,59.24039,18.18561,Female,No,Euthanised
192664,Road,2024-07-02T23:00:00Z,Östergötland County,Åtvidaberg,Roe deer,58.30662,15.88528,Unknown,Unknown,Assessed uninjured
193287,Road,2024-07-02T23:01:00Z,Skåne County,Helsingborg,Roe deer,55.99316,12.7908,Female,Yes,Euthanised
192975,Road,2024-07-02T23:04:00Z,Blekinge County,Karlskrona,Roe deer,56.18147,15.83127,Female,No,Died at the scene
192563,Road,2024-07-02T23:09:00Z,Örebro County,Ljusnarsberg,Moose,59.89547,15.01761,Female,No,Died at the scene
192605,Road,2024-07-02T23:10:00Z,Västra Götaland County,Lysekil,Roe deer,58.30355,11.49449,Unknown,No,Assessed uninjured
192632,Road,2024-07-02T23:15:00Z,Halland County,Hylte,Roe deer,57.02059,12.96835,Male,No,Euthanised
192651,Road,2024-07-02T23:15:00Z,Halland County,Kungsbacka,Wild boar,57.38488,12.30466,Female,No,Died at the scene
194567,Road,2024-07-02T23:15:00Z,Kalmar County,Kalmar,Moose,56.76102,16.31197,Male,No,Euthanised
192780,Road,2024-07-02T23:23:00Z,Västra Götaland County,Lysekil,Roe deer,58.45567,11.49447,Female,No,Euthanised
196376,Road,2024-07-02T23:30:00Z,Skåne County,Hörby,Roe deer,55.78275,13.8811,Unknown,Unknown,Not found
192742,Road,2024-07-02T23:35:00Z,Värmland County,Säffle,Moose,59.31768,12.84655,Female,No,Euthanised
194337,Road,2024-07-02T23:35:00Z,Västra Götaland County,Dals Ed,Roe deer,58.84757,11.72386,Male,No,Died at the scene
192624,Road,2024-07-02T23:36:00Z,Västra Götaland County,Ale,Roe deer,57.83295,12.01365,Female,No,Died at the scene
192565,Road,2024-07-02T23:40:00Z,Kalmar County,Nybro,Roe deer,56.71376,16.05817,Male,No,Euthanised
192587,Road,2024-07-02T23:40:00Z,Uppsala County,Enköping,Wild boar,59.65401,17.17948,Male,No,Found dead
192622,Road,2024-07-02T23:43:00Z,Halland County,Laholm,Wild boar,56.41802,12.97777,Female,Yes,Died at the scene
192590,Road,2024-07-02T23:50:00Z,Uppsala County,Enköping,Roe deer,59.64629,17.18527,Unknown,No,Died at the scene
192806,Road,2024-07-02T23:50:00Z,Östergötland County,Finspång,Roe deer,58.71962,15.67516,Female,No,Died at the scene
192842,Road,2024-07-03T00:00:00Z,Södermanland County,Nyköping,Roe deer,58.74875,17.26877,Female,No,Found dead
194630,Road,2024-07-03T00:00:00Z,Västra Götaland County,Orust,Roe deer,58.15209,11.57828,Unknown,Unknown,Not found
194854,Road,2024-07-03T00:02:00Z,Örebro County,Hallsberg,Roe deer,59.13012,15.31553,Female,Yes,Euthanised
192826,Road,2024-07-03T00:15:00Z,Södermanland County,Strängnäs,Wild boar,59.33664,17.22601,Male,No,"Assessed injured, not found"
192657,Road,2024-07-03T00:30:00Z,Jönköping County,Sävsjö,Wild boar,57.43992,14.41695,Unknown,Unknown,Died at the scene
193335,Road,2024-07-03T00:30:00Z,Västra Götaland County,Alingsås,Fallow deer,57.99996,12.44384,Female,No,Died at the scene
192571,Road,2024-07-03T00:40:00Z,Skåne County,Sjöbo,Wild boar,55.60712,13.70506,Female,No,Died at the scene
192569,Road,2024-07-03T00:49:00Z,Värmland County,Munkfors,Roe deer,59.84418,13.4832,Female,No,Died at the scene
192593,Road,2024-07-03T00:55:00Z,Västra Götaland County,Hjo,Wild boar,58.30259,14.2816,Female,Yes,Died at the scene
194298,Road,2024-07-03T00:58:00Z,Västra Götaland County,Vårgårda,Roe deer,58.0931,12.8296,Male,No,Died at the scene
192581,Railway,2024-07-03T01:00:00Z,Västerbotten County,Dorotea,Moose,64.22986,16.31521,Female,No,Died at the scene
194660,Road,2024-07-03T01:08:00Z,Kalmar County,Borgholm,Roe deer,57.14092,16.99658,Male,No,Died at the scene
192653,Road,2024-07-03T01:22:00Z,Kronoberg County,Älmhult,Roe deer,56.56886,13.88813,Unknown,Unknown,"Assessed injured, not found"
192808,Road,2024-07-03T01:30:00Z,Västra Götaland County,Lerum,Roe deer,57.82332,12.28727,Male,No,Found dead
195341,Road,2024-07-03T01:30:00Z,Kalmar County,Mörbylånga,Roe deer,56.58934,16.43594,Unknown,Unknown,Not found
193810,Road,2024-07-03T02:15:00Z,Skåne County,Hässleholm,Wild boar,56.06087,13.734,Female,Yes,Died at the scene
192619,Road,2024-07-03T02:16:00Z,Kronoberg County,Alvesta,Wild boar,56.90329,14.55382,Unknown,Unknown,Assessed uninjured
192660,Road,2024-07-03T02:20:00Z,Östergötland County,Mjölby,Roe deer,58.40994,15.09951,Unknown,Unknown,Assessed uninjured
192614,Road,2024-07-03T02:38:00Z,Västra Götaland County,Trollhättan,Roe deer,58.29736,12.3281,Male,No,Found dead
193861,Road,2024-07-03T02:40:00Z,Västra Götaland County,Tibro,Roe deer,58.41748,14.11428,Female,No,Died at the scene
192578,Road,2024-07-03T02:55:00Z,Örebro County,Hallsberg,Fallow deer,59.04591,15.18193,Unknown,Unknown,Not found
192564,Road,2024-07-03T03:00:00Z,Dalarna County,Säter,Roe deer,60.35182,15.77961,Female,No,Euthanised
192834,Road,2024-07-03T03:30:00Z,Örebro County,Degerfors,Roe deer,59.08395,14.3748,Male,No,Found dead
192641,Road,2024-07-03T03:33:00Z,Dalarna County,Avesta,Roe deer,60.09568,16.31742,Female,No,Died at the scene
192566,Road,2024-07-03T03:45:00Z,Östergötland County,Norrköping,Roe deer,58.72391,16.12667,Female,No,Died at the scene
192629,Road,2024-07-03T04:07:00Z,Kronoberg County,Ljungby,Roe deer,56.85204,14.17575,Unknown,Unknown,Not found
192777,Road,2024-07-03T04:19:00Z,Västra Götaland County,Munkedal,Roe deer,58.42656,11.63218,Female,Yes,Assessed uninjured
192643,Road,2024-07-03T04:20:00Z,Södermanland County,Eskilstuna,Roe deer,59.30084,16.53782,Male,No,Euthanised
192577,Road,2024-07-03T04:26:00Z,Kalmar County,Västervik,Wild boar,58.08782,16.41806,Female,No,Found dead
195433,Road,2024-07-03T04:30:00Z,Västra Götaland County,Tjörn,Roe deer,58.04041,11.65125,Male,No,Euthanised
192645,Road,2024-07-03T04:40:00Z,Östergötland County,Linköping,Roe deer,58.38662,15.74296,Unknown,Unknown,Not found
193368,Road,2024-07-03T04:53:00Z,Halland County,Varberg,Roe deer,57.24855,12.27627,Unknown,Unknown,Not found
193371,Road,2024-07-03T04:53:00Z,Halland County,Kungsbacka,Roe deer,57.3326,12.26074,Male,No,Found dead
192575,Road,2024-07-03T05:00:00Z,Västra Götaland County,Mellerud,Roe deer,58.72776,12.37599,Female,No,Died at the scene
192575,Road,2024-07-03T05:00:00Z,Västra Götaland County,Mellerud,Roe deer,58.72776,12.37599,Unknown,Yes,Not found
193760,Road,2024-07-03T05:00:00Z,Skåne County,Hässleholm,Roe deer,56.31567,13.91484,Male,No,Died at the scene
192662,Road,2024-07-03T05:20:00Z,Skåne County,Sjöbo,Red deer,55.60815,13.70394,Female,Yes,Found dead
192610,Road,2024-07-03T05:22:00Z,Uppsala County,Tierp,Roe deer,60.39741,17.24543,Unknown,Unknown,Not found
192794,Road,2024-07-03T05:29:00Z,Västra Götaland County,Orust,Roe deer,58.13111,11.75373,Unknown,Unknown,Not found
192598,Road,2024-07-03T05:30:00Z,Västra Götaland County,Göteborg,Wild boar,57.79926,12.14793,Female,No,Found dead
192666,Road,2024-07-03T05:30:00Z,Östergötland County,Åtvidaberg,Fallow deer,58.13943,16.21368,Unknown,Unknown,Assessed uninjured
192579,Road,2024-07-03T05:40:00Z,Västra Götaland County,Vänersborg,Roe deer,58.42406,12.6071,Female,No,Assessed uninjured
192736,Road,2024-07-03T05:48:00Z,Västra Götaland County,Töreboda,Roe deer,58.5147,14.16014,Female,No,Died at the scene
192636,Road,2024-07-03T05:53:00Z,Värmland County,Hagfors,Roe deer,60.20595,13.25568,Unknown,Unknown,Assessed uninjured
193301,Road,2024-07-03T05:54:00Z,Skåne County,Tomelilla,Otter,55.73366,14.11235,Male,No,Died at the scene
192594,Road,2024-07-03T05:55:00Z,Värmland County,Årjäng,Roe deer,59.51109,11.82344,Female,No,Not found
192572,Road,2024-07-03T06:00:00Z,Kalmar County,Borgholm,Roe deer,56.81543,16.60113,Male,Yes,Euthanised
192616,Road,2024-07-03T06:20:00Z,Västra Götaland County,Lilla Edet,Roe deer,58.06444,12.13191,Male,No,Died at the scene
193801,Road,2024-07-03T06:21:00Z,Kalmar County,Emmaboda,Wild boar,56.61426,15.55423,Female,No,Died at the scene
192815,Road,2024-07-03T06:30:00Z,Uppsala County,Uppsala,Roe deer,59.85311,18.0587,Unknown,Unknown,Not found
192582,Road,2024-07-03T06:35:00Z,Värmland County,Eda,Roe deer,59.73111,12.18993,Female,No,Died at the scene
192807,Road,2024-07-03T06:45:00Z,Västra Götaland County,Strömstad,Roe deer,58.93076,11.25509,Unknown,Unknown,Died at the scene
192584,Road,2024-07-03T06:56:00Z,Stockholm County,Österåker,Wild boar,59.45075,18.2198,Female,Yes,Died at the scene
192692,Railway,2024-07-03T06:58:00Z,Skåne County,Hässleholm,Roe deer,56.19296,13.7966,Unknown,Unknown,Not found
193066,Road,2024-07-03T07:00:00Z,Uppsala County,Uppsala,Roe deer,59.92644,17.49514,Unknown,Unknown,Assessed uninjured
192691,Road,2024-07-03T07:03:00Z,Uppsala County,Enköping,Roe deer,59.56682,17.01621,Female,Yes,Died at the scene
193226,Road,2024-07-03T07:09:00Z,Skåne County,Höör,Roe deer,55.95664,13.54419,Unknown,Yes,Assessed uninjured
192663,Road,2024-07-03T07:20:00Z,Skåne County,Sjöbo,Fallow deer,55.61842,13.82331,Female,No,Died at the scene
192611,Road,2024-07-03T07:30:00Z,Jämtland County,Krokom,Roe deer,63.35007,14.18649,Male,Yes,Died at the scene
192613,Road,2024-07-03T07:30:00Z,Dalarna County,Falun,Roe deer,60.47062,15.79596,Unknown,Unknown,Found dead
192671,Road,2024-07-03T07:33:00Z,Västra Götaland County,Tanum,Roe deer,58.66467,11.29963,Male,No,Died at the scene
192606,Road,2024-07-03T07:40:00Z,Västmanland County,Sala,Moose,59.89977,16.35199,Male,No,Found dead
192634,Road,2024-07-03T07:45:00Z,Västmanland County,Västerås,Roe deer,59.80946,16.53124,Female,No,Died at the scene
192580,Road,2024-07-03T07:57:00Z,Värmland County,Karlstad,Other animals,59.38659,13.56066,Male,No,Died at the scene
192600,Road,2024-07-03T08:11:00Z,Jönköping County,Gislaved,Roe deer,57.16976,13.3434,Female,Yes,Died at the scene
192687,Road,2024-07-03T08:24:00Z,Västra Götaland County,Göteborg,Roe deer,57.71072,11.92697,Male,No,Died at the scene
192617,Road,2024-07-03T08:30:00Z,Kalmar County,Nybro,Roe deer,56.72936,15.96822,Male,No,Died at the scene
192621,Road,2024-07-03T08:33:00Z,Stockholm County,Sigtuna,Roe deer,59.6973,17.94225,Unknown,No,Assessed uninjured
192628,Road,2024-07-03T09:00:00Z,Gotland County,Gotland,Roe deer,57.43855,18.59044,Male,No,Assessed uninjured
193961,Road,2024-07-03T09:11:00Z,Västra Götaland County,Mark,Roe deer,57.48299,12.66249,Male,No,Died at the scene
192635,Road,2024-07-03T09:17:00Z,Västmanland County,Västerås,Roe deer,59.66673,16.47982,Male,No,Found dead
192672,Road,2024-07-03T09:43:00Z,Västra Götaland County,Tanum,Roe deer,58.72994,11.32715,Female,No,Assessed uninjured
194574,Road,2024-07-03T09:45:00Z,Kalmar County,Kalmar,Roe deer,56.70683,16.08734,Unknown,Unknown,Not found
192620,Road,2024-07-03T10:52:00Z,Västra Götaland County,"Mölndal, Askim",Roe deer,57.55826,12.05265,Unknown,No,Died at the scene
192650,Road,2024-07-03T11:09:00Z,Örebro County,Örebro,Fallow deer,58.93647,15.0339,Female,No,Found dead
192703,Road,2024-07-03T11:35:00Z,Västra Götaland County,Borås,Roe deer,57.83288,12.99292,Unknown,Unknown,Assessed uninjured
192688,Road,2024-07-03T11:50:00Z,Skåne County,Skurup,Roe deer,55.38849,13.49286,Unknown,Unknown,Not found
192705,Road,2024-07-03T12:35:00Z,Dalarna County,Ludvika,Roe deer,60.1325,14.20759,Male,No,Died at the scene
193138,Road,2024-07-03T12:56:00Z,Skåne County,Örkelljunga,Wild boar,56.26127,13.35009,Female,No,Found dead
192683,Road,2024-07-03T13:26:00Z,Västra Götaland County,Göteborg,Roe deer,57.85757,11.98723,Unknown,No,Assessed uninjured
192661,Road,2024-07-03T13:50:00Z,Västernorrland County,Örnsköldsvik,Roe deer,63.35584,19.15008,Male,No,Assessed uninjured
192654,Road,2024-07-03T13:53:00Z,Örebro County,Kumla,Roe deer,59.20243,15.1252,Female,No,Died at the scene
192947,Road,2024-07-03T13:57:00Z,Värmland County,Arvika,Roe deer,59.87199,12.53979,Unknown,Unknown,Not found
193046,Road,2024-07-03T14:00:00Z,Västra Götaland County,Orust,Roe deer,58.16203,11.60041,Female,No,Died at the scene
192668,Road,2024-07-03T14:10:00Z,Gävleborg County,Gävle,Roe deer,60.62725,16.9854,Unknown,Unknown,Not found
192879,Road,2024-07-03T14:35:00Z,Södermanland County,Nyköping,Fallow deer,58.85575,16.91829,Unknown,Unknown,Assessed uninjured
192655,Road,2024-07-03T14:40:00Z,Halland County,Kungsbacka,Roe deer,57.47281,12.00117,Unknown,Unknown,Assessed uninjured
195302,Road,2024-07-03T15:00:00Z,Norrbotten County,Älvsbyn,Roe deer,65.68961,20.69204,Female,No,Died at the scene
192805,Road,2024-07-03T15:01:00Z,Skåne County,Hässleholm,Roe deer,56.08782,13.90186,Female,Yes,Euthanised
192681,Road,2024-07-03T15:10:00Z,Västra Götaland County,Alingsås,Roe deer,57.92617,12.54068,Male,No,Euthanised
192753,Road,2024-07-03T15:16:00Z,Jönköping County,Jönköping,Other animals,57.76174,14.17508,Unknown,Unknown,Found dead
192665,Road,2024-07-03T15:32:00Z,Värmland County,Kristinehamn,Roe deer,59.35643,14.14702,Male,No,Died at the scene
193283,Road,2024-07-03T16:10:00Z,Södermanland County,Eskilstuna,Moose,59.3835,16.61507,Female,No,Euthanised
192844,Railway,2024-07-03T16:30:00Z,Gävleborg County,Bollnäs,Roe deer,61.53547,16.36453,Unknown,Unknown,Died at the scene
193466,Road,2024-07-03T17:00:00Z,Västernorrland County,Sundsvall,Roe deer,62.40672,17.34124,Female,No,Euthanised
194271,Road,2024-07-03T17:20:00Z,Jönköping County,Tranås,Roe deer,58.07496,14.90978,Unknown,Unknown,Not found
192825,Road,2024-07-03T17:21:00Z,Södermanland County,Strängnäs,Roe deer,59.44812,16.75538,Male,No,Died at the scene
194938,Road,2024-07-03T17:40:00Z,Södermanland County,Katrineholm,Fallow deer,58.89577,16.46364,Female,Yes,Died at the scene
192684,Road,2024-07-03T17:55:00Z,Västra Götaland County,Hjo,Roe deer,58.14356,14.21612,Male,No,Died at the scene
195101,Road,2024-07-03T18:28:00Z,Stockholm County,Norrtälje,Roe deer,59.84808,18.6703,Female,No,Euthanised
193595,Road,2024-07-03T18:55:00Z,Örebro County,Örebro,Roe deer,59.27944,15.0949,Male,Yes,Died at the scene
192699,Road,2024-07-03T19:00:00Z,Kalmar County,Nybro,Roe deer,56.71671,16.04481,Unknown,Unknown,Not found
192730,Road,2024-07-03T19:46:00Z,Värmland County,Hagfors,Roe deer,59.60202,13.64332,Male,No,Euthanised
192817,Road,2024-07-03T20:00:00Z,Jämtland County,Ragunda,Bear,63.19116,15.24737,Male,No,Euthanised
192756,Road,2024-07-03T20:20:00Z,Jönköping County,Jönköping,Roe deer,57.7612,14.23533,Unknown,Yes,Died at the scene
