discontinued,gauge_divisor,grams,id,machine_washable,max_gauge,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,thread_size,wpi,yardage,yarn_company_name,yarn_weight_crochet_gauge,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean
FALSE,4,50,66125,TRUE,24,22,220 Superwash® Sport,cascade-yarns-220-superwash-sport,4.3,3329,14312,plied,NA,NA,136,Cascade Yarns ®,NA,10,24-26,Sport,5,12,plied
FALSE,4,200,14267,TRUE,NA,14,Marble Chunky,james-c-brett-marble-chunky,4.22,3363,14183,Plied,NA,NA,341,James C. Brett,NA,4,14-15,Bulky,12,7,plied
FALSE,4,50,83741,TRUE,26,26,Coast Uld Bomuld,holst-garn-coast-uld-bomuld,4.57,2515,11498,plied,NA,NA,383,Holst Garn,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,100,134119,NA,NA,28,Skinny Singles,hedgehog-fibres-skinny-singles,4.76,2717,12936,singles,NA,NA,400,Hedgehog Fibres,NA,5,28,Fingering,4,14,singles
TRUE,4,50,55527,TRUE,NA,16,Amazing,lion-brand-amazing,3.97,3412,13548,Plied,NA,NA,147,Lion Brand,NA,1,18,Aran,10,8,plied
FALSE,4,50,881,TRUE,NA,27,Sisu,sandnes-garn-sisu,4.05,1666,6740,plied,NA,NA,191,Sandnes Garn,NA,5,28,Fingering,4,14,plied
FALSE,4,50,11582,TRUE,NA,22,Baby Cashmere Merino Silk DK,sublime-yarns-baby-cashmere-merino-silk-dk,4.55,4240,19297,plied,NA,NA,127,Sublime Yarns,NA,11,22,DK,8,11,plied
FALSE,4,50,3271,NA,32,28,Gloss Fingering,knit-picks-gloss-fingering-2,4.37,3537,15441,plied,NA,NA,220,Knit Picks,NA,5,28,Fingering,4,14,plied
FALSE,4,115,65530,NA,30,28,Primo Fingering,the-plucky-knitter-primo-fingering,4.87,2065,10049,plied with a tight twist,NA,22,440,The Plucky Knitter,NA,5,28,Fingering,4,14,plied with a tight twist
FALSE,4,50,146102,NA,32,24,DROPS Flora,garnstudio-drops-flora,4.55,2070,9410,plied,NA,NA,230,Garnstudio,NA,5,28,Fingering,4,14,plied
FALSE,4,50,110855,TRUE,NA,21,DROPS Cotton Merino,garnstudio-drops-cotton-merino,4.47,2439,10901,S-on-s plied,NA,NA,120,Garnstudio,NA,11,22,DK,8,11,s-on-s plied
FALSE,4,50,121308,NA,NA,17,DROPS Air,garnstudio-drops-air,4.45,2453,10917,blown,NA,NA,164,Garnstudio,NA,1,18,Aran,10,8,blown
FALSE,4,100,65374,NA,20,18,Maxima,manos-del-uruguay-maxima,4.72,3615,17065,singles,NA,NA,218,Manos del Uruguay,NA,12,20,Worsted,10,9,singles
FALSE,4,100,63357,TRUE,NA,14,Vintage® Chunky,berroco-vintage-chunky,4.41,3124,13779,plied,NA,NA,136,Berroco,NA,4,14-15,Bulky,12,7,plied
FALSE,4,225,151720,TRUE,NA,26,Whirl,scheepjes-whirl,4.59,2819,12932,plied,NA,NA,1094,Scheepjes,NA,5,28,Fingering,4,14,plied
FALSE,4,100,2848,NA,NA,20,Cotton Fleece,brown-sheep-cotton-fleece,4.21,3253,13698,plied,NA,NA,215,Brown Sheep,NA,12,20,Worsted,10,9,plied
FALSE,4,50,2706,TRUE,18,17,DROPS Paris,garnstudio-drops-paris,4.07,2097,8532,"smooth, plied",NA,10,82,Garnstudio,NA,1,18,Aran,10,8,"smooth, plied"
FALSE,4,100,85580,TRUE,NA,24,Brava Sport,knit-picks-brava-sport,4.17,1923,8027,NA,NA,12,340,Knit Picks,NA,10,24-26,Sport,5,12,NA
FALSE,1,100,116941,TRUE,8,7,Hawthorne Fingering,knit-picks-hawthorne-fingering,4.47,2161,9662,plied,NA,NA,357,Knit Picks,NA,5,28,Fingering,4,14,plied
FALSE,4,50,157158,NA,NA,24,DROPS Nord,garnstudio-drops-nord,4.61,1848,8525,plied,NA,NA,186,Garnstudio,NA,5,28,Fingering,4,14,plied
FALSE,4,100,72793,TRUE,32,28,Heritage Silk,cascade-yarns-heritage-silk,4.49,3062,13748,plied,NA,NA,437,Cascade Yarns ®,NA,5,28,Fingering,4,14,plied
FALSE,4,100,2426,NA,NA,20,Galway Worsted,plymouth-yarn-galway-worsted,4.33,2688,11643,plied,NA,NA,210,Plymouth Yarn,NA,12,20,Worsted,10,9,plied
FALSE,1,NA,102622,TRUE,8,5,Dyed in the Wool,spincycle-yarns-dyed-in-the-wool,4.74,2696,12769,plied,NA,NA,200,Spincycle Yarns,NA,10,24-26,Sport,5,12,plied
FALSE,4,100,4022,NA,NA,20,"Classic Wool Solids, Heathers & Marls",ella-rae-classic-wool-solids-heathers--marls,4.2,2498,10494,plied,NA,NA,219,Ella Rae,NA,12,20,Worsted,10,9,plied
FALSE,1,100,71337,TRUE,5,4.5,Chroma Worsted,knit-picks-chroma-worsted,4.17,2603,10862,singles,NA,NA,198,Knit Picks,NA,12,20,Worsted,10,9,singles
FALSE,4,100,2394,TRUE,NA,20,Encore Colorspun Worsted,plymouth-yarn-encore-colorspun-worsted,4.23,2823,11946,plied,NA,NA,200,Plymouth Yarn,NA,12,20,Worsted,10,9,plied
TRUE,4,50,2680,NA,NA,10,DROPS Eskimo,garnstudio-drops-eskimo,4.1,2755,11290,singles,NA,NA,55,Garnstudio,NA,6,7-12,Super Bulky,NA,5-6,singles
FALSE,4,100,7862,NA,NA,13,Álafosslopi,istex-alafosslopi,4.44,2642,11719,two plies loosely plied together,NA,NA,109,Ístex,NA,4,14-15,Bulky,12,7,two plies loosely plied together
TRUE,1,50,39985,TRUE,8,6,Mini Mochi,crystal-palace-yarns-mini-mochi,3.93,3894,15293,singles,NA,NA,195,Crystal Palace Yarns,NA,5,28,Fingering,4,14,singles
FALSE,1,120,14645,TRUE,8,7,Artisan Sock,hazel-knits-artisan-sock,4.8,2141,10267,soft with tight twist,NA,NA,400,Hazel Knits,NA,5,28,Fingering,4,14,soft with tight twist
FALSE,4,100,111722,TRUE,NA,20,Pure Wool Superwash Worsted,rowan-pure-wool-superwash-worsted,4.36,2578,11236,plied,NA,NA,219,Rowan,NA,12,20,Worsted,10,9,plied
FALSE,4,50,2708,NA,NA,24,DROPS Safran,garnstudio-drops-safran,4.34,2016,8743,"plied, s-twist, s-on-s construction",NA,NA,175,Garnstudio,NA,10,24-26,Sport,5,12,"plied, s-twist, s-on-s construction"
FALSE,4,25,11111,NA,NA,20,Silk Cloud,shibui-knits-silk-cloud,4.75,2892,13745,"plied, fluffy",NA,NA,330,Shibui Knits,NA,7,32-34,Lace,2,NA,"plied, fluffy"
FALSE,4,100,3993,TRUE,32,28,Opal Uni Solid 4 ply,zwerger-garn-opal-uni-solid-4-ply,4.41,1613,7106,plied,NA,NA,465,Zwerger Garn,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,100,36675,TRUE,30,26,Lace Merino,ella-rae-lace-merino,4.64,3224,14952,plied,NA,21,460,Ella Rae,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,115,8656,TRUE,NA,23,Sweet Delight,baby-bee-sweet-delight,4.13,1862,7688,Plied,NA,NA,377,Baby Bee,NA,11,22,DK,8,11,plied
FALSE,4,25,108955,NA,NA,17,DROPS Brushed Alpaca Silk,garnstudio-drops-brushed-alpaca-silk,4.36,2018,8796,"plied, brushed",NA,NA,153,Garnstudio,NA,1,18,Aran,10,8,"plied, brushed"
FALSE,4,100,67291,TRUE,NA,18,"Everyday Worsted Solids, Marls & Heathers",premier-yarns-everyday-worsted-solids-marls--heathers,4.35,1984,8636,plied,NA,NA,180,Premier Yarns,NA,1,18,Aran,10,8,plied
TRUE,4,50,4793,TRUE,NA,30,Sock,shibui-knits-sock,4.54,3239,14711,plied,NA,NA,191,Shibui Knits,NA,5,28,Fingering,4,14,plied
FALSE,1,100,2847,NA,NA,5,Nature Spun,brown-sheep-nature-spun,4.33,2118,9175,plied,NA,NA,245,Brown Sheep,NA,12,20,Worsted,10,9,plied
FALSE,4,100,31371,TRUE,32,28,Heritage Paints,cascade-yarns-heritage-paints,4.57,2984,13640,Plied,NA,NA,437,Cascade Yarns ®,NA,5,28,Fingering,4,14,plied
FALSE,1,50,2967,TRUE,NA,5,Cotton Classic,tahki-yarns-cotton-classic,4.35,2704,11772,cable plied,NA,NA,108,Tahki Yarns,NA,12,20,Worsted,10,9,cable plied
FALSE,4,50,2437,TRUE,20,18,Shine Worsted,knit-picks-shine-worsted,4.19,2680,11225,plied,NA,NA,75,Knit Picks,NA,12,20,Worsted,10,9,plied
FALSE,4,100,53523,TRUE,NA,28,Handgefärbte Sockenwolle 4fach,tausendschon-handgefarbte-sockenwolle-4fach,4.69,797,3738,plied,NA,NA,459,Tausendschön,NA,5,28,Fingering,4,14,plied
TRUE,4,NA,71262,TRUE,22,20,Tosh Merino DK,madelinetosh-tosh-merino-dk,4.75,3192,15168,single-ply,NA,NA,225,madelinetosh,NA,11,22,DK,8,11,single-ply
TRUE,4,100,31850,TRUE,NA,16,Vanna's Choice Baby,lion-brand-vannas-choice-baby,3.96,1756,6951,Plied,NA,NA,170,Lion Brand,NA,1,18,Aran,10,8,plied
TRUE,4,50,28021,TRUE,32,30,"4-fädig Solids, Heathers & Moulines",regia-4-fadig-solids-heathers--moulines,4.39,1517,6666,plied,NA,NA,230,Regia,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,42,875,TRUE,NA,20,Handicrafter Cotton Ombres & Prints,bernat-handicrafter-cotton-ombres--prints,4.2,1478,6209,plied,NA,NA,68,Bernat,NA,12,20,Worsted,10,9,plied
FALSE,4,170,6650,TRUE,NA,18,Simply Soft Brites,caron-simply-soft-brites,4.04,2056,8305,plied,NA,NA,315,Caron,NA,1,18,Aran,10,8,plied
FALSE,4,100,95303,NA,19,17,Gilliatt,de-rerum-natura-gilliatt,4.78,2341,11195,plied,NA,NA,273,De Rerum Natura,NA,12,20,Worsted,10,9,plied
FALSE,1,50,64832,NA,6.5,6,Chickadee,quince--co-chickadee,4.79,2835,13568,plied,NA,NA,181,Quince & Co.,NA,10,24-26,Sport,5,12,plied
FALSE,4,50,23849,TRUE,24,22,Comfort DK Solids,berroco-comfort-dk-solids-2,4.14,2524,10437,Plied,NA,NA,178,Berroco,NA,11,22,DK,8,11,plied
FALSE,4,50,5723,TRUE,NA,22,Snuggly Baby Bamboo Double Knitting,sirdar-snuggly-baby-bamboo-double-knitting,4.27,3052,13028,plied,NA,NA,105,Sirdar,NA,11,22,DK,8,11,plied
FALSE,4,50,718,NA,NA,24,Grace,patons-north-america-grace,4.26,2369,10093,plied,NA,NA,136,Patons North America,NA,10,24-26,Sport,5,12,plied
FALSE,4,100,6194,NA,15,12,Wool of the Andes Bulky,knit-picks-wool-of-the-andes-bulky,4.25,2426,10320,plied,NA,NA,137,Knit Picks,NA,4,14-15,Bulky,12,7,plied
TRUE,4,100,33877,TRUE,NA,30,Ultra Alpaca Fine,berroco-ultra-alpaca-fine,4.26,2583,11006,plied,NA,NA,433,Berroco,NA,5,28,Fingering,4,14,plied
TRUE,4,85,2130,TRUE,NA,14.5,Jiffy Solid,lion-brand-jiffy-solid,3.47,2405,8355,plied,NA,NA,135,Lion Brand,NA,4,14-15,Bulky,12,7,plied
TRUE,NA,50,74690,NA,NA,23,DROPS Lace,garnstudio-drops-lace,4.5,2092,9419,plied,NA,NA,437,Garnstudio,NA,7,32-34,Lace,2,NA,plied
TRUE,4,50,3596,TRUE,NA,28,Fingering,claudia-hand-painted-yarns-fingering,4.58,2954,13544,plied,NA,NA,175,Claudia Hand Painted Yarns,NA,5,28,Fingering,4,14,plied
TRUE,4,140,2162,TRUE,NA,14,Wool-Ease Chunky,lion-brand-wool-ease-chunky,3.92,2474,9693,plied,NA,NA,153,Lion Brand,NA,4,14-15,Bulky,12,7,plied
TRUE,4,50,33031,TRUE,NA,28,Kroy Socks Stripes,patons-north-america-kroy-socks-stripes,4.19,2208,9262,plied,NA,NA,166,Patons North America,NA,5,28,Fingering,4,14,plied
FALSE,4,100,27426,TRUE,NA,22,Bonus DK,hayfield-bonus-dk,4.07,1290,5247,plied,NA,NA,306,Hayfield,NA,11,22,DK,8,11,plied
FALSE,4,50,71341,NA,NA,24,Wool of the Andes Sport,knit-picks-wool-of-the-andes-sport,4.35,1814,7894,Plied,NA,NA,137,Knit Picks,NA,10,24-26,Sport,5,12,plied
FALSE,1,50,143118,NA,6,5,Woolstok Worsted,blue-sky-fibers-woolstok-worsted,4.76,2509,11950,plied,NA,NA,123,Blue Sky Fibers,NA,12,20,Worsted,10,9,plied
FALSE,4,100,3867,TRUE,32,30,4-fädig 4-ply,schachenmayr-regia-4-fadig-4-ply,4.36,2188,9545,plied,NA,NA,459,Schachenmayr Regia,NA,13,32,Light Fingering,3,NA,plied
FALSE,NA,50,1732,NA,NA,NA,Shadow,knit-picks-shadow,4.34,2534,10991,plied,NA,NA,440,Knit Picks,NA,7,32-34,Lace,2,NA,plied
FALSE,4,50,66124,NA,24,22,Cascade 220® Sport,cascade-yarns-cascade-220-sport,4.4,2361,10383,plied,NA,NA,164,Cascade Yarns ®,NA,10,24-26,Sport,5,12,plied
FALSE,4,113,65883,NA,NA,30,Smooshy with Cashmere,dream-in-color-smooshy-with-cashmere,4.81,2800,13466,plied,NA,NA,400,Dream in Color,NA,5,28,Fingering,4,14,plied
TRUE,4,85,27511,TRUE,NA,16,Country,naturallycaroncom-country,3.79,2307,8747,"multi plied, cabled",NA,NA,185,NaturallyCaron.com,NA,1,18,Aran,10,8,"multi plied, cabled"
FALSE,4,140,2137,TRUE,22,22,Baby Soft,lion-brand-baby-soft,3.91,2044,7997,"smooth, 3 ply",NA,NA,459,Lion Brand,NA,11,22,DK,8,11,"smooth, 3 ply"
FALSE,4,115,74812,TRUE,NA,30,La Jolla,baah-yarn-la-jolla,4.76,2204,10485,plied,NA,NA,400,Baah Yarn,NA,5,28,Fingering,4,14,plied
FALSE,4,50,46113,NA,NA,22,City Tweed DK,knit-picks-city-tweed-dk,4.55,2590,11782,plied with viscose neps,NA,NA,123,Knit Picks,NA,11,22,DK,8,11,plied with viscose neps
TRUE,4,113,683,TRUE,NA,18,Shepherd Worsted Multi,lornas-laces-shepherd-worsted-multi,4.64,2723,12644,plied,NA,NA,225,Lorna's Laces,NA,1,18,Aran,10,8,plied
FALSE,4,170,134483,TRUE,NA,18,Value Solids,big-twist-value-solids,4.16,1092,4545,plied,NA,NA,380,Big Twist,NA,1,18,Aran,10,8,plied
FALSE,1,50,64830,NA,5,4.5,Lark,quince--co-lark,4.72,2432,11481,smooth,NA,NA,134,Quince & Co.,NA,12,20,Worsted,10,9,smooth
TRUE,4,50,2815,TRUE,32,30,Jawoll Superwash Acrylic Blend,lang-yarns-jawoll-superwash-acrylic-blend,4.32,1833,7914,plied,NA,NA,230,Lang Yarns,NA,13,32,Light Fingering,3,NA,plied
TRUE,4,100,859,TRUE,NA,15,Softee Chunky Solids & Marls (Bulky),bernat-softee-chunky-solids--marls-bulky,3.83,2016,7719,NA,NA,NA,164,Bernat,NA,4,14-15,Bulky,12,7,NA
FALSE,4,100,49,NA,9,7.5,Big Wool,rowan-big-wool,4.32,2817,12164,plied,NA,NA,87,Rowan,NA,6,7-12,Super Bulky,NA,5-6,plied
FALSE,4,127,71452,NA,NA,9,Cozy Wool,loops--threads-cozy-wool,4.14,1887,7814,NA,NA,NA,90,Loops & Threads,NA,6,7-12,Super Bulky,NA,5-6,NA
FALSE,1,NA,61096,TRUE,6,5,Tosh Sport,madelinetosh-tosh-sport,4.76,2378,11316,smooth,NA,NA,270,madelinetosh,NA,10,24-26,Sport,5,12,smooth
FALSE,4,100,11287,TRUE,NA,30,Design Line by Kaffe Fassett 4-fädig / 4-ply,schachenmayr-regia-design-line-by-kaffe-fassett-4-fadig---4-ply,4.34,2543,11030,plied,NA,NA,459,Schachenmayr Regia,NA,5,28,Fingering,4,14,plied
TRUE,4,85,1883,NA,18,16,Lion Wool Solids,lion-brand-lion-wool-solids,3.95,1901,7510,plied,NA,NA,158,Lion Brand,NA,1,18,Aran,10,8,plied
FALSE,4,100,55476,TRUE,NA,20,Worsted Merino Superwash Solids,plymouth-yarn-worsted-merino-superwash-solids,4.49,2175,9765,plied,NA,NA,218,Plymouth Yarn,NA,12,20,Worsted,10,9,plied
TRUE,4,50,32149,TRUE,NA,32,Heart & Sole With Aloe,red-heart-heart--sole-with-aloe,3.95,2199,8694,Plied,NA,NA,213,Red Heart,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,50,888,TRUE,NA,22,Smart,sandnes-garn-smart,4.07,1281,5217,plied,NA,NA,109,Sandnes Garn,NA,11,22,DK,8,11,plied
FALSE,4,50,2710,TRUE,21,20,DROPS Muskat,garnstudio-drops-muskat,4.06,1831,7427,plied,NA,NA,109,Garnstudio,NA,11,22,DK,8,11,plied
FALSE,4,100,22625,NA,NA,12,Baby Alpaca Grande,plymouth-yarn-baby-alpaca-grande,4.6,2986,13724,Plied,NA,NA,110,Plymouth Yarn,NA,4,14-15,Bulky,12,7,plied
FALSE,4,100,4235,NA,NA,19,Plötulopi – Unspun Icelandic,istex-plotulopi-unspun-icelandic,4.59,1455,6673,pencil roving,NA,NA,328,Ístex,NA,12,20,Worsted,10,9,pencil roving
FALSE,4,50,131014,TRUE,NA,26,Catona,scheepjes-catona,4.77,1339,6381,plied,NA,NA,138,Scheepjes,NA,5,28,Fingering,4,14,plied
TRUE,4,85,27999,TRUE,NA,22,Spa,naturallycaroncom-spa,3.78,2357,8911,"multi plied, cabled",NA,NA,251,NaturallyCaron.com,NA,11,22,DK,8,11,"multi plied, cabled"
TRUE,4,100,15655,NA,NA,14,Cocoon,rowan-cocoon,4.37,2913,12730,singles,NA,NA,126,Rowan,NA,4,14-15,Bulky,12,7,singles
TRUE,4,NA,83430,TRUE,22,20,DK Twist,madelinetosh-dk-twist,4.82,1530,7379,"plied, tight twist",NA,NA,250,madelinetosh,NA,11,22,DK,8,11,"plied, tight twist"
TRUE,4,50,3363,TRUE,NA,18,1824 Wool,mission-falls-1824-wool,4.37,2478,10832,plied,NA,NA,85,Mission Falls,NA,1,18,Aran,10,8,plied
TRUE,4,80,3412,FALSE,NA,17,SWS (Soy Wool Stripes),patons-sws-soy-wool-stripes,3.78,2514,9505,NA,NA,NA,110,Patons North America,NA,1,18,Aran,10,8,NA
FALSE,4,100,89624,TRUE,NA,11,Softee Chunky Solids (Super Bulky),bernat-softee-chunky-solids-super-bulky,4.07,1737,7062,plied,NA,NA,108,Bernat,NA,6,7-12,Super Bulky,NA,5-6,plied
FALSE,4,50,12957,NA,28,28,Premium Merino (KPM),koigu-premium-merino-kpm,4.62,2332,10766,Plied,NA,NA,175,Koigu,NA,5,28,Fingering,4,14,plied
TRUE,4,197,852,TRUE,NA,18,Super Value Solids (Vintage),bernat-super-value-solids-vintage,3.83,1326,5080,Plied,NA,NA,382,Bernat,NA,1,18,Aran,10,8,plied
FALSE,4,100,95154,NA,32,28,Fino,manos-del-uruguay-fino,4.69,2502,11739,single ply,NA,NA,490,Manos del Uruguay,NA,13,32,Light Fingering,3,NA,single ply
FALSE,4,50,179,NA,NA,18,Kid Classic,rowan-kid-classic,4.45,2514,11188,Plied,NA,NA,153,Rowan,NA,1,18,Aran,10,8,plied
FALSE,4,50,106568,TRUE,NA,26,Catania Solids,schachenmayr-catania-solids,4.69,1086,5097,plied,NA,NA,137,Schachenmayr,NA,10,24-26,Sport,5,12,plied
TRUE,4,100,16888,NA,NA,24,Ranco Sock,araucania-ranco-sock,4.24,2567,10877,plied,NA,NA,376,Araucania,NA,5,28,Fingering,4,14,plied
FALSE,4,113,3395,NA,NA,16,Worsted Weight,peace-fleece-worsted-weight,4.42,1816,8026,plied,NA,NA,200,Peace Fleece,NA,1,18,Aran,10,8,plied
FALSE,4,50,82243,NA,32,28,Cascade 220® Fingering,cascade-yarns-cascade-220-fingering,4.3,1754,7541,plied,NA,NA,273,Cascade Yarns ®,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,350,30468,TRUE,NA,22,Baby Sport Solids & Marls,bernat-baby-sport-solids--marls,4.06,1437,5835,"smooth, 3 ply, S-twist",NA,NA,1255,Bernat,NA,11,22,DK,8,11,"smooth, 3 ply, s-twist"
TRUE,4,50,65308,TRUE,NA,20,Liberty Wool,classic-elite-yarns-liberty-wool,4.37,2311,10103,plied,NA,NA,122,Classic Elite Yarns,NA,12,20,Worsted,10,9,plied
FALSE,4,85,37747,TRUE,NA,18,I Love This Cotton! Print,hobby-lobby-i-love-this-cotton-print,4.57,1581,7219,Plied,NA,NA,153,Hobby Lobby,NA,1,18,Aran,10,8,plied
FALSE,4,100,6580,NA,NA,28,Sea Silk,hand-maiden-fine-yarn-sea-silk,4.69,2879,13502,plied,NA,NA,437,Handmaiden Fine Yarn,NA,5,28,Fingering,4,14,plied
FALSE,4,100,3581,TRUE,NA,32,TOFUtsies,south-west-trading-company-tofutsies,3.8,2447,9301,Plied,NA,NA,465,South West Trading Company,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,150,133088,TRUE,NA,14,Scarfie,lion-brand-scarfie,4.15,1703,7066,NA,NA,NA,312,Lion Brand,NA,4,14-15,Bulky,12,7,NA
FALSE,4,100,141611,NA,NA,28,Signature 4 ply Self Striping or Patterning,west-yorkshire-spinners-signature-4-ply-self-striping-or-patterning,4.69,1474,6918,plied,NA,NA,437,West Yorkshire Spinners,NA,5,28,Fingering,4,14,plied
TRUE,4,50,22895,TRUE,NA,28,Happy Feet,plymouth-yarn-happy-feet,4.33,2451,10620,plied,NA,NA,192,Plymouth Yarn,NA,5,28,Fingering,4,14,plied
FALSE,4,50,168,TRUE,20,19,Handknit Cotton,rowan-handknit-cotton,4.33,2119,9185,plied,NA,NA,93,Rowan,NA,12,20,Worsted,10,9,plied
FALSE,1,50,52080,TRUE,8,7,Stroll Tweed,knit-picks-stroll-tweed,4.41,1547,6817,"plied, tweed",NA,NA,231,Knit Picks,NA,5,28,Fingering,4,14,"plied, tweed"
FALSE,4,50,2683,NA,NA,17,DROPS Alaska,garnstudio-drops-alaska,4.23,1798,7610,plied,NA,NA,77,Garnstudio,NA,1,18,Aran,10,8,plied
FALSE,4,50,2866,NA,NA,24,Nature Spun Sport,brown-sheep-nature-spun-sport,4.33,1765,7642,plied,NA,NA,184,Brown Sheep,NA,10,24-26,Sport,5,12,plied
FALSE,1,50,60479,TRUE,8,7,Comfy Fingering,knit-picks-comfy-fingering,4.42,1687,7453,Plied,NA,NA,218,Knit Picks,NA,5,28,Fingering,4,14,plied
FALSE,4,141,28024,TRUE,NA,18,Simply Soft Paints,caron-simply-soft-paints,4.13,1778,7343,smooth plied,NA,NA,235,Caron,NA,1,18,Aran,10,8,smooth plied
TRUE,4,100,9113,TRUE,NA,28,Shepherd Sock Solid,lornas-laces-shepherd-sock-solid,4.57,2187,9996,plied,NA,NA,430,Lorna's Laces,NA,5,28,Fingering,4,14,plied
FALSE,4,141,47697,TRUE,NA,22,Snuggly Wuggly,loops--threads-snuggly-wuggly,3.98,1479,5893,plied,NA,NA,446,Loops & Threads,NA,11,22,DK,8,11,plied
FALSE,4,100,71316,TRUE,20,18,Pacific® Solids,cascade-yarns-pacific-solids,4.11,1796,7387,plied,NA,NA,213,Cascade Yarns ®,NA,1,18,Aran,10,8,plied
FALSE,4,100,2243,TRUE,32,30,Step,austermann-step,4.34,2151,9325,plied,NA,NA,459,Austermann,NA,13,32,Light Fingering,3,NA,plied
TRUE,4,50,4973,TRUE,NA,26,Catania Solids,schachenmayr-nomotta-catania-solids,4.49,1125,5049,"4 single plies, S-twist, mercerized",NA,NA,137,Schachenmayr nomotta,NA,10,24-26,Sport,5,12,"4 single plies, s-twist, mercerized"
TRUE,1,100,39777,NA,5,4,Twist,malabrigo-yarn-twist,4.71,2444,11503,8-ply slightly thick/thin,NA,NA,150,Malabrigo Yarn,NA,1,18,Aran,10,8,8-ply slightly thick/thin
FALSE,1,100,85581,TRUE,3.75,3,Brava Bulky,knit-picks-brava-bulky,4.16,1516,6308,plied,NA,NA,136,Knit Picks,NA,4,14-15,Bulky,12,7,plied
FALSE,4,300,112184,TRUE,NA,8,Blanket,bernat-blanket,4.29,1330,5711,chenille,NA,NA,220,Bernat,NA,6,7-12,Super Bulky,NA,5-6,chenille
FALSE,4,50,1722,TRUE,NA,23,Zara,filatura-di-crosa-zara,4.48,2203,9861,plied,NA,NA,137,Filatura Di Crosa,NA,11,22,DK,8,11,plied
TRUE,4,100,27384,TRUE,NA,30,Sock-Ease Prints,lion-brand-sock-ease-prints,3.79,1775,6730,Plied,NA,NA,438,Lion Brand,NA,5,28,Fingering,4,14,plied
FALSE,4,454,1108,NA,32,24,Zephyr Wool-Silk 2/18,jaggerspun-zephyr-wool-silk-2-18,4.66,2423,11285,plied,NA,NA,5040,JaggerSpun,NA,7,32-34,Lace,2,NA,plied
FALSE,4,100,7205,TRUE,32,28,Stroll Fingering Bare,knit-picks-stroll-fingering-bare,4.43,1517,6723,plied,NA,NA,462,Knit Picks,NA,13,32,Light Fingering,3,NA,plied
TRUE,4,142,2149,TRUE,NA,16,Lion Cotton Solid,lion-brand-lion-cotton-solid,4.11,1550,6378,"4 single plies, S-plied, non-mercerized",NA,4,236,Lion Brand,NA,1,18,Aran,10,8,"4 single plies, s-plied, non-mercerized"
FALSE,4,50,7730,NA,NA,23,Ultra Alpaca Light,berroco-ultra-alpaca-light,4.55,2305,10492,plied,NA,NA,144,Berroco,NA,11,22,DK,8,11,plied
FALSE,1,50,108814,TRUE,5,4.5,Wool of the Andes Superwash,knit-picks-wool-of-the-andes-superwash,4.13,1347,5557,plied,NA,NA,110,Knit Picks,NA,12,20,Worsted,10,9,plied
FALSE,4,100,396,NA,14,12,Chunky,misti-alpaca-chunky,4.61,2556,11794,plied,NA,NA,108,Misti Alpaca,NA,6,7-12,Super Bulky,NA,5-6,plied
FALSE,4,100,91643,TRUE,32,28,Opal Abo,zwerger-garn-opal-abo,4.84,360,1741,plied,NA,NA,465,Zwerger Garn,NA,13,32,Light Fingering,3,NA,plied
TRUE,4,100,722,TRUE,NA,20,Decor,patons-north-america-decor,3.81,1544,5886,"3 plies, uniform worsted-spun, S-twist",NA,NA,208,Patons North America,NA,12,20,Worsted,10,9,"3 plies, uniform worsted-spun, s-twist"
FALSE,4,50,3281,NA,24,20,Alpaca Silk,blue-sky-fibers-alpaca-silk,4.61,2672,12326,Plied,NA,NA,146,Blue Sky Fibers,NA,10,24-26,Sport,5,12,plied
FALSE,1,50,7023,TRUE,NA,7,Wildfoote Luxury Sock,brown-sheep-wildfoote-luxury-sock,3.88,1972,7649,plied,NA,NA,215,Brown Sheep,NA,5,28,Fingering,4,14,plied
FALSE,4,50,92857,TRUE,NA,17,DROPS Big Merino,garnstudio-drops-big-merino,4.33,1466,6344,"smooth, springy, s-on-s plied",NA,NA,82,Garnstudio,NA,1,18,Aran,10,8,"smooth, springy, s-on-s plied"
FALSE,4,197,98933,TRUE,NA,18,Super Value Solids (New),bernat-super-value-solids-new,4.13,899,3709,plied,NA,NA,440,Bernat,NA,1,18,Aran,10,8,plied
TRUE,4,100,12350,TRUE,32,30,Sockenwolle Handgefärbt,drachenwolle-sockenwolle-handgefarbt,4.55,855,3888,plied,NA,NA,459,Drachenwolle,NA,5,28,Fingering,4,14,plied
FALSE,NA,50,1757,NA,NA,NA,Alpaca Cloud Lace,knit-picks-alpaca-cloud-lace,4.37,2054,8979,plied,NA,NA,440,Knit Picks,NA,7,32-34,Lace,2,NA,plied
