expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
ANNS85101,ANNS,Annapurna South,1985,Spring,1985-04-14,1985-04-21,1985-04-22,Lack (or loss) of supplies or equipment,5650,7,0,2,0,FALSE,NA
CHOL85101,CHOL,Cholatse,1985,Spring,1985-04-17,1985-04-19,1985-05-10,Success (main peak),6440,7,0,0,0,FALSE,NA
AMAD85102,AMAD,Ama Dablam,1985,Spring,1985-04-28,1985-05-02,1985-05-10,Success (main peak),6814,7,1,0,0,FALSE,NA
TAWO85101,TAWO,Tawoche,1985,Spring,1985-04-17,1985-04-24,1985-05-10,Success (main peak),6495,7,0,0,0,FALSE,NA
YALU85101,YALU,Yalung Kang,1985,Spring,1985-03-25,1985-04-22,1985-04-25,Success (main peak),8505,15,1,7,0,TRUE,NA
OHMI85101,OHMI,Ohmi Kangri,1985,Spring,1985-03-23,1985-04-14,1985-04-20,Success (main peak),6839,10,0,3,0,FALSE,NA
GAUR85101,GAUR,Gaurishankar,1985,Spring,1985-04-09,1985-05-02,1985-05-14,Accident (death or serious injury),6500,2,1,0,0,FALSE,NA
GURJ85101,GURJ,Gurja Himal,1985,Spring,1985-04-04,1985-04-29,NA,Success (main peak),7193,9,1,3,0,TRUE,NA
CHOY85102,CHOY,Cho Oyu,1985,Spring,1985-04-15,1985-05-01,NA,Success (main peak),8188,11,0,0,0,TRUE,None
PUMO85101,PUMO,Pumori,1985,Spring,1985-04-07,1985-04-21,1985-04-26,Success (main peak),7138,8,0,3,0,FALSE,NA
CHOB85101,CHOB,Chobuje,1985,Spring,1985-04-04,1985-05-10,1985-05-14,Success (main peak),6686,5,0,0,0,FALSE,NA
MANA85101,MANA,Manaslu,1985,Spring,1985-04-07,1985-05-01,1985-05-08,Success (main peak),8163,7,1,3,0,FALSE,NA
GAN185301,GAN1,Ganesh I,1985,Autumn,1985-10-29,1985-11-11,NA,"Route technically too difficult, lack of experience, strength, or motivation",6200,3,0,3,0,FALSE,NA
HIMN85302,HIMN,Himalchuli North,1985,Autumn,1985-10-02,1985-10-27,1985-10-30,Success (main peak),7331,8,0,6,0,FALSE,NA
AMAD85302,AMAD,Ama Dablam,1985,Autumn,1985-10-21,1985-11-07,NA,Success (main peak),6814,5,0,2,0,FALSE,Summit Nepal Trekking
KUSU85301,KUSU,Kusum Kanguru,1985,Autumn,NA,1985-11-08,NA,Success (main peak),6370,4,0,0,0,FALSE,None
MANA85301,MANA,Manaslu,1985,Autumn,1985-09-12,1985-10-03,1985-10-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6300,6,0,0,0,FALSE,NA
TUKU85301,TUKU,Tukuche,1985,Autumn,1985-08-27,1985-09-04,1985-09-05,Success (main peak),6920,4,0,3,0,FALSE,NA
DHA185301,DHA1,Dhaulagiri I,1985,Autumn,1985-09-08,1985-10-25,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7250,18,0,0,0,FALSE,NA
BARU85301,BARU,Baruntse,1985,Autumn,1985-10-25,1985-11-01,NA,Success (main peak),7152,15,0,2,0,FALSE,NA
MANN85301,MANN,Manaslu North,1985,Autumn,1985-10-26,1985-10-27,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",4950,16,0,2,0,TRUE,NA
KAG185301,KAG1,Kagmara I,1985,Autumn,1985-10-18,1985-10-22,1985-10-23,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5700,7,0,0,0,FALSE,NA
SAIP85301,SAIP,Saipal,1985,Autumn,1985-09-26,1985-10-22,1985-10-25,Success (main peak),7030,13,0,0,0,FALSE,NA
ANNS85301,ANNS,Annapurna South,1985,Autumn,1985-09-18,1985-10-22,NA,Accident (death or serious injury),6500,11,2,0,0,FALSE,Kunga
MAK285302,MAK2,Makalu II,1985,Autumn,1985-10-16,1985-11-02,1985-11-08,Accident (death or serious injury),7450,10,2,2,0,FALSE,Great Himalayan Adventure (GHA)
THAM85302,THAM,Thamserku,1985,Autumn,1985-10-11,1985-10-30,1985-10-31,Success (main peak),6618,7,0,3,0,FALSE,NA
GANG85302,GANG,Gangapurna,1985,Autumn,1985-10-05,1985-10-28,1985-10-30,"Bad weather (storms, high winds)",6600,5,0,0,0,FALSE,NA
ANN185301,ANN1,Annapurna I,1985,Autumn,1985-09-01,1985-10-03,1985-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,5,0,6,0,FALSE,NA
ANNS85302,ANNS,Annapurna South,1985,Autumn,1985-09-25,1985-10-22,NA,Accident (death or serious injury),6500,6,1,0,0,FALSE,NA
KGUR85301,KGUR,Kang Guru,1985,Autumn,1985-10-17,1985-10-22,1985-10-26,Accident (death or serious injury),6000,7,1,4,0,FALSE,NA
AMAD85301,AMAD,Ama Dablam,1985,Autumn,1985-10-06,1985-10-30,1985-11-04,Success (main peak),6814,22,0,3,0,FALSE,International Trekkers (Intrek Asia)
BARU85302,BARU,Baruntse,1985,Autumn,NA,NA,1985-11-02,Did not reach base camp,NA,13,0,0,0,FALSE,NA
MANA85303,MANA,Manaslu,1985,Autumn,1985-09-22,1985-10-22,1985-10-27,Accident (death or serious injury),7200,15,0,10,1,FALSE,NA
KIRA85301,KIRA,Kirat Chuli,1985,Autumn,1985-09-25,1985-10-15,1985-10-20,"Bad weather (storms, high winds)",NA,31,0,0,0,FALSE,NA
MAK285301,MAK2,Makalu II,1985,Autumn,1985-09-23,1985-10-11,1985-10-14,Success (main peak),7678,10,2,5,0,FALSE,NA
CHOY85301,CHOY,Cho Oyu,1985,Autumn,1985-09-21,1985-10-03,1985-10-14,Success (main peak),8188,4,0,2,0,FALSE,NA
GAUR85301,GAUR,Gaurishankar,1985,Autumn,1985-10-04,1985-10-31,1985-11-01,"Illness, AMS, exhaustion, or frostbite",6200,5,0,3,0,FALSE,NA
LANG85301,LANG,Langtang Lirung,1985,Autumn,1985-10-05,1985-10-16,1985-10-18,Accident (death or serious injury),5030,7,2,1,1,FALSE,NA
MANA85302,MANA,Manaslu,1985,Autumn,1985-09-15,1985-10-09,1985-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6250,9,0,8,0,FALSE,NA
DHA285301,DHA2,Dhaulagiri II,1985,Autumn,1985-09-24,1985-10-21,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7200,4,0,3,0,FALSE,NA
LSIS85301,LSIS,Langshisa Ri,1985,Autumn,1985-09-27,1985-10-19,1985-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,9,0,2,0,FALSE,NA
DORJ85301,DORJ,Dorje Lhakpa,1985,Autumn,1985-09-11,1985-10-03,1985-10-04,Success (main peak),6966,9,0,3,0,FALSE,NA
HIMW85301,HIMW,Himalchuli West,1985,Autumn,1985-10-04,1985-10-07,1985-11-01,"Bad weather (storms, high winds)",4875,6,0,2,0,FALSE,NA
GAN485301,GAN4,Ganesh IV,1985,Autumn,1985-10-22,NA,1985-11-10,Accident (death or serious injury),6700,4,3,2,0,FALSE,Asian Trekking
HIMN85301,HIMN,Himalchuli North,1985,Autumn,1985-09-28,1985-11-01,NA,Success (main peak),7331,12,0,0,0,FALSE,NA
GANG85301,GANG,Gangapurna,1985,Autumn,1985-09-20,1985-10-23,1985-10-26,Success (main peak),7455,13,0,0,0,FALSE,NA
MAKA85301,MAKA,Makalu,1985,Autumn,1985-08-31,1985-10-01,1985-10-05,Success (main peak),8485,6,0,1,0,FALSE,NA
NILS85301,NILS,Nilgiri South,1985,Autumn,1985-09-12,1985-10-26,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900,4,0,1,0,FALSE,NA
ANN385301,ANN3,Annapurna III,1985,Autumn,1985-10-05,NA,NA,Did not reach base camp,5000,5,0,0,0,FALSE,NA
DHA185303,DHA1,Dhaulagiri I,1985,Autumn,1985-09-18,1985-10-27,1985-11-01,"Bad weather (storms, high winds)",7600,6,0,0,0,FALSE,NA
KANC85301,KANC,Kangchenjunga Central,1985,Autumn,1985-10-05,1985-10-09,1985-10-18,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200,1,0,2,0,FALSE,Journeys Mountaineering & Trekking
ANN185302,ANN1,Annapurna I,1985,Autumn,1985-09-19,1985-10-25,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,2,0,0,0,FALSE,NA
DHA185302,DHA1,Dhaulagiri I,1985,Autumn,1985-09-15,1985-09-24,1985-09-25,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5400,2,0,1,0,FALSE,NA
TILI85301,TILI,Tilicho,1985,Autumn,1985-10-05,1985-10-26,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6750,8,0,1,0,FALSE,NA
NILN85301,NILN,Nilgiri North,1985,Autumn,1985-10-21,1985-11-12,1985-11-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200,7,0,0,0,FALSE,NA
HIME85301,HIME,Himalchuli East,1985,Autumn,1985-08-30,1985-10-16,1985-10-20,Success (main peak),7893,6,0,1,0,TRUE,NA
GAUR85401,GAUR,Gaurishankar,1985,Winter,1985-12-16,1986-01-16,NA,Success (main peak),7135,4,0,2,0,FALSE,NA
AMAD85401,AMAD,Ama Dablam,1985,Winter,1985-11-20,1985-12-07,1985-12-08,Success (main peak),6814,2,0,0,0,FALSE,NA
ANN185401,ANN1,Annapurna I,1985,Winter,1985-11-10,1986-01-25,1986-02-22,"Bad weather (storms, high winds)",7300,16,0,4,0,FALSE,NA
CHOY85401,CHOY,Cho Oyu,1985,Winter,1985-11-26,1985-12-05,NA,Success (main peak),8188,6,0,0,0,FALSE,NA
MAKA85401,MAKA,Makalu,1985,Winter,1985-11-21,1985-12-23,1985-12-26,"Bad weather (storms, high winds)",7520,7,0,3,0,FALSE,NA
KTEG85401,KTEG,Kangtega,1985,Winter,1985-12-04,1985-12-31,NA,Success (main peak),6783,10,0,1,0,FALSE,NA
KARY85401,KARY,Karyolung,1985,Winter,1986-01-08,1986-01-25,1986-01-29,"Bad weather (storms, high winds)",6400,4,0,2,0,FALSE,NA
MANA85401,MANA,Manaslu,1985,Winter,1985-12-05,1985-12-14,1985-12-15,Success (main peak),8163,2,0,0,0,FALSE,NA
MAKA85402,MAKA,Makalu,1985,Winter,1986-01-16,1986-02-09,1986-02-12,"Bad weather (storms, high winds)",7500,6,0,4,0,FALSE,NA
AMAD85402,AMAD,Ama Dablam,1985,Winter,1985-11-27,1985-12-11,1985-12-14,"Bad weather (storms, high winds)",6100,5,0,0,0,FALSE,NA
KANG85401,KANG,Kangchenjunga,1985,Winter,1985-12-09,1986-01-11,NA,Success (main peak),8586,19,1,0,0,FALSE,NA
DHA185401,DHA1,Dhaulagiri I,1985,Winter,1985-11-16,1985-12-08,1985-12-10,Success (main peak),8167,4,0,0,0,FALSE,NA
PUMO86402,PUMO,Pumori,1986,Winter,1986-11-25,1986-12-05,1986-12-07,Success (main peak),7138,2,0,1,0,FALSE,Trekking & Expedition Services (TES)
NUPT86401,NUPT,Nuptse,1986,Winter,1986-12-05,1986-12-31,1987-01-02,"Illness, AMS, exhaustion, or frostbite",6700,2,0,0,0,FALSE,Mountain Travel
MAKA86401,MAKA,Makalu,1986,Winter,1986-11-16,1986-12-09,1986-12-19,"Bad weather (storms, high winds)",7500,2,0,0,0,FALSE,Express
PUMO86401,PUMO,Pumori,1986,Winter,1986-11-24,1986-12-03,1986-12-05,Success (main peak),7138,3,0,1,0,FALSE,Ama Dablam Trekking
LOBW86401,LOBW,Lobuje West,1986,Winter,1987-01-27,1987-01-30,1987-01-31,Success (main peak),6135,5,0,2,0,FALSE,Adventure Nepal
AMAD86401,AMAD,Ama Dablam,1986,Winter,1986-11-23,1986-12-10,1986-12-13,"Bad weather (storms, high winds)",6100,4,0,0,0,FALSE,Sherpa Trekking Service (STS)
NEMJ87101,NEMJ,Nemjung,1987,Spring,1987-04-11,1987-04-22,1987-04-24,"Bad weather (storms, high winds)",6100,4,0,0,0,FALSE,Mountain Travel
MAKA87102,MAKA,Makalu,1987,Spring,1987-04-03,1987-05-12,NA,Success (main peak),8485,9,0,4,0,TRUE,Mountain Travel
CHOY87103,CHOY,Cho Oyu,1987,Spring,1987-04-12,1987-04-30,1987-05-04,"Bad weather (storms, high winds)",7600,6,0,2,0,FALSE,Mountain Adventure
CHAM87101,CHAM,Chamlang,1987,Spring,1987-04-19,1987-05-02,1987-05-13,"Illness, AMS, exhaustion, or frostbite",6750,2,0,0,0,FALSE,Nepal Himalaya
JANU87101,JANU,Jannu,1987,Spring,1987-04-06,1987-04-27,1987-04-28,"Bad weather (storms, high winds)",6400,7,0,1,0,FALSE,Summit Nepal Trekking
CHOY87101,CHOY,Cho Oyu,1987,Spring,1987-04-03,1987-04-29,1987-05-07,Success (main peak),8188,4,0,3,0,FALSE,Kunga
ANN187102,ANN1,Annapurna I,1987,Spring,1987-05-03,1987-05-23,NA,Accident (death or serious injury),6850,10,1,1,0,FALSE,Trans Himalayan Trekking (THT)
PUMO87101,PUMO,Pumori,1987,Spring,1987-05-05,1987-05-07,1987-05-08,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5500,4,0,0,0,FALSE,Summit Nepal Trekking
LSHR87102,LSHR,Lhotse Shar,1987,Spring,1987-04-12,1987-05-20,NA,Success (main peak),8382,13,0,6,0,FALSE,Sherpa Trekking Service (STS)
GANG87101,GANG,Gangapurna,1987,Spring,1987-04-10,1987-04-28,1987-05-03,"Bad weather (storms, high winds)",5500,5,0,5,0,FALSE,Trekking & Expedition Services (TES)
AMAD87102,AMAD,Ama Dablam,1987,Spring,1987-04-01,1987-04-17,NA,Success (main peak),6814,5,0,1,0,FALSE,Kunga
DHA187101,DHA1,Dhaulagiri I,1987,Spring,1987-03-30,1987-05-10,1987-05-11,"Bad weather (storms, high winds)",7955,9,0,7,0,TRUE,Himalayan Journeys
CHOY87102,CHOY,Cho Oyu,1987,Spring,1987-04-11,1987-04-29,1987-05-12,Success (main peak),8188,27,0,0,0,FALSE,NA
KANG87101,KANG,Kangchenjunga,1987,Spring,1987-04-05,1987-04-24,1987-04-26,"Illness, AMS, exhaustion, or frostbite",7350,2,0,0,0,FALSE,Sherpa Trekking Service (STS)
MAK287101,MAK2,Makalu II,1987,Spring,1987-04-15,1987-04-29,1987-05-05,"Bad weather (storms, high winds)",7400,4,0,0,0,FALSE,Tip & Top Trekking
CHRE87101,CHRE,Churen Himal East,1987,Spring,1987-04-08,1987-05-11,NA,"Route technically too difficult, lack of experience, strength, or motivation",7200,8,0,5,0,FALSE,Adventure Nepal
TILI87101,TILI,Tilicho,1987,Spring,1987-03-28,1987-04-08,1987-04-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7050,5,0,2,0,FALSE,Mountain Travel
ANN187101,ANN1,Annapurna I,1987,Spring,1987-04-01,1987-04-05,1987-04-07,"Illness, AMS, exhaustion, or frostbite",5600,5,0,0,0,FALSE,Mountain Travel
MAKA87101,MAKA,Makalu,1987,Spring,1987-03-22,1987-05-04,1987-05-12,"Illness, AMS, exhaustion, or frostbite",7600,5,0,2,0,FALSE,Summit Nepal Trekking
AMAD87101,AMAD,Ama Dablam,1987,Spring,1987-03-27,1987-04-17,1987-04-19,Success (main peak),6814,6,0,0,0,FALSE,Mountain Travel
MANA87102,MANA,Manaslu,1987,Spring,1987-04-16,1987-05-20,1987-05-24,"Route technically too difficult, lack of experience, strength, or motivation",7100,6,0,0,0,FALSE,Himalayan Rover
MANA87101,MANA,Manaslu,1987,Spring,1987-04-03,1987-04-08,1987-04-25,Lack (or loss) of supplies or equipment,5600,2,0,2,0,FALSE,Kunga
LSHR87101,LSHR,Lhotse Shar,1987,Spring,1987-03-14,1987-04-20,1987-05-14,"Bad weather (storms, high winds)",7450,13,0,4,0,FALSE,Mountain Travel
LANR87101,LANR,Langtang Ri,1987,Spring,1987-03-23,1987-04-17,NA,Success (main peak),7205,6,0,3,0,FALSE,Ama Dablam Trekking
CHOY87303,CHOY,Cho Oyu,1987,Autumn,1987-09-09,1987-09-23,NA,Success (main peak),8188,2,0,2,0,FALSE,NA
TILI87301,TILI,Tilicho,1987,Autumn,1987-10-03,1987-10-05,1987-10-06,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,4,0,0,0,FALSE,Chomalhari Trekking
LEON87301,LEON,Leonpo Gang,1987,Autumn,1987-09-03,1987-09-27,NA,Success (main peak),6979,6,0,4,0,FALSE,Adventure Nepal
AMAD87302,AMAD,Ama Dablam,1987,Autumn,1987-09-23,1987-10-17,1987-10-20,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6370,4,0,1,0,FALSE,Nepal Himal
CHOY87304,CHOY,Cho Oyu,1987,Autumn,1987-09-19,1987-11-02,NA,Success (main peak),8188,10,0,1,0,FALSE,Mountain Travel
NUPT87302,NUPT,Nuptse,1987,Autumn,1987-10-03,1987-10-12,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5640,2,0,0,0,FALSE,Nepal Himal
KANG87301,KANG,Kangchenjunga,1987,Autumn,1987-08-30,1987-10-10,1987-10-12,Success (main peak),8586,2,0,0,0,FALSE,Kunga
AMAD87301,AMAD,Ama Dablam,1987,Autumn,1987-09-17,1987-09-30,1987-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,10,0,0,0,FALSE,Rover Treks
DHA187302,DHA1,Dhaulagiri I,1987,Autumn,1987-09-09,1987-10-16,1987-10-18,Success (main peak),8167,4,0,1,0,FALSE,Kunga
AMAD87303,AMAD,Ama Dablam,1987,Autumn,1987-10-14,1987-10-17,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5700,5,0,1,0,FALSE,Mountain Travel
ANNS87301,ANNS,Annapurna South,1987,Autumn,1987-10-26,1987-11-12,1987-11-13,"Bad weather (storms, high winds)",6300,10,0,2,0,FALSE,NA
MANA87302,MANA,Manaslu,1987,Autumn,1987-09-30,1987-10-27,1987-10-29,Accident (death or serious injury),6500,15,1,5,0,TRUE,Express
TAWO87301,TAWO,Tawoche,1987,Autumn,1987-09-14,1987-10-02,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6350,10,0,0,0,FALSE,Mountain Travel
AMAD87304,AMAD,Ama Dablam,1987,Autumn,1987-10-14,1987-10-23,1987-10-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,17,0,0,0,FALSE,Adventure Nepal
DHA587301,DHA5,Dhaulagiri V,1987,Autumn,1987-09-21,1987-10-06,NA,"Bad weather (storms, high winds)",7080,4,0,2,0,FALSE,Kunga
JANU87303,JANU,Jannu,1987,Autumn,1987-10-21,1987-11-06,1987-11-08,Success (main peak),7711,8,0,2,0,FALSE,Rover Treks
DHA187301,DHA1,Dhaulagiri I,1987,Autumn,1987-09-03,1987-10-06,1987-10-14,Lack (or loss) of supplies or equipment,7050,5,0,3,0,FALSE,Sagarmatha
CHOY87306,CHOY,Cho Oyu,1987,Autumn,1987-10-10,1987-10-23,1987-11-04,"Route technically too difficult, lack of experience, strength, or motivation",7400,2,0,2,0,FALSE,Asian Trekking
PUMO87303,PUMO,Pumori,1987,Autumn,1987-10-16,1987-10-24,1987-10-26,Success (main peak),7138,4,0,0,0,FALSE,NA
PUMO87301,PUMO,Pumori,1987,Autumn,1987-09-15,1987-10-12,1987-10-14,Success (main peak),7138,11,0,4,0,FALSE,Express
DHA187304,DHA1,Dhaulagiri I,1987,Autumn,1987-09-29,1987-10-02,1987-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",4300,3,0,1,0,FALSE,Ama Dablam Trekking
GAN587301,GAN5,Ganesh V,1987,Autumn,1987-09-09,1987-10-04,1987-10-10,Success (main peak),6770,5,0,3,0,FALSE,Cosmo Treks
CHOY87301,CHOY,Cho Oyu,1987,Autumn,1987-09-01,1987-09-20,1987-09-26,Success (main peak),8188,8,0,5,0,TRUE,NA
KJRS87301,KJRS,Kanjiroba South,1987,Autumn,NA,NA,NA,Did not attempt climb,NA,6,0,0,0,FALSE,Everest Trekking
KHAT87301,KHAT,Khatang,1987,Autumn,1987-09-28,1987-10-14,1987-10-17,Success (main peak),6790,15,0,0,0,TRUE,Machhapuchare
LSIS87301,LSIS,Langshisa Ri,1987,Autumn,1987-10-09,1987-10-24,1987-10-27,Lack of time,6145,7,0,1,0,FALSE,Asian Trekking
LSHR87302,LSHR,Lhotse Shar,1987,Autumn,1987-08-28,1987-09-27,1987-10-21,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,4,0,0,0,FALSE,Sagarmatha
LSHR87301,LSHR,Lhotse Shar,1987,Autumn,1987-08-19,1987-09-29,NA,Accident (death or serious injury),7800,8,4,0,0,FALSE,Kunga
JANU87301,JANU,Jannu,1987,Autumn,1987-09-18,1987-10-11,1987-10-15,Success (main peak),7711,6,2,0,0,FALSE,Summit Nepal Trekking
NUPT87301,NUPT,Nuptse,1987,Autumn,1987-09-16,1987-10-10,1987-10-11,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700,2,0,0,0,FALSE,Nirmal
CHOY87305,CHOY,Cho Oyu,1987,Autumn,1987-09-27,1987-09-30,NA,Success (main peak),8188,2,0,0,0,FALSE,NA
PUMO87302,PUMO,Pumori,1987,Autumn,1987-10-15,1987-10-25,NA,Success (main peak),7138,8,0,5,0,FALSE,Thamserku Trekking (Sonam)
MAK287301,MAK2,Makalu II,1987,Autumn,1987-09-30,1987-10-13,1987-10-18,"Bad weather (storms, high winds)",6800,10,1,1,2,TRUE,Great Himalayan Adventure (GHA)
SAIP87301,SAIP,Saipal,1987,Autumn,1987-10-17,1987-10-20,1987-10-27,"Route technically too difficult, lack of experience, strength, or motivation",6200,3,0,2,0,FALSE,International Trekkers (Intrek Asia)
SITA87301,SITA,Sita Chuchura,1987,Autumn,1987-10-22,1987-10-29,1987-10-31,"Route technically too difficult, lack of experience, strength, or motivation",6000,8,0,1,0,FALSE,Thamserku Trekking (Sonam)
TUKU87301,TUKU,Tukuche,1987,Autumn,1987-09-20,1987-10-04,NA,Success (main peak),6920,11,0,1,0,FALSE,Kunga
DHA187303,DHA1,Dhaulagiri I,1987,Autumn,1987-09-12,1987-10-13,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000,4,0,1,0,FALSE,Kunga
CHOY87302,CHOY,Cho Oyu,1987,Autumn,1987-09-08,1987-09-20,1987-10-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600,3,0,0,0,FALSE,Nepal Himal
ANN187301,ANN1,Annapurna I,1987,Autumn,1987-09-08,1987-10-08,NA,Success (main peak),8091,7,0,3,0,FALSE,Kunga
MANA87301,MANA,Manaslu,1987,Autumn,1987-09-10,1987-10-07,NA,Success (main peak),8163,10,0,3,0,FALSE,Mountain Travel
ANN187302,ANN1,Annapurna I,1987,Autumn,1987-09-24,1987-10-11,1987-10-12,Success (main peak),8091,3,0,1,0,FALSE,Tenzing
NGO287301,NGO2,Ngojumba Kang II,1987,Autumn,1987-10-08,1987-11-11,1987-11-13,Success (main peak),7743,13,0,2,0,FALSE,Everest Trekking
KANG87401,KANG,Kangchenjunga,1987,Winter,1987-12-08,1988-01-02,NA,Success (main peak),8586,9,1,9,1,TRUE,Adventure Nepal
NGOJ87401,NGOJ,Ngojumba Kang I,1987,Winter,1988-01-21,1988-02-11,1988-02-14,Success (main peak),7916,10,0,8,0,FALSE,Adventure Nepal
ANN187401,ANN1,Annapurna I,1987,Winter,1987-11-20,1987-12-10,1987-12-16,Lack (or loss) of supplies or equipment,6115,9,0,1,0,FALSE,Rover Treks
AMAD87401,AMAD,Ama Dablam,1987,Winter,1987-11-18,1987-11-23,NA,Success (main peak),6814,6,0,0,0,FALSE,Mountain Travel
DHA187401,DHA1,Dhaulagiri I,1987,Winter,1987-11-15,1987-12-02,1987-12-09,Success (main peak),8167,9,0,11,0,TRUE,Thamserku Trekking
CHOY87401,CHOY,Cho Oyu,1987,Winter,1988-01-10,1988-02-06,1988-02-08,Success (main peak),8188,1,0,2,0,FALSE,Kunga
ANNS87401,ANNS,Annapurna South,1987,Winter,1987-11-30,1987-12-21,NA,Lack (or loss) of supplies or equipment,5800,8,0,3,0,FALSE,Express
ANN187403,ANN1,Annapurna I,1987,Winter,1987-11-23,1987-12-20,NA,Success (main peak),8091,14,2,12,0,FALSE,Express
LANG87401,LANG,Langtang Lirung,1987,Winter,1987-12-10,1988-01-03,NA,Success (main peak),7227,10,0,0,0,FALSE,Asian Trekking
MAKA87401,MAKA,Makalu,1987,Winter,1987-12-08,1988-01-20,1988-01-25,"Bad weather (storms, high winds)",7500,9,0,0,0,FALSE,Basanta Adventure Treks
DHA187402,DHA1,Dhaulagiri I,1987,Winter,1987-11-27,1987-12-04,NA,Success (main peak),8167,4,0,0,0,TRUE,Mountain Travel
ANN187402,ANN1,Annapurna I,1987,Winter,1987-11-22,1987-12-05,1987-12-18,"Route technically too difficult, lack of experience, strength, or motivation",6100,4,0,0,0,FALSE,Cosmo Treks
DHA189304,DHA1,Dhaulagiri I,1989,Autumn,1989-09-17,1989-09-26,1989-10-12,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6750,2,0,0,0,FALSE,Kunga
DHA189301,DHA1,Dhaulagiri I,1989,Autumn,1989-08-27,1989-10-09,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600,3,1,0,0,FALSE,Kunga
DHA189302,DHA1,Dhaulagiri I,1989,Autumn,1989-09-06,1989-09-21,1989-10-16,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500,6,0,0,0,FALSE,Amtrek
DHA189303,DHA1,Dhaulagiri I,1989,Autumn,1989-09-11,1989-09-25,1989-10-11,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100,10,0,6,2,TRUE,Amtrek
DHA189305,DHA1,Dhaulagiri I,1989,Autumn,1989-09-17,1989-09-24,1989-10-01,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500,4,0,0,0,FALSE,Thamserku Trekking
DHA189306,DHA1,Dhaulagiri I,1989,Autumn,1989-10-12,1989-11-14,NA,"Bad weather (storms, high winds)",7800,5,0,0,0,FALSE,Kunga
CHUR89301,CHUR,Churen Himal Central,1989,Autumn,1989-10-01,1989-10-26,NA,Success (main peak),7385,4,0,7,0,FALSE,Mountain Travel
DHAM89301,DHAM,Dhampus,1989,Autumn,1989-10-13,1989-10-15,NA,Success (subpeak),6012,6,0,1,0,FALSE,Guides For All Seasons
GURJ89301,GURJ,Gurja Himal,1989,Autumn,1989-10-17,1989-10-30,1989-11-01,"Bad weather (storms, high winds)",6400,6,0,3,0,FALSE,Yangrima
KAND89301,KAND,Kande Hiunchuli,1989,Autumn,1989-10-18,1989-10-28,1989-11-05,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900,8,0,7,0,FALSE,Adventure Nepal
KJER89301,KJER,Kanjeralwa,1989,Autumn,1989-09-25,1989-09-30,NA,Success (subpeak),6215,9,0,3,0,FALSE,Mandala Trekking
GANG89301,GANG,Gangapurna,1989,Autumn,1989-09-06,1989-10-01,1989-10-04,Success (main peak),7455,5,0,0,0,FALSE,Wilderness Experience
GLAC89302,GLAC,Glacier Dome,1989,Autumn,1989-10-19,1989-10-26,NA,Success (main peak),7069,4,0,0,0,FALSE,NA
GLAC89301,GLAC,Glacier Dome,1989,Autumn,1989-10-16,1989-10-18,1989-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5400,4,0,3,0,FALSE,International Trekkers (Intrek Asia)
ANN289301,ANN2,Annapurna II,1989,Autumn,1989-08-21,1989-09-21,NA,Success (main peak),7937,9,2,7,0,FALSE,Asian Trekking
