digit_position,digit
2997,3
2998,1
2999,9
3000,6
3001,1
3002,5
3003,6
3004,7
3005,9
3006,4
3007,5
3008,2
3009,0
3010,8
3011,0
3012,9
3013,5
3014,1
3015,4
3016,6
3017,5
3018,5
3019,0
3020,2
3021,2
3022,5
3023,2
3024,3
3025,1
3026,6
3027,0
3028,3
3029,8
3030,8
3031,1
3032,9
3033,3
3034,0
3035,1
3036,4
3037,2
3038,0
3039,9
3040,3
3041,7
3042,6
3043,2
3044,1
3045,3
3046,7
3047,8
3048,5
3049,5
3050,9
3051,5
3052,6
3053,6
3054,3
3055,8
3056,9
3057,3
3058,7
3059,7
3060,8
3061,7
3062,0
3063,8
3064,3
3065,0
3066,3
3067,9
3068,0
3069,6
3070,9
3071,7
3072,9
3073,2
3074,0
3075,7
3076,7
3077,3
3078,4
3079,6
3080,7
3081,2
3082,2
3083,1
3084,8
3085,2
3086,5
3087,6
3088,2
3089,5
3090,9
3091,9
3092,6
3093,6
3094,1
3095,5
3096,0
3097,1
3098,4
3099,2
3100,1
3101,5
3102,0
3103,3
3104,0
3105,6
3106,8
3107,0
3108,3
3109,8
3110,4
3111,4
3112,7
3113,7
3114,3
3115,4
3116,5
3117,4
3118,9
3119,2
3120,0
3121,2
3122,6
3123,0
3124,5
3125,4
3126,1
3127,4
3128,6
3129,6
3130,5
3131,9
3132,2
3133,5
3134,2
3135,0
3136,1
3137,4
3138,9
3139,7
3140,4
3141,4
3142,2
3143,8
3144,5
3145,0
3146,7
3147,3
3148,2
3149,5
3150,1
3151,8
3152,6
3153,6
3154,6
3155,0
3156,0
3157,2
3158,1
3159,3
3160,2
3161,4
3162,3
3163,4
3164,0
3165,8
3166,8
3167,1
3168,9
3169,0
3170,7
3171,1
3172,0
3173,4
3174,8
3175,6
3176,3
3177,3
3178,1
3179,7
3180,3
3181,4
3182,6
3183,4
3184,9
3185,6
3186,5
3187,1
3188,4
3189,5
3190,3
3191,9
3192,0
3193,5
3194,7
3195,9
3196,6
3197,2
3198,6
3199,8
3200,5
3201,6
3202,1
3203,0
3204,0
3205,5
3206,5
3207,0
3208,8
3209,1
3210,0
3211,6
3212,6
3213,5
3214,8
3215,7
3216,9
3217,6
3218,9
3219,9
3220,8
3221,1
3222,6
3223,3
3224,5
3225,7
3226,4
3227,7
3228,3
3229,6
3230,3
3231,8
3232,4
3233,0
3234,5
3235,2
3236,5
3237,7
3238,1
3239,4
3240,5
3241,9
3242,1
3243,0
3244,2
3245,8
3246,9
3247,7
3248,0
3249,6
3250,4
3251,1
3252,4
3253,0
3254,1
3255,1
3256,0
3257,9
3258,7
3259,1
3260,2
3261,0
3262,6
3263,2
3264,8
3265,0
3266,4
3267,3
3268,9
3269,0
3270,3
3271,9
3272,7
3273,5
3274,9
3275,5
3276,1
3277,5
3278,6
3279,7
3280,7
3281,1
3282,5
3283,7
3284,7
3285,0
3286,0
3287,4
3288,2
3289,0
3290,3
3291,3
3292,7
3293,8
3294,6
3295,9
3296,9
3297,3
3298,6
3299,0
3300,0
3301,7
3302,2
3303,3
3304,0
3305,5
3306,5
3307,8
3308,7
3309,6
3310,3
3311,1
3312,7
3313,6
3314,3
3315,5
3316,9
3317,4
3318,2
3319,1
3320,8
3321,7
3322,3
3323,1
3324,2
3325,5
3326,1
3327,4
3328,7
3329,1
3330,2
3331,0
3332,5
3333,3
3334,2
3335,9
3336,2
3337,8
3338,1
3339,9
3340,1
3341,8
3342,2
3343,6
3344,1
3345,8
3346,6
3347,1
3348,2
3349,5
3350,8
3351,6
3352,7
3353,3
3354,2
3355,1
3356,5
3357,7
3358,9
3359,1
3360,9
3361,8
3362,4
3363,1
3364,4
3365,8
3366,4
3367,8
3368,8
3369,2
3370,9
3371,1
3372,6
3373,4
3374,4
3375,7
3376,0
3377,6
3378,0
3379,9
3380,5
3381,7
3382,5
3383,2
3384,7
3385,0
3386,6
3387,9
3388,5
3389,7
3390,2
3391,2
3392,0
3393,9
3394,1
3395,7
3396,5
3397,6
3398,7
3399,1
3400,1
3401,6
3402,7
3403,2
3404,2
3405,9
3406,1
3407,0
3408,9
3409,8
3410,1
3411,6
3412,9
3413,0
3414,9
3415,1
3416,5
3417,2
3418,8
3419,0
3420,1
3421,7
3422,3
3423,5
3424,0
3425,6
3426,7
3427,1
3428,2
3429,7
3430,4
3431,8
3432,5
3433,8
3434,3
3435,2
3436,2
3437,2
3438,8
3439,7
3440,1
3441,8
3442,3
3443,5
3444,2
3445,0
3446,9
3447,3
3448,5
3449,3
3450,9
3451,6
3452,5
3453,7
3454,2
3455,5
3456,1
3457,2
3458,1
3459,0
3460,8
3461,3
3462,5
3463,7
3464,9
3465,1
3466,5
3467,1
3468,3
3469,6
3470,9
3471,8
3472,8
3473,2
3474,0
3475,9
3476,1
3477,4
3478,4
3479,4
3480,2
3481,1
3482,0
3483,0
3484,6
3485,7
3486,5
3487,1
3488,0
3489,3
3490,3
3491,4
3492,6
3493,7
3494,1
3495,1
3496,0
3497,3
3498,1
3499,4
3500,1
3501,2
3502,6
3503,7
3504,1
3505,1
3506,1
3507,3
3508,6
3509,9
3510,9
3511,0
3512,8
3513,6
3514,5
3515,8
3516,5
3517,1
3518,6
3519,3
3520,9
3521,8
3522,3
3523,1
3524,5
3525,0
3526,1
3527,9
3528,7
3529,0
3530,1
3531,6
3532,5
3533,1
3534,5
3535,1
3536,1
3537,6
3538,8
3539,5
3540,1
3541,7
3542,1
3543,4
3544,3
3545,7
3546,6
3547,5
3548,7
3549,6
3550,1
3551,8
3552,3
3553,5
3554,1
3555,5
3556,5
3557,6
3558,5
3559,0
3560,8
3561,8
3562,4
3563,9
3564,0
3565,9
3566,9
3567,8
3568,9
3569,8
3570,5
3571,9
3572,9
3573,8
3574,2
3575,3
3576,8
3577,7
3578,3
3579,4
3580,5
3581,5
3582,2
3583,8
3584,3
3585,3
3586,1
3587,6
3588,3
3589,5
3590,5
3591,0
3592,7
3593,6
3594,4
3595,7
3596,9
3597,1
3598,8
3599,5
3600,3
3601,5
3602,8
3603,9
3604,3
3605,2
3606,2
3607,6
3608,1
3609,8
3610,5
3611,4
3612,8
3613,9
3614,6
3615,3
3616,2
3617,1
3618,3
3619,2
3620,9
3621,3
3622,3
3623,0
3624,8
3625,9
3626,8
3627,5
3628,7
3629,0
3630,6
3631,4
3632,2
3633,0
3634,4
3635,6
3636,7
3637,5
3638,2
3639,5
3640,9
3641,0
3642,7
3643,0
3644,9
3645,1
3646,5
3647,4
3648,8
3649,1
3650,4
3651,1
3652,6
3653,5
3654,4
3655,9
3656,8
3657,5
3658,9
3659,4
3660,6
3661,1
3662,6
3663,3
3664,7
3665,1
3666,8
3667,0
3668,2
3669,7
3670,0
3671,9
3672,8
3673,1
3674,9
3675,9
3676,4
3677,3
3678,0
3679,9
3680,9
3681,2
3682,4
3683,4
3684,8
3685,8
3686,9
3687,5
3688,7
3689,5
3690,7
3691,1
3692,2
3693,8
3694,2
3695,8
3696,9
3697,0
3698,5
3699,9
3700,2
3701,3
3702,2
3703,3
3704,3
3705,2
3706,6
3707,0
3708,9
3709,7
3710,2
3711,9
3712,9
3713,7
3714,1
3715,2
3716,0
3717,8
3718,4
3719,4
3720,3
3721,3
3722,5
3723,7
3724,3
3725,2
3726,6
3727,5
3728,4
3729,8
3730,9
3731,3
3732,8
3733,2
3734,3
3735,9
3736,1
3737,1
3738,9
3739,3
3740,2
3741,5
3742,9
3743,7
3744,4
3745,6
3746,3
3747,6
3748,6
3749,7
3750,3
3751,0
3752,5
3753,8
3754,3
3755,6
3756,0
3757,4
3758,1
3759,4
3760,2
3761,8
3762,1
3763,3
3764,8
3765,8
3766,3
3767,0
3768,3
3769,2
3770,0
3771,3
3772,8
3773,2
3774,4
3775,9
3776,0
3777,3
3778,7
3779,5
3780,8
3781,9
3782,8
3783,5
3784,2
3785,4
3786,3
3787,7
3788,4
3789,4
3790,1
3791,7
3792,0
3793,2
3794,9
3795,1
3796,3
3797,2
3798,7
3799,6
3800,5
3801,6
3802,1
3803,8
3804,0
3805,9
3806,3
3807,7
3808,7
3809,3
3810,4
3811,4
3812,4
3813,0
3814,3
3815,0
3816,7
3817,0
3818,7
3819,4
3820,6
3821,9
3822,2
3823,1
3824,1
3825,2
3826,0
3827,1
3828,9
3829,1
3830,3
3831,0
3832,2
3833,0
3834,3
3835,3
3836,0
3837,3
3838,8
3839,0
3840,1
3841,9
3842,7
3843,6
3844,2
3845,1
3846,1
3847,0
3848,1
3849,1
3850,0
3851,0
3852,4
3853,4
3854,9
3855,2
3856,9
3857,3
3858,2
3859,1
3860,5
3861,1
3862,6
3863,0
3864,8
3865,4
3866,2
3867,4
3868,4
3869,4
3870,8
3871,5
3872,9
3873,6
3874,3
3875,7
3876,6
3877,6
3878,9
3879,8
3880,3
3881,8
3882,9
3883,5
3884,2
3885,2
3886,8
3887,6
3888,8
3889,4
3890,7
3891,8
3892,3
3893,1
3894,2
3895,3
3896,5
3897,5
3898,2
3899,6
3900,5
3901,8
3902,2
3903,1
3904,3
3905,1
3906,4
3907,4
3908,9
3909,5
3910,7
3911,6
3912,8
3913,5
3914,7
3915,2
3916,6
3917,2
3918,4
3919,3
3920,3
3921,4
3922,4
3923,1
3924,8
3925,9
3926,3
3927,0
3928,3
3929,9
3930,6
3931,8
3932,6
3933,4
3934,2
3935,6
3936,2
3937,4
3938,3
3939,4
3940,1
3941,0
3942,7
3943,7
3944,3
3945,2
3946,2
3947,6
3948,9
3949,7
3950,8
3951,0
3952,2
3953,8
3954,0
3955,7
3956,3
3957,1
3958,8
3959,9
3960,1
3961,5
3962,4
3963,4
3964,1
3965,1
3966,0
3967,1
3968,0
3969,4
3970,4
3971,6
3972,8
3973,2
3974,3
3975,2
3976,5
3977,2
3978,7
3979,1
3980,6
3981,2
3982,0
3983,1
3984,0
3985,5
3986,2
3987,6
3988,5
3989,2
3990,2
3991,7
3992,2
3993,1
3994,1
3995,1
3996,6
3997,6
3998,0
3999,3
4000,9
4001,6
4002,6
4003,6
4004,5
4005,5
4006,7
4007,3
4008,0
4009,9
4010,2
4011,5
4012,4
4013,7
4014,1
4015,1
4016,0
4017,5
4018,5
4019,7
4020,8
4021,5
4022,3
4023,7
4024,6
4025,3
4026,4
4027,6
4028,6
4029,8
4030,2
4031,0
4032,6
4033,5
4034,3
4035,1
4036,0
4037,9
4038,8
4039,9
4040,6
4041,5
4042,2
4043,6
4044,9
4045,1
4046,8
4047,6
4048,2
4049,0
4050,5
4051,6
4052,4
4053,7
4054,6
4055,9
4056,3
4057,1
4058,2
4059,5
4060,7
4061,0
4062,5
4063,8
4064,6
4065,3
4066,5
4067,6
4068,6
4069,2
4070,0
4071,1
4072,8
4073,5
4074,5
4075,8
4076,1
4077,0
4078,0
4079,7
4080,2
4081,9
4082,3
4083,6
4084,0
4085,6
4086,5
4087,9
4088,8
4089,7
4090,6
4091,4
4092,8
4093,6
4094,1
4095,1
4096,7
4097,9
4098,1
4099,0
4100,4
4101,5
4102,3
4103,3
4104,4
4105,8
4106,8
4107,5
4108,0
4109,3
4110,4
4111,6
4112,1
4113,1
4114,3
4115,6
4116,5
4117,7
4118,6
4119,8
4120,6
4121,7
4122,5
4123,3
4124,2
4125,4
4126,9
4127,4
4128,4
4129,1
4130,6
4131,6
4132,8
4133,0
4134,3
4135,9
4136,6
4137,2
4138,6
4139,5
4140,7
4141,9
4142,7
4143,8
4144,7
4145,7
4146,1
4147,8
4148,5
4149,5
4150,6
4151,0
4152,8
4153,4
4154,5
4155,5
4156,2
4157,9
4158,6
4159,5
4160,4
4161,1
4162,2
4163,6
4164,6
4165,5
4166,4
4167,0
4168,8
4169,5
4170,3
4171,0
4172,6
4173,1
4174,4
4175,3
4176,4
4177,4
4178,4
4179,3
4180,1
4181,8
4182,5
4183,8
4184,6
4185,7
4186,6
4187,9
4188,7
4189,5
4190,1
4191,4
4192,5
4193,6
4194,6
4195,1
4196,4
4197,0
4198,6
4199,8
4200,0
4201,0
4202,7
4203,0
4204,0
4205,2
4206,3
4207,7
4208,8
4209,7
4210,7
4211,6
4212,5
4213,9
4214,1
4215,3
4216,4
4217,4
4218,0
4219,1
4220,7
4221,1
4222,2
4223,7
4224,4
4225,9
4226,4
4227,7
4228,0
4229,4
4230,2
4231,0
4232,5
4233,6
4234,2
4235,2
4236,3
4237,0
4238,5
4239,3
4240,8
4241,9
4242,9
4243,4
4244,5
4245,6
4246,1
4247,3
4248,1
4249,4
4250,0
4251,7
4252,1
4253,1
4254,2
4255,7
4256,0
4257,0
4258,0
4259,4
4260,0
4261,7
4262,8
4263,5
4264,4
4265,7
4266,3
4267,3
4268,2
4269,6
4270,9
4271,9
4272,3
4273,9
4274,0
4275,8
4276,1
4277,4
4278,5
4279,4
4280,6
4281,6
4282,4
4283,6
4284,4
4285,5
4286,8
4287,8
4288,0
4289,7
4290,9
4291,7
4292,2
4293,7
4294,0
4295,8
4296,2
4297,6
4298,6
4299,8
4300,3
4301,0
4302,6
4303,3
4304,4
4305,3
4306,2
4307,8
4308,5
4309,8
4310,7
4311,8
4312,5
4313,6
4314,9
4315,8
4316,3
4317,0
4318,5
4319,2
4320,3
4321,5
4322,8
4323,0
4324,8
4325,9
4326,3
4327,3
4328,0
4329,6
4330,5
4331,7
4332,5
4333,7
4334,4
4335,0
4336,6
4337,7
4338,9
4339,5
4340,4
4341,5
4342,7
4343,1
4344,6
4345,3
4346,7
4347,7
4348,5
4349,2
4350,5
4351,4
4352,2
4353,0
4354,2
4355,1
4356,1
4357,4
4358,9
4359,5
4360,5
4361,7
4362,6
4363,1
4364,5
4365,8
4366,1
4367,4
4368,0
4369,0
4370,2
4371,5
4372,0
4373,1
4374,2
4375,6
4376,2
4377,2
4378,8
4379,5
4380,9
4381,4
4382,1
4383,3
4384,0
4385,2
4386,1
4387,6
4388,4
4389,7
4390,1
4391,5
4392,5
4393,0
4394,9
4395,7
4396,9
4397,2
4398,5
4399,9
4400,2
4401,3
4402,0
4403,9
4404,9
4405,0
4406,7
4407,9
4408,6
4409,5
4410,4
4411,7
4412,3
4413,7
4414,6
4415,1
4416,2
4417,5
4418,5
4419,1
4420,7
4421,6
4422,5
4423,6
4424,7
4425,5
4426,1
4427,3
4428,5
4429,7
4430,5
4431,1
4432,7
4433,8
4434,2
4435,9
4436,6
4437,6
4438,6
4439,4
4440,5
4441,4
4442,7
4443,7
4444,9
4445,1
4446,7
4447,4
4448,5
4449,0
4450,1
4451,1
4452,2
4453,9
4454,9
4455,6
4456,1
4457,4
4458,8
4459,9
4460,0
4461,3
4462,0
4463,4
4464,6
4465,3
4466,9
4467,9
4468,4
4469,7
4470,1
4471,3
4472,2
4473,9
4474,6
4475,2
4476,1
4477,0
4478,7
4479,3
4480,4
4481,0
4482,4
4483,3
4484,7
4485,5
4486,1
4487,8
4488,9
4489,5
4490,7
4491,3
4492,5
4493,9
4494,6
4495,1
4496,4
4497,5
4498,8
4499,9
4500,0
4501,1
4502,9
4503,3
4504,8
4505,9
4506,7
4507,1
4508,3
4509,1
4510,1
4511,1
4512,7
4513,9
4514,0
4515,4
4516,2
4517,9
4518,7
4519,8
4520,2
4521,8
4522,5
4523,6
4524,4
4525,7
4526,5
4527,0
4528,3
4529,2
4530,0
4531,3
4532,1
4533,9
4534,8
4535,6
4536,9
4537,1
4538,5
4539,1
4540,4
4541,0
4542,2
4543,8
4544,7
4545,0
4546,8
4547,0
4548,8
4549,5
4550,9
4551,9
4552,0
4553,4
4554,8
4555,0
4556,1
4557,0
4558,9
4559,4
4560,1
4561,2
4562,1
4563,4
4564,7
4565,2
4566,2
4567,1
4568,3
4569,1
4570,7
4571,9
4572,4
4573,7
4574,6
4575,4
4576,7
4577,7
4578,7
4579,2
4580,6
4581,2
4582,2
4583,4
4584,1
4585,4
4586,2
4587,5
4588,4
4589,8
4590,5
4591,4
4592,5
4593,4
4594,0
4595,3
4596,3
4597,2
4598,1
4599,5
4600,7
4601,1
4602,8
4603,5
4604,3
4605,0
4606,6
4607,1
4608,4
4609,2
4610,2
4611,8
4612,8
4613,1
4614,3
4615,7
4616,5
4617,8
4618,5
4619,0
4620,4
4621,3
4622,0
4623,6
4624,3
4625,3
4626,2
4627,1
4628,7
4629,5
4630,1
4631,8
4632,2
4633,9
4634,7
4635,9
4636,8
4637,6
4638,6
4639,2
4640,2
4641,3
4642,7
4643,1
4644,7
4645,2
4646,1
4647,5
4648,9
4649,1
4650,6
4651,0
4652,7
4653,7
4654,1
4655,6
4656,6
4657,9
4658,2
4659,5
4660,4
4661,7
4662,4
4663,8
4664,7
4665,3
4666,8
4667,9
4668,8
4669,6
4670,6
4671,5
4672,4
4673,9
4674,4
4675,9
4676,4
4677,5
4678,0
4679,1
4680,1
4681,4
4682,6
4683,5
4684,4
4685,0
4686,6
4687,2
4688,8
4689,4
4690,3
4691,3
4692,6
4693,6
4694,3
4695,9
4696,3
4697,7
4698,9
4699,0
4700,0
4701,3
4702,9
4703,7
4704,6
4705,9
4706,2
4707,6
4708,5
4709,6
4710,7
4711,2
4712,1
4713,4
4714,6
4715,3
4716,8
4717,5
4718,3
4719,0
4720,6
4721,7
4722,3
4723,6
4724,0
4725,9
4726,6
4727,5
4728,7
4729,1
4730,2
4731,0
4732,9
4733,1
4734,8
4735,0
4736,7
4737,6
4738,3
4739,8
4740,3
4741,2
4742,7
4743,1
4744,6
4745,6
4746,4
4747,1
4748,6
4749,2
4750,7
4751,4
4752,8
4753,8
4754,8
4755,8
4756,0
4757,0
4758,7
4759,8
4760,6
4761,9
4762,2
4763,5
4764,6
4765,0
4766,2
4767,9
4768,0
4769,2
4770,2
4771,8
4772,4
4773,7
4774,2
4775,1
4776,0
4777,4
4778,0
4779,3
4780,1
4781,7
4782,2
4783,1
4784,1
4785,8
4786,6
4787,0
4788,8
4789,2
4790,0
4791,4
4792,1
4793,9
4794,0
4795,0
4796,0
4797,4
4798,2
4799,2
4800,9
4801,6
4802,6
4803,1
4804,7
4805,1
4806,1
4807,9
4808,6
4809,3
4810,7
4811,7
4812,9
4813,2
4814,1
4815,3
4816,3
4817,7
4818,5
4819,7
4820,5
4821,1
4822,1
4823,4
4824,9
4825,5
4826,9
4827,5
4828,0
4829,1
4830,5
4831,6
4832,6
4833,0
4834,4
4835,9
4836,6
4837,3
4838,1
4839,8
4840,6
4841,2
4842,9
4843,4
4844,7
4845,2
4846,6
4847,5
4848,4
4849,7
4850,3
4851,6
4852,4
4853,2
4854,5
4855,2
4856,3
4857,0
4858,8
4859,1
4860,7
4861,7
4862,0
4863,3
4864,6
4865,7
4866,5
4867,1
4868,5
4869,9
4870,0
4871,6
4872,7
4873,3
4874,5
4875,0
4876,2
4877,3
4878,5
4879,0
4880,7
4881,2
4882,8
4883,3
4884,5
4885,4
4886,0
4887,5
4888,6
4889,7
4890,0
4891,4
4892,0
4893,3
4894,8
4895,6
4896,7
4897,4
4898,3
4899,5
4900,1
4901,3
4902,6
4903,2
4904,2
4905,2
4906,2
4907,4
4908,7
4909,7
4910,1
4911,5
4912,8
4913,9
4914,1
4915,5
4916,0
4917,4
4918,9
4919,5
4920,3
4921,0
4922,9
4923,8
4924,4
4925,4
4926,4
4927,8
4928,9
4929,3
4930,3
4931,3
4932,0
4933,9
4934,6
4935,3
4936,4
4937,0
4938,8
4939,7
4940,8
4941,0
4942,7
4943,6
4944,9
4945,3
4946,2
4947,5
4948,9
4949,9
4950,3
4951,9
4952,7
4953,8
4954,0
4955,5
4956,4
4957,1
4958,9
4959,3
4960,4
4961,1
4962,4
4963,4
4964,7
4965,3
4966,7
4967,7
4968,4
4969,4
4970,1
4971,8
4972,4
4973,2
4974,6
4975,3
4976,1
4977,2
4978,9
4979,8
4980,6
4981,0
4982,8
4983,0
4984,9
4985,9
4986,8
4987,8
4988,8
4989,6
4990,8
4991,7
4992,4
4993,1
4994,3
4995,2
4996,6
4997,0
4998,4
4999,7
5000,2
5001,1
5002,5
5003,6
5004,9
5005,5
5006,1
5007,6
5008,2
5009,3
5010,9
5011,6
5012,5
5013,8
5014,6
5015,4
5016,5
5017,7
5018,3
5019,0
5020,2
5021,1
5022,6
5023,3
5024,1
5025,5
5026,9
5027,8
5028,1
5029,9
5030,3
5031,1
5032,9
5033,5
5034,1
5035,6
5036,7
5037,3
5038,5
5039,3
5040,8
5041,1
5042,2
5043,9
5044,7
5045,4
5046,1
5047,6
5048,7
5049,7
5050,2
5051,9
5052,4
5053,7
5054,8
5055,6
5056,7
5057,2
5058,4
5059,2
5060,2
5061,9
5062,2
5063,4
5064,6
5065,5
5066,4
5067,3
5068,6
5069,6
5070,8
5071,0
5072,0
5073,9
5074,8
5075,0
5076,6
5077,7
5078,6
5079,9
5080,2
5081,8
5082,2
5083,3
5084,8
5085,2
5086,8
5087,0
5088,6
5089,8
5090,9
5091,9
5092,6
5093,4
5094,0
5095,0
5096,4
5097,8
5098,2
5099,4
5100,3
5101,5
5102,4
5103,0
5104,3
5105,7
5106,0
5107,1
5108,4
5109,1
5110,6
5111,3
5112,1
5113,4
5114,9
5115,6
5116,5
5117,8
5118,9
5119,7
5120,9
5121,4
5122,0
5123,9
5124,2
5125,4
5126,3
5127,2
5128,3
5129,7
5130,8
5131,9
5132,6
5133,9
5134,0
5135,7
5136,0
5137,6
5138,9
5139,7
5140,7
5141,9
5142,4
5143,2
5144,2
5145,3
5146,6
5147,2
5148,5
5149,0
5150,8
5151,2
5152,2
5153,1
5154,6
5155,8
5156,8
5157,9
5158,5
5159,7
5160,3
5161,8
5162,3
5163,7
5164,9
5165,8
5166,6
5167,2
5168,3
5169,0
5170,0
5171,1
5172,5
5173,9
5174,3
5175,7
5176,7
5177,6
5178,4
5179,7
5180,1
5181,6
5182,5
5183,1
5184,2
5185,2
5186,8
5187,9
5188,3
5189,5
5190,7
5191,8
5192,6
5193,0
5194,1
5195,5
5196,8
5197,8
5198,1
5199,6
5200,1
5201,7
5202,5
5203,5
5204,7
5205,8
5206,2
5207,9
5208,7
5209,3
5210,5
5211,2
5212,3
5213,3
5214,4
5215,4
5216,6
5217,0
5218,4
5219,2
5220,8
5221,1
5222,5
5223,1
5224,2
5225,6
5226,2
5227,7
5228,2
5229,0
5230,3
5231,7
5232,3
5233,4
5234,3
5235,1
5236,4
5237,6
5238,5
5239,3
5240,1
5241,9
5242,7
5243,7
5244,7
5245,7
5246,4
5247,1
5248,6
5249,0
5250,3
5251,1
5252,9
5253,9
5254,0
5255,6
5256,6
5257,5
5258,5
5259,4
5260,1
5261,8
5262,7
5263,6
5264,3
5265,9
5266,7
5267,9
5268,2
5269,9
5270,3
5271,3
5272,4
5273,4
5274,1
5275,9
5276,5
5277,2
5278,1
5279,5
5280,4
5281,1
5282,3
5283,4
5284,1
5285,8
5286,9
5287,9
5288,4
5289,8
5290,5
5291,4
5292,4
5293,4
5294,7
5295,3
5296,4
5297,5
5298,6
5299,7
5300,3
5301,8
5302,3
5303,1
5304,6
5305,2
5306,4
5307,9
5308,9
5309,3
5310,4
5311,1
5312,9
5313,1
5314,3
5315,1
5316,8
5317,1
5318,4
5319,8
5320,0
5321,9
5322,2
5323,7
5324,7
5325,7
5326,7
5327,1
5328,0
5329,3
5330,8
5331,6
5332,3
5333,8
5334,7
5335,7
5336,3
5337,4
5338,3
5339,1
5340,7
5341,7
5342,2
5343,0
5344,7
5345,5
5346,4
5347,5
5348,6
5349,5
5350,4
5351,5
5352,3
5353,2
5354,2
5355,0
5356,7
5357,7
5358,7
5359,0
5360,9
5361,2
5362,1
5363,2
5364,0
5365,1
5366,9
5367,0
5368,5
5369,1
5370,6
5371,6
5372,0
5373,9
5374,6
5375,2
5376,8
5377,0
5378,4
5379,9
5380,0
5381,9
5382,2
5383,6
5384,3
5385,6
5386,0
5387,1
5388,9
5389,7
5390,5
5391,9
5392,8
5393,8
5394,2
5395,8
5396,1
5397,6
5398,1
5399,3
5400,3
5401,2
5402,3
5403,1
5404,6
5405,6
5406,6
5407,3
5408,6
5409,5
5410,2
5411,8
5412,6
5413,1
5414,9
5415,3
5416,2
5417,6
5418,6
5419,8
5420,6
5421,3
5422,3
5423,6
5424,0
5425,6
5426,2
5427,7
5428,3
5429,5
5430,6
5431,7
5432,6
5433,3
5434,0
5435,3
5436,5
5437,4
5438,4
5439,7
5440,7
5441,6
5442,2
5443,8
5444,0
5445,3
5446,5
5447,0
5448,4
5449,5
5450,0
5451,7
5452,7
5453,7
5454,2
5455,3
5456,5
5457,5
5458,4
5459,7
5460,1
5461,0
5462,5
5463,8
5464,5
5465,9
5466,5
5467,4
5468,8
5469,7
5470,0
5471,2
5472,7
5473,9
5474,0
5475,8
5476,1
5477,4
5478,3
5479,5
5480,6
5481,2
5482,4
5483,0
5484,1
5485,4
5486,5
5487,1
5488,7
5489,1
5490,8
5491,0
5492,6
5493,2
5494,4
5495,6
5496,4
5497,3
5498,6
5499,2
5500,6
5501,7
5502,9
5503,4
5504,5
5505,6
5506,1
5507,2
5508,7
5509,5
5510,3
5511,1
5512,8
5513,1
5514,3
5515,4
5516,0
5517,7
5518,8
5519,3
5520,3
5521,0
5522,3
5523,3
5524,6
5525,2
5526,5
5527,4
5528,2
5529,3
5530,2
5531,7
5532,8
5533,3
5534,9
5535,4
5536,4
5537,9
5538,7
5539,5
5540,3
5541,8
5542,2
5543,4
5544,3
5545,7
5546,2
5547,0
5548,5
5549,8
5550,3
5551,5
5552,3
5553,1
5554,1
5555,4
5556,7
5557,7
5558,1
5559,1
5560,9
5561,9
5562,2
5563,6
5564,0
5565,6
5566,3
5567,8
5568,1
5569,3
5570,3
5571,4
5572,6
5573,7
5574,7
5575,6
5576,8
5577,7
5578,9
5579,6
5580,9
5581,5
5582,9
5583,7
5584,0
5585,3
5586,0
5587,9
5588,8
5589,3
5590,3
5591,9
5592,1
5593,3
5594,0
5595,7
5596,7
5597,1
5598,0
5599,9
5600,8
5601,7
5602,0
5603,4
5604,0
5605,8
5606,5
5607,9
5608,1
5609,3
5610,3
5611,7
5612,4
5613,6
5614,4
5615,1
5616,4
5617,4
5618,2
5619,8
5620,2
5621,2
5622,7
5623,7
5624,2
5625,6
5626,3
5627,4
5628,6
5629,5
5630,9
5631,4
5632,7
5633,0
5634,4
5635,7
5636,4
5637,5
5638,8
5639,7
5640,8
5641,4
5642,7
5643,7
5644,8
5645,7
5646,2
5647,0
5648,1
5649,9
5650,2
5651,7
5652,7
5653,1
5654,5
5655,2
5656,8
5657,0
5658,7
5659,3
5660,1
5661,7
5662,6
5663,7
5664,9
5665,0
5666,7
5667,7
5668,0
5669,7
5670,1
5671,5
5672,7
5673,2
5674,1
5675,3
5676,4
5677,4
5678,4
5679,7
5680,3
5681,0
5682,6
5683,0
5684,5
5685,7
5686,0
5687,0
5688,7
5689,3
5690,3
5691,4
5692,9
5693,2
5694,4
5695,3
5696,6
5697,9
5698,3
5699,1
5700,1
5701,3
5702,8
5703,3
5704,5
5705,0
5706,4
5707,9
5708,3
5709,1
5710,6
5711,3
5712,1
5713,2
5714,8
5715,4
5716,0
5717,4
5718,2
5719,5
5720,1
5721,2
5722,1
5723,9
5724,2
5725,5
5726,6
5727,5
5728,1
5729,7
5730,9
5731,8
5732,0
5733,6
5734,9
5735,4
5736,1
5737,1
5738,3
5739,5
5740,2
5741,8
5742,0
5743,1
5744,3
5745,1
5746,4
5747,7
5748,0
5749,1
5750,3
5751,0
5752,4
5753,7
5754,8
5755,1
5756,6
5757,4
5758,3
5759,7
5760,8
5761,8
5762,5
5763,1
5764,8
5765,5
5766,2
5767,9
5768,0
5769,9
5770,2
5771,8
5772,5
5773,4
5774,5
5775,2
5776,0
5777,1
5778,1
5779,6
5780,5
5781,8
5782,3
5783,9
5784,3
5785,4
5786,1
5787,9
5788,6
5789,5
5790,6
5791,2
5792,1
5793,3
5794,4
