judge_id,name_first,name_middle,name_last,name_suffix,birth_date,birthplace_city,birthplace_state,death_date,death_city,death_state,gender,race
239,David,C.,Bramlette,NA,1939,Woodville,MS,NA,NA,NA,M,White
240,Henry,NA,Bramwell,NA,1919,Brooklyn,NY,2010,NA,NA,M,African American
241,Louis,Dembitz,Brandeis,NA,1856,Louisville,KY,1941,Washington,DC,M,White
3455,Matthew,William,Brann,NA,1965,Elmira,NY,NA,NA,NA,M,White
242,Clifton,Rhodes,Bratcher,NA,1917,Morgantown,KY,1977,NA,NA,M,White
243,Howard,C.,Bratton,NA,1922,Clovis,NM,2002,NA,NA,M,White
244,Sam,Gilbert,Bratton,NA,1888,Kosse,TX,1963,NA,NA,M,White
245,William,Hiram,Brawley,NA,1841,Chester,SC,1916,Charleston,SC,M,White
246,David,NA,Brearley,NA,1741,Trenton,NJ,1790,Trenton,NJ,M,White
3335,James,Kelleher,Bredar,NA,1957,Omaha,NE,NA,NA,NA,M,White
2987,J.,Daniel,Breen,NA,1950,Jackson,TN,NA,NA,NA,M,White
247,Jean,Sala,Breitenstein,NA,1900,Keokuk,IA,1986,NA,NA,M,White
248,Stephen,W.,Brennan,NA,1893,Clinton,NY,1968,Utica,NY,M,White
249,William,Joseph,Brennan,Jr.,1906,Newark,NJ,1997,Arlington,VA,M,White
250,Thomas,Rutherford,Brett,NA,1931,Oklahoma City,OK,NA,NA,NA,M,White
251,David,Josiah,Brewer,NA,1837,Smyrna,Asia Minor,1910,Washington,DC,M,White
252,Elisha,Hume,Brewster,NA,1871,Worthington,MA,1946,Springfield,MA,M,White
253,Leo,NA,Brewster,NA,1903,Fort Worth,TX,1979,Fort Worth,TX,M,White
254,Rudi,M.,Brewster,NA,1932,Sioux Falls,SD,2012,La Jolla,CA,M,White
2719,Charles,R.,Breyer,NA,1941,San Francisco,CA,NA,NA,NA,M,White
255,Stephen,Gerald,Breyer,NA,1938,San Francisco,CA,NA,NA,NA,M,White
3367,Vincent,Louis,Briccetti,NA,1954,Mt. Kisco,NY,NA,NA,NA,M,White
256,Charles,L.,Brieant,Jr.,1923,Ossining,NY,2008,New York,NY,M,White
257,Charles,Guy,Briggle,NA,1883,Rushville,IL,1972,NA,NA,M,White
258,John,NA,Bright,NA,1884,Middletown,NY,1948,Middletown,NY,M,White
259,Myron,H.,Bright,NA,1919,Eveleth,MN,NA,NA,NA,M,White
260,Clarence,Addison,Brimmer,Jr.,1922,Rawlins,WY,NA,NA,NA,M,White
3191,Philip,A.,Brimmer,NA,1959,Rawlins,WY,NA,NA,NA,M,White
261,Leonie,M.,Brinkema,NA,1944,Teaneck,NJ,NA,NA,NA,F,White
262,David,NA,Briones,NA,1943,El Paso,TX,NA,NA,NA,M,Hispanic
263,Mary,Beck,Briscoe,NA,1947,Council Grove,KS,NA,NA,NA,F,White
264,William,NA,Bristol,NA,1779,Hamden,CT,1836,New Haven,CT,M,White
265,William,Earl,Britt,NA,1932,McDonald,NC,NA,NA,NA,M,White
266,Bower,Slack,Broaddus,NA,1888,Chillicothe,MO,1949,NA,NA,M,White
267,W.,Craig,Broadwater,NA,1950,Elk City,OK,2006,Pittsburgh,PA,M,White
268,John,White,Brockenbrough,NA,1806,Hanover County,VA,1877,Lexington,VA,M,White
269,Raymond,Joseph,Broderick,NA,1914,Philadelphia,PA,2000,Gladwyne,PA,M,White
3488,Vernon,Speede,Broderick,NA,1963,New York,NY,NA,NA,NA,M,African Am./Hispanic
270,Vincent,Lyons,Broderick,NA,1920,New York,NY,1995,Needham,MA,M,White
3413,Margo,Kitsy,Brodie,NA,1966,St. John`s,Antigua,NA,NA,NA,F,African American
271,Anita,Blumstein,Brody,NA,1935,New York,NY,NA,NA,NA,F,White
272,Morton,Aaron,Brody,NA,1933,Lewiston,ME,2000,Boston,MA,M,White
273,Isaac,Hopkins,Bronson,NA,1802,Waterbury,CT,1855,Palatka,FL,M,White
274,Gene,Edward,Brooks,NA,1931,Griffin,IN,2004,Evansville,IN,M,White
275,George,Washington,Brooks,NA,1821,Elizabeth City,NC,1882,Elizabeth City,NC,M,White
276,Henry,Luesing,Brooks,NA,1905,Louisville,KY,1971,NA,NA,M,White
3509,Timothy,Lloyd,Brooks,NA,1964,Detroit,MI,NA,NA,NA,M,White
277,Robert,Cameron,Broomfield,NA,1933,Detroit,MI,2014,Phoenix,AZ,M,White
278,Wade,NA,Brorby,NA,1934,Omaha,NE,NA,NA,NA,M,White
279,Stanley,Seymour,Brotman,NA,1924,Vineland,NJ,2014,Stratford,NJ,M,White
280,Addison,NA,Brown,NA,1830,West Newbury,MA,1913,New York,NY,M,White
2840,Anna,J.,Brown,NA,1952,Portland,OR,NA,NA,NA,F,White
281,Arthur,Lewis,Brown,NA,1854,Providence,RI,1928,Providence,RI,M,White
282,Bailey,NA,Brown,NA,1917,Memphis,TN,2004,Memphis,TN,M,White
3495,Debra,Marie,Brown,NA,1963,Yazoo City,MS,NA,NA,NA,F,African American
283,Garrett,E.,Brown,Jr.,1943,Orange,NJ,NA,NA,NA,M,White
3303,George,Stewart,Brown,NA,1871,Baltimore,MD,1941,Baltimore,MD,M,White
284,Henry,Billings,Brown,NA,1836,South Lee,MA,1913,Bronxville,NY,M,White
3088,Janice,Rogers,Brown,NA,1949,Greenville,AL,NA,NA,NA,F,African American
285,John,Robert,Brown,NA,1909,Funk,NE,1993,Houston,TX,M,White
286,Morgan,Welles,Brown,NA,1800,Clarksville,TN,1853,Nashville,TN,M,White
3387,Nannette,Jolivette,Brown,NA,1963,Lafayette,LA,NA,NA,NA,F,African American
287,Paul,Neeley,Brown,NA,1926,Grayson County,TX,2012,Sherman,TX,M,White
288,Robert,Lewis,Brown,Sr.,1892,Phillipsburg,MT,1948,NA,NA,M,White
289,Wesley,Ernest,Brown,NA,1907,Hutchinson,KS,2012,Wichita,KS,M,White
290,James,Robert,Browning,NA,1918,Great Falls,MT,2012,Marin County,CA,M,White
3023,James,O.,Browning,NA,1956,Levelland,TX,NA,NA,NA,M,White
291,William,Docker,Browning,NA,1931,Tucson,AZ,2008,NA,NA,M,White
3490,Colin,Stirling,Bruce,NA,1965,Urbana,IL,NA,NA,NA,M,White
292,John,NA,Bruce,NA,1832,Sterlingshire,Scotland,1901,Walters Park,PA,M,White
293,Walter,NA,Bruchhausen,NA,1892,Brooklyn,NY,1976,NA,NA,M,White
294,Melvin,T.,Brunetti,NA,1933,Reno,NV,2009,Reno,NV,M,White
295,Albert,Vickers,Bryan,NA,1899,Alexandria,VA,1984,Fairfax,VA,M,White
296,Albert,Vickers,Bryan,Jr.,1926,Alexandria,VA,NA,NA,NA,M,White
297,Frederick,van Pelt,Bryan,NA,1904,Brooklyn,NY,1978,New York,NY,M,White
298,George,Seabrook,Bryan,NA,1809,Charleston,SC,1905,Flat Rock,NC,M,White
299,Nathan,Philemon,Bryan,NA,1872,Fort Mason,FL,1935,NA,NA,M,White
300,Robert,Jensen,Bryan,NA,1934,Bremerton,WA,NA,NA,NA,M,White
301,David,Ezekiel,Bryant,NA,1849,LaRue County,KY,1910,Sherman,TX,M,White
302,Frederick,Howard,Bryant,NA,1877,Lincoln,VT,1945,Malone,NY,M,White
303,Randolph,NA,Bryant,NA,1893,Sherman,TX,1951,NA,NA,M,White
3144,Vanessa,Lynne,Bryant,NA,1954,Queens,NY,NA,NA,NA,F,African American
304,William,Benson,Bryant,NA,1911,Wetumpka,AL,2005,Washington,DC,M,African American
305,William,Curtis,Bryson,NA,1945,Houston,TX,NA,NA,NA,M,White
306,Nicholas,John,Bua,NA,1925,Chicago,IL,2002,Melrose Park,IL,M,White
307,Jerry,NA,Buchmeyer,NA,1933,Overton,TX,2009,San Marcos,TX,M,White
2838,Naomi,Reice,Buchwald,NA,1944,Kingston,NY,NA,NA,NA,F,White
308,Susan,C.,Bucklew,NA,1942,Tampa,FL,NA,NA,NA,F,White
309,James,Lane,Buckley,NA,1923,New York,NY,NA,NA,NA,M,White
310,Elaine,E.,Bucklo,NA,1944,Chelsea,MA,NA,NA,NA,F,White
311,Ronald,Lawrence,Buckwalter,NA,1936,Lancaster,PA,NA,NA,NA,M,White
312,Carl,Olaf,Bue,Jr.,1922,Chicago,IL,NA,NA,NA,M,White
313,Joseph,NA,Buffington,NA,1855,Kittanning,PA,1947,Pittsburgh,PA,M,White
314,Frank,William,Bullock,Jr.,1938,Oxford,NC,NA,NA,NA,M,White
315,Jonathan,Russell,Bullock,NA,1815,Bristol,RI,1899,Bristol,RI,M,White
3116,Renee,Marie,Bumb,NA,1960,Bellevue,OH,NA,NA,NA,F,White
316,Romanzo,NA,Bunn,NA,1829,South Hartwick,NY,1909,Madison,WI,M,White
2919,David,L.,Bunning,NA,1966,Ft. Thomas,KY,NA,NA,NA,M,White
317,Lucius,Desha,Bunton,III,1924,Del Rio,TX,2001,Austin,TX,M,White
318,Juan,Guerrero,Burciaga,NA,1929,Roswell,NM,1995,Albuquerque,NM,M,Hispanic
319,Warren,Earl,Burger,NA,1907,St. Paul,MN,1995,Alexandria,VA,M,White
320,Franklin,D.,Burgess,NA,1935,Eudora,AR,2010,University Place,WA,M,African American
3096,Timothy,Mark,Burgess,NA,1956,San Francisco,CA,NA,NA,NA,M,White
321,Harold,P.,Burke,NA,1895,Rochester,NY,1981,Rochester,NY,M,White
322,Lloyd,Hudson,Burke,NA,1916,Oakland,CA,1988,Oakland,CA,M,White
323,Ellen,Bree,Burns,NA,1923,New Haven,CT,NA,NA,NA,F,White
324,James,Milton,Burns,NA,1924,Portland,OR,2001,Wilsonville,OR,M,White
3033,Larry,Alan,Burns,NA,1954,Pasadena,CA,NA,NA,NA,M,White
325,Louis,Henry,Burns,NA,1878,New Orleans,LA,1928,NA,NA,M,White
326,Owen,McIntosh,Burns,NA,1892,Danville,IL,1952,NA,NA,M,White
327,Waller,Thomas,Burns,NA,1858,La Grange,TX,1917,Laredo,TX,M,White
328,Billy,Michael,Burrage,NA,1950,Durant,OK,NA,NA,NA,M,American Indian
329,Garland,Ellis,Burrell,Jr.,1947,Los Angeles,CA,NA,NA,NA,M,African American
330,Warren,Booth,Burrows,NA,1877,Poquonock Bridge,CT,1952,Poquonock Bridge,CT,M,White
331,Harold,Hitz,Burton,NA,1888,Jamaica Plain,MA,1964,Washington,DC,M,White
2925,David,C.,Bury,NA,1942,Tulsa,OK,NA,NA,NA,M,White
332,Richard,NA,Busteed,NA,1822,County Cavan,Ireland,1898,New York,NY,M,White
333,Algernon,Lee,Butler,NA,1905,Clinton,NC,1978,NA,NA,M,White
334,Charles,Randolph,Butler,Jr.,1940,New York,NY,NA,NA,NA,M,White
335,Pierce,NA,Butler,NA,1866,Dakota County,MN,1939,Washington,DC,M,White
336,William,NA,Butler,NA,1822,Chester County,PA,1909,Chester County,PA,M,White
2787,H.,Dean,Buttram,Jr.,1950,Gadsden,AL,NA,NA,NA,M,White
337,John,Decker,Butzner,Jr.,1917,Scranton,PA,2006,Richmond,VA,M,White
2981,Jay,S.,Bybee,NA,1953,Oakland,CA,NA,NA,NA,M,White
2852,Kermit,Edward,Bye,NA,1937,Hatton,ND,NA,NA,NA,M,White
338,Mortimer,W.,Byers,NA,1877,Brooklyn,NY,1962,Brooklyn,NY,M,White
339,Charles,Willing,Byrd,NA,1770,Westover,VA,1828,Sinking Springs,OH,M,White
340,William,Matthew,Byrne,Sr.,1896,Bakersfield,CA,1974,NA,NA,M,White
341,William,Matthew,Byrne,Jr.,1930,Los Angeles,CA,2006,Los Feliz,CA,M,White
342,James,Francis,Byrnes,NA,1882,Charleston,SC,1972,Columbia,SC,M,White
3550,Paul,Gregory,Byron,NA,1959,Queens,NY,NA,NA,NA,M,White
343,Ted,NA,Cabot,NA,1917,Hobe Sound,FL,1971,NA,NA,M,White
344,Jose,Alberto,Cabranes,NA,1940,Mayaguez,Puerto Rico,NA,NA,NA,M,Hispanic
345,James,Chris,Cacheris,NA,1933,Pittsburgh,PA,NA,NA,NA,M,White
346,John,NA,Cadwalader,NA,1805,Philadelphia,PA,1879,Philadelphia,PA,M,White
347,Francis,Gordon,Caffey,NA,1868,Gordonsville,AL,1951,Verbena,AL,M,White
348,Andrew,Augustine,Caffrey,NA,1920,Lawrence,MA,1993,West Palm Beach,FL,M,White
349,Clyde,S.,Cahill,Jr.,1923,St. Louis,MO,2004,St. Louis,MO,M,African American
350,Edward,Norman,Cahn,NA,1933,Allentown,PA,NA,NA,NA,M,White
351,Adrian,Joseph,Caillouet,NA,1883,Thibodaux,LA,1946,NA,NA,M,White
3386,Timothy,Martin,Cain,NA,1961,Seneca,SC,NA,NA,NA,M,White
352,Guido,NA,Calabresi,NA,1932,Milan,Italy,NA,NA,NA,M,White
353,Alexander,NA,Caldwell,NA,1774,NA,NJ,1839,Wheeling,VA (now WV),M,White
354,Henry,Clay,Caldwell,NA,1832,Marshall County,VA (now WV),1915,Los Angeles,CA,M,White
2894,Karen,K.,Caldwell,NA,1956,Stanford,KY,NA,NA,NA,F,White
355,William,W.,Caldwell,NA,1925,Harrisburg,PA,NA,NA,NA,M,White
356,Rhydon,Mays,Call,NA,1858,Fernandina,FL,1927,NA,NA,M,White
3002,Consuelo,Maria,Callahan,NA,1950,Palo Alto,CA,NA,NA,NA,F,Hispanic
357,Marion,Jones,Callister,NA,1921,Moreland,ID,1997,Boise,ID,M,White
358,William,G.,Cambridge,NA,1931,Atlantic,IA,2004,Omaha,NE,M,White
359,Benjamin,Franklin,Cameron,NA,1890,Meridian,MS,1964,NA,NA,M,White
360,Jack,Tarpley,Camp,Jr.,1943,"Newnan, Coweta County",GA,NA,NA,NA,M,White
3011,David,G.,Campbell,NA,1952,Salt Lake City,UT,NA,NA,NA,M,White
3236,Edward,Kernan,Campbell,NA,1858,Abingdon,VA,1938,Washington,DC,M,White
361,John,Archibald,Campbell,NA,1811,Washington,GA,1889,Baltimore,MD,M,White
362,John,Wilson,Campbell,NA,1782,Augusta County,VA,1833,Delaware,OH,M,White
363,Levin,Hicks,Campbell,NA,1927,Summit,NJ,NA,NA,NA,M,White
364,Marcus,Beach,Campbell,NA,1866,Newark,NJ,1944,Brooklyn,NY,M,White
365,Ralph,E.,Campbell,NA,1867,Butler County,PA,1921,Tulsa,OK,M,White
366,Tena,NA,Campbell,NA,1944,Wendell,ID,NA,NA,NA,F,White
367,Todd,J.,Campbell,NA,1956,Rockford,IL,NA,NA,NA,M,White
368,William,Joseph,Campbell,NA,1905,Chicago,IL,1988,West Palm Beach,FL,M,White
369,Santiago,E.,Campos,NA,1926,Santa Rosa,NM,2001,Santa Fe,NM,M,Hispanic
370,William,Cameron,Canby,Jr.,1931,St. Paul,MN,NA,NA,NA,M,White
2692,Hiram,Rafael,Cancio,NA,1920,San Sebastian,Puerto Rico,2008,NA,NA,M,Hispanic
371,John,Matthew,Cannella,NA,1908,New York,NY,1996,Glen Cove,NY,M,White
372,William,Alexander,Cant,NA,1863,"Westfield, Marquette County",WI,1933,NA,NA,M,White
3487,Valerie,Elaine,Caproni,NA,1955,Lee County,AL,NA,NA,NA,F,White
2720,A.,Richard,Caputo,NA,1938,Portchester,NY,NA,NA,NA,M,White
373,Richard,J.,Cardamone,NA,1925,Utica,NY,NA,NA,NA,M,White
3018,Kathleen,NA,Cardone,NA,1953,Medina,NY,NA,NA,NA,F,Hispanic
374,Benjamin,Nathan,Cardozo,NA,1870,New York,NY,1938,"Port Chester, Long Island",NY,M,White
375,John,Emmett,Carland,NA,1853,Oswego County,NY,1922,Washington,DC,M,White
3200,Gregory,Wright,Carman,NA,1937,Farmingdale,NY,NA,NA,NA,M,NA
377,Edward,Earl,Carnes,NA,1950,Albertville,AL,NA,NA,NA,M,White
378,Julie,E.,Carnes,NA,1950,Atlanta,GA,NA,NA,NA,F,White
2994,Cormac,J.,Carney,NA,1959,Detroit,MI,NA,NA,NA,M,White
3375,Susan,Laura,Carney,NA,1951,Waltham,MA,NA,NA,NA,F,White
379,George,Albert,Carpenter,NA,1867,Chicago,IL,1944,Chicago,IL,M,White
380,George,Moulton,Carpenter,NA,1844,Portsmouth,RI,1896,Katwijk,Holland,M,White
381,Charles,Hardy,Carr,NA,1903,Coahoma,MS,1976,NA,NA,M,White
382,George,Carter,Carr,NA,1929,Lakeland,FL,1990,Lakeland,FL,M,White
383,James,G.,Carr,NA,1940,Boston,MA,NA,NA,NA,M,White
384,Patrick,Eugene,Carr,NA,1922,Jasper County,MS,1998,New Orleans,LA,M,White
385,James,R.,Carrigan,NA,1929,Mobridge,SD,2014,Boulder,CO,M,White
386,Earl,Hamblin,Carroll,NA,1925,Tucson,AZ,NA,NA,NA,M,White
387,George,Harrold,Carswell,NA,1919,Irwinton,GA,1992,Tallahassee,FL,M,White
3406,Andrew,Lamar,Carter,Jr.,1969,Albany,GA,NA,NA,NA,M,African American
2792,David,O.,Carter,NA,1944,Providence,RI,NA,NA,NA,M,White
389,Gene,NA,Carter,NA,1935,Milbridge,ME,NA,NA,NA,M,White
390,James,Marshall,Carter,NA,1904,Santa Barbara,CA,1979,La Jolla,CA,M,White
391,Oliver,Jesse,Carter,NA,1911,San Francisco,CA,1976,NA,NA,M,White
392,Robert,Lee,Carter,NA,1917,Careyville,FL,2012,New York,NY,M,African American
393,David,Kellogg,Cartter,NA,1812,Jefferson County,NY,1887,Washington,DC,M,White
394,Salvador,E.,Casellas,NA,1935,San Juan,Puerto Rico,NA,NA,NA,M,Hispanic
3237,Joseph,NA,Casey,NA,1814,Ringgold Manor,MD,1879,Washington,DC,M,White
2721,Richard,Conway,Casey,NA,1933,Ithaca,NY,2007,NA,NA,M,White
395,John,M.,Cashin,NA,1892,Kingston,NY,1970,Kingston,NY,M,White
3340,Denise,Jefferson,Casper,NA,1968,East Patchogue,NY,NA,NA,NA,F,African American
2940,Paul,G.,Cassell,NA,1959,Orange,CA,NA,NA,NA,M,White
396,Fred,James,Cassibry,NA,1918,D`Lo,MS,1996,New Orleans,LA,M,White
397,William,John,Castagna,NA,1924,Philadelphia,PA,NA,NA,NA,M,White
3029,P.,Kevin,Castel,NA,1950,Jamaica,NY,NA,NA,NA,M,White
398,Ruben,NA,Castillo,NA,1954,Chicago,IL,NA,NA,NA,M,Hispanic
399,Latham,NA,Castle,NA,1900,Sandwich,IL,1986,NA,NA,M,White
400,John,NA,Catron,NA,1786,NA,PA,1865,Nashville,TN,M,White
401,Barbara,A.,Caulfield,NA,1947,Oak Park,IL,2010,NA,NA,F,White
402,Robin,J.,Cauthron,NA,1950,Edmond,OK,NA,NA,NA,F,White
403,Charles,Cheatham,Cavanah,NA,1871,Greensboro,NC,1953,NA,NA,M,White
2880,Dennis,M.,Cavanaugh,NA,1947,Orange,NJ,NA,NA,NA,M,White
2890,Richard,F.,Cebull,NA,1944,Billings,MT,NA,NA,NA,M,White
3376,Claire,Claudia,Cecchi,NA,1964,Queens,NY,NA,NA,NA,F,White
404,Lamar,John Ryan,Cecil,NA,1902,Houston,TX,1958,NA,NA,M,White
405,Lester,LeFevre,Cecil,NA,1893,Miami County,OH,1982,NA,NA,M,White
406,Miriam,Goldman,Cedarbaum,NA,1929,New York,NY,NA,NA,NA,F,White
407,Anthony,Joseph,Celebrezze,NA,1910,Anzi,Italy,1998,Cleveland,OH,M,White
2950,David,S.,Cercone,NA,1952,Pittsburgh,PA,NA,NA,NA,M,White
408,Carmen,Consuelo,Cerezo,NA,1940,San Juan,Puerto Rico,NA,NA,NA,F,Hispanic
3107,Michael,A.,Chagares,NA,1962,Pittsburgh,PA,NA,NA,NA,M,White
409,Richard,Harvey,Chambers,NA,1906,Danville,IL,1994,NA,NA,M,White
2722,Robert,Charles,Chambers,NA,1952,Williamson,WV,NA,NA,NA,M,White
410,Stephen,Sanders,Chandler,Jr.,1899,Blount County,TN,1989,NA,NA,M,White
3342,Edmond,E-Min,Chang,NA,1970,New York,NY,NA,NA,NA,M,Asian American
411,Robert,Foster,Chapman,NA,1926,Inman,SC,NA,NA,NA,M,White
3475,Sheri,Polster,Chappell,NA,1962,Sheboygan,WI,NA,NA,NA,F,White
412,Deborah,K.,Chasanow,NA,1948,Washington,DC,NA,NA,NA,F,White
413,Harrie,Brigham,Chase,NA,1889,Whitingham,VT,1969,Vernon,VT,M,White
414,Salmon,Portland,Chase,NA,1808,Cornish,NH,1873,New York,NY,M,White
415,Samuel,NA,Chase,NA,1741,Somerset County,MD,1811,Baltimore,MD,M,White
417,Thomas,NA,Chatfield,NA,1871,Oswego,NY,1922,NA,NA,M,White
416,Robert,N.,Chatigny,NA,1952,Taunton,MA,NA,NA,NA,M,White
3372,Edward,Milton,Chen,NA,1953,Oakland,CA,NA,NA,NA,M,Asian American
3460,Pamela,Ki Mai,Chen,NA,1961,Chicago,IL,NA,NA,NA,F,Asian American
3486,Raymond,T.,Chen,NA,1968,New York,NY,NA,NA,NA,M,Asian American
2714,John,Moses,Cheney,NA,1859,Milwaukee,WI,1922,Orlando,FL,M,White
3003,Michael,NA,Chertoff,NA,1953,Elizabeth,NJ,NA,NA,NA,M,White
2963,Stanley,R.,Chesler,NA,1947,Brooklyn,NY,NA,NA,NA,M,White
418,Maxine,M.,Chesney,NA,1942,San Francisco,CA,NA,NA,NA,F,White
419,William,Calvin,Chesnut,NA,1873,Baltimore,MD,1962,Baltimore,MD,M,White
3510,Vince,Girdhari,Chhabria,NA,1969,San Francisco,CA,NA,NA,NA,M,Asian American
3290,Julianna,Michelle,Childs,NA,1966,Detroit,MI,NA,NA,NA,F,African American
420,Olin,Hatfield,Chilson,NA,1903,Pueblo,CO,1991,NA,NA,M,White
421,Denny,NA,Chin,NA,1954,Kowloon,Hong Kong,NA,NA,NA,M,Asian American
422,Nathaniel,NA,Chipman,NA,1752,Salisbury,CT,1843,Tinmouth,VT,M,White
423,Emett,Clay,Choate,NA,1891,Columbus,OH,1974,NA,NA,M,White
424,William,Gardner,Choate,NA,1830,Salem,MA,1920,Wallingford,CT,M,White
425,Con.,G.,Cholakis,NA,1930,Troy,NY,1996,North Greenbush,NY,M,White
426,Herbert,Young Cho,Choy,NA,1916,"Makaweli, Kauai",HI,2004,Honolulu,HI,M,Asian American
3409,Morgan,NA,Christen,NA,1961,Chehalis,WA,NA,NA,NA,F,White
427,Herbert,William,Christenberry,NA,1897,New Orleans,LA,1975,Kentwood,LA,M,White
428,Albert,Sherman,Christensen,NA,1905,Manti,UT,1996,Provo,UT,M,White
3408,Dana,Lewis,Christensen,NA,1951,New York,NY,NA,NA,NA,M,White
429,Sidney,Lee,Christie,NA,1903,Sinks Grove,WV,1974,NA,NA,M,White
3528,Theodore,David,Chuang,NA,1969,Media,PA,NA,NA,NA,M,Asian American
430,James,Paul,Churchill,NA,1924,Imlay City,MI,NA,NA,NA,M,White
3543,Tanya,Sue,Chutkan,NA,1962,Kingston,Jamaica,NA,NA,NA,F,African American
431,Robert,J.,Cindrich,NA,1943,Washington,PA,NA,NA,NA,M,White
432,George,Edward,Cire,NA,1922,Houston,TX,1985,Houston,TX,M,White
2780,Harry,M.,Clabaugh,NA,1856,Cumberland,MD,1914,Washington,DC,M,White
433,Harry,E.,Claiborne,NA,1917,McRae,AR,2004,Las Vegas,NV,M,White
434,John,William,Clancy,NA,1899,New York,NY,1969,New York,NY,M,White
435,T.,Emmet,Clarie,NA,1913,Killingly,CT,1997,Danielson,CT,M,White
436,Bennett,Champ,Clark,NA,1890,Bowling Green,MO,1954,Gloucester,MA,M,White
437,Charles,NA,Clark,NA,1925,Memphis,TN,2011,NA,NA,M,White
438,Charles,Dickens,Clark,NA,1847,Laurel Cove,TN,1908,Chattanooga,TN,M,White
439,Charles,Edward,Clark,NA,1889,Woodbridge,CT,1963,Hamden,CT,M,White
440,Chase,Addison,Clark,NA,1883,Hadley,IN,1966,NA,NA,M,White
441,Daniel,NA,Clark,NA,1809,Stratham,NH,1891,Manchester,NH,M,White
2960,Ron,NA,Clark,NA,1953,Caripito,Venezuela,NA,NA,NA,M,White
442,Russell,Gentry,Clark,NA,1925,Oregon County,MO,2003,Springfield,MO,M,White
443,Thomas,Alonzo,Clark,NA,1920,Atlanta,GA,2005,NA,NA,M,White
444,Tom,C.,Clark,NA,1899,Dallas,TX,1977,New York,NY,M,White
445,William,NA,Clark,NA,1891,Newark,NJ,1957,NA,NA,M,White
446,John,Hessin,Clarke,NA,1857,New Lisbon,OH,1945,San Diego,CA,M,White
447,Joseph,Calvitt,Clarke,Jr.,1920,Harrisburg,PA,2004,Virginia Beach,VA,M,White
448,Thurmond,NA,Clarke,NA,1902,Santa Paula,CA,1971,NA,NA,M,White
449,Thomas,James,Clary,NA,1899,Seneca Falls,NY,1977,Philadelphia,PA,M,White
2723,Eric,L.,Clay,NA,1948,Durham,NC,NA,NA,NA,M,African American
450,Joseph,NA,Clay,Jr.,1764,Savannah,GA,1811,Boston,MA,M,White
451,Claude,Feemster,Clayton,NA,1909,Tupelo,MS,1969,NA,NA,M,White
452,Henry,De Lamar,Clayton,NA,1857,Barbour County,AL,1929,NA,NA,M,White
453,Robert,Hardy,Cleland,NA,1947,St. Clair,MI,NA,NA,NA,M,White
454,Edith,Brown,Clement,NA,1948,Birmingham,AL,NA,NA,NA,F,White
455,U.,W.,Clemon,NA,1943,Fairfield,AL,NA,NA,NA,M,African American
456,Raymond,Charles,Clevenger,III,1937,Topeka,KS,NA,NA,NA,M,White
457,Charles,N.,Clevert,Jr.,1947,Richmond,VA,NA,NA,NA,M,African American
458,Adam,C.,Cliffe,NA,1869,Sycamore,IL,1928,NA,NA,M,White
459,John,David,Clifford,Jr.,1887,Lewiston,ME,1956,NA,NA,M,White
460,Nathan,NA,Clifford,NA,1803,Rumney,NH,1881,Cornish,ME,M,White
2942,Richard,R.,Clifton,NA,1950,Framingham,MA,NA,NA,NA,M,White
3298,Genevieve,Rose,Cline,NA,1877,Warren,OH,1959,Cleveland,OH,F,White
461,David,H.,Coar,NA,1943,Birmingham,AL,NA,NA,NA,M,African American
462,Howell,NA,Cobb,NA,1922,Atlanta,GA,2005,Castine,ME,M,White
463,Andrew,McConnell January,Cochran,NA,1854,Maysville,KY,1934,NA,NA,M,White
464,Ernest,Ford,Cochran,NA,1865,Anderson,SC,1934,NA,NA,M,White
465,John,Louis,Coffey,NA,1922,Milwaukee,WI,2012,Whitefish Bay,WI,M,White
466,Frank,Morey,Coffin,NA,1919,Lewiston,ME,2009,Portland,ME,M,White
467,Jennifer,B.,Coffman,NA,1948,Union City,TN,NA,NA,NA,F,White
468,Albert,Wheeler,Coffrin,NA,1919,Burlington,VT,1993,Burlington,VT,M,White
3111,Brian,Mark,Cogan,NA,1954,Chicago,IL,NA,NA,NA,M,White
3362,Max,Oliver,Cogburn,Jr.,1951,Cambridge,MA,NA,NA,NA,M,White
469,Mitchell,Harry,Cohen,NA,1904,Philadelphia,PA,1991,Philadelphia,PA,M,White
470,Maurice,Blanchard,Cohill,Jr.,1929,Pittsburgh,PA,NA,NA,NA,M,White
471,Avern,Levin,Cohn,NA,1924,Detroit,MI,NA,NA,NA,M,White
3019,James,I.,Cohn,NA,1948,Montgomery,AL,NA,NA,NA,M,White
472,Charles,Cleaves,Cole,NA,1841,Hiram,ME,1905,Washington,DC,M,White
473,R[ansey],Guy,Cole,Jr.,1951,Birmingham,AL,NA,NA,NA,M,African American
3299,William,Purrington,Cole,NA,1889,Towson,MD,1957,Baltimore,MD,M,White
474,Frank,Joseph,Coleman,NA,1886,New York,NY,1934,NA,NA,M,White
475,James,Plemon,Coleman,NA,1914,Ackerman,MS,1991,Ackerman,MS,M,White
3288,Sharon,Johnson,Coleman,NA,1960,Chicago,IL,NA,NA,NA,F,African American
476,William,Caldwell,Coleman,NA,1884,Louisville,KY,1968,Baltimore,MD,M,White
477,John,Caskie,Collet,NA,1898,Keytesville,MO,1955,Kansas City,MO,M,White
