track,type,shortcut,player,system_played,date,time_period,time,record_duration
Wario Stadium,Three Lap,No,MJ,PAL,2011-01-30,4M 22.5S,262.5,2
Wario Stadium,Three Lap,No,MR,PAL,2011-02-01,4M 22.39S,262.39,1
Wario Stadium,Three Lap,No,MJ,PAL,2011-02-02,4M 21.83S,261.83,758
Wario Stadium,Three Lap,No,MR,PAL,2013-03-01,4M 21.7S,261.7,634
Wario Stadium,Three Lap,No,MR,PAL,2014-11-25,4M 21.68S,261.68,2
Wario Stadium,Three Lap,No,MR,PAL,2014-11-27,4M 21.54S,261.54,423
Wario Stadium,Three Lap,No,MR,PAL,2016-01-24,4M 21.49S,261.49,0
Wario Stadium,Three Lap,No,MR,PAL,2016-01-24,4M 21.41S,261.41,0
Wario Stadium,Three Lap,No,MR,PAL,2016-01-24,4M 21.22S,261.22,1
Wario Stadium,Three Lap,No,MR,PAL,2016-01-25,4M 21.16S,261.16,245
Wario Stadium,Three Lap,No,Dan,PAL,2016-09-26,4M 21.11S,261.11,0
Wario Stadium,Three Lap,No,Dan,PAL,2016-09-26,4M 20.9S,260.9,6
Wario Stadium,Three Lap,No,Dan,PAL,2016-10-02,4M 20.75S,260.75,1
Wario Stadium,Three Lap,No,MR,PAL,2016-10-03,4M 20.7S,260.7,1
Wario Stadium,Three Lap,No,Dan,PAL,2016-10-04,4M 20.67S,260.67,2
Wario Stadium,Three Lap,No,MR,PAL,2016-10-06,4M 20.48S,260.48,267
Wario Stadium,Three Lap,No,Dan,PAL,2017-06-30,4M 20.47S,260.47,168
Wario Stadium,Three Lap,No,MR,PAL,2017-12-15,4M 20.42S,260.42,506
Wario Stadium,Three Lap,No,Dan,PAL,2019-05-05,4M 20.04S,260.04,159
Wario Stadium,Three Lap,No,MR,PAL,2019-10-11,4M 20.01S,260.01,504
Wario Stadium,Single Lap,No,Launspach,NTSC,1997-05-27,1M 32.77S,92.77000000000001,95
Wario Stadium,Single Lap,No,Launspach,NTSC,1997-08-30,1M 31.14S,91.14,195
Wario Stadium,Single Lap,No,Booth,NTSC,1998-03-13,1M 30.37S,90.37,130
Wario Stadium,Single Lap,No,Penev,PAL,1998-07-21,1M 29.93S,89.93,30
Wario Stadium,Single Lap,No,Peter E,PAL,1998-08-20,1M 29.82S,89.82,4
Wario Stadium,Single Lap,No,Penev,PAL,1998-08-24,1M 29.78S,89.78,8
Wario Stadium,Single Lap,No,Peter E,PAL,1998-09-01,1M 29.45S,89.45,1
Wario Stadium,Single Lap,No,Penev,PAL,1998-09-02,1M 29.33S,89.33,9
Wario Stadium,Single Lap,No,Penev,PAL,1998-09-11,1M 28.86S,88.86,19
Wario Stadium,Single Lap,No,Penev,PAL,1998-09-30,1M 28.79S,88.78999999999999,8
Wario Stadium,Single Lap,No,Penev,PAL,1998-10-08,1M 28.65S,88.65,16
Wario Stadium,Single Lap,No,Penev,PAL,1998-10-24,1M 28.6S,88.6,33
Wario Stadium,Single Lap,No,Penev,PAL,1998-11-26,1M 27.95S,87.95,96
Wario Stadium,Single Lap,No,Penev,PAL,1999-03-02,1M 27.64S,87.64,255
Wario Stadium,Single Lap,No,Zwartjes,PAL,1999-11-12,1M 27.53S,87.53,799
Wario Stadium,Single Lap,No,Sami,PAL,2002-01-19,1M 27.49S,87.49,22
Wario Stadium,Single Lap,No,Sami,PAL,2002-02-10,1M 27.45S,87.45,1
Wario Stadium,Single Lap,No,Sami,PAL,2002-02-11,1M 27.42S,87.42,3
Wario Stadium,Single Lap,No,Sami,PAL,2002-02-14,1M 27.4S,87.4,429
Wario Stadium,Single Lap,No,Lacey,PAL,2003-04-19,1M 27.37S,87.37,2
Wario Stadium,Single Lap,No,Sami,PAL,2003-04-21,1M 27.35S,87.35,0
Wario Stadium,Single Lap,No,Sami,PAL,2003-04-21,1M 27.24S,87.24,220
Wario Stadium,Single Lap,No,Luke B,NTSC,2003-11-23,1M 27.23S,87.23,4
Wario Stadium,Single Lap,No,Luke B,NTSC,2003-11-27,1M 27.22S,87.22,200
Wario Stadium,Single Lap,No,Luke B,NTSC,2004-06-14,1M 27.2S,87.2,3
Wario Stadium,Single Lap,No,Luke B,NTSC,2004-06-17,1M 27.05S,87.05,85
Wario Stadium,Single Lap,No,MJ,PAL,2004-09-10,1M 27.04S,87.03999999999999,153
Wario Stadium,Single Lap,No,Luke B,NTSC,2004-10-26,1M 27.04S,87.03999999999999,107
Wario Stadium,Single Lap,No,MJ,PAL,2005-02-10,1M 26.99S,86.99,4
Wario Stadium,Single Lap,No,Lacey,PAL,2005-02-14,1M 26.97S,86.97,422
Wario Stadium,Single Lap,No,MJ,PAL,2005-02-17,1M 26.97S,86.97,419
Wario Stadium,Single Lap,No,Karlo,NTSC,2006-04-12,1M 26.93S,86.93,167
Wario Stadium,Single Lap,No,Troy,NTSC,2006-09-26,1M 26.91S,86.91,1006
Wario Stadium,Single Lap,No,Lacey,PAL,2009-06-28,1M 26.89S,86.89,8
Wario Stadium,Single Lap,No,Lacey,PAL,2009-07-06,1M 26.87S,86.87,557
Wario Stadium,Single Lap,No,MJ,PAL,2009-07-19,1M 26.87S,86.87,544
Wario Stadium,Single Lap,No,TJL,PAL,2011-01-14,1M 26.83S,86.83,1
Wario Stadium,Single Lap,No,MJ,PAL,2011-01-15,1M 26.79S,86.78999999999999,8
Wario Stadium,Single Lap,No,MR,PAL,2011-01-23,1M 26.77S,86.77,0
Wario Stadium,Single Lap,No,TJL,PAL,2011-01-23,1M 26.76S,86.76,2
Wario Stadium,Single Lap,No,MR,PAL,2011-01-24,1M 26.76S,86.76,1
Wario Stadium,Single Lap,No,TJL,PAL,2011-01-25,1M 26.73S,86.73,0
Wario Stadium,Single Lap,No,MR,PAL,2011-01-25,1M 26.67S,86.67,1
Wario Stadium,Single Lap,No,Lacey,PAL,2011-01-26,1M 26.64S,86.64,1
Wario Stadium,Single Lap,No,MR,PAL,2011-01-27,1M 26.55S,86.55,1
Wario Stadium,Single Lap,No,MJ,PAL,2011-01-28,1M 26.5S,86.5,6
Wario Stadium,Single Lap,No,MJ,PAL,2011-02-03,1M 26.43S,86.43,759
Wario Stadium,Single Lap,No,VAJ,PAL,2013-01-27,1M 26.43S,86.43,35
Wario Stadium,Single Lap,No,MR,PAL,2013-03-03,1M 26.39S,86.39,1049
Wario Stadium,Single Lap,No,abney317,PAL,2016-01-16,1M 26.34S,86.34,4
Wario Stadium,Single Lap,No,MR,PAL,2016-01-20,1M 26.29S,86.28999999999999,249
Wario Stadium,Single Lap,No,Dan,PAL,2016-09-25,1M 26.24S,86.24,1
Wario Stadium,Single Lap,No,MR,PAL,2016-09-26,1M 26.24S,86.24,0
Wario Stadium,Single Lap,No,MR,PAL,2016-09-26,1M 26.21S,86.21000000000001,0
Wario Stadium,Single Lap,No,Dan,PAL,2016-09-26,1M 26.19S,86.19,0
Wario Stadium,Single Lap,No,Dan,PAL,2016-09-26,1M 26.15S,86.15,1
Wario Stadium,Single Lap,No,Dan,PAL,2016-09-27,1M 26.12S,86.12,6
Wario Stadium,Single Lap,No,MR,PAL,2016-10-03,1M 26.04S,86.03999999999999,105
Wario Stadium,Single Lap,No,Dan,PAL,2017-01-16,1M 26.03S,86.03,335
Wario Stadium,Single Lap,No,MR,PAL,2017-12-17,1M 26.01S,86.01,0
Wario Stadium,Single Lap,No,MR,PAL,2017-12-17,1M 25.96S,85.96000000000001,568
Wario Stadium,Single Lap,No,Dan,PAL,2019-07-08,1M 25.88S,85.88,96
Wario Stadium,Single Lap,No,MR,PAL,2019-10-12,1M 25.87S,85.87,472
Wario Stadium,Single Lap,No,Dan,PAL,2021-01-23,1M 25.87S,85.87,3
Wario Stadium,Single Lap,No,Dan,PAL,2021-01-26,1M 25.82S,85.82,31
Wario Stadium,Three Lap,Yes,Gregg G,NTSC,1997-03-10,1M 47.93S,107.93,173
Wario Stadium,Three Lap,Yes,Wonn,NTSC,1997-08-30,22.89S,22.89,65
Wario Stadium,Three Lap,Yes,Edward F,PAL,1997-11-03,20.18S,20.18,72
Wario Stadium,Three Lap,Yes,Raffy,PAL,1998-01-14,19.52S,19.52,412
Wario Stadium,Three Lap,Yes,JWhalls,NTSC,1999-03-02,17.88S,17.88,476
Wario Stadium,Three Lap,Yes,Myles,NTSC,2000-06-20,16.77S,16.77,793
Wario Stadium,Three Lap,Yes,Ben M,PAL,2002-08-22,15.48S,15.48,1370
Wario Stadium,Three Lap,Yes,Karlo,NTSC,2006-05-23,15.43S,15.43,2
Wario Stadium,Three Lap,Yes,VAJ,PAL,2006-05-25,15.12S,15.12,1678
Wario Stadium,Three Lap,Yes,VAJ,PAL,2010-12-28,14.87S,14.87,1237
Wario Stadium,Three Lap,Yes,Zoran,PAL,2014-05-18,14.77S,14.77,253
Wario Stadium,Three Lap,Yes,VAJ,PAL,2015-01-26,14.7S,14.7,2008
Wario Stadium,Three Lap,Yes,VAJ,NTSC,2020-07-26,14.66S,14.66,2
Wario Stadium,Three Lap,Yes,VAJ,NTSC,2020-07-28,14.65S,14.65,2
Wario Stadium,Three Lap,Yes,VAJ,NTSC,2020-07-30,14.59S,14.59,211
Wario Stadium,Single Lap,Yes,Launspach,NTSC,1997-05-27,1M 32.77S,92.77000000000001,95
Wario Stadium,Single Lap,Yes,Launspach,NTSC,1997-08-30,1M 31.14S,91.14,195
Wario Stadium,Single Lap,Yes,Booth,NTSC,1998-03-13,1M 30.37S,90.37,130
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-07-21,1M 29.93S,89.93,30
Wario Stadium,Single Lap,Yes,Peter E,PAL,1998-08-20,1M 29.82S,89.82,4
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-08-24,1M 29.78S,89.78,8
Wario Stadium,Single Lap,Yes,Peter E,PAL,1998-09-01,1M 29.45S,89.45,1
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-09-02,1M 29.33S,89.33,9
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-09-11,1M 28.86S,88.86,19
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-09-30,1M 28.79S,88.78999999999999,8
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-10-08,1M 28.65S,88.65,16
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-10-24,1M 28.6S,88.6,33
Wario Stadium,Single Lap,Yes,Penev,PAL,1998-11-26,1M 27.95S,87.95,96
Wario Stadium,Single Lap,Yes,Penev,PAL,1999-03-02,1M 27.64S,87.64,255
Wario Stadium,Single Lap,Yes,Zwartjes,PAL,1999-11-12,1M 27.53S,87.53,799
Wario Stadium,Single Lap,Yes,Sami,PAL,2002-01-19,1M 27.49S,87.49,22
Wario Stadium,Single Lap,Yes,Sami,PAL,2002-02-10,1M 27.45S,87.45,1
Wario Stadium,Single Lap,Yes,Sami,PAL,2002-02-11,1M 27.42S,87.42,3
Wario Stadium,Single Lap,Yes,Sami,PAL,2002-02-14,1M 27.4S,87.4,429
Wario Stadium,Single Lap,Yes,Lacey,PAL,2003-04-19,1M 27.37S,87.37,2
Wario Stadium,Single Lap,Yes,Sami,PAL,2003-04-21,1M 27.35S,87.35,0
Wario Stadium,Single Lap,Yes,Sami,PAL,2003-04-21,1M 27.24S,87.24,220
Wario Stadium,Single Lap,Yes,Luke B,NTSC,2003-11-23,1M 27.23S,87.23,4
Wario Stadium,Single Lap,Yes,Luke B,NTSC,2003-11-27,1M 27.22S,87.22,200
Wario Stadium,Single Lap,Yes,Luke B,NTSC,2004-06-14,1M 27.2S,87.2,3
Wario Stadium,Single Lap,Yes,Luke B,NTSC,2004-06-17,1M 27.05S,87.05,85
Wario Stadium,Single Lap,Yes,MJ,PAL,2004-09-10,1M 27.04S,87.03999999999999,153
Wario Stadium,Single Lap,Yes,Luke B,NTSC,2004-10-26,1M 27.04S,87.03999999999999,107
Wario Stadium,Single Lap,Yes,MJ,PAL,2005-02-10,1M 26.99S,86.99,4
Wario Stadium,Single Lap,Yes,Lacey,PAL,2005-02-14,1M 26.97S,86.97,422
Wario Stadium,Single Lap,Yes,MJ,PAL,2005-02-17,1M 26.97S,86.97,419
Wario Stadium,Single Lap,Yes,Karlo,NTSC,2006-04-12,1M 26.93S,86.93,167
Wario Stadium,Single Lap,Yes,Troy,NTSC,2006-09-26,1M 26.91S,86.91,1006
Wario Stadium,Single Lap,Yes,Lacey,PAL,2009-06-28,1M 26.89S,86.89,8
Wario Stadium,Single Lap,Yes,Lacey,PAL,2009-07-06,1M 26.87S,86.87,557
Wario Stadium,Single Lap,Yes,MJ,PAL,2009-07-19,1M 26.87S,86.87,544
Wario Stadium,Single Lap,Yes,TJL,PAL,2011-01-14,1M 26.83S,86.83,1
Wario Stadium,Single Lap,Yes,MJ,PAL,2011-01-15,1M 26.79S,86.78999999999999,8
Wario Stadium,Single Lap,Yes,MR,PAL,2011-01-23,1M 26.77S,86.77,0
Wario Stadium,Single Lap,Yes,TJL,PAL,2011-01-23,1M 26.76S,86.76,2
Wario Stadium,Single Lap,Yes,MR,PAL,2011-01-24,1M 26.76S,86.76,1
Wario Stadium,Single Lap,Yes,TJL,PAL,2011-01-25,1M 26.73S,86.73,0
Wario Stadium,Single Lap,Yes,MR,PAL,2011-01-25,1M 26.67S,86.67,1
Wario Stadium,Single Lap,Yes,Lacey,PAL,2011-01-26,1M 26.64S,86.64,1
Wario Stadium,Single Lap,Yes,MR,PAL,2011-01-27,1M 26.55S,86.55,1
Wario Stadium,Single Lap,Yes,MJ,PAL,2011-01-28,1M 26.5S,86.5,6
Wario Stadium,Single Lap,Yes,MJ,PAL,2011-02-03,1M 26.43S,86.43,759
Wario Stadium,Single Lap,Yes,VAJ,PAL,2013-01-27,1M 26.43S,86.43,35
Wario Stadium,Single Lap,Yes,MR,PAL,2013-03-03,1M 26.39S,86.39,1049
Wario Stadium,Single Lap,Yes,abney317,PAL,2016-01-16,1M 26.34S,86.34,4
Wario Stadium,Single Lap,Yes,MR,PAL,2016-01-20,1M 26.29S,86.28999999999999,249
Wario Stadium,Single Lap,Yes,Dan,PAL,2016-09-25,1M 26.24S,86.24,1
Wario Stadium,Single Lap,Yes,MR,PAL,2016-09-26,1M 26.24S,86.24,0
Wario Stadium,Single Lap,Yes,MR,PAL,2016-09-26,1M 26.21S,86.21000000000001,0
Wario Stadium,Single Lap,Yes,Dan,PAL,2016-09-26,1M 26.19S,86.19,0
Wario Stadium,Single Lap,Yes,Dan,PAL,2016-09-26,1M 26.15S,86.15,1
Wario Stadium,Single Lap,Yes,Dan,PAL,2016-09-27,1M 26.12S,86.12,6
Wario Stadium,Single Lap,Yes,MR,PAL,2016-10-03,1M 26.04S,86.03999999999999,105
Wario Stadium,Single Lap,Yes,Dan,PAL,2017-01-16,1M 26.03S,86.03,335
Wario Stadium,Single Lap,Yes,MR,PAL,2017-12-17,1M 26.01S,86.01,0
Wario Stadium,Single Lap,Yes,MR,PAL,2017-12-17,1M 25.96S,85.96000000000001,568
Wario Stadium,Single Lap,Yes,Dan,PAL,2019-07-08,1M 25.88S,85.88,96
Wario Stadium,Single Lap,Yes,MR,PAL,2019-10-12,1M 25.87S,85.87,472
Wario Stadium,Single Lap,Yes,Dan,PAL,2021-01-23,1M 25.87S,85.87,3
Wario Stadium,Single Lap,Yes,Dan,PAL,2021-01-26,1M 25.82S,85.82,31
Sherbet Land,Three Lap,No,Launspach,NTSC,1997-05-27,2M 4S,124,95
Sherbet Land,Three Lap,No,Booth,NTSC,1997-08-30,2M 2.72S,122.72,11
Sherbet Land,Three Lap,No,Launspach,NTSC,1997-09-10,2M 2.57S,122.57,95
Sherbet Land,Three Lap,No,Zwartjes,PAL,1997-12-14,2M 1.72S,121.72,85
Sherbet Land,Three Lap,No,Peter E,PAL,1998-03-09,2M 0.91S,120.91,4
Sherbet Land,Three Lap,No,Booth,NTSC,1998-03-13,2M 0.83S,120.83,9
Sherbet Land,Three Lap,No,Peter E,NTSC,1998-03-22,2M 0.26S,120.26,184
Sherbet Land,Three Lap,No,Penev,PAL,1998-09-22,1M 59.97S,119.97,10
Sherbet Land,Three Lap,No,Peter E,PAL,1998-10-02,1M 59.94S,119.94,55
Sherbet Land,Three Lap,No,Penev,PAL,1998-11-26,1M 59.77S,119.77000000000001,20
Sherbet Land,Three Lap,No,Penev,PAL,1998-12-16,1M 59.55S,119.55,7
Sherbet Land,Three Lap,No,Penev,PAL,1998-12-23,1M 59.38S,119.38,60
Sherbet Land,Three Lap,No,Penev,PAL,1999-02-21,1M 59.04S,119.03999999999999,101
Sherbet Land,Three Lap,No,Peter E,NTSC,1999-06-02,1M 58.56S,118.56,3
Sherbet Land,Three Lap,No,Zwartjes,PAL,1999-06-05,1M 58.5S,118.5,125
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-08,1M 58.49S,118.49000000000001,0
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-08,1M 58.41S,118.41,0
Sherbet Land,Three Lap,No,Mike S,NTSC,1999-10-08,1M 58.08S,118.08,0
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-08,1M 58.03S,118.03,0
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-08,1M 57.92S,117.92,6
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-14,1M 57.91S,117.91,0
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-14,1M 57.86S,117.86,0
Sherbet Land,Three Lap,No,Penev,PAL,1999-10-14,1M 57.83S,117.83,17
Sherbet Land,Three Lap,No,Zwartjes,PAL,1999-10-31,1M 57.65S,117.65,100
Sherbet Land,Three Lap,No,Zwartjes,PAL,2000-02-08,1M 57.39S,117.39,7
Sherbet Land,Three Lap,No,Zwartjes,PAL,2000-02-15,1M 57.32S,117.32,198
Sherbet Land,Three Lap,No,Penev,PAL,2000-08-31,1M 57.09S,117.09,0
Sherbet Land,Three Lap,No,Penev,PAL,2000-08-31,1M 57.03S,117.03,655
Sherbet Land,Three Lap,No,Lacey,PAL,2002-06-17,1M 56.98S,116.97999999999999,367
Sherbet Land,Three Lap,No,MJ,PAL,2003-06-19,1M 56.8S,116.8,43
Sherbet Land,Three Lap,No,MJ,PAL,2003-08-01,1M 56.67S,116.67,0
Sherbet Land,Three Lap,No,MJ,PAL,2003-08-01,1M 56.65S,116.65,90
Sherbet Land,Three Lap,No,MJ,PAL,2003-10-30,1M 56.63S,116.63,550
Sherbet Land,Three Lap,No,Pobre,NTSC,2005-05-02,1M 56.6S,116.6,58
Sherbet Land,Three Lap,No,MJ,PAL,2005-06-29,1M 56.54S,116.53999999999999,0
Sherbet Land,Three Lap,No,MJ,PAL,2005-06-29,1M 56.52S,116.52000000000001,0
Sherbet Land,Three Lap,No,MJ,PAL,2005-06-29,1M 56.41S,116.41,0
Sherbet Land,Three Lap,No,MJ,PAL,2005-06-29,1M 56.27S,116.27000000000001,204
Sherbet Land,Three Lap,No,Eddie T,NTSC,2006-01-19,1M 56.26S,116.25999999999999,3
Sherbet Land,Three Lap,No,MJ,PAL,2006-01-22,1M 56.15S,116.15,2406
Sherbet Land,Three Lap,No,MR,PAL,2012-08-24,1M 56.15S,116.15,0
Sherbet Land,Three Lap,No,MR,PAL,2012-08-24,1M 55.93S,115.93,120
Sherbet Land,Three Lap,No,MJ,PAL,2012-12-22,1M 55.89S,115.89,46
Sherbet Land,Three Lap,No,MR,PAL,2013-02-06,1M 55.86S,115.86,656
Sherbet Land,Three Lap,No,MR,PAL,2014-11-24,1M 55.7S,115.7,206
Sherbet Land,Three Lap,No,MR,PAL,2015-06-18,1M 55.65S,115.65,378
Sherbet Land,Three Lap,No,Dan,PAL,2016-06-28,1M 55.65S,115.65,2
Sherbet Land,Three Lap,No,MR,PAL,2016-06-30,1M 55.6S,115.6,0
Sherbet Land,Three Lap,No,MR,PAL,2016-06-30,1M 55.57S,115.57,0
Sherbet Land,Three Lap,No,Dan,PAL,2016-06-30,1M 55.56S,115.56,2
Sherbet Land,Three Lap,No,MR,PAL,2016-07-02,1M 55.53S,115.53,7
Sherbet Land,Three Lap,No,Dan,PAL,2016-07-02,1M 55.53S,115.53,7
Sherbet Land,Three Lap,No,MR,PAL,2016-07-09,1M 55.47S,115.47,357
Sherbet Land,Three Lap,No,Dan,PAL,2017-07-01,1M 55.45S,115.45,8
Sherbet Land,Three Lap,No,MR,PAL,2017-07-09,1M 55.43S,115.43,511
Sherbet Land,Three Lap,No,Dan,PAL,2018-12-02,1M 55.34S,115.34,3
Sherbet Land,Three Lap,No,MR,PAL,2018-12-05,1M 55.31S,115.31,416
Sherbet Land,Three Lap,No,Dan,PAL,2020-01-25,1M 55.29S,115.28999999999999,4
Sherbet Land,Three Lap,No,MR,PAL,2020-01-29,1M 55.22S,115.22,134
Sherbet Land,Three Lap,No,Dan,PAL,2020-06-11,1M 55.2S,115.2,8
Sherbet Land,Three Lap,No,MR,PAL,2020-06-19,1M 55.19S,115.19,205
Sherbet Land,Three Lap,No,Dan,PAL,2020-10-04,1M 55.19S,115.19,98
Sherbet Land,Three Lap,No,Dan,PAL,2021-01-10,1M 55.17S,115.17,16
Sherbet Land,Three Lap,No,MR,PAL,2021-01-16,1M 55.17S,115.17,10
Sherbet Land,Three Lap,No,MR,PAL,2021-01-26,1M 55.16S,115.16,0
Sherbet Land,Three Lap,No,MR,PAL,2021-01-26,1M 55.15S,115.15,31
Sherbet Land,Single Lap,No,Gregg G,NTSC,1997-03-10,42.7S,42.7,31
Sherbet Land,Single Lap,No,Booth,NTSC,1997-04-10,41.39S,41.39,47
Sherbet Land,Single Lap,No,Launspach,NTSC,1997-05-27,40.76S,40.76,95
Sherbet Land,Single Lap,No,Booth,NTSC,1997-08-30,39.92S,39.92,191
Sherbet Land,Single Lap,No,Zwartjes,PAL,1998-03-09,39.55S,39.55,153
Sherbet Land,Single Lap,No,Penev,PAL,1998-08-09,39.47S,39.47,24
Sherbet Land,Single Lap,No,Penev,PAL,1998-09-02,39.43S,39.43,20
Sherbet Land,Single Lap,No,Penev,PAL,1998-09-22,39.39S,39.39,10
Sherbet Land,Single Lap,No,Peter E,PAL,1998-10-02,39.35S,39.35,9
Sherbet Land,Single Lap,No,Booth,NTSC,1998-10-11,39.27S,39.27,22
Sherbet Land,Single Lap,No,Booth,NTSC,1998-11-02,39.13S,39.13,44
Sherbet Land,Single Lap,No,Peter E,NTSC,1998-12-16,39.1S,39.1,34
Sherbet Land,Single Lap,No,Penev,PAL,1999-01-19,39.09S,39.09,15
Sherbet Land,Single Lap,No,Peter E,NTSC,1999-02-03,38.98S,38.98,18
Sherbet Land,Single Lap,No,Penev,PAL,1999-02-21,38.86S,38.86,108
Sherbet Land,Single Lap,No,Zwartjes,PAL,1999-06-09,38.65S,38.65,121
Sherbet Land,Single Lap,No,Mike S,NTSC,1999-10-08,38.57S,38.57,0
Sherbet Land,Single Lap,No,Penev,PAL,1999-10-08,38.56S,38.56,6
Sherbet Land,Single Lap,No,Penev,PAL,1999-10-14,38.55S,38.55,21
Sherbet Land,Single Lap,No,Zwartjes,PAL,1999-11-04,38.34S,38.34,101
Sherbet Land,Single Lap,No,Zwartjes,PAL,2000-02-13,38.17S,38.17,1225
Sherbet Land,Single Lap,No,MJ,PAL,2003-06-22,38.09S,38.09,935
Sherbet Land,Single Lap,No,Eddie T,NTSC,2006-01-12,38.08S,38.08,6
Sherbet Land,Single Lap,No,MJ,PAL,2006-01-18,38.04S,38.04,1977
Sherbet Land,Single Lap,No,MR,PAL,2011-06-18,37.96S,37.96,288
Sherbet Land,Single Lap,No,Zoran,PAL,2012-04-01,37.93S,37.93,148
Sherbet Land,Single Lap,No,MR,PAL,2012-08-27,37.93S,37.93,0
Sherbet Land,Single Lap,No,MR,PAL,2012-08-27,37.9S,37.9,491
Sherbet Land,Single Lap,No,MR,PAL,2013-12-31,37.88S,37.88,1397
Sherbet Land,Single Lap,No,Dan,PAL,2016-07-09,37.88S,37.88,476
Sherbet Land,Single Lap,No,MR,PAL,2017-10-28,37.82S,37.82,646
Sherbet Land,Single Lap,No,Dan,PAL,2019-08-05,37.75S,37.75,472
Sherbet Land,Single Lap,No,MR,PAL,2020-11-19,37.74S,37.74,77
Sherbet Land,Single Lap,No,Dan,PAL,2021-02-04,37.73S,37.73,15
Sherbet Land,Single Lap,No,MR,PAL,2021-02-19,37.72S,37.72,7
Sherbet Land,Three Lap,Yes,Dan,PAL,2020-10-12,1M 54.7S,114.7,25
Sherbet Land,Three Lap,Yes,abney317,PAL,2020-11-06,1M 47.67S,107.67,0
Sherbet Land,Three Lap,Yes,abney317,NTSC,2020-11-06,1M 47.25S,107.25,0
Sherbet Land,Three Lap,Yes,abney317,NTSC,2020-11-06,1M 40.93S,100.93,0
Sherbet Land,Three Lap,Yes,abney317,NTSC,2020-11-06,1M 40.06S,100.06,6
Sherbet Land,Three Lap,Yes,abney317,NTSC,2020-11-12,1M 37.36S,97.36,1
Sherbet Land,Three Lap,Yes,abney317,NTSC,2020-11-13,1M 31.65S,91.65,105
Sherbet Land,Single Lap,Yes,Gregg G,NTSC,1997-03-10,42.7S,42.7,31
Sherbet Land,Single Lap,Yes,Booth,NTSC,1997-04-10,41.39S,41.39,47
Sherbet Land,Single Lap,Yes,Launspach,NTSC,1997-05-27,40.76S,40.76,95
Sherbet Land,Single Lap,Yes,Booth,NTSC,1997-08-30,39.92S,39.92,191
Sherbet Land,Single Lap,Yes,Zwartjes,PAL,1998-03-09,39.55S,39.55,153
Sherbet Land,Single Lap,Yes,Penev,PAL,1998-08-09,39.47S,39.47,24
Sherbet Land,Single Lap,Yes,Penev,PAL,1998-09-02,39.43S,39.43,20
Sherbet Land,Single Lap,Yes,Penev,PAL,1998-09-22,39.39S,39.39,10
Sherbet Land,Single Lap,Yes,Peter E,PAL,1998-10-02,39.35S,39.35,9
Sherbet Land,Single Lap,Yes,Booth,NTSC,1998-10-11,39.27S,39.27,22
Sherbet Land,Single Lap,Yes,Booth,NTSC,1998-11-02,39.13S,39.13,44
Sherbet Land,Single Lap,Yes,Peter E,NTSC,1998-12-16,39.1S,39.1,34
Sherbet Land,Single Lap,Yes,Penev,PAL,1999-01-19,39.09S,39.09,15
Sherbet Land,Single Lap,Yes,Peter E,NTSC,1999-02-03,38.98S,38.98,18
Sherbet Land,Single Lap,Yes,Penev,PAL,1999-02-21,38.86S,38.86,108
Sherbet Land,Single Lap,Yes,Zwartjes,PAL,1999-06-09,38.65S,38.65,121
Sherbet Land,Single Lap,Yes,Mike S,NTSC,1999-10-08,38.57S,38.57,0
Sherbet Land,Single Lap,Yes,Penev,PAL,1999-10-08,38.56S,38.56,6
Sherbet Land,Single Lap,Yes,Penev,PAL,1999-10-14,38.55S,38.55,21
Sherbet Land,Single Lap,Yes,Zwartjes,PAL,1999-11-04,38.34S,38.34,101
Sherbet Land,Single Lap,Yes,Zwartjes,PAL,2000-02-13,38.17S,38.17,1225
Sherbet Land,Single Lap,Yes,MJ,PAL,2003-06-22,38.09S,38.09,935
Sherbet Land,Single Lap,Yes,Eddie T,NTSC,2006-01-12,38.08S,38.08,6
Sherbet Land,Single Lap,Yes,MJ,PAL,2006-01-18,38.04S,38.04,1977
Sherbet Land,Single Lap,Yes,MR,PAL,2011-06-18,37.96S,37.96,288
Sherbet Land,Single Lap,Yes,Zoran,PAL,2012-04-01,37.93S,37.93,148
Sherbet Land,Single Lap,Yes,MR,PAL,2012-08-27,37.93S,37.93,0
Sherbet Land,Single Lap,Yes,MR,PAL,2012-08-27,37.9S,37.9,491
Sherbet Land,Single Lap,Yes,MR,PAL,2013-12-31,37.88S,37.88,1397
Sherbet Land,Single Lap,Yes,Dan,PAL,2016-07-09,37.88S,37.88,476
Sherbet Land,Single Lap,Yes,MR,PAL,2017-10-28,37.82S,37.82,646
Sherbet Land,Single Lap,Yes,Dan,PAL,2019-08-05,37.75S,37.75,472
