entity,code,year,human_food,animal_feed,processed
Bahamas,BHS,1988,0,NA,NA
Bahamas,BHS,1989,0,NA,NA
Bahamas,BHS,1990,0,NA,NA
Bahamas,BHS,1991,0,NA,NA
Bahamas,BHS,1992,0,NA,NA
Bahamas,BHS,1993,0,NA,NA
Bahamas,BHS,1994,0,NA,NA
Bahamas,BHS,1995,0,NA,NA
Bahamas,BHS,1996,0,NA,NA
Bahamas,BHS,1997,0,NA,NA
Bahamas,BHS,1998,0,NA,NA
Bahamas,BHS,1999,0,NA,NA
Bahamas,BHS,2000,0,NA,NA
Bahamas,BHS,2001,0,NA,NA
Bahamas,BHS,2002,0,NA,NA
Bahamas,BHS,2003,0,NA,NA
Bahamas,BHS,2004,0,NA,NA
Bahamas,BHS,2005,0,NA,NA
Bahamas,BHS,2006,0,NA,NA
Bahamas,BHS,2007,0,NA,NA
Bahamas,BHS,2008,0,NA,NA
Bahamas,BHS,2009,0,NA,NA
Bahamas,BHS,2010,0,NA,NA
Bahamas,BHS,2011,0,NA,NA
Bahamas,BHS,2012,0,NA,NA
Bahamas,BHS,2013,0,NA,NA
Bangladesh,BGD,1961,0,NA,NA
Bangladesh,BGD,1962,0,NA,NA
Bangladesh,BGD,1963,0,NA,NA
Bangladesh,BGD,1964,0,NA,NA
Bangladesh,BGD,1965,0,NA,NA
Bangladesh,BGD,1966,0,NA,NA
Bangladesh,BGD,1967,0,NA,NA
Bangladesh,BGD,1968,0,NA,NA
Bangladesh,BGD,1969,0,NA,NA
Bangladesh,BGD,1970,0,NA,NA
Bangladesh,BGD,1971,0,NA,NA
Bangladesh,BGD,1972,0,NA,NA
Bangladesh,BGD,1973,2000,NA,NA
Bangladesh,BGD,1974,0,NA,NA
Bangladesh,BGD,1975,0,NA,NA
Bangladesh,BGD,1976,0,NA,NA
Bangladesh,BGD,1977,0,NA,NA
Bangladesh,BGD,1978,0,NA,NA
Bangladesh,BGD,1979,0,NA,NA
Bangladesh,BGD,1980,0,NA,NA
Bangladesh,BGD,1981,0,NA,NA
Bangladesh,BGD,1982,0,NA,NA
Bangladesh,BGD,1983,0,NA,NA
Bangladesh,BGD,1984,0,NA,NA
Bangladesh,BGD,1985,0,NA,NA
Bangladesh,BGD,1986,0,NA,NA
Bangladesh,BGD,1987,0,NA,NA
Bangladesh,BGD,1988,0,NA,NA
Bangladesh,BGD,1989,0,NA,NA
Bangladesh,BGD,1990,0,NA,NA
Bangladesh,BGD,1991,0,NA,NA
Bangladesh,BGD,1992,0,NA,NA
Bangladesh,BGD,1993,0,NA,NA
Bangladesh,BGD,1994,0,NA,NA
Bangladesh,BGD,1995,0,NA,NA
Bangladesh,BGD,1996,0,NA,NA
Bangladesh,BGD,1997,0,NA,NA
Bangladesh,BGD,1998,0,NA,NA
Bangladesh,BGD,1999,0,NA,NA
Bangladesh,BGD,2000,0,NA,NA
Bangladesh,BGD,2001,0,NA,NA
Bangladesh,BGD,2002,0,NA,NA
Bangladesh,BGD,2003,1000,NA,NA
Bangladesh,BGD,2004,95000,NA,NA
Bangladesh,BGD,2005,118000,NA,NA
Bangladesh,BGD,2006,175000,NA,NA
Bangladesh,BGD,2007,186000,NA,NA
Bangladesh,BGD,2008,140000,NA,NA
Bangladesh,BGD,2009,183000,NA,NA
Bangladesh,BGD,2010,161000,NA,NA
Bangladesh,BGD,2011,136000,NA,NA
Bangladesh,BGD,2012,107000,NA,NA
Bangladesh,BGD,2013,95000,NA,NA
Barbados,BRB,1961,0,NA,0
Barbados,BRB,1962,0,NA,0
Barbados,BRB,1963,0,NA,0
Barbados,BRB,1964,0,NA,0
Barbados,BRB,1965,0,NA,0
Barbados,BRB,1966,0,NA,0
Barbados,BRB,1967,0,NA,0
Barbados,BRB,1968,0,NA,0
Barbados,BRB,1969,0,NA,0
Barbados,BRB,1970,0,NA,0
Barbados,BRB,1971,0,NA,0
Barbados,BRB,1972,0,NA,0
Barbados,BRB,1973,0,NA,0
Barbados,BRB,1974,0,NA,0
Barbados,BRB,1975,0,NA,0
Barbados,BRB,1976,0,NA,0
Barbados,BRB,1977,0,NA,0
Barbados,BRB,1978,0,NA,0
Barbados,BRB,1979,0,NA,0
Barbados,BRB,1980,0,NA,0
Barbados,BRB,1981,0,NA,0
Barbados,BRB,1982,0,NA,0
Barbados,BRB,1983,0,NA,0
Barbados,BRB,1984,0,NA,0
Barbados,BRB,1985,0,NA,0
Barbados,BRB,1986,0,NA,0
Barbados,BRB,1987,0,NA,0
Barbados,BRB,1988,0,NA,0
Barbados,BRB,1989,0,NA,0
Barbados,BRB,1990,0,NA,0
Barbados,BRB,1991,0,NA,0
Barbados,BRB,1992,0,NA,0
Barbados,BRB,1993,0,NA,8000
Barbados,BRB,1994,0,NA,12000
Barbados,BRB,1995,0,NA,19000
Barbados,BRB,1996,0,NA,16000
Barbados,BRB,1997,0,NA,22000
Barbados,BRB,1998,0,NA,19000
Barbados,BRB,1999,0,NA,22000
Barbados,BRB,2000,0,NA,26000
Barbados,BRB,2001,0,NA,23000
Barbados,BRB,2002,0,NA,17000
Barbados,BRB,2003,0,NA,23000
Barbados,BRB,2004,0,NA,23000
Barbados,BRB,2005,0,NA,18000
Barbados,BRB,2006,0,NA,26000
Barbados,BRB,2007,0,NA,24000
Barbados,BRB,2008,0,NA,28000
Barbados,BRB,2009,0,NA,22000
Barbados,BRB,2010,0,NA,23000
Barbados,BRB,2011,0,NA,26000
Barbados,BRB,2012,0,NA,20000
Barbados,BRB,2013,0,NA,21000
Belarus,BLR,1992,0,NA,NA
Belarus,BLR,1993,0,NA,NA
Belarus,BLR,1994,0,NA,NA
Belarus,BLR,1995,0,NA,NA
Belarus,BLR,1996,0,NA,NA
Belarus,BLR,1997,0,NA,NA
Belarus,BLR,1998,0,NA,NA
Belarus,BLR,1999,1000,NA,NA
Belarus,BLR,2000,2000,NA,NA
Belarus,BLR,2001,0,NA,NA
Belarus,BLR,2002,1000,NA,NA
Belarus,BLR,2003,0,NA,NA
Belarus,BLR,2004,0,NA,NA
Belarus,BLR,2005,0,NA,NA
Belarus,BLR,2006,0,NA,NA
Belarus,BLR,2007,1000,NA,NA
Belarus,BLR,2008,1000,NA,NA
Belarus,BLR,2009,1000,NA,NA
Belarus,BLR,2010,6000,NA,NA
Belarus,BLR,2011,9000,NA,NA
Belarus,BLR,2012,4000,NA,NA
Belarus,BLR,2013,3000,NA,NA
Belgium,BEL,2000,0,193000,815000
Belgium,BEL,2001,0,211000,1064000
Belgium,BEL,2002,0,302000,1191000
Belgium,BEL,2003,0,214000,1089000
Belgium,BEL,2004,0,394000,582000
Belgium,BEL,2005,0,228000,473000
Belgium,BEL,2006,0,473000,720000
Belgium,BEL,2007,0,329000,988000
Belgium,BEL,2008,1000,153000,119000
Belgium,BEL,2009,1000,98000,229000
Belgium,BEL,2010,1000,321000,77000
Belgium,BEL,2011,1000,278000,30000
Belgium,BEL,2012,1000,151000,90000
Belgium,BEL,2013,1000,61000,91000
Belgium-Luxembourg,NA,1961,0,0,90000
Belgium-Luxembourg,NA,1962,0,0,119000
Belgium-Luxembourg,NA,1963,0,0,97000
Belgium-Luxembourg,NA,1964,0,0,141000
Belgium-Luxembourg,NA,1965,0,0,139000
Belgium-Luxembourg,NA,1966,0,0,176000
Belgium-Luxembourg,NA,1967,0,0,233000
Belgium-Luxembourg,NA,1968,0,0,250000
Belgium-Luxembourg,NA,1969,0,0,252000
Belgium-Luxembourg,NA,1970,0,0,324000
Belgium-Luxembourg,NA,1971,0,0,349000
Belgium-Luxembourg,NA,1972,0,0,337000
Belgium-Luxembourg,NA,1973,0,0,447000
Belgium-Luxembourg,NA,1974,0,0,745000
Belgium-Luxembourg,NA,1975,0,0,698000
Belgium-Luxembourg,NA,1976,0,0,864000
Belgium-Luxembourg,NA,1977,0,0,813000
Belgium-Luxembourg,NA,1978,0,0,1061000
Belgium-Luxembourg,NA,1979,0,0,988000
Belgium-Luxembourg,NA,1980,0,0,903000
Belgium-Luxembourg,NA,1981,0,1000,1195000
Belgium-Luxembourg,NA,1982,0,2000,1606000
Belgium-Luxembourg,NA,1983,0,2000,1564000
Belgium-Luxembourg,NA,1984,0,2000,1388000
Belgium-Luxembourg,NA,1985,0,2000,1411000
Belgium-Luxembourg,NA,1986,0,4000,1339000
Belgium-Luxembourg,NA,1987,0,4000,1453000
Belgium-Luxembourg,NA,1988,0,2000,1289000
Belgium-Luxembourg,NA,1989,0,4000,1130000
Belgium-Luxembourg,NA,1990,0,3000,1023000
Belgium-Luxembourg,NA,1991,1000,4000,1126000
Belgium-Luxembourg,NA,1992,1000,5000,1337000
Belgium-Luxembourg,NA,1993,0,4000,1057000
Belgium-Luxembourg,NA,1994,0,30000,1117000
Belgium-Luxembourg,NA,1995,0,288000,962000
Belgium-Luxembourg,NA,1996,0,166000,871000
Belgium-Luxembourg,NA,1997,0,183000,1002000
Belgium-Luxembourg,NA,1998,0,216000,1106000
Belgium-Luxembourg,NA,1999,0,188000,1000000
Belize,BLZ,1961,0,0,0
Belize,BLZ,1962,0,0,0
Belize,BLZ,1963,0,0,0
Belize,BLZ,1964,0,0,0
Belize,BLZ,1965,0,0,0
Belize,BLZ,1966,0,0,0
Belize,BLZ,1967,0,0,0
Belize,BLZ,1968,0,0,0
Belize,BLZ,1969,0,0,0
Belize,BLZ,1970,0,0,0
Belize,BLZ,1971,0,0,0
Belize,BLZ,1972,0,0,0
Belize,BLZ,1973,0,0,0
Belize,BLZ,1974,0,0,0
Belize,BLZ,1975,0,0,0
Belize,BLZ,1976,0,0,0
Belize,BLZ,1977,0,0,0
Belize,BLZ,1978,0,0,0
Belize,BLZ,1979,0,0,0
Belize,BLZ,1980,0,0,0
Belize,BLZ,1981,0,0,0
Belize,BLZ,1982,0,0,0
Belize,BLZ,1983,0,0,0
Belize,BLZ,1984,0,0,0
Belize,BLZ,1985,0,0,0
Belize,BLZ,1986,0,0,0
Belize,BLZ,1987,0,0,0
Belize,BLZ,1988,0,0,0
Belize,BLZ,1989,0,0,0
Belize,BLZ,1990,0,0,0
Belize,BLZ,1991,0,0,0
Belize,BLZ,1992,0,0,0
Belize,BLZ,1993,0,0,0
Belize,BLZ,1994,0,0,0
Belize,BLZ,1995,0,0,0
Belize,BLZ,1996,0,0,0
Belize,BLZ,1997,0,0,0
Belize,BLZ,1998,0,0,0
Belize,BLZ,1999,0,0,0
Belize,BLZ,2000,1000,0,0
Belize,BLZ,2001,1000,0,0
Belize,BLZ,2002,1000,0,0
Belize,BLZ,2003,1000,0,0
Belize,BLZ,2004,1000,0,0
Belize,BLZ,2005,1000,0,0
Belize,BLZ,2006,1000,0,0
Belize,BLZ,2007,1000,0,0
Belize,BLZ,2008,0,0,0
Belize,BLZ,2009,1000,0,0
Belize,BLZ,2010,1000,0,0
Belize,BLZ,2011,0,0,0
Belize,BLZ,2012,1000,0,0
Belize,BLZ,2013,1000,0,4000
Benin,BEN,1961,0,NA,0
Benin,BEN,1962,0,NA,0
Benin,BEN,1963,0,NA,0
Benin,BEN,1964,0,NA,0
Benin,BEN,1965,0,NA,0
Benin,BEN,1966,0,NA,0
Benin,BEN,1967,0,NA,0
Benin,BEN,1968,0,NA,0
Benin,BEN,1969,0,NA,0
Benin,BEN,1970,0,NA,0
Benin,BEN,1971,0,NA,0
Benin,BEN,1972,0,NA,0
Benin,BEN,1973,0,NA,0
Benin,BEN,1974,0,NA,0
Benin,BEN,1975,0,NA,0
Benin,BEN,1976,0,NA,0
Benin,BEN,1977,0,NA,0
Benin,BEN,1978,0,NA,0
Benin,BEN,1979,0,NA,0
Benin,BEN,1980,0,NA,0
Benin,BEN,1981,0,NA,0
Benin,BEN,1982,0,NA,0
Benin,BEN,1983,0,NA,0
Benin,BEN,1984,0,NA,0
Benin,BEN,1985,0,NA,0
Benin,BEN,1986,0,NA,0
Benin,BEN,1987,0,NA,0
Benin,BEN,1988,0,NA,0
Benin,BEN,1989,0,NA,0
Benin,BEN,1990,0,NA,0
Benin,BEN,1991,0,NA,0
Benin,BEN,1992,0,NA,1000
Benin,BEN,1993,0,NA,1000
Benin,BEN,1994,0,NA,1000
Benin,BEN,1995,0,NA,1000
Benin,BEN,1996,0,NA,1000
Benin,BEN,1997,0,NA,1000
Benin,BEN,1998,0,NA,3000
Benin,BEN,1999,0,NA,4000
Benin,BEN,2000,0,NA,5000
Benin,BEN,2001,0,NA,4000
Benin,BEN,2002,0,NA,10000
Benin,BEN,2003,0,NA,10000
Benin,BEN,2004,0,NA,6000
Benin,BEN,2005,0,NA,9000
Benin,BEN,2006,0,NA,4000
Benin,BEN,2007,0,NA,14000
Benin,BEN,2008,0,NA,6000
Benin,BEN,2009,0,NA,9000
Benin,BEN,2010,0,NA,18000
Benin,BEN,2011,0,NA,13000
Benin,BEN,2012,0,NA,15000
Benin,BEN,2013,0,NA,14000
Bermuda,BMU,1961,0,NA,NA
Bermuda,BMU,1962,0,NA,NA
Bermuda,BMU,1963,0,NA,NA
Bermuda,BMU,1964,0,NA,NA
Bermuda,BMU,1965,0,NA,NA
Bermuda,BMU,1966,0,NA,NA
Bermuda,BMU,1967,0,NA,NA
Bermuda,BMU,1968,0,NA,NA
Bermuda,BMU,1969,0,NA,NA
Bermuda,BMU,1970,0,NA,NA
Bermuda,BMU,1971,0,NA,NA
Bermuda,BMU,1972,0,NA,NA
Bermuda,BMU,1973,0,NA,NA
Bermuda,BMU,1974,0,NA,NA
Bermuda,BMU,1975,0,NA,NA
Bermuda,BMU,1976,0,NA,NA
Bermuda,BMU,1977,0,NA,NA
Bermuda,BMU,1978,0,NA,NA
Bermuda,BMU,1979,0,NA,NA
Bermuda,BMU,1980,0,NA,NA
Bermuda,BMU,1981,0,NA,NA
Bermuda,BMU,1982,0,NA,NA
Bermuda,BMU,1983,0,NA,NA
Bermuda,BMU,1984,0,NA,NA
Bermuda,BMU,1985,0,NA,NA
Bermuda,BMU,1986,0,NA,NA
Bermuda,BMU,1987,0,NA,NA
Bermuda,BMU,1988,0,NA,NA
Bermuda,BMU,1989,0,NA,NA
Bermuda,BMU,1990,0,NA,NA
Bermuda,BMU,1991,0,NA,NA
Bermuda,BMU,1992,0,NA,NA
Bermuda,BMU,1993,0,NA,NA
Bermuda,BMU,1994,0,NA,NA
Bermuda,BMU,1995,0,NA,NA
Bermuda,BMU,1996,0,NA,NA
Bermuda,BMU,1997,0,NA,NA
Bermuda,BMU,1998,0,NA,NA
Bermuda,BMU,1999,0,NA,NA
Bermuda,BMU,2000,0,NA,NA
Bermuda,BMU,2001,0,NA,NA
Bermuda,BMU,2002,0,NA,NA
Bermuda,BMU,2003,0,NA,NA
Bermuda,BMU,2004,0,NA,NA
Bermuda,BMU,2005,0,NA,NA
Bermuda,BMU,2006,0,NA,NA
Bermuda,BMU,2007,0,NA,NA
Bermuda,BMU,2008,0,NA,NA
Bermuda,BMU,2009,0,NA,NA
Bermuda,BMU,2010,0,NA,NA
Bermuda,BMU,2011,0,NA,NA
Bermuda,BMU,2012,0,NA,NA
Bermuda,BMU,2013,0,NA,NA
Bolivia,BOL,1961,0,0,0
Bolivia,BOL,1962,0,0,0
Bolivia,BOL,1963,0,0,0
Bolivia,BOL,1964,0,0,0
Bolivia,BOL,1965,0,0,0
Bolivia,BOL,1966,0,0,0
Bolivia,BOL,1967,0,0,0
Bolivia,BOL,1968,0,0,0
Bolivia,BOL,1969,0,0,1000
Bolivia,BOL,1970,0,0,1000
Bolivia,BOL,1971,0,0,1000
Bolivia,BOL,1972,0,0,1000
Bolivia,BOL,1973,0,0,3000
Bolivia,BOL,1974,0,0,7000
Bolivia,BOL,1975,0,0,11000
Bolivia,BOL,1976,0,0,15000
Bolivia,BOL,1977,0,0,10000
Bolivia,BOL,1978,0,0,21000
Bolivia,BOL,1979,0,0,37000
Bolivia,BOL,1980,0,0,45000
Bolivia,BOL,1981,0,0,55000
Bolivia,BOL,1982,0,0,85000
Bolivia,BOL,1983,0,0,49000
Bolivia,BOL,1984,0,0,76000
Bolivia,BOL,1985,0,0,80000
Bolivia,BOL,1986,0,15000,115000
Bolivia,BOL,1987,0,17000,72000
Bolivia,BOL,1988,0,15000,110000
Bolivia,BOL,1989,0,2000,150000
Bolivia,BOL,1990,0,0,175000
Bolivia,BOL,1991,0,26000,240000
Bolivia,BOL,1992,0,35000,192000
Bolivia,BOL,1993,0,48000,294000
Bolivia,BOL,1994,0,42000,460000
Bolivia,BOL,1995,0,26000,645000
Bolivia,BOL,1996,0,57000,518000
Bolivia,BOL,1997,0,53000,755000
Bolivia,BOL,1998,0,77000,837000
Bolivia,BOL,1999,0,124000,713000
Bolivia,BOL,2000,0,5000,915000
Bolivia,BOL,2001,0,9000,728000
Bolivia,BOL,2002,0,5000,1048000
Bolivia,BOL,2003,0,20000,1686000
Bolivia,BOL,2004,0,17000,1702000
Bolivia,BOL,2005,0,2000,1679000
Bolivia,BOL,2006,0,31000,1645000
Bolivia,BOL,2007,0,33000,1667000
Bolivia,BOL,2008,0,1000,1393000
Bolivia,BOL,2009,0,3000,1425000
Bolivia,BOL,2010,0,1000,1623000
Bolivia,BOL,2011,0,1000,1730000
Bolivia,BOL,2012,0,1000,2122000
Bolivia,BOL,2013,0,2000,2117000
Bosnia and Herzegovina,BIH,1992,0,NA,10000
Bosnia and Herzegovina,BIH,1993,0,NA,8000
Bosnia and Herzegovina,BIH,1994,0,NA,4000
Bosnia and Herzegovina,BIH,1995,0,NA,2000
Bosnia and Herzegovina,BIH,1996,0,NA,4000
Bosnia and Herzegovina,BIH,1997,0,NA,7000
Bosnia and Herzegovina,BIH,1998,0,NA,8000
Bosnia and Herzegovina,BIH,1999,0,NA,8000
Bosnia and Herzegovina,BIH,2000,0,NA,3000
Bosnia and Herzegovina,BIH,2001,0,NA,4000
Bosnia and Herzegovina,BIH,2002,4000,NA,2000
Bosnia and Herzegovina,BIH,2003,1000,NA,7000
Bosnia and Herzegovina,BIH,2004,4000,NA,14000
Bosnia and Herzegovina,BIH,2005,1000,NA,21000
Bosnia and Herzegovina,BIH,2006,3000,NA,30000
Bosnia and Herzegovina,BIH,2007,3000,NA,16000
Bosnia and Herzegovina,BIH,2008,6000,NA,30000
Bosnia and Herzegovina,BIH,2009,3000,NA,29000
Bosnia and Herzegovina,BIH,2010,4000,NA,36000
Bosnia and Herzegovina,BIH,2011,3000,NA,43000
Bosnia and Herzegovina,BIH,2012,3000,NA,18000
Bosnia and Herzegovina,BIH,2013,6000,NA,14000
Botswana,BWA,1961,0,NA,NA
Botswana,BWA,1962,0,NA,NA
Botswana,BWA,1963,0,NA,NA
Botswana,BWA,1964,0,NA,NA
Botswana,BWA,1965,0,NA,NA
Botswana,BWA,1966,0,NA,NA
Botswana,BWA,1967,0,NA,NA
Botswana,BWA,1968,0,NA,NA
Botswana,BWA,1969,0,NA,NA
Botswana,BWA,1970,0,NA,NA
Botswana,BWA,1971,0,NA,NA
Botswana,BWA,1972,0,NA,NA
Botswana,BWA,1973,0,NA,NA
Botswana,BWA,1974,0,NA,NA
Botswana,BWA,1975,0,NA,NA
Botswana,BWA,1976,0,NA,NA
Botswana,BWA,1977,0,NA,NA
Botswana,BWA,1978,0,NA,NA
Botswana,BWA,1979,0,NA,NA
Botswana,BWA,1980,0,NA,NA
Botswana,BWA,1981,0,NA,NA
Botswana,BWA,1982,0,NA,NA
Botswana,BWA,1983,0,NA,NA
Botswana,BWA,1984,0,NA,NA
Botswana,BWA,1985,0,NA,NA
Botswana,BWA,1986,0,NA,NA
Botswana,BWA,1987,0,NA,NA
Botswana,BWA,1988,0,NA,NA
Botswana,BWA,1989,0,NA,NA
Botswana,BWA,1990,0,NA,NA
Botswana,BWA,1991,0,NA,NA
Botswana,BWA,1992,1000,NA,NA
Botswana,BWA,1993,0,NA,NA
Botswana,BWA,1994,1000,NA,NA
Botswana,BWA,1995,1000,NA,NA
Botswana,BWA,1996,1000,NA,NA
Botswana,BWA,1997,1000,NA,NA
Botswana,BWA,1998,1000,NA,NA
Botswana,BWA,1999,2000,NA,NA
Botswana,BWA,2000,1000,NA,NA
Botswana,BWA,2001,2000,NA,NA
Botswana,BWA,2002,2000,NA,NA
Botswana,BWA,2003,2000,NA,NA
Botswana,BWA,2004,0,NA,NA
Botswana,BWA,2005,0,NA,NA
Botswana,BWA,2006,0,NA,NA
Botswana,BWA,2007,1000,NA,NA
Botswana,BWA,2008,2000,NA,NA
Botswana,BWA,2009,7000,NA,NA
Botswana,BWA,2010,4000,NA,NA
Botswana,BWA,2011,3000,NA,NA
Botswana,BWA,2012,4000,NA,NA
Botswana,BWA,2013,2000,NA,NA
Brazil,BRA,1961,3000,46000,137000
Brazil,BRA,1962,3000,65000,167000
Brazil,BRA,1963,4000,80000,191000
Brazil,BRA,1964,4000,68000,216000
Brazil,BRA,1965,6000,68000,284000
Brazil,BRA,1966,8000,60000,376000
Brazil,BRA,1967,9000,49000,400000
Brazil,BRA,1968,9000,89000,454000
Brazil,BRA,1969,12000,92000,590000
Brazil,BRA,1970,20000,65000,985000
Brazil,BRA,1971,29000,131000,1466000
Brazil,BRA,1972,44000,125000,2157000
Brazil,BRA,1973,57000,138000,2780000
Brazil,BRA,1974,86000,110000,4223000
Brazil,BRA,1975,122000,123000,5978000
Brazil,BRA,1976,157000,220000,7688000
Brazil,BRA,1977,167000,336000,8162000
Brazil,BRA,1978,184000,332000,9025000
Brazil,BRA,1979,183000,343000,8988000
Brazil,BRA,1980,243000,364000,11920000
Brazil,BRA,1981,281000,329000,13751000
Brazil,BRA,1982,255000,321000,12485000
Brazil,BRA,1983,261000,306000,12777000
Brazil,BRA,1984,248000,292000,12168000
Brazil,BRA,1985,274000,308000,13430000
Brazil,BRA,1986,245000,533000,11984000
Brazil,BRA,1987,279000,666000,13667000
Brazil,BRA,1988,274000,759000,13454000
Brazil,BRA,1989,319000,1007000,15707000
Brazil,BRA,1990,308000,1012000,15130000
Brazil,BRA,1991,266000,1003000,13051000
Brazil,BRA,1992,302000,1079000,14853000
Brazil,BRA,1993,328000,1040000,16107000
Brazil,BRA,1994,370000,568000,18183000
Brazil,BRA,1995,414000,551000,20388000
Brazil,BRA,1996,409000,545000,20031000
Brazil,BRA,1997,378000,584000,18507000
Brazil,BRA,1998,438000,565000,21436000
Brazil,BRA,1999,430000,529000,21046000
Brazil,BRA,2000,424000,586000,20756000
Brazil,BRA,2001,462000,473000,22642000
Brazil,BRA,2002,515000,543000,25245000
Brazil,BRA,2003,560000,457000,27437000
Brazil,BRA,2004,580000,483000,28449000
Brazil,BRA,2005,595000,465000,29269000
Brazil,BRA,2006,564000,401000,27765000
Brazil,BRA,2007,624000,387000,30854000
Brazil,BRA,2008,645000,533000,31679000
Brazil,BRA,2009,608000,423000,29817000
Brazil,BRA,2010,710000,335000,34795000
Brazil,BRA,2011,745000,597000,36525000
Brazil,BRA,2012,729000,497000,35705000
Brazil,BRA,2013,725000,637000,35513000
Brunei,BRN,1961,0,NA,NA
Brunei,BRN,1962,0,NA,NA
Brunei,BRN,1963,0,NA,NA
Brunei,BRN,1964,0,NA,NA
Brunei,BRN,1965,0,NA,NA
Brunei,BRN,1966,0,NA,NA
Brunei,BRN,1967,0,NA,NA
Brunei,BRN,1968,0,NA,NA
Brunei,BRN,1969,0,NA,NA
Brunei,BRN,1970,0,NA,NA
Brunei,BRN,1971,0,NA,NA
Brunei,BRN,1972,0,NA,NA
Brunei,BRN,1973,0,NA,NA
Brunei,BRN,1974,0,NA,NA
Brunei,BRN,1975,0,NA,NA
Brunei,BRN,1976,0,NA,NA
Brunei,BRN,1977,0,NA,NA
Brunei,BRN,1978,1000,NA,NA
Brunei,BRN,1979,1000,NA,NA
Brunei,BRN,1980,0,NA,NA
Brunei,BRN,1981,0,NA,NA
Brunei,BRN,1982,0,NA,NA
Brunei,BRN,1983,0,NA,NA
Brunei,BRN,1984,1000,NA,NA
Brunei,BRN,1985,1000,NA,NA
Brunei,BRN,1986,1000,NA,NA
Brunei,BRN,1987,1000,NA,NA
Brunei,BRN,1988,1000,NA,NA
Brunei,BRN,1989,1000,NA,NA
Brunei,BRN,1990,1000,NA,NA
Brunei,BRN,1991,0,NA,NA
Brunei,BRN,1992,0,NA,NA
Brunei,BRN,1993,0,NA,NA
Brunei,BRN,1994,0,NA,NA
Brunei,BRN,1995,0,NA,NA
Brunei,BRN,1996,0,NA,NA
Brunei,BRN,1997,1000,NA,NA
Brunei,BRN,1998,1000,NA,NA
Brunei,BRN,1999,1000,NA,NA
Brunei,BRN,2000,0,NA,NA
Brunei,BRN,2001,1000,NA,NA
Brunei,BRN,2002,1000,NA,NA
Brunei,BRN,2003,1000,NA,NA
Brunei,BRN,2004,0,NA,NA
Brunei,BRN,2005,0,NA,NA
Brunei,BRN,2006,0,NA,NA
Brunei,BRN,2007,0,NA,NA
Brunei,BRN,2008,1000,NA,NA
Brunei,BRN,2009,1000,NA,NA
Brunei,BRN,2010,1000,NA,NA
Brunei,BRN,2011,1000,NA,NA
Brunei,BRN,2012,1000,NA,NA
Brunei,BRN,2013,1000,NA,NA
Bulgaria,BGR,1961,0,0,1000
Bulgaria,BGR,1962,0,0,1000
Bulgaria,BGR,1963,0,0,1000
Bulgaria,BGR,1964,0,0,0
Bulgaria,BGR,1965,0,0,0
Bulgaria,BGR,1966,0,0,0
Bulgaria,BGR,1967,0,0,2000
Bulgaria,BGR,1968,0,0,10000
Bulgaria,BGR,1969,1000,0,34000
Bulgaria,BGR,1970,1000,0,23000
Bulgaria,BGR,1971,1000,0,14000
Bulgaria,BGR,1972,0,0,11000
Bulgaria,BGR,1973,1000,0,28000
Bulgaria,BGR,1974,1000,0,30000
Bulgaria,BGR,1975,3000,9000,38000
Bulgaria,BGR,1976,3000,9000,73000
Bulgaria,BGR,1977,4000,7000,80000
Bulgaria,BGR,1978,4000,12000,73000
Bulgaria,BGR,1979,5000,11000,65000
Bulgaria,BGR,1980,4000,7000,91000
Bulgaria,BGR,1981,4000,7000,101000
Bulgaria,BGR,1982,4000,5000,102000
Bulgaria,BGR,1983,4000,5000,94000
Bulgaria,BGR,1984,4000,3000,102000
Bulgaria,BGR,1985,3000,4000,65000
Bulgaria,BGR,1986,3000,5000,80000
Bulgaria,BGR,1987,5000,14000,96000
Bulgaria,BGR,1988,4000,18000,77000
Bulgaria,BGR,1989,3000,18000,65000
Bulgaria,BGR,1990,2000,20000,24000
Bulgaria,BGR,1991,1000,7000,14000
Bulgaria,BGR,1992,1000,2000,13000
Bulgaria,BGR,1993,0,2000,11000
Bulgaria,BGR,1994,0,2000,9000
Bulgaria,BGR,1995,1000,1000,11000
Bulgaria,BGR,1996,0,1000,8000
Bulgaria,BGR,1997,0,1000,5000
Bulgaria,BGR,1998,0,1000,5000
Bulgaria,BGR,1999,0,1000,6000
Bulgaria,BGR,2000,0,0,4000
Bulgaria,BGR,2001,1000,4000,12000
Bulgaria,BGR,2002,0,0,4000
Bulgaria,BGR,2003,0,0,1000
Bulgaria,BGR,2004,0,0,1000
Bulgaria,BGR,2005,0,0,0
Bulgaria,BGR,2006,0,0,0
Bulgaria,BGR,2007,0,0,0
Bulgaria,BGR,2008,0,0,1000
Bulgaria,BGR,2009,0,0,4000
Bulgaria,BGR,2010,1000,0,12000
Bulgaria,BGR,2011,0,0,5000
Bulgaria,BGR,2012,0,0,1000
Bulgaria,BGR,2013,0,0,6000
Burkina Faso,BFA,1961,0,NA,NA
Burkina Faso,BFA,1962,0,NA,NA
Burkina Faso,BFA,1963,0,NA,NA
Burkina Faso,BFA,1964,0,NA,NA
Burkina Faso,BFA,1965,0,NA,NA
Burkina Faso,BFA,1966,0,NA,NA
Burkina Faso,BFA,1967,0,NA,NA
Burkina Faso,BFA,1968,0,NA,NA
Burkina Faso,BFA,1969,0,NA,NA
