issue,costume,character,speech,thought,narrative,depicted
106,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
106,Costume,Banshee = Sean Cassidy,0,0,0,0
106,Costume,Angel = Warren Worthington,0,0,0,0
106,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
106,Costume,Magneto = Erik Magnus*,0,0,0,0
106,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
106,Costume,Rogue = Name Unknown,0,0,0,0
106,Costume,Mystique = Name Unknown*,0,0,0,0
106,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
106,Costume,Longshot = (unknown real name),0,0,0,0
106,Costume,Dazzler = Alison Blaire,0,0,0,0
106,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
106,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
106,Costume,Havok = Alex Summers,0,0,0,0
106,Costume,Jubilee = Jubilation Lee,0,0,0,0
106,Costume,Forge = Name Unknown*,0,0,0,0
106,Costume,Gambit = Name Unknown,0,0,0,0
106,Non-Costume,Editor narration,0,0,5,0
106,Non-Costume,Omnipresent narration,0,0,15,0
106,Non-Costume,Professor X = Charles Xavier (no costume)*,17,6,0,14
106,Non-Costume,Wolverine = Logan,0,0,0,0
106,Non-Costume,Cyclops = Scott Summers,0,0,0,0
106,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
106,Non-Costume,Storm = Ororo Munroe,0,0,0,0
106,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
106,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
106,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
106,Non-Costume,Angel = Warren Worthington,0,0,0,0
106,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
106,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
106,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
106,Non-Costume,Rogue = Name Unknown,0,0,0,0
106,Non-Costume,Mystique = Name Unknown*,0,0,0,0
106,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
106,Non-Costume,Longshot = (unknown real name),0,0,0,0
106,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
106,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
106,Non-Costume,Moira MacTaggert (scientist helper)*,3,0,0,2
106,Non-Costume,Havok = Alex Summers,0,0,0,0
106,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
106,Non-Costume,Forge = Name Unknown*,0,0,0,0
106,Non-Costume,Gambit = Name Unknown,0,0,0,0
107,Costume,Editor narration,0,0,4,0
107,Costume,Omnipresent narration,0,0,22,0
107,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
107,Costume,Wolverine = Logan,3,0,0,6
107,Costume,Cyclops = Scott Summers,15,3,0,14
107,Costume,Marvel Girl/Phoenix = Jean Grey,3,3,0,8
107,Costume,Storm = Ororo Munroe,4,2,0,7
107,Costume,Colossus = Peter (Piotr) Rasputin,5,0,0,10
107,Costume,Nightcrawler = Kurt Wagner,16,14,0,17
107,Costume,Banshee = Sean Cassidy,2,1,0,8
107,Costume,Angel = Warren Worthington,0,0,0,0
107,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
107,Costume,Magneto = Erik Magnus*,0,0,0,1
107,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
107,Costume,Rogue = Name Unknown,0,0,0,0
107,Costume,Mystique = Name Unknown*,0,0,0,0
107,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
107,Costume,Longshot = (unknown real name),0,0,0,0
107,Costume,Dazzler = Alison Blaire,0,0,0,0
107,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
107,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
107,Costume,Havok = Alex Summers,0,0,0,1
107,Costume,Jubilee = Jubilation Lee,0,0,0,0
107,Costume,Forge = Name Unknown*,0,0,0,0
107,Costume,Gambit = Name Unknown,0,0,0,0
107,Non-Costume,Editor narration,0,0,0,0
107,Non-Costume,Omnipresent narration,0,0,0,0
107,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,2
107,Non-Costume,Wolverine = Logan,12,2,0,11
107,Non-Costume,Cyclops = Scott Summers,0,0,0,0
107,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
107,Non-Costume,Storm = Ororo Munroe,0,0,0,0
107,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
107,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
107,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
107,Non-Costume,Angel = Warren Worthington,0,0,0,0
107,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
107,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
107,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
107,Non-Costume,Rogue = Name Unknown,0,0,0,0
107,Non-Costume,Mystique = Name Unknown*,0,0,0,0
107,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
107,Non-Costume,Longshot = (unknown real name),0,0,0,0
107,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
107,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
107,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
107,Non-Costume,Havok = Alex Summers,0,0,0,0
107,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
107,Non-Costume,Forge = Name Unknown*,0,0,0,0
107,Non-Costume,Gambit = Name Unknown,0,0,0,0
108,Costume,Editor narration,0,0,0,0
108,Costume,Omnipresent narration,0,0,0,0
108,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
108,Costume,Wolverine = Logan,0,0,0,2
108,Costume,Cyclops = Scott Summers,19,0,0,31
108,Costume,Marvel Girl/Phoenix = Jean Grey,47,5,0,43
108,Costume,Storm = Ororo Munroe,0,0,0,17
108,Costume,Colossus = Peter (Piotr) Rasputin,3,0,0,17
108,Costume,Nightcrawler = Kurt Wagner,2,2,0,16
108,Costume,Banshee = Sean Cassidy,7,9,0,14
108,Costume,Angel = Warren Worthington,0,0,0,0
108,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
108,Costume,Magneto = Erik Magnus*,0,0,0,0
108,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
108,Costume,Rogue = Name Unknown,0,0,0,0
108,Costume,Mystique = Name Unknown*,0,0,0,0
108,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
108,Costume,Longshot = (unknown real name),0,0,0,0
108,Costume,Dazzler = Alison Blaire,0,0,0,0
108,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
108,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
108,Costume,Havok = Alex Summers,0,0,0,0
108,Costume,Jubilee = Jubilation Lee,0,0,0,0
108,Costume,Forge = Name Unknown*,0,0,0,0
108,Costume,Gambit = Name Unknown,0,0,0,0
108,Non-Costume,Editor narration,0,0,3,0
108,Non-Costume,Omnipresent narration,0,0,77,0
108,Non-Costume,Professor X = Charles Xavier (no costume)*,2,0,0,4
108,Non-Costume,Wolverine = Logan,3,0,0,5
108,Non-Costume,Cyclops = Scott Summers,0,0,0,0
108,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
108,Non-Costume,Storm = Ororo Munroe,0,0,0,0
108,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
108,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
108,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
108,Non-Costume,Angel = Warren Worthington,0,0,0,0
108,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
108,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
108,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
108,Non-Costume,Rogue = Name Unknown,0,0,0,0
108,Non-Costume,Mystique = Name Unknown*,0,0,0,0
108,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
108,Non-Costume,Longshot = (unknown real name),0,0,0,0
108,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
108,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
108,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
108,Non-Costume,Havok = Alex Summers,0,0,0,0
108,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
108,Non-Costume,Forge = Name Unknown*,0,0,0,0
108,Non-Costume,Gambit = Name Unknown,0,0,0,0
109,Costume,Editor narration,0,0,0,0
109,Costume,Omnipresent narration,0,0,0,0
109,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
109,Costume,Wolverine = Logan,25,5,0,21
109,Costume,Cyclops = Scott Summers,2,0,0,4
109,Costume,Marvel Girl/Phoenix = Jean Grey,5,0,0,7
109,Costume,Storm = Ororo Munroe,12,0,0,11
109,Costume,Colossus = Peter (Piotr) Rasputin,2,0,0,6
109,Costume,Nightcrawler = Kurt Wagner,25,7,0,17
109,Costume,Banshee = Sean Cassidy,0,0,0,0
109,Costume,Angel = Warren Worthington,0,0,0,0
109,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
109,Costume,Magneto = Erik Magnus*,0,0,0,0
109,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
109,Costume,Rogue = Name Unknown,0,0,0,0
109,Costume,Mystique = Name Unknown*,0,0,0,0
109,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
109,Costume,Longshot = (unknown real name),0,0,0,0
109,Costume,Dazzler = Alison Blaire,0,0,0,0
109,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
109,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
109,Costume,Havok = Alex Summers,0,0,0,0
109,Costume,Jubilee = Jubilation Lee,0,0,0,0
109,Costume,Forge = Name Unknown*,0,0,0,0
109,Costume,Gambit = Name Unknown,0,0,0,0
109,Non-Costume,Editor narration,0,0,3,0
109,Non-Costume,Omnipresent narration,0,0,41,0
109,Non-Costume,Professor X = Charles Xavier (no costume)*,2,0,0,3
109,Non-Costume,Wolverine = Logan,1,1,0,1
109,Non-Costume,Cyclops = Scott Summers,17,3,0,17
109,Non-Costume,Marvel Girl/Phoenix = Jean Grey,6,2,0,7
109,Non-Costume,Storm = Ororo Munroe,14,2,0,16
109,Non-Costume,Colossus = Peter (Piotr) Rasputin,23,1,0,16
109,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
109,Non-Costume,Banshee = Sean Cassidy,24,0,0,20
109,Non-Costume,Angel = Warren Worthington,0,0,0,0
109,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
109,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
109,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
109,Non-Costume,Rogue = Name Unknown,0,0,0,0
109,Non-Costume,Mystique = Name Unknown*,0,0,0,0
109,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
109,Non-Costume,Longshot = (unknown real name),0,0,0,0
109,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
109,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
109,Non-Costume,Moira MacTaggert (scientist helper)*,13,0,0,14
109,Non-Costume,Havok = Alex Summers,0,0,0,0
109,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
109,Non-Costume,Forge = Name Unknown*,0,0,0,0
109,Non-Costume,Gambit = Name Unknown,0,0,0,0
110,Costume,Editor narration,0,0,0,0
110,Costume,Omnipresent narration,0,0,0,0
110,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
110,Costume,Wolverine = Logan,44,14,0,43
110,Costume,Cyclops = Scott Summers,28,4,0,21
110,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
110,Costume,Storm = Ororo Munroe,10,6,0,16
110,Costume,Colossus = Peter (Piotr) Rasputin,17,0,0,27
110,Costume,Nightcrawler = Kurt Wagner,28,4,0,23
110,Costume,Banshee = Sean Cassidy,7,5,0,11
110,Costume,Angel = Warren Worthington,0,0,0,0
110,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
110,Costume,Magneto = Erik Magnus*,0,0,0,0
110,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
110,Costume,Rogue = Name Unknown,0,0,0,0
110,Costume,Mystique = Name Unknown*,0,0,0,0
110,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
110,Costume,Longshot = (unknown real name),0,0,0,0
110,Costume,Dazzler = Alison Blaire,0,0,0,0
110,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
110,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
110,Costume,Havok = Alex Summers,0,0,0,0
110,Costume,Jubilee = Jubilation Lee,0,0,0,0
110,Costume,Forge = Name Unknown*,0,0,0,0
110,Costume,Gambit = Name Unknown,0,0,0,0
110,Non-Costume,Editor narration,0,0,4,0
110,Non-Costume,Omnipresent narration,0,0,32,0
110,Non-Costume,Professor X = Charles Xavier (no costume)*,13,0,0,14
110,Non-Costume,Wolverine = Logan,5,0,0,6
110,Non-Costume,Cyclops = Scott Summers,9,2,0,15
110,Non-Costume,Marvel Girl/Phoenix = Jean Grey,12,12,0,21
110,Non-Costume,Storm = Ororo Munroe,1,0,0,13
110,Non-Costume,Colossus = Peter (Piotr) Rasputin,1,0,0,8
110,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,4
110,Non-Costume,Banshee = Sean Cassidy,1,0,0,9
110,Non-Costume,Angel = Warren Worthington,0,0,0,0
110,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
110,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
110,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
110,Non-Costume,Rogue = Name Unknown,0,0,0,0
110,Non-Costume,Mystique = Name Unknown*,0,0,0,0
110,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
110,Non-Costume,Longshot = (unknown real name),0,0,0,0
110,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
110,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
110,Non-Costume,Moira MacTaggert (scientist helper)*,11,3,0,13
110,Non-Costume,Havok = Alex Summers,0,0,0,0
110,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
110,Non-Costume,Forge = Name Unknown*,0,0,0,0
110,Non-Costume,Gambit = Name Unknown,0,0,0,0
111,Costume,Editor narration,0,0,0,0
111,Costume,Omnipresent narration,0,0,0,0
111,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
111,Costume,Wolverine = Logan,13,3,0,13
111,Costume,Cyclops = Scott Summers,6,1,0,6
111,Costume,Marvel Girl/Phoenix = Jean Grey,7,0,0,6
111,Costume,Storm = Ororo Munroe,6,0,0,4
111,Costume,Colossus = Peter (Piotr) Rasputin,2,0,0,4
111,Costume,Nightcrawler = Kurt Wagner,3,0,0,5
111,Costume,Banshee = Sean Cassidy,2,0,0,4
111,Costume,Angel = Warren Worthington,0,0,0,0
111,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
111,Costume,Magneto = Erik Magnus*,7,0,0,3
111,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
111,Costume,Rogue = Name Unknown,0,0,0,0
111,Costume,Mystique = Name Unknown*,0,0,0,0
111,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
111,Costume,Longshot = (unknown real name),0,0,0,0
111,Costume,Dazzler = Alison Blaire,0,0,0,0
111,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
111,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
111,Costume,Havok = Alex Summers,0,0,0,0
111,Costume,Jubilee = Jubilation Lee,0,0,0,0
111,Costume,Forge = Name Unknown*,0,0,0,0
111,Costume,Gambit = Name Unknown,0,0,0,0
111,Non-Costume,Editor narration,0,0,3,0
111,Non-Costume,Omnipresent narration,0,0,33,0
111,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
111,Non-Costume,Wolverine = Logan,3,3,0,12
111,Non-Costume,Cyclops = Scott Summers,7,0,0,10
111,Non-Costume,Marvel Girl/Phoenix = Jean Grey,19,0,0,16
111,Non-Costume,Storm = Ororo Munroe,0,0,0,1
111,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,3
111,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
111,Non-Costume,Banshee = Sean Cassidy,5,0,0,1
111,Non-Costume,Angel = Warren Worthington,0,0,0,0
111,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
111,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
111,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
111,Non-Costume,Rogue = Name Unknown,0,0,0,0
111,Non-Costume,Mystique = Name Unknown*,0,0,0,0
111,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
111,Non-Costume,Longshot = (unknown real name),0,0,0,0
111,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
111,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
111,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
111,Non-Costume,Havok = Alex Summers,0,0,0,0
111,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
111,Non-Costume,Forge = Name Unknown*,0,0,0,0
111,Non-Costume,Gambit = Name Unknown,0,0,0,0
112,Costume,Editor narration,0,0,0,0
112,Costume,Omnipresent narration,0,0,0,0
112,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
112,Costume,Wolverine = Logan,7,4,0,17
112,Costume,Cyclops = Scott Summers,11,7,0,16
112,Costume,Marvel Girl/Phoenix = Jean Grey,5,4,0,14
112,Costume,Storm = Ororo Munroe,6,4,0,12
112,Costume,Colossus = Peter (Piotr) Rasputin,8,4,0,17
112,Costume,Nightcrawler = Kurt Wagner,6,5,0,15
112,Costume,Banshee = Sean Cassidy,2,6,0,15
112,Costume,Angel = Warren Worthington,0,0,0,0
112,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
112,Costume,Magneto = Erik Magnus*,69,1,0,51
112,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
112,Costume,Rogue = Name Unknown,0,0,0,0
112,Costume,Mystique = Name Unknown*,0,0,0,0
112,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
112,Costume,Longshot = (unknown real name),0,0,0,0
112,Costume,Dazzler = Alison Blaire,0,0,0,0
112,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
112,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
112,Costume,Havok = Alex Summers,0,0,0,0
112,Costume,Jubilee = Jubilation Lee,0,0,0,0
112,Costume,Forge = Name Unknown*,0,0,0,0
112,Costume,Gambit = Name Unknown,0,0,0,0
112,Non-Costume,Editor narration,0,0,5,0
112,Non-Costume,Omnipresent narration,0,0,34,0
112,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
112,Non-Costume,Wolverine = Logan,0,0,0,0
112,Non-Costume,Cyclops = Scott Summers,0,0,0,1
112,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
112,Non-Costume,Storm = Ororo Munroe,0,0,0,0
112,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
112,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
112,Non-Costume,Banshee = Sean Cassidy,0,0,0,1
112,Non-Costume,Angel = Warren Worthington,0,0,0,0
112,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
112,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
112,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
112,Non-Costume,Rogue = Name Unknown,0,0,0,0
112,Non-Costume,Mystique = Name Unknown*,0,0,0,0
112,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
112,Non-Costume,Longshot = (unknown real name),0,0,0,0
112,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
112,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
112,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
112,Non-Costume,Havok = Alex Summers,0,0,0,0
112,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
112,Non-Costume,Forge = Name Unknown*,0,0,0,0
112,Non-Costume,Gambit = Name Unknown,0,0,0,0
113,Costume,Editor narration,0,0,0,0
113,Costume,Omnipresent narration,0,0,0,0
113,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
113,Costume,Wolverine = Logan,10,1,0,10
113,Costume,Cyclops = Scott Summers,8,6,0,9
113,Costume,Marvel Girl/Phoenix = Jean Grey,3,1,0,13
113,Costume,Storm = Ororo Munroe,1,25,0,25
113,Costume,Colossus = Peter (Piotr) Rasputin,7,2,0,11
113,Costume,Nightcrawler = Kurt Wagner,12,1,0,10
113,Costume,Banshee = Sean Cassidy,1,1,0,6
113,Costume,Angel = Warren Worthington,0,0,0,0
113,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
113,Costume,Magneto = Erik Magnus*,28,29,0,35
113,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
113,Costume,Rogue = Name Unknown,0,0,0,0
113,Costume,Mystique = Name Unknown*,0,0,0,0
113,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
113,Costume,Longshot = (unknown real name),0,0,0,0
113,Costume,Dazzler = Alison Blaire,0,0,0,0
113,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
113,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
113,Costume,Havok = Alex Summers,0,0,0,0
113,Costume,Jubilee = Jubilation Lee,0,0,0,0
113,Costume,Forge = Name Unknown*,0,0,0,0
113,Costume,Gambit = Name Unknown,0,0,0,0
113,Non-Costume,Editor narration,0,0,3,0
113,Non-Costume,Omnipresent narration,0,0,31,0
113,Non-Costume,Professor X = Charles Xavier (no costume)*,5,0,0,4
113,Non-Costume,Wolverine = Logan,0,0,0,0
113,Non-Costume,Cyclops = Scott Summers,0,0,0,0
113,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
113,Non-Costume,Storm = Ororo Munroe,0,0,0,3
113,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
113,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
113,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
113,Non-Costume,Angel = Warren Worthington,0,0,0,0
113,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
113,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
113,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
113,Non-Costume,Rogue = Name Unknown,0,0,0,0
113,Non-Costume,Mystique = Name Unknown*,0,0,0,0
113,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
113,Non-Costume,Longshot = (unknown real name),0,0,0,0
113,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
113,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
113,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
113,Non-Costume,Havok = Alex Summers,0,0,0,0
113,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
113,Non-Costume,Forge = Name Unknown*,0,0,0,0
113,Non-Costume,Gambit = Name Unknown,0,0,0,0
114,Costume,Editor narration,0,0,0,0
114,Costume,Omnipresent narration,0,0,0,0
114,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,3
114,Costume,Wolverine = Logan,13,0,0,15
114,Costume,Cyclops = Scott Summers,16,2,0,16
114,Costume,Marvel Girl/Phoenix = Jean Grey,5,0,0,9
114,Costume,Storm = Ororo Munroe,3,2,0,10
114,Costume,Colossus = Peter (Piotr) Rasputin,4,0,0,11
114,Costume,Nightcrawler = Kurt Wagner,8,0,0,13
114,Costume,Banshee = Sean Cassidy,9,8,0,12
114,Costume,Angel = Warren Worthington,0,0,0,0
114,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
114,Costume,Magneto = Erik Magnus*,0,0,0,0
114,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
114,Costume,Rogue = Name Unknown,0,0,0,0
114,Costume,Mystique = Name Unknown*,0,0,0,0
114,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
114,Costume,Longshot = (unknown real name),0,0,0,0
114,Costume,Dazzler = Alison Blaire,0,0,0,0
114,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
114,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
114,Costume,Havok = Alex Summers,0,0,0,0
114,Costume,Jubilee = Jubilation Lee,0,0,0,0
114,Costume,Forge = Name Unknown*,0,0,0,0
114,Costume,Gambit = Name Unknown,0,0,0,0
114,Non-Costume,Editor narration,0,0,2,0
114,Non-Costume,Omnipresent narration,0,0,34,0
114,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
114,Non-Costume,Wolverine = Logan,5,6,0,7
114,Non-Costume,Cyclops = Scott Summers,8,14,0,11
114,Non-Costume,Marvel Girl/Phoenix = Jean Grey,3,0,0,6
114,Non-Costume,Storm = Ororo Munroe,16,6,0,16
114,Non-Costume,Colossus = Peter (Piotr) Rasputin,4,0,0,3
114,Non-Costume,Nightcrawler = Kurt Wagner,1,0,0,1
114,Non-Costume,Banshee = Sean Cassidy,9,4,0,8
114,Non-Costume,Angel = Warren Worthington,0,0,0,0
114,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
114,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
114,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
114,Non-Costume,Rogue = Name Unknown,0,0,0,0
114,Non-Costume,Mystique = Name Unknown*,0,0,0,0
114,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
114,Non-Costume,Longshot = (unknown real name),0,0,0,0
114,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
114,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
114,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
114,Non-Costume,Havok = Alex Summers,0,0,0,0
114,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
114,Non-Costume,Forge = Name Unknown*,0,0,0,0
114,Non-Costume,Gambit = Name Unknown,0,0,0,0
115,Costume,Editor narration,0,0,0,0
115,Costume,Omnipresent narration,0,0,0,0
115,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
115,Costume,Wolverine = Logan,23,0,0,30
115,Costume,Cyclops = Scott Summers,20,0,0,33
115,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,1
115,Costume,Storm = Ororo Munroe,4,0,0,7
115,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,6
115,Costume,Nightcrawler = Kurt Wagner,7,0,0,16
115,Costume,Banshee = Sean Cassidy,1,0,0,5
115,Costume,Angel = Warren Worthington,0,0,0,0
115,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
115,Costume,Magneto = Erik Magnus*,0,0,0,0
115,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
115,Costume,Rogue = Name Unknown,0,0,0,0
115,Costume,Mystique = Name Unknown*,0,0,0,0
