datastore_row_id,condominium_id,condominium_name_th,building_name_th,province_code,province_name_th,district_code,district_name_th,subdistrict_code_source,subdistrict_name_th_source,land_office_branch_code,land_office_branch_name_th,floor_or_range_source,floor_value_has_thai_month_token,use_category_th,assessed_value_thb_per_sqm,duplicate_of_datastore_row_id,value_basis
116272,41679,ยูโทเปีย กะรน,C8,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง,136600,,official_statutory_assessment_rate_not_market_price
116273,41679,ยูโทเปีย กะรน,C8,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง,143000,,official_statutory_assessment_rate_not_market_price
116274,41679,ยูโทเปีย กะรน,C9,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง,136600,,official_statutory_assessment_rate_not_market_price
116275,41679,ยูโทเปีย กะรน,C9,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง,143000,,official_statutory_assessment_rate_not_market_price
116276,41679,ยูโทเปีย กะรน,C10,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง,136600,,official_statutory_assessment_rate_not_market_price
116277,41679,ยูโทเปีย กะรน,C10,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง,143000,,official_statutory_assessment_rate_not_market_price
116278,41862,เดอะ พราวด์ ราไวย์ รีสอร์ท,-,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า/พื้นที่ระเบียง,96100,,official_statutory_assessment_rate_not_market_price
116279,41862,เดอะ พราวด์ ราไวย์ รีสอร์ท,-,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย/พื้นที่ระเบียง,79700,,official_statutory_assessment_rate_not_market_price
116280,41862,เดอะ พราวด์ ราไวย์ รีสอร์ท,-,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย/พื้นที่ระเบียง,80200,,official_statutory_assessment_rate_not_market_price
116281,41862,เดอะ พราวด์ ราไวย์ รีสอร์ท,-,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัย/พื้นที่ระเบียง,81000,,official_statutory_assessment_rate_not_market_price
116282,41862,เดอะ พราวด์ ราไวย์ รีสอร์ท,-,83,ภูเก็ต,1,เมืองภูเก็ต,NULL,NULL,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,ห้องชุดพักอาศัย/พื้นที่ระเบียง,81800,,official_statutory_assessment_rate_not_market_price
116283,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม),54000,,official_statutory_assessment_rate_not_market_price
116284,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2-มี.ค.,True,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116285,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2-มี.ค.,True,พื้นที่ระเบียง,22500,,official_statutory_assessment_rate_not_market_price
116286,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4-มิ.ย.,True,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116287,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4-มิ.ย.,True,พื้นที่ระเบียง,22750,,official_statutory_assessment_rate_not_market_price
116288,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,7-ก.ย.,True,ห้องชุดพักอาศัย,46000,,official_statutory_assessment_rate_not_market_price
116289,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,7-ก.ย.,True,พื้นที่ระเบียง,23000,,official_statutory_assessment_rate_not_market_price
116290,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,10-ธ.ค.,True,ห้องชุดพักอาศัย,46500,,official_statutory_assessment_rate_not_market_price
116291,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,10-ธ.ค.,True,พื้นที่ระเบียง,23250,,official_statutory_assessment_rate_not_market_price
116292,34565,ศุภาลัย วิสต้า ภูเก็ต,-,83,ภูเก็ต,1,เมืองภูเก็ต,1,ตลาดใหญ่,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,12A-15,False,ห้องชุดพักอาศัย,47000,,official_statutory_assessment_rate_not_market_price
