ISO3,Year,Month,Total,Domestic,International,Total_OS
BGR,2011,5,452.652,19.675,432.977,479.622
BGR,2011,6,872.497,26.194,846.303,909.059
BGR,2011,7,1261.908,26.006,1235.902,1295.041
BGR,2011,8,1257.769,28.979,1228.79,1291.86
BGR,2011,9,806.26,23.34,782.92,836.498
BGR,2011,10,339.6,12.315,327.285,353.623
BGR,2011,11,245.788,5.979,239.809,253.499
BGR,2011,12,274.324,6.135,268.189,283.731
BGR,2012,1,276.87,5.015,271.855,285.268
BGR,2012,2,248.309,5.499,242.81,256.365
BGR,2012,3,288.098,14.904,273.194,306.315
BGR,2012,4,318.565,16.381,302.184,337.31
BGR,2012,5,438.227,18.534,419.693,461.559
BGR,2012,6,946.489,25.527,920.962,978.202
BGR,2012,7,1337.258,28.673,1308.585,1373.577
BGR,2012,8,1306.449,29.34,1277.109,1339.765
BGR,2012,9,795.693,21.596,774.097,820.579
BGR,2012,10,333.363,16.793,316.57,352.073
BGR,2012,11,253.041,12.465,240.576,267.871
BGR,2012,12,276.741,10.657,266.084,290.585
BGR,2013,1,279.656,10.138,269.518,293.622
BGR,2013,2,252.029,8.534,243.495,263.715
BGR,2013,3,294.684,10.313,284.371,307.941
BGR,2013,4,309.296,12.658,296.638,324.52
BGR,2013,5,479.412,16.307,463.105,500.058
BGR,2013,6,983.674,21.515,962.159,1008.641
BGR,2013,7,1349.921,25.475,1324.446,1381.011
BGR,2013,8,1360.86,24.985,1335.875,1390.073
BGR,2013,9,844.583,19.565,825.018,868.214
BGR,2013,10,356.604,14.101,342.503,373.851
BGR,2013,11,271.842,10.788,261.054,284.516
BGR,2013,12,296.731,9.033,287.698,307.497
BGR,2014,1,298.853,8.047,290.806,309.06
BGR,2014,2,274.571,9.007,265.564,286.561
BGR,2014,3,314.591,10.652,303.939,327.821
BGR,2014,4,350.849,11.857,338.992,365.272
BGR,2014,5,511.137,14.695,496.442,530.725
BGR,2014,6,1080.83,19.327,1061.503,1105.892
BGR,2014,7,1396.172,22.655,1373.517,1423.623
BGR,2014,8,1452.946,23.817,1429.129,1479.627
BGR,2014,9,852.992,16.423,836.569,874.947
BGR,2014,10,383.929,11.692,372.237,398.195
BGR,2014,11,290.55,10.016,280.534,303.743
BGR,2014,12,313.277,10.118,303.159,327.588
BGR,2015,1,311.991,8.851,303.14,325.887
BGR,2015,2,286.718,8.64,278.078,299.249
BGR,2015,3,324.201,8.815,315.386,338.471
BGR,2015,4,362.523,9.84,352.683,377.332
BGR,2015,5,501.317,12.201,489.116,520.32
BGR,2015,6,975.825,17.771,958.054,1000.612
BGR,2015,7,1390.599,22.829,1367.77,1421.711
BGR,2015,8,1452.396,25.938,1426.458,1487.677
BGR,2015,9,921.961,16.846,905.115,945.624
BGR,2015,10,427.016,11.77,415.246,444.268
BGR,2015,11,315.488,10.412,305.076,330.542
BGR,2015,12,340.914,9.416,331.498,356.264
BGR,2016,1,352.207,9.211,342.996,369.214
BGR,2016,2,334.689,8.154,326.535,348.615
BGR,2016,3,366.203,9.175,357.028,380.133
BGR,2016,4,411.154,10.431,400.723,425.194
BGR,2016,5,622.014,11.25,610.764,639.573
BGR,2016,6,1171.437,16.766,1154.671,1195.497
BGR,2016,7,1699.632,22.13,1677.502,1727.733
BGR,2016,8,1684.644,24.906,1659.738,1715.987
BGR,2016,9,1172.583,17.533,1155.05,1195.797
BGR,2016,10,562.726,12.267,550.459,577.927
BGR,2016,11,452.109,10.435,441.674,464.922
BGR,2016,12,494.819,11.587,483.232,508.446
BGR,2017,1,493.259,10.191,483.068,508.294
BGR,2017,2,480.657,10.078,470.579,493.826
BGR,2017,3,544.316,14.616,529.7,564.95
BGR,2017,4,615.682,22.62,593.062,642.23
BGR,2017,5,767.812,25.278,742.534,797.669
BGR,2017,6,1384.824,30.479,1354.345,1422.546
BGR,2017,7,1902.159,35.532,1866.627,1951.146
BGR,2017,8,1882.109,35.46,1846.649,1923.941
BGR,2017,9,1304.988,30.039,1274.949,1341.614
BGR,2017,10,670.632,22.751,647.881,696.124
BGR,2017,11,507.08,21.579,485.501,533.59
BGR,2017,12,539.133,21.816,517.317,566.835
BGR,2018,1,544.718,20.01,524.708,NA
BGR,2018,2,509.648,18.566,491.082,NA
BGR,2018,3,609.762,23.56,586.202,NA
BGR,2018,4,704.504,23.133,681.371,NA
BGR,2018,5,918.353,27.029,891.324,NA
BGR,2018,6,1569.255,30.394,1538.861,NA
BGR,2018,7,2050.117,36.9,2013.217,NA
BGR,2018,8,1998.177,38.521,1959.656,NA
BGR,2018,9,1400.679,32.493,1368.186,NA
BGR,2018,10,735.296,25.741,709.555,NA
BGR,2018,11,529.72,19.05,510.67,NA
BGR,2018,12,567.485,20.015,547.47,NA
BHR,2014,1,NA,NA,NA,684.743
BHR,2014,2,NA,NA,NA,594.728
BHR,2014,3,NA,NA,NA,662.74
BHR,2014,4,NA,NA,NA,683.333
BHR,2014,5,NA,NA,NA,659.63
BHR,2014,6,NA,NA,NA,695.559
BHR,2014,7,NA,NA,NA,605.548
BHR,2014,8,NA,NA,NA,825.903
BHR,2014,9,NA,NA,NA,680.783
BHR,2014,10,NA,NA,NA,698.606
BHR,2014,11,NA,NA,NA,588.5
BHR,2014,12,NA,NA,NA,722.429
BHR,2015,1,NA,NA,NA,764.54
BHR,2015,2,NA,NA,NA,631.48
BHR,2015,3,NA,NA,NA,718.504
BHR,2015,4,NA,NA,NA,710.169
BHR,2015,5,NA,NA,NA,706.957
BHR,2015,6,NA,NA,NA,659.888
BHR,2015,7,NA,NA,NA,749.782
BHR,2015,8,NA,NA,NA,862.113
BHR,2015,9,NA,NA,NA,761.93
BHR,2015,10,NA,NA,NA,654.342
BHR,2015,11,NA,NA,NA,625.404
BHR,2015,12,NA,NA,NA,741.536
BHR,2016,1,NA,NA,NA,789.425
BHR,2016,2,NA,NA,NA,664.356
BHR,2016,3,NA,NA,NA,752.306
BHR,2016,4,NA,NA,NA,723.791
BHR,2016,5,NA,NA,NA,710.657
BHR,2016,6,NA,NA,NA,586.449
BHR,2016,7,NA,NA,NA,817.425
BHR,2016,8,NA,NA,NA,849.48
BHR,2016,9,NA,NA,NA,821.237
BHR,2016,10,NA,NA,NA,630.293
BHR,2016,11,NA,NA,NA,673.887
BHR,2016,12,NA,NA,NA,746.845
BHR,2017,1,NA,NA,NA,766.796
BHR,2017,2,NA,NA,NA,675.611
BHR,2017,3,NA,NA,NA,718.214
BHR,2017,4,NA,NA,NA,794.76
BHR,2017,5,NA,NA,NA,702.028
BHR,2017,6,NA,NA,NA,579.511
BHR,2017,7,NA,NA,NA,767.804
BHR,2017,8,NA,NA,NA,815.335
BHR,2017,9,NA,NA,NA,718.191
BHR,2017,10,NA,NA,NA,594.121
BHR,2017,11,NA,NA,NA,653.337
BHR,2017,12,NA,NA,NA,691.623
BIH,2010,1,NA,NA,NA,31.746
BIH,2010,2,NA,NA,NA,28.85
BIH,2010,3,NA,NA,NA,37.657
BIH,2010,4,NA,NA,NA,39.907
BIH,2010,5,NA,NA,NA,51.398
BIH,2010,6,NA,NA,NA,59.636
BIH,2010,7,NA,NA,NA,72.615
BIH,2010,8,NA,NA,NA,60.475
BIH,2010,9,NA,NA,NA,54.753
BIH,2010,10,NA,NA,NA,51.137
BIH,2010,11,NA,NA,NA,40.912
BIH,2010,12,NA,NA,NA,34.18
BIH,2011,1,NA,NA,NA,30.484
BIH,2011,2,NA,NA,NA,34.148
BIH,2011,3,NA,NA,NA,40.803
BIH,2011,4,NA,NA,NA,49.489
BIH,2011,5,NA,NA,NA,56.812
BIH,2011,6,NA,NA,NA,62.994
BIH,2011,7,NA,NA,NA,81.042
BIH,2011,8,NA,NA,NA,59.042
BIH,2011,9,NA,NA,NA,59.074
BIH,2011,10,NA,NA,NA,52.957
BIH,2011,11,NA,NA,NA,39.785
BIH,2011,12,NA,NA,NA,33.348
BIH,2012,1,NA,NA,NA,33.247
BIH,2012,2,NA,NA,NA,26.278
BIH,2012,3,NA,NA,NA,36.765
BIH,2012,4,NA,NA,NA,49.709
BIH,2012,5,NA,NA,NA,55.107
BIH,2012,6,NA,NA,NA,62.491
BIH,2012,7,NA,NA,NA,69.346
BIH,2012,8,NA,NA,NA,60.787
BIH,2012,9,NA,NA,NA,60.323
BIH,2012,10,NA,NA,NA,52.115
BIH,2012,11,NA,NA,NA,38.612
BIH,2012,12,NA,NA,NA,35.278
BIH,2013,1,NA,NA,NA,33.437
BIH,2013,2,NA,NA,NA,30.399
BIH,2013,3,NA,NA,NA,44.631
BIH,2013,4,NA,NA,NA,56.918
BIH,2013,5,NA,NA,NA,65.495
BIH,2013,6,NA,NA,NA,72.949
BIH,2013,7,NA,NA,NA,69.699
BIH,2013,8,NA,NA,NA,79.796
BIH,2013,9,NA,NA,NA,66.721
BIH,2013,10,NA,NA,NA,64.387
BIH,2013,11,NA,NA,NA,44.446
BIH,2013,12,NA,NA,NA,36.76
BIH,2014,1,NA,NA,NA,44.39
BIH,2014,2,NA,NA,NA,41.89
BIH,2014,3,NA,NA,NA,53.078
BIH,2014,4,NA,NA,NA,66.106
BIH,2014,5,NA,NA,NA,80.856
BIH,2014,6,NA,NA,NA,87.171
BIH,2014,7,NA,NA,NA,94.835
BIH,2014,8,NA,NA,NA,107.844
BIH,2014,9,NA,NA,NA,88.135
BIH,2014,10,NA,NA,NA,81.143
BIH,2014,11,NA,NA,NA,59.196
BIH,2014,12,NA,NA,NA,56.61
BIH,2015,1,NA,NA,NA,56.66
BIH,2015,2,NA,NA,NA,51.963
BIH,2015,3,NA,NA,NA,64.747
BIH,2015,4,NA,NA,NA,80.375
BIH,2015,5,NA,NA,NA,98.225
BIH,2015,6,NA,NA,NA,96.418
BIH,2015,7,NA,NA,NA,122.985
BIH,2015,8,NA,NA,NA,134.314
BIH,2015,9,NA,NA,NA,108.02
BIH,2015,10,NA,NA,NA,98.422
BIH,2015,11,NA,NA,NA,74.255
BIH,2015,12,NA,NA,NA,45.594
BIH,2016,1,NA,NA,NA,60.229
BIH,2016,2,NA,NA,NA,62.59
BIH,2016,3,NA,NA,NA,77.02
BIH,2016,4,NA,NA,NA,93.332
BIH,2016,5,NA,NA,NA,113.056
BIH,2016,6,NA,NA,NA,93.026
BIH,2016,7,NA,NA,NA,141.381
BIH,2016,8,NA,NA,NA,149.383
BIH,2016,9,NA,NA,NA,118.899
BIH,2016,10,NA,NA,NA,98.963
BIH,2016,11,NA,NA,NA,70.969
BIH,2016,12,NA,NA,NA,71.25
BIH,2017,1,NA,NA,NA,69.921
BIH,2017,2,NA,NA,NA,64.227
BIH,2017,3,NA,NA,NA,86.497
BIH,2017,4,NA,NA,NA,130.559
BIH,2017,5,NA,NA,NA,131.838
BIH,2017,6,NA,NA,NA,127.832
BIH,2017,7,NA,NA,NA,203.198
BIH,2017,8,NA,NA,NA,207.737
BIH,2017,9,NA,NA,NA,153.739
BIH,2017,10,NA,NA,NA,132.325
BIH,2017,11,NA,NA,NA,95.319
BIH,2017,12,NA,NA,NA,90.539
BLR,2010,1,NA,NA,NA,68.085
BLR,2010,2,NA,NA,NA,57.325
BLR,2010,3,NA,NA,NA,67.666
BLR,2010,4,NA,NA,NA,71.908
BLR,2010,5,NA,NA,NA,94.855
BLR,2010,6,NA,NA,NA,145.658
BLR,2010,7,NA,NA,NA,172.716
BLR,2010,8,NA,NA,NA,178.993
BLR,2010,9,NA,NA,NA,141.12
BLR,2010,10,NA,NA,NA,111.605
BLR,2010,11,NA,NA,NA,87.342
BLR,2010,12,NA,NA,NA,88.151
BLR,2011,1,NA,NA,NA,86.243
BLR,2011,2,NA,NA,NA,68.469
BLR,2011,3,NA,NA,NA,93.922
BLR,2011,4,NA,NA,NA,123.882
BLR,2011,5,NA,NA,NA,121.381
BLR,2011,6,NA,NA,NA,199.886
BLR,2011,7,NA,NA,NA,183.227
BLR,2011,8,NA,NA,NA,184.547
BLR,2017,8,NA,NA,NA,488.414
BLR,2017,9,NA,NA,NA,403.142
BLR,2017,10,NA,NA,NA,330.173
BLR,2017,11,NA,NA,NA,297.362
BLR,2017,12,NA,NA,NA,300.521
BRA,2010,1,NA,NA,NA,13355.092
BRA,2010,2,NA,NA,NA,11523.908
BRA,2010,3,NA,NA,NA,11977.635
BRA,2010,4,NA,NA,NA,11599.945
BRA,2010,5,NA,NA,NA,11487.189
BRA,2010,6,NA,NA,NA,11700.983
BRA,2010,7,NA,NA,NA,13881.425
BRA,2010,8,NA,NA,NA,13687.766
BRA,2010,9,NA,NA,NA,13628.153
BRA,2010,10,NA,NA,NA,13959.627
BRA,2010,11,NA,NA,NA,13496.998
BRA,2010,12,NA,NA,NA,14644.633
BRA,2011,1,NA,NA,NA,15627.213
BRA,2011,2,NA,NA,NA,12739.938
BRA,2011,3,NA,NA,NA,14437.479
BRA,2011,4,NA,NA,NA,14823.893
BRA,2011,5,NA,NA,NA,14344.516
BRA,2011,6,NA,NA,NA,13748.947
BRA,2011,7,NA,NA,NA,16699.566
BRA,2011,8,NA,NA,NA,15296.659
BRA,2011,9,NA,NA,NA,15204.733
BRA,2011,10,NA,NA,NA,15178.683
BRA,2011,11,NA,NA,NA,14838.429
BRA,2011,12,NA,NA,NA,15946.299
BRA,2012,1,NA,NA,NA,17056.312
BRA,2012,2,NA,NA,NA,14287.24
BRA,2012,3,NA,NA,NA,15343.516
BRA,2012,4,NA,NA,NA,14887.443
BRA,2012,5,NA,NA,NA,15257.58
BRA,2012,6,NA,NA,NA,15817.19
BRA,2012,7,NA,NA,NA,18671.567
BRA,2012,8,NA,NA,NA,16271.484
BRA,2012,9,NA,NA,NA,16100.202
BRA,2012,10,NA,NA,NA,16195.018
BRA,2012,11,NA,NA,NA,15296.171
BRA,2012,12,NA,NA,NA,15601.303
BRA,2013,1,NA,NA,NA,16957.474
BRA,2013,2,NA,NA,NA,13757.981
BRA,2013,3,NA,NA,NA,14985.072
BRA,2013,4,NA,NA,NA,15731.592
BRA,2013,5,NA,NA,NA,16772.114
BRA,2013,6,NA,NA,NA,15464.061
BRA,2013,7,NA,NA,NA,17681.131
BRA,2013,8,NA,NA,NA,16261.067
BRA,2013,9,NA,NA,NA,16088.697
BRA,2013,10,NA,NA,NA,17128.968
BRA,2013,11,NA,NA,NA,16859.941
BRA,2013,12,NA,NA,NA,17968.647
BRA,2014,1,NA,NA,NA,18899.147
BRA,2014,2,NA,NA,NA,15722.357
BRA,2014,3,NA,NA,NA,16820.809
BRA,2014,4,NA,NA,NA,16646.777
BRA,2014,5,NA,NA,NA,16790.721
BRA,2014,6,NA,NA,NA,15877.707
BRA,2014,7,NA,NA,NA,18201.177
BRA,2014,8,NA,NA,NA,17605.624
BRA,2014,9,NA,NA,NA,17119.406
BRA,2014,10,NA,NA,NA,18472.967
BRA,2014,11,NA,NA,NA,17916.051
BRA,2014,12,NA,NA,NA,19376.09
BRA,2015,1,NA,NA,NA,20468.482
BRA,2015,2,NA,NA,NA,16094.294
BRA,2015,3,NA,NA,NA,16991.428
BRA,2015,4,NA,NA,NA,17082.127
BRA,2015,5,NA,NA,NA,16796.292
BRA,2015,6,NA,NA,NA,16254.799
BRA,2015,7,NA,NA,NA,19429.557
BRA,2015,8,NA,NA,NA,17155.21
BRA,2015,9,NA,NA,NA,16825.118
BRA,2015,10,NA,NA,NA,17095.703
BRA,2015,11,NA,NA,NA,15719.149
BRA,2015,12,NA,NA,NA,13238.692
BRA,2016,1,NA,NA,NA,19557.594
BRA,2016,2,NA,NA,NA,15694.203
BRA,2016,3,NA,NA,NA,15739.555
BRA,2016,4,NA,NA,NA,14961.84
BRA,2016,5,NA,NA,NA,15330.299
BRA,2016,6,NA,NA,NA,14980.709
BRA,2016,7,NA,NA,NA,17706.216
BRA,2016,8,NA,NA,NA,16287.856
BRA,2016,9,NA,NA,NA,15480.707
BRA,2016,10,NA,NA,NA,16056.388
BRA,2016,11,NA,NA,NA,15828.502
BRA,2016,12,NA,NA,NA,17524.436
BRA,2017,1,NA,NA,NA,18810.41
BRA,2017,2,NA,NA,NA,6890.891
BRA,2017,3,NA,NA,NA,7543.072
BRA,2017,4,NA,NA,NA,7045.459
BRA,2017,5,NA,NA,NA,7231.168
BRA,2017,6,NA,NA,NA,7099.651
BRA,2017,7,NA,NA,NA,8465.096
BRA,2017,8,NA,NA,NA,7835.141
BRA,2017,9,NA,NA,NA,7658.108
BRA,2017,10,NA,NA,NA,8020.658
BRA,2017,11,NA,NA,NA,7725.543
BRA,2017,12,NA,NA,NA,3493.955
BRB,2015,1,NA,NA,NA,214.091
BRB,2015,2,NA,NA,NA,193.634
BRB,2015,3,NA,NA,NA,195.859
BRB,2015,4,NA,NA,NA,157.756
BRB,2015,5,NA,NA,NA,131.675
BRB,2015,6,NA,NA,NA,125.243
BRB,2015,7,NA,NA,NA,162.546
BRB,2015,8,NA,NA,NA,165.928
BRB,2015,9,NA,NA,NA,112.256
BRB,2015,10,NA,NA,NA,119.544
BRB,2015,11,NA,NA,NA,178.71
BRB,2015,12,NA,NA,NA,209.547
BRB,2016,1,NA,NA,NA,232.3
BRB,2016,2,NA,NA,NA,207.966
BRB,2016,3,NA,NA,NA,204.699
BRB,2016,4,NA,NA,NA,149.369
BRB,2016,5,NA,NA,NA,140.525
BRB,2016,6,NA,NA,NA,136.327
BRB,2016,7,NA,NA,NA,168.526
BRB,2016,8,NA,NA,NA,165.326
BRB,2016,9,NA,NA,NA,123.556
BRB,2016,10,NA,NA,NA,134.707
BRB,2016,11,NA,NA,NA,192.628
BRB,2016,12,NA,NA,NA,230.64
BRB,2017,1,NA,NA,NA,233.367
BRB,2017,2,NA,NA,NA,212.436
BRB,2017,3,NA,NA,NA,220.36
BRB,2017,4,NA,NA,NA,189.305
BRB,2017,5,NA,NA,NA,148.405
BRB,2017,6,NA,NA,NA,140.559
BRB,2017,7,NA,NA,NA,167.1
BRB,2017,8,NA,NA,NA,171.32
BRB,2017,9,NA,NA,NA,117.051
BRB,2017,10,NA,NA,NA,134.074
BRB,2017,11,NA,NA,NA,193.587
BRB,2017,12,NA,NA,NA,243.076
CAN,2010,1,3016,NA,NA,7415.298
CAN,2010,2,2911,NA,NA,7196.121
CAN,2010,3,3347,NA,NA,8223.367
CAN,2010,4,3160,NA,NA,7680.524
CAN,2010,5,3193,NA,NA,7916.644
CAN,2010,6,3322,NA,NA,8219.981
CAN,2010,7,3692,NA,NA,9191.019
CAN,2010,8,3803,NA,NA,9421.532
CAN,2010,9,3173,NA,NA,7981.417
CAN,2010,10,3135,NA,NA,7850.895
CAN,2010,11,2843,NA,NA,6950.663
CAN,2010,12,3242,NA,NA,7811.208
CAN,2011,1,3150,NA,NA,7767.12
CAN,2011,2,3010,NA,NA,7438.635
CAN,2011,3,3456,NA,NA,8452.708
CAN,2011,4,3342,NA,NA,7969.924
CAN,2011,5,3290,NA,NA,8172.853
CAN,2011,6,3403,NA,NA,8456.648
CAN,2011,7,3866,NA,NA,9590.979
CAN,2011,8,3943,NA,NA,9800.112
CAN,2011,9,3323,NA,NA,8314.026
CAN,2011,10,3247,NA,NA,7999.486
CAN,2011,11,2951,NA,NA,7167.649
CAN,2011,12,3337,NA,NA,8023.956
CAN,2012,1,3346,NA,NA,8149.341
CAN,2012,2,3239,NA,NA,7901.546
CAN,2012,3,3627,NA,NA,8833.181
CAN,2012,4,3468,NA,NA,8368.583
CAN,2012,5,3370,NA,NA,8335.765
CAN,2012,6,3515,NA,NA,8689.429
CAN,2012,7,3968,NA,NA,9743.292
CAN,2012,8,4147,NA,NA,10213.147
CAN,2012,9,3483,NA,NA,8516.217
CAN,2012,10,3434,NA,NA,8322.372
CAN,2012,11,3115,NA,NA,7476.081
CAN,2012,12,3472,NA,NA,8221.754
CAN,2013,1,3435,NA,NA,8184.017
CAN,2013,2,3272,NA,NA,7774.692
CAN,2013,3,3814,NA,NA,9055.033
CAN,2013,4,3502,NA,NA,8429.879
CAN,2013,5,3491,NA,NA,8611.223
CAN,2013,6,3573,NA,NA,8953.125
CAN,2013,7,3987,NA,NA,10028.062
CAN,2013,8,4203,NA,NA,10665.244
CAN,2013,9,3433,NA,NA,8771.922
CAN,2013,10,3402,NA,NA,8575.959
CAN,2013,11,3060,NA,NA,7700.35
CAN,2013,12,3513,NA,NA,8743.557
CAN,2014,1,3405,NA,NA,8580.421
CAN,2014,2,3244,NA,NA,8205.899
CAN,2014,3,3637,NA,NA,9258.789
CAN,2014,4,3704,NA,NA,9022.664
CAN,2014,5,3692,NA,NA,9198.462108
CAN,2014,6,3808,NA,NA,9597.196004
CAN,2014,7,4370,NA,NA,10832.03372
CAN,2014,8,4628,NA,NA,11502.54589
CAN,2014,9,3740,NA,NA,9380.60564
CAN,2014,10,3715,NA,NA,9183.99022
CAN,2014,11,3347,NA,NA,8118.470662
CAN,2014,12,3854,NA,NA,9167.5402
CAN,2015,1,5507,NA,NA,8994.977
CAN,2015,2,5333,NA,NA,8584.546
CAN,2015,3,6073,NA,NA,9785.186
CAN,2015,4,5601,NA,NA,9354.791
CAN,2015,5,5421,NA,NA,9621.9
CAN,2015,6,5608,NA,NA,10140.93
CAN,2015,7,6441,NA,NA,11497.534
CAN,2015,8,6712,NA,NA,11951.662
CAN,2015,9,5532,NA,NA,9902.898
CAN,2015,10,5316,NA,NA,9530.279
CAN,2015,11,4862,NA,NA,8408.508
CAN,2015,12,5716,NA,NA,9267.277
CAN,2016,1,5763,NA,NA,9262.426
CAN,2016,2,5706,NA,NA,9114.678
CAN,2016,3,6330,NA,NA,10158.281
CAN,2016,4,5758,NA,NA,9426.869
CAN,2016,5,5785,NA,NA,10176.38
CAN,2016,6,6095,NA,NA,10763.5701
CAN,2016,7,7155,NA,NA,12367.908
CAN,2016,8,7425,NA,NA,12750.259
CAN,2016,9,6179,NA,NA,10846.215
CAN,2016,10,5841,NA,NA,10296.69
CAN,2016,11,5301,NA,NA,9350.226
CAN,2016,12,6174,NA,NA,10076.245
CAN,2017,1,6243,NA,NA,9924.37841
CAN,2017,2,5987,NA,NA,9329.103952
CAN,2017,3,6965,NA,NA,10816.14278
CAN,2017,4,6597,NA,NA,10570.52638
CAN,2017,5,6236,NA,NA,10672.50038
CAN,2017,6,6656,NA,NA,11458.28432
CAN,2017,7,7619,NA,NA,13071.57672
CAN,2017,8,8035,NA,NA,13545.953
CAN,2017,9,6534,NA,NA,11197.153
CAN,2017,10,6280,NA,NA,10802.285
CAN,2017,11,5782,NA,NA,9551.963
CAN,2017,12,6611,NA,NA,10605.751
CAN,2018,1,6594,NA,NA,NA
CAN,2018,2,6332,NA,NA,NA
CAN,2018,3,7430,NA,NA,NA
CAN,2018,4,6744,NA,NA,NA
CAN,2018,5,6631,NA,NA,NA
CAN,2018,6,7133,NA,NA,NA
CAN,2018,7,8133,NA,NA,NA
CAN,2018,8,8463,NA,NA,NA
CAN,2018,9,6946,NA,NA,NA
CAN,2018,10,6615,NA,NA,NA
CAN,2018,11,6090,NA,NA,NA
CAN,2018,12,6928,NA,NA,NA
CHE,2010,1,2785.005,55.655,2729.35,2875.596
CHE,2010,2,2715.644,51.071,2664.573,2796.793
CHE,2010,3,3201.375,63.228,3138.147,3302.429
CHE,2010,4,2606.965,48.515,2558.45,2690.17
CHE,2010,5,3118.248,56.646,3061.602,3223.107
CHE,2010,6,3212.916,57.327,3155.589,3323.356
CHE,2010,7,3709.175,61.987,3647.188,3826.124
CHE,2010,8,3618.005,60.688,3557.317,3724.809
CHE,2010,9,3416.506,57.734,3358.772,3522.454
CHE,2010,10,3567.398,60.886,3506.512,3678.171
CHE,2010,11,2795.241,52.682,2742.559,2875.896
CHE,2010,12,2869.481,53.131,2816.35,2952.521
CHE,2011,1,3061.425,55.13,3006.295,3085.301
CHE,2011,2,2934.135,50.493,2883.642,3016.488
CHE,2011,3,3386.536,63.249,3323.287,3486.651
CHE,2011,4,3450.976,58.803,3392.173,3543.377
CHE,2011,5,3458.412,58.74,3399.672,3550.626
CHE,2011,6,3599.495,57.228,3542.267,3695.598
CHE,2011,7,4129.196,62.661,4066.535,4229.356
CHE,2011,8,3869.388,55.384,3814.004,3957.907
CHE,2011,9,3688.245,53.978,3634.267,3773.391
CHE,2011,10,3766.686,55.029,3711.657,3855.706
CHE,2011,11,2910.281,50.136,2860.145,2978.213
CHE,2011,12,3185.073,52.54,3132.533,3258.882
CHE,2012,1,3145.106,50.429,3094.677,3230.493
CHE,2012,2,3135.106,45.303,3089.803,3205.651
CHE,2012,3,3624.391,59.606,3564.785,3716.007
CHE,2012,4,3681.223,55.307,3625.916,3768.822
CHE,2012,5,3633.333,52.318,3581.015,3717.241
CHE,2012,6,3766.339,53.939,3712.4,3860.502
CHE,2012,7,4239.321,58.624,4180.697,4353.525
CHE,2012,8,4091.271,55.55,4035.721,4187.88
CHE,2012,9,3860.268,52.653,3807.615,3952.386
CHE,2012,10,3822.673,53.499,3769.174,3912.015
CHE,2012,11,3017.753,46.845,2970.908,3098.274
CHE,2012,12,3219.302,48.857,3170.445,3311.678
CHE,2013,1,3161.475,49.481,3111.994,3256.558
CHE,2013,2,3144.838,42.871,3101.967,3224.495
CHE,2013,3,3788.887,58.006,3730.881,3889.558
CHE,2013,4,3724.74,49.397,3675.343,3822.06
CHE,2013,5,3803.698,50.189,3753.509,3906.57
CHE,2013,6,3873.201,52.038,3821.163,3980.097
CHE,2013,7,4312.013,55.258,4256.755,4437.917
CHE,2013,8,4256.793,55.312,4201.481,4381.136
CHE,2013,9,3935.6,47.573,3888.027,4037.492
CHE,2013,10,3913.911,49.427,3864.484,4013.982
CHE,2013,11,3024.018,43.839,2980.179,3102.319
CHE,2013,12,3278.394,46.919,3231.475,3370.896
CHE,2014,1,3238.296,46.113,3192.183,3331.748
CHE,2014,2,3172.123,41.024,3131.099,3251.087
CHE,2014,3,3760.274,54.253,3706.021,3854.076
CHE,2014,4,3906.753,50.907,3855.846,4010.132
CHE,2014,5,3869.086,49.013,3820.073,3972.344
CHE,2014,6,4096.298,52.623,4043.675,4205.093
CHE,2014,7,4497.861,54.852,4443.009,4612.142
CHE,2014,8,4603.622,57.62,4546.002,4726.539
CHE,2014,9,4185.618,51.723,4133.895,4285.816
CHE,2014,10,4205.245,54.903,4150.342,4315.304
CHE,2014,11,3148.87,45.853,3103.017,3233.122
CHE,2014,12,3443.38,51.06,3392.32,3545.631
CHE,2015,1,3337.185,51.14,3286.045,3440.604
CHE,2015,2,3280.428,45.351,3235.077,3368.228
CHE,2015,3,3889.314,58.046,3831.268,3999.422
CHE,2015,4,4048.758,54.015,3994.743,4151.659
CHE,2015,5,4141.957,50.545,4091.412,4245.986
CHE,2015,6,4161.984,53.139,4108.845,4265.67
CHE,2015,7,4790.693,60.99,4729.703,4922.939
CHE,2015,8,4805.848,61.224,4744.624,4936.722
CHE,2015,9,4362.164,53.765,4308.399,4468.502
CHE,2015,10,4375.051,59.887,4315.164,4486.813
CHE,2015,11,3310.528,54.443,3256.085,3401.146
CHE,2015,12,3522.465,58.933,3463.532,3615.189
CHE,2016,1,3491.008,57.65,3433.358,3591.697
CHE,2016,2,3543.955,53.37,3490.585,3630.197
CHE,2016,3,4085.372,70.274,4015.098,4188.835
CHE,2016,4,4107.853,61.148,4046.705,4207.65
CHE,2016,5,4347.627,61.361,4286.266,4446.322
CHE,2016,6,4305.416,63.681,4241.735,4394.409
CHE,2016,7,5079.927,72.786,5007.141,5199.729
CHE,2016,8,4978.179,68.31,4909.869,5089.665
CHE,2016,9,4568.881,60.618,4508.263,4638.56
CHE,2016,10,4678.885,59.696,4619.189,4782.525
CHE,2016,11,3453.343,52.824,3400.519,3530.213
CHE,2016,12,3865.046,58.621,3806.425,3965.314
CHE,2017,1,3716.22,56.118,3660.102,3812.71
CHE,2017,2,3703.479,52.063,3651.416,3784.976
